wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
33.0, 74.0, 4.3, 0.0, 10.1, 4.2, 14.7, 13.5, 21.0, 0.0, 3.8, 82.0,2022-07-30 00:00:00,31
42.0, 78.0, 3.8, 0.0, 10.2, 3.7, 14.0, 12.9, 18.0, 0.0, 3.8, 77.0,2022-07-30 01:00:00,31
30.0, 82.0, 4.2, 0.0, 10.5, 4.1, 13.5, 12.9, 33.0, 0.0, 3.8, 74.0,2022-07-30 02:00:00,31
26.0, 77.0, 3.7, 0.0, 9.0, 3.2, 12.9, 12.6, 42.0, 0.0, 3.8, 70.0,2022-07-30 03:00:00,31
350.0, 74.0, 4.1, 0.0, 8.4, 4.7, 12.9, 12.6, 30.0, 0.0, 3.8, 75.0,2022-07-30 04:00:00,31
335.0, 70.0, 3.2, 0.0, 7.3, 4.8, 12.6, 13.3, 26.0, 0.0, 3.8, 76.0,2022-07-30 05:00:00,31
200.0, 75.0, 4.7, 0.0, 8.3, 2.2, 12.6, 18.6, 350.0, 0.0, 2.4, 56.0,2022-07-30 06:00:00,31
257.0, 76.0, 4.8, 0.0, 9.2, 3.1, 13.3, 23.4, 335.0, 0.0, 0.0, 45.0,2022-07-30 07:00:00,31
216.0, 56.0, 2.2, 0.0, 9.7, 4.6, 18.6, 25.2, 200.0, 0.0, 0.0, 43.0,2022-07-30 08:00:00,31
176.0, 45.0, 3.1, 0.0, 10.8, 4.5, 23.4, 25.3, 257.0, 0.0, 0.0, 48.0,2022-07-30 09:00:00,31
148.0, 43.0, 4.6, 0.0, 11.7, 6.5, 25.2, 25.9, 216.0, 0.0, 0.0, 48.0,2022-07-30 10:00:00,31
144.0, 48.0, 4.5, 0.0, 13.5, 6.6, 25.3, 25.4, 176.0, 0.0, 0.0, 48.0,2022-07-30 11:00:00,31
157.0, 48.0, 6.5, 0.0, 14.1, 5.2, 25.9, 26.3, 148.0, 0.0, 0.0, 35.0,2022-07-30 12:00:00,31
105.0, 48.0, 6.6, 0.0, 13.6, 3.2, 25.4, 23.5, 144.0, 0.0, 0.0, 57.0,2022-07-30 13:00:00,31
173.0, 35.0, 5.2, 0.0, 9.6, 5.1, 26.3, 25.5, 157.0, 0.0, 0.0, 34.0,2022-07-30 14:00:00,31
175.0, 57.0, 3.2, 0.0, 14.5, 2.9, 23.5, 27.3, 105.0, 0.0, 0.0, 27.0,2022-07-30 15:00:00,31
149.0, 34.0, 5.1, 0.0, 8.5, 6.0, 25.5, 28.0, 173.0, 0.0, 0.0, 24.0,2022-07-30 16:00:00,31
137.0, 27.0, 2.9, 0.0, 6.7, 3.3, 27.3, 26.2, 175.0, 0.0, 0.0, 36.0,2022-07-30 17:00:00,31
44.0, 24.0, None, 0.0, 5.6, 2.8, 28.0, 19.7, 149.0, 0.0, 0.0, 56.0,2022-07-30 18:00:00,31
27.0, 36.0, 3.3, 0.0, 10.0, 3.3, 26.2, 17.4, 137.0, 0.0, 0.0, 56.0,2022-07-30 19:00:00,31
