wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
57.0, None, None,0.0, None,5.5, None,7.2, None, None, None,80.0,2019-11-05 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0, None, None,0.0, None,4.2, None,7.9, None, None, None,78.0,2019-11-05 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,6.9, None,6.1, None, None, None,87.0,2019-11-05 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,7.6, None,5.1, None, None, None,90.0,2019-11-05 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,3.2, None,4.2, None, None, None,94.0,2019-11-05 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0, None, None,0.0, None,1.6, None,3.9, None, None, None,95.0,2019-11-05 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,2.5, None,3.6, None, None, None,97.0,2019-11-05 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0, None, None,0.0, None,3.8, None,3.6, None, None, None,98.0,2019-11-05 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, None, None,0.0, None,4.1, None,3.1, None, None, None,98.0,2019-11-05 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, None, None,0.0, None,2.4, None,3.0, None, None, None,98.0,2019-11-05 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,2.9, None,2.7, None, None, None,99.0,2019-11-05 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, None, None,0.0, None,4.9, None,2.7, None, None, None,99.0,2019-11-06 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0, None, None,0.0, None,7.2, None,4.9, None, None, None,85.0,2019-11-06 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,4.5, None,2.8, None, None, None,98.0,2019-11-06 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, None, None,0.0, None,3.0, None,2.4, None, None, None,98.0,2019-11-06 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0, None, None,0.0, None,3.3, None,1.4, None, None, None,99.0,2019-11-06 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0, None, None,0.0, None,2.4, None,1.8, None, None, None,99.0,2019-11-06 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, None, None,0.0, None,2.6, None,1.6, None, None, None,97.0,2019-11-06 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0, None, None,0.0, None,1.6, None,2.9, None, None, None,86.0,2019-11-06 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,5.1, None,5.1, None, None, None,76.0,2019-11-06 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, None, None,0.0, None,5.8, None,8.2, None, None, None,64.0,2019-11-06 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0, None, None,0.0, None,5.5, None,8.9, None, None, None,61.0,2019-11-06 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,6.5, None,9.2, None, None, None,52.0,2019-11-06 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0, None, None,0.0, None,4.4, None,9.2, None, None, None,52.0,2019-11-06 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,6.8, None,9.0, None, None, None,55.0,2019-11-06 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,7.3, None,8.3, None, None, None,58.0,2019-11-06 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,9.7, None,6.2, None, None, None,64.0,2019-11-06 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.0, None,9.7, None,5.3, None, None, None,66.0,2019-11-06 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.0, None,8.7, None,5.0, None, None, None,64.0,2019-11-06 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,7.2, None,4.2, None, None, None,64.0,2019-11-06 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,3.7, None,3.0, None, None, None,70.0,2019-11-06 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, None, None,0.0, None,3.4, None,1.7, None, None, None,76.0,2019-11-06 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0, None, None,0.0, None,2.4, None,1.8, None, None, None,76.0,2019-11-06 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0, None, None,0.0, None,1.8, None,1.3, None, None, None,79.0,2019-11-06 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0, None, None,0.0, None,2.0, None,0.8, None, None, None,83.0,2019-11-06 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,4.8, None,0.3, None, None, None,84.0,2019-11-07 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,2.1, None,-0.2, None, None, None,87.0,2019-11-07 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0, None, None,0.0, None,3.3, None,-0.5, None, None, None,89.0,2019-11-07 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None,0.0, None,2.4, None,-0.8, None, None, None,91.0,2019-11-07 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, None, None,0.0, None,1.7, None,-0.9, None, None, None,92.0,2019-11-07 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0, None, None,0.0, None,1.8, None,-1.3, None, None, None,93.0,2019-11-07 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0, None, None,0.0, None,2.5, None,-1.8, None, None, None,95.0,2019-11-07 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0, None, None,0.0, None,1.9, None,-0.5, None, None, None,94.0,2019-11-07 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0, None, None,0.0, None,3.2, None,0.1, None, None, None,93.0,2019-11-07 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0, None, None,0.0, None,4.7, None,0.0, None, None, None,96.0,2019-11-07 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0, None, None,0.0, None,3.5, None,0.3, None, None, None,96.0,2019-11-07 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.0, None,2.6, None,0.8, None, None, None,94.0,2019-11-07 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, None, None,0.0, None,2.2, None,1.0, None, None, None,95.0,2019-11-07 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0, None, None,0.0, None,2.1, None,1.5, None, None, None,92.0,2019-11-07 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, None, None,0.0, None,2.1, None,1.3, None, None, None,94.0,2019-11-07 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,0.0, None,0.8, None, None, None,96.0,2019-11-07 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0, None, None,0.0, None,3.0, None,0.9, None, None, None,97.0,2019-11-07 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,5.0, None,1.3, None, None, None,95.0,2019-11-07 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, None, None,0.0, None,1.9, None,1.2, None, None, None,96.0,2019-11-07 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,1.9, None,1.1, None, None, None,97.0,2019-11-07 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.2, None,2.8, None,1.7, None, None, None,97.0,2019-11-07 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, None, None,0.2, None,3.4, None,1.9, None, None, None,98.0,2019-11-07 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,2.2, None,1.5, None, None, None,98.0,2019-11-07 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0, None, None,0.0, None,2.8, None,1.0, None, None, None,99.0,2019-11-07 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0, None, None,0.0, None,3.3, None,1.0, None, None, None,99.0,2019-11-08 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0, None, None,0.0, None,2.0, None,1.0, None, None, None,99.0,2019-11-08 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, None, None,0.0, None,2.4, None,1.2, None, None, None,99.0,2019-11-08 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, None, None,0.0, None,4.6, None,1.6, None, None, None,100.0,2019-11-08 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0, None, None,0.0, None,1.9, None,1.8, None, None, None,99.0,2019-11-08 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0, None, None,0.0, None,2.4, None,1.8, None, None, None,99.0,2019-11-08 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, None, None,0.0, None,2.6, None,2.0, None, None, None,99.0,2019-11-08 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,2.7, None,2.1, None, None, None,99.0,2019-11-08 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0, None, None,0.0, None,1.7, None,2.9, None, None, None,98.0,2019-11-08 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0, None, None,0.0, None,1.7, None,3.7, None, None, None,96.0,2019-11-08 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0, None, None,0.0, None,1.9, None,4.1, None, None, None,96.0,2019-11-08 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0, None, None,0.0, None,1.9, None,4.2, None, None, None,92.0,2019-11-08 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0, None, None,0.0, None,3.4, None,4.8, None, None, None,89.0,2019-11-08 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,4.9, None,5.2, None, None, None,82.0,2019-11-08 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, None, None,0.0, None,1.8, None,4.7, None, None, None,87.0,2019-11-08 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
252.0, None, None,0.0, None,1.9, None,4.2, None, None, None,89.0,2019-11-08 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,2.4, None,3.7, None, None, None,91.0,2019-11-08 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0, None, None,0.0, None,4.2, None,4.1, None, None, None,87.0,2019-11-08 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0, None, None,0.0, None,3.6, None,4.2, None, None, None,88.0,2019-11-08 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,6.3, None,5.7, None, None, None,80.0,2019-11-08 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0, None, None,0.0, None,5.3, None,5.7, None, None, None,78.0,2019-11-08 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0, None, None,0.0, None,8.0, None,5.7, None, None, None,75.0,2019-11-08 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,9.5, None,6.4, None, None, None,74.0,2019-11-08 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, None, None,0.0, None,8.2, None,6.2, None, None, None,75.0,2019-11-08 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0, None, None,0.0, None,2.5, None,5.5, None, None, None,82.0,2019-11-09 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,1.7, None,5.1, None, None, None,83.0,2019-11-09 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0, None, None,0.0, None,1.6, None,5.0, None, None, None,86.0,2019-11-09 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, None, None,0.0, None,2.1, None,4.9, None, None, None,86.0,2019-11-09 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0, None, None,0.0, None,2.0, None,4.6, None, None, None,91.0,2019-11-09 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
264.0, None, None,0.2, None,2.7, None,4.4, None, None, None,91.0,2019-11-09 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0, None, None,0.0, None,2.2, None,4.3, None, None, None,94.0,2019-11-09 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0, None, None,0.0, None,2.1, None,4.4, None, None, None,96.0,2019-11-09 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,1.8, None,5.3, None, None, None,93.0,2019-11-09 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0, None, None,0.0, None,2.0, None,6.4, None, None, None,89.0,2019-11-09 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, None, None,0.0, None,2.1, None,6.3, None, None, None,90.0,2019-11-09 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0, None, None,0.0, None,1.6, None,6.2, None, None, None,88.0,2019-11-09 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.2, None,1.9, None,6.5, None, None, None,89.0,2019-11-09 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None,0.0, None,1.8, None,6.2, None, None, None,94.0,2019-11-09 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0, None, None,0.0, None,1.7, None,6.1, None, None, None,93.0,2019-11-09 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0, None, None,0.0, None,2.4, None,5.7, None, None, None,84.0,2019-11-09 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, None, None,0.0, None,0.0, None,5.3, None, None, None,94.0,2019-11-09 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,3.4, None,4.6, None, None, None,95.0,2019-11-09 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,6.6, None,4.8, None, None, None,95.0,2019-11-09 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0, None, None,0.0, None,4.6, None,4.3, None, None, None,94.0,2019-11-09 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0, None, None,0.0, None,2.3, None,3.5, None, None, None,96.0,2019-11-09 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,2.9, None,3.0, None, None, None,97.0,2019-11-09 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0, None, None,0.0, None,3.0, None,3.0, None, None, None,98.0,2019-11-09 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0, None, None,0.0, None,2.7, None,3.1, None, None, None,99.0,2019-11-09 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,3.1, None,3.6, None, None, None,99.0,2019-11-10 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, None, None,0.2, None,3.8, None,3.9, None, None, None,99.0,2019-11-10 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0, None, None,0.0, None,3.0, None,3.9, None, None, None,99.0,2019-11-10 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0, None, None,0.2, None,2.8, None,3.4, None, None, None,99.0,2019-11-10 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
244.0, None, None,0.0, None,4.9, None,3.1, None, None, None,100.0,2019-11-10 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0, None, None,0.0, None,4.3, None,2.9, None, None, None,100.0,2019-11-10 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,5.6, None,2.7, None, None, None,99.0,2019-11-10 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0, None, None,0.0, None,3.6, None,4.5, None, None, None,97.0,2019-11-10 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, None, None,0.0, None,5.0, None,7.0, None, None, None,88.0,2019-11-10 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,5.3, None,9.6, None, None, None,77.0,2019-11-10 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, None, None,0.0, None,5.7, None,8.7, None, None, None,77.0,2019-11-10 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,3.8, None,10.4, None, None, None,46.0,2019-11-10 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0, None, None,0.0, None,6.5, None,10.9, None, None, None,48.0,2019-11-10 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,12.4, None,9.0, None, None, None,43.0,2019-11-10 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,11.6, None,8.8, None, None, None,40.0,2019-11-10 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,12.2, None,7.1, None, None, None,44.0,2019-11-10 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, None, None,0.0, None,10.9, None,5.5, None, None, None,50.0,2019-11-10 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,13.3, None,4.9, None, None, None,50.0,2019-11-10 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,10.4, None,4.2, None, None, None,53.0,2019-11-10 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,3.8, None,3.4, None, None, None,59.0,2019-11-10 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0, None, None,0.0, None,6.5, None,2.4, None, None, None,63.0,2019-11-10 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0, None, None,0.0, None,3.1, None,1.6, None, None, None,65.0,2019-11-10 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0, None, None,0.0, None,4.6, None,0.2, None, None, None,71.0,2019-11-10 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0, None, None,0.0, None,3.1, None,1.0, None, None, None,69.0,2019-11-10 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0, None, None,0.0, None,4.4, None,-0.3, None, None, None,75.0,2019-11-11 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, None, None,0.0, None,8.1, None,0.6, None, None, None,71.0,2019-11-11 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,5.2, None,0.7, None, None, None,69.0,2019-11-11 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,8.1, None,0.1, None, None, None,75.0,2019-11-11 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, None, None,0.0, None,2.3, None,-0.1, None, None, None,76.0,2019-11-11 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,3.3, None,0.3, None, None, None,77.0,2019-11-11 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
191.0, None, None,0.0, None,2.2, None,0.5, None, None, None,79.0,2019-11-11 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0, None, None,0.0, None,1.7, None,0.5, None, None, None,80.0,2019-11-11 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,1.8, None,1.2, None, None, None,80.0,2019-11-11 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0, None, None,0.0, None,3.7, None,2.0, None, None, None,76.0,2019-11-11 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, None, None,0.0, None,3.9, None,2.3, None, None, None,77.0,2019-11-11 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0, None, None,0.0, None,2.5, None,2.9, None, None, None,77.0,2019-11-11 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0, None, None,0.0, None,4.1, None,3.2, None, None, None,77.0,2019-11-11 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,2.7, None,3.1, None, None, None,78.0,2019-11-11 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0, None, None,0.0, None,2.2, None,3.2, None, None, None,80.0,2019-11-11 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, None, None,0.0, None,1.7, None,2.7, None, None, None,82.0,2019-11-11 15:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,2.1, None,2.2, None, None, None,85.0,2019-11-11 16:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0, None, None,0.0, None,0.0, None,2.3, None, None, None,84.0,2019-11-11 17:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0, None, None,0.0, None,2.7, None,2.2, None, None, None,82.0,2019-11-11 18:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,1.7, None,2.2, None, None, None,83.0,2019-11-11 19:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.0, None,1.7, None,2.2, None, None, None,85.0,2019-11-11 20:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,3.9, None,1.8, None, None, None,92.0,2019-11-11 21:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,6.5, None,2.0, None, None, None,90.0,2019-11-11 22:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0, None, None,0.0, None,5.6, None,2.2, None, None, None,88.0,2019-11-11 23:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
, None, None,, None,, None,, None,,,,2019-11-05 00:00:00,45,97.1, None, None, None,3.577,1.642, None,4.0,848.0, None, None, None, None,-0.492, None, None,4.202, None, None, None, None,18.7, None, None, None, None
, None, None,, None,, None,, None,,,,2019-11-05 01:00:00,45,97.3, None, None, None,3.748,9.23, None,4.0,849.0, None, None, None, None,-0.383, None, None,4.101, None, None, None, None,33.75, None, None, None, None
, None, None,, None,, None,, None,,,,2019-11-05 02:00:00,45,97.7, None, None, None,5.863,5.331, None,4.0,847.0, None, None, None, None,-0.409, None, None,4.251, None, None, None, None,10.67, None, None, None, None
