wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
153.0, 72.0, 3.1, 0.0, -5.2, 3.0, -0.8, -3.2, 36.0, 0.0, 0.0, 86.0,2021-04-02 00:00:00,14
327.0, 83.0, 3.3, 0.0, -5.1, 3.3, -2.6, -2.7, 45.0, 0.0, 0.0, 83.0,2021-04-02 01:00:00,14
13.0, 86.0, 3.0, 0.0, -5.2, 3.9, -3.2, -3.0, 153.0, 0.0, 0.0, 83.0,2021-04-02 02:00:00,14
266.0, 83.0, 3.3, 0.0, -5.2, 3.3, -2.7, -3.9, 327.0, 0.0, 0.0, 87.0,2021-04-02 03:00:00,14
319.0, 83.0, 3.9, 0.0, -5.5, 2.8, -3.0, -3.5, 13.0, 0.0, 0.0, 85.0,2021-04-02 04:00:00,14
238.0, 87.0, 3.3, 0.0, -5.7, 3.1, -3.9, -3.7, 266.0, 0.0, 0.0, 83.0,2021-04-02 05:00:00,14
286.0, 85.0, 2.8, 0.0, -5.7, 3.8, -3.5, -3.4, 319.0, 0.0, 0.0, 82.0,2021-04-02 06:00:00,14
165.0, 83.0, 3.1, 0.0, -6.2, 2.9, -3.7, 1.2, 238.0, 0.0, 0.0, 63.0,2021-04-02 07:00:00,14
163.0, 82.0, 3.8, 0.0, -6.0, 5.5, -3.4, 6.2, 286.0, 0.0, 0.0, 44.0,2021-04-02 08:00:00,14
160.0, 63.0, 2.9, 0.0, -5.1, 7.6, 1.2, 8.8, 165.0, 0.0, 0.0, 37.0,2021-04-02 09:00:00,14
169.0, 44.0, 5.5, 0.0, -5.1, 9.8, 6.2, 8.3, 163.0, 0.0, 0.0, 34.0,2021-04-02 10:00:00,14
164.0, 37.0, 7.6, 0.0, -5.1, 9.1, 8.8, 8.2, 160.0, 0.0, 0.0, 35.0,2021-04-02 11:00:00,14
162.0, 34.0, 9.8, 0.0, -6.6, 9.6, 8.3, 9.6, 169.0, 0.0, 0.0, 32.0,2021-04-02 12:00:00,14
145.0, 35.0, 9.1, 0.0, -6.4, 11.7, 8.2, 11.7, 164.0, 0.0, 0.0, 26.0,2021-04-02 13:00:00,14
143.0, 32.0, 9.6, 0.0, -6.3, 8.3, 9.6, 13.5, 162.0, 0.0, 0.0, 24.0,2021-04-02 14:00:00,14
197.0, 26.0, 11.7, 0.0, -7.2, 9.3, 11.7, 11.8, 145.0, 0.0, 0.0, 21.0,2021-04-02 15:00:00,14
226.0, 24.0, 8.3, 0.0, -6.7, 7.2, 13.5, 11.2, 143.0, 0.0, 0.0, 23.0,2021-04-02 16:00:00,14
244.0, 21.0, 9.3, 0.0, -9.8, 6.8, 11.8, 8.0, 197.0, 0.0, 0.0, 32.0,2021-04-02 17:00:00,14
293.0, 23.0, 7.2, 0.0, -9.2, 2.3, 11.2, 5.2, 226.0, 0.0, 0.0, 44.0,2021-04-02 18:00:00,14
29.0, 32.0, 6.8, 0.0, -7.7, 3.9, 8.0, 2.1, 244.0, 0.0, 0.0, 61.0,2021-04-02 19:00:00,14
352.0, 44.0, 2.3, 0.0, -6.1, 6.2, 5.2, 0.9, 293.0, 0.0, 0.0, 69.0,2021-04-02 20:00:00,14
26.0, 61.0, 3.9, 0.0, -4.6, 4.3, 2.1, -0.7, 29.0, 0.0, 0.0, 74.0,2021-04-02 21:00:00,14
23.0, 69.0, 6.2, 0.0, -4.1, 4.3, 0.9, -0.5, 352.0, 0.0, 0.0, 70.0,2021-04-02 22:00:00,14
10.0, 74.0, 4.3, 0.0, -4.8, 5.0, -0.7, 1.3, 26.0, 0.0, 0.0, 51.0,2021-04-02 23:00:00,14
16.0, 70.0, 4.3, 0.0, -5.3, 3.2, -0.5, 1.2, 23.0, 0.0, 0.0, 62.0,2021-04-03 00:00:00,14
358.0, 51.0, 5.0, 0.0, -7.7, 2.6, 1.3, -1.2, 10.0, 0.0, 0.0, 67.0,2021-04-03 01:00:00,14
347.0, 62.0, 3.2, 0.0, -5.3, 3.6, 1.2, -1.6, 16.0, 0.0, 0.0, 74.0,2021-04-03 02:00:00,14
332.0, 67.0, 2.6, 0.0, -6.5, 3.8, -1.2, -1.4, 358.0, 0.0, 0.0, 71.0,2021-04-03 03:00:00,14
219.0, 74.0, 3.6, 0.0, -5.6, 3.1, -1.6, -1.3, 347.0, 0.0, 0.0, 74.0,2021-04-03 04:00:00,14
235.0, 71.0, 3.8, 0.0, -6.0, 3.6, -1.4, -1.1, 332.0, 0.0, 0.0, 68.0,2021-04-03 05:00:00,14
32.0, 74.0, 3.1, 0.0, -5.3, 2.5, -1.3, -0.4, 219.0, 0.0, 0.0, 64.0,2021-04-03 06:00:00,14
130.0, 68.0, 3.6, 0.0, -6.2, 3.0, -1.1, 4.6, 235.0, 0.0, 0.0, 39.0,2021-04-03 07:00:00,14
182.0, 64.0, 2.5, 0.0, -6.4, 4.7, -0.4, 7.3, 32.0, 0.0, 0.0, 34.0,2021-04-03 08:00:00,14
163.0, 39.0, 3.0, 0.0, -8.2, 8.8, 4.6, 9.2, 130.0, 0.0, 0.0, 32.0,2021-04-03 09:00:00,14
163.0, 34.0, 4.7, 0.0, -7.5, 10.0, 7.3, 10.5, 182.0, 0.0, 0.0, 30.0,2021-04-03 10:00:00,14
163.0, 32.0, 8.8, 0.0, -6.6, 10.7, 9.2, 11.5, 163.0, 0.0, 0.0, 28.0,2021-04-03 11:00:00,14
168.0, 30.0, 10.0, 0.0, -6.3, 7.8, 10.5, 12.3, 163.0, 0.0, 0.0, 28.0,2021-04-03 12:00:00,14
165.0, 28.0, 10.7, 0.0, -6.4, 10.2, 11.5, 12.6, 163.0, 0.0, 0.0, 27.0,2021-04-03 13:00:00,14
170.0, 28.0, 7.8, 0.0, -5.7, 8.6, 12.3, 11.4, 168.0, 0.0, 0.0, 30.0,2021-04-03 14:00:00,14
248.0, 27.0, 10.2, 0.0, -5.9, 9.6, 12.6, 11.0, 165.0, 0.0, 0.0, 33.0,2021-04-03 15:00:00,14
231.0, 30.0, 8.6, 0.0, -5.6, 8.6, 11.4, 9.7, 170.0, 0.0, 0.0, 38.0,2021-04-03 16:00:00,14
234.0, 33.0, 9.6, 0.0, -4.6, 6.9, 11.0, 8.1, 248.0, 0.0, 0.0, 44.0,2021-04-03 17:00:00,14
34.0, 38.0, 8.6, 0.0, -3.9, 1.7, 9.7, 5.5, 231.0, 0.0, 0.0, 55.0,2021-04-03 18:00:00,14
27.0, 44.0, 6.9, 0.0, -3.4, 3.2, 8.1, 3.5, 234.0, 0.0, 0.0, 64.0,2021-04-03 19:00:00,14
18.0, 55.0, 1.7, 0.0, -2.8, 2.4, 5.5, 2.8, 34.0, 0.0, 0.0, 66.0,2021-04-03 20:00:00,14
227.0, 64.0, 3.2, 0.0, -2.7, 2.5, 3.5, 2.4, 27.0, 0.0, 0.0, 69.0,2021-04-03 21:00:00,14
339.0, 66.0, 2.4, 0.0, -2.9, 3.6, 2.8, 2.3, 18.0, 0.0, 0.0, 70.0,2021-04-03 22:00:00,14
55.0, 69.0, 2.5, 0.0, -2.7, 4.1, 2.4, 2.7, 227.0, 0.0, 0.0, 69.0,2021-04-03 23:00:00,14
344.0, 70.0, 3.6, 0.0, -2.6, 8.3, 2.3, 3.7, 339.0, 0.0, 0.0, 68.0,2021-04-04 00:00:00,14
341.0, 69.0, 4.1, 0.0, -2.4, 8.0, 2.7, 3.1, 55.0, 0.0, 0.0, 70.0,2021-04-04 01:00:00,14
355.0, 68.0, 8.3, 0.0, -1.7, 3.8, 3.7, 1.7, 344.0, 0.0, 0.0, 74.0,2021-04-04 02:00:00,14
218.0, None, None, 0.0, None, 2.6, None, 1.5, None, None, None, 66.0,2021-04-04 03:00:00,14
30.0, 74.0, 3.8, 0.0, -2.4, 2.9, 1.7, 0.6, 355.0, 0.0, 0.0, 75.0,2021-04-04 04:00:00,14
26.0, 66.0, 2.6, 0.0, -4.2, 4.1, 1.5, 0.7, 218.0, 0.0, 0.0, 75.0,2021-04-04 05:00:00,14
342.0, 75.0, 2.9, 0.0, -3.3, 4.9, 0.6, 1.5, 30.0, 0.0, 0.0, 57.0,2021-04-04 06:00:00,14
289.0, 75.0, 4.1, 0.0, -3.2, 7.5, 0.7, 3.0, 26.0, 0.0, 0.0, 52.0,2021-04-04 07:00:00,14
330.0, 57.0, 4.9, 0.0, -6.1, 12.3, 1.5, 1.9, 342.0, 0.0, 0.0, 65.0,2021-04-04 08:00:00,14
332.0, 52.0, 7.5, 0.0, -5.9, 10.7, 3.0, 2.4, 289.0, 0.0, 0.0, 52.0,2021-04-04 09:00:00,14
355.0, 65.0, 12.3, 0.0, -4.0, 13.1, 1.9, 4.8, 330.0, 0.0, 0.0, 39.0,2021-04-04 10:00:00,14
313.0, 52.0, 10.7, 0.0, -6.5, 10.4, 2.4, 5.8, 332.0, 0.0, 0.0, 32.0,2021-04-04 11:00:00,14
345.0, 39.0, 13.1, 0.0, -8.0, 10.6, 4.8, 5.7, 355.0, 0.0, 0.0, 32.0,2021-04-04 12:00:00,14
323.0, 32.0, 10.4, 0.0, -9.6, 9.2, 5.8, 5.1, 313.0, 0.0, 0.0, 29.0,2021-04-04 13:00:00,14
290.0, 32.0, 10.6, 0.0, -9.7, 10.2, 5.7, 6.6, 345.0, 0.0, 0.0, 24.0,2021-04-04 14:00:00,14
288.0, 29.0, 9.2, 0.0, -11.5, 6.9, 5.1, 3.0, 323.0, 0.0, 0.0, 37.0,2021-04-04 15:00:00,14
340.0, 24.0, 10.2, 0.0, -12.5, 12.8, 6.6, 4.2, 290.0, 0.0, 0.0, 26.0,2021-04-04 16:00:00,14
341.0, 37.0, 6.9, 0.0, -10.3, 8.1, 3.0, 1.6, 288.0, 0.0, 0.0, 29.0,2021-04-04 17:00:00,14
14.0, 26.0, 12.8, 0.0, -13.6, 7.5, 4.2, 0.1, 340.0, 0.0, 0.0, 44.0,2021-04-04 18:00:00,14
354.0, 29.0, 8.1, 0.0, -14.5, 6.2, 1.6, -2.0, 341.0, 0.0, 0.0, 54.0,2021-04-04 19:00:00,14
94.0, 44.0, 7.5, 0.0, -10.7, 1.8, 0.1, -3.6, 14.0, 0.0, 0.0, 68.0,2021-04-04 20:00:00,14
1.0, 54.0, 6.2, 0.0, -10.1, 5.2, -2.0, -3.8, 354.0, 0.0, 0.0, 69.0,2021-04-04 21:00:00,14
0.0, 68.0, 1.8, 0.0, -8.6, 2.8, -3.6, -4.5, 94.0, 0.0, 0.0, 75.0,2021-04-04 22:00:00,14
2.0, 69.0, 5.2, 0.0, -8.7, 4.2, -3.8, -5.7, 1.0, 0.0, 0.0, 80.0,2021-04-04 23:00:00,14
323.0, 75.0, 2.8, 0.0, -8.3, 2.7, -4.5, -6.0, 0.0, 0.0, 0.0, 82.0,2021-04-05 00:00:00,14
34.0, 80.0, 4.2, 0.0, -8.6, 3.8, -5.7, -7.1, 2.0, 0.0, 0.0, 87.0,2021-04-05 01:00:00,14
295.0, 82.0, 2.7, 0.0, -8.6, 0.0, -6.0, -8.4, 323.0, 0.0, 0.0, 91.0,2021-04-05 02:00:00,14
21.0, 87.0, 3.8, 0.0, -8.9, 3.5, -7.1, -7.7, 34.0, 0.0, 0.0, 88.0,2021-04-05 03:00:00,14
22.0, 91.0, 0.0, 0.0, -9.6, 3.3, -8.4, -6.7, 295.0, 0.0, 0.0, 80.0,2021-04-05 04:00:00,14
55.0, 88.0, 3.5, 0.0, -9.3, 4.7, -7.7, -7.3, 21.0, 0.0, 0.0, 84.0,2021-04-05 05:00:00,14
48.0, 80.0, 3.3, 0.0, -9.6, 3.1, -6.7, -5.4, 22.0, 0.0, 0.0, 79.0,2021-04-05 06:00:00,14
32.0, 84.0, 4.7, 0.0, -9.5, 3.9, -7.3, 0.2, 55.0, 0.0, 0.0, 56.0,2021-04-05 07:00:00,14
318.0, 79.0, 3.1, 0.0, -8.5, 9.4, -5.4, 3.1, 48.0, 0.0, 0.0, 47.0,2021-04-05 08:00:00,14
336.0, 56.0, 3.9, 0.0, -7.5, 9.5, 0.2, 5.5, 32.0, 0.0, 0.0, 38.0,2021-04-05 09:00:00,14
322.0, 47.0, 9.4, 0.0, -7.1, 10.7, 3.1, 6.4, 318.0, 0.0, 0.0, 34.0,2021-04-05 10:00:00,14
329.0, 38.0, 9.5, 0.0, -7.7, 12.1, 5.5, 7.7, 336.0, 0.0, 0.0, 28.0,2021-04-05 11:00:00,14
328.0, 34.0, 10.7, 0.0, -8.3, 13.1, 6.4, 8.3, 322.0, 0.0, 0.0, 29.0,2021-04-05 12:00:00,14
341.0, 28.0, 12.1, 0.0, -9.7, 13.6, 7.7, 8.6, 329.0, 0.0, 0.0, 30.0,2021-04-05 13:00:00,14
332.0, 29.0, 13.1, 0.0, -8.7, 10.2, 8.3, 9.5, 328.0, 0.0, 0.0, 29.0,2021-04-05 14:00:00,14
335.0, 30.0, 13.6, 0.0, -8.0, 11.0, 8.6, 9.0, 341.0, 0.0, 0.0, 29.0,2021-04-05 15:00:00,14
347.0, 29.0, 10.2, 0.0, -7.7, 10.4, 9.5, 8.4, 332.0, 0.0, 0.0, 27.0,2021-04-05 16:00:00,14
351.0, 29.0, 11.0, 0.0, -8.1, 5.7, 9.0, 6.6, 335.0, 0.0, 0.0, 32.0,2021-04-05 17:00:00,14
18.0, 27.0, 10.4, 0.0, -9.5, 4.3, 8.4, 1.6, 347.0, 0.0, 0.0, 48.0,2021-04-05 18:00:00,14
