CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -8.09, None, None, None, None, 10.4, 19.82, 0.0, 4.792, 57.6, -6999.0, 4.8, -8.1, -9.2, 0.0, None, None, 58.0, -7.9, None, None, -6999.0, None,2020-03-18 10:00:00, 182.0, None, 181.8,12
None, -7.672, None, None, None, None, 12.0, 15.76, 0.0, 5.292, 53.44, -6999.0, 5.3, -7.7, -9.2, 0.0, None, None, 53.0, -7.6, None, None, -6999.0, None,2020-03-18 11:00:00, 182.0, None, 181.6,12
None, -5.797, None, None, None, None, 6.3, 24.7, 0.0, 2.256, 54.03, -6999.0, 2.3, -5.8, -9.2, 0.0, None, None, 54.0, -5.8, None, None, -6999.0, None,2020-03-18 12:00:00, 181.0, None, 181.4,12
None, -3.277, None, None, None, None, 11.4, 27.04, 0.0, 3.629, 38.78, -6999.0, 3.6, -3.3, -9.2, 0.0, None, None, 39.0, -3.3, None, None, -6999.0, None,2020-03-18 13:00:00, 181.0, None, 181.2,12
None, -0.395, None, None, None, None, 12.7, 31.65, 0.0, 4.67, 30.72, -6999.0, 4.7, -0.4, -9.2, 0.0, None, None, 31.0, -0.4, None, None, -6999.0, None,2020-03-18 14:00:00, 181.0, None, 180.9,12
None, 1.753, None, None, None, None, 12.3, 32.96, 1.0, 2.862, 359.3, -6999.0, 2.9, 1.8, -9.2, 0.0, None, None, 359.0, 1.7, None, None, -6999.0, None,2020-03-18 15:00:00, 181.0, None, 181.2,12
None, 1.82, None, None, None, None, 13.1, 35.16, 0.0, 3.79, 14.62, -6999.0, 3.8, 1.8, -9.2, 0.0, None, None, 15.0, 2.6, None, None, -6999.0, None,2020-03-18 16:00:00, 181.0, None, 181.2,12
None, 2.729, None, None, None, None, 13.5, 32.68, 0.0, 4.053, 13.45, -6999.0, 4.1, 2.7, -9.2, 0.0, None, None, 13.0, 2.8, None, None, -6999.0, None,2020-03-18 17:00:00, 181.0, None, 181.0,12
None, -0.167, None, None, None, None, 12.5, 35.03, 1.0, 3.654, 10.99, -6999.0, 3.7, -0.2, -9.2, 0.0, None, None, 11.0, 2.8, None, None, -6999.0, None,2020-03-18 18:00:00, 182.0, None, 181.5,12
None, -3.492, None, None, None, None, 9.9, 25.91, -1.0, 2.891, 37.58, -6999.0, 2.9, -3.5, -3.5, 0.0, None, None, 38.0, 0.1, None, None, -6999.0, None,2020-03-18 19:00:00, 181.0, None, 180.9,12
None, -4.98, None, None, None, None, 12.4, 15.35, 0.0, 5.463, 56.66, -6999.0, 5.5, -5.0, -5.0, 0.0, None, None, 57.0, 0.1, None, None, -6999.0, None,2020-03-18 20:00:00, 181.0, None, 180.9,12
None, -5.739, None, None, None, None, 12.3, 14.37, 0.0, 6.959, 56.73, -6999.0, 7.0, -5.7, -5.7, 0.0, None, None, 57.0, 0.1, None, None, -6999.0, None,2020-03-18 21:00:00, 181.0, None, 180.7,12
None, -6.227, None, None, None, None, 11.6, 14.35, 0.0, 6.275, 57.88, -6999.0, 6.3, -6.2, -6.2, 0.0, None, None, 58.0, 0.1, None, None, -6999.0, None,2020-03-18 22:00:00, 181.0, None, 180.7,12
None, -5.69, None, None, None, None, 10.2, 17.44, 0.0, 5.25, 65.49, -6999.0, 5.3, -5.7, -6.2, 0.0, None, None, 65.0, 0.1, None, None, -6999.0, None,2020-03-18 23:00:00, 181.0, None, 180.6,12
None, -5.158, None, None, None, None, 6.7, 28.46, 0.0, 2.754, 83.8, -6999.0, 2.8, -5.2, -6.2, 0.0, None, None, 84.0, 0.1, None, None, -6999.0, None,2020-03-19 00:00:00, 181.0, None, 180.6,12
None, -4.725, None, None, None, None, 9.2, 43.23, 1.0, 2.64, 104.9, -6999.0, 2.6, -4.7, -6.2, 0.0, None, None, 105.0, 0.1, None, None, -6999.0, None,2020-03-19 01:00:00, 181.0, None, 181.0,12
None, -5.2, None, None, None, None, 10.9, 52.02, 0.0, 2.573, 110.0, -6999.0, 2.6, -5.2, -6.2, 0.0, None, None, 110.0, 0.1, None, None, -6999.0, None,2020-03-19 02:00:00, 181.0, None, 180.5,12
None, -5.137, None, None, None, None, 8.0, 55.87, 0.0, 1.909, 102.8, -6999.0, 1.9, -5.1, -6.2, 0.0, None, None, 103.0, 0.1, None, None, -6999.0, None,2020-03-19 03:00:00, 181.0, None, 180.5,12
None, -5.759, None, None, None, None, 8.4, 58.63, 0.0, 1.433, 106.0, -6999.0, 1.4, -5.8, -6.2, 0.0, None, None, 106.0, 0.1, None, None, -6999.0, None,2020-03-19 04:00:00, 180.0, None, 180.2,12
None, -5.198, None, None, None, None, 7.8, 44.91, 0.0, 1.888, 107.2, -6999.0, 1.9, -5.2, -6.2, 0.0, None, None, 107.0, 0.1, None, None, -6999.0, None,2020-03-19 05:00:00, 180.0, None, 180.2,12
None, -5.584, None, None, None, None, 7.6, 48.64, 0.0, 1.427, 171.1, -6999.0, 1.4, -5.6, -6.2, 0.0, None, None, 171.0, 0.1, None, None, -6999.0, None,2020-03-19 06:00:00, 180.0, None, 180.4,12
None, -5.535, None, None, None, None, 10.2, 22.57, 0.0, 4.631, 119.2, -6999.0, 4.6, -5.5, -5.7, 0.0, None, None, 119.0, -5.1, None, None, -6999.0, None,2020-03-19 07:00:00, 180.0, None, 180.2,12
None, -4.803, None, None, None, None, 9.7, 28.97, 0.0, 3.439, 120.9, -6999.0, 3.4, -4.8, -5.8, 0.0, None, None, 121.0, -4.9, None, None, -6999.0, None,2020-03-19 08:00:00, 180.0, None, 180.4,12
None, -4.226, None, None, None, None, 11.9, 46.45, 0.0, 3.675, 108.2, -6999.0, 3.7, -4.2, -5.8, 0.0, None, None, 108.0, -4.3, None, None, -6999.0, None,2020-03-19 09:00:00, 180.0, None, 180.1,12
None, -3.94, None, None, None, None, 6.8, 62.0, 0.0, 0.674, 1.664, -6999.0, 0.7, -3.9, -5.8, 0.0, None, None, 2.0, -3.6, None, None, -6999.0, None,2020-03-19 10:00:00, 180.0, None, 180.0,12
None, -2.837, None, None, None, None, 5.9, 51.76, 0.0, 1.09, 215.3, -6999.0, 1.1, -2.8, -5.8, 0.0, None, None, 215.0, -2.8, None, None, -6999.0, None,2020-03-19 11:00:00, 180.0, None, 180.0,12
None, -0.88, None, None, None, None, 3.7, 60.12, 0.0, 1.173, 295.6, -6999.0, 1.2, -0.9, -5.8, 0.0, None, None, 296.0, -0.9, None, None, -6999.0, None,2020-03-19 12:00:00, 180.0, None, 179.9,12
None, 0.811, None, None, None, None, 6.4, 55.74, 0.0, 1.155, 272.6, -6999.0, 1.2, 0.8, -5.8, 0.0, None, None, 273.0, 0.7, None, None, -6999.0, None,2020-03-19 13:00:00, 180.0, None, 179.6,12
None, 3.016, None, None, None, None, 8.0, 57.25, 0.0, 2.337, 321.0, -6999.0, 2.3, 3.0, -5.8, 0.0, None, None, 321.0, 3.0, None, None, -6999.0, None,2020-03-19 14:00:00, 179.0, None, 179.4,12
None, 3.615, None, None, None, None, 10.2, 32.55, 0.0, 3.613, 2.94, -6999.0, 3.6, 3.6, -5.8, 0.0, None, None, 3.0, 3.4, None, None, -6999.0, None,2020-03-19 15:00:00, 179.0, None, 179.4,12
None, 4.135, None, None, None, None, 12.6, 37.85, 0.0, 4.084, 3.052, -6999.0, 4.1, 4.1, -5.8, 0.0, None, None, 3.0, 4.7, None, None, -6999.0, None,2020-03-19 16:00:00, 179.0, None, 179.1,12
None, 4.26, None, None, None, None, 13.3, 36.1, -1.0, 3.993, 1.787, -6999.0, 4.0, 4.3, -5.8, 0.0, None, None, 2.0, 5.3, None, None, -6999.0, None,2020-03-19 17:00:00, 179.0, None, 178.5,12
None, 1.749, None, None, None, None, 12.8, 34.89, 1.0, 4.057, 9.53, -6999.0, 4.1, 1.7, -5.8, 0.0, None, None, 10.0, 5.3, None, None, -6999.0, None,2020-03-19 18:00:00, 179.0, None, 179.1,12
None, -1.377, None, None, None, None, 11.2, 29.74, 0.0, 4.642, 33.55, -6999.0, 4.6, -1.4, -1.3, 0.0, None, None, 34.0, 1.8, None, None, -6999.0, None,2020-03-19 19:00:00, 179.0, None, 179.0,12
None, -3.47, None, None, None, None, 9.3, 15.39, 0.0, 5.194, 65.21, -6999.0, 5.2, -3.5, -3.5, 0.0, None, None, 65.0, 1.8, None, None, -6999.0, None,2020-03-19 20:00:00, 179.0, None, 178.8,12
None, -4.69, None, None, None, None, 12.2, 14.07, 0.0, 6.727, 58.98, -6999.0, 6.7, -4.7, -4.7, 0.0, None, None, 59.0, 1.8, None, None, -6999.0, None,2020-03-19 21:00:00, 179.0, None, 178.6,12
None, -3.832, None, None, None, None, 7.0, 47.37, 0.0, 2.263, 149.1, -6999.0, 2.3, -3.8, -4.7, 0.0, None, None, 149.0, 1.8, None, None, -6999.0, None,2020-03-19 22:00:00, 179.0, None, 178.5,12
None, -4.519, None, None, None, None, 3.7, 26.14, 0.0, 1.045, 80.6, -6999.0, 1.0, -4.5, -4.7, 0.0, None, None, 81.0, 1.8, None, None, -6999.0, None,2020-03-19 23:00:00, 178.0, None, 178.4,12
None, -4.276, None, None, None, None, 4.2, 37.36, 0.0, 1.574, 166.0, -6999.0, 1.6, -4.3, -4.7, 0.0, None, None, 166.0, 1.8, None, None, -6999.0, None,2020-03-20 00:00:00, 178.0, None, 178.4,12
None, -4.298, None, None, None, None, 5.2, 49.86, 0.0, 1.038, 181.7, -6999.0, 1.0, -4.3, -4.7, 0.0, None, None, 182.0, 1.8, None, None, -6999.0, None,2020-03-20 01:00:00, 178.0, None, 178.3,12
None, -4.492, None, None, None, None, 5.2, 37.54, 0.0, 2.117, 185.6, -6999.0, 2.1, -4.5, -4.7, 0.0, None, None, 186.0, 1.8, None, None, -6999.0, None,2020-03-20 02:00:00, 178.0, None, 178.2,12
None, -4.201, None, None, None, None, None, 18.51, None, 2.489, 193.8, -6999.0, None, -4.2, -4.8, None, None, None, None, 1.8, None, None, -6999.0, None,2020-03-20 03:00:00, None, None, 178.1,12
None, -4.68, None, None, None, None, 6.1, 33.39, 0.0, 1.88, 185.8, -6999.0, 1.9, -4.7, -5.2, 0.0, None, None, 186.0, 1.8, None, None, -6999.0, None,2020-03-20 04:00:00, 178.0, None, 177.9,12
None, -5.678, None, None, None, None, 5.6, 21.48, 0.0, 2.058, 188.2, -6999.0, 2.1, -5.7, -5.6, 0.0, None, None, 188.0, 1.8, None, None, -6999.0, None,2020-03-20 05:00:00, 178.0, None, 177.9,12
None, -5.27, None, None, None, None, 3.2, 66.0, 0.0, 0.505, 154.7, -6999.0, 0.5, -5.3, -5.9, 0.0, None, None, 155.0, 1.8, None, None, -6999.0, None,2020-03-20 06:00:00, 178.0, None, 177.8,12
None, -5.818, None, None, None, None, 7.7, 73.62, 0.0, 1.789, 179.2, -6999.0, 1.8, -5.8, -5.9, 0.0, None, None, 179.0, -5.2, None, None, -6999.0, None,2020-03-20 07:00:00, 178.0, None, 177.8,12
None, -6.035, None, None, None, None, 8.3, 20.9, 0.0, 2.973, 190.9, -6999.0, 3.0, -6.0, -6.1, 0.0, None, None, 191.0, -5.2, None, None, -6999.0, None,2020-03-20 08:00:00, 178.0, None, 177.8,12
None, -5.576, None, None, None, None, 5.6, 17.09, 0.0, 3.091, 183.4, -6999.0, 3.1, -5.6, -6.1, 0.0, None, None, 183.0, -5.2, None, None, -6999.0, None,2020-03-20 09:00:00, 178.0, None, 177.9,12
None, -4.795, None, None, None, None, 5.7, 16.89, 0.0, 3.024, 186.2, -6999.0, 3.0, -4.8, -6.1, 0.0, None, None, 186.0, -4.7, None, None, -6999.0, None,2020-03-20 10:00:00, 178.0, None, 177.9,12
None, -4.42, None, None, None, None, 9.5, 26.1, 0.0, 2.898, 185.3, -6999.0, 2.9, -4.4, -6.1, 0.0, None, None, 185.0, -4.2, None, None, -6999.0, None,2020-03-20 11:00:00, 178.0, None, 178.0,12
None, -3.004, None, None, None, None, 9.7, 21.42, 0.0, 3.47, 208.7, -6999.0, 3.5, -3.0, -6.1, 0.0, None, None, 209.0, -3.0, None, None, -6999.0, None,2020-03-20 12:00:00, 178.0, None, 178.0,12
None, 1.356, None, None, None, None, 10.8, 43.91, 0.0, 2.453, 240.0, -6999.0, 2.5, 1.4, -6.1, 0.0, None, None, 240.0, 1.2, None, None, -6999.0, None,2020-03-20 13:00:00, 178.0, None, 177.6,12
None, 4.477, None, None, None, None, 14.5, 63.56, 0.0, 1.897, 275.6, -6999.0, 1.9, 4.5, -6.1, 0.0, None, None, 276.0, 4.3, None, None, -6999.0, None,2020-03-20 14:00:00, 178.0, None, 177.7,12
None, 4.237, None, None, None, None, 14.0, 52.66, 0.0, 3.172, 259.5, -6999.0, 3.2, 4.2, -6.1, 0.0, None, None, 260.0, 4.6, None, None, -6999.0, None,2020-03-20 15:00:00, 178.0, None, 177.6,12
None, 4.829, None, None, None, None, 18.8, 50.63, 0.0, 3.772, 256.7, -6999.0, 3.8, 4.8, -6.1, 0.0, None, None, 257.0, 5.2, None, None, -6999.0, None,2020-03-20 16:00:00, 177.0, None, 177.3,12
None, 4.614, None, None, None, None, 17.8, 48.55, 0.0, 4.418, 253.4, -6999.0, 4.4, 4.6, -6.1, 0.0, None, None, 253.0, 5.3, None, None, -6999.0, None,2020-03-20 17:00:00, 177.0, None, 177.3,12
None, 2.45, None, None, None, None, 18.4, 37.61, 1.0, 5.805, 243.7, -6999.0, 5.8, 2.5, -6.1, 0.0, None, None, 244.0, 5.3, None, None, -6999.0, None,2020-03-20 18:00:00, 178.0, None, 177.8,12
None, -0.192, None, None, None, None, 15.2, 42.41, 0.0, 3.716, 248.1, -6999.0, 3.7, -0.2, -0.1, 0.0, None, None, 248.0, 2.6, None, None, -6999.0, None,2020-03-20 19:00:00, 178.0, None, 177.6,12
None, -2.091, None, None, None, None, 14.0, 36.07, 0.0, 3.486, 208.8, -6999.0, 3.5, -2.1, -2.1, 0.0, None, None, 209.0, 2.6, None, None, -6999.0, None,2020-03-20 20:00:00, 177.0, None, 177.3,12
None, -2.296, None, None, None, None, 21.2, 19.11, 0.0, 6.637, 220.5, -6999.0, 6.6, -2.3, -2.4, 0.0, None, None, 221.0, 2.6, None, None, -6999.0, None,2020-03-20 21:00:00, 178.0, None, 177.5,12
None, -2.182, None, None, None, None, 12.4, 30.67, 0.0, 3.56, 209.0, -6999.0, 3.6, -2.2, -2.4, 0.0, None, None, 209.0, 2.6, None, None, -6999.0, None,2020-03-20 22:00:00, 177.0, None, 177.3,12
None, -2.197, None, None, None, None, 11.4, 42.63, 0.0, 2.575, 198.4, -6999.0, 2.6, -2.2, -2.4, 0.0, None, None, 198.0, 2.6, None, None, -6999.0, None,2020-03-20 23:00:00, 177.0, None, 177.3,12
None, -1.825, None, None, None, None, 11.6, 46.71, 0.0, 2.429, 224.4, -6999.0, 2.4, -1.8, -2.4, 0.0, None, None, 224.0, 2.6, None, None, -6999.0, None,2020-03-21 00:00:00, 177.0, None, 177.2,12
None, -2.283, None, None, None, None, 14.5, 45.78, 0.0, 3.823, 220.4, -6999.0, 3.8, -2.3, -2.4, 0.0, None, None, 220.0, 2.6, None, None, -6999.0, None,2020-03-21 01:00:00, 177.0, None, 176.9,12
None, -2.688, None, None, None, None, 10.9, 52.33, 0.0, 2.091, 242.2, -6999.0, 2.1, -2.7, -2.7, 0.0, None, None, 242.0, 2.6, None, None, -6999.0, None,2020-03-21 02:00:00, 177.0, None, 177.1,12
None, -3.278, None, None, None, None, 8.5, 49.3, 0.0, 2.479, 245.8, -6999.0, 2.5, -3.3, -3.3, 0.0, None, None, 246.0, 2.6, None, None, -6999.0, None,2020-03-21 03:00:00, 177.0, None, 176.9,12
None, -3.347, None, None, None, None, 10.2, 46.58, 0.0, 1.998, 250.7, -6999.0, 2.0, -3.3, -3.7, 0.0, None, None, 251.0, 2.6, None, None, -6999.0, None,2020-03-21 04:00:00, 177.0, None, 176.9,12
None, -4.174, None, None, None, None, 10.8, 39.25, 0.0, 1.913, 249.6, -6999.0, 1.9, -4.2, -4.8, 0.0, None, None, 250.0, 2.6, None, None, -6999.0, None,2020-03-21 05:00:00, 177.0, None, 177.0,12
None, -5.115, None, None, None, None, 10.2, 56.58, 0.0, 1.862, 202.2, -6999.0, 1.9, -5.1, -5.1, 0.0, None, None, 202.0, 2.6, None, None, -6999.0, None,2020-03-21 06:00:00, 177.0, None, 176.6,12
None, -5.693, None, None, None, None, 10.2, 63.63, 0.0, 2.261, 210.6, -6999.0, 2.3, -5.7, -5.7, 0.0, None, None, 211.0, -5.0, None, None, -6999.0, None,2020-03-21 07:00:00, 177.0, None, 176.6,12
None, -5.018, None, None, None, None, 8.2, 57.25, 1.0, 1.561, 223.8, -6999.0, 1.6, -5.0, -5.9, 0.0, None, None, 224.0, -5.0, None, None, -6999.0, None,2020-03-21 08:00:00, 177.0, None, 176.8,12
None, -4.763, None, None, None, None, 9.7, 62.55, 0.0, 1.741, 248.2, -6999.0, 1.7, -4.8, -5.9, 0.0, None, None, 248.0, -4.7, None, None, -6999.0, None,2020-03-21 09:00:00, 177.0, None, 176.6,12
None, -4.805, None, None, None, None, 13.2, 48.27, 0.0, 2.56, 216.0, -6999.0, 2.6, -4.8, -5.9, 0.0, None, None, 216.0, -4.7, None, None, -6999.0, None,2020-03-21 10:00:00, 177.0, None, 176.7,12
None, -4.555, None, None, None, None, 10.2, 54.12, 0.0, 2.587, 236.0, -6999.0, 2.6, -4.6, -5.9, 0.0, None, None, 236.0, -3.6, None, None, -6999.0, None,2020-03-21 11:00:00, 177.0, None, 176.5,12
None, -3.634, None, None, None, None, 13.1, 58.6, 0.0, 2.633, 222.0, -6999.0, 2.6, -3.6, -5.9, 0.0, None, None, 222.0, -3.6, None, None, -6999.0, None,2020-03-21 12:00:00, 177.0, None, 176.6,12
None, -1.484, None, None, None, None, 17.5, 58.18, 0.0, 3.84, 255.0, -6999.0, 3.8, -1.5, -5.9, 0.0, None, None, 255.0, -1.1, None, None, -6999.0, None,2020-03-21 13:00:00, 176.0, None, 176.2,12
None, 0.447, None, None, None, None, 17.9, 58.18, 0.0, 3.666, 262.0, -6999.0, 3.7, 0.4, -5.9, 0.0, None, None, 262.0, 0.4, None, None, -6999.0, None,2020-03-21 14:00:00, 177.0, None, 176.5,12
None, 1.404, None, None, None, None, 17.2, 58.34, 0.0, 3.665, 275.3, -6999.0, 3.7, 1.4, -5.9, 0.0, None, None, 275.0, 1.2, None, None, -6999.0, None,2020-03-21 15:00:00, 176.0, None, 176.4,12
None, 2.01, None, None, None, None, 16.0, 55.24, 0.0, 3.684, 288.4, -6999.0, 3.7, 2.0, -5.9, 0.0, None, None, 288.0, 2.8, None, None, -6999.0, None,2020-03-21 16:00:00, 176.0, None, 176.2,12
None, 0.421, None, None, None, None, 14.8, 59.4, 1.0, 3.165, 274.7, -6999.0, 3.2, 0.4, -5.9, 0.0, None, None, 275.0, 2.8, None, None, -6999.0, None,2020-03-21 17:00:00, 177.0, None, 176.8,12
None, 0.21, None, None, None, None, 15.4, 52.9, 0.0, 2.611, 263.4, -6999.0, 2.6, 0.2, -5.9, 0.0, None, None, 263.0, 2.8, None, None, -6999.0, None,2020-03-21 18:00:00, 177.0, None, 176.5,12
None, -2.95, None, None, None, None, 16.2, 49.42, 0.0, 2.257, 260.7, -6999.0, 2.3, -3.0, -2.9, 0.0, None, None, 261.0, 0.2, None, None, -6999.0, None,2020-03-21 19:00:00, 176.0, None, 176.3,12
None, -4.342, None, None, None, None, 12.3, 46.14, 0.0, 1.783, 233.4, -6999.0, 1.8, -4.3, -4.3, 0.0, None, None, 233.0, 0.2, None, None, -6999.0, None,2020-03-21 20:00:00, 176.0, None, 176.3,12
None, -4.238, None, None, None, None, 16.4, 51.58, 0.0, 2.828, 229.4, -6999.0, 2.8, -4.2, -4.5, 0.0, None, None, 229.0, 0.2, None, None, -6999.0, None,2020-03-21 21:00:00, 176.0, None, 176.2,12
None, -3.751, None, None, None, None, 11.2, 55.91, 0.0, 2.946, 167.2, -6999.0, 2.9, -3.8, -4.5, 0.0, None, None, 167.0, 0.2, None, None, -6999.0, None,2020-03-21 22:00:00, 176.0, None, 176.3,12
None, -3.593, None, None, None, None, 12.3, 56.55, 0.0, 3.563, 126.3, -6999.0, 3.6, -3.6, -4.5, 0.0, None, None, 126.0, 0.2, None, None, -6999.0, None,2020-03-21 23:00:00, 176.0, None, 176.3,12
None, -3.212, None, None, None, None, 14.8, 23.37, 0.0, 4.737, 201.7, -6999.0, 4.7, -3.2, -4.5, 0.0, None, None, 202.0, 0.2, None, None, -6999.0, None,2020-03-22 00:00:00, 176.0, None, 176.2,12
None, -4.323, None, None, None, None, 11.7, 30.32, 0.0, 3.426, 195.2, -6999.0, 3.4, -4.3, -4.5, 0.0, None, None, 195.0, 0.2, None, None, -6999.0, None,2020-03-22 01:00:00, 176.0, None, 176.1,12
None, -4.071, None, None, None, None, 14.3, 27.0, 0.0, 3.691, 204.2, -6999.0, 3.7, -4.1, -4.5, 0.0, None, None, 204.0, 0.2, None, None, -6999.0, None,2020-03-22 02:00:00, 176.0, None, 176.0,12
None, -4.027, None, None, None, None, 18.2, 22.8, 0.0, 6.073, 202.2, -6999.0, 6.1, -4.0, -4.5, 0.0, None, None, 202.0, 0.2, None, None, -6999.0, None,2020-03-22 03:00:00, 176.0, None, 175.9,12
None, -3.957, None, None, None, None, 17.7, 27.65, 0.0, 6.1, 210.2, -6999.0, 6.1, -4.0, -4.5, 0.0, None, None, 210.0, 0.2, None, None, -6999.0, None,2020-03-22 04:00:00, 176.0, None, 175.8,12
None, -3.864, None, None, None, None, 20.5, 24.77, 0.0, 8.34, 216.9, -6999.0, 8.3, -3.9, -4.5, 0.0, None, None, 217.0, 0.2, None, None, -6999.0, None,2020-03-22 05:00:00, 176.0, None, 175.7,12
None, -3.587, None, None, None, None, 20.7, 34.44, 0.0, 7.728, 221.7, -6999.0, 7.7, -3.6, -4.5, 0.0, None, None, 222.0, 0.2, None, None, -6999.0, None,2020-03-22 06:00:00, 176.0, None, 175.5,12
None, -3.219, None, None, None, None, None, 25.95, None, 12.04, 208.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-22 07:00:00, None, None, 175.7,12
None, -3.011, None, None, None, None, 29.7, 23.66, 0.0, 15.21, 208.1, -6999.0, 15.2, -3.0, -3.6, 0.0, None, None, 208.0, -3.0, None, None, -6999.0, None,2020-03-22 08:00:00, 176.0, None, 175.6,12
None, -2.584, None, None, None, None, 34.2, 22.05, 0.0, 15.58, 212.7, -6999.0, 15.6, -2.6, -3.6, 0.0, None, None, 213.0, -2.4, None, None, -6999.0, None,2020-03-22 09:00:00, 176.0, None, 175.6,12
None, -2.295, None, None, None, None, 21.2, 29.19, 0.0, 4.867, 229.2, -6999.0, 4.9, -2.3, -3.6, 0.0, None, None, 229.0, -2.3, None, None, -6999.0, None,2020-03-22 10:00:00, 176.0, None, 175.5,12
None, -0.786, None, None, None, None, 20.3, 38.52, 0.0, 3.875, 241.2, -6999.0, 3.9, -0.8, -3.6, 0.0, None, None, 241.0, -0.8, None, None, -6999.0, None,2020-03-22 11:00:00, 176.0, None, 175.6,12
None, -1.222, None, None, None, None, 23.1, 43.81, 0.0, 6.075, 236.6, -6999.0, 6.1, -1.2, -3.6, 0.0, None, None, 237.0, -0.3, None, None, -6999.0, None,2020-03-22 12:00:00, 176.0, None, 175.6,12
None, -2.641, None, None, None, None, 17.7, 44.44, 0.0, 4.993, 233.5, -6999.0, 5.0, -2.6, -3.6, 0.0, None, None, 234.0, -0.3, None, None, -6999.0, None,2020-03-22 13:00:00, 176.0, None, 175.5,12
None, -2.207, None, None, None, None, None, 36.47, None, 4.683, 234.7, -6999.0, None, -2.2, -3.6, None, None, None, None, -0.3, None, None, -6999.0, None,2020-03-22 14:00:00, None, None, 174.3,12
