wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
25.0,96.0,4.1,0.0,-3.3,6.3,-2.8,-2.5,355.0,0.0,1.4,92.0,2021-01-07 18:00:00,1,,,,,,,,,,,,,,,,
24.0,92.0,6.3,0.0,-3.6,10.8,-2.5,-2.6,25.0,0.0,1.4,93.0,2021-01-07 19:00:00,1,,,,,,,,,,,,,,,,
32.0,93.0,10.8,0.0,-3.6,5.5,-2.6,-3.0,24.0,0.0,1.4,92.0,2021-01-07 20:00:00,1,,,,,,,,,,,,,,,,
33.0,92.0,5.5,0.0,-4.1,9.8,-3.0,-2.6,32.0,0.0,1.4,87.0,2021-01-07 21:00:00,1,,,,,,,,,,,,,,,,
46.0,87.0,9.8,0.0,-4.5,10.5,-2.6,-2.9,33.0,0.0,1.4,87.0,2021-01-07 22:00:00,1,,,,,,,,,,,,,,,,
77.0,87.0,10.5,0.0,-4.8,3.3,-2.9,-4.0,46.0,0.0,1.4,94.0,2021-01-07 23:00:00,1,,,,,,,,,,,,,,,,
,95.0,1.7,,0.0,,0.3,,155.0,,,,2021-01-01 00:00:00,1,2.7,0.32,95.4,0.6,4.4,26.56,1.665,154.9,0.2,1011.0,0.0,0.0,960.0,0.0,-6999.0,960.0
,95.0,2.4,,0.0,,0.6,,162.0,,,,2021-01-01 01:00:00,1,2.2,0.55,95.3,0.6,4.9,28.35,2.406,162.0,0.2,1011.0,0.0,0.0,960.0,0.0,-6999.0,960.0
,91.0,2.8,,0.0,,1.1,,180.0,,,,2021-01-01 02:00:00,1,1.7,1.087,91.4,1.1,10.9,41.72,2.846,179.7,0.2,1010.9,0.0,0.0,960.0,0.0,-6999.0,960.0
,92.0,3.0,,0.0,,1.1,,193.0,,,,2021-01-01 03:00:00,1,1.2,1.086,92.0,1.6,14.1,43.89,2.969,192.5,0.2,1009.9,0.1,0.0,959.0,0.0,-6999.0,959.0
,94.0,1.4,,0.0,,0.7,,160.0,,,,2021-01-01 04:00:00,1,1.1,0.663,94.1,1.6,4.7,29.93,1.404,159.9,0.2,1010.0,0.2,0.0,959.0,0.0,-6999.0,959.0
,95.0,0.8,,0.0,,0.4,,162.0,,,,2021-01-01 05:00:00,1,1.5,0.415,95.4,1.6,2.6,48.58,0.84,162.3,0.2,1010.0,0.6,0.0,959.0,0.0,-6999.0,959.0
,96.0,0.1,,0.0,,0.3,,150.0,,,,2021-01-01 06:00:00,1,1.5,0.301,96.0,1.6,1.7,29.03,0.092,149.7,0.2,1008.9,0.7,0.0,958.0,0.0,-6999.0,958.0
,96.0,0.3,,0.0,,0.3,,161.0,,,,2021-01-01 07:00:00,1,1.8,0.304,96.2,0.7,2.7,42.75,0.296,161.3,0.2,1007.9,0.3,0.0,957.0,0.0,-6999.0,957.0
,97.0,0.0,,0.0,,0.3,,124.0,,,,2021-01-01 08:00:00,1,2.1,0.261,96.5,0.7,1.4,46.65,0.046,123.9,0.2,1007.9,0.3,0.0,957.0,0.0,-6999.0,957.0
,97.0,0.0,,0.0,,0.5,,140.0,,,,2021-01-01 09:00:00,1,2.4,0.522,96.9,0.7,0.0,45.0,0.0,140.0,0.1,1007.9,0.3,0.0,957.0,0.0,-6999.0,957.0
,97.0,0.0,,0.0,,0.7,,202.0,,,,2021-01-01 10:00:00,1,2.6,0.66,96.9,0.8,0.0,62.82,0.0,201.6,0.1,1007.9,0.2,0.0,957.0,0.0,-6999.0,957.0
,96.0,1.6,,0.0,,0.8,,205.0,,,,2021-01-01 11:00:00,1,2.6,0.775,96.3,1.2,7.2,49.9,1.552,204.6,0.1,1007.9,0.0,0.0,957.0,0.0,-6999.0,957.0
,96.0,1.5,,0.0,,0.9,,178.0,,,,2021-01-01 12:00:00,1,2.6,0.858,96.1,1.2,4.5,47.94,1.48,178.0,0.1,1006.8,0.0,0.0,956.0,0.0,-6999.0,956.0
,96.0,1.2,,1.0,,1.0,,186.0,,,,2021-01-01 13:00:00,1,2.6,1.023,96.1,1.4,4.5,53.16,1.18,185.5,0.1,1005.7,0.0,1.0,955.0,0.0,-6999.0,955.0
,96.0,1.3,,1.0,,1.2,,207.0,,,,2021-01-01 14:00:00,1,2.6,1.157,96.1,1.5,3.7,53.53,1.266,206.6,0.1,1004.6,0.0,1.0,954.0,0.0,-6999.0,954.0
,96.0,1.5,,0.0,,1.0,,158.0,,,,2021-01-01 16:00:00,1,,1.016,96.4,1.7,4.9,38.85,1.499,158.4,0.1,1002.6,0.0,0.0,952.0,0.0,-6999.0,952.0
,96.0,3.0,,1.0,,1.2,,175.0,,,,2021-01-01 17:00:00,1,,1.186,96.3,1.7,7.6,31.19,3.03,174.7,0.1,1002.6,0.0,1.0,952.0,0.0,-6999.0,952.0
,97.0,1.7,,1.0,,1.4,,158.0,,,,2021-01-01 18:00:00,1,,1.434,96.5,1.7,5.3,31.47,1.706,158.1,0.1,1000.4,0.0,1.0,950.0,0.0,-6999.0,950.0
,97.0,1.9,,1.0,,1.1,,156.0,,,,2021-01-01 20:00:00,1,,1.123,96.8,1.5,6.1,36.19,1.882,155.9,0.8,1000.5,0.1,1.0,950.0,0.0,-6999.0,950.0
,97.0,2.4,,2.0,,2.0,,161.0,,,,2021-01-01 21:00:00,1,,1.976,96.9,2.0,8.8,37.13,2.394,161.4,0.8,1000.4,0.3,2.0,950.0,0.0,-6999.0,950.0
,96.0,3.8,,1.0,,1.7,,174.0,,,,2021-01-01 22:00:00,1,,1.73,96.4,2.4,9.8,37.96,3.753,173.6,0.8,1000.4,0.9,1.0,950.0,0.0,-6999.0,950.0
,93.0,3.9,,1.0,,2.2,,178.0,,,,2021-01-01 23:00:00,1,,2.247,93.4,3.6,14.1,41.91,3.903,178.0,0.8,999.3,0.0,1.0,949.0,0.0,-6999.0,949.0
,94.0,5.4,,2.0,,2.5,,168.0,,,,2021-01-02 00:00:00,1,,2.513,94.3,3.6,11.3,29.72,5.378,168.0,0.8,999.3,0.0,2.0,949.0,0.0,-6999.0,949.0
,93.0,5.5,,1.0,,2.1,,181.0,,,,2021-01-02 01:00:00,1,,2.062,93.2,3.9,10.6,24.34,5.482,181.4,0.8,1000.4,0.0,1.0,950.0,0.0,-6999.0,950.0
,92.0,6.2,,2.0,,2.5,,174.0,,,,2021-01-02 02:00:00,1,,2.463,92.1,3.9,11.9,18.86,6.233,173.5,0.8,999.3,0.0,2.0,949.0,0.0,-6999.0,949.0
,94.0,4.8,,1.0,,2.0,,174.0,,,,2021-01-02 03:00:00,1,,2.038,93.9,3.9,9.7,25.57,4.841,173.8,0.8,999.3,0.0,1.0,949.0,0.0,-6999.0,949.0
,89.0,5.8,,1.0,,3.1,,168.0,,,,2021-01-02 04:00:00,1,,3.097,88.5,4.1,12.4,27.0,5.775,168.4,0.8,999.3,0.0,1.0,949.0,0.0,-6999.0,949.0
,89.0,6.5,,2.0,,3.2,,170.0,,,,2021-01-02 05:00:00,1,,3.178,89.0,4.1,12.0,17.78,6.536,169.7,0.8,1000.3,0.0,2.0,950.0,0.0,-6999.0,950.0
,90.0,4.6,,1.0,,2.9,,168.0,,,,2021-01-02 06:00:00,1,,2.917,89.7,5.0,13.8,36.58,4.59,167.7,0.8,999.2,0.0,1.0,949.0,0.0,-6999.0,949.0
,94.0,4.6,,2.0,,3.0,,159.0,,,,2021-01-02 07:00:00,1,,3.015,93.7,3.4,10.2,21.61,4.619,159.3,2.6,1000.3,0.1,2.0,950.0,0.0,-6999.0,950.0
,88.0,5.2,,2.0,,3.7,,165.0,,,,2021-01-02 08:00:00,1,,3.715,87.9,3.5,11.6,20.99,5.211,164.6,2.3,1000.3,0.1,2.0,950.0,0.0,-6999.0,950.0
,91.0,6.9,,2.0,,3.2,,170.0,,,,2021-01-02 09:00:00,1,,3.169,90.6,3.9,12.2,12.91,6.897,170.4,2.3,1000.2,0.0,2.0,950.0,0.0,-6999.0,950.0
,87.0,5.5,,2.0,,3.6,,172.0,,,,2021-01-02 10:00:00,1,,3.634,87.2,4.0,10.8,22.11,5.506,171.9,2.3,1000.2,0.0,2.0,950.0,0.0,-6999.0,950.0
,91.0,3.9,,2.0,,3.4,,168.0,,,,2021-01-02 11:00:00,1,,3.353,90.6,4.1,8.8,22.76,3.927,167.7,2.3,998.1,0.0,2.0,948.0,0.0,-6999.0,948.0
,90.0,3.2,,3.0,,3.9,,167.0,,,,2021-01-02 12:00:00,1,,3.866,90.3,4.4,8.0,34.44,3.21,167.1,2.3,998.1,0.0,3.0,948.0,0.0,-6999.0,948.0
,90.0,3.3,,2.0,,3.6,,186.0,,,,2021-01-02 13:00:00,1,,3.582,90.0,4.4,8.5,47.32,3.314,186.1,2.3,997.1,0.0,2.0,947.0,0.0,-6999.0,947.0
,89.0,3.6,,2.0,,3.9,,167.0,,,,2021-01-02 14:00:00,1,,3.907,88.7,4.4,9.9,30.92,3.643,167.4,2.3,996.0,0.0,2.0,946.0,0.0,-6999.0,946.0
,78.0,6.2,,2.0,,4.9,,169.0,,,,2021-01-02 15:00:00,1,,4.949,78.41,5.4,11.5,22.67,6.219,168.7,2.3,995.9,0.0,2.0,946.0,0.0,-6999.0,946.0
,84.0,5.2,,2.0,,4.2,,157.0,,,,2021-01-02 16:00:00,1,,4.151,83.9,5.4,11.6,33.84,5.187,156.6,2.3,994.9,0.0,2.0,945.0,0.0,-6999.0,945.0
,80.0,6.1,,2.0,,4.9,,160.0,,,,2021-01-02 17:00:00,1,,4.857,79.71,5.4,14.4,36.88,6.11,159.7,2.3,995.9,0.0,2.0,946.0,0.0,-6999.0,946.0
,79.0,6.9,,1.0,,5.0,,175.0,,,,2021-01-02 18:00:00,1,,4.978,78.86,6.0,13.0,17.7,6.883,175.2,2.3,994.8,0.0,1.0,945.0,0.0,-6999.0,945.0
,81.0,5.9,,2.0,,4.6,,169.0,,,,2021-01-02 19:00:00,1,1.2,4.594,80.7,6.5,18.4,23.23,5.929,169.0,4.0,993.8,0.0,2.0,944.0,0.0,-6999.0,944.0
,75.0,4.9,,1.0,,5.2,,155.0,,,,2021-01-02 20:00:00,1,1.2,5.214,75.37,6.7,14.3,41.22,4.855,154.6,4.0,993.7,0.0,1.0,944.0,0.0,-6999.0,944.0
,77.0,4.5,,1.0,,5.0,,141.0,,,,2021-01-02 21:00:00,1,0.9,5.029,76.97,6.8,13.8,53.39,4.5,140.7,4.0,993.8,0.0,1.0,944.0,0.0,-6999.0,944.0
,77.0,4.3,,2.0,,5.8,,147.0,,,,2021-01-02 22:00:00,1,0.0,5.831,77.14,6.8,15.8,47.3,4.256,147.0,4.0,993.7,0.0,2.0,944.0,0.0,-6999.0,944.0
,79.0,8.6,,3.0,,6.0,,183.0,,,,2021-01-02 23:00:00,1,0.4,5.989,78.71,6.8,25.5,26.65,8.56,182.7,4.0,993.7,0.4,3.0,944.0,0.0,-6999.0,944.0
,76.0,11.4,,2.0,,6.1,,181.0,,,,2021-01-03 00:00:00,1,0.4,6.104,75.94,6.8,31.4,27.31,11.37,181.3,4.0,993.7,0.0,2.0,944.0,0.0,-6999.0,944.0
,65.0,10.3,,1.0,,6.9,,198.0,,,,2021-01-03 01:00:00,1,0.4,6.855,65.45,6.8,23.7,27.55,10.29,198.2,4.0,993.6,0.0,1.0,944.0,0.0,-6999.0,944.0
,63.0,11.3,,0.0,,6.3,,206.0,,,,2021-01-03 02:00:00,1,0.4,6.337,63.09,6.9,23.3,25.59,11.3,205.8,4.0,994.7,0.0,0.0,945.0,0.0,-6999.0,945.0
,74.0,8.9,,0.0,,4.3,,181.0,,,,2021-01-03 03:00:00,1,0.4,4.329,73.6,6.9,22.4,40.48,8.92,181.4,4.0,995.8,0.0,0.0,946.0,0.0,-6999.0,946.0
,77.0,6.4,,-1.0,,2.9,,170.0,,,,2021-01-03 04:00:00,1,0.4,2.875,76.97,6.9,11.7,18.33,6.385,169.8,2.8,995.9,0.0,-1.0,946.0,0.0,-6999.0,946.0
,66.0,7.8,,-2.0,,4.2,,199.0,,,,2021-01-03 05:00:00,1,0.4,4.178,65.67,6.9,21.0,22.81,7.788,198.9,2.8,996.9,0.0,-2.0,947.0,0.0,-6999.0,947.0
,62.0,7.3,,-2.0,,4.2,,193.0,,,,2021-01-03 06:00:00,1,0.4,4.238,61.8,6.9,18.1,22.41,7.323,192.7,2.8,997.9,0.0,-2.0,948.0,0.0,-6999.0,948.0
,60.0,5.5,,-3.0,,3.9,,191.0,,,,2021-01-03 07:00:00,1,0.4,3.914,59.64,4.6,14.5,32.84,5.489,191.3,2.3,998.0,0.0,-3.0,948.0,0.0,-6999.0,948.0
,77.0,4.6,,-2.0,,1.9,,181.0,,,,2021-01-03 08:00:00,1,0.4,1.933,76.72,4.8,15.7,44.03,4.573,181.4,1.9,999.1,0.0,-2.0,949.0,0.0,-6999.0,949.0
,79.0,3.5,,-1.0,,1.9,,165.0,,,,2021-01-03 09:00:00,1,0.4,1.917,78.94,4.8,7.8,33.3,3.494,165.0,1.3,1001.2,0.0,-1.0,951.0,0.0,-6999.0,951.0
,74.0,3.1,,-2.0,,2.6,,193.0,,,,2021-01-03 10:00:00,1,0.4,2.55,74.02,4.8,12.2,40.3,3.06,193.1,1.3,1002.2,0.0,-2.0,952.0,0.0,-6999.0,952.0
,74.0,3.3,,-1.0,,3.4,,229.0,,,,2021-01-03 11:00:00,1,0.4,3.444,73.78,4.9,8.8,44.38,3.273,228.7,1.3,1002.1,0.0,-1.0,952.0,0.0,-6999.0,952.0
,52.0,3.4,,-3.0,,5.4,,206.0,,,,2021-01-03 12:00:00,1,0.4,5.422,52.27,5.7,13.8,40.24,3.431,205.8,1.3,1003.0,0.0,-3.0,953.0,0.0,-6999.0,953.0
,54.0,6.3,,-3.0,,5.3,,190.0,,,,2021-01-03 13:00:00,1,0.4,5.349,54.13,5.7,15.9,27.01,6.3,190.2,1.3,1003.0,0.0,-3.0,953.0,0.0,-6999.0,953.0
,68.0,2.9,,-1.0,,4.2,,195.0,,,,2021-01-03 14:00:00,1,0.4,4.179,68.12,6.0,12.7,47.03,2.89,195.3,1.3,1003.1,0.0,-1.0,953.0,0.0,-6999.0,953.0
,70.0,2.5,,-1.0,,3.6,,197.0,,,,2021-01-03 15:00:00,1,0.4,3.554,70.06,6.0,6.9,28.11,2.513,196.6,1.3,1003.3,0.0,-1.0,953.0,0.0,-6999.0,953.0
,75.0,2.9,,-1.0,,3.2,,174.0,,,,2021-01-03 16:00:00,1,0.4,3.171,75.11,6.0,6.3,24.67,2.861,174.0,1.3,1003.4,0.0,-1.0,953.0,0.0,-6999.0,953.0
,77.0,3.3,,-1.0,,2.4,,175.0,,,,2021-01-03 17:00:00,1,0.4,2.437,76.57,6.0,7.8,27.03,3.347,175.2,1.3,1004.4,0.0,-1.0,954.0,0.0,-6999.0,954.0
,69.0,4.2,,-2.0,,3.4,,215.0,,,,2021-01-03 18:00:00,1,0.4,3.388,68.92,6.0,16.5,29.39,4.16,215.2,1.3,1004.3,0.0,-2.0,954.0,0.0,-6999.0,954.0
,67.0,5.0,,-2.0,,3.5,,200.0,,,,2021-01-03 19:00:00,1,0.4,3.549,66.53,4.7,11.2,20.41,5.043,200.3,3.3,1005.4,0.0,-2.0,955.0,0.0,-6999.0,955.0
,77.0,2.0,,-2.0,,2.0,,157.0,,,,2021-01-03 20:00:00,1,0.4,2.044,77.47,4.7,6.3,42.04,1.985,156.7,1.9,1005.6,0.0,-2.0,955.0,0.0,-6999.0,955.0
,79.0,2.1,,-2.0,,1.4,,148.0,,,,2021-01-03 21:00:00,1,0.4,1.368,78.61,4.7,8.5,29.16,2.11,148.2,1.2,1005.6,0.0,-2.0,955.0,0.0,-6999.0,955.0
,81.0,3.2,,-2.0,,1.2,,159.0,,,,2021-01-03 22:00:00,1,0.4,1.163,81.4,4.7,8.7,18.34,3.172,158.9,0.9,1006.6,0.0,-2.0,956.0,0.0,-6999.0,956.0
,82.0,4.0,,-2.0,,1.0,,157.0,,,,2021-01-03 23:00:00,1,0.0,0.965,81.9,4.7,9.3,16.79,4.028,156.8,0.6,1006.6,0.0,-2.0,956.0,0.0,-6999.0,956.0
,83.0,3.5,,-1.0,,1.0,,164.0,,,,2021-01-04 00:00:00,1,0.0,1.008,83.2,4.7,7.6,23.74,3.518,164.3,0.2,1006.5,0.0,-1.0,956.0,0.0,-6999.0,956.0
,86.0,1.3,,-1.0,,1.2,,149.0,,,,2021-01-04 01:00:00,1,0.0,1.21,85.8,4.7,3.7,34.23,1.282,148.8,0.2,1006.5,0.0,-1.0,956.0,0.0,-6999.0,956.0
,87.0,2.7,,-1.0,,0.7,,179.0,,,,2021-01-04 02:00:00,1,0.0,0.747,86.8,4.7,5.9,20.73,2.71,178.8,0.2,1006.6,0.0,-1.0,956.0,0.0,-6999.0,956.0
,91.0,2.8,,0.0,,1.1,,183.0,,,,2021-01-04 03:00:00,1,0.0,1.135,90.8,4.7,5.9,24.13,2.79,183.2,-0.1,1005.5,0.0,0.0,955.0,0.0,-6999.0,955.0
,90.0,2.2,,-1.0,,0.8,,163.0,,,,2021-01-04 04:00:00,1,0.0,0.751,90.1,4.7,6.6,32.3,2.206,162.7,-0.1,1004.5,0.0,-1.0,954.0,0.0,-6999.0,954.0
,90.0,1.3,,-1.0,,0.8,,128.0,,,,2021-01-04 05:00:00,1,0.0,0.767,90.1,4.7,5.2,54.76,1.275,128.0,-0.1,1003.5,0.0,-1.0,953.0,0.0,-6999.0,953.0
,88.0,2.5,,0.0,,1.5,,186.0,,,,2021-01-04 06:00:00,1,0.0,1.507,87.7,4.7,7.3,35.51,2.45,185.5,-0.1,1002.4,0.0,0.0,952.0,0.0,-6999.0,952.0
,91.0,1.7,,0.0,,1.3,,191.0,,,,2021-01-04 07:00:00,1,0.3,1.263,91.3,1.7,5.5,43.18,1.659,191.3,1.1,1002.4,0.3,0.0,952.0,0.0,-6999.0,952.0
,95.0,2.1,,0.0,,0.9,,145.0,,,,2021-01-04 08:00:00,1,0.6,0.893,94.5,1.7,10.7,47.99,2.097,145.1,0.8,1001.4,0.3,0.0,951.0,0.0,-6999.0,951.0
,95.0,1.7,,0.0,,0.7,,149.0,,,,2021-01-04 09:00:00,1,1.0,0.661,95.3,1.7,6.2,49.73,1.699,149.2,0.7,1000.4,0.4,0.0,950.0,0.0,-6999.0,950.0
,96.0,0.7,,0.0,,1.2,,122.0,,,,2021-01-04 10:00:00,1,1.0,1.154,96.0,1.7,5.4,71.53,0.683,122.3,0.7,1000.4,0.1,0.0,950.0,0.0,-6999.0,950.0
,96.0,1.5,,1.0,,1.4,,173.0,,,,2021-01-04 11:00:00,1,1.0,1.353,96.1,1.7,6.8,68.37,1.475,172.9,0.7,999.4,0.1,1.0,949.0,0.0,-6999.0,949.0
,96.0,0.7,,1.0,,1.5,,80.0,,,,2021-01-04 12:00:00,1,1.2,1.548,96.4,1.7,3.8,72.18,0.681,80.0,0.7,998.3,0.2,1.0,948.0,0.0,-6999.0,948.0
,97.0,0.9,,1.0,,1.3,,204.0,,,,2021-01-04 13:00:00,1,2.4,1.278,96.5,1.7,5.2,58.81,0.874,203.8,0.7,997.2,1.2,1.0,947.0,0.0,-6999.0,947.0
,97.0,0.8,,1.0,,1.2,,186.0,,,,2021-01-04 14:00:00,1,3.6,1.218,96.7,1.7,4.3,68.43,0.835,185.8,0.7,997.3,1.2,1.0,947.0,0.0,-6999.0,947.0
,97.0,0.6,,1.0,,1.3,,186.0,,,,2021-01-04 15:00:00,1,4.4,1.269,97.2,1.7,4.3,60.78,0.623,185.9,0.7,997.2,0.8,1.0,947.0,0.0,-6999.0,947.0
,97.0,0.8,,1.0,,1.2,,162.0,,,,2021-01-04 16:00:00,1,5.2,1.214,97.3,1.7,4.2,63.69,0.836,161.9,0.7,997.3,0.8,1.0,947.0,0.0,-6999.0,947.0
,98.0,1.2,,1.0,,1.5,,148.0,,,,2021-01-04 17:00:00,1,6.0,1.534,97.6,1.7,4.3,32.33,1.215,148.1,0.7,997.3,0.8,1.0,947.0,0.0,-6999.0,947.0
,97.0,1.0,,0.0,,0.8,,187.0,,,,2021-01-04 18:00:00,1,7.6,0.822,97.3,1.7,5.9,41.05,0.965,187.3,0.7,998.3,1.6,0.0,948.0,0.0,-6999.0,948.0
,98.0,1.4,,1.0,,0.8,,193.0,,,,2021-01-04 19:00:00,1,8.4,0.846,97.5,1.2,7.3,42.14,1.411,193.3,0.6,998.3,0.8,1.0,948.0,0.0,-6999.0,948.0
,97.0,3.1,,1.0,,1.4,,150.0,,,,2021-01-04 20:00:00,1,8.9,1.442,96.7,2.2,11.7,42.12,3.083,150.0,0.6,999.4,0.5,1.0,949.0,0.0,-6999.0,949.0
,97.0,1.6,,1.0,,1.5,,186.0,,,,2021-01-04 21:00:00,1,8.9,1.535,97.0,2.2,4.7,42.27,1.628,186.3,0.6,1000.4,0.0,1.0,950.0,0.0,-6999.0,950.0
,97.0,1.0,,1.0,,1.7,,152.0,,,,2021-01-04 22:00:00,1,8.9,1.696,97.3,2.2,4.0,42.13,0.998,152.0,0.6,1001.4,0.0,1.0,951.0,0.0,-6999.0,951.0
,97.0,1.5,,1.0,,1.6,,154.0,,,,2021-01-04 23:00:00,1,8.9,1.56,97.0,2.2,4.5,34.72,1.489,153.6,0.6,1002.5,0.0,1.0,952.0,0.0,-6999.0,952.0
,97.0,1.1,,1.0,,1.7,,150.0,,,,2021-01-05 00:00:00,1,8.9,1.687,97.2,2.2,3.5,43.0,1.107,149.5,0.6,1003.5,0.0,1.0,953.0,0.0,-6999.0,953.0
,97.0,1.2,,1.0,,1.5,,157.0,,,,2021-01-05 01:00:00,1,8.9,1.482,97.1,2.2,3.9,35.98,1.173,157.4,0.6,1004.6,0.0,1.0,954.0,0.0,-6999.0,954.0
,97.0,1.9,,1.0,,1.2,,159.0,,,,2021-01-05 02:00:00,1,8.9,1.22,97.2,2.2,5.4,43.68,1.877,159.1,0.6,1005.7,0.0,1.0,955.0,0.0,-6999.0,955.0
,98.0,1.2,,1.0,,1.1,,134.0,,,,2021-01-05 03:00:00,1,8.9,1.139,97.5,2.2,3.9,19.92,1.15,134.1,0.3,1006.7,0.0,1.0,956.0,0.0,-6999.0,956.0
,97.0,1.6,,0.0,,0.1,,155.0,,,,2021-01-05 04:00:00,1,8.9,0.083,97.3,2.2,5.3,33.9,1.588,154.5,-0.1,1007.8,0.0,0.0,957.0,0.0,-6999.0,957.0
,98.0,1.2,,0.0,,0.5,,159.0,,,,2021-01-05 05:00:00,1,8.9,0.549,97.7,2.2,3.8,52.78,1.154,159.2,-0.1,1008.9,0.0,0.0,958.0,0.0,-6999.0,958.0
,98.0,1.9,,0.0,,0.3,,179.0,,,,2021-01-05 06:00:00,1,8.9,0.297,97.8,2.2,5.4,37.47,1.926,178.9,-0.1,1008.9,0.0,0.0,958.0,0.0,-6999.0,958.0
,98.0,1.3,,0.0,,0.2,,212.0,,,,2021-01-05 07:00:00,1,8.6,0.166,97.9,0.4,5.6,43.12,1.278,211.6,0.0,1008.9,0.0,0.0,958.0,0.0,-6999.0,958.0
,98.0,1.5,,0.0,,-0.2,,173.0,,,,2021-01-05 08:00:00,1,8.3,-0.162,98.0,0.4,4.7,47.86,1.535,173.4,-0.4,1010.0,0.0,0.0,959.0,0.0,-6999.0,959.0
,98.0,1.3,,0.0,,-0.3,,156.0,,,,2021-01-05 09:00:00,1,7.9,-0.253,98.0,0.4,4.9,62.64,1.269,155.8,-0.5,1010.0,0.0,0.0,959.0,0.0,-6999.0,959.0
,98.0,1.7,,0.0,,0.3,,202.0,,,,2021-01-05 10:00:00,1,7.9,0.304,98.0,0.4,7.2,67.55,1.669,201.6,-0.5,1011.0,0.0,0.0,960.0,0.0,-6999.0,960.0
,98.0,1.4,,0.0,,0.6,,183.0,,,,2021-01-05 11:00:00,1,7.9,0.55,98.1,0.7,4.8,58.02,1.372,182.7,-0.5,1010.9,0.0,0.0,960.0,0.0,-6999.0,960.0
,98.0,2.0,,1.0,,1.1,,213.0,,,,2021-01-05 12:00:00,1,7.7,1.061,98.0,1.1,7.7,53.15,2.037,212.9,-0.5,1010.9,0.0,1.0,960.0,0.0,-6999.0,960.0
,98.0,1.6,,1.0,,1.0,,198.0,,,,2021-01-05 13:00:00,1,6.5,0.976,97.6,1.3,6.0,56.92,1.594,198.2,-0.5,1010.9,0.0,1.0,960.0,0.0,-6999.0,960.0
,96.0,3.2,,0.0,,1.2,,183.0,,,,2021-01-05 14:00:00,1,5.3,1.174,96.2,1.3,9.2,41.77,3.202,183.0,-0.5,1009.9,0.0,0.0,959.0,0.0,-6999.0,959.0
,96.0,2.2,,0.0,,1.1,,168.0,,,,2021-01-05 15:00:00,1,4.5,1.133,96.4,1.5,7.5,39.41,2.248,168.4,-0.5,1010.9,0.0,0.0,960.0,0.0,-6999.0,960.0
,96.0,2.3,,1.0,,1.4,,174.0,,,,2021-01-05 16:00:00,1,3.7,1.395,96.2,1.6,6.7,40.58,2.284,173.9,-0.5,1011.0,0.0,1.0,960.0,0.0,-6999.0,960.0
,95.0,3.1,,1.0,,1.2,,156.0,,,,2021-01-05 17:00:00,1,2.9,1.174,95.1,1.6,8.9,38.84,3.148,156.3,-0.5,1008.9,0.0,1.0,958.0,0.0,-6999.0,958.0
,96.0,2.6,,1.0,,1.3,,159.0,,,,2021-01-05 18:00:00,1,1.3,1.293,95.5,1.6,8.5,31.38,2.618,158.6,-0.5,1008.9,0.1,1.0,958.0,0.0,-6999.0,958.0
,96.0,2.7,,1.0,,1.4,,171.0,,,,2021-01-05 19:00:00,1,0.5,1.379,95.6,1.7,7.8,39.94,2.693,171.0,1.2,1008.9,0.1,1.0,958.0,0.0,-6999.0,958.0
,95.0,3.2,,1.0,,1.6,,159.0,,,,2021-01-05 20:00:00,1,0.0,1.571,95.3,1.7,7.6,21.09,3.2,159.3,1.2,1007.8,0.0,1.0,957.0,0.0,-6999.0,957.0
,95.0,3.0,,1.0,,1.5,,154.0,,,,2021-01-05 21:00:00,1,0.5,1.492,94.8,1.8,8.1,32.9,3.039,153.9,1.2,1007.8,0.5,1.0,957.0,0.0,-6999.0,957.0
,95.0,3.5,,1.0,,1.7,,169.0,,,,2021-01-05 22:00:00,1,0.5,1.708,94.5,1.9,9.0,25.67,3.489,168.5,1.2,1005.7,0.1,1.0,955.0,0.0,-6999.0,955.0
,96.0,2.6,,1.0,,1.9,,162.0,,,,2021-01-05 23:00:00,1,0.5,1.913,95.9,1.9,6.6,49.36,2.582,161.9,1.2,1006.7,0.1,1.0,956.0,0.0,-6999.0,956.0
,96.0,3.1,,1.0,,2.0,,160.0,,,,2021-01-06 00:00:00,1,0.7,2.012,96.0,2.1,9.7,42.09,3.094,159.8,1.2,1006.7,0.2,1.0,956.0,0.0,-6999.0,956.0
,96.0,3.0,,1.0,,1.9,,161.0,,,,2021-01-06 01:00:00,1,0.9,1.904,95.9,2.1,7.6,26.49,3.044,160.9,1.2,1006.7,0.2,1.0,956.0,0.0,-6999.0,956.0
,96.0,2.5,,1.0,,1.9,,164.0,,,,2021-01-06 02:00:00,1,0.9,1.92,96.1,2.2,6.5,26.63,2.486,163.5,1.2,1006.7,0.1,1.0,956.0,0.0,-6999.0,956.0
