AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
-3.9, None,0.0, 3.2, None,2019-03-08 03:15:00, 102.0, None,95.0,10
-3.9, None,0.0, 4.7, None,2019-03-08 03:30:00, 69.0, None,95.0,10
-3.6, None,0.0, 4.4, None,2019-03-08 03:45:00, 33.0, None,95.0,10
-3.6, 0.0,0.0, 2.4, 0.412,2019-03-08 04:00:00, 9.0, 105.6,95.0,10
-3.8, None,0.0, 4.2, None,2019-03-08 04:15:00, 61.0, None,95.0,10
-3.7, None,0.0, 2.9, None,2019-03-08 04:30:00, 16.0, None,96.0,10
-3.5, None,0.0, 2.5, None,2019-03-08 04:45:00, 27.0, None,97.0,10
-3.5, 0.0,0.0, 2.3, 0.412,2019-03-08 05:00:00, 138.0, 105.4,97.0,10
-3.4, None,0.0, 2.4, None,2019-03-08 05:15:00, 240.0, None,97.0,10
-3.4, None,0.0, 3.9, None,2019-03-08 05:30:00, 40.0, None,97.0,10
-3.4, None,0.0, 4.7, None,2019-03-08 05:45:00, 51.0, None,97.0,10
-3.3, 0.0,0.0, 4.1, 0.412,2019-03-08 06:00:00, 15.0, 105.0,97.0,10
-3.3, None,0.0, 4.0, None,2019-03-08 06:15:00, 69.0, None,97.0,10
-3.3, None,0.0, 4.4, None,2019-03-08 06:30:00, 64.0, None,97.0,10
-3.3, None,0.0, 1.7, None,2019-03-08 06:45:00, 59.0, None,97.0,10
-3.3, 0.0,0.0, 3.9, 0.412,2019-03-08 07:00:00, 58.0, 105.2,97.0,10
-3.2, None,0.0, 3.5, None,2019-03-08 07:15:00, 39.0, None,97.0,10
-3.0, None,0.0, 4.3, None,2019-03-08 07:30:00, 54.0, None,96.0,10
-2.9, None,0.0, 3.2, None,2019-03-08 07:45:00, 354.0, None,96.0,10
-2.6, -1.0,0.0, 4.7, 0.411,2019-03-08 08:00:00, 62.0, 105.1,94.0,10
-2.3, None,0.0, 5.9, None,2019-03-08 08:15:00, 45.0, None,95.0,10
-2.4, None,0.0, 6.5, None,2019-03-08 08:30:00, 62.0, None,95.0,10
-2.1, None,0.0, 5.1, None,2019-03-08 08:45:00, 30.0, None,95.0,10
-2.1, 1.0,0.0, 7.5, 0.411,2019-03-08 09:00:00, 52.0, 105.2,95.0,10
-1.8, None,0.0, 6.8, None,2019-03-08 09:15:00, 56.0, None,94.0,10
-1.5, None,0.0, 7.0, None,2019-03-08 09:30:00, 73.0, None,92.0,10
-0.9, None,0.0, 5.7, None,2019-03-08 09:45:00, 36.0, None,87.0,10
-0.7, -1.0,0.0, 5.7, 0.409,2019-03-08 10:00:00, 9.0, 105.0,83.0,10
-0.4, None,0.0, 5.5, None,2019-03-08 10:15:00, 22.0, None,81.0,10
-0.5, None,0.0, 5.9, None,2019-03-08 10:30:00, 30.0, None,80.0,10
-0.7, None,0.0, 7.3, None,2019-03-08 10:45:00, 35.0, None,86.0,10
-0.9, 0.0,0.0, 7.0, 0.409,2019-03-08 11:00:00, 45.0, 105.2,89.0,10
-1.0, None,0.0, 6.7, None,2019-03-08 11:15:00, 41.0, None,92.0,10
0.0, None,0.0, 5.0, None,2019-03-08 11:30:00, 32.0, None,84.0,10
-0.1, None,0.0, 8.2, None,2019-03-08 11:45:00, 28.0, None,86.0,10
-0.3, 0.0,0.0, 8.5, 0.409,2019-03-08 12:00:00, 45.0, 105.1,85.0,10
-0.1, None,0.0, 6.7, None,2019-03-08 12:15:00, 55.0, None,82.0,10
0.5, None,0.0, 5.4, None,2019-03-08 12:30:00, 23.0, None,76.0,10
0.5, None,0.0, 6.2, None,2019-03-08 12:45:00, 49.0, None,75.0,10
1.2, 0.0,0.0, 6.2, 0.408,2019-03-08 13:00:00, 61.0, 105.0,70.0,10
2.2, None,0.0, 4.8, None,2019-03-08 13:15:00, 9.0, None,64.0,10
2.1, None,0.0, 7.9, None,2019-03-08 13:30:00, 61.0, None,69.0,10
1.1, None,0.0, 11.1, None,2019-03-08 13:45:00, 60.0, None,72.0,10
0.4, 0.0,0.0, 7.0, 0.411,2019-03-08 14:00:00, 55.0, 105.0,75.0,10
0.3, None,0.0, 7.5, None,2019-03-08 14:15:00, 50.0, None,75.0,10
0.4, None,0.0, 6.9, None,2019-03-08 14:30:00, 57.0, None,74.0,10
0.3, None,0.0, 8.9, None,2019-03-08 14:45:00, 43.0, None,76.0,10
0.0, 0.0,0.0, 9.3, 0.412,2019-03-08 15:00:00, 58.0, 105.4,78.0,10
0.2, None,0.0, 8.5, None,2019-03-08 15:15:00, 67.0, None,78.0,10
0.2, None,0.0, 7.5, None,2019-03-08 15:30:00, 65.0, None,80.0,10
0.4, None,0.0, 6.7, None,2019-03-08 15:45:00, 79.0, None,79.0,10
0.8, 0.0,0.0, 4.2, 0.409,2019-03-08 16:00:00, 54.0, 105.7,77.0,10
1.3, None,0.0, 3.0, None,2019-03-08 16:15:00, 64.0, None,75.0,10
2.6, None,0.0, 1.8, None,2019-03-08 16:30:00, 61.0, None,67.0,10
2.0, None,0.0, 2.2, None,2019-03-08 16:45:00, 317.0, None,71.0,10
0.8, 0.0,0.0, 2.4, 0.407,2019-03-08 17:00:00, 60.0, 106.4,75.0,10
0.6, None,0.0, 1.8, None,2019-03-08 17:15:00, 62.0, None,76.0,10
-0.8, None,0.0, 3.8, None,2019-03-08 17:30:00, 80.0, None,82.0,10
-1.5, None,0.0, 1.5, None,2019-03-08 17:45:00, 60.0, None,84.0,10
-1.7, 1.0,0.0, 1.6, 0.407,2019-03-08 18:00:00, 74.0, 106.9,84.0,10
-2.1, None,0.0, 1.8, None,2019-03-08 18:15:00, 56.0, None,89.0,10
-2.1, None,0.0, 1.4, None,2019-03-08 18:30:00, 104.0, None,92.0,10
-2.3, None,0.0, 1.4, None,2019-03-08 18:45:00, 61.0, None,94.0,10
-2.4, -1.0,0.0, 2.9, 0.407,2019-03-08 19:00:00, 107.0, 106.8,91.0,10
-2.4, None,0.0, 1.1, None,2019-03-08 19:15:00, 20.0, None,88.0,10
-2.3, None,0.0, 1.4, None,2019-03-08 19:30:00, 97.0, None,89.0,10
-2.4, None,0.0, 1.8, None,2019-03-08 19:45:00, 93.0, None,86.0,10
-2.4, 1.0,0.0, 1.9, 0.405,2019-03-08 20:00:00, 80.0, 106.6,80.0,10
-2.5, None,0.0, 2.1, None,2019-03-08 20:15:00, 58.0, None,75.0,10
-2.4, None,0.0, 1.9, None,2019-03-08 20:30:00, 60.0, None,76.0,10
-2.5, None,0.0, 2.2, None,2019-03-08 20:45:00, 61.0, None,78.0,10
-2.6, -1.0,0.0, 2.3, 0.405,2019-03-08 21:00:00, 93.0, 106.6,78.0,10
-2.7, None,0.0, 2.1, None,2019-03-08 21:15:00, 86.0, None,78.0,10
-2.8, None,0.0, 2.2, None,2019-03-08 21:30:00, 103.0, None,80.0,10
-2.5, None,0.0, 2.2, None,2019-03-08 21:45:00, 214.0, None,71.0,10
-2.7, 0.0,0.0, 2.8, 0.403,2019-03-08 22:00:00, 108.0, 106.4,72.0,10
-2.6, None,0.0, 1.6, None,2019-03-08 22:15:00, 127.0, None,72.0,10
-2.6, None,0.0, 3.3, None,2019-03-08 22:30:00, 126.0, None,72.0,10
-2.7, None,0.0, 4.8, None,2019-03-08 22:45:00, 131.0, None,75.0,10
-2.7, 0.0,0.0, 3.8, 0.403,2019-03-08 23:00:00, 128.0, 106.4,73.0,10
-2.8, None,0.0, 3.8, None,2019-03-08 23:15:00, 123.0, None,76.0,10
-2.8, None,0.0, 2.2, None,2019-03-08 23:30:00, 103.0, None,80.0,10
-3.0, None,0.0, 1.9, None,2019-03-08 23:45:00, 116.0, None,80.0,10
-3.0, 1.0,0.0, 1.8, 0.401,2019-03-09 00:00:00, 96.0, 106.3,83.0,10
-2.8, None,0.0, 1.1, None,2019-03-09 00:15:00, 136.0, None,83.0,10
-2.9, None,0.0, 0.7, None,2019-03-09 00:30:00, 319.0, None,85.0,10
-3.0, None,0.0, 0.8, None,2019-03-09 00:45:00, 169.0, None,86.0,10
-3.3, 0.0,0.0, 1.6, 0.401,2019-03-09 01:00:00, 112.0, 106.1,89.0,10
-3.5, None,0.0, 4.3, None,2019-03-09 01:15:00, 95.0, None,91.0,10
-3.7, None,0.0, 4.9, None,2019-03-09 01:30:00, 107.0, None,92.0,10
-3.9, None,0.0, 6.0, None,2019-03-09 01:45:00, 100.0, None,94.0,10
-3.7, 0.0,0.0, 5.4, 0.402,2019-03-09 02:00:00, 101.0, 106.3,94.0,10
-3.6, None,0.0, 5.1, None,2019-03-09 02:15:00, 102.0, None,95.0,10
-3.6, None,0.0, 4.8, None,2019-03-09 02:30:00, 100.0, None,95.0,10
-3.6, None,0.0, 4.6, None,2019-03-09 02:45:00, 99.0, None,95.0,10
-3.5, -1.0,0.0, 4.3, 0.4,2019-03-09 03:00:00, 98.0, 105.9,95.0,10
-3.6, None,0.0, 4.3, None,2019-03-09 03:15:00, 97.0, None,96.0,10
-3.6, None,0.0, 3.8, None,2019-03-09 03:30:00, 96.0, None,95.0,10
-3.6, None,0.0, 4.6, None,2019-03-09 03:45:00, 84.0, None,96.0,10
-3.3, 1.0,0.0, 3.0, 0.404,2019-03-09 04:00:00, 80.0, 105.0,95.0,10
-3.1, None,0.0, 2.4, None,2019-03-09 04:15:00, 347.0, None,95.0,10
-3.0, None,0.0, 1.4, None,2019-03-09 04:30:00, 167.0, None,95.0,10
-3.2, None,0.0, 1.5, None,2019-03-09 04:45:00, 254.0, None,95.0,10
-3.4, 0.0,0.0, 1.4, 0.402,2019-03-09 05:00:00, 344.0, 105.9,93.0,10
-3.6, None,0.0, 3.5, None,2019-03-09 05:15:00, 66.0, None,92.0,10
-3.3, None,0.0, 1.9, None,2019-03-09 05:30:00, 70.0, None,91.0,10
-3.2, None,0.0, 1.3, None,2019-03-09 05:45:00, 316.0, None,91.0,10
-3.1, 0.0,0.0, 1.6, 0.404,2019-03-09 06:00:00, 10.0, 105.0,91.0,10
-3.1, None,0.0, 1.8, None,2019-03-09 06:15:00, 43.0, None,92.0,10
-3.1, None,0.0, 2.4, None,2019-03-09 06:30:00, 61.0, None,92.0,10
-3.3, None,0.0, 2.6, None,2019-03-09 06:45:00, 55.0, None,92.0,10
-3.2, 0.0,0.0, 1.9, 0.405,2019-03-09 07:00:00, 83.0, 105.4,92.0,10
-2.9, None,0.0, 1.4, None,2019-03-09 07:15:00, 101.0, None,92.0,10
-2.3, None,0.0, 3.1, None,2019-03-09 07:30:00, 113.0, None,89.0,10
-1.4, None,0.0, 4.9, None,2019-03-09 07:45:00, 37.0, None,83.0,10
-0.6, 0.0,0.0, 5.8, 0.398,2019-03-09 08:00:00, 50.0, 105.8,80.0,10
-0.2, None,0.0, 7.9, None,2019-03-09 08:15:00, 55.0, None,80.0,10
0.1, None,0.254, 8.8, None,2019-03-09 08:30:00, 47.0, None,79.0,10
0.3, None,0.0, 9.7, None,2019-03-09 08:45:00, 51.0, None,77.0,10
0.2, -1.0,0.0, 8.7, 0.402,2019-03-09 09:00:00, 57.0, 104.9,79.0,10
0.9, None,0.0, 8.5, None,2019-03-09 09:15:00, 32.0, None,75.0,10
0.7, None,0.0, 9.3, None,2019-03-09 09:30:00, 48.0, None,77.0,10
0.8, None,0.0, 7.9, None,2019-03-09 09:45:00, 25.0, None,78.0,10
1.1, 0.0,0.0, 12.2, 0.401,2019-03-09 10:00:00, 62.0, 104.6,78.0,10
0.4, None,0.0, 10.6, None,2019-03-09 10:15:00, 51.0, None,77.0,10
0.1, None,0.0, 10.2, None,2019-03-09 10:30:00, 68.0, None,78.0,10
0.0, None,0.0, 12.0, None,2019-03-09 10:45:00, 47.0, None,75.0,10
-0.6, 0.0,0.0, 10.0, 0.404,2019-03-09 11:00:00, 58.0, 105.5,78.0,10
1.2, None,0.0, 9.9, None,2019-03-09 11:15:00, 55.0, None,72.0,10
1.6, None,0.0, 9.2, None,2019-03-09 11:30:00, 41.0, None,67.0,10
2.0, None,0.0, 7.3, None,2019-03-09 11:45:00, 31.0, None,65.0,10
3.4, 0.0,0.0, 7.1, 0.399,2019-03-09 12:00:00, 33.0, 104.4,58.0,10
3.4, None,0.0, 10.2, None,2019-03-09 12:15:00, 62.0, None,56.0,10
3.9, None,0.0, 6.8, None,2019-03-09 12:30:00, 57.0, None,54.0,10
3.8, None,0.0, 8.4, None,2019-03-09 12:45:00, 66.0, None,52.0,10
4.2, -1.0,0.0, 8.6, 0.398,2019-03-09 13:00:00, 56.0, 105.0,56.0,10
3.1, None,0.0, 8.9, None,2019-03-09 13:15:00, 33.0, None,54.0,10
4.1, None,0.0, 10.1, None,2019-03-09 13:30:00, 61.0, None,53.0,10
4.4, None,0.0, 7.3, None,2019-03-09 13:45:00, 28.0, None,49.0,10
3.2, 0.0,0.0, 8.0, 0.399,2019-03-09 14:00:00, 56.0, 104.8,54.0,10
3.7, None,0.0, 9.9, None,2019-03-09 14:15:00, 51.0, None,50.0,10
4.0, None,0.0, 8.5, None,2019-03-09 14:30:00, 37.0, None,48.0,10
4.6, None,0.0, 11.0, None,2019-03-09 14:45:00, 35.0, None,45.0,10
4.9, 0.0,0.0, 7.8, 0.397,2019-03-09 15:00:00, 25.0, 104.9,49.0,10
4.5, None,0.0, 9.5, None,2019-03-09 15:15:00, 59.0, None,47.0,10
4.1, None,0.0, 10.7, None,2019-03-09 15:30:00, 43.0, None,47.0,10
4.0, None,0.0, 9.7, None,2019-03-09 15:45:00, 37.0, None,45.0,10
3.7, 0.0,0.0, 9.9, 0.397,2019-03-09 16:00:00, 56.0, 105.0,46.0,10
3.7, None,0.0, 8.9, None,2019-03-09 16:15:00, 47.0, None,47.0,10
3.5, None,0.0, 8.2, None,2019-03-09 16:30:00, 41.0, None,50.0,10
3.2, None,0.0, 7.3, None,2019-03-09 16:45:00, 46.0, None,51.0,10
3.1, 0.0,0.0, 7.1, 0.397,2019-03-09 17:00:00, 30.0, 106.3,52.0,10
2.4, None,0.0, 6.5, None,2019-03-09 17:15:00, 48.0, None,57.0,10
1.1, None,0.0, 2.9, None,2019-03-09 17:30:00, 56.0, None,61.0,10
0.1, None,0.0, 3.5, None,2019-03-09 17:45:00, 26.0, None,66.0,10
-0.4, 1.0,0.0, 3.7, 0.402,2019-03-09 18:00:00, 32.0, 106.8,70.0,10
-0.6, None,0.0, 2.9, None,2019-03-09 18:15:00, 37.0, None,73.0,10
-0.8, None,0.0, 3.7, None,2019-03-09 18:30:00, 45.0, None,75.0,10
-1.0, None,0.0, 3.2, None,2019-03-09 18:45:00, 40.0, None,77.0,10
-0.9, 0.0,0.0, 2.7, 0.404,2019-03-09 19:00:00, 27.0, 106.5,79.0,10
-0.8, None,0.0, 2.6, None,2019-03-09 19:15:00, 331.0, None,78.0,10
-0.8, None,0.0, 3.4, None,2019-03-09 19:30:00, 352.0, None,78.0,10
-0.9, None,0.0, 1.3, None,2019-03-09 19:45:00, 20.0, None,78.0,10
-0.9, 0.0,0.0, 1.3, 0.403,2019-03-09 20:00:00, 115.0, 106.7,77.0,10
-0.9, None,0.0, 2.4, None,2019-03-09 20:15:00, 110.0, None,76.0,10
-1.0, None,0.0, 3.8, None,2019-03-09 20:30:00, 89.0, None,76.0,10
-1.2, None,0.0, 2.4, None,2019-03-09 20:45:00, 102.0, None,78.0,10
-1.0, 0.0,0.0, 1.6, 0.403,2019-03-09 21:00:00, 70.0, 106.6,76.0,10
-0.7, None,0.0, 0.5, None,2019-03-09 21:15:00, 174.0, None,75.0,10
-0.7, None,0.0, 1.3, None,2019-03-09 21:30:00, 17.0, None,74.0,10
-1.0, None,0.0, 2.0, None,2019-03-09 21:45:00, 57.0, None,76.0,10
-1.2, 0.0,0.0, 2.2, 0.402,2019-03-09 22:00:00, 89.0, 106.6,77.0,10
-1.0, None,0.0, 2.2, None,2019-03-09 22:15:00, 101.0, None,73.0,10
-0.7, None,0.0, 1.7, None,2019-03-09 22:30:00, 307.0, None,70.0,10
-0.9, None,0.0, 1.2, None,2019-03-09 22:45:00, 237.0, None,68.0,10
-0.8, 0.0,0.0, 1.3, 0.399,2019-03-09 23:00:00, 248.0, 106.6,65.0,10
-0.9, None,0.0, 1.9, None,2019-03-09 23:15:00, 264.0, None,64.0,10
-0.8, None,0.0, 2.1, None,2019-03-09 23:30:00, 282.0, None,61.0,10
-1.0, None,0.0, 1.9, None,2019-03-09 23:45:00, 298.0, None,61.0,10
-1.1, 0.0,0.0, 2.8, 0.401,2019-03-10 00:00:00, 42.0, 106.5,62.0,10
-1.1, None,0.0, 3.7, None,2019-03-10 00:15:00, 55.0, None,63.0,10
-1.2, None,0.0, 4.7, None,2019-03-10 00:30:00, 65.0, None,64.0,10
-1.2, None,0.0, 3.7, None,2019-03-10 00:45:00, 66.0, None,65.0,10
-1.1, 0.0,0.0, 3.3, 0.4,2019-03-10 01:00:00, 63.0, 106.4,63.0,10
-1.2, None,0.0, 4.3, None,2019-03-10 01:15:00, 66.0, None,63.0,10
-1.1, None,0.0, 4.6, None,2019-03-10 01:30:00, 64.0, None,62.0,10
-1.2, None,0.0, 4.9, None,2019-03-10 01:45:00, 64.0, None,62.0,10
-1.3, 0.0,0.0, 4.5, 0.402,2019-03-10 02:00:00, 74.0, 106.3,62.0,10
-1.3, None,0.0, 3.8, None,2019-03-10 02:15:00, 54.0, None,62.0,10
-1.3, None,0.0, 4.5, None,2019-03-10 02:30:00, 52.0, None,61.0,10
-1.3, None,0.0, 3.4, None,2019-03-10 02:45:00, 44.0, None,60.0,10
-1.4, 0.0,0.0, 2.7, 0.399,2019-03-10 03:00:00, 50.0, 106.2,59.0,10
-1.5, None,0.0, 5.0, None,2019-03-10 03:15:00, 53.0, None,60.0,10
-1.6, None,0.0, 5.5, None,2019-03-10 03:30:00, 69.0, None,60.0,10
-1.6, None,0.0, 4.2, None,2019-03-10 03:45:00, 58.0, None,62.0,10
-1.8, 0.0,0.0, 5.3, 0.399,2019-03-10 04:00:00, 61.0, 106.2,63.0,10
-1.9, None,0.0, 3.5, None,2019-03-10 04:15:00, 59.0, None,63.0,10
-2.1, None,0.0, 2.4, None,2019-03-10 04:30:00, 71.0, None,64.0,10
-2.3, None,0.0, 4.1, None,2019-03-10 04:45:00, 84.0, None,66.0,10
-2.4, 0.0,0.0, 4.1, 0.401,2019-03-10 05:00:00, 97.0, 106.2,66.0,10
-2.9, None,0.0, 5.8, None,2019-03-10 05:15:00, 88.0, None,69.0,10
-2.6, None,0.0, 7.6, None,2019-03-10 05:30:00, 74.0, None,79.0,10
-2.5, None,0.0, 6.8, None,2019-03-10 05:45:00, 81.0, None,83.0,10
-2.6, 0.0,0.0, 4.2, 0.404,2019-03-10 06:00:00, 94.0, 106.2,87.0,10
-2.6, None,0.0, 5.2, None,2019-03-10 06:15:00, 94.0, None,92.0,10
-2.7, None,0.0, 4.2, None,2019-03-10 06:30:00, 67.0, None,93.0,10
-2.7, None,0.0, 3.0, None,2019-03-10 06:45:00, 69.0, None,93.0,10
-2.4, 1.0,0.0, 3.9, 0.401,2019-03-10 07:00:00, 52.0, 106.2,92.0,10
-2.2, None,0.0, 3.5, None,2019-03-10 07:15:00, 65.0, None,91.0,10
-1.6, None,0.0, 4.3, None,2019-03-10 07:30:00, 49.0, None,84.0,10
-0.4, None,0.0, 3.3, None,2019-03-10 07:45:00, 69.0, None,76.0,10
0.5, 0.0,0.0, 5.6, 0.396,2019-03-10 08:00:00, 83.0, 105.8,67.0,10
2.0, None,0.0, 4.5, None,2019-03-10 08:15:00, 62.0, None,57.0,10
2.8, None,0.0, 5.9, None,2019-03-10 08:30:00, 60.0, None,57.0,10
3.1, None,0.0, 6.6, None,2019-03-10 08:45:00, 80.0, None,55.0,10
3.3, -1.0,0.0, 7.0, 0.393,2019-03-10 09:00:00, 68.0, 105.4,53.0,10
3.5, None,0.0, 8.7, None,2019-03-10 09:15:00, 58.0, None,54.0,10
3.8, None,0.0, 9.8, None,2019-03-10 09:30:00, 56.0, None,52.0,10
4.3, None,0.0, 6.2, None,2019-03-10 09:45:00, 52.0, None,52.0,10
4.5, 0.0,0.0, 7.6, 0.392,2019-03-10 10:00:00, 55.0, 105.0,51.0,10
5.2, None,0.0, 6.7, None,2019-03-10 10:15:00, 24.0, None,51.0,10
5.2, None,0.0, 5.4, None,2019-03-10 10:30:00, 48.0, None,50.0,10
5.5, None,0.0, 6.4, None,2019-03-10 10:45:00, 52.0, None,49.0,10
5.9, -1.0,0.0, 7.8, 0.391,2019-03-10 11:00:00, 65.0, 105.1,50.0,10
5.5, None,0.0, 6.8, None,2019-03-10 11:15:00, 51.0, None,53.0,10
5.8, None,0.0, 8.3, None,2019-03-10 11:30:00, 67.0, None,51.0,10
5.9, None,0.0, 8.8, None,2019-03-10 11:45:00, 77.0, None,48.0,10
5.9, 0.0,0.0, 10.2, 0.393,2019-03-10 12:00:00, 80.0, 105.0,45.0,10
6.3, None,0.0, 9.0, None,2019-03-10 12:15:00, 65.0, None,42.0,10
6.6, None,0.0, 10.6, None,2019-03-10 12:30:00, 49.0, None,40.0,10
6.8, None,0.0, 9.5, None,2019-03-10 12:45:00, 54.0, None,36.0,10
7.1, -1.0,0.0, 10.2, 0.389,2019-03-10 13:00:00, 44.0, 104.9,37.0,10
7.0, None,0.0, 10.6, None,2019-03-10 13:15:00, 39.0, None,38.0,10
6.7, None,0.0, 8.5, None,2019-03-10 13:30:00, 73.0, None,40.0,10
6.4, None,0.0, 10.6, None,2019-03-10 13:45:00, 80.0, None,42.0,10
6.4, 0.0,0.0, 9.3, 0.389,2019-03-10 14:00:00, 71.0, 104.8,44.0,10
6.3, None,0.0, 10.2, None,2019-03-10 14:15:00, 67.0, None,45.0,10
5.8, None,0.0, 11.5, None,2019-03-10 14:30:00, 75.0, None,46.0,10
5.9, None,0.0, 11.1, None,2019-03-10 14:45:00, 69.0, None,49.0,10
5.7, 0.0,0.0, 9.5, 0.38,2019-03-10 15:00:00, 70.0, 105.1,58.0,10
5.7, None,0.0, 4.2, None,2019-03-10 15:15:00, 94.0, None,58.0,10
6.2, None,0.0, 7.2, None,2019-03-10 15:30:00, 307.0, None,55.0,10
5.3, None,0.0, 4.8, None,2019-03-10 15:45:00, 266.0, None,58.0,10
5.3, 0.0,0.0, 4.4, 0.387,2019-03-10 16:00:00, 55.0, 105.7,57.0,10
5.7, None,0.0, 3.7, None,2019-03-10 16:15:00, 328.0, None,54.0,10
6.4, None,0.0, 3.8, None,2019-03-10 16:30:00, 347.0, None,54.0,10
6.5, None,0.0, 4.1, None,2019-03-10 16:45:00, 199.0, None,53.0,10
6.1, 0.0,0.0, 4.2, 0.384,2019-03-10 17:00:00, 256.0, 106.3,53.0,10
5.2, None,0.0, 7.4, None,2019-03-10 17:15:00, 225.0, None,53.0,10
4.5, None,0.0, 6.3, None,2019-03-10 17:30:00, 224.0, None,46.0,10
3.5, None,0.0, 4.1, None,2019-03-10 17:45:00, 219.0, None,51.0,10
2.3, 1.0,0.0, 7.0, 0.385,2019-03-10 18:00:00, 221.0, 106.8,60.0,10
1.9, None,0.0, 6.4, None,2019-03-10 18:15:00, 198.0, None,61.0,10
1.9, None,0.0, 8.6, None,2019-03-10 18:30:00, 200.0, None,64.0,10
1.8, None,0.0, 10.5, None,2019-03-10 18:45:00, 209.0, None,64.0,10
1.8, 0.0,0.0, 11.1, 0.388,2019-03-10 19:00:00, 214.0, 106.5,63.0,10
1.7, None,0.0, 10.9, None,2019-03-10 19:15:00, 199.0, None,61.0,10
1.5, None,0.0, 10.0, None,2019-03-10 19:30:00, 210.0, None,57.0,10
1.1, None,0.0, 8.7, None,2019-03-10 19:45:00, 209.0, None,54.0,10
1.6, 1.0,0.0, 8.8, 0.385,2019-03-10 20:00:00, 213.0, 109.6,44.0,10
1.5, None,0.0, 8.6, None,2019-03-10 20:15:00, 214.0, None,44.0,10
1.8, None,0.0, 9.3, None,2019-03-10 20:30:00, 206.0, None,44.0,10
1.8, None,0.0, 8.9, None,2019-03-10 20:45:00, 212.0, None,40.0,10
1.8, 0.0,0.0, 8.4, 0.384,2019-03-10 21:00:00, 212.0, 110.8,43.0,10
1.9, None,0.0, 6.4, None,2019-03-10 21:15:00, 220.0, None,44.0,10
1.9, None,0.0, 5.7, None,2019-03-10 21:30:00, 213.0, None,45.0,10
1.9, None,0.0, 7.1, None,2019-03-10 21:45:00, 212.0, None,47.0,10
1.6, 0.0,0.0, 5.5, 0.384,2019-03-10 22:00:00, 192.0, 109.1,52.0,10
1.6, None,0.0, 4.4, None,2019-03-10 22:15:00, 206.0, None,57.0,10
1.3, None,0.0, 4.6, None,2019-03-10 22:30:00, 188.0, None,61.0,10
1.3, None,0.0, 6.1, None,2019-03-10 22:45:00, 222.0, None,62.0,10
1.2, 0.0,0.0, 5.1, 0.388,2019-03-10 23:00:00, 206.0, 109.5,63.0,10
1.3, None,0.0, 6.6, None,2019-03-10 23:15:00, 221.0, None,65.0,10
1.2, None,0.0, 6.9, None,2019-03-10 23:30:00, 229.0, None,69.0,10
1.1, None,0.0, 5.5, None,2019-03-10 23:45:00, 247.0, None,70.0,10
1.1, 0.0,0.0, 4.2, 0.389,2019-03-11 00:00:00, 271.0, 107.3,69.0,10
1.0, None,0.0, 4.8, None,2019-03-11 00:15:00, 245.0, None,69.0,10
1.6, None,0.0, 5.7, None,2019-03-11 00:30:00, 253.0, None,64.0,10
1.8, None,0.0, 7.6, None,2019-03-11 00:45:00, 249.0, None,65.0,10
1.4, 0.0,0.0, 11.4, 0.389,2019-03-11 01:00:00, 248.0, 105.4,66.0,10
2.0, None,0.0, 5.8, None,2019-03-11 01:15:00, 238.0, None,56.0,10
2.0, None,0.0, 4.4, None,2019-03-11 01:30:00, 246.0, None,55.0,10
1.8, None,0.0, 3.0, None,2019-03-11 01:45:00, 315.0, None,58.0,10
1.1, 0.0,0.0, 5.7, 0.387,2019-03-11 02:00:00, 275.0, 107.1,67.0,10
0.7, None,0.0, 2.8, None,2019-03-11 02:15:00, 269.0, None,67.0,10
1.3, None,0.0, 3.8, None,2019-03-11 02:30:00, 61.0, None,54.0,10
1.5, None,0.0, 3.4, None,2019-03-11 02:45:00, 3.0, None,53.0,10
1.5, 0.0,0.0, 1.7, 0.388,2019-03-11 03:00:00, 9.0, 107.2,52.0,10
1.6, None,0.0, 2.6, None,2019-03-11 03:15:00, 52.0, None,53.0,10
2.0, None,0.0, 2.6, None,2019-03-11 03:30:00, 311.0, None,49.0,10
2.0, None,0.0, 3.4, None,2019-03-11 03:45:00, 311.0, None,54.0,10
2.1, 0.0,0.0, 8.0, 0.389,2019-03-11 04:00:00, 246.0, 107.4,57.0,10
2.0, None,0.0, 6.2, None,2019-03-11 04:15:00, 247.0, None,57.0,10
2.0, None,0.0, 6.0, None,2019-03-11 04:30:00, 239.0, None,58.0,10
1.9, None,0.0, 5.7, None,2019-03-11 04:45:00, 244.0, None,58.0,10
1.8, 0.0,0.0, 4.2, 0.389,2019-03-11 05:00:00, 250.0, 107.8,58.0,10
1.7, None,0.0, 2.3, None,2019-03-11 05:15:00, 202.0, None,59.0,10
1.8, None,0.0, 6.2, None,2019-03-11 05:30:00, 141.0, None,57.0,10
1.9, None,0.0, 4.0, None,2019-03-11 05:45:00, 174.0, None,57.0,10
1.7, 0.0,0.0, 3.5, 0.389,2019-03-11 06:00:00, 162.0, 108.1,57.0,10
1.9, None,0.0, 5.5, None,2019-03-11 06:15:00, 146.0, None,52.0,10
1.8, None,0.0, 2.2, None,2019-03-11 06:30:00, 219.0, None,55.0,10
1.7, None,0.0, 4.3, None,2019-03-11 06:45:00, 167.0, None,49.0,10
1.7, 0.0,0.0, 4.7, 0.389,2019-03-11 07:00:00, 218.0, 108.2,50.0,10
