pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-12.8, 182.0, None, None,923.0,556.0, None,2018-01-01 00:00:00, None,1
None, None, None, None,-13.4, 185.0, None, None,925.0,556.0, None,2018-01-01 01:00:00, None,1
None, None, None, None,-13.7, 184.0, None, None,926.0,555.0, None,2018-01-01 02:00:00, None,1
None, None, None, None,-13.7, 184.0, None, None,928.0,555.0, None,2018-01-01 03:00:00, None,1
None, None, None, None,-12.8, 184.0, None, None,932.0,555.0, None,2018-01-01 04:00:00, None,1
None, None, None, None,-13.6, 185.0, None, None,930.0,554.0, None,2018-01-01 05:00:00, None,1
None, None, None, None,-13.0, 186.0, None, None,931.0,554.0, None,2018-01-01 06:00:00, None,1
None, None, None, None,-13.1, 184.0, None, None,932.0,553.0, None,2018-01-01 07:00:00, None,1
None, None, None, None,-12.9, 185.0, None, None,934.0,553.0, None,2018-01-01 08:00:00, None,1
None, None, None, None,-13.1, 184.0, None, None,935.0,553.0, None,2018-01-01 09:00:00, None,1
None, None, None, None,-13.0, 185.0, None, None,935.0,552.0, None,2018-01-01 10:00:00, None,1
None, None, None, None,-13.2, 185.0, None, None,937.0,552.0, None,2018-01-01 11:00:00, None,1
None, None, None, None,-12.4, 184.0, None, None,938.0,552.0, None,2018-01-01 12:00:00, None,1
None, None, None, None,-13.6, 184.0, None, None,941.0,552.0, None,2018-01-01 13:00:00, None,1
None, None, None, None,-14.1, 184.0, None, None,944.0,551.0, None,2018-01-01 14:00:00, None,1
None, None, None, None,-14.4, 184.0, None, None,939.0,551.0, None,2018-01-01 15:00:00, None,1
None, None, None, None,-13.8, 183.0, None, None,940.0,551.0, None,2018-01-01 16:00:00, None,1
None, None, None, None,-13.6, 182.0, None, None,928.0,550.0, None,2018-01-01 17:00:00, None,1
None, None, None, None,-7.0, 180.0, None, None,902.0,550.0, None,2018-01-01 18:00:00, None,1
None, None, None, None,-6.7, 181.0, None, None,916.0,552.0, None,2018-01-01 19:00:00, None,1
None, None, None, None,-4.9, 179.0, None, None,924.0,553.0, None,2018-01-01 20:00:00, None,1
None, None, None, None,-8.0, 180.0, None, None,929.0,554.0, None,2018-01-01 21:00:00, None,1
None, None, None, None,-7.9, 181.0, None, None,925.0,554.0, None,2018-01-01 22:00:00, None,1
None, None, None, None,-8.2, 181.0, None, None,926.0,555.0, None,2018-01-01 23:00:00, None,1
None, None, None, None,-9.9, 181.0, None, None,926.0,555.0, None,2018-01-02 00:00:00, None,1
None, None, None, None,-10.7, 182.0, None, None,928.0,554.0, None,2018-01-02 01:00:00, None,1
None, None, None, None,-10.6, 181.0, None, None,929.0,554.0, None,2018-01-02 02:00:00, None,1
None, None, None, None,-10.0, 181.0, None, None,932.0,554.0, None,2018-01-02 03:00:00, None,1
None, None, None, None,-8.8, 181.0, None, None,932.0,554.0, None,2018-01-02 04:00:00, None,1
None, None, None, None,-9.1, 180.0, None, None,932.0,553.0, None,2018-01-02 05:00:00, None,1
None, None, None, None,-9.0, 181.0, None, None,934.0,553.0, None,2018-01-02 06:00:00, None,1
None, None, None, None,-7.7, 180.0, None, None,931.0,553.0, None,2018-01-02 07:00:00, None,1
None, None, None, None,-7.9, 180.0, None, None,932.0,553.0, None,2018-01-02 08:00:00, None,1
None, None, None, None,-8.2, 181.0, None, None,931.0,553.0, None,2018-01-02 09:00:00, None,1
None, None, None, None,-7.6, 179.0, None, None,934.0,552.0, None,2018-01-02 10:00:00, None,1
None, None, None, None,-6.7, 180.0, None, None,931.0,552.0, None,2018-01-02 11:00:00, None,1
None, None, None, None,-5.5, 180.0, None, None,930.0,553.0, None,2018-01-02 12:00:00, None,1
None, None, None, None,-6.5, 179.0, None, None,928.0,553.0, None,2018-01-02 13:00:00, None,1
None, None, None, None,-6.6, 179.0, None, None,925.0,553.0, None,2018-01-02 14:00:00, None,1
None, None, None, None,-4.5, 179.0, None, None,920.0,553.0, None,2018-01-02 15:00:00, None,1
None, None, None, None,-4.3, 178.0, None, None,919.0,553.0, None,2018-01-02 16:00:00, None,1
None, None, None, None,-4.4, 179.0, None, None,917.0,553.0, None,2018-01-02 17:00:00, None,1
None, None, None, None,-0.8, 177.0, None, None,911.0,554.0, None,2018-01-02 18:00:00, None,1
None, None, None, None,1.6, 177.0, None, None,932.0,555.0, None,2018-01-02 19:00:00, None,1
None, None, None, None,1.5, 176.0, None, None,933.0,557.0, None,2018-01-02 20:00:00, None,1
None, None, None, None,2.0, 175.0, None, None,933.0,558.0, None,2018-01-02 21:00:00, None,1
None, None, None, None,0.7, 177.0, None, None,933.0,559.0, None,2018-01-02 22:00:00, None,1
None, None, None, None,-0.8, 177.0, None, None,931.0,559.0, None,2018-01-02 23:00:00, None,1
None, None, None, None,-2.3, 177.0, None, None,925.0,559.0, None,2018-01-03 00:00:00, None,1
None, None, None, None,-2.5, 177.0, None, None,925.0,559.0, None,2018-01-03 01:00:00, None,1
None, None, None, None,-3.4, 177.0, None, None,927.0,559.0, None,2018-01-03 02:00:00, None,1
None, None, None, None,-3.3, 177.0, None, None,926.0,559.0, None,2018-01-03 03:00:00, None,1
None, None, None, None,-2.8, 176.0, None, None,925.0,559.0, None,2018-01-03 04:00:00, None,1
None, None, None, None,-2.1, 176.0, None, None,921.0,559.0, None,2018-01-03 05:00:00, None,1
None, None, None, None,-2.6, 177.0, None, None,922.0,559.0, None,2018-01-03 06:00:00, None,1
None, None, None, None,-1.7, 176.0, None, None,919.0,559.0, None,2018-01-03 07:00:00, None,1
None, None, None, None,-2.5, 176.0, None, None,920.0,559.0, None,2018-01-03 08:00:00, None,1
None, None, None, None,-2.8, 175.0, None, None,919.0,559.0, None,2018-01-03 09:00:00, None,1
None, None, None, None,-4.3, 176.0, None, None,927.0,559.0, None,2018-01-03 10:00:00, None,1
None, None, None, None,-4.2, 174.0, None, None,930.0,558.0, None,2018-01-03 11:00:00, None,1
None, None, None, None,-4.5, 176.0, None, None,928.0,559.0, None,2018-01-03 12:00:00, None,1
None, None, None, None,-5.0, 175.0, None, None,933.0,559.0, None,2018-01-03 13:00:00, None,1
None, None, None, None,-4.9, 175.0, None, None,932.0,558.0, None,2018-01-03 14:00:00, None,1
None, None, None, None,-4.2, 175.0, None, None,928.0,558.0, None,2018-01-03 15:00:00, None,1
None, None, None, None,-3.8, 174.0, None, None,931.0,558.0, None,2018-01-03 16:00:00, None,1
None, None, None, None,-4.7, 174.0, None, None,937.0,558.0, None,2018-01-03 17:00:00, None,1
None, None, None, None,-0.5, 173.0, None, None,883.0,558.0, None,2018-01-03 18:00:00, None,1
None, None, None, None,-0.5, 174.0, None, None,932.0,559.0, None,2018-01-03 19:00:00, None,1
None, None, None, None,0.2, 174.0, None, None,933.0,560.0, None,2018-01-03 20:00:00, None,1
None, None, None, None,1.5, 174.0, None, None,933.0,562.0, None,2018-01-03 21:00:00, None,1
None, None, None, None,-0.3, 173.0, None, None,932.0,563.0, None,2018-01-03 22:00:00, None,1
None, None, None, None,-0.1, 174.0, None, None,932.0,563.0, None,2018-01-03 23:00:00, None,1
None, None, None, None,-3.2, 174.0, None, None,928.0,562.0, None,2018-01-04 00:00:00, None,1
None, None, None, None,-3.6, 173.0, None, None,929.0,561.0, None,2018-01-04 01:00:00, None,1
None, None, None, None,-3.7, 174.0, None, None,930.0,561.0, None,2018-01-04 02:00:00, None,1
None, None, None, None,-3.8, 170.0, None, None,931.0,560.0, None,2018-01-04 03:00:00, None,1
