CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -4.222, 96.9, None, None, None, 8.2, 23.68, 0.0, 3.064, 239.7, -5.0, 3.1, -4.2, -5.0, None, 240.0, -3.8, 97.0, None,2021-01-15 21:00:00, 274.0, 274.0,3
None, -4.105, 96.9, None, None, None, 9.8, 24.7, 0.0, 3.051, 241.7, -4.0, 3.1, -4.1, -5.0, None, 242.0, -3.8, 97.0, None,2021-01-15 22:00:00, 274.0, 273.8,3
None, -3.96, 96.9, None, None, None, 7.1, 27.22, 0.0, 2.83, 242.6, -4.0, 2.8, -4.0, -5.0, None, 243.0, -3.8, 97.0, None,2021-01-15 23:00:00, 274.0, 273.6,3
None, -4.062, 96.8, None, None, None, 9.7, 20.81, 0.0, 3.485, 235.8, -4.0, 3.5, -4.1, -5.0, None, 236.0, -3.8, 97.0, None,2021-01-16 00:00:00, 273.0, 273.4,3
None, -4.251, 96.8, None, None, None, 6.1, 27.31, 0.0, 2.69, 246.5, -5.0, 2.7, -4.3, -5.0, None, 247.0, -3.8, 97.0, None,2021-01-16 01:00:00, 273.0, 273.3,3
None, -4.323, 96.7, None, None, None, 5.6, 27.34, 0.0, 1.849, 254.2, -5.0, 1.8, -4.3, -5.0, None, 254.0, -3.8, 97.0, None,2021-01-16 02:00:00, 273.0, 273.1,3
None, -4.517, 96.6, None, None, None, 4.0, 26.32, 0.0, 1.287, 261.9, -5.0, 1.3, -4.5, -5.0, None, 262.0, -3.8, 97.0, None,2021-01-16 03:00:00, 273.0, 272.8,3
None, -4.552, 96.6, None, None, None, 5.2, 17.51, 0.0, 1.246, 255.2, -5.0, 1.2, -4.6, -5.0, None, 255.0, -3.8, 97.0, None,2021-01-16 04:00:00, 273.0, 272.5,3
None, -4.312, 96.8, None, None, None, 6.4, 22.23, 0.0, 1.711, 249.5, -5.0, 1.7, -4.3, -5.0, None, 250.0, -3.8, 97.0, None,2021-01-16 05:00:00, 272.0, 272.4,3
None, -4.198, 96.8, None, None, None, 6.2, 29.02, 0.0, 1.398, 253.3, -5.0, 1.4, -4.2, -5.0, None, 253.0, -3.8, 97.0, None,2021-01-16 06:00:00, 272.0, 272.1,3
None, -4.542, 96.6, None, None, None, 8.5, 21.99, 0.0, 2.591, 232.2, -5.0, 2.6, -4.5, -4.5, None, 232.0, -4.2, 97.0, None,2021-01-16 07:00:00, 272.0, 271.8,3
None, -4.859, 96.6, None, None, None, 8.4, 41.13, 0.0, 1.338, 246.4, -5.0, 1.3, -4.9, -4.9, None, 246.0, -4.2, 97.0, None,2021-01-16 08:00:00, 272.0, 271.6,3
None, -4.507, 96.6, None, None, None, None, 38.03, None, 0.648, 245.6, None, None, None, None, None, None, None, None, None,2021-01-16 09:00:00, None, 271.5,3
None, None, None, None, None, None, 5.0, None, -1.0, None, None, -1.0, 0.8, -0.9, -4.9, None, 287.0, -0.9, 97.0, None,2021-01-16 12:00:00, 271.0, None,3
None, -1.598, 97.1, None, None, None, 5.0, 24.29, 1.0, 0.645, 279.9, -2.0, 0.6, -1.6, -4.9, None, 280.0, -0.8, 97.0, None,2021-01-16 13:00:00, 271.0, 271.2,3
None, -2.622, 96.7, None, None, None, 10.5, 25.65, 0.0, 2.588, 246.3, -3.0, 2.6, -2.6, -4.9, None, 246.0, -0.8, 97.0, None,2021-01-16 14:00:00, 271.0, 271.3,3
None, -3.191, 96.8, None, None, None, None, 21.49, None, 3.188, 236.7, None, None, None, None, None, None, None, None, None,2021-01-16 15:00:00, None, 271.2,3
None, -3.733, 96.8, None, None, None, 12.2, 17.44, 0.0, 3.918, 229.2, -4.0, 3.9, -3.7, -4.9, None, 229.0, -0.8, 97.0, None,2021-01-16 16:00:00, 271.0, 271.1,3
None, -3.971, 96.9, None, None, None, 11.3, 14.67, 0.0, 4.165, 225.5, -4.0, 4.2, -4.0, -4.9, None, 226.0, -0.8, 97.0, None,2021-01-16 17:00:00, 271.0, 271.0,3
None, -4.146, 96.8, None, None, None, 12.3, 24.78, 0.0, 2.922, 233.6, -5.0, 2.9, -4.1, -4.9, None, 234.0, -0.8, 97.0, None,2021-01-16 18:00:00, 271.0, 271.0,3
None, -4.251, 96.8, None, None, None, 6.8, 41.36, 0.0, 1.544, 251.9, -5.0, 1.5, -4.3, -4.3, None, 252.0, -4.1, 97.0, None,2021-01-16 19:00:00, 271.0, 270.8,3
None, -4.129, 96.8, None, None, None, 7.0, 22.38, 0.0, 1.703, 247.7, -5.0, 1.7, -4.1, -4.3, None, 248.0, -4.1, 97.0, None,2021-01-16 20:00:00, 271.0, 270.8,3
None, -3.755, 97.0, None, None, None, 7.1, 23.59, 0.0, 0.99, 259.5, -4.0, 1.0, -3.8, -4.3, None, 260.0, -3.8, 97.0, None,2021-01-16 21:00:00, 271.0, 270.8,3
None, -3.243, 97.3, None, None, None, 17.3, 31.72, -1.0, 2.57, 246.2, -4.0, 2.6, -3.2, -4.3, None, 246.0, -3.3, 97.0, None,2021-01-16 22:00:00, 270.0, 270.0,3
None, -2.963, 97.4, None, None, None, 22.1, 36.7, 2.0, 6.094, 234.3, -3.0, 6.1, -3.0, -4.3, None, 234.0, -3.0, 97.0, None,2021-01-16 23:00:00, 271.0, 271.1,3
None, -2.753, 97.5, None, None, None, 27.2, 34.05, 0.0, 6.425, 233.6, -3.0, 6.4, -2.8, -4.3, None, 234.0, -2.7, 98.0, None,2021-01-17 00:00:00, 271.0, 271.0,3
None, -2.877, 97.5, None, None, None, 15.9, 31.0, 1.0, 5.428, 238.3, -3.0, 5.4, -2.9, -4.3, None, 238.0, -2.7, 98.0, None,2021-01-17 01:00:00, 272.0, 271.6,3
None, -2.853, 97.5, None, None, None, 13.1, 29.56, 0.0, 5.496, 236.8, -3.0, 5.5, -2.9, -4.3, None, 237.0, -2.7, 98.0, None,2021-01-17 02:00:00, 272.0, 271.7,3
None, -2.986, 97.4, None, None, None, 18.0, 29.04, 0.0, 4.76, 236.8, -3.0, 4.8, -3.0, -4.3, None, 237.0, -2.7, 97.0, None,2021-01-17 03:00:00, 272.0, 271.7,3
None, -3.12, 97.3, None, None, None, 19.6, 29.86, 0.0, 4.351, 241.3, -3.0, 4.4, -3.1, -4.3, None, 241.0, -2.7, 97.0, None,2021-01-17 04:00:00, 272.0, 271.7,3
None, -3.241, 97.3, None, None, None, 10.8, 25.27, 1.0, 3.873, 238.5, -4.0, 3.9, -3.2, -4.3, None, 239.0, -2.7, 97.0, None,2021-01-17 05:00:00, 272.0, 272.2,3
None, -3.173, 97.4, None, None, None, 18.8, 25.59, 0.0, 4.129, 236.7, -3.0, 4.1, -3.2, -4.3, None, 237.0, -2.7, 97.0, None,2021-01-17 06:00:00, 272.0, 272.3,3
None, -3.148, 97.4, None, None, None, 15.9, 25.78, 0.0, 4.721, 235.4, -3.0, 4.7, -3.1, -3.2, None, 235.0, -3.1, 97.0, None,2021-01-17 07:00:00, 272.0, 272.2,3
None, -3.126, 97.4, None, None, None, 16.0, 32.73, 0.0, 3.357, 243.8, -3.0, 3.4, -3.1, -3.2, None, 244.0, -3.1, 97.0, None,2021-01-17 08:00:00, 272.0, 272.1,3
None, -2.84, 97.5, None, None, None, 11.6, 26.8, 0.0, 2.938, 246.4, -3.0, 2.9, -2.8, -3.2, None, 246.0, -2.8, 98.0, None,2021-01-17 09:00:00, 272.0, 272.3,3
None, -1.93, 97.7, None, None, None, 8.5, 24.76, 0.0, 3.2, 244.9, -2.0, 3.2, -1.9, -3.2, None, 245.0, -1.9, 98.0, None,2021-01-17 10:00:00, 272.0, 272.1,3
None, -1.326, 97.6, None, None, None, 9.2, 38.27, 0.0, 1.825, 261.9, -2.0, 1.8, -1.3, -3.2, None, 262.0, -1.4, 98.0, None,2021-01-17 11:00:00, 272.0, 271.8,3
None, -0.276, 97.7, None, None, None, 16.2, 40.62, 0.0, 2.246, 262.2, -1.0, 2.2, -0.3, -3.2, None, 262.0, -0.2, 98.0, None,2021-01-17 12:00:00, 271.0, 271.4,3
None, -0.259, 97.8, None, None, None, 4.2, 32.78, 0.0, 0.487, 291.9, 0.0, 0.5, -0.3, -3.2, None, 292.0, 0.0, 98.0, None,2021-01-17 13:00:00, 271.0, 271.4,3
None, -0.475, 97.3, None, None, None, 6.8, 33.11, 0.0, 1.143, 271.3, -1.0, 1.1, -0.5, -3.2, None, 271.0, 0.1, 97.0, None,2021-01-17 14:00:00, 271.0, 271.1,3
None, -1.116, 97.8, None, None, None, 8.8, 37.1, 0.0, 1.443, 267.7, -1.0, 1.4, -1.1, -3.2, None, 268.0, 0.1, 98.0, None,2021-01-17 15:00:00, 271.0, 271.2,3
None, -1.893, 97.5, None, None, None, 8.3, 34.64, 0.0, 1.515, 264.7, -2.0, 1.5, -1.9, -3.2, None, 265.0, 0.1, 98.0, None,2021-01-17 16:00:00, 271.0, 271.1,3
None, -3.068, 97.3, None, None, None, 5.8, 31.21, 1.0, 1.465, 262.4, -3.0, 1.5, -3.1, -3.2, None, 262.0, 0.1, 97.0, None,2021-01-17 17:00:00, 272.0, 271.7,3
None, -3.34, 97.2, None, None, None, 5.3, 25.35, 0.0, 1.458, 262.6, -4.0, 1.5, -3.3, -3.4, None, 263.0, 0.1, 97.0, None,2021-01-17 18:00:00, 272.0, 271.8,3
None, -3.389, 97.2, None, None, None, 6.4, 26.66, 0.0, 1.242, 265.1, -4.0, 1.2, -3.4, -3.4, None, 265.0, -3.3, 97.0, None,2021-01-17 19:00:00, 272.0, 271.6,3
None, -3.577, 97.0, None, None, None, 6.3, 30.42, 0.0, 1.343, 270.0, -4.0, 1.3, -3.6, -3.6, None, 270.0, -3.3, 97.0, None,2021-01-17 20:00:00, 271.0, 271.3,3
None, -3.728, 97.0, None, None, None, 5.3, 35.19, 0.0, 0.709, 288.3, -4.0, 0.7, -3.7, -3.7, None, 288.0, -3.3, 97.0, None,2021-01-17 21:00:00, 271.0, 271.2,3
None, -3.827, 96.9, None, None, None, 5.4, 24.47, 0.0, 0.9, 271.3, -4.0, 0.9, -3.8, -3.8, None, 271.0, -3.3, 97.0, None,2021-01-17 22:00:00, 271.0, 271.1,3
None, -4.058, 96.8, None, None, None, 3.8, 26.87, 0.0, 0.16, 294.1, -4.0, 0.2, -4.1, -4.1, None, 294.0, -3.3, 97.0, None,2021-01-17 23:00:00, 271.0, 271.0,3
None, -4.032, 96.8, None, None, None, 0.0, 25.02, 0.0, 0.0, 268.4, -4.0, 0.0, -4.0, -4.1, None, 268.0, -3.3, 97.0, None,2021-01-18 00:00:00, 271.0, 270.9,3
None, -4.152, 96.7, None, None, None, 7.8, 29.39, 0.0, 0.261, 287.1, -5.0, 0.3, -4.2, -4.1, None, 287.0, -3.3, 97.0, None,2021-01-18 01:00:00, 271.0, 270.7,3
None, -4.636, 96.4, None, None, None, 8.4, 37.56, 0.0, 0.876, 277.1, -5.0, 0.9, -4.6, -4.6, None, 277.0, -3.3, 96.0, None,2021-01-18 02:00:00, 271.0, 270.5,3
None, -4.737, 96.4, None, None, None, 6.8, 32.08, 0.0, 0.201, 278.6, -5.0, 0.2, -4.7, -4.9, None, 279.0, -3.3, 96.0, None,2021-01-18 03:00:00, 271.0, 270.6,3
None, -4.885, 96.3, None, None, None, 0.0, 33.31, 0.0, 0.0, 268.7, -5.0, 0.0, -4.9, -4.9, None, 269.0, -3.3, 96.0, None,2021-01-18 04:00:00, 270.0, 270.3,3
None, -5.846, 95.7, None, None, None, 0.0, 52.71, 0.0, 0.0, 288.1, -6.0, 0.0, -5.8, -5.8, None, 288.0, -3.3, 96.0, None,2021-01-18 05:00:00, 270.0, 270.2,3
None, -5.882, 96.0, None, None, None, 0.0, 20.78, 0.0, 0.0, 224.5, -6.0, 0.0, -5.9, -6.2, None, 225.0, -3.3, 96.0, None,2021-01-18 06:00:00, 270.0, 270.1,3
None, -5.589, 96.2, None, None, None, 5.3, 54.59, 0.0, 0.152, 315.8, -6.0, 0.2, -5.6, -6.3, None, 316.0, -5.6, 96.0, None,2021-01-18 07:00:00, 270.0, 269.9,3
None, -5.414, 96.1, None, None, None, 14.9, 65.03, 1.0, 3.02, 342.1, -6.0, 3.0, -5.4, -6.3, None, 342.0, -5.3, 96.0, None,2021-01-18 08:00:00, 271.0, 270.6,3
None, -4.861, 96.3, None, None, None, 13.4, 63.89, 0.0, 3.494, 8.31, -5.0, 3.5, -4.9, -6.3, None, 8.0, -4.9, 96.0, None,2021-01-18 09:00:00, 270.0, 270.4,3
None, -4.748, 96.1, None, None, None, 13.6, 46.96, 0.0, 4.848, 193.4, -5.0, 4.8, -4.7, -6.3, None, 193.0, -4.7, 96.0, None,2021-01-18 10:00:00, 270.0, 270.0,3
None, -4.289, 96.3, None, None, None, 11.4, 52.97, 0.0, 3.947, 228.2, -5.0, 3.9, -4.3, -6.3, None, 228.0, -4.3, 96.0, None,2021-01-18 11:00:00, 270.0, 269.6,3
None, -3.701, 96.3, None, None, None, 12.5, 61.45, 0.0, 3.295, 133.6, -4.0, 3.3, -3.7, -6.3, None, 134.0, -3.7, 96.0, None,2021-01-18 12:00:00, 270.0, 269.8,3
None, -1.162, 96.2, None, None, None, 9.0, 72.09, -1.0, 1.909, 146.1, -2.0, 1.9, -1.2, -6.3, None, 146.0, -1.1, 96.0, None,2021-01-18 13:00:00, 269.0, 268.7,3
None, -1.191, 95.9, None, None, None, 12.4, 75.04, 0.0, 0.654, 19.59, -2.0, 0.7, -1.2, -6.3, None, 20.0, -0.9, 96.0, None,2021-01-18 14:00:00, 269.0, 268.6,3
None, -3.618, 95.9, None, None, None, 0.0, 47.93, 1.0, 0.0, 30.34, -4.0, 0.0, -3.6, -6.3, None, 30.0, -0.9, 96.0, None,2021-01-18 15:00:00, 269.0, 269.0,3
None, -4.183, 96.2, None, None, None, 0.0, 16.98, 0.0, 0.0, 50.0, -5.0, 0.0, -4.2, -6.3, None, 50.0, -0.9, 96.0, None,2021-01-18 16:00:00, 269.0, 268.8,3
None, -4.697, 96.2, None, None, None, 0.0, 22.03, -1.0, 0.0, 50.55, -5.0, 0.0, -4.7, -6.3, None, 51.0, -0.9, 96.0, None,2021-01-18 17:00:00, 268.0, 267.8,3
None, -5.13, 96.0, None, None, None, 0.0, 41.29, 0.0, 0.0, 25.99, -6.0, 0.0, -5.1, -6.3, None, 26.0, -0.9, 96.0, None,2021-01-18 18:00:00, 268.0, 267.5,3
None, -5.01, 95.8, None, None, None, 0.0, 22.84, 1.0, 0.0, 49.28, -6.0, 0.0, -5.0, -5.2, None, 49.0, -4.9, 96.0, None,2021-01-18 19:00:00, 268.0, 268.0,3
None, -5.138, 95.9, None, None, None, 0.0, 16.85, 1.0, 0.0, 56.0, -6.0, 0.0, -5.1, -5.2, None, 56.0, -4.9, 96.0, None,2021-01-18 20:00:00, 269.0, 268.8,3
None, -5.663, 95.6, None, None, None, 0.0, 14.68, -1.0, 0.0, 55.86, -6.0, 0.0, -5.7, -5.7, None, 56.0, -4.9, 96.0, None,2021-01-18 21:00:00, 268.0, 268.3,3
None, -5.755, 95.4, None, None, None, 0.0, 16.43, 0.0, 0.0, 55.61, -6.0, 0.0, -5.8, -5.9, None, 56.0, -4.9, 95.0, None,2021-01-18 22:00:00, 268.0, 268.1,3
None, -6.049, 95.7, None, None, None, 0.0, 14.51, 0.0, 0.0, 52.68, -7.0, 0.0, -6.0, -6.1, None, 53.0, -4.9, 96.0, None,2021-01-18 23:00:00, 268.0, 268.2,3
None, -5.683, 95.5, None, None, None, 0.0, 16.48, 0.0, 0.0, 56.78, -6.0, 0.0, -5.7, -6.1, None, 57.0, -4.9, 96.0, None,2021-01-19 00:00:00, 268.0, 268.1,3
None, -5.67, 95.7, None, None, None, 0.0, 43.73, 0.0, 0.0, 59.04, -6.0, 0.0, -5.7, -6.1, None, 59.0, -4.9, 96.0, None,2021-01-19 01:00:00, 268.0, 268.2,3
None, -5.358, 95.9, None, None, None, 0.0, 57.06, 0.0, 0.0, 141.0, -6.0, 0.0, -5.4, -6.1, None, 141.0, -4.9, 96.0, None,2021-01-19 02:00:00, 268.0, 267.9,3
None, -5.383, 95.8, None, None, None, 0.0, 25.0, 0.0, 0.0, 232.9, -6.0, 0.0, -5.4, -6.1, None, 233.0, -4.9, 96.0, None,2021-01-19 03:00:00, 268.0, 267.6,3
None, -5.251, 96.0, None, None, None, 0.0, 31.43, 1.0, 0.0, 239.7, -6.0, 0.0, -5.3, -6.1, None, 240.0, -4.9, 96.0, None,2021-01-19 04:00:00, 268.0, 268.0,3
None, -5.012, 95.9, None, None, None, None, 42.69, None, 0.0, 252.2, None, None, None, None, None, None, None, None, None,2021-01-19 05:00:00, None, 267.6,3
None, -4.918, 95.9, None, None, None, 0.0, 13.94, 0.0, 0.0, 229.8, -5.0, 0.0, -4.9, -6.1, None, 230.0, -4.9, 96.0, None,2021-01-19 06:00:00, 267.0, 267.3,3
None, -5.147, 95.6, None, None, None, 0.0, 34.2, 0.0, 0.0, 239.0, -6.0, 0.0, -5.1, -5.1, None, 239.0, -4.8, 96.0, None,2021-01-19 07:00:00, 267.0, 267.1,3
None, -5.022, 95.9, None, None, None, 0.0, 53.07, 0.0, 0.0, 236.1, -6.0, 0.0, -5.0, -5.2, None, 236.0, -4.8, 96.0, None,2021-01-19 08:00:00, 267.0, 267.1,3
None, -4.684, 95.6, None, None, None, 0.0, 47.2, 0.0, 0.0, 242.0, -5.0, 0.0, -4.7, -5.2, None, 242.0, -4.7, 96.0, None,2021-01-19 09:00:00, 267.0, 267.1,3
None, -4.871, 95.3, None, None, None, 0.0, 22.04, 0.0, 0.0, 225.5, -5.0, 0.0, -4.9, -5.2, None, 226.0, -4.5, 95.0, None,2021-01-19 10:00:00, 267.0, 266.8,3
None, -4.588, 95.2, None, None, None, 0.0, 23.42, 0.0, 0.0, 227.3, -5.0, 0.0, -4.6, -5.2, None, 227.0, -4.5, 95.0, None,2021-01-19 11:00:00, 267.0, 266.5,3
None, -4.173, 94.2, None, None, None, 32.3, 26.35, 0.0, 5.289, 225.8, -5.0, 5.3, -4.2, -5.2, None, 226.0, -4.2, 94.0, None,2021-01-19 12:00:00, 267.0, 266.6,3
None, -3.769, 93.8, None, None, None, 28.9, 26.97, 0.0, 8.32, 228.0, -5.0, 8.3, -3.8, -5.2, None, 228.0, -3.7, 94.0, None,2021-01-19 13:00:00, 266.0, 266.4,3
None, -3.972, 94.0, None, None, None, 33.5, 24.74, 1.0, 10.04, 227.8, -5.0, 10.0, -4.0, -5.2, None, 228.0, -3.7, 94.0, None,2021-01-19 14:00:00, 267.0, 267.1,3
None, -4.121, 94.5, None, None, None, 23.4, 23.27, 0.0, 10.59, 227.3, -5.0, 10.6, -4.1, -5.2, None, 227.0, -3.7, 95.0, None,2021-01-19 15:00:00, 267.0, 267.0,3
None, -4.397, 94.9, None, None, None, 21.7, 23.32, 0.0, 8.56, 231.1, -5.0, 8.6, -4.4, -5.2, None, 231.0, -3.7, 95.0, None,2021-01-19 16:00:00, 267.0, 266.9,3
None, -4.519, 95.1, None, None, None, 14.7, 20.44, 0.0, 6.795, 229.4, -5.0, 6.8, -4.5, -5.2, None, 229.0, -3.7, 95.0, None,2021-01-19 17:00:00, 267.0, 266.8,3
None, -4.42, 96.2, None, None, None, 12.8, 16.16, 0.0, 6.659, 227.6, -5.0, 6.7, -4.4, -5.2, None, 228.0, -3.7, 96.0, None,2021-01-19 18:00:00, 267.0, 266.6,3
None, -4.344, 96.3, None, None, None, 15.0, 33.54, 0.0, 4.037, 237.3, -5.0, 4.0, -4.3, -4.4, None, 237.0, -4.3, 96.0, None,2021-01-19 19:00:00, 266.0, 266.4,3
None, -4.452, 96.4, None, None, None, 11.3, 27.19, 0.0, 3.544, 241.9, -5.0, 3.5, -4.5, -4.5, None, 242.0, -4.3, 96.0, None,2021-01-19 20:00:00, 266.0, 266.2,3
None, -4.336, 96.6, None, None, None, 11.7, 28.91, 0.0, 2.983, 239.7, -5.0, 3.0, -4.3, -4.5, None, 240.0, -4.3, 97.0, None,2021-01-19 21:00:00, 266.0, 266.1,3
None, -4.451, 96.5, None, None, None, 8.7, 23.48, 0.0, 2.742, 240.2, -5.0, 2.7, -4.5, -4.5, None, 240.0, -4.3, 97.0, None,2021-01-19 22:00:00, 266.0, 265.9,3
None, -4.433, 96.5, None, None, None, 9.7, 17.17, 0.0, 3.582, 233.2, -5.0, 3.6, -4.4, -4.5, None, 233.0, -4.3, 97.0, None,2021-01-19 23:00:00, 266.0, 265.7,3
None, -4.407, 96.5, None, None, None, 8.9, 23.02, 0.0, 2.802, 241.2, -5.0, 2.8, -4.4, -4.5, None, 241.0, -4.3, 97.0, None,2021-01-20 00:00:00, 266.0, 265.6,3
None, -4.435, 96.5, None, None, None, 4.4, 21.67, 0.0, 1.034, 261.3, -5.0, 1.0, -4.4, -4.5, None, 261.0, -4.3, 97.0, None,2021-01-20 01:00:00, 266.0, 265.5,3
None, -4.537, 96.4, None, None, None, 8.6, 20.75, 0.0, 2.344, 241.5, -5.0, 2.3, -4.5, -4.5, None, 242.0, -4.3, 96.0, None,2021-01-20 02:00:00, 266.0, 265.5,3
None, -4.761, 96.3, None, None, None, 11.6, 23.89, 0.0, 2.377, 242.1, -5.0, 2.4, -4.8, -4.8, None, 242.0, -4.3, 96.0, None,2021-01-20 03:00:00, 265.0, 265.4,3
None, -4.919, 96.2, None, None, None, 5.6, 25.17, 0.0, 1.888, 252.1, -5.0, 1.9, -4.9, -4.9, None, 252.0, -4.3, 96.0, None,2021-01-20 04:00:00, 265.0, 265.3,3
None, -5.138, 96.1, None, None, None, 7.6, 19.17, 0.0, 1.96, 246.1, -6.0, 2.0, -5.1, -5.1, None, 246.0, -4.3, 96.0, None,2021-01-20 05:00:00, 265.0, 265.2,3
None, -5.296, 95.9, None, None, None, 6.3, 27.21, 0.0, 1.422, 253.9, -6.0, 1.4, -5.3, -5.3, None, 254.0, -4.3, 96.0, None,2021-01-20 06:00:00, 265.0, 265.1,3
