station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, 22.9, None, None, None, 757.0, 2.0, None, 2013-08-09 00:00:00, None
None, None, None, None, None, 21.9, None, None, None, 757.0, 1.0, None, 2013-08-09 01:00:00, None
None, None, None, None, None, 20.0, None, None, None, 757.0, 1.0, None, 2013-08-09 02:00:00, None
None, None, None, None, None, 16.3, None, None, None, 757.0, 1.0, None, 2013-08-09 03:00:00, None
None, None, None, None, None, 14.1, 0.0, None, None, 758.0, 0.0, None, 2013-08-09 04:00:00, None
None, None, None, None, None, 13.3, 0.0, None, None, 758.0, None, None, 2013-08-09 05:00:00, None
None, None, None, None, None, 12.9, 0.0, None, None, 758.0, None, None, 2013-08-09 06:00:00, None
None, None, None, None, None, 12.3, None, None, None, 758.0, None, None, 2013-08-09 07:00:00, None
None, None, None, None, None, 12.0, 0.0, None, None, 758.0, None, None, 2013-08-09 08:00:00, None
None, None, None, None, None, 11.9, 0.0, None, None, 758.0, None, None, 2013-08-09 09:00:00, None
None, None, None, None, None, 11.8, 1.0, None, None, 758.0, None, None, 2013-08-09 10:00:00, None
None, None, None, None, None, 11.7, 0.0, None, None, 758.0, None, None, 2013-08-09 11:00:00, None
None, None, None, None, None, 11.9, 0.0, None, None, 758.0, None, None, 2013-08-09 12:00:00, None
None, None, None, None, None, 11.9, 0.0, None, None, 758.0, None, None, 2013-08-09 13:00:00, None
None, None, None, None, None, 13.7, 0.0, None, None, 758.0, None, None, 2013-08-09 14:00:00, None
None, None, None, None, None, 19.2, None, None, None, 757.0, None, None, 2013-08-09 15:00:00, None
None, None, None, None, None, 21.4, None, None, None, 757.0, None, None, 2013-08-09 16:00:00, None
None, None, None, None, None, 22.5, None, None, None, 757.0, 0.0, None, 2013-08-09 17:00:00, None
None, None, None, None, None, 23.1, None, None, None, 757.0, 2.0, None, 2013-08-09 18:00:00, None
None, None, None, None, None, 24.0, None, None, None, 757.0, 2.0, None, 2013-08-09 19:00:00, None
None, None, None, None, None, 24.3, None, None, None, 756.0, 3.0, None, 2013-08-09 20:00:00, None
None, None, None, None, None, 25.5, None, None, None, 756.0, 3.0, None, 2013-08-09 21:00:00, None
None, None, None, None, None, 21.2, 0.0, None, None, 756.0, 3.0, None, 2013-08-09 22:00:00, None
None, None, None, None, None, 23.8, 1.0, None, None, 757.0, 2.0, None, 2013-08-09 23:00:00, None
None, None, None, None, None, 20.8, None, None, None, 756.0, 2.0, None, 2013-08-10 00:00:00, None
None, None, None, None, None, 17.3, 0.0, None, None, 757.0, 1.0, None, 2013-08-10 01:00:00, None
None, None, None, None, None, 15.2, None, None, None, 758.0, 1.0, None, 2013-08-10 02:00:00, None
None, None, None, None, None, 15.2, None, None, None, 759.0, 0.0, None, 2013-08-10 03:00:00, None
None, None, None, None, None, 17.0, 0.0, None, None, 759.0, 0.0, None, 2013-08-10 04:00:00, None
None, None, None, None, None, 15.7, None, None, None, 758.0, 0.0, None, 2013-08-10 05:00:00, None
None, None, None, None, None, 15.1, None, None, None, 758.0, 0.0, None, 2013-08-10 06:00:00, None
None, None, None, None, None, 15.2, 0.0, None, None, 758.0, 0.0, None, 2013-08-10 07:00:00, None
None, None, None, None, None, 14.5, 0.0, None, None, 758.0, None, None, 2013-08-10 08:00:00, None
None, None, None, None, None, 14.5, 0.0, None, None, 758.0, None, None, 2013-08-10 09:00:00, None
None, None, None, None, None, 14.4, 0.0, None, None, 758.0, None, None, 2013-08-10 10:00:00, None
None, None, None, None, None, 15.3, 0.0, None, None, 758.0, None, None, 2013-08-10 11:00:00, None
None, None, None, None, None, 13.0, None, None, None, 758.0, None, None, 2013-08-10 12:00:00, None
None, None, None, None, None, 11.4, 0.0, None, None, 758.0, None, None, 2013-08-10 13:00:00, None
None, None, None, None, None, 10.6, 0.0, None, None, 760.0, None, None, 2013-08-10 14:00:00, None
None, None, None, None, None, 9.7, 0.0, None, None, 761.0, None, None, 2013-08-10 15:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 762.0, None, None, 2013-08-10 16:00:00, None
None, None, None, None, None, 15.2, None, None, None, 762.0, None, None, 2013-08-10 17:00:00, None
None, None, None, None, None, 15.6, 0.0, None, None, 762.0, 0.0, None, 2013-08-10 18:00:00, None
None, None, None, None, None, 19.7, None, None, None, 761.0, 1.0, None, 2013-08-10 19:00:00, None
None, None, None, None, None, 21.1, None, None, None, 761.0, 2.0, None, 2013-08-10 20:00:00, None
None, None, None, None, None, 21.4, None, None, None, 760.0, 2.0, None, 2013-08-10 21:00:00, None
None, None, None, None, None, 20.6, 0.0, None, None, 760.0, 1.0, None, 2013-08-10 22:00:00, None
None, None, None, None, None, 21.4, 0.0, None, None, 760.0, 1.0, None, 2013-08-10 23:00:00, None
None, None, None, None, None, 22.6, None, None, None, 760.0, 1.0, None, 2013-08-11 00:00:00, None
None, None, None, None, None, 21.8, None, None, None, 760.0, 1.0, None, 2013-08-11 01:00:00, None
None, None, None, None, None, 19.2, None, None, None, 760.0, 1.0, None, 2013-08-11 02:00:00, None
None, None, None, None, None, 16.6, 0.0, None, None, 761.0, 0.0, None, 2013-08-11 03:00:00, None
None, None, None, None, None, 15.0, 0.0, None, None, 761.0, 0.0, None, 2013-08-11 04:00:00, None
None, None, None, None, None, 13.8, 0.0, None, None, 761.0, None, None, 2013-08-11 05:00:00, None
None, None, None, None, None, 10.9, 0.0, None, None, 762.0, None, None, 2013-08-11 06:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 762.0, None, None, 2013-08-11 07:00:00, None
None, None, None, None, None, 10.5, 0.0, None, None, 763.0, None, None, 2013-08-11 08:00:00, None
None, None, None, None, None, 11.3, 0.0, None, None, 763.0, None, None, 2013-08-11 09:00:00, None
None, None, None, None, None, 10.3, 0.0, None, None, 763.0, None, None, 2013-08-11 10:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 763.0, None, None, 2013-08-11 11:00:00, None
None, None, None, None, None, 8.8, 1.0, None, None, 764.0, None, None, 2013-08-11 12:00:00, None
None, None, None, None, None, 8.4, 0.0, None, None, 764.0, None, None, 2013-08-11 13:00:00, None
None, None, None, None, None, 8.9, 0.0, None, None, 764.0, None, None, 2013-08-11 14:00:00, None
None, None, None, None, None, 14.7, None, None, None, 764.0, None, None, 2013-08-11 15:00:00, None
None, None, None, None, None, 16.4, None, None, None, 764.0, None, None, 2013-08-11 16:00:00, None
None, None, None, None, None, 17.3, None, None, None, 764.0, None, None, 2013-08-11 17:00:00, None
None, None, None, None, None, 18.0, None, None, None, 764.0, 0.0, None, 2013-08-11 18:00:00, None
None, None, None, None, None, 18.2, None, None, None, 763.0, 1.0, None, 2013-08-11 19:00:00, None
None, None, None, None, None, 20.0, None, None, None, 763.0, 2.0, None, 2013-08-11 20:00:00, None
None, None, None, None, None, 19.4, 0.0, None, None, 763.0, 1.0, None, 2013-08-11 21:00:00, None
None, None, None, None, None, 15.3, None, None, None, 763.0, 0.0, None, 2013-08-11 22:00:00, None
None, None, None, None, None, 15.1, 0.0, None, None, 764.0, None, None, 2013-08-11 23:00:00, None
None, None, None, None, None, 12.8, 0.0, None, None, 764.0, None, None, 2013-08-12 00:00:00, None
None, None, None, None, None, 9.7, 1.0, None, None, 770.0, 0.0, None, 2013-08-12 01:00:00, None
None, None, None, None, None, 9.1, 0.0, None, None, 770.0, None, None, 2013-08-12 02:00:00, None
None, None, None, None, None, 9.5, 1.0, None, None, 771.0, None, None, 2013-08-12 03:00:00, None
None, None, None, None, None, 9.0, 1.0, None, None, 773.0, None, None, 2013-08-12 04:00:00, None
None, None, None, None, None, 8.5, 1.0, None, None, 773.0, None, None, 2013-08-12 05:00:00, None
None, None, None, None, None, 8.2, 0.0, None, None, 773.0, None, None, 2013-08-12 06:00:00, None
None, None, None, None, None, 8.2, 0.0, None, None, 774.0, None, None, 2013-08-12 07:00:00, None
None, None, None, None, None, 8.0, 0.0, None, None, 774.0, None, None, 2013-08-12 08:00:00, None
None, None, None, None, None, 7.8, 0.0, None, None, 774.0, None, None, 2013-08-12 09:00:00, None
None, None, None, None, None, 8.0, 0.0, None, None, 774.0, None, None, 2013-08-12 10:00:00, None
None, None, None, None, None, 7.8, 0.0, None, None, 774.0, None, None, 2013-08-12 11:00:00, None
None, None, None, None, None, 8.2, 0.0, None, None, 774.0, None, None, 2013-08-12 12:00:00, None
None, None, None, None, None, 7.9, 0.0, None, None, 774.0, None, None, 2013-08-12 13:00:00, None
None, None, None, None, None, 8.6, 0.0, None, None, 774.0, None, None, 2013-08-12 14:00:00, None
None, None, None, None, None, 14.7, None, None, None, 773.0, None, None, 2013-08-12 15:00:00, None
None, None, None, None, None, 11.8, None, None, None, 773.0, None, None, 2013-08-12 16:00:00, None
None, None, None, None, None, 14.3, None, None, None, 773.0, None, None, 2013-08-12 17:00:00, None
None, None, None, None, None, 15.3, None, None, None, 773.0, None, None, 2013-08-12 18:00:00, None
None, None, None, None, None, 17.2, None, None, None, 773.0, 0.0, None, 2013-08-12 19:00:00, None
None, None, None, None, None, 16.3, None, None, None, 772.0, 0.0, None, 2013-08-12 20:00:00, None
None, None, None, None, None, 16.4, 1.0, None, None, 772.0, 0.0, None, 2013-08-12 21:00:00, None
None, None, None, None, None, 18.1, None, None, None, 772.0, None, None, 2013-08-12 22:00:00, None
None, None, None, None, None, 17.7, 0.0, None, None, 772.0, None, None, 2013-08-12 23:00:00, None
None, None, None, None, None, 18.1, None, None, None, 772.0, None, None, 2013-08-13 00:00:00, None
None, None, None, None, None, 14.2, 0.0, None, None, 772.0, None, None, 2013-08-13 01:00:00, None
None, None, None, None, None, 15.4, None, None, None, 773.0, None, None, 2013-08-13 02:00:00, None
None, None, None, None, None, 12.8, 0.0, None, None, 773.0, None, None, 2013-08-13 03:00:00, None
None, None, None, None, None, 11.3, 0.0, None, None, 773.0, None, None, 2013-08-13 04:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 773.0, None, None, 2013-08-13 05:00:00, None
None, None, None, None, None, 10.5, 0.0, None, None, 773.0, None, None, 2013-08-13 06:00:00, None
None, None, None, None, None, 10.2, 0.0, None, None, 773.0, None, None, 2013-08-13 07:00:00, None
None, None, None, None, None, 9.2, 0.0, None, None, 773.0, None, None, 2013-08-13 08:00:00, None
None, None, None, None, None, 8.1, 0.0, None, None, 774.0, None, None, 2013-08-13 09:00:00, None
None, None, None, None, None, 8.0, 0.0, None, None, 774.0, None, None, 2013-08-13 10:00:00, None
None, None, None, None, None, 7.4, 1.0, None, None, 774.0, None, None, 2013-08-13 11:00:00, None
None, None, None, None, None, 7.4, 0.0, None, None, 774.0, None, None, 2013-08-13 12:00:00, None
None, None, None, None, None, 7.8, 0.0, None, None, 774.0, None, None, 2013-08-13 13:00:00, None
None, None, None, None, None, 6.9, 0.0, None, None, 774.0, None, None, 2013-08-13 14:00:00, None
None, None, None, None, None, 9.9, None, None, None, 773.0, None, None, 2013-08-13 15:00:00, None
None, None, None, None, None, 14.5, None, None, None, 773.0, None, None, 2013-08-13 16:00:00, None
None, None, None, None, None, 16.9, None, None, None, 773.0, None, None, 2013-08-13 17:00:00, None
None, None, None, None, None, 18.0, None, None, None, 773.0, None, None, 2013-08-13 18:00:00, None
None, None, None, None, None, 18.5, None, None, None, 772.0, 0.0, None, 2013-08-13 19:00:00, None
None, None, None, None, None, 20.0, 0.0, None, None, 772.0, 1.0, None, 2013-08-13 20:00:00, None
None, None, None, None, None, 21.2, None, None, None, 772.0, 1.0, None, 2013-08-13 21:00:00, None
None, None, None, None, None, 20.6, None, None, None, 772.0, 0.0, None, 2013-08-13 22:00:00, None
None, None, None, None, None, 20.2, 0.0, None, None, 771.0, None, None, 2013-08-13 23:00:00, None
None, None, None, None, None, 22.3, None, None, None, 772.0, 0.0, None, 2013-08-14 00:00:00, None
None, None, None, None, None, 20.9, None, None, None, 772.0, 0.0, None, 2013-08-14 01:00:00, None
None, None, None, None, None, 19.1, None, None, None, 772.0, None, None, 2013-08-14 02:00:00, None
None, None, None, None, None, 14.1, None, None, None, 772.0, None, None, 2013-08-14 03:00:00, None
None, None, None, None, None, 13.3, None, None, None, 773.0, None, None, 2013-08-14 04:00:00, None
None, None, None, None, None, 12.3, 0.0, None, None, 773.0, None, None, 2013-08-14 05:00:00, None
None, None, None, None, None, 11.8, 0.0, None, None, 773.0, None, None, 2013-08-14 06:00:00, None
None, None, None, None, None, 11.8, 0.0, None, None, 773.0, None, None, 2013-08-14 07:00:00, None
None, None, None, None, None, 11.6, None, None, None, 773.0, None, None, 2013-08-14 08:00:00, None
None, None, None, None, None, 11.6, None, None, None, 773.0, None, None, 2013-08-14 09:00:00, None
None, None, None, None, None, 11.1, None, None, None, 773.0, None, None, 2013-08-14 10:00:00, None
None, None, None, None, None, 11.0, None, None, None, 773.0, None, None, 2013-08-14 11:00:00, None
None, None, None, None, None, 11.8, 1.0, None, None, 773.0, None, None, 2013-08-14 12:00:00, None
None, None, None, None, None, 11.9, None, None, None, 773.0, None, None, 2013-08-14 13:00:00, None
None, None, None, None, None, 12.9, None, None, None, 773.0, None, None, 2013-08-14 14:00:00, None
None, None, None, None, None, 14.4, None, None, None, 773.0, None, None, 2013-08-14 15:00:00, None
None, None, None, None, None, 16.5, None, None, None, 773.0, None, None, 2013-08-14 16:00:00, None
None, None, None, None, None, 18.6, None, None, None, 772.0, None, None, 2013-08-14 17:00:00, None
None, None, None, None, None, 18.4, None, None, None, 772.0, None, None, 2013-08-14 18:00:00, None
None, None, None, None, None, 17.8, None, None, None, 772.0, None, None, 2013-08-14 19:00:00, None
None, None, None, None, None, 18.5, None, None, None, 772.0, None, None, 2013-08-14 20:00:00, None
None, None, None, None, None, 19.6, None, None, None, 772.0, 0.0, None, 2013-08-14 21:00:00, None
None, None, None, None, None, 18.2, None, None, None, 772.0, 0.0, None, 2013-08-14 22:00:00, None
None, None, None, None, None, 18.2, None, None, None, 772.0, None, None, 2013-08-14 23:00:00, None
None, None, None, None, None, 20.0, None, None, None, 772.0, 0.0, None, 2013-08-15 00:00:00, None
None, None, None, None, None, 21.4, None, None, None, 772.0, 0.0, None, 2013-08-15 01:00:00, None
None, None, None, None, None, 15.3, 0.0, None, None, 772.0, None, None, 2013-08-15 02:00:00, None
None, None, None, None, None, 13.7, 0.0, None, None, 772.0, None, None, 2013-08-15 03:00:00, None
None, None, None, None, None, 12.6, 0.0, None, None, 773.0, None, None, 2013-08-15 04:00:00, None
None, None, None, None, None, 12.1, 0.0, None, None, 773.0, None, None, 2013-08-15 05:00:00, None
None, None, None, None, None, 10.8, 0.0, None, None, 773.0, None, None, 2013-08-15 06:00:00, None
None, None, None, None, None, 10.1, 0.0, None, None, 773.0, None, None, 2013-08-15 07:00:00, None
None, None, None, None, None, 10.1, 0.0, None, None, 773.0, None, None, 2013-08-15 08:00:00, None
None, None, None, None, None, 9.9, 0.0, None, None, 773.0, None, None, 2013-08-15 09:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 773.0, None, None, 2013-08-15 10:00:00, None
None, None, None, None, None, 9.7, 0.0, None, None, 773.0, None, None, 2013-08-15 11:00:00, None
None, None, None, None, None, 9.7, 0.0, None, None, 773.0, None, None, 2013-08-15 12:00:00, None
None, None, None, None, None, 9.4, 0.0, None, None, 773.0, None, None, 2013-08-15 13:00:00, None
None, None, None, None, None, 10.1, 0.0, None, None, 773.0, None, None, 2013-08-15 14:00:00, None
None, None, None, None, None, 15.1, None, None, None, 773.0, None, None, 2013-08-15 15:00:00, None
None, None, None, None, None, 13.8, None, None, None, 773.0, None, None, 2013-08-15 16:00:00, None
None, None, None, None, None, 13.3, 0.0, None, None, 773.0, None, None, 2013-08-15 17:00:00, None
None, None, None, None, None, 13.1, None, None, None, 773.0, None, None, 2013-08-15 18:00:00, None
None, None, None, None, None, 14.0, None, None, None, 773.0, None, None, 2013-08-15 19:00:00, None
None, None, None, None, None, 14.1, 0.0, None, None, 773.0, None, None, 2013-08-15 20:00:00, None
None, None, None, None, None, 15.0, None, None, None, 773.0, None, None, 2013-08-15 21:00:00, None
None, None, None, None, None, 12.0, 0.0, None, None, 773.0, None, None, 2013-08-15 22:00:00, None
None, None, None, None, None, 14.1, 0.0, None, None, 773.0, None, None, 2013-08-15 23:00:00, None
None, None, None, None, None, 11.2, 0.0, None, None, 774.0, None, None, 2013-08-16 00:00:00, None
None, None, None, None, None, 10.9, 0.0, None, None, 775.0, None, None, 2013-08-16 01:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 776.0, None, None, 2013-08-16 02:00:00, None
None, None, None, None, None, 8.5, 0.0, None, None, 776.0, None, None, 2013-08-16 03:00:00, None
None, None, None, None, None, 7.1, 0.0, None, None, 777.0, None, None, 2013-08-16 04:00:00, None
None, None, None, None, None, 7.1, 0.0, None, None, 777.0, None, None, 2013-08-16 05:00:00, None
None, None, None, None, None, 6.4, 0.0, None, None, 777.0, None, None, 2013-08-16 06:00:00, None
None, None, None, None, None, 6.2, 0.0, None, None, 777.0, None, None, 2013-08-16 07:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 777.0, None, None, 2013-08-16 08:00:00, None
None, None, None, None, None, 5.3, 0.0, None, None, 777.0, None, None, 2013-08-16 09:00:00, None
None, None, None, None, None, 6.4, None, None, None, 777.0, None, None, 2013-08-16 10:00:00, None
None, None, None, None, None, 6.3, 0.0, None, None, 777.0, None, None, 2013-08-16 11:00:00, None
None, None, None, None, None, 5.7, 0.0, None, None, 777.0, None, None, 2013-08-16 12:00:00, None
None, None, None, None, None, 6.0, None, None, None, 777.0, None, None, 2013-08-16 13:00:00, None
None, None, None, None, None, 7.6, None, None, None, 777.0, None, None, 2013-08-16 14:00:00, None
None, None, None, None, None, 11.4, None, None, None, 777.0, None, None, 2013-08-16 15:00:00, None
None, None, None, None, None, 12.1, None, None, None, 777.0, None, None, 2013-08-16 16:00:00, None
None, None, None, None, None, 15.2, None, None, None, 777.0, None, None, 2013-08-16 17:00:00, None
None, None, None, None, None, 15.7, None, None, None, 776.0, None, None, 2013-08-16 18:00:00, None
None, None, None, None, None, 15.5, None, None, None, 776.0, None, None, 2013-08-16 19:00:00, None
None, None, None, None, None, 17.2, None, None, None, 775.0, 0.0, None, 2013-08-16 20:00:00, None
None, None, None, None, None, 18.1, None, None, None, 775.0, 0.0, None, 2013-08-16 21:00:00, None
None, None, None, None, None, 17.2, 1.0, None, None, 775.0, None, None, 2013-08-16 22:00:00, None
None, None, None, None, None, 18.3, 0.0, None, None, 775.0, None, None, 2013-08-16 23:00:00, None
None, None, None, None, None, 19.7, None, None, None, 775.0, None, None, 2013-08-17 00:00:00, None
None, None, None, None, None, 15.0, None, None, None, 775.0, None, None, 2013-08-17 01:00:00, None
None, None, None, None, None, 18.6, None, None, None, 776.0, None, None, 2013-08-17 02:00:00, None
None, None, None, None, None, 12.6, 0.0, None, None, 776.0, None, None, 2013-08-17 03:00:00, None
None, None, None, None, None, 11.0, 0.0, None, None, 776.0, None, None, 2013-08-17 04:00:00, None
None, None, None, None, None, 11.6, 1.0, None, None, 777.0, None, None, 2013-08-17 05:00:00, None
None, None, None, None, None, 11.1, 0.0, None, None, 776.0, None, None, 2013-08-17 06:00:00, None
None, None, None, None, None, 10.7, 0.0, None, None, 776.0, None, None, 2013-08-17 07:00:00, None
None, None, None, None, None, 10.4, 1.0, None, None, 776.0, None, None, 2013-08-17 08:00:00, None
None, None, None, None, None, 9.8, 0.0, None, None, 776.0, None, None, 2013-08-17 09:00:00, None
None, None, None, None, None, 9.0, 0.0, None, None, 777.0, None, None, 2013-08-17 10:00:00, None
None, None, None, None, None, 8.3, 0.0, None, None, 777.0, None, None, 2013-08-17 11:00:00, None
None, None, None, None, None, 8.9, 0.0, None, None, 777.0, None, None, 2013-08-17 12:00:00, None
None, None, None, None, None, 8.9, 0.0, None, None, 777.0, None, None, 2013-08-17 13:00:00, None
None, None, None, None, None, 9.3, None, None, None, 777.0, None, None, 2013-08-17 14:00:00, None
None, None, None, None, None, 12.1, None, None, None, 777.0, None, None, 2013-08-17 15:00:00, None
None, None, None, None, None, 12.4, None, None, None, 777.0, None, None, 2013-08-17 16:00:00, None
None, None, None, None, None, 12.9, None, None, None, 776.0, None, None, 2013-08-17 17:00:00, None
None, None, None, None, None, 11.5, 0.0, None, None, 776.0, None, None, 2013-08-17 18:00:00, None
None, None, None, None, None, 13.7, None, None, None, 776.0, None, None, 2013-08-17 19:00:00, None
None, None, None, None, None, 15.6, None, None, None, 776.0, None, None, 2013-08-17 20:00:00, None
None, None, None, None, None, 15.3, None, None, None, 776.0, None, None, 2013-08-17 21:00:00, None
None, None, None, None, None, 15.3, 0.0, None, None, 775.0, None, None, 2013-08-17 22:00:00, None
None, None, None, None, None, 14.2, 0.0, None, None, 775.0, None, None, 2013-08-17 23:00:00, None
None, None, None, None, None, 14.0, None, None, None, 776.0, None, None, 2013-08-18 00:00:00, None
None, None, None, None, None, 12.2, 0.0, None, None, 776.0, None, None, 2013-08-18 01:00:00, None
None, None, None, None, None, 10.4, 0.0, None, None, 776.0, None, None, 2013-08-18 02:00:00, None
None, None, None, None, None, 9.1, 0.0, None, None, 776.0, None, None, 2013-08-18 03:00:00, None
None, None, None, None, None, 7.2, 0.0, None, None, 777.0, None, None, 2013-08-18 04:00:00, None
None, None, None, None, None, 6.5, 0.0, None, None, 777.0, None, None, 2013-08-18 05:00:00, None
None, None, None, None, None, 6.3, 0.0, None, None, 777.0, None, None, 2013-08-18 06:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 777.0, None, None, 2013-08-18 07:00:00, None
None, None, None, None, None, 5.6, 0.0, None, None, 777.0, None, None, 2013-08-18 08:00:00, None
None, None, None, None, None, 5.8, 0.0, None, None, 777.0, None, None, 2013-08-18 09:00:00, None
None, None, None, None, None, 6.2, 0.0, None, None, 777.0, None, None, 2013-08-18 10:00:00, None
None, None, None, None, None, 6.0, 0.0, None, None, 777.0, None, None, 2013-08-18 11:00:00, None
None, None, None, None, None, 5.7, 0.0, None, None, 777.0, None, None, 2013-08-18 12:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 777.0, None, None, 2013-08-18 13:00:00, None
None, None, None, None, None, 6.5, 0.0, None, None, 777.0, None, None, 2013-08-18 14:00:00, None
None, None, None, None, None, 8.3, None, None, None, 777.0, None, None, 2013-08-18 15:00:00, None
None, None, None, None, None, 9.0, 0.0, None, None, 777.0, None, None, 2013-08-18 16:00:00, None
None, None, None, None, None, 12.2, 0.0, None, None, 777.0, None, None, 2013-08-18 17:00:00, None
None, None, None, None, None, 12.4, 0.0, None, None, 777.0, None, None, 2013-08-18 18:00:00, None
None, None, None, None, None, 13.8, 0.0, None, None, 776.0, None, None, 2013-08-18 19:00:00, None
None, None, None, None, None, 14.3, None, None, None, 776.0, None, None, 2013-08-18 20:00:00, None
None, None, None, None, None, 15.5, None, None, None, 776.0, None, None, 2013-08-18 21:00:00, None
None, None, None, None, None, 14.3, 0.0, None, None, 776.0, None, None, 2013-08-18 22:00:00, None
None, None, None, None, None, 14.5, 1.0, None, None, 776.0, None, None, 2013-08-18 23:00:00, None
None, None, None, None, None, 13.4, None, None, None, 776.0, None, None, 2013-08-19 00:00:00, None
None, None, None, None, None, 12.6, 0.0, None, None, 776.0, None, None, 2013-08-19 01:00:00, None
None, None, None, None, None, 10.8, 0.0, None, None, 776.0, None, None, 2013-08-19 02:00:00, None
None, None, None, None, None, 9.7, 0.0, None, None, 777.0, None, None, 2013-08-19 03:00:00, None
None, None, None, None, None, 8.6, 0.0, None, None, 777.0, None, None, 2013-08-19 04:00:00, None
None, None, None, None, None, 7.8, 0.0, None, None, 777.0, None, None, 2013-08-19 05:00:00, None
None, None, None, None, None, 6.8, 0.0, None, None, 777.0, None, None, 2013-08-19 06:00:00, None
None, None, None, None, None, 6.0, 0.0, None, None, 777.0, None, None, 2013-08-19 07:00:00, None
None, None, None, None, None, 5.4, 0.0, None, None, 777.0, None, None, 2013-08-19 08:00:00, None
None, None, None, None, None, 5.2, 0.0, None, None, 777.0, None, None, 2013-08-19 09:00:00, None
None, None, None, None, None, 5.4, 0.0, None, None, 777.0, None, None, 2013-08-19 10:00:00, None
None, None, None, None, None, 5.8, 0.0, None, None, 777.0, None, None, 2013-08-19 11:00:00, None
None, None, None, None, None, 5.6, 0.0, None, None, 777.0, None, None, 2013-08-19 12:00:00, None
None, None, None, None, None, 5.9, 0.0, None, None, 777.0, None, None, 2013-08-19 13:00:00, None
None, None, None, None, None, 6.2, 0.0, None, None, 777.0, None, None, 2013-08-19 14:00:00, None
None, None, None, None, None, 8.9, None, None, None, 777.0, None, None, 2013-08-19 15:00:00, None
None, None, None, None, None, 9.6, None, None, None, 777.0, None, None, 2013-08-19 16:00:00, None
None, None, None, None, None, 9.3, 0.0, None, None, 777.0, None, None, 2013-08-19 17:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 777.0, None, None, 2013-08-19 18:00:00, None
None, None, None, None, None, 8.6, 0.0, None, None, 777.0, None, None, 2013-08-19 19:00:00, None
None, None, None, None, None, 8.8, 0.0, None, None, 777.0, None, None, 2013-08-19 20:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 777.0, None, None, 2013-08-19 21:00:00, None
None, None, None, None, None, 10.1, 0.0, None, None, 777.0, None, None, 2013-08-19 22:00:00, None
None, None, None, None, None, 9.8, 0.0, None, None, 777.0, None, None, 2013-08-19 23:00:00, None
None, None, None, None, None, 13.2, None, None, None, 777.0, None, None, 2013-08-20 00:00:00, None
None, None, None, None, None, 10.1, 0.0, None, None, 777.0, None, None, 2013-08-20 01:00:00, None
None, None, None, None, None, 8.9, 0.0, None, None, 777.0, None, None, 2013-08-20 02:00:00, None
None, None, None, None, None, 7.9, 0.0, None, None, 777.0, None, None, 2013-08-20 03:00:00, None
None, None, None, None, None, 6.4, 0.0, None, None, 777.0, None, None, 2013-08-20 04:00:00, None
None, None, None, None, None, 5.5, 0.0, None, None, 777.0, None, None, 2013-08-20 05:00:00, None
None, None, None, None, None, 4.6, 0.0, None, None, 778.0, None, None, 2013-08-20 06:00:00, None
None, None, None, None, None, 4.4, 0.0, None, None, 778.0, None, None, 2013-08-20 07:00:00, None
None, None, None, None, None, 3.9, 0.0, None, None, 778.0, None, None, 2013-08-20 08:00:00, None
None, None, None, None, None, 3.5, 0.0, None, None, 778.0, None, None, 2013-08-20 09:00:00, None
None, None, None, None, None, 3.2, 0.0, None, None, 778.0, None, None, 2013-08-20 10:00:00, None
None, None, None, None, None, 2.9, 0.0, None, None, 778.0, None, None, 2013-08-20 11:00:00, None
None, None, None, None, None, 2.7, 0.0, None, None, 778.0, None, None, 2013-08-20 12:00:00, None
None, None, None, None, None, 2.5, 0.0, None, None, 778.0, None, None, 2013-08-20 13:00:00, None
None, None, None, None, None, 2.4, 0.0, None, None, 778.0, None, None, 2013-08-20 14:00:00, None
None, None, None, None, None, 6.6, None, None, None, 778.0, None, None, 2013-08-20 15:00:00, None
None, None, None, None, None, 5.8, 0.0, None, None, 778.0, None, None, 2013-08-20 16:00:00, None
None, None, None, None, None, 6.8, 0.0, None, None, 778.0, None, None, 2013-08-20 17:00:00, None
None, None, None, None, None, 9.4, None, None, None, 778.0, None, None, 2013-08-20 18:00:00, None
None, None, None, None, None, 11.4, 0.0, None, None, 777.0, None, None, 2013-08-20 19:00:00, None
None, None, None, None, None, 12.5, 0.0, None, None, 777.0, None, None, 2013-08-20 20:00:00, None
