CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.87, None, None, None, None, None, 18.11, None, 5.984, 208.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 10:00:00, None, None,3
None, -3.788, None, None, None, None, None, 23.26, None, 4.813, 232.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 11:00:00, None, None,3
None, -4.846, None, None, None, None, None, 20.47, None, 9.86, 264.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 12:00:00, None, None,3
None, -4.812, None, None, None, None, None, 24.37, None, 8.17, 254.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 13:00:00, None, None,3
None, -4.629, None, None, None, None, None, 23.11, None, 10.08, 271.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 14:00:00, None, None,3
None, -4.375, None, None, None, None, None, 17.52, None, 5.072, 279.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 15:00:00, None, None,3
None, -4.144, None, None, None, None, None, 24.61, None, 6.881, 257.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 16:00:00, None, None,3
None, -5.47, None, None, None, None, None, 13.92, None, 11.02, 268.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 17:00:00, None, None,3
None, -5.224, None, None, None, None, None, 16.29, None, 14.74, 248.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 18:00:00, None, None,3
None, -4.313, None, None, None, None, None, 14.22, None, 14.03, 253.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 19:00:00, None, None,3
None, -4.784, None, None, None, None, None, 11.3, None, 10.43, 229.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 20:00:00, None, None,3
None, -4.253, None, None, None, None, None, 9.33, None, 9.04, 209.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 21:00:00, None, None,3
None, -3.75, None, None, None, None, None, 13.34, None, 9.91, 203.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 22:00:00, None, None,3
None, -3.855, None, None, None, None, None, 19.18, None, 9.79, 191.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 23:00:00, None, None,3
None, -4.041, None, None, None, None, None, 11.6, None, 11.84, 150.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 00:00:00, None, None,3
None, -4.114, None, None, None, None, None, 12.03, None, 16.35, 160.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 01:00:00, None, None,3
None, -4.044, None, None, None, None, None, 14.63, None, 17.02, 162.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 02:00:00, None, None,3
None, -4.176, None, None, None, None, None, 9.22, None, 21.15, 135.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 03:00:00, None, None,3
None, -5.007, None, None, None, None, None, 12.39, None, 23.14, 129.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 04:00:00, None, None,3
None, -5.436, None, None, None, None, None, 9.23, None, 27.57, 119.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 05:00:00, None, None,3
None, -5.707, None, None, None, None, None, 6.819, None, 30.17, 119.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 06:00:00, None, None,3
None, -5.998, None, None, None, None, None, 9.88, None, 27.62, 111.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 07:00:00, None, None,3
None, -5.317, None, None, None, None, None, 9.99, None, 26.12, 108.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 08:00:00, None, None,3
None, -4.326, None, None, None, None, None, 11.96, None, 24.51, 117.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 09:00:00, None, None,3
None, -3.807, None, None, None, None, None, 12.65, None, 19.09, 130.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 10:00:00, None, None,3
None, -2.57, None, None, None, None, None, 34.63, None, 11.52, 172.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 11:00:00, None, None,3
None, -2.09, None, None, None, None, None, 8.57, None, 22.09, 219.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 12:00:00, None, None,3
None, -1.955, None, None, None, None, None, 6.285, None, 28.93, 226.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 13:00:00, None, None,3
None, -1.28, None, None, None, None, None, 20.37, None, 21.53, 251.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 14:00:00, None, None,3
None, -1.209, None, None, None, None, None, 23.71, None, 26.32, 225.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 15:00:00, None, None,3
None, -1.619, None, None, None, None, None, 23.93, None, 29.29, 214.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 16:00:00, None, None,3
None, -1.74, None, None, None, None, None, 26.66, None, 22.19, 220.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 17:00:00, None, None,3
None, -1.628, None, None, None, None, None, 21.8, None, 17.63, 236.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 18:00:00, None, None,3
None, -1.62, None, None, None, None, None, 18.59, None, 18.98, 230.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 19:00:00, None, None,3
None, -1.661, None, None, None, None, None, 16.72, None, 20.9, 218.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 20:00:00, None, None,3
None, -1.63, None, None, None, None, None, 20.11, None, 21.63, 223.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 21:00:00, None, None,3
None, -1.472, None, None, None, None, None, 21.3, None, 23.1, 199.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 22:00:00, None, None,3
None, -1.455, None, None, None, None, None, 23.04, None, 24.29, 190.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-16 23:00:00, None, None,3
None, -1.494, None, None, None, None, None, 21.64, None, 24.79, 177.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 00:00:00, None, None,3
None, -1.785, None, None, None, None, None, 29.19, None, 20.94, 191.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 01:00:00, None, None,3
None, -2.076, None, None, None, None, None, 24.29, None, 19.74, 205.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 02:00:00, None, None,3
None, -2.426, None, None, None, None, None, 15.89, None, 19.52, 198.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 03:00:00, None, None,3
None, -2.497, None, None, None, None, None, 13.3, None, 18.83, 170.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 04:00:00, None, None,3
None, -2.468, None, None, None, None, None, 12.51, None, 13.35, 148.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 05:00:00, None, None,3
None, -3.276, None, None, None, None, None, 20.85, None, 17.41, 84.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 06:00:00, None, None,3
None, -3.386, None, None, None, None, None, 18.07, None, 23.83, 112.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 07:00:00, None, None,3
None, -3.349, None, None, None, None, None, 30.6, None, 28.63, 129.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 08:00:00, None, None,3
None, -4.055, None, None, None, None, None, 11.43, None, 35.87, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 09:00:00, None, None,3
None, -3.818, None, None, None, None, None, 12.89, None, 36.65, 110.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 10:00:00, None, None,3
None, -3.369, None, None, None, None, None, 18.88, None, 29.64, 118.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 11:00:00, None, None,3
None, -3.087, None, None, None, None, None, 11.56, None, 31.68, 103.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 12:00:00, None, None,3
None, -2.494, None, None, None, None, None, 15.35, None, 24.17, 107.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 13:00:00, None, None,3
None, -2.206, None, None, None, None, None, 15.73, None, 19.02, 145.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 14:00:00, None, None,3
None, -2.098, None, None, None, None, None, 23.01, None, 21.39, 184.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 15:00:00, None, None,3
None, -2.101, None, None, None, None, None, 24.39, None, 20.89, 188.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 16:00:00, None, None,3
None, -2.172, None, None, None, None, None, 20.93, None, 16.69, 161.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 17:00:00, None, None,3
None, -2.361, None, None, None, None, None, 21.05, None, 15.54, 133.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 18:00:00, None, None,3
None, -2.96, None, None, None, None, None, 23.27, None, 14.42, 133.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 19:00:00, None, None,3
None, -3.146, None, None, None, None, None, 20.01, None, 10.66, 167.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 20:00:00, None, None,3
None, -3.169, None, None, None, None, None, 25.73, None, 10.16, 195.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 21:00:00, None, None,3
None, -3.089, None, None, None, None, None, 27.6, None, 11.21, 184.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 22:00:00, None, None,3
None, -3.129, None, None, None, None, None, 28.44, None, 13.47, 257.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-17 23:00:00, None, None,3
None, -3.219, None, None, None, None, None, 16.85, None, 8.62, 291.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 00:00:00, None, None,3
None, -2.968, None, None, None, None, None, 18.5, None, 6.115, 252.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 01:00:00, None, None,3
None, -2.832, None, None, None, None, None, 27.63, None, 8.15, 227.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 02:00:00, None, None,3
None, -2.79, None, None, None, None, None, 22.34, None, 8.06, 235.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 03:00:00, None, None,3
None, -2.77, None, None, None, None, None, 20.94, None, 10.15, 202.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 04:00:00, None, None,3
None, -3.256, None, None, None, None, None, 35.88, None, 10.26, 238.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 05:00:00, None, None,3
None, -3.075, None, None, None, None, None, 20.93, None, 12.27, 265.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 06:00:00, None, None,3
None, -3.008, None, None, None, None, None, 22.7, None, 12.77, 252.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 07:00:00, None, None,3
None, -2.912, None, None, None, None, None, 24.04, None, 10.46, 251.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 08:00:00, None, None,3
None, -2.991, None, None, None, None, None, 21.54, None, 12.93, 243.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 09:00:00, None, None,3
None, -2.341, None, None, None, None, None, 22.96, None, 10.69, 266.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 10:00:00, None, None,3
None, -0.635, None, None, None, None, None, 24.31, None, 7.671, 211.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 11:00:00, None, None,3
None, -0.844, None, None, None, None, None, 18.77, None, 11.97, 210.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 12:00:00, None, None,3
None, -1.161, None, None, None, None, None, 21.96, None, 14.42, 206.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 13:00:00, None, None,3
None, -2.304, None, None, None, None, None, 18.39, None, 15.9, 198.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 14:00:00, None, None,3
None, -2.58, None, None, None, None, None, 12.57, None, 15.52, 193.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 15:00:00, None, None,3
None, -3.049, None, None, None, None, None, 8.0, None, 16.96, 197.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 16:00:00, None, None,3
None, -3.108, None, None, None, None, None, 11.15, None, 17.09, 208.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 17:00:00, None, None,3
None, -3.206, None, None, None, None, None, 13.58, None, 14.19, 186.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 18:00:00, None, None,3
None, -3.642, None, None, None, None, None, 13.32, None, 17.88, 137.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 19:00:00, None, None,3
None, -4.047, None, None, None, None, None, 20.0, None, 14.43, 157.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 20:00:00, None, None,3
None, -3.603, None, None, None, None, None, 20.85, None, 16.53, 138.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 21:00:00, None, None,3
None, -3.361, None, None, None, None, None, 12.01, None, 14.84, 139.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 22:00:00, None, None,3
None, -3.55, None, None, None, None, None, 22.88, None, 14.33, 178.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-18 23:00:00, None, None,3
None, -3.846, None, None, None, None, None, 18.96, None, 20.69, 200.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 00:00:00, None, None,3
None, -4.272, None, None, None, None, None, 27.05, None, 13.62, 182.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 01:00:00, None, None,3
None, -4.032, None, None, None, None, None, 17.66, None, 18.87, 193.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 02:00:00, None, None,3
None, -4.261, None, None, None, None, None, 21.4, None, 17.39, 199.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 03:00:00, None, None,3
None, -4.131, None, None, None, None, None, 19.46, None, 16.2, 206.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 04:00:00, None, None,3
None, -3.987, None, None, None, None, None, 26.08, None, 16.49, 226.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 05:00:00, None, None,3
None, -4.001, None, None, None, None, None, 19.97, None, 15.26, 228.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 06:00:00, None, None,3
None, -3.911, None, None, None, None, None, 14.05, None, 13.99, 238.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 07:00:00, None, None,3
None, -4.092, None, None, None, None, None, 19.39, None, 15.81, 224.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 08:00:00, None, None,3
None, -4.015, None, None, None, None, None, 27.4, None, 8.57, 195.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 09:00:00, None, None,3
None, -3.925, None, None, None, None, None, 11.72, None, 14.29, 104.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 10:00:00, None, None,3
None, -3.296, None, None, None, None, None, 8.2, None, 21.16, 98.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 11:00:00, None, None,3
None, -4.936, None, None, None, None, None, 10.95, None, 23.5, 96.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 12:00:00, None, None,3
None, -4.298, None, None, None, None, None, 17.11, None, 24.26, 117.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 13:00:00, None, None,3
None, -4.953, None, None, None, None, None, 13.66, None, 25.55, 126.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 14:00:00, None, None,3
None, -5.084, None, None, None, None, None, 15.37, None, 31.24, 118.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 15:00:00, None, None,3
None, -5.128, None, None, None, None, None, 15.22, None, 29.91, 118.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 16:00:00, None, None,3
None, -5.244, None, None, None, None, None, 18.04, None, 24.65, 105.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 17:00:00, None, None,3
None, -5.249, None, None, None, None, None, 9.31, None, 23.14, 79.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 18:00:00, None, None,3
None, -5.266, None, None, None, None, None, 10.64, None, 18.65, 62.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 19:00:00, None, None,3
None, -5.213, None, None, None, None, None, 8.77, None, 19.76, 59.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 20:00:00, None, None,3
None, -5.241, None, None, None, None, None, 7.137, None, 20.95, 64.39, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 21:00:00, None, None,3
None, -5.19, None, None, None, None, None, 8.97, None, 17.81, 55.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 22:00:00, None, None,3
None, -5.458, None, None, None, None, None, 21.8, None, 11.55, 28.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-19 23:00:00, None, None,3
None, -5.326, None, None, None, None, None, 18.42, None, 10.25, 322.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 00:00:00, None, None,3
None, -5.213, None, None, None, None, None, 4.119, None, 10.02, 302.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 01:00:00, None, None,3
None, -5.131, None, None, None, None, None, 6.563, None, 9.69, 301.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 02:00:00, None, None,3
None, -4.908, None, None, None, None, None, 13.83, None, 8.28, 294.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 03:00:00, None, None,3
None, -4.879, None, None, None, None, None, 18.28, None, 7.388, 294.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 04:00:00, None, None,3
None, -4.789, None, None, None, None, None, 19.94, None, 8.71, 286.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 05:00:00, None, None,3
None, -4.879, None, None, None, None, None, 20.38, None, 8.66, 261.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 06:00:00, None, None,3
None, -5.04, None, None, None, None, None, 21.34, None, 11.65, 276.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 07:00:00, None, None,3
None, -4.803, None, None, None, None, None, 21.36, None, 10.4, 282.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 08:00:00, None, None,3
None, -4.617, None, None, None, None, None, 17.16, None, 8.83, 292.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 09:00:00, None, None,3
None, -4.27, None, None, None, None, None, 20.13, None, 8.84, 283.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 10:00:00, None, None,3
None, -4.207, None, None, None, None, None, 26.44, None, 8.84, 259.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 11:00:00, None, None,3
None, -3.533, None, None, None, None, None, 24.02, None, 8.27, 267.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 12:00:00, None, None,3
None, -3.575, None, None, None, None, None, 23.01, None, 8.44, 259.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 13:00:00, None, None,3
None, -3.98, None, None, None, None, None, 22.84, None, 11.34, 247.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 14:00:00, None, None,3
None, -4.18, None, None, None, None, None, 22.37, None, 12.66, 245.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 15:00:00, None, None,3
None, -4.268, None, None, None, None, None, 15.7, None, 8.89, 196.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 16:00:00, None, None,3
None, -4.136, None, None, None, None, None, 24.44, None, 15.4, 138.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 17:00:00, None, None,3
None, -4.134, None, None, None, None, None, 7.121, None, 24.55, 111.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 18:00:00, None, None,3
None, -3.716, None, None, None, None, None, 6.545, None, 28.04, 106.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 19:00:00, None, None,3
None, -3.823, None, None, None, None, None, 8.82, None, 28.61, 111.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 20:00:00, None, None,3
None, -3.293, None, None, None, None, None, 10.0, None, 24.76, 114.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 21:00:00, None, None,3
None, -4.193, None, None, None, None, None, 12.02, None, 27.64, 109.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 22:00:00, None, None,3
None, -4.137, None, None, None, None, None, 11.32, None, 31.68, 112.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-20 23:00:00, None, None,3
None, -4.439, None, None, None, None, None, 16.5, None, 30.28, 106.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 00:00:00, None, None,3
None, -3.891, None, None, None, None, None, 12.42, None, 29.37, 80.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 01:00:00, None, None,3
None, -3.671, None, None, None, None, None, 7.266, None, 26.11, 75.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 02:00:00, None, None,3
None, -3.677, None, None, None, None, None, 6.611, None, 22.02, 66.39, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 03:00:00, None, None,3
None, -2.962, None, None, None, None, None, 6.237, None, 21.89, 63.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 04:00:00, None, None,3
None, -2.844, None, None, None, None, None, 6.238, None, 23.86, 61.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 05:00:00, None, None,3
None, -1.878, None, None, None, None, None, 8.85, None, 18.92, 61.39, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 06:00:00, None, None,3
None, -1.291, None, None, None, None, None, 14.79, None, 14.57, 69.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 07:00:00, None, None,3
None, -1.125, None, None, None, None, None, 14.62, None, 12.33, 51.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 08:00:00, None, None,3
None, -0.221, None, None, None, None, None, 27.06, None, 15.29, 70.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 09:00:00, None, None,3
None, -0.108, None, None, None, None, None, 13.11, None, 22.14, 120.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 10:00:00, None, None,3
None, 0.455, None, None, None, None, None, 13.17, None, 26.92, 122.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 11:00:00, None, None,3
None, 0.091, None, None, None, None, None, 11.23, None, 27.31, 136.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 12:00:00, None, None,3
None, 0.551, None, None, None, None, None, 11.97, None, 24.34, 123.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 13:00:00, None, None,3
None, 0.929, None, None, None, None, None, 17.6, None, 24.51, 156.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 14:00:00, None, None,3
None, 0.745, None, None, None, None, None, 15.9, None, 24.18, 172.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 15:00:00, None, None,3
None, 0.683, None, None, None, None, None, 17.79, None, 19.63, 156.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 16:00:00, None, None,3
None, 1.084, None, None, None, None, None, 14.43, None, 19.06, 150.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 17:00:00, None, None,3
None, 0.816, None, None, None, None, None, 28.47, None, 17.28, 66.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 18:00:00, None, None,3
None, 0.869, None, None, None, None, None, 9.89, None, 25.28, 55.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 19:00:00, None, None,3
None, 0.968, None, None, None, None, None, 11.69, None, 20.94, 53.55, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 20:00:00, None, None,3
None, 1.03, None, None, None, None, None, 9.82, None, 18.44, 52.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-21 21:00:00, None, None,3
