wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
290.0, 99.0, 6.7, 0.0, 7.1, 7.5, 7.2, 6.1, 292.0, 0.0, 2.8, 99.0,2020-07-08 00:00:00,28
285.0, 100.0, 6.7, 0.0, 6.9, 5.0, 6.9, 6.9, 292.0, 0.0, 2.8, 100.0,2020-07-08 01:00:00,28
299.0, 99.0, 7.5, 0.0, 6.0, 7.0, 6.1, 7.2, 290.0, 0.0, 2.8, 100.0,2020-07-08 02:00:00,28
296.0, 100.0, 5.0, 0.0, 6.9, 7.3, 6.9, 6.6, 285.0, 0.0, 2.8, 100.0,2020-07-08 03:00:00,28
302.0, 100.0, 7.0, 0.0, 7.2, 6.2, 7.2, 7.5, 299.0, 0.0, 2.8, 98.0,2020-07-08 04:00:00,28
296.0, 100.0, 7.3, 0.0, 6.6, 8.1, 6.6, 8.7, 296.0, 0.0, 2.8, 95.0,2020-07-08 05:00:00,28
262.0, 98.0, 6.2, 0.0, 7.2, 5.9, 7.5, 10.0, 302.0, 0.0, 2.8, 87.0,2020-07-08 06:00:00,28
256.0, 95.0, 8.1, 0.0, 7.9, 6.0, 8.7, 11.3, 296.0, 0.0, 2.8, 86.0,2020-07-08 07:00:00,28
272.0, 87.0, 5.9, 0.0, 7.9, 5.8, 10.0, 11.5, 262.0, 0.0, 2.8, 79.0,2020-07-08 08:00:00,28
303.0, 86.0, 6.0, 0.0, 9.0, 4.1, 11.3, 12.2, 256.0, 0.0, 2.8, 77.0,2020-07-08 09:00:00,28
97.0, 79.0, 5.8, 0.0, 8.0, 5.5, 11.5, 11.1, 272.0, 0.0, 2.8, 86.0,2020-07-08 10:00:00,28
155.0, 77.0, 4.1, 0.0, 8.3, 6.6, 12.2, 10.8, 303.0, 0.0, 2.8, 83.0,2020-07-08 11:00:00,28
190.0, 86.0, 5.5, 0.0, 8.8, 8.5, 11.1, 12.5, 97.0, 0.0, 1.8, 77.0,2020-07-08 12:00:00,28
269.0, 83.0, 6.6, 0.0, 8.0, 3.0, 10.8, 11.8, 155.0, 0.0, 1.4, 78.0,2020-07-08 13:00:00,28
244.0, 77.0, 8.5, 0.0, 8.6, 7.6, 12.5, 13.6, 190.0, 0.0, 1.0, 67.0,2020-07-08 14:00:00,28
197.0, 78.0, 3.0, 0.0, 8.1, 8.5, 11.8, 13.3, 269.0, 0.0, 0.8, 62.0,2020-07-08 15:00:00,28
187.0, 67.0, 7.6, 0.0, 7.6, 6.1, 13.6, 13.1, 244.0, 0.0, 0.8, 68.0,2020-07-08 16:00:00,28
184.0, 62.0, 8.5, 0.0, 6.2, 9.0, 13.3, 14.3, 197.0, 0.0, 0.8, 60.0,2020-07-08 17:00:00,28
58.0, 68.0, 6.1, 0.0, 7.3, 3.4, 13.1, 11.5, 187.0, 0.0, 0.8, 81.0,2020-07-08 18:00:00,28
28.0, 60.0, 9.0, 0.0, 6.6, 3.9, 14.3, 8.0, 184.0, 0.0, 0.0, 94.0,2020-07-08 19:00:00,28
81.0, 81.0, 3.4, 0.0, 8.4, 3.2, 11.5, 6.6, 58.0, 0.0, 0.0, 97.0,2020-07-08 20:00:00,28
292.0, 94.0, 3.9, 0.0, 7.1, 2.6, 8.0, 6.7, 28.0, 0.0, 0.0, 93.0,2020-07-08 21:00:00,28
