pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 18.3, 2.0, None, None,657.0, None, None,2018-07-23 00:00:00, None,30
None, None, None, None, None, 17.8, 1.0, None, None,658.0, None, None,2018-07-23 01:00:00, None,30
None, None, None, None, None, 16.6, 0.0, None, None,658.0, None, None,2018-07-23 02:00:00, None,30
None, None, None, None, None, 14.3, 1.0, None, None,658.0, None, None,2018-07-23 03:00:00, None,30
None, None, None, None, None, 12.4, 1.0, None, None,658.0, None, None,2018-07-23 04:00:00, None,30
None, None, None, None, None, 11.2, 1.0, None, None,659.0, None, None,2018-07-23 05:00:00, None,30
None, None, None, None, None, 10.5, 1.0, None, None,659.0, None, None,2018-07-23 06:00:00, None,30
None, None, None, None, None, 10.2, 1.0, None, None,659.0, None, None,2018-07-23 07:00:00, None,30
None, None, None, None, None, 9.4, 1.0, None, None,659.0, None, None,2018-07-23 08:00:00, None,30
None, None, None, None, None, 8.6, 1.0, None, None,659.0, None, None,2018-07-23 09:00:00, None,30
None, None, None, None, None, 8.2, 1.0, None, None,659.0, None, None,2018-07-23 10:00:00, None,30
None, None, None, None, None, 8.6, 1.0, None, None,659.0, None, None,2018-07-23 11:00:00, None,30
None, None, None, None, None, 7.8, 1.0, None, None,659.0, None, None,2018-07-23 12:00:00, None,30
None, None, None, None, None, 8.1, 1.0, None, None,659.0, None, None,2018-07-23 13:00:00, None,30
None, None, None, None, None, 10.7, 1.0, None, None,659.0, None, None,2018-07-23 14:00:00, None,30
None, None, None, None, None, 12.4, 1.0, None, None,659.0, None, None,2018-07-23 15:00:00, None,30
None, 351.0, None, None, None, 14.6, 1.0, None, None,659.0, None, None,2018-07-23 16:00:00, None,30
None, None, None, None, None, 16.0, 1.0, None, None,658.0, None, None,2018-07-23 17:00:00, None,30
None, None, None, None, None, 18.4, 1.0, None, None,658.0, None, None,2018-07-23 18:00:00, None,30
None, None, None, None, None, 18.4, 1.0, None, None,657.0, None, None,2018-07-23 19:00:00, None,30
None, None, None, None, None, 19.5, 1.0, None, None,657.0, None, None,2018-07-23 20:00:00, None,30
None, None, None, None, None, 21.1, 1.0, None, None,657.0, None, None,2018-07-23 21:00:00, None,30
None, None, None, None, None, 18.8, 1.0, None, None,657.0, None, None,2018-07-23 22:00:00, None,30
None, None, None, None, None, 19.0, 1.0, None, None,657.0, None, None,2018-07-23 23:00:00, None,30
None, None, None, None, None, 20.3, 1.0, None, None,657.0, None, None,2018-07-24 00:00:00, None,30
None, None, None, None, None, 17.7, 1.0, None, None,657.0, None, None,2018-07-24 01:00:00, None,30
None, None, None, None, None, 16.8, 1.0, None, None,657.0, None, None,2018-07-24 02:00:00, None,30
None, None, None, None, None, 14.4, 1.0, None, None,658.0, None, None,2018-07-24 03:00:00, None,30
None, None, None, None, None, 13.3, 1.0, None, None,658.0, None, None,2018-07-24 04:00:00, None,30
None, None, None, None, None, 12.9, 1.0, None, None,658.0, None, None,2018-07-24 05:00:00, None,30
None, None, None, None, None, 12.4, 0.0, None, None,658.0, None, None,2018-07-24 06:00:00, None,30
None, None, None, None, None, 9.2, 1.0, None, None,660.0, None, None,2018-07-24 07:00:00, None,30
None, None, None, None, None, 9.1, 1.0, None, None,660.0, None, None,2018-07-24 08:00:00, None,30
None, None, None, None, None, 8.1, 1.0, None, None,660.0, None, None,2018-07-24 09:00:00, None,30
None, None, None, None, None, 8.2, 1.0, None, None,660.0, None, None,2018-07-24 10:00:00, None,30
None, None, None, None, None, 8.3, 1.0, None, None,660.0, None, None,2018-07-24 11:00:00, None,30
