pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,16.7,16.7, 1021.6, 0.0, 0.0,30.4,62.0,2021-07-31 03:00:00,10.0, 930.0,31
0.0,16.2,16.1, 1022.6, 0.0, 0.0,30.4,63.0,2021-07-31 04:00:00,9.0, 931.0,31
0.0,15.2,15.2, 1023.7, 0.0, 0.0,30.4,71.0,2021-07-31 05:00:00,10.0, 932.0,31
0.0,14.5,14.4, 1022.8, 0.0, 0.0,30.4,71.0,2021-07-31 06:00:00,9.0, 931.0,31
0.0,14.8,14.5, 1024.1, 0.0, 0.0,14.9,71.0,2021-07-31 07:00:00,10.0, 932.0,31
0.0,15.6,14.4, 1025.2, 0.0, 0.0,15.8,75.0,2021-07-31 08:00:00,11.0, 933.0,31
0.0,17.4,14.4, 1025.2, 0.0, 0.0,17.3,68.0,2021-07-31 09:00:00,12.0, 933.0,31
0.0,19.2,14.4, 1025.3, 0.0, 0.0,19.3,62.0,2021-07-31 10:00:00,12.0, 933.0,31
0.0,21.9,14.4, 1024.1, 0.0, 0.0,21.8,50.0,2021-07-31 11:00:00,11.0, 932.0,31
0.0,23.5,14.4, 1024.1, 0.0, 0.0,23.7,49.0,2021-07-31 12:00:00,12.0, 932.0,31
0.0,26.2,14.4, 1022.8, 0.0, 0.0,26.8,41.0,2021-07-31 13:00:00,12.0, 931.0,31
0.0,28.8,14.4, 1021.5, 0.0, 0.0,28.7,29.0,2021-07-31 14:00:00,8.0, 930.0,31
0.0,29.8,14.4, 1020.4, 0.0, 0.0,30.1,42.0,2021-07-31 15:00:00,16.0, 929.0,31
0.0,31.2,14.4, 1019.2, 0.0, 0.0,31.1,26.0,2021-07-31 16:00:00,10.0, 928.0,31
0.0,31.5,14.4, 1018.2, 0.0, 0.0,32.4,29.0,2021-07-31 17:00:00,11.0, 927.0,31
0.0,29.9,14.4, 1018.4, 0.0, 0.0,32.5,42.0,2021-07-31 18:00:00,16.0, 927.0,31
0.0,30.5,29.6, 1018.3, 0.0, 0.0,30.4,32.0,2021-07-31 19:00:00,12.0, 927.0,31
0.0,27.7,27.2, 1018.5, 0.0, 0.0,30.5,36.0,2021-07-31 20:00:00,12.0, 927.0,31
0.0,23.8,23.8, 1018.7, 0.0, 0.0,30.5,39.0,2021-07-31 21:00:00,9.0, 927.0,31
0.0,21.7,21.7, 1019.9, 0.0, 0.0,30.5,43.0,2021-07-31 22:00:00,8.0, 928.0,31
0.0,20.9,20.9, 1019.7, 0.0, 0.0,30.5,57.0,2021-07-31 23:00:00,13.0, 928.0,31
0.0,19.3,19.3, 1020.8, 0.0, 0.0,30.5,60.0,2021-08-01 00:00:00,12.0, 929.0,31
0.0,19.1,19.2, 1019.4, 0.0, 0.0,30.5,57.0,2021-08-01 01:00:00,10.0, 928.0,31
0.0,18.2,18.3, 1019.3, 0.0, 0.0,30.5,54.0,2021-08-01 02:00:00,9.0, 928.0,31
0.0,17.3,17.2, 1020.4, 0.0, 0.0,30.5,58.0,2021-08-01 03:00:00,9.0, 929.0,31
0.0,16.6,16.6, 1020.3, 0.0, 0.0,30.5,66.0,2021-08-01 04:00:00,10.0, 929.0,31
0.0,16.3,16.4, 1020.3, 0.0, 0.0,30.5,62.0,2021-08-01 05:00:00,9.0, 929.0,31
0.0,16.3,15.9, 1020.5, 0.0, 0.0,30.5,61.0,2021-08-01 06:00:00,9.0, 929.0,31
0.0,17.5,16.2, 1021.4, 0.0, 0.0,17.5,68.0,2021-08-01 07:00:00,11.0, 930.0,31
0.0,16.9,16.2, 1021.7, 0.0, 0.0,17.6,73.0,2021-08-01 08:00:00,12.0, 930.0,31
0.0,19.5,16.2, 1020.7, 0.0, 0.0,19.5,66.0,2021-08-01 09:00:00,13.0, 929.0,31
0.0,21.4,16.2, 1020.7, 0.0, 0.0,21.4,53.0,2021-08-01 10:00:00,11.0, 929.0,31
0.0,22.9,16.2, 1019.6, 0.0, 0.0,22.9,44.0,2021-08-01 11:00:00,10.0, 928.0,31
0.0,25.2,16.2, 1018.4, 0.0, 0.0,25.3,37.0,2021-08-01 12:00:00,9.0, 927.0,31
0.0,27.2,16.2, 1017.1, 0.0, 0.0,27.4,33.0,2021-08-01 13:00:00,10.0, 926.0,31
0.0,29.5,16.2, 1017.0, 0.0, 0.0,29.4,30.0,2021-08-01 14:00:00,10.0, 926.0,31
0.0,29.1,16.2, 1016.0, 0.0, 0.0,29.7,36.0,2021-08-01 15:00:00,12.0, 925.0,31
0.0,26.9,16.2, 1015.2, 0.0, 0.0,29.7,50.0,2021-08-01 16:00:00,16.0, 924.0,31
0.0,27.6,16.2, 1016.3, 0.0, 0.0,29.7,49.0,2021-08-01 17:00:00,16.0, 925.0,31
0.0,28.8,16.2, 1016.2, 0.0, 0.0,30.3,34.0,2021-08-01 18:00:00,12.0, 925.0,31
0.0,27.2,26.9, 1016.2, 0.0, 0.0,30.0,50.0,2021-08-01 19:00:00,15.0, 925.0,31
0.0,25.1,25.2, 1017.5, 0.0, 0.0,30.0,55.0,2021-08-01 20:00:00,15.0, 926.0,31
0.0,23.6,23.9, 1018.5, 0.0, 0.0,30.0,65.0,2021-08-01 21:00:00,17.0, 927.0,31
0.0,22.9,22.6, 1018.4, 0.0, 0.0,30.0,68.0,2021-08-01 22:00:00,17.0, 927.0,31
0.0,22.2,21.8, 1018.4, 0.1, 0.0,30.0,68.0,2021-08-01 23:00:00,16.0, 927.0,31
0.7,19.3,19.3, 1019.5, 0.7, 0.0,30.0,94.0,2021-08-02 00:00:00,18.0, 928.0,31
1.4,19.0,18.9, 1021.6, 0.7, 0.0,30.0,95.0,2021-08-02 01:00:00,18.0, 930.0,31
3.5,18.8,18.8, 1020.3, 2.1, 0.0,30.0,96.0,2021-08-02 02:00:00,18.0, 929.0,31
3.8,18.5,18.5, 1020.3, 0.3, 0.0,30.0,97.0,2021-08-02 03:00:00,18.0, 929.0,31
4.0,18.4,18.3, 1019.4, 0.2, 0.0,30.0,97.0,2021-08-02 04:00:00,18.0, 928.0,31
4.0,18.4,18.3, 1020.5, 0.0, 0.0,30.0,97.0,2021-08-02 05:00:00,18.0, 929.0,31
4.0,18.2,18.2, 1020.4, 0.1, 0.0,30.0,97.0,2021-08-02 06:00:00,18.0, 929.0,31
4.0,18.5,18.2, 1020.5, 0.0, 0.0,18.5,97.0,2021-08-02 07:00:00,18.0, 929.0,31
4.0,18.8,18.2, 1019.6, 0.0, 0.0,18.9,96.0,2021-08-02 08:00:00,18.0, 928.0,31
4.0,18.8,18.2, 1020.8, 0.0, 0.0,18.9,96.0,2021-08-02 09:00:00,18.0, 929.0,31
4.0,18.7,18.2, 1020.9, 0.0, 0.0,18.9,96.0,2021-08-02 10:00:00,18.0, 929.0,31
5.5,18.4,18.2, 1021.0, 1.5, 0.0,18.9,96.0,2021-08-02 11:00:00,18.0, 929.0,31
6.0,18.4,18.2, 1021.3, 0.5, 0.0,18.9,96.0,2021-08-02 12:00:00,18.0, 929.0,31
6.0,18.9,18.2, 1020.1, 0.0, 0.0,19.0,92.0,2021-08-02 13:00:00,17.0, 928.0,31
6.2,17.8,17.8, 1021.4, 0.2, 0.0,19.0,95.0,2021-08-02 14:00:00,17.0, 929.0,31
7.0,18.0,17.8, 1021.4, 0.8, 0.0,19.0,97.0,2021-08-02 15:00:00,17.0, 929.0,31
7.0,18.8,17.8, 1022.4, 0.0, 0.0,19.0,96.0,2021-08-02 16:00:00,18.0, 930.0,31
7.0,18.8,17.8, 1021.3, 0.0, 0.0,19.0,94.0,2021-08-02 17:00:00,18.0, 929.0,31
7.0,18.9,17.8, 1021.3, 0.0, 0.0,19.0,93.0,2021-08-02 18:00:00,18.0, 929.0,31
7.0,18.7,18.7, 1021.3, 0.0, 0.0,19.0,95.0,2021-08-02 19:00:00,18.0, 929.0,31
7.0,18.4,18.4, 1021.3, 0.0, 0.0,19.0,97.0,2021-08-02 20:00:00,18.0, 929.0,31
7.0,18.1,18.2, 1022.4, 0.0, 0.0,19.0,96.0,2021-08-02 21:00:00,17.0, 930.0,31
7.0,17.6,17.6, 1021.4, 0.0, 0.0,19.0,97.0,2021-08-02 22:00:00,17.0, 929.0,31
7.0,17.5,17.3, 1022.5, 0.0, 0.0,19.0,98.0,2021-08-02 23:00:00,17.0, 930.0,31
6.3,17.2,17.1, 1021.5, 0.0, 0.0,19.0,97.0,2021-08-03 00:00:00,17.0, 929.0,31
5.6,17.4,17.1, 1022.5, 0.0, 0.0,19.0,97.0,2021-08-03 01:00:00,17.0, 930.0,31
3.5,17.2,17.1, 1021.5, 0.0, 0.0,19.0,97.0,2021-08-03 02:00:00,17.0, 929.0,31
3.2,17.2,17.1, 1022.6, 0.0, 0.0,19.0,97.0,2021-08-03 03:00:00,17.0, 930.0,31
3.0,17.2,17.1, 1021.4, 0.0, 0.0,19.0,97.0,2021-08-03 04:00:00,17.0, 929.0,31
3.0,17.2,17.1, 1022.5, 0.0, 0.0,19.0,97.0,2021-08-03 05:00:00,17.0, 930.0,31
3.0,17.1,17.0, 1022.5, 0.0, 0.0,19.0,97.0,2021-08-03 06:00:00,16.0, 930.0,31
3.0,16.9,16.9, 1022.6, 0.0, 0.0,17.1,97.0,2021-08-03 07:00:00,16.0, 930.0,31
3.0,16.9,16.8, 1023.7, 0.0, 0.0,17.1,96.0,2021-08-03 08:00:00,16.0, 931.0,31
3.0,17.4,16.7, 1023.7, 0.0, 0.0,17.4,92.0,2021-08-03 09:00:00,16.0, 931.0,31
3.0,18.5,16.7, 1022.5, 0.0, 0.0,18.5,87.0,2021-08-03 10:00:00,16.0, 930.0,31
1.5,20.0,16.7, 1022.4, 0.0, 0.0,20.1,82.0,2021-08-03 11:00:00,17.0, 930.0,31
1.0,21.1,16.7, 1021.2, 0.0, 0.0,21.1,77.0,2021-08-03 12:00:00,17.0, 929.0,31
1.0,21.8,16.7, 1021.1, 0.0, 0.0,21.9,72.0,2021-08-03 13:00:00,16.0, 929.0,31
0.8,23.2,16.7, 1021.0, 0.0, 0.0,24.0,63.0,2021-08-03 14:00:00,16.0, 929.0,31
0.0,24.0,16.7, 1019.8, 0.0, 0.0,24.7,63.0,2021-08-03 15:00:00,17.0, 928.0,31
0.0,24.8,16.7, 1018.6, 0.0, 0.0,25.0,63.0,2021-08-03 16:00:00,17.0, 927.0,31
0.0,25.2,16.7, 1018.6, 0.0, 0.0,25.3,65.0,2021-08-03 17:00:00,18.0, 927.0,31
0.0,25.2,16.7, 1017.5, 0.0, 0.0,25.3,65.0,2021-08-03 18:00:00,18.0, 926.0,31
0.0,24.7,24.5, 1016.5, 0.0, 0.0,25.2,65.0,2021-08-03 19:00:00,18.0, 925.0,31
0.0,22.3,22.3, 1017.8, 0.0, 0.0,25.2,78.0,2021-08-03 20:00:00,18.0, 926.0,31
0.0,19.9,19.9, 1016.9, 0.0, 0.0,25.2,87.0,2021-08-03 21:00:00,18.0, 925.0,31
0.0,18.3,18.3, 1016.9, 0.0, 0.0,25.2,89.0,2021-08-03 22:00:00,16.0, 925.0,31
0.0,16.9,16.9, 1018.0, 0.0, 0.0,25.2,85.0,2021-08-03 23:00:00,15.0, 926.0,31
0.0,16.2,16.1, 1018.0, 0.0, 0.0,25.2,86.0,2021-08-04 00:00:00,14.0, 926.0,31
0.0,15.5,15.3, 1019.1, 0.0, 0.0,25.2,90.0,2021-08-04 01:00:00,14.0, 927.0,31
0.0,14.9,14.7, 1017.9, 0.0, 0.0,25.2,91.0,2021-08-04 02:00:00,13.0, 926.0,31
0.0,14.6,14.4, 1019.0, 0.0, 0.0,25.2,94.0,2021-08-04 03:00:00,13.0, 927.0,31
0.0,14.0,13.9, 1019.0, 0.0, 0.0,25.2,94.0,2021-08-04 04:00:00,13.0, 927.0,31
0.0,13.7,13.5, 1017.8, 0.0, 0.0,25.2,95.0,2021-08-04 05:00:00,13.0, 926.0,31
0.0,13.4,13.2, 1019.0, 0.0, 0.0,25.2,96.0,2021-08-04 06:00:00,13.0, 927.0,31
0.0,13.5,13.2, 1019.0, 0.0, 0.0,13.5,97.0,2021-08-04 07:00:00,13.0, 927.0,31
0.0,14.3,13.2, 1019.2, 0.0, 0.0,14.4,95.0,2021-08-04 08:00:00,14.0, 927.0,31
0.0,16.0,13.2, 1020.3, 0.0, 0.0,16.0,87.0,2021-08-04 09:00:00,14.0, 928.0,31
0.0,18.4,13.2, 1020.3, 0.0, 0.0,18.6,75.0,2021-08-04 10:00:00,14.0, 928.0,31
0.0,20.4,13.2, 1019.1, 0.0, 0.0,20.3,66.0,2021-08-04 11:00:00,14.0, 927.0,31
0.0,22.5,13.2, 1020.1, 0.0, 0.0,22.6,55.0,2021-08-04 12:00:00,13.0, 928.0,31
0.0,24.8,13.2, 1018.8, 0.0, 0.0,24.8,43.0,2021-08-04 13:00:00,12.0, 927.0,31
0.0,25.9,13.2, 1018.8, 0.0, 0.0,26.2,41.0,2021-08-04 14:00:00,12.0, 927.0,31
0.0,26.7,13.2, 1017.6, 0.0, 0.0,26.8,40.0,2021-08-04 15:00:00,12.0, 926.0,31
0.0,27.6,13.2, 1016.5, 0.0, 0.0,27.6,33.0,2021-08-04 16:00:00,10.0, 925.0,31
0.0,27.3,13.2, 1016.5, 0.0, 0.0,27.7,37.0,2021-08-04 17:00:00,11.0, 925.0,31
0.0,25.6,13.2, 1015.6, 0.0, 0.0,27.7,49.0,2021-08-04 18:00:00,14.0, 924.0,31
0.0,24.8,24.8, 1016.8, 0.0, 0.0,25.8,49.0,2021-08-04 19:00:00,13.0, 925.0,31
0.0,24.9,24.7, 1016.7, 0.0, 0.0,25.8,40.0,2021-08-04 20:00:00,10.0, 925.0,31
0.0,22.2,22.3, 1016.8, 0.0, 0.0,25.8,46.0,2021-08-04 21:00:00,10.0, 925.0,31
0.0,19.8,19.8, 1016.8, 0.0, 0.0,25.8,54.0,2021-08-04 22:00:00,10.0, 925.0,31
0.0,18.4,18.4, 1016.8, 0.0, 0.0,25.8,61.0,2021-08-04 23:00:00,11.0, 925.0,31
0.0,17.3,17.4, 1016.7, 0.0, 0.0,25.8,61.0,2021-08-05 00:00:00,10.0, 925.0,31
0.0,16.8,16.6, 1016.5, 0.0, 0.0,25.8,68.0,2021-08-05 01:00:00,11.0, 925.0,31
0.0,15.9,16.0, 1017.6, 0.0, 0.0,25.8,70.0,2021-08-05 02:00:00,10.0, 926.0,31
0.0,15.1,15.2, 1016.5, 0.0, 0.0,25.8,77.0,2021-08-05 03:00:00,11.0, 925.0,31
0.0,14.4,14.4, 1016.5, 0.0, 0.0,25.8,82.0,2021-08-05 04:00:00,11.0, 925.0,31
0.0,13.9,13.8, 1016.5, 0.0, 0.0,25.8,81.0,2021-08-05 05:00:00,11.0, 925.0,31
None,21.0,13.0, None, None, None,21.5,50.0,2021-08-05 11:00:00,10.0, None,31
None,26.9,13.0, 1011.9, 0.0, 0.0,27.0,38.0,2021-08-05 13:00:00,11.0, 921.0,31
None,29.0,13.0, 1011.8, 0.0, 0.0,29.2,33.0,2021-08-05 14:00:00,11.0, 921.0,31
None,28.6,13.0, 1010.8, 0.0, 0.0,29.7,36.0,2021-08-05 15:00:00,13.0, 920.0,31
None,29.3,13.0, 1009.7, 0.0, 0.0,30.0,37.0,2021-08-05 16:00:00,14.0, 919.0,31
None,30.2,13.0, 1008.6, 0.0, 0.0,30.2,30.0,2021-08-05 17:00:00,12.0, 918.0,31
None,29.0,13.0, None, 0.0, 0.0,30.8,37.0,2021-08-05 18:00:00,14.0, 917.0,31
None,27.8,27.8, None, 0.0, 0.0,29.6,42.0,2021-08-05 19:00:00,13.0, 917.0,31
None,27.5,26.2, None, 0.0, 0.0,29.6,44.0,2021-08-05 20:00:00,15.0, 917.0,31
None,23.9,23.7, None, 0.0, 0.0,29.6,47.0,2021-08-05 21:00:00,12.0, 917.0,31
None,22.4,21.9, None, 0.0, 0.0,29.6,50.0,2021-08-05 22:00:00,12.0, 917.0,31
None,22.0,20.9, 1008.7, 0.0, 0.0,29.6,43.0,2021-08-05 23:00:00,9.0, 918.0,31
