wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
311.0, 45.0, 3.5, 0.0, 10.8, 2.6, 23.4, 21.8, 344.0, 0.0, 0.0, 49.0,2022-08-20 00:00:00,34
97.0, 44.0, 1.9, 0.0, 10.3, 1.7, 23.2, 21.1, 204.0, 0.0, 0.0, 52.0,2022-08-20 01:00:00,34
294.0, 49.0, 2.6, 0.2, 10.6, 6.1, 21.8, 19.5, 311.0, 0.0, 0.0, 76.0,2022-08-20 02:00:00,34
283.0, 52.0, 1.7, 0.0, 10.9, 4.0, 21.1, 19.7, 97.0, 0.0, 0.0, 73.0,2022-08-20 03:00:00,34
260.0, 76.0, 6.1, 0.0, 15.2, 2.7, 19.5, 19.2, 294.0, 0.2, 0.2, 72.0,2022-08-20 04:00:00,34
358.0, 73.0, None, 0.0, 14.7, 2.6, 19.7, 19.3, 283.0, 0.0, 0.2, 70.0,2022-08-20 05:00:00,34
121.0, 72.0, 2.7, 0.0, 14.0, 4.8, 19.2, 22.7, 260.0, 0.0, 0.2, 60.0,2022-08-20 06:00:00,34
43.0, 70.0, 2.6, 0.0, 13.7, 5.8, 19.3, 23.9, 358.0, 0.0, 0.2, 53.0,2022-08-20 07:00:00,34
95.0, 60.0, 4.8, 0.0, 14.5, 6.3, 22.7, 26.1, 121.0, 0.0, 0.2, 47.0,2022-08-20 08:00:00,34
90.0, 53.0, 5.8, 0.0, 13.7, 8.2, 23.9, 27.6, 43.0, 0.0, 0.2, 39.0,2022-08-20 09:00:00,34
115.0, 47.0, 6.3, 0.0, 13.9, 9.5, 26.1, 29.2, 95.0, 0.0, 0.2, 37.0,2022-08-20 10:00:00,34
162.0, 39.0, 8.2, 0.0, 12.4, 7.8, 27.6, 29.0, 90.0, 0.0, 0.2, 47.0,2022-08-20 11:00:00,34
190.0, 37.0, 9.5, 0.0, 13.0, 6.2, 29.2, 28.7, 115.0, 0.0, 0.2, 40.0,2022-08-20 12:00:00,34
178.0, 47.0, 7.8, 0.0, 16.6, 5.2, 29.0, 31.1, 162.0, 0.0, 0.2, 32.0,2022-08-20 13:00:00,34
207.0, 40.0, 6.2, 0.0, 13.8, 4.1, 28.7, 29.3, 190.0, 0.0, 0.2, 37.0,2022-08-20 14:00:00,34
76.0, 32.0, 5.2, 0.0, 12.5, 2.7, 31.1, 30.6, 178.0, 0.0, 0.2, 30.0,2022-08-20 15:00:00,34
125.0, 37.0, 4.1, 0.0, 13.1, 3.3, 29.3, 31.0, 207.0, 0.0, 0.2, 30.0,2022-08-20 16:00:00,34
345.0, 30.0, 2.7, 0.0, 11.1, 1.7, 30.6, 29.1, 76.0, 0.0, 0.2, 35.0,2022-08-20 17:00:00,34
233.0, 30.0, 3.3, 0.0, 11.4, 2.7, 31.0, 28.0, 125.0, 0.0, 0.2, 37.0,2022-08-20 18:00:00,34
244.0, 35.0, 1.7, 0.0, 12.1, 3.5, 29.1, 26.5, 345.0, 0.0, 0.2, 39.0,2022-08-20 19:00:00,34
225.0, 37.0, 2.7, 0.0, 12.0, 5.6, 28.0, 26.5, 233.0, 0.0, 0.2, 40.0,2022-08-20 20:00:00,34
207.0, 39.0, 3.5, 0.0, 11.4, 8.2, 26.5, 26.8, 244.0, 0.0, 0.2, 42.0,2022-08-20 21:00:00,34
232.0, 40.0, 5.6, 0.0, 11.8, 5.8, 26.5, 26.0, 225.0, 0.0, 0.2, 46.0,2022-08-20 22:00:00,34
None, 42.0, 8.2, None, 12.8, None, 26.8, None, 207.0, 0.0, 0.2, None,2022-08-20 23:00:00,34
199.0, 46.0, 5.8, 0.0, 13.5, 6.2, 26.0, 24.5, 232.0, 0.0, 0.2, 53.0,2022-08-21 00:00:00,34
219.0, 47.0, 4.9, 0.0, 13.4, 9.7, 25.5, 23.7, 211.0, 0.0, 0.2, 59.0,2022-08-21 01:00:00,34
237.0, 53.0, 6.2, 0.0, 14.3, 7.0, 24.5, 23.3, 199.0, 0.0, 0.2, 62.0,2022-08-21 02:00:00,34
274.0, 59.0, 9.7, 0.0, 15.2, 3.1, 23.7, 22.7, 219.0, 0.0, 0.2, 61.0,2022-08-21 03:00:00,34
343.0, 62.0, None, 0.0, 15.6, 3.8, 23.3, 21.8, 237.0, 0.0, 0.0, 71.0,2022-08-21 04:00:00,34
18.0, 61.0, 3.1, 0.0, 14.8, 5.1, 22.7, 21.8, 274.0, 0.0, 0.0, 69.0,2022-08-21 05:00:00,34
13.0, 71.0, 3.8, 0.0, 16.3, 6.0, 21.8, 22.6, 343.0, 0.0, 0.0, 65.0,2022-08-21 06:00:00,34
53.0, 69.0, 5.1, 0.0, 15.9, 5.9, 21.8, 26.2, 18.0, 0.0, 0.0, 53.0,2022-08-21 07:00:00,34
23.0, 65.0, None, 0.0, 15.7, 9.4, 22.6, 24.4, 13.0, 0.0, 0.0, 59.0,2022-08-21 08:00:00,34
6.0, 53.0, 5.9, 0.0, 15.9, 5.0, 26.2, 24.6, 53.0, 0.0, 0.0, 60.0,2022-08-21 09:00:00,34
346.0, 59.0, 9.4, 0.0, 15.9, 5.1, 24.4, 27.0, 23.0, 0.0, 0.0, 49.0,2022-08-21 10:00:00,34
8.0, 60.0, None, 0.0, 16.3, 3.2, 24.6, 27.0, 6.0, 0.0, 0.0, 51.0,2022-08-21 11:00:00,34
123.0, 49.0, 5.1, 0.0, 15.4, 9.3, 27.0, 31.4, 346.0, 0.0, 0.0, 40.0,2022-08-21 12:00:00,34
50.0, 51.0, 3.2, 0.0, 16.0, 6.5, 27.0, 32.0, 8.0, 0.0, 0.0, 38.0,2022-08-21 13:00:00,34
63.0, 40.0, 9.3, 0.0, 16.2, 8.7, 31.4, 31.2, 123.0, 0.0, 0.0, 39.0,2022-08-21 14:00:00,34
66.0, 38.0, 6.5, 0.0, 15.9, 6.1, 32.0, 31.6, 50.0, 0.0, 0.0, 38.0,2022-08-21 15:00:00,34
6.0, 39.0, 8.7, 0.0, 15.6, 7.8, 31.2, 29.9, 63.0, 0.0, 0.0, 43.0,2022-08-21 16:00:00,34
353.0, 38.0, 6.1, 0.0, 15.6, 10.0, 31.6, 27.9, 66.0, 0.0, 0.0, 47.0,2022-08-21 17:00:00,34
358.0, 43.0, 7.8, 0.0, 16.0, 10.0, 29.9, 27.5, 6.0, 0.0, 0.0, 48.0,2022-08-21 18:00:00,34
344.0, 47.0, None, 0.0, 15.6, 6.2, 27.9, 26.8, 353.0, 0.0, 0.0, 51.0,2022-08-21 19:00:00,34
344.0, 48.0, None, 0.0, 15.5, 7.6, 27.5, 25.4, 358.0, 0.0, 0.0, 54.0,2022-08-21 20:00:00,34
19.0, 51.0, 6.2, 0.0, 15.8, 5.1, 26.8, 25.2, 344.0, 0.0, 0.0, 51.0,2022-08-21 21:00:00,34
332.0, 54.0, 7.6, 0.0, 15.4, 2.9, 25.4, 24.9, 344.0, 0.0, 0.0, 52.0,2022-08-21 22:00:00,34
None, 51.0, 5.1, None, 14.4, None, 25.2, None, 19.0, 0.0, 0.0, None,2022-08-21 23:00:00,34
54.0, 52.0, 2.9, 0.0, 14.4, 4.0, 24.9, 23.3, 332.0, 0.0, 0.0, 59.0,2022-08-22 00:00:00,34
288.0, 58.0, 3.7, 0.0, 15.2, 2.0, 24.0, 21.5, 123.0, 0.0, 0.0, 57.0,2022-08-22 01:00:00,34
269.0, 59.0, None, 0.0, 14.8, 4.0, 23.3, 21.1, 54.0, 0.0, 0.0, 67.0,2022-08-22 02:00:00,34
274.0, 57.0, None, 0.0, 12.6, 3.0, 21.5, 20.3, 288.0, 0.0, 0.0, 68.0,2022-08-22 03:00:00,34
277.0, 67.0, None, 0.0, 14.7, 2.7, 21.1, 19.9, 269.0, 0.0, 0.0, 57.0,2022-08-22 04:00:00,34
87.0, 68.0, None, 0.0, 14.2, 2.9, 20.3, 20.5, 274.0, 0.0, 0.0, 61.0,2022-08-22 05:00:00,34
171.0, 57.0, 2.7, 0.0, 11.1, 4.6, 19.9, 23.8, 277.0, 0.0, 0.0, 49.0,2022-08-22 06:00:00,34
117.0, 61.0, 2.9, 0.0, 12.7, 7.3, 20.5, 25.9, 87.0, 0.0, 0.0, 46.0,2022-08-22 07:00:00,34
148.0, 49.0, 4.6, 0.0, 12.5, 5.7, 23.8, 26.7, 171.0, 0.0, 0.0, 50.0,2022-08-22 08:00:00,34
141.0, 46.0, 7.3, 0.0, 13.4, 5.8, 25.9, 28.1, 117.0, 0.0, 0.0, 46.0,2022-08-22 09:00:00,34
133.0, 50.0, 5.7, 0.0, 15.4, 5.8, 26.7, 29.3, 148.0, 0.0, 0.0, 42.0,2022-08-22 10:00:00,34
216.0, 46.0, 5.8, 0.0, 15.4, 5.8, 28.1, 27.2, 141.0, 0.0, 0.0, 43.0,2022-08-22 11:00:00,34
200.0, 42.0, 5.8, 0.0, 15.1, 6.6, 29.3, 28.2, 133.0, 0.0, 0.0, 45.0,2022-08-22 12:00:00,34
206.0, 43.0, 5.8, 0.0, 13.5, 6.3, 27.2, 28.8, 216.0, 0.0, 0.0, 41.0,2022-08-22 13:00:00,34
165.0, 45.0, 6.6, 0.0, 15.1, 7.3, 28.2, 31.4, 200.0, 0.0, 0.0, 32.0,2022-08-22 14:00:00,34
18.0, 41.0, 6.3, 0.0, 14.2, 10.7, 28.8, 26.5, 206.0, 0.0, 0.0, 33.0,2022-08-22 15:00:00,34
342.0, 32.0, 7.3, 0.0, 12.7, 14.0, 31.4, 25.7, 165.0, 0.0, 0.0, 39.0,2022-08-22 16:00:00,34
34.0, 33.0, 10.7, 0.0, 8.9, 5.6, 26.5, 25.3, 18.0, 0.0, 0.0, 42.0,2022-08-22 17:00:00,34
196.0, 39.0, None, 0.0, 10.7, 19.2, 25.7, 21.1, 342.0, 0.0, 0.0, 68.0,2022-08-22 18:00:00,34
203.0, 42.0, 5.6, 0.0, 11.5, 10.1, 25.3, 21.6, 34.0, 0.0, 0.0, 62.0,2022-08-22 19:00:00,34
302.0, 68.0, 19.2, 0.0, 15.0, 7.0, 21.1, 21.0, 196.0, 0.0, 0.0, 58.0,2022-08-22 20:00:00,34
