wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
344.0, 76.0, 4.3, 0.0, -3.3, 5.0, 0.4, 0.1, 60.0, 0.0, 0.0, 82.0,2022-03-26 00:00:00,13
6.0, 81.0, 5.1, 0.0, -2.4, 3.2, 0.5, 0.4, 0.0, 0.0, 0.0, 81.0,2022-03-26 01:00:00,13
351.0, 82.0, None, 0.0, -2.6, 5.0, 0.1, -0.2, 344.0, 0.0, 0.0, 83.0,2022-03-26 02:00:00,13
5.0, 81.0, 3.2, 0.0, -2.5, 4.0, 0.4, 0.2, 6.0, 0.0, 0.0, 83.0,2022-03-26 03:00:00,13
349.0, 83.0, None, 0.0, -2.7, 4.1, -0.2, 0.1, 351.0, 0.0, 0.0, 83.0,2022-03-26 04:00:00,13
125.0, 83.0, None, 0.0, -2.3, 4.0, 0.2, 0.4, 5.0, 0.0, 0.0, 81.0,2022-03-26 05:00:00,13
166.0, 83.0, 4.1, 0.0, -2.4, 3.3, 0.1, 0.4, 349.0, 0.0, 0.0, 92.0,2022-03-26 06:00:00,13
143.0, 81.0, None, 0.0, -2.5, 5.7, 0.4, 0.6, 125.0, 0.0, 0.0, 80.0,2022-03-26 07:00:00,13
174.0, 92.0, 3.3, 0.2, -0.7, 4.4, 0.4, 1.1, 166.0, 0.0, 0.0, 86.0,2022-03-26 08:00:00,13
200.0, 80.0, 5.7, 0.0, -2.4, 3.6, 0.6, 3.5, 143.0, 0.0, 0.0, 78.0,2022-03-26 09:00:00,13
169.0, 86.0, 4.4, 0.0, -1.0, 11.1, 1.1, 4.6, 174.0, 0.2, 0.2, 70.0,2022-03-26 10:00:00,13
225.0, 78.0, 3.6, 0.0, 0.0, 12.8, 3.5, 9.2, 200.0, 0.0, 0.2, 49.0,2022-03-26 11:00:00,13
105.0, 70.0, 11.1, 0.0, -0.4, 9.4, 4.6, 7.3, 169.0, 0.0, 0.2, 57.0,2022-03-26 12:00:00,13
120.0, 49.0, 12.8, 0.0, -1.0, 6.5, 9.2, 5.8, 225.0, 0.0, 0.2, 61.0,2022-03-26 13:00:00,13
108.0, 57.0, 9.4, 0.0, -0.6, 4.4, 7.3, 7.5, 105.0, 0.0, 0.2, 55.0,2022-03-26 14:00:00,13
83.0, 61.0, 6.5, 0.0, -1.1, 5.2, 5.8, 5.5, 120.0, 0.0, 0.2, 62.0,2022-03-26 15:00:00,13
169.0, 55.0, 4.4, 0.0, -1.0, 2.9, 7.5, 5.4, 108.0, 0.0, 0.2, 63.0,2022-03-26 16:00:00,13
344.0, 62.0, 5.2, 0.0, -1.2, 7.7, 5.5, 3.5, 83.0, 0.0, 0.2, 78.0,2022-03-26 17:00:00,13
359.0, 63.0, 2.9, 0.0, -1.1, 2.8, 5.4, 1.9, 169.0, 0.0, 0.2, 89.0,2022-03-26 18:00:00,13
10.0, 78.0, 7.7, 0.2, 0.0, 3.6, 3.5, 1.9, 344.0, 0.0, 0.2, 92.0,2022-03-26 19:00:00,13
352.0, 89.0, 2.8, 0.2, 0.3, 7.0, 1.9, 1.8, 359.0, 0.0, 0.2, 94.0,2022-03-26 20:00:00,13
9.0, 92.0, 3.6, 0.0, 0.7, 7.8, 1.9, 2.0, 10.0, 0.2, 0.4, 91.0,2022-03-26 21:00:00,13
3.0, 94.0, None, 0.2, 0.9, 6.4, 1.8, 1.7, 352.0, 0.2, 0.6, 93.0,2022-03-26 22:00:00,13
None, 91.0, 7.8, None, 0.7, None, 2.0, None, 9.0, 0.0, 0.6, None,2022-03-26 23:00:00,13
348.0, 93.0, 6.4, 0.0, 0.7, 2.7, 1.7, 1.6, 3.0, 0.2, 0.8, 95.0,2022-03-27 00:00:00,13
354.0, 92.0, 4.6, 0.0, 0.4, 4.9, 1.6, 1.4, 9.0, 0.0, 0.8, 95.0,2022-03-27 01:00:00,13
5.0, 95.0, 2.7, 0.0, 0.9, 4.7, 1.6, 1.9, 348.0, 0.0, 0.8, 91.0,2022-03-27 02:00:00,13
358.0, 95.0, 4.9, 0.0, 0.7, 4.9, 1.4, 1.5, 354.0, 0.0, 0.8, 92.0,2022-03-27 03:00:00,13
16.0, 91.0, 4.7, 0.0, 0.6, 4.9, 1.9, 1.5, 5.0, 0.0, 0.8, 93.0,2022-03-27 04:00:00,13
359.0, 92.0, 4.9, 0.0, 0.3, 3.6, 1.5, 1.2, 358.0, 0.0, 0.8, 95.0,2022-03-27 05:00:00,13
31.0, 93.0, 4.9, 0.0, 0.5, 5.1, 1.5, 2.1, 16.0, 0.0, 0.8, 88.0,2022-03-27 06:00:00,13
31.0, 95.0, 3.6, 0.0, 0.5, 3.0, 1.2, 2.5, 359.0, 0.0, 0.8, 90.0,2022-03-27 07:00:00,13
359.0, 88.0, 5.1, 0.2, 0.3, 5.1, 2.1, 3.6, 31.0, 0.0, 0.8, 84.0,2022-03-27 08:00:00,13
29.0, 90.0, None, 0.0, 1.0, 3.8, 2.5, 6.8, 31.0, 0.0, 0.8, 70.0,2022-03-27 09:00:00,13
97.0, 84.0, 5.1, 0.0, 1.2, 6.0, 3.6, 8.4, 359.0, 0.2, 0.8, 64.0,2022-03-27 10:00:00,13
136.0, 70.0, 3.8, 0.0, 1.7, 6.8, 6.8, 8.9, 29.0, 0.0, 0.8, 61.0,2022-03-27 11:00:00,13
111.0, 64.0, None, 0.0, 2.0, 5.3, 8.4, 8.3, 97.0, 0.0, 0.8, 65.0,2022-03-27 12:00:00,13
114.0, 61.0, 6.8, 0.0, 1.8, 5.6, 8.9, 9.9, 136.0, 0.0, 0.8, 58.0,2022-03-27 13:00:00,13
114.0, 65.0, 5.3, 0.0, 2.1, 3.8, 8.3, 10.3, 111.0, 0.0, 0.8, 56.0,2022-03-27 14:00:00,13
15.0, 58.0, 5.6, 0.0, 2.0, 3.3, 9.9, 7.8, 114.0, 0.0, 0.8, 63.0,2022-03-27 15:00:00,13
59.0, 56.0, 3.8, 0.0, 1.9, 2.5, 10.3, 6.8, 114.0, 0.0, 0.8, 68.0,2022-03-27 16:00:00,13
5.0, 63.0, 3.3, 0.0, 1.2, 5.4, 7.8, 4.9, 15.0, 0.0, 0.8, 76.0,2022-03-27 17:00:00,13
356.0, 68.0, 2.5, 0.0, 1.3, 6.1, 6.8, 3.9, 59.0, 0.0, 0.8, 80.0,2022-03-27 18:00:00,13
1.0, 76.0, 5.4, 0.0, 1.0, 6.6, 4.9, 3.7, 5.0, 0.0, 0.8, 82.0,2022-03-27 19:00:00,13
209.0, 80.0, 6.1, 0.0, 0.8, 4.7, 3.9, 4.0, 356.0, 0.0, 0.8, 75.0,2022-03-27 20:00:00,13
321.0, 82.0, 6.6, 0.0, 0.9, 7.1, 3.7, 6.1, 1.0, 0.0, 0.6, 66.0,2022-03-27 21:00:00,13
286.0, 75.0, 4.7, 0.0, 0.0, 6.2, 4.0, 5.6, 209.0, 0.0, 0.4, 71.0,2022-03-27 22:00:00,13
None, 66.0, 7.1, None, 0.2, None, 6.1, None, 321.0, 0.0, 0.4, None,2022-03-27 23:00:00,13
246.0, 71.0, 6.2, 0.0, 0.8, 7.5, 5.6, 4.6, 286.0, 0.0, 0.2, 75.0,2022-03-28 00:00:00,13
263.0, 79.0, 3.5, 0.0, 0.9, 8.4, 4.2, 4.4, 279.0, 0.0, 0.2, 74.0,2022-03-28 01:00:00,13
90.0, 75.0, 7.5, 0.0, 0.6, 4.4, 4.6, 4.0, 246.0, 0.0, 0.2, 74.0,2022-03-28 02:00:00,13
58.0, 74.0, 8.4, 0.0, 0.2, 2.7, 4.4, 2.6, 263.0, 0.0, 0.2, 81.0,2022-03-28 03:00:00,13
96.0, 74.0, 4.4, 0.0, -0.2, 5.2, 4.0, 2.3, 90.0, 0.0, 0.2, 84.0,2022-03-28 04:00:00,13
349.0, 81.0, 2.7, 0.0, -0.3, 4.6, 2.6, 1.8, 58.0, 0.0, 0.2, 86.0,2022-03-28 05:00:00,13
284.0, 84.0, 5.2, 0.0, -0.1, 5.7, 2.3, 3.4, 96.0, 0.0, 0.2, 80.0,2022-03-28 06:00:00,13
180.0, 86.0, 4.6, 0.0, -0.3, 2.8, 1.8, 3.4, 349.0, 0.0, 0.2, 85.0,2022-03-28 07:00:00,13
