wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
20.0, 85.0, 1.8, 0.0, -3.0, 2.0, -0.8, -1.3, 45.0, 0.0, 0.0, 88.0,2022-03-26 00:00:00,13
46.0, 86.0, 0.9, 0.0, -2.9, 2.5, -0.9, -1.7, 312.0, 0.0, 0.0, 90.0,2022-03-26 01:00:00,13
39.0, 88.0, None, 0.0, -3.0, 2.6, -1.3, -1.6, 20.0, 0.0, 0.0, 91.0,2022-03-26 02:00:00,13
33.0, 90.0, 2.5, 0.0, -3.1, 3.6, -1.7, -1.5, 46.0, 0.0, 0.0, 91.0,2022-03-26 03:00:00,13
31.0, 91.0, 2.6, 0.0, -2.9, 3.9, -1.6, -1.7, 39.0, 0.0, 0.0, 91.0,2022-03-26 04:00:00,13
41.0, 91.0, 3.6, 0.0, -2.8, 3.0, -1.5, -1.6, 33.0, 0.0, 0.0, 91.0,2022-03-26 05:00:00,13
357.0, 91.0, 3.9, 0.0, -3.0, 1.1, -1.7, -0.6, 31.0, 0.0, 0.0, 89.0,2022-03-26 06:00:00,13
144.0, 91.0, None, 0.0, -2.9, 5.5, -1.6, 2.4, 41.0, 0.0, 0.0, 70.0,2022-03-26 07:00:00,13
154.0, 89.0, 1.1, 0.0, -2.2, 6.7, -0.6, 1.3, 357.0, 0.0, 0.0, 89.0,2022-03-26 08:00:00,13
143.0, 70.0, 5.5, 0.0, -2.5, 4.7, 2.4, 1.5, 144.0, 0.0, 0.0, 94.0,2022-03-26 09:00:00,13
161.0, 89.0, 6.7, 0.0, -0.3, 6.6, 1.3, 1.0, 154.0, 0.0, 0.0, 97.0,2022-03-26 10:00:00,13
184.0, 94.0, 4.7, 0.0, 0.6, 6.7, 1.5, 1.3, 143.0, 0.0, 0.0, 97.0,2022-03-26 11:00:00,13
171.0, 97.0, 6.6, 0.0, 0.6, 6.0, 1.0, 1.8, 161.0, 0.0, 0.0, 94.0,2022-03-26 12:00:00,13
226.0, 97.0, 6.7, 0.0, 0.9, 4.9, 1.3, 3.5, 184.0, 0.0, 0.0, 88.0,2022-03-26 13:00:00,13
230.0, 94.0, None, 0.0, 0.9, 3.2, 1.8, 3.5, 171.0, 0.0, 0.0, 85.0,2022-03-26 14:00:00,13
230.0, 88.0, 4.9, 0.0, 1.7, 3.1, 3.5, 5.2, 226.0, 0.0, 0.0, 78.0,2022-03-26 15:00:00,13
47.0, 85.0, 3.2, 0.0, 1.2, 3.1, 3.5, 3.4, 230.0, 0.0, 0.0, 87.0,2022-03-26 16:00:00,13
41.0, 78.0, 3.1, 0.0, 1.7, 2.1, 5.2, 1.7, 230.0, 0.0, 0.0, 100.0,2022-03-26 17:00:00,13
121.0, 87.0, 3.1, 0.0, 1.4, 3.7, 3.4, 0.9, 47.0, 0.0, 0.0, 100.0,2022-03-26 18:00:00,13
23.0, 100.0, 2.1, 0.0, 1.7, 3.6, 1.7, 0.5, 41.0, 0.0, 0.0, 100.0,2022-03-26 19:00:00,13
33.0, 100.0, 3.7, 0.0, 0.9, 1.3, 0.9, 0.6, 121.0, 0.0, 0.0, 100.0,2022-03-26 20:00:00,13
48.0, 100.0, 3.6, 0.0, 0.5, 2.0, 0.5, 0.3, 23.0, 0.0, 0.0, 100.0,2022-03-26 21:00:00,13
68.0, 100.0, 1.3, 0.0, 0.6, 4.4, 0.6, 0.3, 33.0, 0.0, 0.0, 100.0,2022-03-26 22:00:00,13
None, 100.0, None, None, 0.3, None, 0.3, None, 48.0, 0.0, 0.0, None,2022-03-26 23:00:00,13
42.0, 100.0, 4.4, 0.0, 0.3, 3.8, 0.3, -0.5, 68.0, 0.0, 0.0, 100.0,2022-03-27 00:00:00,13
38.0, 100.0, 3.9, 0.0, 0.0, 4.2, 0.0, 0.1, 34.0, 0.0, 0.0, 100.0,2022-03-27 01:00:00,13
42.0, 100.0, 3.8, 0.0, -0.5, 3.8, -0.5, 0.3, 42.0, 0.0, 0.0, 100.0,2022-03-27 02:00:00,13
78.0, 100.0, 4.2, 0.0, 0.1, 0.4, 0.1, 0.2, 38.0, 0.0, 0.0, 100.0,2022-03-27 03:00:00,13
39.0, 100.0, 3.8, 0.0, 0.3, 2.6, 0.3, 0.5, 42.0, 0.0, 0.0, 100.0,2022-03-27 04:00:00,13
82.0, 100.0, 0.4, 0.0, 0.2, 2.8, 0.2, 0.5, 78.0, 0.0, 0.0, 100.0,2022-03-27 05:00:00,13
69.0, 100.0, 2.6, 0.0, 0.5, 1.9, 0.5, 0.7, 39.0, 0.0, 0.0, 100.0,2022-03-27 06:00:00,13
75.0, 100.0, 2.8, 0.0, 0.5, 3.6, 0.5, 1.6, 82.0, 0.0, 0.0, 100.0,2022-03-27 07:00:00,13
99.0, 100.0, 1.9, 0.0, 0.7, 3.1, 0.7, 2.3, 69.0, 0.0, 0.0, 100.0,2022-03-27 08:00:00,13
131.0, 100.0, 3.6, 0.0, 1.6, 2.9, 1.6, 2.5, 75.0, 0.0, 0.0, 100.0,2022-03-27 09:00:00,13
150.0, 100.0, 3.1, 0.0, 2.3, 5.3, 2.3, 3.6, 99.0, 0.0, 0.0, 99.0,2022-03-27 10:00:00,13
195.0, 100.0, 2.9, 0.0, 2.5, 7.1, 2.5, 5.9, 131.0, 0.0, 0.0, 93.0,2022-03-27 11:00:00,13
223.0, 99.0, 5.3, 0.0, 3.5, 6.5, 3.6, 7.2, 150.0, 0.0, 0.0, 85.0,2022-03-27 12:00:00,13
