pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -5.998, None, None, None, None, None, 0.0, None, 0.0, 0.076, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 10:00:00, None, None, 119.6,1
None, None, -5.706, None, None, None, None, None, 0.0, None, 0.0, 0.086, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 11:00:00, None, None, 119.7,1
None, None, -5.429, None, None, None, None, None, 0.0, None, 0.0, 0.086, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 12:00:00, None, None, 119.5,1
None, None, -4.78, None, None, None, None, None, 46.68, None, 0.0, 43.45, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 13:00:00, None, None, 119.2,1
None, None, -4.902, None, None, None, None, None, 57.28, None, 0.0, 14.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 14:00:00, None, None, 119.1,1
None, None, -4.068, None, None, None, None, None, 0.549, None, 0.179, 0.608, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 15:00:00, None, None, 118.2,1
None, None, -4.29, None, None, None, None, None, 1.837, None, 1.787, 3.551, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 16:00:00, None, None, 118.1,1
None, None, -4.444, None, None, None, None, None, 1.261, None, 4.159, 3.524, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 17:00:00, None, None, 117.8,1
None, None, -5.458, None, None, None, None, None, 0.859, None, 1.478, 0.565, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 18:00:00, None, None, 117.3,1
None, None, -3.332, None, None, None, None, None, 0.0, None, 0.0, 0.079, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 19:00:00, None, None, 117.5,1
None, None, -5.154, None, None, None, None, None, 0.0, None, 0.0, 0.05, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 20:00:00, None, None, 117.8,1
None, None, -3.122, None, None, None, None, None, 0.0, None, 0.0, 0.062, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 21:00:00, None, None, 117.2,1
None, None, -4.241, None, None, None, None, None, 0.0, None, 0.0, 0.081, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 22:00:00, None, None, 117.5,1
None, None, -3.927, None, None, None, None, None, 0.0, None, 0.0, 0.056, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 23:00:00, None, None, 117.6,1
None, None, -3.128, None, None, None, None, None, 0.0, None, 0.0, 0.065, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 00:00:00, None, None, 117.2,1
None, None, -1.912, None, None, None, None, None, 0.0, None, 0.0, 0.086, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 01:00:00, None, None, 116.5,1
None, None, -1.398, None, None, None, None, None, 0.0, None, 0.0, 0.202, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 02:00:00, None, None, 117.0,1
None, None, -1.323, None, None, None, None, None, 0.0, None, 0.0, 0.156, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 03:00:00, None, None, 116.7,1
None, None, -2.007, None, None, None, None, None, 0.0, None, 0.0, 0.137, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 04:00:00, None, None, 116.8,1
None, None, -1.881, None, None, None, None, None, 0.0, None, 0.0, 0.071, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 05:00:00, None, None, 116.7,1
None, None, -1.056, None, None, None, None, None, 0.0, None, 0.0, 0.258, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 06:00:00, None, None, 118.4,1
None, None, -1.762, None, None, None, None, None, 0.0, None, 0.203, 0.181, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 07:00:00, None, None, 117.5,1
None, None, -0.927, None, None, None, None, None, 0.0, None, 0.617, 0.196, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 08:00:00, None, None, 117.4,1
None, None, -0.72, None, None, None, None, None, 0.0, None, 0.103, 0.356, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 09:00:00, None, None, 117.0,1
None, None, -1.116, None, None, None, None, None, 0.0, None, 0.049, 0.387, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 10:00:00, None, None, 115.7,1
None, None, -1.548, None, None, None, None, None, 0.0, None, 3.211, 0.311, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 11:00:00, None, None, 115.3,1
None, None, -2.142, None, None, None, None, None, 0.122, None, 6.639, 0.512, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 12:00:00, None, None, 117.4,1
None, None, -2.03, None, None, None, None, None, 0.137, None, 11.57, 0.498, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 13:00:00, None, None, 117.2,1
None, None, -2.268, None, None, None, None, None, 0.0, None, 18.14, 0.351, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 14:00:00, None, None, 116.9,1
None, None, -2.895, None, None, None, None, None, 0.0, None, 22.67, 0.244, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 15:00:00, None, None, 116.6,1
None, None, -2.894, None, None, None, None, None, 0.0, None, 15.96, 0.164, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 16:00:00, None, None, 116.6,1
None, None, -2.768, None, None, None, None, None, 0.0, None, 10.33, 0.133, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 17:00:00, None, None, 116.6,1
None, None, -2.17, None, None, None, None, None, 0.0, None, 18.4, 0.135, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 18:00:00, None, None, 117.1,1
None, None, -1.404, None, None, None, None, None, 0.0, None, 21.96, 0.183, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 19:00:00, None, None, 117.6,1
None, None, -1.604, None, None, None, None, None, 0.0, None, 24.6, 0.232, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 20:00:00, None, None, 117.2,1
None, None, -0.727, None, None, None, None, None, 0.0, None, 24.94, 0.276, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 21:00:00, None, None, 117.4,1
None, None, -0.382, None, None, None, None, None, 0.154, None, 28.44, 0.373, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 22:00:00, None, None, 116.9,1
None, None, 0.066, None, None, None, None, None, 0.108, None, 30.26, 0.633, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 23:00:00, None, None, 118.1,1
None, None, 0.438, None, None, None, None, None, 0.363, None, 28.18, 1.526, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 00:00:00, None, None, 118.7,1
None, None, 0.502, None, None, None, None, None, 0.497, None, 25.67, 2.813, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 01:00:00, None, None, 118.6,1
None, None, 0.779, None, None, None, None, None, 0.206, None, 29.98, 3.247, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 02:00:00, None, None, 118.0,1
None, None, 0.552, None, None, None, None, None, 0.212, None, 30.92, 3.295, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 03:00:00, None, None, 118.0,1
None, None, 0.024, None, None, None, None, None, 0.195, None, 31.61, 3.193, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 04:00:00, None, None, 118.6,1
None, None, -0.266, None, None, None, None, None, 0.189, None, 26.98, 3.047, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 05:00:00, None, None, 117.9,1
None, None, -0.141, None, None, None, None, None, 0.209, None, 25.88, 3.008, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 06:00:00, None, None, 118.2,1
None, None, -0.234, None, None, None, None, None, 0.169, None, 23.34, 3.021, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 07:00:00, None, None, 119.7,1
None, None, -0.457, None, None, None, None, None, 0.174, None, 16.99, 2.825, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 08:00:00, None, None, 121.6,1
None, None, -0.173, None, None, None, None, None, 0.131, None, 18.26, 2.748, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 09:00:00, None, None, 123.3,1
None, None, -0.071, None, None, None, None, None, 0.144, None, 19.44, 2.747, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 10:00:00, None, None, 125.4,1
None, None, -0.05, None, None, None, None, None, 0.134, None, 21.18, 2.688, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 11:00:00, None, None, 126.4,1
None, None, 0.06, None, None, None, None, None, 0.134, None, 21.38, 2.676, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 12:00:00, None, None, 127.0,1
None, None, 0.061, None, None, None, None, None, 0.144, None, 27.54, 2.536, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 13:00:00, None, None, 126.9,1
None, None, 0.374, None, None, None, None, None, 0.131, None, 26.54, 2.651, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 14:00:00, None, None, 125.8,1
None, None, 0.833, None, None, None, None, None, 0.325, None, 27.03, 2.785, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 15:00:00, None, None, 125.0,1
None, None, 0.492, None, None, None, None, None, 0.35, None, 22.58, 2.587, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 16:00:00, None, None, 124.3,1
None, None, 0.06, None, None, None, None, None, 0.131, None, 19.12, 2.223, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 17:00:00, None, None, 123.2,1
None, None, 0.02, None, None, None, None, None, 0.154, None, 16.86, 2.275, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 18:00:00, None, None, 123.0,1
None, None, 0.06, None, None, None, None, None, 0.137, None, 16.93, 2.226, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 19:00:00, None, None, 122.6,1
None, None, 0.059, None, None, None, None, None, 0.141, None, 20.09, 2.27, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 20:00:00, None, None, 121.5,1
None, None, -0.022, None, None, None, None, None, 0.157, None, 20.11, 2.13, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 21:00:00, None, None, 120.6,1
None, None, 0.019, None, None, None, None, None, 0.162, None, 23.18, 2.102, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 22:00:00, None, None, 122.8,1
None, None, -0.21, None, None, None, None, None, 0.23, None, 22.29, 1.947, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 23:00:00, None, None, 122.6,1
None, None, -0.606, None, None, None, None, None, 0.205, None, 19.51, 2.018, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 00:00:00, None, None, 125.2,1
None, None, -0.712, None, None, None, None, None, 0.178, None, 19.47, 2.17, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 01:00:00, None, None, 125.8,1
None, None, -0.7, None, None, None, None, None, 0.368, None, 22.78, 2.198, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 02:00:00, None, None, 128.4,1
None, None, -1.331, None, None, None, None, None, 0.678, None, 14.48, 2.666, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 03:00:00, None, None, 128.6,1
None, None, -1.337, None, None, None, None, None, 0.171, None, 17.38, 1.889, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 04:00:00, None, None, 128.2,1
None, None, -1.649, None, None, None, None, None, 0.134, None, 16.57, 1.684, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 05:00:00, None, None, 129.4,1
None, None, -1.802, None, None, None, None, None, 0.22, None, 14.0, 1.496, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 06:00:00, None, None, 128.3,1
None, None, -1.862, None, None, None, None, None, 0.19, None, 14.55, 1.839, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 07:00:00, None, None, 131.6,1
None, None, -1.94, None, None, None, None, None, 0.131, None, 6.951, 1.757, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 08:00:00, None, None, 133.5,1
None, None, -1.923, None, None, None, None, None, 0.192, None, 2.436, 1.914, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 09:00:00, None, None, 136.3,1
None, None, -2.093, None, None, None, None, None, 0.208, None, 0.798, 1.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 10:00:00, None, None, 136.3,1
None, None, -2.25, None, None, None, None, None, 0.255, None, 0.597, 1.796, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 11:00:00, None, None, 135.5,1
None, None, -1.98, None, None, None, None, None, 0.457, None, 4.065, 0.296, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 12:00:00, None, None, 136.9,1
None, None, -1.434, None, None, None, None, None, 58.04, None, 6.194, 42.72, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 13:00:00, None, None, 136.4,1
None, None, -2.02, None, None, None, None, None, 0.212, None, 3.038, 0.391, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 14:00:00, None, None, 136.0,1
None, None, -2.22, None, None, None, None, None, 0.203, None, 0.0, 0.465, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 15:00:00, None, None, 134.4,1
None, None, -2.433, None, None, None, None, None, 0.175, None, 0.0, 0.486, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 16:00:00, None, None, 134.6,1
None, None, -2.98, None, None, None, None, None, 0.165, None, 0.0, 0.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 17:00:00, None, None, 134.4,1
None, None, -3.03, None, None, None, None, None, 0.175, None, 0.0, 0.501, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 18:00:00, None, None, 133.8,1
None, None, -3.063, None, None, None, None, None, 0.163, None, 0.0, 0.498, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 19:00:00, None, None, 133.4,1
None, None, -3.019, None, None, None, None, None, 0.167, None, 0.0, 0.502, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 20:00:00, None, None, 133.3,1
None, None, -2.891, None, None, None, None, None, 0.162, None, 0.0, 0.503, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 21:00:00, None, None, 133.3,1
None, None, -2.923, None, None, None, None, None, 0.171, None, 0.0, 0.503, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 22:00:00, None, None, 133.1,1
None, None, -3.05, None, None, None, None, None, 0.165, None, 0.0, 0.502, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 23:00:00, None, None, 132.9,1
None, None, -3.148, None, None, None, None, None, 0.169, None, 0.0, 0.503, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 00:00:00, None, None, 132.6,1
None, None, -3.033, None, None, None, None, None, 0.157, None, 0.0, 0.506, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 01:00:00, None, None, 132.5,1
None, None, -2.91, None, None, None, None, None, 0.163, None, 0.0, 0.506, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 02:00:00, None, None, 132.2,1
None, None, -3.68, None, None, None, None, None, 0.162, None, 0.0, 0.507, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 03:00:00, None, None, 132.0,1
None, None, -3.22, None, None, None, None, None, 0.165, None, 0.0, 0.504, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 04:00:00, None, None, 131.6,1
None, None, -3.655, None, None, None, None, None, 0.157, None, 0.0, 0.507, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 05:00:00, None, None, 131.4,1
None, None, -2.238, None, None, None, None, None, 0.151, None, 0.0, 0.508, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 06:00:00, None, None, 130.9,1
None, None, -2.707, None, None, None, None, None, 0.159, None, 0.0, 0.51, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 07:00:00, None, None, 130.6,1
None, None, -2.283, None, None, None, None, None, 0.154, None, 0.0, 0.511, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 08:00:00, None, None, 130.2,1
None, None, -2.118, None, None, None, None, None, 0.157, None, 0.0, 0.513, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 09:00:00, None, None, 130.0,1
None, None, -1.755, None, None, None, None, None, 0.154, None, 0.001, 0.512, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 10:00:00, None, None, 129.7,1
None, None, -1.516, None, None, None, None, None, 0.198, None, 0.0, 0.491, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 11:00:00, None, None, 129.4,1
None, None, -0.44, None, None, None, None, None, 0.0, None, 0.0, 0.435, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 12:00:00, None, None, 129.1,1
None, None, -0.464, None, None, None, None, None, 0.0, None, 0.0, 0.369, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 13:00:00, None, None, 129.0,1
None, None, -0.565, None, None, None, None, None, 5.928, None, 3.959, 1.479, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 14:00:00, None, None, 128.7,1
None, None, -0.927, None, None, None, None, None, 0.091, None, 14.07, 0.823, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 15:00:00, None, None, 128.2,1
None, None, -1.33, None, None, None, None, None, 0.074, None, 25.47, 0.852, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 16:00:00, None, None, 127.9,1
None, None, -1.561, None, None, None, None, None, 0.342, None, 22.03, 0.811, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 17:00:00, None, None, 127.6,1
None, None, -1.92, None, None, None, None, None, 0.0, None, 24.4, 0.128, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 18:00:00, None, None, 127.4,1
None, None, -1.926, None, None, None, None, None, 0.0, None, 1.709, 0.104, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 19:00:00, None, None, 127.3,1
None, None, -2.547, None, None, None, None, None, 0.0, None, 15.65, 0.078, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 20:00:00, None, None, 127.2,1
None, None, -3.218, None, None, None, None, None, 0.0, None, 2.205, 0.089, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 21:00:00, None, None, 127.2,1
None, None, -2.735, None, None, None, None, None, 0.0, None, 3.936, 0.058, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 22:00:00, None, None, 126.7,1
None, None, -1.754, None, None, None, None, None, 0.0, None, 10.93, 0.073, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 23:00:00, None, None, 126.4,1
None, None, -1.457, None, None, None, None, None, 0.0, None, 0.56, 0.069, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 00:00:00, None, None, 126.2,1
None, None, -2.395, None, None, None, None, None, 0.0, None, 2.856, 0.057, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 01:00:00, None, None, 126.1,1
None, None, -3.141, None, None, None, None, None, 0.0, None, 1.715, 0.056, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 02:00:00, None, None, 126.1,1
None, None, -3.049, None, None, None, None, None, 0.0, None, 13.84, 0.157, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 03:00:00, None, None, 125.4,1
None, None, -3.016, None, None, None, None, None, 0.0, None, 18.17, 0.207, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 04:00:00, None, None, 126.0,1
None, None, -2.894, None, None, None, None, None, 0.0, None, 6.984, 0.236, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 05:00:00, None, None, 125.6,1
None, None, -3.942, None, None, None, None, None, 0.534, None, 18.1, 0.326, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 06:00:00, None, None, 126.6,1
None, None, -4.659, None, None, None, None, None, 0.235, None, 38.54, 0.153, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 07:00:00, None, None, 127.5,1
None, None, -5.073, None, None, None, None, None, 0.066, None, 23.24, 0.171, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 08:00:00, None, None, 127.4,1
None, None, -4.712, None, None, None, None, None, 0.0, None, 20.24, 0.14, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 09:00:00, None, None, 127.1,1
None, None, -6.163, None, None, None, None, None, 0.0, None, 10.97, 0.12, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 10:00:00, None, None, 127.0,1
None, None, -6.062, None, None, None, None, None, 0.0, None, 13.92, 0.122, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 11:00:00, None, None, 127.6,1
None, None, -4.865, None, None, None, None, None, 54.14, None, 0.215, 322.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 12:00:00, None, None, 128.0,1
None, None, -5.479, None, None, None, None, None, 58.05, None, 0.691, 270.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 13:00:00, None, None, 127.8,1
