RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
95.9, None, None, None, 0.067,22.8, None, None, -9.0,932.0, None, None, None, None, None, 76.41, None, None, -8.38, None, None, None, None,24.42, None, None, None, None, None, None,2019-01-01 00:00:00, None,1
95.9, None, None, None, 0.073,357.6, None, None, -9.0,931.0, None, None, None, None, None, 76.99, None, None, -8.13, None, None, None, None,32.36, None, None, None, None, None, None,2019-01-01 01:00:00, None,1
95.9, None, None, None, 0.089,8.57, None, None, -9.0,931.0, None, None, None, None, None, 77.06, None, None, -8.46, None, None, None, None,0.189, None, None, None, None, None, None,2019-01-01 02:00:00, None,1
95.9, None, None, None, 0.042,341.7, None, None, -9.0,931.0, None, None, None, None, None, 76.99, None, None, -8.17, None, None, None, None,19.65, None, None, None, None, None, None,2019-01-01 03:00:00, None,1
95.7, None, None, None, 0.552,320.8, None, None, -8.0,931.0, None, None, None, None, None, 76.96, None, None, -7.967, None, None, None, None,53.71, None, None, None, None, None, None,2019-01-01 04:00:00, None,1
95.7, None, None, None, 0.145,323.0, None, None, -9.0,930.0, None, None, None, None, None, 76.83, None, None, -8.04, None, None, None, None,10.02, None, None, None, None, None, None,2019-01-01 05:00:00, None,1
95.8, None, None, None, 0.0,327.9, None, None, -9.0,930.0, None, None, None, None, None, 76.63, None, None, -8.06, None, None, None, None,3.627, None, None, None, None, None, None,2019-01-01 06:00:00, None,1
95.7, None, None, None, 0.125,327.8, None, None, -9.0,931.0, None, None, None, None, None, 76.64, None, None, -8.18, None, None, None, None,4.553, None, None, None, None, None, None,2019-01-01 07:00:00, None,1
95.9, None, None, None, 0.159,324.4, None, None, -8.0,931.0, None, None, None, None, None, 76.58, None, None, -7.987, None, None, None, None,6.604, None, None, None, None, None, None,2019-01-01 08:00:00, None,1
95.6, None, None, None, 0.184,319.2, None, None, -7.0,931.0, None, None, None, None, None, 76.5, None, None, -6.986, None, None, None, None,13.25, None, None, None, None, None, None,2019-01-01 09:00:00, None,1
92.3, None, None, None, 0.088,15.94, None, None, -7.0,931.0, None, None, None, None, None, 76.25, None, None, -5.59, None, None, None, None,37.92, None, None, None, None, None, None,2019-01-01 10:00:00, None,1
89.1, None, None, None, 0.119,84.5, None, None, -6.0,931.0, None, None, None, None, None, 76.29, None, None, -4.687, None, None, None, None,35.1, None, None, None, None, None, None,2019-01-01 11:00:00, None,1
82.4, None, None, None, 0.015,21.41, None, None, -6.0,931.0, None, None, None, None, None, 76.3, None, None, -3.888, None, None, None, None,32.66, None, None, None, None, None, None,2019-01-01 12:00:00, None,1
80.7, None, None, None, 0.403,325.1, None, None, -6.0,930.0, None, None, None, None, None, 76.12, None, None, -3.335, None, None, None, None,73.65, None, None, None, None, None, None,2019-01-01 13:00:00, None,1
81.6, None, None, None, 0.601,262.6, None, None, -6.0,930.0, None, None, None, None, None, 76.27, None, None, -3.339, None, None, None, None,49.77, None, None, None, None, None, None,2019-01-01 14:00:00, None,1
85.3, None, None, None, 0.292,295.0, None, None, -6.0,931.0, None, None, None, None, None, 77.32, None, None, -3.832, None, None, None, None,59.27, None, None, None, None, None, None,2019-01-01 15:00:00, None,1
90.7, None, None, None, 0.028,344.1, None, None, -6.0,930.0, None, None, None, None, None, 76.81, None, None, -4.379, None, None, None, None,3.266, None, None, None, None, None, None,2019-01-01 16:00:00, None,1
94.4, None, None, None, 0.144,353.1, None, None, -6.0,930.0, None, None, None, None, None, 76.03, None, None, -4.882, None, None, None, None,2.596, None, None, None, None, None, None,2019-01-01 17:00:00, None,1
95.7, None, None, None, 0.063,328.0, None, None, -6.0,930.0, None, None, None, None, None, 75.48, None, None, -5.232, None, None, None, None,18.41, None, None, None, None, None, None,2019-01-01 18:00:00, None,1
96.4, None, None, None, 0.006,323.1, None, None, -6.0,930.0, None, None, None, None, None, 75.17, None, None, -5.379, None, None, None, None,0.366, None, None, None, None, None, None,2019-01-01 19:00:00, None,1
96.9, None, None, None, 0.14,309.5, None, None, -6.0,931.0, None, None, None, None, None, 75.33, None, None, -5.422, None, None, None, None,28.54, None, None, None, None, None, None,2019-01-01 20:00:00, None,1
97.2, None, None, None, 0.026,300.8, None, None, -6.0,930.0, None, None, None, None, None, 75.3, None, None, -5.394, None, None, None, None,28.34, None, None, None, None, None, None,2019-01-01 21:00:00, None,1
97.0, None, None, None, 1.268,338.0, None, None, -6.0,930.0, None, None, None, None, None, 75.35, None, None, -5.342, None, None, None, None,39.71, None, None, None, None, None, None,2019-01-01 22:00:00, None,1
97.0, None, None, None, 0.795,280.3, None, None, -6.0,930.0, None, None, None, None, None, 75.25, None, None, -5.358, None, None, None, None,65.16, None, None, None, None, None, None,2019-01-01 23:00:00, None,1
