RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
46.73, None, None, None,4.349,138.7, None, None, -18.0, None, None, None, None, None, None, None, None,-9.34, None, None, None, None,23.93, None, None, None, None,2019-01-02 03:00:00, None,1
46.62, None, None, None,6.355,114.3, None, None, -17.0, None, None, None, None, None, None, None, None,-9.11, None, None, None, None,23.04, None, None, None, None,2019-01-02 04:00:00, None,1
46.26, None, None, None,7.35,127.5, None, None, -18.0, None, None, None, None, None, None, None, None,-9.14, None, None, None, None,16.6, None, None, None, None,2019-01-02 05:00:00, None,1
46.09, None, None, None,5.128,129.6, None, None, -18.0, None, None, None, None, None, None, None, None,-9.17, None, None, None, None,24.06, None, None, None, None,2019-01-02 06:00:00, None,1
44.48, None, None, None,6.258,120.3, None, None, -18.0, None, None, None, None, None, None, None, None,-9.4, None, None, None, None,13.95, None, None, None, None,2019-01-02 07:00:00, None,1
44.71, None, None, None,4.644,126.7, None, None, -18.0, None, None, None, None, None, None, None, None,-8.99, None, None, None, None,20.62, None, None, None, None,2019-01-02 08:00:00, None,1
43.8, None, None, None,4.251,129.4, None, None, -18.0, None, None, None, None, None, None, None, None,-9.0, None, None, None, None,22.78, None, None, None, None,2019-01-02 09:00:00, None,1
44.8, None, None, None,3.23,139.2, None, None, -17.0, None, None, None, None, None, None, None, None,-8.6, None, None, None, None,32.8, None, None, None, None,2019-01-02 10:00:00, None,1
45.07, None, None, None,4.49,133.4, None, None, -17.0, None, None, None, None, None, None, None, None,-8.38, None, None, None, None,22.27, None, None, None, None,2019-01-02 11:00:00, None,1
44.95, None, None, None,3.25,146.0, None, None, -17.0, None, None, None, None, None, None, None, None,-8.38, None, None, None, None,39.44, None, None, None, None,2019-01-02 12:00:00, None,1
45.36, None, None, None,2.33,176.7, None, None, -17.0, None, None, None, None, None, None, None, None,-8.32, None, None, None, None,34.72, None, None, None, None,2019-01-02 13:00:00, None,1
44.47, None, None, None,3.145,163.2, None, None, -17.0, None, None, None, None, None, None, None, None,-8.43, None, None, None, None,30.31, None, None, None, None,2019-01-02 14:00:00, None,1
44.54, None, None, None,4.182,158.6, None, None, -17.0, None, None, None, None, None, None, None, None,-8.49, None, None, None, None,29.46, None, None, None, None,2019-01-02 15:00:00, None,1
43.5, None, None, None,1.163,183.3, None, None, -18.0, None, None, None, None, None, None, None, None,-8.63, None, None, None, None,46.93, None, None, None, None,2019-01-02 16:00:00, None,1
43.54, None, None, None,0.0,192.1, None, None, -18.0, None, None, None, None, None, None, None, None,-8.66, None, None, None, None,39.57, None, None, None, None,2019-01-02 17:00:00, None,1
44.73, None, None, None,3.574,159.5, None, None, -17.0, None, None, None, None, None, None, None, None,-8.56, None, None, None, None,30.13, None, None, None, None,2019-01-02 18:00:00, None,1
45.69, None, None, None,2.153,167.0, None, None, -17.0, None, None, None, None, None, None, None, None,-8.41, None, None, None, None,35.08, None, None, None, None,2019-01-02 19:00:00, None,1
45.93, None, None, None,3.425,158.6, None, None, -17.0, None, None, None, None, None, None, None, None,-8.33, None, None, None, None,28.3, None, None, None, None,2019-01-02 20:00:00, None,1
45.89, None, None, None,4.072,148.9, None, None, -17.0, None, None, None, None, None, None, None, None,-8.18, None, None, None, None,33.96, None, None, None, None,2019-01-02 21:00:00, None,1
45.43, None, None, None,2.718,151.2, None, None, -17.0, None, None, None, None, None, None, None, None,-8.15, None, None, None, None,36.52, None, None, None, None,2019-01-02 22:00:00, None,1
45.29, None, None, None,2.394,161.7, None, None, -17.0, None, None, None, None, None, None, None, None,-8.17, None, None, None, None,32.12, None, None, None, None,2019-01-02 23:00:00, None,1
45.07, None, None, None,2.617,211.3, None, None, -17.0, None, None, None, None, None, None, None, None,-8.15, None, None, None, None,31.92, None, None, None, None,2019-01-03 00:00:00, None,1
46.12, None, None, None,2.729,145.6, None, None, -16.0, None, None, None, None, None, None, None, None,-7.81, None, None, None, None,41.75, None, None, None, None,2019-01-03 01:00:00, None,1
45.88, None, None, None,2.884,169.2, None, None, -16.0, None, None, None, None, None, None, None, None,-7.79, None, None, None, None,23.1, None, None, None, None,2019-01-03 02:00:00, None,1
46.53, None, None, None,3.517,151.6, None, None, -16.0, None, None, None, None, None, None, None, None,-7.57, None, None, None, None,23.93, None, None, None, None,2019-01-03 03:00:00, None,1
46.73, None, None, None,3.432,149.1, None, None, -16.0, None, None, None, None, None, None, None, None,-7.5, None, None, None, None,30.57, None, None, None, None,2019-01-03 04:00:00, None,1
47.08, None, None, None,3.018,155.7, None, None, -16.0, None, None, None, None, None, None, None, None,-7.34, None, None, None, None,32.72, None, None, None, None,2019-01-03 05:00:00, None,1
48.14, None, None, None,4.318,133.4, None, None, -15.0, None, None, None, None, None, None, None, None,-7.05, None, None, None, None,23.84, None, None, None, None,2019-01-03 06:00:00, None,1
48.69, None, None, None,5.264,129.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.641, None, None, None, None,23.61, None, None, None, None,2019-01-03 07:00:00, None,1
48.61, None, None, None,6.481,135.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.751, None, None, None, None,18.55, None, None, None, None,2019-01-03 08:00:00, None,1
48.68, None, None, None,4.907,134.7, None, None, -15.0, None, None, None, None, None, None, None, None,-6.651, None, None, None, None,30.73, None, None, None, None,2019-01-03 09:00:00, None,1
48.19, None, None, None,3.868,146.6, None, None, -15.0, None, None, None, None, None, None, None, None,-6.76, None, None, None, None,32.99, None, None, None, None,2019-01-03 10:00:00, None,1
49.11, None, None, None,6.181,138.3, None, None, -14.0, None, None, None, None, None, None, None, None,-6.21, None, None, None, None,27.93, None, None, None, None,2019-01-03 11:00:00, None,1
48.54, None, None, None,5.22,156.2, None, None, -15.0, None, None, None, None, None, None, None, None,-6.425, None, None, None, None,26.4, None, None, None, None,2019-01-03 12:00:00, None,1
48.97, None, None, None,6.052,137.8, None, None, -14.0, None, None, None, None, None, None, None, None,-6.21, None, None, None, None,24.85, None, None, None, None,2019-01-03 13:00:00, None,1
49.16, None, None, None,5.108,127.3, None, None, -14.0, None, None, None, None, None, None, None, None,-6.121, None, None, None, None,28.2, None, None, None, None,2019-01-03 14:00:00, None,1
50.6, None, None, None,4.214,139.9, None, None, -13.0, None, None, None, None, None, None, None, None,-5.528, None, None, None, None,40.18, None, None, None, None,2019-01-03 15:00:00, None,1
50.73, None, None, None,4.219,135.6, None, None, -13.0, None, None, None, None, None, None, None, None,-5.219, None, None, None, None,35.46, None, None, None, None,2019-01-03 16:00:00, None,1
51.51, None, None, None,3.861,124.5, None, None, -12.0, None, None, None, None, None, None, None, None,-4.572, None, None, None, None,46.18, None, None, None, None,2019-01-03 17:00:00, None,1
51.39, None, None, None,3.538,164.9, None, None, -12.0, None, None, None, None, None, None, None, None,-4.9, None, None, None, None,44.35, None, None, None, None,2019-01-03 18:00:00, None,1
51.55, None, None, None,2.313,120.6, None, None, -12.0, None, None, None, None, None, None, None, None,-4.382, None, None, None, None,58.26, None, None, None, None,2019-01-03 19:00:00, None,1
51.19, None, None, None,5.933,98.8, None, None, -11.0, None, None, None, None, None, None, None, None,-3.42, None, None, None, None,34.64, None, None, None, None,2019-01-03 20:00:00, None,1
51.56, None, None, None,7.34,127.2, None, None, -12.0, None, None, None, None, None, None, None, None,-4.245, None, None, None, None,24.14, None, None, None, None,2019-01-03 21:00:00, None,1
51.35, None, None, None,5.698,128.1, None, None, -11.0, None, None, None, None, None, None, None, None,-3.688, None, None, None, None,23.93, None, None, None, None,2019-01-03 22:00:00, None,1
51.08, None, None, None,8.19,124.0, None, None, -11.0, None, None, None, None, None, None, None, None,-3.459, None, None, None, None,13.36, None, None, None, None,2019-01-03 23:00:00, None,1
50.64, None, None, None,10.0,122.7, None, None, -11.0, None, None, None, None, None, None, None, None,-2.808, None, None, None, None,15.42, None, None, None, None,2019-01-04 00:00:00, None,1
50.53, None, None, None,9.66,126.1, None, None, -11.0, None, None, None, None, None, None, None, None,-2.713, None, None, None, None,16.06, None, None, None, None,2019-01-04 01:00:00, None,1
50.4, None, None, None,10.3,126.3, None, None, -10.0, None, None, None, None, None, None, None, None,-2.368, None, None, None, None,17.68, None, None, None, None,2019-01-04 02:00:00, None,1
50.43, None, None, None,9.84,120.5, None, None, -10.0, None, None, None, None, None, None, None, None,-1.978, None, None, None, None,18.99, None, None, None, None,2019-01-04 03:00:00, None,1
50.56, None, None, None,5.305,141.7, None, None, -10.0, None, None, None, None, None, None, None, None,-1.856, None, None, None, None,36.99, None, None, None, None,2019-01-04 04:00:00, None,1
50.62, None, None, None,6.95,237.2, None, None, -10.0, None, None, None, None, None, None, None, None,-1.914, None, None, None, None,35.16, None, None, None, None,2019-01-04 05:00:00, None,1
50.49, None, None, None,6.803,241.7, None, None, -11.0, None, None, None, None, None, None, None, None,-2.692, None, None, None, None,25.25, None, None, None, None,2019-01-04 06:00:00, None,1
50.51, None, None, None,1.881,176.2, None, None, -11.0, None, None, None, None, None, None, None, None,-2.722, None, None, None, None,63.83, None, None, None, None,2019-01-04 07:00:00, None,1
50.62, None, None, None,2.577,100.8, None, None, -11.0, None, None, None, None, None, None, None, None,-2.867, None, None, None, None,53.49, None, None, None, None,2019-01-04 08:00:00, None,1
50.71, None, None, None,2.109,178.1, None, None, -11.0, None, None, None, None, None, None, None, None,-2.942, None, None, None, None,47.73, None, None, None, None,2019-01-04 09:00:00, None,1
50.57, None, None, None,4.927,108.7, None, None, -11.0, None, None, None, None, None, None, None, None,-2.674, None, None, None, None,32.9, None, None, None, None,2019-01-04 10:00:00, None,1
50.35, None, None, None,6.696,103.5, None, None, -10.0, None, None, None, None, None, None, None, None,-2.236, None, None, None, None,20.57, None, None, None, None,2019-01-04 11:00:00, None,1
50.34, None, None, None,3.862,122.9, None, None, -10.0, None, None, None, None, None, None, None, None,-2.198, None, None, None, None,43.8, None, None, None, None,2019-01-04 12:00:00, None,1
50.26, None, None, None,3.863,227.5, None, None, -10.0, None, None, None, None, None, None, None, None,-1.701, None, None, None, None,34.53, None, None, None, None,2019-01-04 13:00:00, None,1
50.23, None, None, None,3.868,229.8, None, None, -10.0, None, None, None, None, None, None, None, None,-1.493, None, None, None, None,23.28, None, None, None, None,2019-01-04 14:00:00, None,1
50.24, None, None, None,2.99,201.0, None, None, -10.0, None, None, None, None, None, None, None, None,-1.834, None, None, None, None,35.16, None, None, None, None,2019-01-04 15:00:00, None,1
50.36, None, None, None,4.977,154.6, None, None, -10.0, None, None, None, None, None, None, None, None,-2.197, None, None, None, None,25.21, None, None, None, None,2019-01-04 16:00:00, None,1
50.44, None, None, None,6.291,134.3, None, None, -10.0, None, None, None, None, None, None, None, None,-2.454, None, None, None, None,24.39, None, None, None, None,2019-01-04 17:00:00, None,1
50.48, None, None, None,5.445,137.4, None, None, -10.0, None, None, None, None, None, None, None, None,-2.605, None, None, None, None,28.73, None, None, None, None,2019-01-04 18:00:00, None,1
50.55, None, None, None,4.197,178.0, None, None, -11.0, None, None, None, None, None, None, None, None,-2.741, None, None, None, None,31.8, None, None, None, None,2019-01-04 19:00:00, None,1
50.63, None, None, None,3.449,200.9, None, None, -11.0, None, None, None, None, None, None, None, None,-2.855, None, None, None, None,31.29, None, None, None, None,2019-01-04 20:00:00, None,1
50.6, None, None, None,3.541,147.1, None, None, -11.0, None, None, None, None, None, None, None, None,-2.786, None, None, None, None,41.26, None, None, None, None,2019-01-04 21:00:00, None,1
50.67, None, None, None,3.376,135.2, None, None, -11.0, None, None, None, None, None, None, None, None,-2.94, None, None, None, None,36.73, None, None, None, None,2019-01-04 22:00:00, None,1
50.81, None, None, None,3.1,166.3, None, None, -11.0, None, None, None, None, None, None, None, None,-3.083, None, None, None, None,28.76, None, None, None, None,2019-01-04 23:00:00, None,1
50.97, None, None, None,3.983,166.8, None, None, -11.0, None, None, None, None, None, None, None, None,-3.236, None, None, None, None,29.47, None, None, None, None,2019-01-05 00:00:00, None,1
51.16, None, None, None,4.801,140.7, None, None, -11.0, None, None, None, None, None, None, None, None,-3.437, None, None, None, None,30.69, None, None, None, None,2019-01-05 01:00:00, None,1
51.37, None, None, None,8.84,105.5, None, None, -11.0, None, None, None, None, None, None, None, None,-3.763, None, None, None, None,14.43, None, None, None, None,2019-01-05 02:00:00, None,1
51.42, None, None, None,9.95,112.4, None, None, -11.0, None, None, None, None, None, None, None, None,-3.812, None, None, None, None,16.3, None, None, None, None,2019-01-05 03:00:00, None,1
51.44, None, None, None,9.12,125.0, None, None, -12.0, None, None, None, None, None, None, None, None,-3.917, None, None, None, None,16.26, None, None, None, None,2019-01-05 04:00:00, None,1
51.4, None, None, None,10.85,126.0, None, None, -12.0, None, None, None, None, None, None, None, None,-4.205, None, None, None, None,18.11, None, None, None, None,2019-01-05 05:00:00, None,1
51.09, None, None, None,11.89,126.3, None, None, -12.0, None, None, None, None, None, None, None, None,-4.254, None, None, None, None,21.07, None, None, None, None,2019-01-05 06:00:00, None,1
49.88, None, None, None,14.05,120.1, None, None, -12.0, None, None, None, None, None, None, None, None,-4.57, None, None, None, None,19.97, None, None, None, None,2019-01-05 07:00:00, None,1
47.53, None, None, None,16.47,112.7, None, None, -13.0, None, None, None, None, None, None, None, None,-4.792, None, None, None, None,16.72, None, None, None, None,2019-01-05 08:00:00, None,1
45.33, None, None, None,15.27,116.0, None, None, -14.0, None, None, None, None, None, None, None, None,-4.608, None, None, None, None,19.73, None, None, None, None,2019-01-05 09:00:00, None,1
44.34, None, None, None,11.42,119.9, None, None, -14.0, None, None, None, None, None, None, None, None,-4.436, None, None, None, None,15.99, None, None, None, None,2019-01-05 10:00:00, None,1
38.06, None, None, None,12.13,115.9, None, None, -15.0, None, None, None, None, None, None, None, None,-3.85, None, None, None, None,17.59, None, None, None, None,2019-01-05 11:00:00, None,1
30.48, None, None, None,10.33,107.7, None, None, -16.0, None, None, None, None, None, None, None, None,-2.664, None, None, None, None,20.63, None, None, None, None,2019-01-05 12:00:00, None,1
26.57, None, None, None,10.58,99.8, None, None, -18.0, None, None, None, None, None, None, None, None,-3.342, None, None, None, None,18.2, None, None, None, None,2019-01-05 13:00:00, None,1
26.69, None, None, None,5.731,105.9, None, None, -18.0, None, None, None, None, None, None, None, None,-3.016, None, None, None, None,29.57, None, None, None, None,2019-01-05 14:00:00, None,1
28.24, None, None, None,7.44,124.9, None, None, -18.0, None, None, None, None, None, None, None, None,-3.532, None, None, None, None,26.72, None, None, None, None,2019-01-05 15:00:00, None,1
36.19, None, None, None,0.613,67.7, None, None, -16.0, None, None, None, None, None, None, None, None,-4.415, None, None, None, None,73.9, None, None, None, None,2019-01-05 16:00:00, None,1
38.14, None, None, None,0.885,65.17, None, None, -16.0, None, None, None, None, None, None, None, None,-4.829, None, None, None, None,72.2, None, None, None, None,2019-01-05 17:00:00, None,1
42.69, None, None, None,4.306,124.1, None, None, -15.0, None, None, None, None, None, None, None, None,-5.089, None, None, None, None,40.2, None, None, None, None,2019-01-05 18:00:00, None,1
48.13, None, None, None,3.076,118.3, None, None, -14.0, None, None, None, None, None, None, None, None,-5.468, None, None, None, None,47.45, None, None, None, None,2019-01-05 19:00:00, None,1
50.11, None, None, None,7.31,112.8, None, None, -13.0, None, None, None, None, None, None, None, None,-5.314, None, None, None, None,35.18, None, None, None, None,2019-01-05 20:00:00, None,1
50.64, None, None, None,10.22,123.1, None, None, -13.0, None, None, None, None, None, None, None, None,-4.898, None, None, None, None,17.62, None, None, None, None,2019-01-05 21:00:00, None,1
48.46, None, None, None,10.53,117.3, None, None, -12.0, None, None, None, None, None, None, None, None,-4.042, None, None, None, None,31.12, None, None, None, None,2019-01-05 22:00:00, None,1
47.61, None, None, None,13.51,123.8, None, None, -12.0, None, None, None, None, None, None, None, None,-3.791, None, None, None, None,22.55, None, None, None, None,2019-01-05 23:00:00, None,1
50.59, None, None, None,12.06,117.1, None, None, -12.0, None, None, None, None, None, None, None, None,-3.83, None, None, None, None,20.42, None, None, None, None,2019-01-06 00:00:00, None,1
51.24, None, None, None,12.97,114.7, None, None, -11.0, None, None, None, None, None, None, None, None,-3.38, None, None, None, None,17.73, None, None, None, None,2019-01-06 01:00:00, None,1
50.9, None, None, None,12.97,124.8, None, None, -11.0, None, None, None, None, None, None, None, None,-3.134, None, None, None, None,23.51, None, None, None, None,2019-01-06 02:00:00, None,1
51.02, None, None, None,12.06,128.1, None, None, -11.0, None, None, None, None, None, None, None, None,-3.103, None, None, None, None,19.02, None, None, None, None,2019-01-06 03:00:00, None,1
51.23, None, None, None,11.71,116.4, None, None, -11.0, None, None, None, None, None, None, None, None,-3.216, None, None, None, None,16.96, None, None, None, None,2019-01-06 04:00:00, None,1
51.3, None, None, None,10.18,124.8, None, None, -11.0, None, None, None, None, None, None, None, None,-3.427, None, None, None, None,22.43, None, None, None, None,2019-01-06 05:00:00, None,1
51.03, None, None, None,11.99,123.2, None, None, -11.0, None, None, None, None, None, None, None, None,-2.93, None, None, None, None,19.02, None, None, None, None,2019-01-06 06:00:00, None,1
51.19, None, None, None,8.48,130.7, None, None, -11.0, None, None, None, None, None, None, None, None,-3.302, None, None, None, None,20.5, None, None, None, None,2019-01-06 07:00:00, None,1
50.87, None, None, None,10.2,127.9, None, None, -11.0, None, None, None, None, None, None, None, None,-3.15, None, None, None, None,18.97, None, None, None, None,2019-01-06 08:00:00, None,1
50.71, None, None, None,10.29,130.6, None, None, -11.0, None, None, None, None, None, None, None, None,-3.036, None, None, None, None,19.38, None, None, None, None,2019-01-06 09:00:00, None,1
50.57, None, None, None,10.55,134.7, None, None, -11.0, None, None, None, None, None, None, None, None,-2.797, None, None, None, None,20.74, None, None, None, None,2019-01-06 10:00:00, None,1
51.1, None, None, None,3.881,169.4, None, None, -11.0, None, None, None, None, None, None, None, None,-3.388, None, None, None, None,56.68, None, None, None, None,2019-01-06 11:00:00, None,1
46.71, None, None, None,8.28,246.0, None, None, -13.0, None, None, None, None, None, None, None, None,-4.117, None, None, None, None,26.64, None, None, None, None,2019-01-06 12:00:00, None,1
42.56, None, None, None,6.672,234.3, None, None, -14.0, None, None, None, None, None, None, None, None,-4.398, None, None, None, None,22.41, None, None, None, None,2019-01-06 13:00:00, None,1
