pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -4.621, 92.3, None, None, 22.17, 0.406, 225.7, None, None, None, None, None, None, -6.0, 958.0, None, None, None,2019-01-01 00:00:00, None, 21.78, None,1
None, -4.894, 92.3, None, None, 14.26, 0.503, 220.0, None, None, None, None, None, None, -6.0, 957.0, None, None, None,2019-01-01 01:00:00, None, 21.73, None,1
None, -5.254, 92.2, None, None, 21.33, 0.813, 232.7, None, None, None, None, None, None, -6.0, 957.0, None, None, None,2019-01-01 02:00:00, None, 21.74, None,1
None, -5.396, 91.9, None, None, 26.96, 0.157, 262.2, None, None, None, None, None, None, -6.0, 957.0, None, None, None,2019-01-01 03:00:00, None, 21.73, None,1
None, -5.202, 92.1, None, None, 26.51, 0.265, 244.7, None, None, None, None, None, None, -6.0, 956.0, None, None, None,2019-01-01 04:00:00, None, 21.72, None,1
None, -4.911, 91.8, None, None, 25.48, 0.806, 231.2, None, None, None, None, None, None, -6.0, 956.0, None, None, None,2019-01-01 05:00:00, None, 21.28, None,1
None, -5.056, 91.7, None, None, 21.3, 0.311, 233.4, None, None, None, None, None, None, -6.0, 956.0, None, None, None,2019-01-01 06:00:00, None, 21.04, None,1
None, -5.396, 92.0, None, None, 32.55, 0.205, 275.8, None, None, None, None, None, None, -6.0, 956.0, None, None, None,2019-01-01 07:00:00, None, 20.31, None,1
None, -5.396, 92.2, None, None, 21.61, 0.027, 282.0, None, None, None, None, None, None, -6.0, 957.0, None, None, None,2019-01-01 08:00:00, None, 20.23, None,1
None, -4.717, 92.0, None, None, 30.91, 0.011, 245.6, None, None, None, None, None, None, -6.0, 957.0, None, None, None,2019-01-01 09:00:00, None, 21.61, None,1
None, -3.753, 91.4, None, None, 38.21, 0.252, 226.2, None, None, None, None, None, None, -5.0, 958.0, None, None, None,2019-01-01 10:00:00, None, 21.01, None,1
None, -3.332, 89.3, None, None, 21.36, 0.661, 219.3, None, None, None, None, None, None, -5.0, 957.0, None, None, None,2019-01-01 11:00:00, None, 21.55, None,1
None, -2.549, 87.7, None, None, 23.27, 2.244, 211.3, None, None, None, None, None, None, -4.0, 957.0, None, None, None,2019-01-01 12:00:00, None, 21.94, None,1
None, -2.048, 83.6, None, None, 28.48, 0.947, 205.1, None, None, None, None, None, None, -4.0, 956.0, None, None, None,2019-01-01 13:00:00, None, 22.18, None,1
None, -1.734, 77.77, None, None, 28.88, 0.567, 233.0, None, None, None, None, None, None, -5.0, 956.0, None, None, None,2019-01-01 14:00:00, None, 22.3, None,1
None, -1.661, 78.01, None, None, 28.57, 0.261, 245.8, None, None, None, None, None, None, -5.0, 956.0, None, None, None,2019-01-01 15:00:00, None, 22.29, None,1
