pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, None, 433.0, None, None, None,2018-04-30 00:00:00, None, None, None, None,18
None, None, None, 433.0, None, None, None,2018-04-30 01:00:00, None, None, None, None,18
None, None, None, 432.0, None, None, None,2018-04-30 02:00:00, None, None, None, None,18
None, None, None, 430.0, None, None, None,2018-04-30 03:00:00, None, None, None, None,18
None, None, None, 428.0, None, None, None,2018-04-30 04:00:00, None, None, None, None,18
None, None, None, 425.0, None, None, None,2018-04-30 05:00:00, None, None, None, None,18
None, None, None, 425.0, None, None, None,2018-04-30 06:00:00, None, None, None, None,18
None, None, None, 424.0, None, None, None,2018-04-30 07:00:00, None, None, None, None,18
None, None, None, 424.0, None, None, None,2018-04-30 08:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 09:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 10:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 11:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 12:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 13:00:00, None, None, None, None,18
None, None, None, 423.0, None, None, None,2018-04-30 14:00:00, None, None, None, None,18
None, None, None, 421.0, None, None, None,2018-04-30 15:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-04-30 16:00:00, None, None, None, None,18
None, None, None, 410.0, None, None, None,2018-04-30 17:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-04-30 18:00:00, None, None, None, None,18
None, None, None, 413.0, None, None, None,2018-04-30 19:00:00, None, None, None, None,18
None, None, None, 417.0, None, None, None,2018-04-30 20:00:00, None, None, None, None,18
None, None, None, 417.0, None, None, None,2018-04-30 21:00:00, None, None, None, None,18
None, None, None, 417.0, None, None, None,2018-04-30 22:00:00, None, None, None, None,18
None, None, None, 416.0, None, None, None,2018-04-30 23:00:00, None, None, None, None,18
None, None, None, 415.0, None, None, None,2018-05-01 00:00:00, None, None, None, None,18
None, None, None, 414.0, None, None, None,2018-05-01 01:00:00, None, None, None, None,18
None, None, None, 413.0, None, None, None,2018-05-01 02:00:00, None, None, None, None,18
None, None, None, 412.0, None, None, None,2018-05-01 03:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-05-01 04:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-05-01 05:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-05-01 06:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-05-01 07:00:00, None, None, None, None,18
None, None, None, 411.0, None, None, None,2018-05-01 08:00:00, None, None, None, None,18
None, None, None, 412.0, None, None, None,2018-05-01 09:00:00, None, None, None, None,18
None, None, None, 413.0, None, None, None,2018-05-01 10:00:00, None, None, None, None,18
None, None, None, 413.0, None, None, None,2018-05-01 11:00:00, None, None, None, None,18
None, None, None, 412.0, None, None, None,2018-05-01 12:00:00, None, None, None, None,18
None, None, None, 410.0, None, None, None,2018-05-01 13:00:00, None, None, None, None,18
None, None, None, 408.0, None, None, None,2018-05-01 14:00:00, None, None, None, None,18
None, None, None, 408.0, None, None, None,2018-05-01 15:00:00, None, None, None, None,18
None, None, None, 402.0, None, None, None,2018-05-01 16:00:00, None, None, None, None,18
None, None, None, 401.0, None, None, None,2018-05-01 17:00:00, None, None, None, None,18
None, None, None, 404.0, None, None, None,2018-05-01 18:00:00, None, None, None, None,18
None, None, None, 407.0, None, None, None,2018-05-01 19:00:00, None, None, None, None,18
None, None, None, 408.0, None, None, None,2018-05-01 20:00:00, None, None, None, None,18
None, None, None, 409.0, None, None, None,2018-05-01 21:00:00, None, None, None, None,18
None, None, None, 409.0, None, None, None,2018-05-01 22:00:00, None, None, None, None,18
None, None, None, 406.0, None, None, None,2018-05-01 23:00:00, None, None, None, None,18
None, None, None, 405.0, None, None, None,2018-05-02 00:00:00, None, None, None, None,18
None, None, None, 403.0, None, None, None,2018-05-02 01:00:00, None, None, None, None,18
None, None, None, 403.0, None, None, None,2018-05-02 02:00:00, None, None, None, None,18
None, None, None, 402.0, None, None, None,2018-05-02 03:00:00, None, None, None, None,18
None, None, None, 401.0, None, None, None,2018-05-02 04:00:00, None, None, None, None,18
None, None, None, 398.0, None, None, None,2018-05-02 05:00:00, None, None, None, None,18
None, None, None, 397.0, None, None, None,2018-05-02 06:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 07:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 08:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 09:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 10:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 11:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 12:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 13:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 14:00:00, None, None, None, None,18
None, None, None, 396.0, None, None, None,2018-05-02 15:00:00, None, None, None, None,18
None, None, None, 395.0, None, None, None,2018-05-02 16:00:00, None, None, None, None,18
None, None, None, 395.0, None, None, None,2018-05-02 17:00:00, None, None, None, None,18
None, None, None, 393.0, None, None, None,2018-05-02 18:00:00, None, None, None, None,18
None, None, None, 393.0, None, None, None,2018-05-02 19:00:00, None, None, None, None,18
None, None, None, 393.0, None, None, None,2018-05-02 20:00:00, None, None, None, None,18
None, None, None, 393.0, None, None, None,2018-05-02 21:00:00, None, None, None, None,18
None, None, None, 392.0, None, None, None,2018-05-02 22:00:00, None, None, None, None,18
None, None, None, 392.0, None, None, None,2018-05-02 23:00:00, None, None, None, None,18
None, None, None, 391.0, None, None, None,2018-05-03 00:00:00, None, None, None, None,18
None, None, None, 389.0, None, None, None,2018-05-03 01:00:00, None, None, None, None,18
None, None, None, 389.0, None, None, None,2018-05-03 02:00:00, None, None, None, None,18
None, None, None, 388.0, None, None, None,2018-05-03 03:00:00, None, None, None, None,18
None, None, None, 385.0, None, None, None,2018-05-03 04:00:00, None, None, None, None,18
None, None, None, 384.0, None, None, None,2018-05-03 05:00:00, None, None, None, None,18
None, None, None, 383.0, None, None, None,2018-05-03 06:00:00, None, None, None, None,18
None, None, None, 382.0, None, None, None,2018-05-03 07:00:00, None, None, None, None,18
None, None, None, 381.0, None, None, None,2018-05-03 08:00:00, None, None, None, None,18
None, None, None, 381.0, None, None, None,2018-05-03 09:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 10:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 11:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 12:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 13:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 14:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 15:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 16:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 17:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 18:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 19:00:00, None, None, None, None,18
None, None, None, 380.0, None, None, None,2018-05-03 20:00:00, None, None, None, None,18
None, None, None, 379.0, None, None, None,2018-05-03 21:00:00, None, None, None, None,18
None, None, None, 377.0, None, None, None,2018-05-03 22:00:00, None, None, None, None,18
None, None, None, 376.0, None, None, None,2018-05-03 23:00:00, None, None, None, None,18
None, None, None, 376.0, None, None, None,2018-05-04 00:00:00, None, None, None, None,18
None, None, None, 376.0, None, None, None,2018-05-04 01:00:00, None, None, None, None,18
None, None, None, 376.0, None, None, None,2018-05-04 02:00:00, None, None, None, None,18
None, None, None, 374.0, None, None, None,2018-05-04 03:00:00, None, None, None, None,18
None, None, None, 373.0, None, None, None,2018-05-04 04:00:00, None, None, None, None,18
None, None, None, 372.0, None, None, None,2018-05-04 05:00:00, None, None, None, None,18
None, None, None, 371.0, None, None, None,2018-05-04 06:00:00, None, None, None, None,18
None, None, None, 369.0, None, None, None,2018-05-04 07:00:00, None, None, None, None,18
None, None, None, 368.0, None, None, None,2018-05-04 08:00:00, None, None, None, None,18
None, None, None, 368.0, None, None, None,2018-05-04 09:00:00, None, None, None, None,18
None, None, None, 367.0, None, None, None,2018-05-04 10:00:00, None, None, None, None,18
None, None, None, 367.0, None, None, None,2018-05-04 11:00:00, None, None, None, None,18
None, None, None, 366.0, None, None, None,2018-05-04 12:00:00, None, None, None, None,18
None, None, None, 366.0, None, None, None,2018-05-04 13:00:00, None, None, None, None,18
None, None, None, 366.0, None, None, None,2018-05-04 14:00:00, None, None, None, None,18
None, None, None, 365.0, None, None, None,2018-05-04 15:00:00, None, None, None, None,18
None, None, None, 364.0, None, None, None,2018-05-04 16:00:00, None, None, None, None,18
None, None, None, 363.0, None, None, None,2018-05-04 17:00:00, None, None, None, None,18
None, None, None, 362.0, None, None, None,2018-05-04 18:00:00, None, None, None, None,18
None, None, None, 362.0, None, None, None,2018-05-04 19:00:00, None, None, None, None,18
None, None, None, 362.0, None, None, None,2018-05-04 20:00:00, None, None, None, None,18
None, None, None, 361.0, None, None, None,2018-05-04 21:00:00, None, None, None, None,18
None, None, None, 360.0, None, None, None,2018-05-04 22:00:00, None, None, None, None,18
None, None, None, 358.0, None, None, None,2018-05-04 23:00:00, None, None, None, None,18
None, None, None, 357.0, None, None, None,2018-05-05 00:00:00, None, None, None, None,18
None, None, None, 356.0, None, None, None,2018-05-05 01:00:00, None, None, None, None,18
None, None, None, 354.0, None, None, None,2018-05-05 02:00:00, None, None, None, None,18
None, None, None, 354.0, None, None, None,2018-05-05 03:00:00, None, None, None, None,18
None, None, None, 352.0, None, None, None,2018-05-05 04:00:00, None, None, None, None,18
None, None, None, 350.0, None, None, None,2018-05-05 05:00:00, None, None, None, None,18
None, None, None, 350.0, None, None, None,2018-05-05 06:00:00, None, None, None, None,18
None, None, None, 349.0, None, None, None,2018-05-05 07:00:00, None, None, None, None,18
None, None, None, 348.0, None, None, None,2018-05-05 08:00:00, None, None, None, None,18
None, None, None, 348.0, None, None, None,2018-05-05 09:00:00, None, None, None, None,18
None, None, None, 347.0, None, None, None,2018-05-05 10:00:00, None, None, None, None,18
None, None, None, 347.0, None, None, None,2018-05-05 11:00:00, None, None, None, None,18
None, None, None, 347.0, None, None, None,2018-05-05 12:00:00, None, None, None, None,18
None, None, None, 347.0, None, None, None,2018-05-05 13:00:00, None, None, None, None,18
None, None, None, 347.0, None, None, None,2018-05-05 14:00:00, None, None, None, None,18
None, None, None, 346.0, None, None, None,2018-05-05 15:00:00, None, None, None, None,18
None, None, None, 346.0, None, None, None,2018-05-05 16:00:00, None, None, None, None,18
None, None, None, 346.0, None, None, None,2018-05-05 17:00:00, None, None, None, None,18
None, None, None, 346.0, None, None, None,2018-05-05 18:00:00, None, None, None, None,18
None, None, None, 345.0, None, None, None,2018-05-05 19:00:00, None, None, None, None,18
None, None, None, 344.0, None, None, None,2018-05-05 20:00:00, None, None, None, None,18
None, None, None, 344.0, None, None, None,2018-05-05 21:00:00, None, None, None, None,18
None, None, None, 343.0, None, None, None,2018-05-05 22:00:00, None, None, None, None,18
None, None, None, 341.0, None, None, None,2018-05-05 23:00:00, None, None, None, None,18
None, None, None, 340.0, None, None, None,2018-05-06 00:00:00, None, None, None, None,18
None, None, None, 338.0, None, None, None,2018-05-06 01:00:00, None, None, None, None,18
None, None, None, 336.0, None, None, None,2018-05-06 02:00:00, None, None, None, None,18
None, None, None, 335.0, None, None, None,2018-05-06 03:00:00, None, None, None, None,18
None, None, None, 334.0, None, None, None,2018-05-06 04:00:00, None, None, None, None,18
None, None, None, 333.0, None, None, None,2018-05-06 05:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 06:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 07:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 08:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 09:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 10:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 11:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 12:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 13:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 14:00:00, None, None, None, None,18
None, None, None, 332.0, None, None, None,2018-05-06 15:00:00, None, None, None, None,18
None, None, None, 330.0, None, None, None,2018-05-06 16:00:00, None, None, None, None,18
None, None, None, 330.0, None, None, None,2018-05-06 17:00:00, None, None, None, None,18
None, None, None, 331.0, None, None, None,2018-05-06 18:00:00, None, None, None, None,18
None, None, None, 331.0, None, None, None,2018-05-06 19:00:00, None, None, None, None,18
None, None, None, 331.0, None, None, None,2018-05-06 20:00:00, None, None, None, None,18
None, None, None, 331.0, None, None, None,2018-05-06 21:00:00, None, None, None, None,18
None, None, None, 330.0, None, None, None,2018-05-06 22:00:00, None, None, None, None,18
None, None, None, 330.0, None, None, None,2018-05-06 23:00:00, None, None, None, None,18
