pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 3.183, None, None, None, None, 0.0, None, -6999.0, 3.2, 3.1, 0.2, None, None, 3.5, -6999.0, None,2021-04-02 19:00:00, 3.0, 2.919, -6999.0,14
None, None, 2.86, None, None, None, None, 0.0, None, -6999.0, 2.9, 2.9, -0.2, None, None, 3.5, -6999.0, None,2021-04-02 20:00:00, 3.0, 2.751, -6999.0,14
None, None, 2.888, None, None, None, None, 0.0, None, -6999.0, 2.9, 2.8, 0.0, None, None, 3.5, -6999.0, None,2021-04-02 21:00:00, 3.0, 2.773, -6999.0,14
None, None, 1.119, None, None, None, None, 0.0, None, -6999.0, 1.1, 1.1, 3.9, None, None, 3.5, -6999.0, None,2021-04-02 23:00:00, 3.0, 2.862, -6999.0,14
None, None, 1.449, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.1, 1.3, None, None, 3.5, -6999.0, None,2021-04-03 00:00:00, 3.0, 2.903, -6999.0,14
None, None, 1.429, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.1, 1.5, None, None, 3.5, -6999.0, None,2021-04-03 01:00:00, 3.0, 2.819, -6999.0,14
None, None, 1.023, None, None, None, None, 0.0, None, -6999.0, 1.0, 1.0, 0.7, None, None, 3.5, -6999.0, None,2021-04-03 02:00:00, 3.0, 2.753, -6999.0,14
None, None, 0.721, None, None, None, None, 0.0, None, -6999.0, 0.7, 0.7, 0.8, None, None, 3.5, -6999.0, None,2021-04-03 03:00:00, 3.0, 2.844, -6999.0,14
None, None, 0.569, None, None, None, None, 0.0, None, -6999.0, 0.6, 0.5, 0.9, None, None, 3.5, -6999.0, None,2021-04-03 04:00:00, 3.0, 2.894, -6999.0,14
None, None, 0.89, None, None, None, None, 0.0, None, -6999.0, 0.9, 0.5, 0.2, None, None, 3.5, -6999.0, None,2021-04-03 05:00:00, 3.0, 2.875, -6999.0,14
None, None, 0.947, None, None, None, None, 0.0, None, -6999.0, 0.9, 0.5, 0.0, None, None, 3.5, -6999.0, None,2021-04-03 06:00:00, 3.0, 2.845, -6999.0,14
None, None, 1.004, None, None, None, None, 0.0, None, -6999.0, 1.0, 0.9, 0.0, None, None, 1.0, -6999.0, None,2021-04-03 07:00:00, 3.0, 2.853, -6999.0,14
None, None, 1.079, None, None, None, None, 0.0, None, -6999.0, 1.1, 0.9, 0.0, None, None, 1.1, -6999.0, None,2021-04-03 08:00:00, 3.0, 2.827, -6999.0,14
None, None, 1.571, None, None, None, None, 0.0, None, -6999.0, 1.6, 0.9, 0.0, None, None, 1.6, -6999.0, None,2021-04-03 09:00:00, 3.0, 2.869, -6999.0,14
None, None, 2.186, None, None, None, None, 0.0, None, -6999.0, 2.2, 0.9, 0.0, None, None, 2.2, -6999.0, None,2021-04-03 10:00:00, 3.0, 2.774, -6999.0,14
None, None, 2.935, None, None, None, None, 0.0, None, -6999.0, 2.9, 0.9, 0.3, None, None, 3.0, -6999.0, None,2021-04-03 11:00:00, 3.0, 2.521, -6999.0,14
None, None, 4.162, None, None, None, None, 0.0, None, -6999.0, 4.2, 0.9, -753.3, None, None, 4.2, -6999.0, None,2021-04-03 12:00:00, 2.0, 2.145, -6999.0,14
None, None, 5.462, None, None, None, None, -1.0, None, -6999.0, 5.5, 0.9, 0.0, None, None, 5.7, -6999.0, None,2021-04-03 13:00:00, 1.0, 1.383, -6999.0,14
None, None, 5.768, None, None, None, None, -1.0, None, -6999.0, 5.8, 0.9, 0.0, None, None, 6.9, -6999.0, None,2021-04-03 14:00:00, 0.0, 0.302, -6999.0,14
None, None, 5.387, None, None, None, None, 0.0, None, -6999.0, 5.4, 0.9, 0.0, None, None, 6.9, -6999.0, None,2021-04-03 15:00:00, 0.0, 0.238, -6999.0,14
None, None, 5.539, None, None, None, None, 0.0, None, -6999.0, 5.5, 0.9, 755.1, None, None, 6.9, -6999.0, None,2021-04-03 16:00:00, 0.0, 0.343, -6999.0,14
None, None, 4.945, None, None, None, None, 0.0, None, -6999.0, 4.9, 0.9, -0.2, None, None, 6.9, -6999.0, None,2021-04-03 17:00:00, 0.0, 0.264, -6999.0,14
None, None, 4.313, None, None, None, None, 0.0, None, -6999.0, 4.3, 0.9, -0.3, None, None, 6.9, -6999.0, None,2021-04-03 18:00:00, 0.0, 0.338, -6999.0,14
None, None, 3.729, None, None, None, None, 0.0, None, -6999.0, 3.7, 3.7, -0.2, None, None, 4.3, -6999.0, None,2021-04-03 19:00:00, 0.0, 0.361, -6999.0,14
None, None, 3.119, None, None, None, None, 0.0, None, -6999.0, 3.1, 3.1, 0.0, None, None, 4.3, -6999.0, None,2021-04-03 20:00:00, 0.0, 0.303, -6999.0,14
None, None, 2.729, None, None, None, None, 0.0, None, -6999.0, 2.7, 2.7, -0.3, None, None, 4.3, -6999.0, None,2021-04-03 21:00:00, 0.0, 0.212, -6999.0,14
None, None, 2.292, None, None, None, None, 0.0, None, -6999.0, 2.3, 2.2, 0.0, None, None, 4.3, -6999.0, None,2021-04-03 22:00:00, 0.0, 0.074, -6999.0,14
None, None, 1.761, None, None, None, None, 0.0, None, -6999.0, 1.8, 1.6, -0.4, None, None, 4.3, -6999.0, None,2021-04-03 23:00:00, 0.0, 0.16, -6999.0,14
None, None, 1.534, None, None, None, None, 0.0, None, -6999.0, 1.5, 1.5, -0.4, None, None, 4.3, -6999.0, None,2021-04-04 00:00:00, 0.0, 0.189, -6999.0,14
None, None, 1.287, None, None, None, None, 0.0, None, -6999.0, 1.3, 1.2, 0.0, None, None, 4.3, -6999.0, None,2021-04-04 01:00:00, 0.0, 0.117, -6999.0,14
None, None, 0.786, None, None, None, None, 0.0, None, -6999.0, 0.8, 0.8, -0.1, None, None, 4.3, -6999.0, None,2021-04-04 02:00:00, 0.0, 0.213, -6999.0,14
None, None, 1.126, None, None, None, None, 0.0, None, -6999.0, 1.1, 0.8, 0.0, None, None, 4.3, -6999.0, None,2021-04-04 03:00:00, 0.0, 0.171, -6999.0,14
None, None, 1.154, None, None, None, None, 0.0, None, -6999.0, 1.2, 0.8, -0.1, None, None, 4.3, -6999.0, None,2021-04-04 04:00:00, 0.0, 0.26, -6999.0,14
None, None, 1.211, None, None, None, None, 0.0, None, -6999.0, 1.2, 0.8, 0.0, None, None, 4.3, -6999.0, None,2021-04-04 05:00:00, 0.0, 0.189, -6999.0,14
None, None, 1.192, None, None, None, None, 0.0, None, -6999.0, 1.2, 0.8, -0.1, None, None, 4.3, -6999.0, None,2021-04-04 06:00:00, 0.0, 0.282, -6999.0,14
None, None, 1.353, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.1, 0.0, None, None, 1.5, -6999.0, None,2021-04-04 07:00:00, 0.0, 0.207, -6999.0,14
None, None, 1.447, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.1, 0.0, None, None, 1.5, -6999.0, None,2021-04-04 08:00:00, 0.0, 0.281, -6999.0,14
None, None, 2.099, None, None, None, None, 0.0, None, -6999.0, 2.1, 1.1, 0.0, None, None, 2.1, -6999.0, None,2021-04-04 09:00:00, 0.0, 0.305, -6999.0,14
None, None, 3.255, None, None, None, None, 0.0, None, -6999.0, 3.3, 1.1, 0.3, None, None, 3.3, -6999.0, None,2021-04-04 10:00:00, 0.0, 0.355, -6999.0,14
None, None, 3.942, None, None, None, None, 0.0, None, -6999.0, 3.9, 1.1, 0.3, None, None, 4.0, -6999.0, None,2021-04-04 11:00:00, 0.0, 0.255, -6999.0,14
None, None, 4.535, None, None, None, None, 0.0, None, -6999.0, 4.5, 1.1, 0.4, None, None, 4.8, -6999.0, None,2021-04-04 12:00:00, 0.0, 0.231, -6999.0,14
None, None, 5.443, None, None, None, None, 0.0, None, -6999.0, 5.4, 1.1, -0.1, None, None, 5.4, -6999.0, None,2021-04-04 13:00:00, 0.0, 0.304, -6999.0,14
None, None, 5.984, None, None, None, None, 0.0, None, -6999.0, 6.0, 1.1, 0.3, None, None, 6.1, -6999.0, None,2021-04-04 14:00:00, 0.0, 0.155, -6999.0,14
None, None, 5.628, None, None, None, None, 0.0, None, -6999.0, 5.6, 1.1, 0.2, None, None, 6.1, -6999.0, None,2021-04-04 15:00:00, 0.0, 0.233, -6999.0,14
None, None, 6.451, None, None, None, None, 0.0, None, -6999.0, 6.5, 1.1, -0.1, None, None, 6.5, -6999.0, None,2021-04-04 16:00:00, 0.0, 0.207, -6999.0,14
None, None, 5.19, None, None, None, None, 0.0, None, -6999.0, 5.2, 1.1, 0.1, None, None, 6.5, -6999.0, None,2021-04-04 17:00:00, 0.0, 0.273, -6999.0,14
None, None, 4.616, None, None, None, None, 0.0, None, -6999.0, 4.6, 1.1, -0.2, None, None, 6.5, -6999.0, None,2021-04-04 18:00:00, 0.0, 0.189, -6999.0,14
None, None, 3.85, None, None, None, None, 0.0, None, -6999.0, 3.9, 3.9, 0.2, None, None, 4.6, -6999.0, None,2021-04-04 19:00:00, 0.0, 0.325, -6999.0,14
None, None, 3.534, None, None, None, None, 0.0, None, -6999.0, 3.5, 3.5, -0.2, None, None, 4.6, -6999.0, None,2021-04-04 20:00:00, 0.0, 0.256, -6999.0,14
None, None, 3.562, None, None, None, None, 0.0, None, -6999.0, 3.6, 3.4, -0.1, None, None, 4.6, -6999.0, None,2021-04-04 21:00:00, 0.0, 0.229, -6999.0,14
None, None, 3.362, None, None, None, None, 0.0, None, -6999.0, 3.4, 3.3, 0.0, None, None, 4.6, -6999.0, None,2021-04-04 22:00:00, 0.0, 0.204, -6999.0,14
None, None, 3.286, None, None, None, None, 0.0, None, -6999.0, 3.3, 3.2, 0.0, None, None, 4.6, -6999.0, None,2021-04-04 23:00:00, 0.0, 0.224, -6999.0,14
None, None, 3.343, None, None, None, None, 0.0, None, -6999.0, 3.3, 3.2, -0.2, None, None, 4.6, -6999.0, None,2021-04-05 00:00:00, 0.0, 0.197, -6999.0,14
None, None, 3.238, None, None, None, None, 0.0, None, -6999.0, 3.2, 3.2, 0.2, None, None, 4.6, -6999.0, None,2021-04-05 01:00:00, 0.0, 0.223, -6999.0,14
None, None, 3.049, None, None, None, None, 0.0, None, -6999.0, 3.0, 3.0, 0.0, None, None, 4.6, -6999.0, None,2021-04-05 02:00:00, 0.0, 0.284, -6999.0,14
None, None, 3.144, None, None, None, None, 0.0, None, -6999.0, 3.1, 3.0, 0.0, None, None, 4.6, -6999.0, None,2021-04-05 03:00:00, 0.0, 0.26, -6999.0,14
None, None, 3.144, None, None, None, None, 0.0, None, -6999.0, 3.1, 3.0, 0.0, None, None, 4.6, -6999.0, None,2021-04-05 04:00:00, 0.0, 0.263, -6999.0,14
None, None, 3.228, None, None, None, None, 0.0, None, -6999.0, 3.2, 3.0, 0.1, None, None, 4.6, -6999.0, None,2021-04-05 05:00:00, 0.0, 0.236, -6999.0,14
None, None, 3.248, None, None, None, None, 0.0, None, -6999.0, 3.2, 3.0, 0.0, None, None, 4.6, -6999.0, None,2021-04-05 06:00:00, 0.0, 0.225, -6999.0,14
None, None, 3.314, None, None, None, None, 0.0, None, -6999.0, 3.3, 3.2, 0.1, None, None, 3.4, -6999.0, None,2021-04-05 07:00:00, 0.0, 0.218, -6999.0,14
None, None, 3.475, None, None, None, None, 0.0, None, -6999.0, 3.5, 3.2, 0.0, None, None, 3.5, -6999.0, None,2021-04-05 08:00:00, 0.0, 0.269, -6999.0,14
None, None, 3.741, None, None, None, None, 0.0, None, -6999.0, 3.7, 3.2, 0.2, None, None, 3.8, -6999.0, None,2021-04-05 09:00:00, 0.0, 0.268, -6999.0,14
None, None, 4.749, None, None, None, None, 0.0, None, -6999.0, 4.7, 3.2, 0.0, None, None, 4.7, -6999.0, None,2021-04-05 10:00:00, 0.0, 0.361, -6999.0,14
None, None, 5.122, None, None, None, None, 0.0, None, -6999.0, 5.1, 3.2, 0.3, None, None, 5.2, -6999.0, None,2021-04-05 11:00:00, 0.0, 0.175, -6999.0,14
None, None, 5.867, None, None, None, None, 0.0, None, -6999.0, 5.9, 3.2, 0.0, None, None, 5.9, -6999.0, None,2021-04-05 12:00:00, 0.0, 0.329, -6999.0,14
None, None, 6.244, None, None, None, None, 0.0, None, -6999.0, 6.2, 3.2, 0.2, None, None, 6.4, -6999.0, None,2021-04-05 13:00:00, 0.0, 0.384, -6999.0,14
None, None, 5.912, None, None, None, None, 0.0, None, -6999.0, 5.9, 3.2, 0.0, None, None, 6.4, -6999.0, None,2021-04-05 14:00:00, 0.0, 0.399, -6999.0,14
None, None, 6.519, None, None, None, None, 0.0, None, -6999.0, 6.5, 3.2, 0.0, None, None, 6.5, -6999.0, None,2021-04-05 15:00:00, 0.0, 0.386, -6999.0,14
None, None, 6.252, None, None, None, None, 0.0, None, -6999.0, 6.3, 3.2, 0.0, None, None, 7.0, -6999.0, None,2021-04-05 16:00:00, 0.0, 0.41, -6999.0,14
None, None, 6.031, None, None, None, None, 0.0, None, -6999.0, 6.0, 3.2, 0.0, None, None, 7.0, -6999.0, None,2021-04-05 17:00:00, 0.0, 0.353, -6999.0,14
None, None, 5.54, None, None, None, None, 0.0, None, -6999.0, 5.5, 3.2, -0.3, None, None, 7.0, -6999.0, None,2021-04-05 18:00:00, 0.0, 0.306, -6999.0,14
None, None, 5.487, None, None, None, None, 0.0, None, -6999.0, 5.5, 5.0, 0.1, None, None, 5.6, -6999.0, None,2021-04-05 19:00:00, 0.0, 0.27, -6999.0,14
None, None, 4.456, None, None, None, None, 0.0, None, -6999.0, 4.5, 4.4, 0.3, None, None, 5.6, -6999.0, None,2021-04-05 20:00:00, 0.0, 0.346, -6999.0,14
None, None, 3.743, None, None, None, None, 0.0, None, -6999.0, 3.7, 3.7, 0.3, None, None, 5.6, -6999.0, None,2021-04-05 21:00:00, 0.0, 0.26, -6999.0,14
None, None, 3.609, None, None, None, None, 0.0, None, -6999.0, 3.6, 3.6, 0.2, None, None, 5.6, -6999.0, None,2021-04-05 22:00:00, 0.0, 0.291, -6999.0,14
None, None, 4.236, None, None, None, None, 0.0, None, -6999.0, 4.2, 3.5, 0.2, None, None, 5.6, -6999.0, None,2021-04-05 23:00:00, 0.0, 0.35, -6999.0,14
None, None, 3.419, None, None, None, None, 0.0, None, -6999.0, 3.4, 3.4, 0.1, None, None, 5.6, -6999.0, None,2021-04-06 00:00:00, 0.0, 0.282, -6999.0,14
None, None, 3.172, None, None, None, None, 0.0, None, -6999.0, 3.2, 3.2, 0.0, None, None, 5.6, -6999.0, None,2021-04-06 01:00:00, 0.0, 0.284, -6999.0,14
None, None, 3.068, None, None, None, None, 0.0, None, -6999.0, 3.1, 3.0, 0.0, None, None, 5.6, -6999.0, None,2021-04-06 02:00:00, 0.0, 0.284, -6999.0,14
None, None, 3.03, None, None, None, None, 0.0, None, -6999.0, 3.0, 3.0, 0.4, None, None, 5.6, -6999.0, None,2021-04-06 03:00:00, 0.0, 0.294, -6999.0,14
None, None, 2.963, None, None, None, None, 0.0, None, -6999.0, 3.0, 2.9, 0.1, None, None, 5.6, -6999.0, None,2021-04-06 04:00:00, 0.0, 0.313, -6999.0,14
None, None, 2.878, None, None, None, None, 0.0, None, -6999.0, 2.9, 2.9, 0.3, None, None, 5.6, -6999.0, None,2021-04-06 05:00:00, 0.0, 0.24, -6999.0,14
None, None, 2.793, None, None, None, None, 0.0, None, -6999.0, 2.8, 2.8, 0.3, None, None, 5.6, -6999.0, None,2021-04-06 06:00:00, 0.0, 0.27, -6999.0,14
None, None, 2.85, None, None, None, None, 0.0, None, -6999.0, 2.9, 2.8, 0.0, None, None, 2.9, -6999.0, None,2021-04-06 07:00:00, 0.0, 0.257, -6999.0,14
None, None, 2.982, None, None, None, None, 0.0, None, -6999.0, 3.0, 2.8, 0.0, None, None, 3.0, -6999.0, None,2021-04-06 08:00:00, 0.0, 0.312, -6999.0,14
None, None, 3.703, None, None, None, None, 0.0, None, -6999.0, 3.7, 2.8, 0.4, None, None, 3.7, -6999.0, None,2021-04-06 09:00:00, 0.0, 0.34, -6999.0,14
None, None, 3.809, None, None, None, None, 0.0, None, -6999.0, 3.8, 2.8, 0.4, None, None, 3.9, -6999.0, None,2021-04-06 10:00:00, 0.0, 0.356, -6999.0,14
None, None, 4.075, None, None, None, None, 0.0, None, -6999.0, 4.1, 2.8, 0.5, None, None, 4.1, -6999.0, None,2021-04-06 11:00:00, 0.0, 0.386, -6999.0,14
None, None, 4.342, None, None, None, None, 0.0, None, -6999.0, 4.3, 2.8, 0.6, None, None, 4.5, -6999.0, None,2021-04-06 12:00:00, 0.0, 0.414, -6999.0,14
None, None, 4.666, None, None, None, None, 0.0, None, -6999.0, 4.7, 2.8, 0.4, None, None, 4.8, -6999.0, None,2021-04-06 13:00:00, 0.0, 0.431, -6999.0,14
None, None, 5.125, None, None, None, None, 0.0, None, -6999.0, 5.1, 2.8, 0.1, None, None, 5.9, -6999.0, None,2021-04-06 14:00:00, 0.0, 0.413, -6999.0,14
None, None, 4.974, None, None, None, None, 0.0, None, -6999.0, 5.0, 2.8, 0.7, None, None, 5.9, -6999.0, None,2021-04-06 15:00:00, 0.0, 0.375, -6999.0,14
None, None, 3.261, None, None, None, None, 0.0, None, -6999.0, 3.3, 2.8, 4.6, None, None, 5.9, -6999.0, None,2021-04-06 16:00:00, 0.0, 0.339, -6999.0,14
None, None, 3.193, None, None, None, None, 0.0, None, -6999.0, 3.2, 2.8, 3.5, None, None, 5.9, -6999.0, None,2021-04-06 17:00:00, 0.0, 0.342, -6999.0,14
14.9, None, 2.586, None, None, None, None, 0.0, None, -6999.0, 2.6, 2.6, 1.8, None, None, 5.9, -6999.0, None,2021-04-06 18:00:00, 0.0, 0.338, -6999.0,14
16.4, None, 2.33, None, None, None, None, 0.0, None, -6999.0, 2.3, 2.3, 1.5, None, None, 2.6, -6999.0, None,2021-04-06 19:00:00, 0.0, 0.314, -6999.0,14
17.3, None, 2.226, None, None, None, None, 0.0, None, -6999.0, 2.2, 2.2, 1.2, None, None, 2.6, -6999.0, None,2021-04-06 20:00:00, 0.0, 0.359, -6999.0,14
18.1, None, 1.677, None, None, None, None, 0.0, None, -6999.0, 1.7, 1.7, 1.1, None, None, 2.6, -6999.0, None,2021-04-06 21:00:00, 0.0, 0.335, -6999.0,14
18.6, None, 1.78, None, None, None, None, 0.0, None, -6999.0, 1.8, 1.7, 0.7, None, None, 2.6, -6999.0, None,2021-04-06 22:00:00, 0.0, 0.295, -6999.0,14
18.9, None, 1.742, None, None, None, None, 0.0, None, -6999.0, 1.7, 1.7, 0.5, None, None, 2.6, -6999.0, None,2021-04-06 23:00:00, 0.0, 0.318, -6999.0,14
19.5, None, 1.742, None, None, None, None, 0.0, None, -6999.0, 1.7, 1.7, 0.6, None, None, 2.6, -6999.0, None,2021-04-07 00:00:00, 0.0, 0.32, -6999.0,14
20.4, None, 1.478, None, None, None, None, 0.0, None, -6999.0, 1.5, 1.4, 0.9, None, None, 2.6, -6999.0, None,2021-04-07 01:00:00, 0.0, 0.303, -6999.0,14
21.4, None, 1.07, None, None, None, None, 0.0, None, -6999.0, 1.1, 1.1, 1.0, None, None, 2.6, -6999.0, None,2021-04-07 02:00:00, 0.0, 0.261, -6999.0,14
21.3, None, 1.467, None, None, None, None, 0.0, None, -6999.0, 1.5, 1.0, 0.3, None, None, 2.6, -6999.0, None,2021-04-07 03:00:00, 0.0, 0.301, -6999.0,14
21.6, None, 1.411, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.0, 0.3, None, None, 2.6, -6999.0, None,2021-04-07 04:00:00, 0.0, 0.319, -6999.0,14
21.3, None, 1.439, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.0, 0.0, None, None, 2.6, -6999.0, None,2021-04-07 05:00:00, 0.0, 0.306, -6999.0,14
21.0, None, 1.391, None, None, None, None, 0.0, None, -6999.0, 1.4, 1.0, 0.1, None, None, 2.6, -6999.0, None,2021-04-07 06:00:00, 0.0, 0.307, -6999.0,14
None, None, 1.231, None, None, None, None, 0.0, None, -6999.0, 1.2, 1.2, -0.1, None, None, 1.5, -6999.0, None,2021-04-07 07:00:00, 0.0, 0.386, -6999.0,14
None, None, 0.627, None, None, None, None, 0.0, None, -6999.0, 0.6, 0.6, 0.9, None, None, 1.5, -6999.0, None,2021-04-07 08:00:00, 0.0, -0.039, -6999.0,14
None, None, 1.344, None, None, None, None, 0.0, None, -6999.0, 1.3, 0.5, 0.3, None, None, 1.5, -6999.0, None,2021-04-07 09:00:00, 0.0, 0.202, -6999.0,14
None, None, 1.117, None, None, None, None, 0.0, None, -6999.0, 1.1, 0.5, 0.8, None, None, 1.6, -6999.0, None,2021-04-07 10:00:00, 0.0, 0.308, -6999.0,14
None, None, 0.873, None, None, None, None, 0.0, None, -6999.0, 0.9, 0.5, 1.0, None, None, 1.6, -6999.0, None,2021-04-07 11:00:00, 0.0, 0.293, -6999.0,14
None, None, 2.073, None, None, None, None, 0.0, None, -6999.0, 2.1, 0.5, 0.1, None, None, 2.1, -6999.0, None,2021-04-07 12:00:00, 0.0, 0.461, -6999.0,14
None, None, 2.709, None, None, None, None, 0.0, None, -6999.0, 2.7, 0.5, 0.4, None, None, 3.1, -6999.0, None,2021-04-07 13:00:00, 0.0, 0.339, -6999.0,14
None, None, 6.06, None, None, None, None, 0.0, None, -6999.0, 6.1, 0.5, 0.2, None, None, 6.1, -6999.0, None,2021-04-07 14:00:00, 1.0, 0.666, -6999.0,14
None, None, 5.159, None, None, None, None, 0.0, None, -6999.0, 5.2, 0.5, 0.9, None, None, 6.8, -6999.0, None,2021-04-07 15:00:00, 1.0, 0.576, -6999.0,14
None, None, 4.023, None, None, None, None, 0.0, None, -6999.0, 4.0, 0.5, 0.1, None, None, 6.8, -6999.0, None,2021-04-07 16:00:00, 0.0, 0.408, -6999.0,14
None, None, 4.028, None, None, None, None, 0.0, None, -6999.0, 4.0, 0.5, 0.0, None, None, 6.8, -6999.0, None,2021-04-07 17:00:00, 0.0, 0.47, -6999.0,14
None, None, 3.595, None, None, None, None, 0.0, None, -6999.0, 3.6, 0.5, -626.7, None, None, 6.8, -6999.0, None,2021-04-07 18:00:00, 0.0, 0.285, -6999.0,14
None, None, 2.446, None, None, None, None, 0.0, None, -6999.0, 2.4, 2.4, 627.7, None, None, 3.6, -6999.0, None,2021-04-07 19:00:00, 0.0, 0.274, -6999.0,14
None, None, 2.056, None, None, None, None, 0.0, None, -6999.0, 2.1, 2.0, -0.4, None, None, 3.6, -6999.0, None,2021-04-07 20:00:00, 0.0, 0.277, -6999.0,14
None, None, 2.064, None, None, None, None, 0.0, None, -6999.0, 2.1, 1.9, -0.4, None, None, 3.6, -6999.0, None,2021-04-07 21:00:00, 0.0, 0.314, -6999.0,14
None, None, 1.997, None, None, None, None, 0.0, None, -6999.0, 2.0, 1.8, 0.0, None, None, 3.6, -6999.0, None,2021-04-07 22:00:00, 0.0, 0.332, -6999.0,14
None, None, 1.978, None, None, None, None, 0.0, None, -6999.0, 2.0, 1.8, 0.0, None, None, 3.6, -6999.0, None,2021-04-07 23:00:00, 0.0, 0.329, -6999.0,14
