RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
59.87, None, None, None, 0.071, 321.8, None, None, -38.0,914.0, None, None, None, None, None, 35.96, None, None, -33.78, None, None, None, None, 2.033, None, None, None, None, None,2017-01-08 10:00:00, None,2
59.58, None, None, None, 0.071, 322.7, None, None, -37.0,914.0, None, None, None, None, None, 36.18, None, None, -32.31, None, None, None, None, 2.071, None, None, None, None, None,2017-01-08 11:00:00, None,2
59.39, None, None, None, 0.071, 322.6, None, None, -37.0,914.0, None, None, None, None, None, 35.96, None, None, -32.14, None, None, None, None, 1.973, None, None, None, None, None,2017-01-08 12:00:00, None,2
59.39, None, None, None, 0.071, 322.8, None, None, -37.0,914.0, None, None, None, None, None, 36.0, None, None, -32.21, None, None, None, None, 1.978, None, None, None, None, None,2017-01-08 13:00:00, None,2
59.4, None, None, None, 0.071, 322.9, None, None, -37.0,913.0, None, None, None, None, None, 36.08, None, None, -32.29, None, None, None, None, 1.489, None, None, None, None, None,2017-01-08 14:00:00, None,2
59.45, None, None, None, 0.071, 322.4, None, None, -37.0,913.0, None, None, None, None, None, 36.03, None, None, -31.97, None, None, None, None, 2.512, None, None, None, None, None,2017-01-08 15:00:00, None,2
59.42, None, None, None, 0.071, 323.8, None, None, -37.0,913.0, None, None, None, None, None, 35.92, None, None, -32.25, None, None, None, None, 3.278, None, None, None, None, None,2017-01-08 16:00:00, None,2
59.48, None, None, None, 0.071, 322.2, None, None, -37.0,913.0, None, None, None, None, None, 36.14, None, None, -32.34, None, None, None, None, 3.769, None, None, None, None, None,2017-01-08 17:00:00, None,2
59.51, None, None, None, 0.071, 322.0, None, None, -37.0,912.0, None, None, None, None, None, 36.23, None, None, -32.7, None, None, None, None, 1.838, None, None, None, None, None,2017-01-08 18:00:00, None,2
59.62, None, None, None, 0.071, 320.4, None, None, -38.0,912.0, None, None, None, None, None, 36.18, None, None, -33.11, None, None, None, None, 1.804, None, None, None, None, None,2017-01-08 19:00:00, None,2
59.96, None, None, None, 0.071, 322.4, None, None, -39.0,912.0, None, None, None, None, None, 36.09, None, None, -33.87, None, None, None, None, 0.644, None, None, None, None, None,2017-01-08 20:00:00, None,2
60.09, None, None, None, 0.071, 322.1, None, None, -39.0,912.0, None, None, None, None, None, 36.05, None, None, -34.16, None, None, None, None, 2.06, None, None, None, None, None,2017-01-08 21:00:00, None,2
60.12, None, None, None, 0.071, 321.1, None, None, -39.0,911.0, None, None, None, None, None, 35.94, None, None, -34.27, None, None, None, None, 1.542, None, None, None, None, None,2017-01-08 22:00:00, None,2
60.59, None, None, None, 0.071, 322.8, None, None, -39.0,911.0, None, None, None, None, None, 35.81, None, None, -34.98, None, None, None, None, 0.909, None, None, None, None, None,2017-01-08 23:00:00, None,2
60.73, None, None, None, 0.071, 321.0, None, None, -40.0,910.0, None, None, None, None, None, 35.77, None, None, -35.33, None, None, None, None, 1.312, None, None, None, None, None,2017-01-09 00:00:00, None,2
60.88, None, None, None, 0.071, 320.2, None, None, -40.0,910.0, None, None, None, None, None, 35.57, None, None, -35.66, None, None, None, None, 2.409, None, None, None, None, None,2017-01-09 01:00:00, None,2
60.95, None, None, None, 0.071, 321.4, None, None, -40.0,909.0, None, None, None, None, None, 35.45, None, None, -35.78, None, None, None, None, 2.202, None, None, None, None, None,2017-01-09 02:00:00, None,2
61.11, None, None, None, 0.071, 321.6, None, None, -41.0,908.0, None, None, None, None, None, 35.4, None, None, -36.16, None, None, None, None, 1.482, None, None, None, None, None,2017-01-09 03:00:00, None,2
61.2, None, None, None, 0.071, 322.9, None, None, -41.0,908.0, None, None, None, None, None, 35.36, None, None, -36.38, None, None, None, None, 1.853, None, None, None, None, None,2017-01-09 04:00:00, None,2
61.26, None, None, None, 0.071, 322.4, None, None, -41.0,908.0, None, None, None, None, None, 35.33, None, None, -36.6, None, None, None, None, 2.429, None, None, None, None, None,2017-01-09 05:00:00, None,2
61.32, None, None, None, 0.071, 321.8, None, None, -41.0,908.0, None, None, None, None, None, 35.35, None, None, -36.84, None, None, None, None, 1.68, None, None, None, None, None,2017-01-09 06:00:00, None,2
61.35, None, None, None, 0.071, 323.5, None, None, -41.0,908.0, None, None, None, None, None, 35.52, None, None, -37.01, None, None, None, None, 2.273, None, None, None, None, None,2017-01-09 07:00:00, None,2
61.32, None, None, None, 0.071, 321.4, None, None, -41.0,906.0, None, None, None, None, None, 35.65, None, None, -36.84, None, None, None, None, 2.697, None, None, None, None, None,2017-01-09 08:00:00, None,2
61.32, None, None, None, 0.071, 321.3, None, None, -41.0,905.0, None, None, None, None, None, 35.58, None, None, -36.87, None, None, None, None, 2.537, None, None, None, None, None,2017-01-09 09:00:00, None,2
61.15, None, None, None, 0.071, 321.7, None, None, -41.0,906.0, None, None, None, None, None, 35.84, None, None, -36.28, None, None, None, None, 3.184, None, None, None, None, None,2017-01-09 10:00:00, None,2
60.07, None, None, None, 0.071, 322.4, None, None, -39.0,906.0, None, None, None, None, None, 36.1, None, None, -34.32, None, None, None, None, 0.589, None, None, None, None, None,2017-01-09 11:00:00, None,2
59.57, None, None, None, 0.071, 322.0, None, None, -37.0,906.0, None, None, None, None, None, 36.12, None, None, -31.81, None, None, None, None, 2.522, None, None, None, None, None,2017-01-09 12:00:00, None,2
59.68, None, None, None, 0.071, 323.6, None, None, -36.0,905.0, None, None, None, None, None, 36.1, None, None, -30.96, None, None, None, None, 1.841, None, None, None, None, None,2017-01-09 13:00:00, None,2
60.51, None, None, None, 0.071, 321.0, None, None, -35.0,904.0, None, None, None, None, None, 35.97, None, None, -30.11, None, None, None, None, 1.683, None, None, None, None, None,2017-01-09 14:00:00, None,2
72.7, None, None, None, 0.071, 324.5, None, None, -29.0,904.0, None, None, None, None, None, 36.6, None, None, -26.1, None, None, None, None, 0.823, None, None, None, None, None,2017-01-09 15:00:00, None,2
72.6, None, None, None, 0.071, 325.0, None, None, -28.0,904.0, None, None, None, None, None, 35.87, None, None, -25.36, None, None, None, None, 0.856, None, None, None, None, None,2017-01-09 16:00:00, None,2
72.9, None, None, None, 0.071, 324.8, None, None, -28.0,903.0, None, None, None, None, None, 36.32, None, None, -25.21, None, None, None, None, 1.968, None, None, None, None, None,2017-01-09 17:00:00, None,2
76.6, None, None, None, 0.071, 325.5, None, None, -26.0,903.0, None, None, None, None, None, 36.13, None, None, -23.67, None, None, None, None, 2.294, None, None, None, None, None,2017-01-09 18:00:00, None,2
76.2, None, None, None, 0.071, 328.1, None, None, -26.0,903.0, None, None, None, None, None, 35.96, None, None, -23.48, None, None, None, None, 2.086, None, None, None, None, None,2017-01-09 19:00:00, None,2
72.9, None, None, None, 0.071, 327.4, None, None, -28.0,903.0, None, None, None, None, None, 35.78, None, None, -24.86, None, None, None, None, 2.282, None, None, None, None, None,2017-01-09 20:00:00, None,2
74.7, None, None, None, 0.071, 326.3, None, None, -27.0,904.0, None, None, None, None, None, 36.06, None, None, -24.6, None, None, None, None, 1.1, None, None, None, None, None,2017-01-09 21:00:00, None,2
76.8, None, None, None, 0.071, 325.3, None, None, -26.0,904.0, None, None, None, None, None, 36.2, None, None, -23.44, None, None, None, None, 0.671, None, None, None, None, None,2017-01-09 22:00:00, None,2
77.5, None, None, None, 0.071, 325.8, None, None, -25.0,904.0, None, None, None, None, None, 36.12, None, None, -22.44, None, None, None, None, 1.104, None, None, None, None, None,2017-01-09 23:00:00, None,2
77.7, None, None, None, 0.071, 324.6, None, None, -24.0,905.0, None, None, None, None, None, 36.09, None, None, -21.91, None, None, None, None, 2.195, None, None, None, None, None,2017-01-10 00:00:00, None,2
77.7, None, None, None, 0.07, 318.8, None, None, -24.0,905.0, None, None, None, None, None, 36.05, None, None, -21.75, None, None, None, None, 4.306, None, None, None, None, None,2017-01-10 01:00:00, None,2
77.7, None, None, None, 0.07, 321.1, None, None, -24.0,906.0, None, None, None, None, None, 35.87, None, None, -21.75, None, None, None, None, 4.082, None, None, None, None, None,2017-01-10 02:00:00, None,2
75.7, None, None, None, 0.071, 322.9, None, None, -26.0,906.0, None, None, None, None, None, 35.75, None, None, -23.44, None, None, None, None, 1.151, None, None, None, None, None,2017-01-10 03:00:00, None,2
74.3, None, None, None, 0.071, 324.1, None, None, -28.0,907.0, None, None, None, None, None, 35.56, None, None, -24.71, None, None, None, None, 2.173, None, None, None, None, None,2017-01-10 04:00:00, None,2
72.8, None, None, None, 0.071, 323.2, None, None, -29.0,907.0, None, None, None, None, None, 35.52, None, None, -25.65, None, None, None, None, 2.421, None, None, None, None, None,2017-01-10 05:00:00, None,2
69.84, None, None, None, 0.071, 323.3, None, None, -30.0,908.0, None, None, None, None, None, 35.57, None, None, -26.98, None, None, None, None, 2.221, None, None, None, None, None,2017-01-10 06:00:00, None,2
69.08, None, None, None, 0.071, 324.1, None, None, -31.0,908.0, None, None, None, None, None, 36.06, None, None, -27.65, None, None, None, None, 2.146, None, None, None, None, None,2017-01-10 07:00:00, None,2
68.64, None, None, None, 0.071, 323.1, None, None, -31.0,908.0, None, None, None, None, None, 35.91, None, None, -27.89, None, None, None, None, 3.519, None, None, None, None, None,2017-01-10 08:00:00, None,2
68.72, None, None, None, 0.071, 324.5, None, None, -32.0,908.0, None, None, None, None, None, 35.77, None, None, -28.08, None, None, None, None, 1.959, None, None, None, None, None,2017-01-10 09:00:00, None,2
68.99, None, None, None, 0.07, 321.5, None, None, -31.0,908.0, None, None, None, None, None, 35.86, None, None, -27.93, None, None, None, None, 4.076, None, None, None, None, None,2017-01-10 10:00:00, None,2
71.0, None, None, None, 0.071, 323.4, None, None, -30.0,908.0, None, None, None, None, None, 35.93, None, None, -27.14, None, None, None, None, 1.762, None, None, None, None, None,2017-01-10 11:00:00, None,2
74.5, None, None, None, 0.07, 322.4, None, None, -28.0,908.0, None, None, None, None, None, 35.77, None, None, -25.6, None, None, None, None, 6.014, None, None, None, None, None,2017-01-10 12:00:00, None,2
76.2, None, None, None, 0.071, 323.1, None, None, -27.0,908.0, None, None, None, None, None, 36.09, None, None, -24.06, None, None, None, None, 1.54, None, None, None, None, None,2017-01-10 13:00:00, None,2
77.9, None, None, None, 0.07, 325.3, None, None, -24.0,907.0, None, None, None, None, None, 35.93, None, None, -21.07, None, None, None, None, 5.846, None, None, None, None, None,2017-01-10 15:00:00, None,2
77.9, None, None, None, 0.07, 322.9, None, None, -24.0,906.0, None, None, None, None, None, 35.97, None, None, -20.96, None, None, None, None, 4.042, None, None, None, None, None,2017-01-10 16:00:00, None,2
77.5, None, None, None, 0.071, 323.3, None, None, -24.0,906.0, None, None, None, None, None, 35.65, None, None, -21.6, None, None, None, None, 3.465, None, None, None, None, None,2017-01-10 17:00:00, None,2
77.2, None, None, None, 0.07, 323.2, None, None, -25.0,905.0, None, None, None, None, None, 35.81, None, None, -22.43, None, None, None, None, 5.226, None, None, None, None, None,2017-01-10 18:00:00, None,2
77.7, None, None, None, 0.071, 322.0, None, None, -25.0,905.0, None, None, None, None, None, 35.7, None, None, -22.09, None, None, None, None, 3.539, None, None, None, None, None,2017-01-10 19:00:00, None,2
77.5, None, None, None, 0.071, 322.5, None, None, -25.0,905.0, None, None, None, None, None, 35.46, None, None, -22.29, None, None, None, None, 2.877, None, None, None, None, None,2017-01-10 20:00:00, None,2
78.3, None, None, None, 0.07, 321.4, None, None, -24.0,904.0, None, None, None, None, None, 35.52, None, None, -21.43, None, None, None, None, 4.498, None, None, None, None, None,2017-01-10 21:00:00, None,2
77.5, None, None, None, 0.07, 320.8, None, None, -25.0,904.0, None, None, None, None, None, 35.43, None, None, -22.0, None, None, None, None, 4.185, None, None, None, None, None,2017-01-10 22:00:00, None,2
77.3, None, None, None, 0.071, 325.5, None, None, -25.0,903.0, None, None, None, None, None, 35.6, None, None, -22.44, None, None, None, None, 1.785, None, None, None, None, None,2017-01-10 23:00:00, None,2
77.8, None, None, None, 0.071, 324.5, None, None, -25.0,903.0, None, None, None, None, None, 35.47, None, None, -22.08, None, None, None, None, 2.462, None, None, None, None, None,2017-01-11 00:00:00, None,2
76.7, None, None, None, 0.071, 323.7, None, None, -26.0,902.0, None, None, None, None, None, 35.55, None, None, -23.03, None, None, None, None, 3.066, None, None, None, None, None,2017-01-11 01:00:00, None,2
77.4, None, None, None, 0.071, 326.7, None, None, -25.0,902.0, None, None, None, None, None, 35.44, None, None, -22.77, None, None, None, None, 3.439, None, None, None, None, None,2017-01-11 02:00:00, None,2
77.0, None, None, None, 0.071, 326.0, None, None, -26.0,901.0, None, None, None, None, None, 35.42, None, None, -22.92, None, None, None, None, 1.649, None, None, None, None, None,2017-01-11 03:00:00, None,2
78.0, None, None, None, 0.07, 326.2, None, None, -24.0,901.0, None, None, None, None, None, 35.76, None, None, -21.97, None, None, None, None, 3.927, None, None, None, None, None,2017-01-11 04:00:00, None,2
78.1, None, None, None, 0.071, 324.0, None, None, -24.0,901.0, None, None, None, None, None, 35.53, None, None, -21.37, None, None, None, None, 3.119, None, None, None, None, None,2017-01-11 05:00:00, None,2
77.9, None, None, None, 0.071, 324.5, None, None, -24.0,901.0, None, None, None, None, None, 35.29, None, None, -21.37, None, None, None, None, 2.513, None, None, None, None, None,2017-01-11 06:00:00, None,2
77.0, None, None, None, 0.071, 323.1, None, None, -25.0,901.0, None, None, None, None, None, 35.73, None, None, -22.46, None, None, None, None, 1.631, None, None, None, None, None,2017-01-11 07:00:00, None,2
76.7, None, None, None, 0.071, 324.4, None, None, -26.0,900.0, None, None, None, None, None, 35.75, None, None, -22.97, None, None, None, None, 1.823, None, None, None, None, None,2017-01-11 08:00:00, None,2
76.2, None, None, None, 0.071, 323.3, None, None, -26.0,900.0, None, None, None, None, None, 35.56, None, None, -23.69, None, None, None, None, 1.809, None, None, None, None, None,2017-01-11 09:00:00, None,2
78.2, None, None, None, 0.071, 323.8, None, None, -24.0,900.0, None, None, None, None, None, 35.73, None, None, -21.68, None, None, None, None, 1.721, None, None, None, None, None,2017-01-11 10:00:00, None,2
78.4, None, None, None, 0.071, 324.1, None, None, -23.0,900.0, None, None, None, None, None, 35.69, None, None, -20.34, None, None, None, None, 2.433, None, None, None, None, None,2017-01-11 11:00:00, None,2
79.5, None, None, None, 0.071, 325.0, None, None, -21.0,900.0, None, None, None, None, None, 35.43, None, None, -18.18, None, None, None, None, 2.605, None, None, None, None, None,2017-01-11 12:00:00, None,2
84.5, None, None, None, 0.026, 323.8, None, None, -17.0,899.0, None, None, None, None, None, 39.78, None, None, -15.26, None, None, None, None, 65.12, None, None, None, None, None,2017-01-11 13:00:00, None,2
85.1, None, None, None, 0.062, 356.1, None, None, -16.0,899.0, None, None, None, None, None, 39.4, None, None, -14.22, None, None, None, None, 28.06, None, None, None, None, None,2017-01-11 14:00:00, None,2
82.1, None, None, None, 0.07, 168.5, None, None, -17.0,899.0, None, None, None, None, None, 39.45, None, None, -15.33, None, None, None, None, 0.478, None, None, None, None, None,2017-01-11 15:00:00, None,2
82.6, None, None, None, 0.07, 168.7, None, None, -18.0,899.0, None, None, None, None, None, 39.47, None, None, -15.6, None, None, None, None, 2.234, None, None, None, None, None,2017-01-11 16:00:00, None,2
79.6, None, None, None, 0.024, 240.8, None, None, -20.0,898.0, None, None, None, None, None, 38.33, None, None, -17.47, None, None, None, None, 65.47, None, None, None, None, None,2017-01-11 17:00:00, None,2
79.4, None, None, None, 0.061, 314.5, None, None, -21.0,898.0, None, None, None, None, None, 38.34, None, None, -18.37, None, None, None, None, 29.16, None, None, None, None, None,2017-01-11 18:00:00, None,2
79.1, None, None, None, 0.051, 333.9, None, None, -22.0,897.0, None, None, None, None, None, 38.52, None, None, -19.17, None, None, None, None, 42.96, None, None, None, None, None,2017-01-11 19:00:00, None,2
78.7, None, None, None, 0.054, 283.6, None, None, -22.0,897.0, None, None, None, None, None, 38.91, None, None, -20.03, None, None, None, None, 39.27, None, None, None, None, None,2017-01-11 20:00:00, None,2
78.6, None, None, None, 0.065, 317.4, None, None, -23.0,897.0, None, None, None, None, None, 38.4, None, None, -20.36, None, None, None, None, 22.4, None, None, None, None, None,2017-01-11 21:00:00, None,2
79.9, None, None, None, 0.06, 321.2, None, None, -22.0,896.0, None, None, None, None, None, 38.86, None, None, -19.38, None, None, None, None, 30.53, None, None, None, None, None,2017-01-11 22:00:00, None,2
80.9, None, None, None, 0.07, 349.1, None, None, -20.0,896.0, None, None, None, None, None, 35.35, None, None, -18.22, None, None, None, None, 2.549, None, None, None, None, None,2017-01-11 23:00:00, None,2
79.0, None, None, None, 0.07, 346.8, None, None, -22.0,896.0, None, None, None, None, None, 35.28, None, None, -19.25, None, None, None, None, 5.868, None, None, None, None, None,2017-01-12 00:00:00, None,2
78.3, None, None, None, 0.068, 340.9, None, None, -23.0,896.0, None, None, None, None, None, 35.26, None, None, -20.36, None, None, None, None, 16.78, None, None, None, None, None,2017-01-12 01:00:00, None,2
78.4, None, None, None, 0.059, 321.0, None, None, -24.0,896.0, None, None, None, None, None, 35.46, None, None, -21.22, None, None, None, None, 33.51, None, None, None, None, None,2017-01-12 02:00:00, None,2
79.2, None, None, None, 0.03, 315.4, None, None, -23.0,896.0, None, None, None, None, None, 35.49, None, None, -20.3, None, None, None, None, 61.26, None, None, None, None, None,2017-01-12 03:00:00, None,2
79.4, None, None, None, 0.06, 275.5, None, None, -22.0,896.0, None, None, None, None, None, 35.23, None, None, -19.44, None, None, None, None, 31.74, None, None, None, None, None,2017-01-12 04:00:00, None,2
79.1, None, None, None, 0.053, 271.6, None, None, -22.0,897.0, None, None, None, None, None, 35.3, None, None, -19.81, None, None, None, None, 40.38, None, None, None, None, None,2017-01-12 05:00:00, None,2
78.6, None, None, None, 0.045, 303.4, None, None, -23.0,896.0, None, None, None, None, None, 35.5, None, None, -20.51, None, None, None, None, 48.79, None, None, None, None, None,2017-01-12 06:00:00, None,2
78.8, None, None, None, 0.052, 324.1, None, None, -23.0,896.0, None, None, None, None, None, 36.05, None, None, -20.61, None, None, None, None, 41.25, None, None, None, None, None,2017-01-12 07:00:00, None,2
81.5, None, None, None, 0.046, 284.3, None, None, -20.0,896.0, None, None, None, None, None, 35.57, None, None, -18.02, None, None, None, None, 47.79, None, None, None, None, None,2017-01-12 08:00:00, None,2
85.3, None, None, None, 0.057, 286.5, None, None, -17.0,896.0, None, None, None, None, None, 35.89, None, None, -15.6, None, None, None, None, 35.63, None, None, None, None, None,2017-01-12 09:00:00, None,2
87.5, None, None, None, 0.029, 315.2, None, None, -16.0,897.0, None, None, None, None, None, 36.1, None, None, -14.08, None, None, None, None, 62.53, None, None, None, None, None,2017-01-12 10:00:00, None,2
92.5, None, None, None, 0.046, 303.9, None, None, -13.0,897.0, None, None, None, None, None, 36.19, None, None, -11.64, None, None, None, None, 48.47, None, None, None, None, None,2017-01-12 11:00:00, None,2
92.8, None, None, None, 0.044, 279.8, None, None, -12.0,897.0, None, None, None, None, None, 36.07, None, None, -10.71, None, None, None, None, 53.27, None, None, None, None, None,2017-01-12 12:00:00, None,2
93.1, None, None, None, 0.032, 179.8, None, None, -10.0,897.0, None, None, None, None, None, 36.02, None, None, -9.68, None, None, None, None, 65.7, None, None, None, None, None,2017-01-12 13:00:00, None,2
94.1, None, None, None, 0.024, 123.9, None, None, -10.0,897.0, None, None, None, None, None, 36.1, None, None, -9.34, None, None, None, None, 68.81, None, None, None, None, None,2017-01-12 14:00:00, None,2
95.2, None, None, None, 0.059, 299.8, None, None, -9.0,897.0, None, None, None, None, None, 36.35, None, None, -8.74, None, None, None, None, 42.03, None, None, None, None, None,2017-01-12 15:00:00, None,2
95.0, None, None, None, 0.064, 305.1, None, None, -9.0,896.0, None, None, None, None, None, 36.3, None, None, -8.37, None, None, None, None, 31.62, None, None, None, None, None,2017-01-12 16:00:00, None,2
95.0, None, None, None, 0.076, 311.0, None, None, -9.0,897.0, None, None, None, None, None, 36.53, None, None, -8.11, None, None, None, None, 31.93, None, None, None, None, None,2017-01-12 17:00:00, None,2
92.4, None, None, None, 0.166, 326.5, None, None, -9.0,896.0, None, None, None, None, None, 36.76, None, None, -7.61, None, None, None, None, 22.33, None, None, None, None, None,2017-01-12 18:00:00, None,2
88.0, None, None, None, 0.248, 325.5, None, None, -9.0,896.0, None, None, None, None, None, 35.68, None, None, -7.12, None, None, None, None, 20.85, None, None, None, None, None,2017-01-12 19:00:00, None,2
84.1, None, None, None, 0.343, 334.7, None, None, -9.0,896.0, None, None, None, None, None, 35.6, None, None, -6.823, None, None, None, None, 17.92, None, None, None, None, None,2017-01-12 20:00:00, None,2
88.6, None, None, None, 0.091, 318.9, None, None, -8.0,896.0, None, None, None, None, None, 35.34, None, None, -6.595, None, None, None, None, 41.35, None, None, None, None, None,2017-01-12 21:00:00, None,2
87.2, None, None, None, 0.102, 323.3, None, None, -8.0,897.0, None, None, None, None, None, 35.55, None, None, -6.363, None, None, None, None, 36.56, None, None, None, None, None,2017-01-12 22:00:00, None,2
83.7, None, None, None, 0.203, 330.2, None, None, -8.0,897.0, None, None, None, None, None, 35.6, None, None, -5.978, None, None, None, None, 24.86, None, None, None, None, None,2017-01-12 23:00:00, None,2
80.2, None, None, None, 0.153, 313.6, None, None, -8.0,897.0, None, None, None, None, None, 35.62, None, None, -5.641, None, None, None, None, 37.95, None, None, None, None, None,2017-01-13 00:00:00, None,2
79.1, None, None, None, 0.089, 297.5, None, None, -8.0,897.0, None, None, None, None, None, 35.59, None, None, -5.53, None, None, None, None, 51.7, None, None, None, None, None,2017-01-13 01:00:00, None,2
77.8, None, None, None, 0.095, 297.5, None, None, -8.0,898.0, None, None, None, None, None, 35.58, None, None, -5.374, None, None, None, None, 41.76, None, None, None, None, None,2017-01-13 02:00:00, None,2
76.0, None, None, None, 0.112, 275.1, None, None, -8.0,897.0, None, None, None, None, None, 35.6, None, None, -5.226, None, None, None, None, 47.6, None, None, None, None, None,2017-01-13 03:00:00, None,2
74.1, None, None, None, 0.221, 267.2, None, None, -8.0,898.0, None, None, None, None, None, 35.73, None, None, -4.901, None, None, None, None, 39.77, None, None, None, None, None,2017-01-13 04:00:00, None,2
74.7, None, None, None, 0.173, 239.8, None, None, -8.0,898.0, None, None, None, None, None, 35.88, None, None, -5.089, None, None, None, None, 41.06, None, None, None, None, None,2017-01-13 05:00:00, None,2
75.7, None, None, None, 0.118, 288.2, None, None, -8.0,898.0, None, None, None, None, None, 35.88, None, None, -5.076, None, None, None, None, 34.55, None, None, None, None, None,2017-01-13 06:00:00, None,2
79.5, None, None, None, 0.163, 318.1, None, None, -8.0,897.0, None, None, None, None, None, 35.85, None, None, -4.851, None, None, None, None, 37.69, None, None, None, None, None,2017-01-13 07:00:00, None,2
91.9, None, None, None, 0.159, 304.2, None, None, -6.0,897.0, None, None, None, None, None, 35.08, None, None, -4.869, None, None, None, None, 39.82, None, None, None, None, None,2017-01-13 08:00:00, None,2
95.1, None, None, None, 0.069, 318.3, None, None, -6.0,897.0, None, None, None, None, None, 34.99, None, None, -4.966, None, None, None, None, 38.57, None, None, None, None, None,2017-01-13 09:00:00, None,2
97.6, None, None, None, 0.158, 330.3, None, None, -5.0,897.0, None, None, None, None, None, 35.26, None, None, -4.83, None, None, None, None, 23.07, None, None, None, None, None,2017-01-13 10:00:00, None,2
97.5, None, None, None, 0.085, 326.1, None, None, -5.0,897.0, None, None, None, None, None, 37.5, None, None, -4.674, None, None, None, None, 30.43, None, None, None, None, None,2017-01-13 11:00:00, None,2
96.7, None, None, None, 0.072, 310.5, None, None, -5.0,896.0, None, None, None, None, None, 37.44, None, None, -4.478, None, None, None, None, 36.67, None, None, None, None, None,2017-01-13 12:00:00, None,2
96.4, None, None, None, 0.062, 314.9, None, None, -5.0,896.0, None, None, None, None, None, 37.0, None, None, -4.097, None, None, None, None, 29.86, None, None, None, None, None,2017-01-13 13:00:00, None,2
95.4, None, None, None, 0.055, 335.4, None, None, -4.0,894.0, None, None, None, None, None, 36.58, None, None, -3.548, None, None, None, None, 38.45, None, None, None, None, None,2017-01-13 14:00:00, None,2
85.4, None, None, None, 0.16, 348.2, None, None, -5.0,894.0, None, None, None, None, None, 36.87, None, None, -2.741, None, None, None, None, 27.07, None, None, None, None, None,2017-01-13 15:00:00, None,2
