wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
348.0, None, None,0.0, None,2.5, None,-5.1, None, None, None,92.0,2017-01-21 04:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, None, None,0.0, None,0.0, None,-5.3, None, None, None,91.0,2017-01-21 05:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0, None, None,0.0, None,1.8, None,-5.8, None, None, None,90.0,2017-01-21 06:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0, None, None,0.0, None,1.6, None,-5.3, None, None, None,91.0,2017-01-21 07:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, None, None,0.0, None,1.6, None,-4.6, None, None, None,92.0,2017-01-21 08:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0, None, None,0.0, None,0.0, None,-3.0, None, None, None,91.0,2017-01-21 09:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, None, None,0.0, None,2.7, None,-1.6, None, None, None,89.0,2017-01-21 10:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,2.9, None,-0.7, None, None, None,89.0,2017-01-21 11:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,3.8, None,0.1, None, None, None,88.0,2017-01-21 12:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.6, None,5.8, None,0.5, None, None, None,88.0,2017-01-21 13:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.2, None,6.0, None,-0.1, None, None, None,89.0,2017-01-21 14:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, None, None,0.2, None,4.2, None,0.0, None, None, None,90.0,2017-01-21 15:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,4.0, None,-0.4, None, None, None,90.0,2017-01-21 16:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, None, None,0.0, None,3.8, None,-1.6, None, None, None,94.0,2017-01-21 17:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0, None, None,0.0, None,2.8, None,-1.5, None, None, None,94.0,2017-01-21 18:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0, None, None,0.0, None,2.7, None,-2.0, None, None, None,94.0,2017-01-21 19:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0, None, None,0.0, None,1.7, None,-1.9, None, None, None,95.0,2017-01-21 20:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, None, None,0.0, None,5.0, None,-1.8, None, None, None,95.0,2017-01-21 21:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,4.0, None,-1.8, None, None, None,95.0,2017-01-21 22:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, None, None,0.0, None,5.4, None,-1.8, None, None, None,95.0,2017-01-21 23:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 00:00:00,3,, None, None, None, None, None, None, None, None,332.0,185.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 01:00:00,3,, None, None, None, None, None, None, None, None,332.0,185.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 02:00:00,3,, None, None, None, None, None, None, None, None,332.0,185.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 03:00:00,3,, None, None, None, None, None, None, None, None,332.0,185.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 04:00:00,3,, None, None, None, None, None, None, None, None,332.0,185.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 05:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 07:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 08:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 10:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,187.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 13:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 16:00:00,3,, 2.0, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 20:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 21:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 22:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-15 23:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 00:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 01:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 02:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 03:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 04:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 05:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 07:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 08:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 10:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 13:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 16:00:00,3,, 2.0, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,188.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,189.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 20:00:00,3,, None, None, None, None, None, None, None, None,332.0,190.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 21:00:00,3,, None, None, None, None, None, None, None, None,332.0,190.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 22:00:00,3,, None, None, None, None, -2.2, 79.0, None, None,332.0,191.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-16 23:00:00,3,, None, None, None, None, None, None, None, None,332.0,191.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 00:00:00,3,, None, None, None, None, None, None, None, None,332.0,192.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 01:00:00,3,, None, None, None, None, None, None, None, None,332.0,192.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 02:00:00,3,, None, None, None, None, None, None, None, None,332.0,192.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 03:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 04:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 05:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 07:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 08:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 10:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,194.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,196.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 13:00:00,3,, None, None, None, None, None, None, None, None,332.0,196.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 16:00:00,3,, 0.0, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 20:00:00,3,, None, None, None, None, -2.2, 79.0, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 21:00:00,3,, None, None, None, None, -2.7, 80.0, None, None,332.0,197.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 22:00:00,3,, None, None, None, None, -1.6, 79.0, None, None,332.0,198.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-17 23:00:00,3,, None, None, None, None, -1.7, 80.0, None, None,332.0,198.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 00:00:00,3,, None, None, None, None, -2.6, 79.0, None, None,332.0,200.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 01:00:00,3,, None, None, None, None, -2.4, 80.0, None, None,332.0,200.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 02:00:00,3,, None, None, None, None, -3.0, 80.0, None, None,332.0,201.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 03:00:00,3,, None, None, None, None, -4.1, 80.0, None, None,332.0,202.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 04:00:00,3,, None, None, None, None, None, None, None, None,332.0,202.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 05:00:00,3,, None, None, None, None, None, None, None, None,332.0,202.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 07:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 08:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 10:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 13:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,203.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 16:00:00,3,, 1.0, None, None, None, None, None, None, None,332.0,204.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,204.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,204.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,204.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 20:00:00,3,, None, None, None, None, None, None, None, None,332.0,204.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 21:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 22:00:00,3,, None, None, None, None, -2.3, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-18 23:00:00,3,, None, None, None, None, -2.3, 82.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 00:00:00,3,, None, None, None, None, -2.4, 82.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 01:00:00,3,, None, None, None, None, -2.5, 81.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 02:00:00,3,, None, None, None, None, -2.5, 81.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 03:00:00,3,, None, None, None, None, -2.8, 81.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 04:00:00,3,, None, None, None, None, -2.6, 80.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 05:00:00,3,, None, None, None, None, -2.7, 80.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 07:00:00,3,, None, None, None, None, -2.8, 82.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 08:00:00,3,, None, None, None, None, -2.7, 82.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 10:00:00,3,, None, None, None, None, -2.6, 84.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 13:00:00,3,, None, None, None, None, -3.3, 82.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 16:00:00,3,, 2.0, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 20:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 21:00:00,3,, None, None, None, None, -2.6, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 22:00:00,3,, None, None, None, None, -2.8, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-19 23:00:00,3,, None, None, None, None, -3.1, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 00:00:00,3,, None, None, None, None, -3.6, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 01:00:00,3,, None, None, None, None, -4.0, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 02:00:00,3,, None, None, None, None, -4.1, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 03:00:00,3,, None, None, None, None, -4.3, 83.0, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 04:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 05:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 06:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 07:00:00,3,, None, None, None, None, None, None, None, None,332.0,206.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 08:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 09:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 10:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 11:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 12:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 13:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 14:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 15:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 16:00:00,3,, 1.0, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 17:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 18:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 19:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 20:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 21:00:00,3,, None, None, None, None, None, None, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 22:00:00,3,, None, None, None, None, -2.6, 83.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2017-01-20 23:00:00,3,, None, None, None, None, -3.8, 83.0, None, None,332.0,207.0, None, None,,,,,,,,,,,,,,,,,,,,,,,
