wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
86.0, None, None,0.2, None,13.3, None,6.2, None, None, None,82.0,2018-03-27 15:00:00, None,13
9.0, None, None,0.0, None,6.9, None,6.9, None, None, None,82.0,2018-03-27 16:00:00, None,13
30.0, None, None,0.0, None,4.3, None,5.2, None, None, None,91.0,2018-03-27 17:00:00, None,13
26.0, None, None,0.2, None,4.7, None,4.5, None, None, None,93.0,2018-03-27 18:00:00, None,13
85.0, None, None,1.0, None,6.9, None,3.0, None, None, None,98.0,2018-03-27 19:00:00, None,13
90.0, None, None,0.4, None,8.6, None,3.3, None, None, None,96.0,2018-03-27 20:00:00, None,13
122.0, None, None,0.0, None,6.3, None,2.7, None, None, None,96.0,2018-03-27 21:00:00, None,13
100.0, None, None,0.0, None,4.0, None,2.0, None, None, None,99.0,2018-03-27 22:00:00, None,13
46.0, None, None,0.0, None,4.2, None,2.1, None, None, None,100.0,2018-03-27 23:00:00, None,13
140.0, None, None,0.0, None,6.0, None,1.5, None, None, None,99.0,2018-03-28 00:00:00, None,13
42.0, None, None,0.0, None,6.0, None,1.4, None, None, None,98.0,2018-03-28 01:00:00, None,13
55.0, None, None,0.0, None,5.5, None,1.6, None, None, None,95.0,2018-03-28 02:00:00, None,13
41.0, None, None,0.0, None,3.6, None,0.9, None, None, None,97.0,2018-03-28 03:00:00, None,13
53.0, None, None,0.0, None,4.1, None,0.5, None, None, None,99.0,2018-03-28 04:00:00, None,13
162.0, None, None,0.0, None,2.6, None,-0.2, None, None, None,98.0,2018-03-28 05:00:00, None,13
73.0, None, None,0.0, None,8.0, None,-0.4, None, None, None,98.0,2018-03-28 06:00:00, None,13
94.0, None, None,0.0, None,5.7, None,0.7, None, None, None,93.0,2018-03-28 07:00:00, None,13
90.0, None, None,0.0, None,1.8, None,4.6, None, None, None,62.0,2018-03-28 08:00:00, None,13
241.0, None, None,0.2, None,4.7, None,6.2, None, None, None,51.0,2018-03-28 09:00:00, None,13
182.0, None, None,0.0, None,7.8, None,7.6, None, None, None,34.0,2018-03-28 10:00:00, None,13
44.0, None, None,0.0, None,5.6, None,8.9, None, None, None,30.0,2018-03-28 11:00:00, None,13
186.0, None, None,0.0, None,5.9, None,8.6, None, None, None,34.0,2018-03-28 12:00:00, None,13
112.0, None, None,0.0, None,5.9, None,9.1, None, None, None,29.0,2018-03-28 13:00:00, None,13
312.0, None, None,0.0, None,9.5, None,10.5, None, None, None,26.0,2018-03-28 14:00:00, None,13
339.0, None, None,0.0, None,7.5, None,10.2, None, None, None,26.0,2018-03-28 15:00:00, None,13
259.0, None, None,0.0, None,3.3, None,10.6, None, None, None,28.0,2018-03-28 16:00:00, None,13
98.0, None, None,0.0, None,6.1, None,5.0, None, None, None,54.0,2018-03-28 17:00:00, None,13
90.0, None, None,0.0, None,9.0, None,3.8, None, None, None,54.0,2018-03-28 18:00:00, None,13
108.0, None, None,0.0, None,13.5, None,5.2, None, None, None,43.0,2018-03-28 19:00:00, None,13
184.0, None, None,0.0, None,6.4, None,4.6, None, None, None,50.0,2018-03-28 20:00:00, None,13
78.0, None, None,0.0, None,5.0, None,1.0, None, None, None,69.0,2018-03-28 21:00:00, None,13
46.0, None, None,0.0, None,4.7, None,0.1, None, None, None,85.0,2018-03-28 22:00:00, None,13
183.0, None, None,0.0, None,9.6, None,1.2, None, None, None,71.0,2018-03-28 23:00:00, None,13
31.0, None, None,0.0, None,5.2, None,-1.2, None, None, None,88.0,2018-03-29 00:00:00, None,13
37.0, None, None,0.0, None,3.5, None,-1.8, None, None, None,89.0,2018-03-29 01:00:00, None,13
66.0, None, None,0.0, None,3.3, None,-2.2, None, None, None,93.0,2018-03-29 02:00:00, None,13
120.0, None, None,0.0, None,4.7, None,-2.3, None, None, None,90.0,2018-03-29 03:00:00, None,13
16.0, None, None,0.0, None,3.3, None,-3.0, None, None, None,94.0,2018-03-29 04:00:00, None,13
139.0, None, None,0.0, None,3.2, None,-3.1, None, None, None,92.0,2018-03-29 05:00:00, None,13
24.0, None, None,0.0, None,4.2, None,-3.5, None, None, None,95.0,2018-03-29 06:00:00, None,13
141.0, None, None,0.0, None,3.7, None,-2.0, None, None, None,87.0,2018-03-29 07:00:00, None,13
115.0, None, None,0.0, None,2.5, None,0.5, None, None, None,77.0,2018-03-29 08:00:00, None,13
225.0, None, None,0.0, None,2.9, None,4.0, None, None, None,65.0,2018-03-29 09:00:00, None,13
4.0, None, None,0.0, None,5.3, None,4.7, None, None, None,56.0,2018-03-29 10:00:00, None,13
302.0, None, None,0.0, None,7.5, None,6.4, None, None, None,51.0,2018-03-29 11:00:00, None,13
310.0, None, None,0.0, None,6.8, None,7.0, None, None, None,48.0,2018-03-29 12:00:00, None,13
317.0, None, None,0.0, None,4.3, None,8.9, None, None, None,45.0,2018-03-29 13:00:00, None,13
233.0, None, None,0.0, None,13.2, None,8.6, None, None, None,45.0,2018-03-29 14:00:00, None,13
194.0, None, None,0.0, None,11.5, None,8.0, None, None, None,49.0,2018-03-29 15:00:00, None,13
