TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-13.926, 0.6,79.1,3.02,889.65,0.0,6.8,2018-01-01 00:00:00,227.4,-16.8,1
-13.926, 0.6,77.7,2.52,889.45,0.0,6.3,2018-01-01 01:00:00,220.4,-17.0,1
-13.315, 0.6,76.5,2.52,889.15,0.0,6.04,2018-01-01 02:00:00,227.4,-16.6,1
-12.454, 0.6,75.3,3.53,888.75,0.0,6.55,2018-01-01 03:00:00,230.2,-15.9,1
-12.343, 0.6,74.1,2.52,888.55,0.0,6.55,2018-01-01 04:00:00,238.7,-16.0,1
-11.147, 0.6,71.6,2.52,888.35,0.0,5.79,2018-01-01 05:00:00,231.6,-15.3,1
-8.965, 0.6,70.0,2.27,887.95,0.0,6.8,2018-01-01 06:00:00,228.8,-13.4,1
-7.155, 0.6,72.3,2.77,887.65,0.0,8.31,2018-01-01 07:00:00,234.5,-11.3,1
-6.231, 0.6,75.2,3.02,887.75,0.0,10.07,2018-01-01 08:00:00,235.9,-9.9,1
-5.388, 33.1,76.5,3.78,887.65,0.0,9.57,2018-01-01 09:00:00,235.9,-8.9,1
-4.499, 46.9,75.7,6.3,887.55,0.0,14.1,2018-01-01 10:00:00,248.5,-8.1,1
-3.657, 69.4,73.8,6.04,888.85,0.0,11.84,2018-01-01 11:00:00,259.7,-7.7,1
-2.859, 139.4,74.0,5.79,888.55,0.0,11.08,2018-01-01 12:00:00,249.9,-6.8,1
-1.785, 215.6,69.9,6.55,888.85,0.0,12.09,2018-01-01 13:00:00,256.9,-6.5,1
-2.566, 50.6,70.1,7.05,889.35,0.0,12.84,2018-01-01 14:00:00,254.1,-7.3,1
-2.771, 16.9,71.6,7.3,889.95,0.0,11.84,2018-01-01 15:00:00,248.5,-7.2,1
-3.153, 0.6,73.5,6.8,890.45,0.0,13.6,2018-01-01 16:00:00,249.9,-7.2,1
-2.683, 0.6,74.9,6.55,890.55,0.0,11.08,2018-01-01 17:00:00,255.5,-6.5,1
-2.218, 0.6,75.0,8.06,889.75,0.0,14.61,2018-01-01 18:00:00,254.1,-6.0,1
-1.584, 0.6,74.2,7.05,889.65,0.0,13.85,2018-01-01 19:00:00,256.9,-5.6,1
-1.128, 0.6,75.0,4.03,890.45,0.0,9.07,2018-01-01 20:00:00,251.3,-5.0,1
-0.958, 0.6,74.9,4.53,890.55,0.0,9.57,2018-01-01 21:00:00,251.3,-4.8,1
-0.395, 0.6,75.3,4.28,890.85,0.0,10.32,2018-01-01 22:00:00,262.5,-4.2,1
-0.367, 0.6,74.1,5.29,891.25,0.0,10.07,2018-01-01 23:00:00,258.3,-4.4,1
0.246, 0.6,73.7,5.04,892.15,0.0,10.32,2018-01-02 00:00:00,258.3,-3.9,1
-0.507, 0.6,72.8,5.04,892.65,0.0,10.07,2018-01-02 01:00:00,255.5,-4.8,1
-0.004, 0.6,72.6,4.53,893.05,0.0,9.82,2018-01-02 02:00:00,249.9,-4.3,1
-0.088, 0.6,73.1,3.78,893.95,0.0,8.56,2018-01-02 03:00:00,240.1,-4.3,1
-0.873, 0.6,76.4,1.76,894.15,0.0,5.29,2018-01-02 04:00:00,185.3,-4.5,1
0.19, 0.6,75.7,3.78,893.55,0.0,7.3,2018-01-02 05:00:00,233.1,-3.6,1
-0.958, 0.6,75.9,0.76,893.35,0.0,7.81,2018-01-02 06:00:00,205.0,-4.7,1
0.218, 0.6,75.4,4.28,892.25,0.0,10.58,2018-01-02 07:00:00,219.0,-3.6,1
0.495, 1.9,75.5,5.04,891.95,0.0,9.82,2018-01-02 08:00:00,238.7,-3.3,1
1.832, 31.9,73.0,4.28,892.15,0.0,9.32,2018-01-02 09:00:00,240.1,-2.5,1
0.88, 60.6,70.8,0.76,892.85,0.0,4.78,2018-01-02 10:00:00,192.3,-3.8,1
3.775, 110.6,69.3,0.76,892.85,0.0,5.04,2018-01-02 11:00:00,242.9,-1.3,1
4.454, 213.1,65.6,0.5,892.75,0.0,4.53,2018-01-02 12:00:00,300.4,-1.4,1
3.67, 51.9,64.0,2.27,892.35,0.0,7.3,2018-01-02 13:00:00,249.9,-2.5,1
3.985, 36.9,64.5,3.53,891.85,0.0,8.31,2018-01-02 14:00:00,259.7,-2.1,1
4.402, 36.9,62.0,5.29,891.25,0.0,10.07,2018-01-02 15:00:00,254.1,-2.2,1
4.115, 0.6,60.5,5.29,891.05,0.0,9.32,2018-01-02 16:00:00,256.9,-2.8,1
3.168, 0.6,61.8,3.78,890.55,0.0,9.57,2018-01-02 17:00:00,245.7,-3.4,1
4.011, 0.6,62.3,4.03,889.75,0.0,9.32,2018-01-02 18:00:00,238.7,-2.5,1
3.985, 0.6,60.1,4.78,889.25,0.0,9.57,2018-01-02 19:00:00,251.3,-3.0,1
3.775, 0.6,59.7,2.52,889.35,0.0,6.55,2018-01-02 20:00:00,255.5,-3.3,1
2.744, 0.6,61.2,1.01,889.45,0.0,4.78,2018-01-02 21:00:00,278.0,-4.0,1
2.664, 0.6,64.2,2.52,889.15,0.0,6.55,2018-01-02 22:00:00,272.4,-3.4,1
3.142, 0.6,63.5,5.54,888.55,0.0,10.32,2018-01-02 23:00:00,251.3,-3.1,1
2.423, 0.6,63.2,4.28,888.75,0.0,9.57,2018-01-03 00:00:00,248.5,-3.9,1
2.396, 0.6,64.2,2.52,889.05,0.0,6.55,2018-01-03 01:00:00,242.9,-3.7,1
1.832, 0.6,64.4,2.01,889.15,0.0,5.54,2018-01-03 02:00:00,245.7,-4.2,1
2.021, 0.6,66.3,1.01,889.15,0.0,6.3,2018-01-03 03:00:00,220.4,-3.6,1
2.021, 0.6,65.8,3.53,888.75,0.0,7.55,2018-01-03 04:00:00,238.7,-3.7,1
2.074, 0.6,65.9,3.78,888.35,0.0,8.31,2018-01-03 05:00:00,240.1,-3.6,1
1.994, 0.6,66.9,1.76,888.55,0.0,5.79,2018-01-03 06:00:00,231.6,-3.5,1
1.398, 0.6,66.8,2.27,888.65,0.0,7.05,2018-01-03 07:00:00,254.1,-4.1,1
1.643, 3.1,67.6,5.29,887.65,0.0,9.32,2018-01-03 08:00:00,247.1,-3.7,1
2.503, 34.4,69.8,5.54,887.95,0.0,9.82,2018-01-03 09:00:00,242.9,-2.4,1
2.93, 69.4,69.9,5.29,888.35,0.0,9.57,2018-01-03 10:00:00,247.1,-2.0,1
3.591, 85.6,69.9,4.28,888.75,0.0,9.57,2018-01-03 11:00:00,252.7,-1.4,1
4.194, 133.1,68.9,5.04,888.15,0.0,9.82,2018-01-03 12:00:00,245.7,-1.0,1
3.301, 93.1,67.5,4.78,887.75,0.0,8.81,2018-01-03 13:00:00,234.5,-2.1,1
3.617, 60.6,68.2,3.02,887.45,0.0,8.06,2018-01-03 14:00:00,247.1,-1.7,1
3.722, 13.1,68.4,4.78,886.95,0.0,9.07,2018-01-03 15:00:00,255.5,-1.6,1
3.906, 0.6,68.5,3.78,886.95,0.0,7.55,2018-01-03 16:00:00,245.7,-1.4,1
4.037, 0.6,67.1,3.27,886.55,0.0,7.3,2018-01-03 17:00:00,252.7,-1.5,1
3.564, 0.6,67.9,2.01,886.45,0.0,5.79,2018-01-03 18:00:00,265.3,-1.8,1
3.354, 0.6,67.9,2.01,886.25,0.0,6.55,2018-01-03 19:00:00,242.9,-2.0,1
3.036, 0.6,67.6,3.02,885.95,0.0,6.8,2018-01-03 20:00:00,235.9,-2.4,1
1.724, 0.6,68.1,0.76,886.75,0.0,4.03,2018-01-03 21:00:00,234.5,-3.5,1
0.163, 0.6,71.9,0.0,887.05,0.0,1.76,2018-01-03 22:00:00,223.2,-4.3,1
-0.451, 0.6,74.1,0.25,886.55,0.0,1.76,2018-01-03 23:00:00,199.4,-4.5,1
-1.641, 0.6,76.6,0.0,886.75,0.0,1.76,2018-01-04 00:00:00,174.1,-5.2,1
-1.015, 0.6,78.9,0.0,886.75,0.0,2.01,2018-01-04 01:00:00,242.9,-4.2,1
0.439, 0.6,76.3,0.0,886.75,0.0,1.01,2018-01-04 02:00:00,255.5,-3.2,1
-0.339, 0.6,77.3,1.01,886.65,0.0,3.53,2018-01-04 03:00:00,235.9,-3.8,1
-0.535, 0.6,77.8,1.01,886.05,0.0,3.27,2018-01-04 04:00:00,231.6,-3.9,1
-0.873, 0.6,76.4,0.0,885.85,0.0,1.01,2018-01-04 05:00:00,247.1,-4.5,1
-1.043, 0.6,77.1,0.25,885.55,0.0,2.01,2018-01-04 06:00:00,251.3,-4.5,1
-0.032, 0.6,75.7,0.25,885.15,0.0,1.51,2018-01-04 07:00:00,227.4,-3.8,1
1.017, 0.6,75.6,0.0,884.75,0.0,1.51,2018-01-04 08:00:00,219.0,-2.8,1
-0.423, 19.4,76.1,0.25,884.75,0.0,1.76,2018-01-04 09:00:00,192.3,-4.1,1
2.93, 34.4,72.8,0.5,884.65,0.0,2.01,2018-01-04 10:00:00,195.1,-1.5,1
5.024, 100.6,62.8,0.25,884.45,0.0,2.27,2018-01-04 11:00:00,192.3,-1.5,1
6.509, 125.6,58.2,0.25,883.95,0.0,2.01,2018-01-04 12:00:00,181.1,-1.1,1
6.23, 124.4,52.4,0.0,883.45,0.0,1.26,2018-01-04 13:00:00,183.9,-2.8,1
5.076, 58.1,57.8,0.25,883.55,0.0,1.76,2018-01-04 14:00:00,134.8,-2.5,1
3.512, 20.6,58.9,0.5,883.55,0.0,1.51,2018-01-04 15:00:00,189.5,-3.8,1
3.301, 0.6,63.7,0.5,883.45,0.0,1.51,2018-01-04 16:00:00,207.8,-2.9,1
2.584, 0.6,65.1,0.25,883.15,0.0,1.26,2018-01-04 17:00:00,228.8,-3.3,1
2.209, 0.6,64.8,0.5,882.65,0.0,1.76,2018-01-04 18:00:00,212.0,-3.7,1
1.425, 0.6,67.0,0.25,882.45,0.0,1.26,2018-01-04 19:00:00,202.2,-4.0,1
1.967, 0.6,67.8,0.76,882.05,0.0,2.01,2018-01-04 20:00:00,223.2,-3.4,1
2.128, 0.6,66.1,0.76,881.85,0.0,3.27,2018-01-04 21:00:00,213.4,-3.5,1
1.507, 0.6,67.7,0.25,881.45,0.0,2.27,2018-01-04 22:00:00,192.3,-3.8,1
