TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-24.3, 0.6, 85.25,0.19,943.75, 0.0,1.48,2018-01-01 00:00:00,212.0, -26.1,1
-26.11, 0.6, 85.25,0.37,943.85, 0.0,1.48,2018-01-01 01:00:00,212.0, -27.9,1
-25.19, 0.6, 86.75,0.37,943.95, 0.0,1.3,2018-01-01 02:00:00,212.0, -26.8,1
-21.79, 0.6, 91.75,0.19,944.45, 0.0,1.3,2018-01-01 03:00:00,212.0, -22.8,1
-19.49, 0.6, 95.75,0.56,944.15, 0.0,2.04,2018-01-01 04:00:00,212.0, -20.0,1
-17.36, 0.6, 98.25,0.74,943.45, 0.0,2.78,2018-01-01 05:00:00,217.6, -17.6,1
-16.68, 0.6, 97.25,2.23,942.35, 0.0,4.45,2018-01-01 06:00:00,278.0, -17.0,1
-16.02, 0.6, 95.75,1.3,942.25, 0.0,3.71,2018-01-01 07:00:00,280.8, -16.6,1
-15.36, 0.6, 96.75,1.11,942.15, 0.0,2.6,2018-01-01 08:00:00,280.8, -15.8,1
-14.73, 31.9, 95.25,0.93,941.95, 0.0,2.97,2018-01-01 09:00:00,258.3, -15.3,1
-14.73, 46.9, 94.25,0.37,942.75, 0.0,1.3,2018-01-01 10:00:00,248.5, -15.5,1
-13.49, 133.1, 90.25,1.11,943.35, 0.0,3.53,2018-01-01 11:00:00,262.5, -14.8,1
-11.7, 198.1, 81.75,1.48,942.85, 0.0,2.97,2018-01-01 12:00:00,278.0, -14.2,1
-10.01, 144.4, 83.25,1.48,942.45, 0.0,3.9,2018-01-01 13:00:00,292.0, -12.3,1
-8.91, 214.4, 81.75,1.48,942.05, 0.0,3.34,2018-01-01 14:00:00,286.4, -11.5,1
-8.38, 60.6, 82.25,1.3,942.35, 0.0,3.9,2018-01-01 15:00:00,314.5, -10.9,1
-8.91, 4.4, 90.75,0.93,942.85, 0.0,2.41,2018-01-01 16:00:00,299.0, -10.2,1
-11.13, 0.6, 100.0,0.37,943.55, 0.0,1.11,2018-01-01 17:00:00,290.6, -11.2,1
-10.56, 0.6, 100.0,0.56,943.85, 0.0,1.67,2018-01-01 18:00:00,289.2, -10.6,1
-10.01, 0.6, 100.0,0.93,943.95, 0.0,2.6,2018-01-01 19:00:00,280.8, -10.0,1
-9.46, 0.6, 98.25,1.3,943.95, 0.0,3.15,2018-01-01 20:00:00,265.3, -9.7,1
-10.01, 0.6, 99.25,0.93,943.95, 0.0,2.41,2018-01-01 21:00:00,265.3, -10.1,1
-12.29, 0.6, 100.0,0.56,944.25, 0.0,1.67,2018-01-01 22:00:00,271.0, -12.3,1
-14.73, 0.6, 100.0,0.37,944.85, 0.0,1.3,2018-01-01 23:00:00,263.9, -14.8,1
-14.1, 0.6, 100.0,0.74,945.15, 0.0,1.86,2018-01-02 00:00:00,258.3, -14.1,1
-14.1, 0.6, 100.0,0.56,945.35, 0.0,2.23,2018-01-02 01:00:00,242.9, -14.1,1
-16.02, 0.6, 99.25,0.37,945.95, 0.0,1.86,2018-01-02 02:00:00,126.4, -16.1,1
-16.02, 0.6, 100.0,0.37,946.25, 0.0,1.11,2018-01-02 03:00:00,126.4, -16.1,1
-12.88, 0.6, 100.0,0.74,945.85, 0.0,2.23,2018-01-02 04:00:00,164.3, -12.9,1
-16.02, 0.6, 100.0,0.37,945.35, 0.0,1.3,2018-01-02 05:00:00,263.9, -16.1,1
-18.05, 0.6, 99.75,0.37,945.15, 0.0,0.93,2018-01-02 06:00:00,263.9, -18.1,1
-18.76, 0.6, 99.25,0.37,945.35, 0.0,1.11,2018-01-02 07:00:00,263.9, -18.9,1
-19.49, 0.6, 97.25,0.19,945.45, 0.0,0.93,2018-01-02 08:00:00,263.9, -19.8,1
-18.76, 34.4, 97.75,0.37,945.45, 0.0,1.11,2018-01-02 09:00:00,263.9, -19.1,1
-16.68, 40.6, 100.0,0.19,945.35, 0.0,1.3,2018-01-02 10:00:00,263.9, -16.7,1
-14.73, 64.4, 100.0,0.37,944.75, 0.0,1.48,2018-01-02 11:00:00,263.9, -14.8,1
-11.13, 110.6, 100.0,0.37,944.05, 0.0,0.93,2018-01-02 12:00:00,263.9, -11.2,1
-9.46, 205.6, 100.0,0.74,943.35, 0.0,3.34,2018-01-02 13:00:00,92.7, -9.5,1
-8.38, 81.9, 92.75,2.23,941.65, 0.0,5.01,2018-01-02 14:00:00,294.8, -9.4,1
-8.38, 41.9, 92.25,0.19,941.75, 0.0,1.48,2018-01-02 15:00:00,290.6, -9.4,1
-9.46, 1.9, 99.75,0.56,940.85, 0.0,1.67,2018-01-02 16:00:00,290.6, -9.5,1
-10.56, 0.6, 100.0,0.37,940.85, 0.0,1.86,2018-01-02 17:00:00,271.0, -10.6,1
