ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.0, 119.0, None, None,2019-12-10 00:00:00, -0.4, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 01:00:00, -4.2, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 02:00:00, -4.7, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 03:00:00, -4.8, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 04:00:00, -5.5, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 05:00:00, -5.6, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 06:00:00, -5.7, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 07:00:00, -6.0, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 08:00:00, -6.2, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 09:00:00, -6.4, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 10:00:00, -6.5, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 11:00:00, -6.7, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 12:00:00, -7.1, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 13:00:00, -7.2, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 14:00:00, -7.3, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 15:00:00, -7.1, None, None,50
None, 0.0, 119.0, 0.0, None,2019-12-10 16:00:00, -7.2, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 17:00:00, -7.3, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 18:00:00, -7.2, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 19:00:00, -6.4, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 20:00:00, -3.7, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 21:00:00, -2.1, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 22:00:00, -1.7, None, None,50
None, 0.0, 119.0, None, None,2019-12-10 23:00:00, -1.8, None, None,50
None, 0.0, 119.0, None, None,2019-12-11 00:00:00, -2.6, None, None,50
None, 0.0, 119.0, None, None,2019-12-11 01:00:00, -2.1, None, None,50
None, 0.0, 119.0, None, None,2019-12-11 02:00:00, -1.2, None, None,50
