pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, None, None, None, None,724.0, None, None,2016-09-02 00:00:00, None,36
None, None, None, None, None, None, None, None, None,724.0, None, None,2016-09-02 01:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 02:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 03:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 04:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 05:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 06:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 07:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 08:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 09:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 10:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 11:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 12:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 13:00:00, None,36
None, None, None, None, None, None, None, None, None,727.0, None, None,2016-09-02 14:00:00, None,36
None, None, None, None, None, None, None, None, None,728.0, None, None,2016-09-02 15:00:00, None,36
None, None, None, None, None, None, None, None, None,728.0, None, None,2016-09-02 16:00:00, None,36
None, None, None, None, None, None, None, None, None,729.0, None, None,2016-09-02 17:00:00, None,36
None, None, None, None, None, None, None, None, None,729.0, None, None,2016-09-02 18:00:00, None,36
None, None, None, None, None, None, None, None, None,729.0, None, None,2016-09-02 19:00:00, None,36
None, None, None, None, None, None, None, None, None,729.0, None, None,2016-09-02 20:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-02 21:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-02 22:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-02 23:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-03 00:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-03 01:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-03 02:00:00, None,36
None, None, None, None, None, None, None, None, None,730.0, None, None,2016-09-03 03:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 04:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 05:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 06:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 07:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 08:00:00, None,36
None, None, None, None, None, None, None, None, None,731.0, None, None,2016-09-03 09:00:00, None,36
None, None, None, None, None, None, None, None, None,732.0, None, None,2016-09-03 10:00:00, None,36
None, None, None, None, None, None, None, None, None,733.0, None, None,2016-09-03 11:00:00, None,36
None, None, None, None, None, None, None, None, None,733.0, None, None,2016-09-03 12:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 13:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 14:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 15:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 16:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 17:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 18:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 19:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-03 20:00:00, None,36
None, None, None, None, None, None, None, None, None,734.0, None, None,2016-09-03 21:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-03 22:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-03 23:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-04 00:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-04 01:00:00, None,36
None, None, None, None, None, None, None, None, None,735.0, None, None,2016-09-04 02:00:00, None,36
None, None, None, None, None, None, None, None, None,736.0, None, None,2016-09-04 03:00:00, None,36
None, None, None, None, None, None, None, None, None,738.0, None, None,2016-09-04 04:00:00, None,36
None, None, None, None, None, None, None, None, None,739.0, None, None,2016-09-04 05:00:00, None,36
None, None, None, None, None, None, None, None, None,739.0, None, None,2016-09-04 06:00:00, None,36
None, None, None, None, None, None, None, None, None,740.0, None, None,2016-09-04 07:00:00, None,36
