pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None,6.0, 1.0, None, None,949.0, 2.0, None,2016-09-02 00:00:00, None,36
None, None, None, None, None,5.7, 1.0, None, None,950.0, 2.0, None,2016-09-02 01:00:00, None,36
None, None, None, None, None,4.8, 1.0, None, None,950.0, 2.0, None,2016-09-02 02:00:00, None,36
None, None, None, None, None,3.6, 0.0, None, None,950.0, 2.0, None,2016-09-02 03:00:00, None,36
None, None, None, None, None,3.6, 1.0, None, None,950.0, 2.0, None,2016-09-02 04:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,950.0, 2.0, None,2016-09-02 05:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,950.0, 2.0, None,2016-09-02 06:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,950.0, 2.0, None,2016-09-02 07:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,950.0, 2.0, None,2016-09-02 08:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,950.0, 2.0, None,2016-09-02 09:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,950.0, 2.0, None,2016-09-02 10:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,951.0, 2.0, None,2016-09-02 11:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,952.0, 2.0, None,2016-09-02 12:00:00, None,36
None, None, None, None, None,3.6, 1.0, None, None,953.0, 2.0, None,2016-09-02 13:00:00, None,36
None, None, None, None, None,3.6, 1.0, None, None,955.0, 2.0, None,2016-09-02 14:00:00, None,36
None, None, None, None, None,3.2, 1.0, None, None,955.0, 2.0, None,2016-09-02 15:00:00, None,36
None, 23.0, None, None, None,3.3, 0.0, None, None,955.0, 2.0, None,2016-09-02 16:00:00, None,36
None, None, None, None, None,5.2, 2.0, None, None,955.0, 2.0, None,2016-09-02 17:00:00, None,36
None, None, None, None, None,4.9, 0.0, None, None,955.0, 2.0, None,2016-09-02 18:00:00, None,36
None, None, None, None, None,4.9, 0.0, None, None,956.0, 2.0, None,2016-09-02 19:00:00, None,36
None, None, None, None, None,6.9, 0.0, None, None,956.0, 2.0, None,2016-09-02 20:00:00, None,36
None, None, None, None, None,6.2, 1.0, None, None,957.0, 2.0, None,2016-09-02 21:00:00, None,36
None, None, None, None, None,7.2, 1.0, None, None,957.0, 2.0, None,2016-09-02 22:00:00, None,36
None, None, None, None, None,5.3, 1.0, None, None,958.0, 2.0, None,2016-09-02 23:00:00, None,36
None, None, None, None, None,5.9, 1.0, None, None,958.0, 2.0, None,2016-09-03 00:00:00, None,36
None, None, None, None, None,4.6, 1.0, None, None,958.0, 2.0, None,2016-09-03 01:00:00, None,36
None, None, None, None, None,4.0, 0.0, None, None,958.0, 2.0, None,2016-09-03 02:00:00, None,36
None, None, None, None, None,3.6, 1.0, None, None,958.0, 2.0, None,2016-09-03 03:00:00, None,36
None, None, None, None, None,3.0, 0.0, None, None,960.0, 2.0, None,2016-09-03 04:00:00, None,36
None, None, None, None, None,2.7, 1.0, None, None,959.0, 2.0, None,2016-09-03 05:00:00, None,36
None, None, None, None, None,3.1, 1.0, None, None,960.0, 2.0, None,2016-09-03 06:00:00, None,36
None, None, None, None, None,3.4, 1.0, None, None,960.0, 2.0, None,2016-09-03 07:00:00, None,36
None, None, None, None, None,3.4, 1.0, None, None,960.0, 2.0, None,2016-09-03 08:00:00, None,36
None, None, None, None, None,3.4, 1.0, None, None,961.0, 2.0, None,2016-09-03 09:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,961.0, 2.0, None,2016-09-03 10:00:00, None,36
None, None, None, None, None,3.2, 1.0, None, None,961.0, 2.0, None,2016-09-03 11:00:00, None,36
None, None, None, None, None,3.1, 1.0, None, None,961.0, 2.0, None,2016-09-03 12:00:00, None,36
None, None, None, None, None,3.2, 1.0, None, None,961.0, 2.0, None,2016-09-03 13:00:00, None,36
None, None, None, None, None,3.3, 1.0, None, None,961.0, 2.0, None,2016-09-03 14:00:00, None,36
None, None, None, None, None,4.0, 1.0, None, None,961.0, 2.0, None,2016-09-03 15:00:00, None,36
None, 113.0, None, None, None,4.9, 1.0, None, None,961.0, 2.0, None,2016-09-03 16:00:00, None,36
None, None, None, None, None,6.1, 1.0, None, None,961.0, 2.0, None,2016-09-03 17:00:00, None,36
None, None, None, None, None,6.9, 1.0, None, None,961.0, 2.0, None,2016-09-03 18:00:00, None,36
None, None, None, None, None,7.2, 1.0, None, None,961.0, 2.0, None,2016-09-03 19:00:00, None,36
None, None, None, None, None,7.4, 1.0, None, None,961.0, 2.0, None,2016-09-03 20:00:00, None,36
None, None, None, None, None,6.1, 1.0, None, None,962.0, 2.0, None,2016-09-03 21:00:00, None,36
None, None, None, None, None,6.0, 1.0, None, None,962.0, 2.0, None,2016-09-03 22:00:00, None,36
None, None, None, None, None,6.0, 1.0, None, None,963.0, 2.0, None,2016-09-03 23:00:00, None,36
None, None, None, None, None,6.2, 1.0, None, None,964.0, 2.0, None,2016-09-04 00:00:00, None,36
None, None, None, None, None,5.3, 0.0, None, None,964.0, 2.0, None,2016-09-04 01:00:00, None,36
None, None, None, None, None,5.4, 1.0, None, None,964.0, 2.0, None,2016-09-04 02:00:00, None,36
None, None, None, None, None,4.4, 1.0, None, None,964.0, 2.0, None,2016-09-04 03:00:00, None,36
None, None, None, None, None,2.8, 1.0, None, None,964.0, 2.0, None,2016-09-04 04:00:00, None,36
None, None, None, None, None,2.3, 1.0, None, None,964.0, 2.0, None,2016-09-04 05:00:00, None,36
None, None, None, None, None,2.3, 0.0, None, None,964.0, 2.0, None,2016-09-04 06:00:00, None,36
None, None, None, None, None,2.8, 1.0, None, None,964.0, 2.0, None,2016-09-04 07:00:00, None,36
None, None, None, None, None,2.8, 1.0, None, None,964.0, 2.0, None,2016-09-04 08:00:00, None,36
None, None, None, None, None,2.8, 0.0, None, None,964.0, 2.0, None,2016-09-04 09:00:00, None,36
None, None, None, None, None,2.9, 0.0, None, None,964.0, 2.0, None,2016-09-04 10:00:00, None,36
None, None, None, None, None,2.8, 1.0, None, None,964.0, 2.0, None,2016-09-04 11:00:00, None,36
None, None, None, None, None,2.1, 0.0, None, None,964.0, 2.0, None,2016-09-04 12:00:00, None,36
None, None, None, None, None,1.7, 1.0, None, None,964.0, 2.0, None,2016-09-04 13:00:00, None,36
None, None, None, None, None,1.6, 0.0, None, None,964.0, 2.0, None,2016-09-04 14:00:00, None,36
None, None, None, None, None,2.9, None, None, None,964.0, 1.0, None,2016-09-04 15:00:00, None,36
None, 94.0, None, None, None,6.0, None, None, None,963.0, 1.0, None,2016-09-04 16:00:00, None,36
None, None, None, None, None,8.9, 0.0, None, None,963.0, 1.0, None,2016-09-04 17:00:00, None,36
None, None, None, None, None,9.3, None, None, None,963.0, 1.0, None,2016-09-04 18:00:00, None,36
None, None, None, None, None,7.5, 0.0, None, None,963.0, 2.0, None,2016-09-04 19:00:00, None,36
None, None, None, None, None,8.5, 0.0, None, None,963.0, 1.0, None,2016-09-04 20:00:00, None,36
None, None, None, None, None,9.5, 0.0, None, None,963.0, 2.0, None,2016-09-04 21:00:00, None,36
None, None, None, None, None,6.4, 0.0, None, None,966.0, 2.0, None,2016-09-04 22:00:00, None,36
None, None, None, None, None,6.9, 0.0, None, None,967.0, 2.0, None,2016-09-04 23:00:00, None,36
None, None, None, None, None,7.4, 0.0, None, None,967.0, 2.0, None,2016-09-05 00:00:00, None,36
None, None, None, None, None,6.8, 1.0, None, None,967.0, 2.0, None,2016-09-05 01:00:00, None,36
None, None, None, None, None,5.9, 1.0, None, None,967.0, 2.0, None,2016-09-05 02:00:00, None,36
None, None, None, None, None,4.1, 1.0, None, None,967.0, 2.0, None,2016-09-05 03:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 2.0, None,2016-09-05 04:00:00, None,36
None, None, None, None, None,3.9, 0.0, None, None,967.0, 1.0, None,2016-09-05 05:00:00, None,36
None, None, None, None, None,4.3, 0.0, None, None,967.0, 1.0, None,2016-09-05 06:00:00, None,36
None, None, None, None, None,4.1, 0.0, None, None,967.0, 1.0, None,2016-09-05 07:00:00, None,36
None, None, None, None, None,4.2, 0.0, None, None,967.0, 1.0, None,2016-09-05 08:00:00, None,36
None, None, None, None, None,4.1, 1.0, None, None,967.0, 1.0, None,2016-09-05 09:00:00, None,36
None, None, None, None, None,3.5, 1.0, None, None,967.0, 1.0, None,2016-09-05 10:00:00, None,36
None, None, None, None, None,3.9, 1.0, None, None,967.0, 1.0, None,2016-09-05 11:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 1.0, None,2016-09-05 12:00:00, None,36
None, None, None, None, None,3.9, 1.0, None, None,967.0, 1.0, None,2016-09-05 13:00:00, None,36
None, None, None, None, None,3.9, 1.0, None, None,967.0, 1.0, None,2016-09-05 14:00:00, None,36
None, None, None, None, None,4.6, 1.0, None, None,967.0, 1.0, None,2016-09-05 15:00:00, None,36
None, 120.0, None, None, None,5.8, 0.0, None, None,967.0, 1.0, None,2016-09-05 16:00:00, None,36
None, None, None, None, None,6.5, 0.0, None, None,967.0, 1.0, None,2016-09-05 17:00:00, None,36
None, None, None, None, None,8.0, 2.0, None, None,967.0, 1.0, None,2016-09-05 18:00:00, None,36
None, None, None, None, None,7.5, 1.0, None, None,967.0, 1.0, None,2016-09-05 19:00:00, None,36
None, None, None, None, None,8.2, 1.0, None, None,967.0, 1.0, None,2016-09-05 20:00:00, None,36
None, None, None, None, None,7.6, 1.0, None, None,967.0, 1.0, None,2016-09-05 21:00:00, None,36
None, None, None, None, None,7.2, 1.0, None, None,967.0, 1.0, None,2016-09-05 22:00:00, None,36
None, None, None, None, None,7.5, 1.0, None, None,967.0, 1.0, None,2016-09-05 23:00:00, None,36
None, None, None, None, None,6.8, 2.0, None, None,967.0, 1.0, None,2016-09-06 00:00:00, None,36
None, None, None, None, None,6.1, 1.0, None, None,967.0, 1.0, None,2016-09-06 01:00:00, None,36
None, None, None, None, None,5.0, 1.0, None, None,967.0, 1.0, None,2016-09-06 02:00:00, None,36
None, None, None, None, None,4.6, 1.0, None, None,968.0, 1.0, None,2016-09-06 03:00:00, None,36
None, None, None, None, None,4.5, 1.0, None, None,967.0, 1.0, None,2016-09-06 04:00:00, None,36
None, None, None, None, None,4.3, 1.0, None, None,967.0, 1.0, None,2016-09-06 05:00:00, None,36
None, None, None, None, None,4.2, 1.0, None, None,967.0, 1.0, None,2016-09-06 06:00:00, None,36
None, None, None, None, None,4.0, 1.0, None, None,967.0, 1.0, None,2016-09-06 07:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 1.0, None,2016-09-06 08:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 1.0, None,2016-09-06 09:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 1.0, None,2016-09-06 10:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,967.0, 1.0, None,2016-09-06 11:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,968.0, 1.0, None,2016-09-06 12:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,968.0, 1.0, None,2016-09-06 13:00:00, None,36
None, None, None, None, None,4.1, 1.0, None, None,968.0, 1.0, None,2016-09-06 14:00:00, None,36
None, None, None, None, None,5.2, 1.0, None, None,968.0, 1.0, None,2016-09-06 15:00:00, None,36
None, 158.0, None, None, None,5.5, 0.0, None, None,968.0, 1.0, None,2016-09-06 16:00:00, None,36
None, None, None, None, None,6.9, 0.0, None, None,968.0, 1.0, None,2016-09-06 17:00:00, None,36
None, None, None, None, None,6.9, 0.0, None, None,968.0, 1.0, None,2016-09-06 18:00:00, None,36
None, None, None, None, None,6.5, 0.0, None, None,968.0, 1.0, None,2016-09-06 19:00:00, None,36
None, None, None, None, None,7.4, 0.0, None, None,968.0, 1.0, None,2016-09-06 20:00:00, None,36
None, None, None, None, None,8.8, 1.0, None, None,968.0, 1.0, None,2016-09-06 21:00:00, None,36
None, None, None, None, None,8.2, 2.0, None, None,968.0, 1.0, None,2016-09-06 22:00:00, None,36
None, None, None, None, None,9.0, 0.0, None, None,968.0, 1.0, None,2016-09-06 23:00:00, None,36
None, None, None, None, None,8.7, 1.0, None, None,968.0, 1.0, None,2016-09-07 00:00:00, None,36
None, None, None, None, None,7.5, 1.0, None, None,968.0, 1.0, None,2016-09-07 01:00:00, None,36
None, None, None, None, None,6.5, 1.0, None, None,968.0, 1.0, None,2016-09-07 02:00:00, None,36
None, None, None, None, None,5.7, 1.0, None, None,968.0, 1.0, None,2016-09-07 03:00:00, None,36
None, None, None, None, None,5.3, 1.0, None, None,968.0, 1.0, None,2016-09-07 04:00:00, None,36
None, None, None, None, None,5.4, 1.0, None, None,968.0, 1.0, None,2016-09-07 05:00:00, None,36
None, None, None, None, None,5.2, 1.0, None, None,968.0, 1.0, None,2016-09-07 06:00:00, None,36
None, None, None, None, None,5.3, 1.0, None, None,968.0, 1.0, None,2016-09-07 07:00:00, None,36
None, None, None, None, None,5.2, 1.0, None, None,968.0, 1.0, None,2016-09-07 08:00:00, None,36
None, None, None, None, None,5.1, 1.0, None, None,968.0, 1.0, None,2016-09-07 09:00:00, None,36
None, None, None, None, None,5.0, 1.0, None, None,968.0, 1.0, None,2016-09-07 10:00:00, None,36
None, None, None, None, None,5.0, 1.0, None, None,968.0, 1.0, None,2016-09-07 11:00:00, None,36
None, None, None, None, None,5.1, 1.0, None, None,968.0, 1.0, None,2016-09-07 12:00:00, None,36
None, None, None, None, None,5.2, 1.0, None, None,968.0, 1.0, None,2016-09-07 13:00:00, None,36
None, None, None, None, None,5.2, 0.0, None, None,968.0, 1.0, None,2016-09-07 14:00:00, None,36
None, None, None, None, None,5.9, 0.0, None, None,968.0, 1.0, None,2016-09-07 15:00:00, None,36
None, 165.0, None, None, None,8.0, 0.0, None, None,967.0, 1.0, None,2016-09-07 16:00:00, None,36
None, None, None, None, None,7.4, 1.0, None, None,968.0, 1.0, None,2016-09-07 17:00:00, None,36
None, None, None, None, None,8.1, 1.0, None, None,968.0, 1.0, None,2016-09-07 18:00:00, None,36
None, None, None, None, None,9.8, 1.0, None, None,968.0, 1.0, None,2016-09-07 19:00:00, None,36
None, None, None, None, None,8.4, 1.0, None, None,968.0, 1.0, None,2016-09-07 20:00:00, None,36
None, None, None, None, None,7.4, 1.0, None, None,968.0, 1.0, None,2016-09-07 21:00:00, None,36
None, None, None, None, None,6.2, 1.0, None, None,969.0, 1.0, None,2016-09-07 22:00:00, None,36
None, None, None, None, None,4.7, 1.0, None, None,971.0, 1.0, None,2016-09-07 23:00:00, None,36
None, None, None, None, None,4.5, 1.0, None, None,972.0, 1.0, None,2016-09-08 00:00:00, None,36
None, None, None, None, None,4.1, 1.0, None, None,973.0, 1.0, None,2016-09-08 01:00:00, None,36
None, None, None, None, None,4.0, None, None, None,973.0, 1.0, None,2016-09-08 02:00:00, None,36
None, None, None, None, None,3.8, 0.0, None, None,974.0, 1.0, None,2016-09-08 03:00:00, None,36
None, None, None, None, None,3.7, 1.0, None, None,975.0, 1.0, None,2016-09-08 04:00:00, None,36
None, None, None, None, None,3.9, 1.0, None, None,975.0, 1.0, None,2016-09-08 05:00:00, None,36
None, None, None, None, None,4.1, 1.0, None, None,975.0, 1.0, None,2016-09-08 06:00:00, None,36
None, None, None, None, None,4.4, 0.0, None, None,975.0, 1.0, None,2016-09-08 07:00:00, None,36
None, None, None, None, None,4.9, 0.0, None, None,976.0, 1.0, None,2016-09-08 08:00:00, None,36
None, None, None, None, None,4.9, 1.0, None, None,976.0, 1.0, None,2016-09-08 09:00:00, None,36
None, None, None, None, None,5.1, 0.0, None, None,977.0, 1.0, None,2016-09-08 10:00:00, None,36
None, None, None, None, None,4.7, 1.0, None, None,977.0, 1.0, None,2016-09-08 11:00:00, None,36
None, None, None, None, None,3.8, 1.0, None, None,977.0, 1.0, None,2016-09-08 12:00:00, None,36
None, None, None, None, None,4.2, 1.0, None, None,977.0, 1.0, None,2016-09-08 13:00:00, None,36
None, None, None, None, None,4.1, 0.0, None, None,977.0, 1.0, None,2016-09-08 14:00:00, None,36
None, None, None, None, None,4.3, 1.0, None, None,977.0, 1.0, None,2016-09-08 15:00:00, None,36
None, 169.0, None, None, None,4.3, 1.0, None, None,978.0, 1.0, None,2016-09-08 16:00:00, None,36
