wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
254.0, 68.0, 2.5, 0.0, 7.6, 3.1, 13.4, 12.2, 259.0, 0.0, 0.0, 74.0,2020-09-30 00:00:00,40
33.0, 71.0, 2.1, 0.0, 7.6, 2.9, 12.7, 11.5, 88.0, 0.0, 0.0, 77.0,2020-09-30 01:00:00,40
351.0, 74.0, 3.1, 0.0, 7.7, 3.3, 12.2, 10.7, 254.0, 0.0, 0.0, 81.0,2020-09-30 02:00:00,40
76.0, 77.0, 2.9, 0.0, 7.6, 2.6, 11.5, 10.3, 33.0, 0.0, 0.0, 78.0,2020-09-30 03:00:00,40
350.0, 81.0, 3.3, 0.0, 7.6, 3.8, 10.7, 9.8, 351.0, 0.0, 0.0, 83.0,2020-09-30 04:00:00,40
295.0, 78.0, 2.6, 0.0, 6.6, 2.3, 10.3, 9.5, 76.0, 0.0, 0.0, 84.0,2020-09-30 05:00:00,40
226.0, None, None, 0.0, None, 1.7, None, 11.5, None, None, None, 82.0,2020-09-30 06:00:00,40
166.0, 84.0, 2.3, 0.0, 6.9, 4.5, 9.5, 15.3, 295.0, 0.0, 0.0, 71.0,2020-09-30 07:00:00,40
124.0, 82.0, 1.7, 0.0, 8.5, 7.3, 11.5, 17.3, 226.0, 0.0, 0.0, 63.0,2020-09-30 08:00:00,40
121.0, 71.0, 4.5, 0.0, 10.1, 7.2, 15.3, 19.1, 166.0, 0.0, 0.0, 59.0,2020-09-30 09:00:00,40
127.0, 63.0, 7.3, 0.0, 10.2, 5.5, 17.3, 18.8, 124.0, 0.0, 0.0, 59.0,2020-09-30 10:00:00,40
149.0, 59.0, 7.2, 0.0, 10.9, 6.2, 19.1, 20.1, 121.0, 0.0, 0.0, 55.0,2020-09-30 11:00:00,40
174.0, 59.0, 5.5, 0.0, 10.6, 5.2, 18.8, 19.9, 127.0, 0.0, 0.0, 57.0,2020-09-30 12:00:00,40
177.0, 55.0, 6.2, 0.0, 10.8, 5.1, 20.1, 20.6, 149.0, 0.0, 0.0, 51.0,2020-09-30 13:00:00,40
150.0, 57.0, 5.2, 0.0, 11.1, 4.0, 19.9, 22.0, 174.0, 0.0, 0.0, 48.0,2020-09-30 14:00:00,40
245.0, 51.0, 5.1, 0.0, 10.1, 2.5, 20.6, 21.3, 177.0, 0.0, 0.0, 50.0,2020-09-30 15:00:00,40
256.0, 48.0, 4.0, 0.0, 10.5, 2.6, 22.0, 19.1, 150.0, 0.0, 0.0, 57.0,2020-09-30 16:00:00,40
6.0, 50.0, 2.5, 0.0, 10.5, 3.3, 21.3, 16.6, 245.0, 0.0, 0.0, 61.0,2020-09-30 17:00:00,40
291.0, 57.0, 2.6, 0.0, 10.4, 2.6, 19.1, 16.0, 256.0, 0.0, 0.0, 63.0,2020-09-30 18:00:00,40
13.0, 61.0, 3.3, 0.0, 9.1, 2.5, 16.6, 15.1, 6.0, 0.0, 0.0, 67.0,2020-09-30 19:00:00,40
257.0, 63.0, 2.6, 0.0, 9.0, 1.8, 16.0, 14.4, 291.0, 0.0, 0.0, 70.0,2020-09-30 20:00:00,40
261.0, 67.0, 2.5, 0.0, 9.0, 2.6, 15.1, 14.1, 13.0, 0.0, 0.0, 71.0,2020-09-30 21:00:00,40
343.0, 70.0, 1.8, 0.0, 9.0, 3.0, 14.4, 13.5, 257.0, 0.0, 0.0, 73.0,2020-09-30 22:00:00,40
126.0, 71.0, 2.6, 0.0, 8.9, 2.0, 14.1, 12.9, 261.0, 0.0, 0.0, 76.0,2020-09-30 23:00:00,40
