RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 2.072, 82.0, None, None, None, 941.0, None, None, None, None, None, 119.3, None, None, -5.236, None, None, None, None, 15.39, None, None, None, None, None,2020-01-03 20:00:00, None,1
None, None, None, None, 0.217, 90.8, None, None, None, 943.0, None, None, None, None, None, 119.0, None, None, -5.265, None, None, None, None, 9.94, None, None, None, None, None,2020-01-03 21:00:00, None,1
None, None, None, None, 0.032, 82.7, None, None, None, 944.0, None, None, None, None, None, 124.5, None, None, -5.197, None, None, None, None, 6.494, None, None, None, None, None,2020-01-03 22:00:00, None,1
None, None, None, None, 0.0, 89.2, None, None, None, 947.0, None, None, None, None, None, 119.3, None, None, -5.207, None, None, None, None, 2.433, None, None, None, None, None,2020-01-03 23:00:00, None,1
None, None, None, None, 0.0, 88.9, None, None, None, 948.0, None, None, None, None, None, 122.0, None, None, -5.168, None, None, None, None, 4.48, None, None, None, None, None,2020-01-04 00:00:00, None,1
None, None, None, None, 0.0, 87.9, None, None, None, 949.0, None, None, None, None, None, 124.9, None, None, -5.053, None, None, None, None, 6.777, None, None, None, None, None,2020-01-04 01:00:00, None,1
None, None, None, None, 0.0, 86.8, None, None, None, 951.0, None, None, None, None, None, 123.0, None, None, -5.091, None, None, None, None, 10.44, None, None, None, None, None,2020-01-04 02:00:00, None,1
None, None, None, None, 0.0, 81.0, None, None, None, 953.0, None, None, None, None, None, 121.6, None, None, -4.956, None, None, None, None, 11.46, None, None, None, None, None,2020-01-04 03:00:00, None,1
None, None, None, None, 0.0, 124.0, None, None, None, 955.0, None, None, None, None, None, 121.5, None, None, -5.138, None, None, None, None, 46.29, None, None, None, None, None,2020-01-04 04:00:00, None,1
None, None, None, None, 0.0, 63.66, None, None, None, 956.0, None, None, None, None, None, 121.8, None, None, -5.226, None, None, None, None, 23.97, None, None, None, None, None,2020-01-04 05:00:00, None,1
None, None, None, None, 0.0, 91.1, None, None, None, 957.0, None, None, None, None, None, 122.4, None, None, -6.094, None, None, None, None, 13.2, None, None, None, None, None,2020-01-04 06:00:00, None,1
None, None, None, None, 0.618, 86.9, None, None, None, 959.0, None, None, None, None, None, 121.1, None, None, -6.727, None, None, None, None, 15.28, None, None, None, None, None,2020-01-04 07:00:00, None,1
None, None, None, None, 0.0, 84.8, None, None, None, 960.0, None, None, None, None, None, 120.7, None, None, -7.2, None, None, None, None, 3.682, None, None, None, None, None,2020-01-04 08:00:00, None,1
None, None, None, None, 0.082, 76.4, None, None, None, 961.0, None, None, None, None, None, 120.1, None, None, -6.97, None, None, None, None, 5.882, None, None, None, None, None,2020-01-04 09:00:00, None,1
None, None, None, None, 0.236, 72.3, None, None, None, 961.0, None, None, None, None, None, 119.6, None, None, -6.705, None, None, None, None, 6.813, None, None, None, None, None,2020-01-04 10:00:00, None,1
None, None, None, None, 0.389, 93.2, None, None, None, 961.0, None, None, None, None, None, 120.2, None, None, -6.24, None, None, None, None, 7.34, None, None, None, None, None,2020-01-04 11:00:00, None,1
None, None, None, None, 0.015, 78.3, None, None, None, 963.0, None, None, None, None, None, 119.5, None, None, -5.398, None, None, None, None, 2.462, None, None, None, None, None,2020-01-04 12:00:00, None,1
None, None, None, None, 0.0, 88.2, None, None, None, 963.0, None, None, None, None, None, 122.9, None, None, -5.052, None, None, None, None, 3.705, None, None, None, None, None,2020-01-04 13:00:00, None,1
None, None, None, None, 0.0, 89.6, None, None, None, 963.0, None, None, None, None, None, 121.3, None, None, -4.573, None, None, None, None, 4.945, None, None, None, None, None,2020-01-04 14:00:00, None,1
None, None, None, None, 0.0, 88.9, None, None, None, 964.0, None, None, None, None, None, 119.9, None, None, -4.755, None, None, None, None, 4.261, None, None, None, None, None,2020-01-04 15:00:00, None,1
None, None, None, None, 0.0, 90.0, None, None, None, 964.0, None, None, None, None, None, 120.8, None, None, -5.053, None, None, None, None, 3.499, None, None, None, None, None,2020-01-04 16:00:00, None,1
None, None, None, None, 0.0, 90.1, None, None, None, 964.0, None, None, None, None, None, 118.5, None, None, -5.274, None, None, None, None, 3.514, None, None, None, None, None,2020-01-04 17:00:00, None,1
None, None, None, None, 0.0, 90.5, None, None, None, 964.0, None, None, None, None, None, 122.0, None, None, -5.313, None, None, None, None, 5.321, None, None, None, None, None,2020-01-04 18:00:00, None,1
None, None, None, None, 0.0, 88.3, None, None, None, 964.0, None, None, None, None, None, 121.9, None, None, -5.255, None, None, None, None, 8.66, None, None, None, None, None,2020-01-04 19:00:00, None,1
None, None, None, None, 0.0, 91.1, None, None, None, 963.0, None, None, None, None, None, 118.3, None, None, -5.169, None, None, None, None, 2.481, None, None, None, None, None,2020-01-04 20:00:00, None,1
None, None, None, None, 0.0, 96.3, None, None, None, 961.0, None, None, None, None, None, 117.1, None, None, -4.458, None, None, None, None, 11.29, None, None, None, None, None,2020-01-04 21:00:00, None,1
None, None, None, None, 0.0, 97.8, None, None, None, 961.0, None, None, None, None, None, 122.4, None, None, -4.334, None, None, None, None, 6.46, None, None, None, None, None,2020-01-04 22:00:00, None,1
None, None, None, None, 0.0, 99.1, None, None, None, 960.0, None, None, None, None, None, 121.8, None, None, -3.532, None, None, None, None, 5.45, None, None, None, None, None,2020-01-04 23:00:00, None,1
None, None, None, None, 0.28, 82.3, None, None, None, 959.0, None, None, None, None, None, 128.1, None, None, -3.418, None, None, None, None, 21.31, None, None, None, None, None,2020-01-05 00:00:00, None,1
None, None, None, None, 0.896, 112.4, None, None, None, 957.0, None, None, None, None, None, 131.6, None, None, -3.009, None, None, None, None, 23.2, None, None, None, None, None,2020-01-05 01:00:00, None,1
None, None, None, None, 0.516, 70.8, None, None, None, 957.0, None, None, None, None, None, 130.7, None, None, -2.886, None, None, None, None, 14.06, None, None, None, None, None,2020-01-05 02:00:00, None,1
None, None, None, None, 0.0, 82.6, None, None, None, 957.0, None, None, None, None, None, 130.5, None, None, -2.895, None, None, None, None, 4.127, None, None, None, None, None,2020-01-05 03:00:00, None,1
None, None, None, None, 0.0, 136.7, None, None, None, 957.0, None, None, None, None, None, 128.9, None, None, -2.791, None, None, None, None, 38.9, None, None, None, None, None,2020-01-05 04:00:00, None,1
None, None, None, None, 0.0, 91.2, None, None, None, 959.0, None, None, None, None, None, None, None, None, -2.829, None, None, None, None, 12.57, None, None, None, None, None,2020-01-05 05:00:00, None,1
None, None, None, None, 0.0, 88.5, None, None, None, 960.0, None, None, None, None, None, 127.3, None, None, -3.504, None, None, None, None, 9.26, None, None, None, None, None,2020-01-05 06:00:00, None,1
None, None, None, None, 0.0, 87.3, None, None, None, 960.0, None, None, None, None, None, 128.4, None, None, -3.485, None, None, None, None, 10.55, None, None, None, None, None,2020-01-05 07:00:00, None,1
None, None, None, None, 0.0, 83.2, None, None, None, 960.0, None, None, None, None, None, 128.9, None, None, -3.437, None, None, None, None, 9.53, None, None, None, None, None,2020-01-05 08:00:00, None,1
None, None, None, None, 0.0, 88.4, None, None, None, 961.0, None, None, None, None, None, 131.1, None, None, -3.39, None, None, None, None, 0.874, None, None, None, None, None,2020-01-05 09:00:00, None,1
None, None, None, None, 0.0, 87.4, None, None, None, 963.0, None, None, None, None, None, 128.8, None, None, -3.133, None, None, None, None, 1.681, None, None, None, None, None,2020-01-05 10:00:00, None,1
None, None, None, None, 0.0, 87.9, None, None, None, 963.0, None, None, None, None, None, 131.0, None, None, -2.696, None, None, None, None, 5.353, None, None, None, None, None,2020-01-05 11:00:00, None,1
None, None, None, None, 0.0, 89.8, None, None, None, 964.0, None, None, None, None, None, 129.7, None, None, -2.411, None, None, None, None, 7.09, None, None, None, None, None,2020-01-05 12:00:00, None,1
None, None, None, None, 0.0, 87.6, None, None, None, 964.0, None, None, None, None, None, 130.9, None, None, -1.91, None, None, None, None, 4.94, None, None, None, None, None,2020-01-05 13:00:00, None,1
None, None, None, None, 0.0, 89.4, None, None, None, 965.0, None, None, None, None, None, 126.3, None, None, -1.815, None, None, None, None, 6.07, None, None, None, None, None,2020-01-05 14:00:00, None,1
None, None, None, None, 0.035, 88.3, None, None, None, 965.0, None, None, None, None, None, 123.0, None, None, -2.706, None, None, None, None, 13.64, None, None, None, None, None,2020-01-05 15:00:00, None,1
None, None, None, None, 0.0, 86.2, None, None, None, 967.0, None, None, None, None, None, 126.9, None, None, -3.818, None, None, None, None, 9.6, None, None, None, None, None,2020-01-05 16:00:00, None,1
None, None, None, None, 0.0, 85.7, None, None, None, 967.0, None, None, None, None, None, 127.0, None, None, -4.057, None, None, None, None, 10.63, None, None, None, None, None,2020-01-05 17:00:00, None,1
None, None, None, None, 0.001, 99.9, None, None, None, 968.0, None, None, None, None, None, 128.5, None, None, -3.666, None, None, None, None, 5.609, None, None, None, None, None,2020-01-05 18:00:00, None,1
None, None, None, None, 0.0, 84.7, None, None, None, 969.0, None, None, None, None, None, 128.0, None, None, -3.761, None, None, None, None, 9.94, None, None, None, None, None,2020-01-05 19:00:00, None,1
None, None, None, None, 0.0, 86.0, None, None, None, 971.0, None, None, None, None, None, 127.6, None, None, -3.98, None, None, None, None, 5.604, None, None, None, None, None,2020-01-05 20:00:00, None,1
None, None, None, None, 0.0, 86.8, None, None, None, 971.0, None, None, None, None, None, 128.8, None, None, -4.372, None, None, None, None, 3.936, None, None, None, None, None,2020-01-05 21:00:00, None,1
None, None, None, None, 0.0, 87.3, None, None, None, 972.0, None, None, None, None, None, 128.9, None, None, -4.373, None, None, None, None, 3.689, None, None, None, None, None,2020-01-05 22:00:00, None,1
None, None, None, None, 0.0, 87.7, None, None, None, 973.0, None, None, None, None, None, 128.2, None, None, -4.717, None, None, None, None, 4.521, None, None, None, None, None,2020-01-05 23:00:00, None,1
None, None, None, None, 0.0, 88.1, None, None, None, 973.0, None, None, None, None, None, 126.7, None, None, -5.207, None, None, None, None, 4.987, None, None, None, None, None,2020-01-06 00:00:00, None,1
None, None, None, None, 0.0, 87.8, None, None, None, 973.0, None, None, None, None, None, 127.3, None, None, -5.602, None, None, None, None, 4.563, None, None, None, None, None,2020-01-06 01:00:00, None,1
None, None, None, None, 0.0, 85.4, None, None, None, 973.0, None, None, None, None, None, 128.4, None, None, -5.901, None, None, None, None, 6.879, None, None, None, None, None,2020-01-06 02:00:00, None,1
None, None, None, None, 0.0, 87.9, None, None, None, 975.0, None, None, None, None, None, 126.4, None, None, -5.854, None, None, None, None, 3.261, None, None, None, None, None,2020-01-06 03:00:00, None,1
None, None, None, None, 0.0, 87.0, None, None, None, 975.0, None, None, None, None, None, 128.2, None, None, -5.708, None, None, None, None, 3.67, None, None, None, None, None,2020-01-06 04:00:00, None,1
None, None, None, None, 0.0, 87.4, None, None, None, 975.0, None, None, None, None, None, 127.8, None, None, -5.679, None, None, None, None, 2.297, None, None, None, None, None,2020-01-06 05:00:00, None,1
None, None, None, None, 0.0, 86.3, None, None, None, 975.0, None, None, None, None, None, 127.5, None, None, -6.086, None, None, None, None, 3.889, None, None, None, None, None,2020-01-06 06:00:00, None,1
None, None, None, None, 0.0, 87.4, None, None, None, 975.0, None, None, None, None, None, 127.2, None, None, -6.378, None, None, None, None, 1.653, None, None, None, None, None,2020-01-06 07:00:00, None,1
None, None, None, None, 0.0, 87.3, None, None, None, 975.0, None, None, None, None, None, 126.9, None, None, -6.735, None, None, None, None, 2.645, None, None, None, None, None,2020-01-06 08:00:00, None,1
None, None, None, None, 0.0, 86.2, None, None, None, 975.0, None, None, None, None, None, 126.6, None, None, -7.7, None, None, None, None, 3.222, None, None, None, None, None,2020-01-06 09:00:00, None,1
None, None, None, None, 0.0, 86.0, None, None, None, 975.0, None, None, None, None, None, 126.4, None, None, -7.25, None, None, None, None, 3.933, None, None, None, None, None,2020-01-06 10:00:00, None,1
None, None, None, None, 0.0, 86.8, None, None, None, 976.0, None, None, None, None, None, 125.8, None, None, -7.13, None, None, None, None, 4.261, None, None, None, None, None,2020-01-06 11:00:00, None,1
None, None, None, None, 0.0, 87.7, None, None, None, 976.0, None, None, None, None, None, 125.5, None, None, -5.88, None, None, None, None, 3.858, None, None, None, None, None,2020-01-06 12:00:00, None,1
None, None, None, None, 0.0, 87.1, None, None, None, 976.0, None, None, None, None, None, 125.0, None, None, -4.841, None, None, None, None, 5.03, None, None, None, None, None,2020-01-06 13:00:00, None,1
None, None, None, None, 0.0, 87.5, None, None, None, 976.0, None, None, None, None, None, 125.3, None, None, -5.554, None, None, None, None, 4.837, None, None, None, None, None,2020-01-06 14:00:00, None,1
None, None, None, None, 0.0, 86.7, None, None, None, 976.0, None, None, None, None, None, 124.8, None, None, -5.12, None, None, None, None, 2.957, None, None, None, None, None,2020-01-06 15:00:00, None,1
None, None, None, None, 0.0, 87.7, None, None, None, 976.0, None, None, None, None, None, 124.5, None, None, -6.66, None, None, None, None, 1.808, None, None, None, None, None,2020-01-06 16:00:00, None,1
None, None, None, None, 0.0, 84.4, None, None, None, 977.0, None, None, None, None, None, 124.1, None, None, -7.8, None, None, None, None, 4.466, None, None, None, None, None,2020-01-06 17:00:00, None,1
None, None, None, None, 0.0, 82.8, None, None, None, 977.0, None, None, None, None, None, 124.0, None, None, -8.39, None, None, None, None, 6.637, None, None, None, None, None,2020-01-06 18:00:00, None,1
None, None, None, None, 0.0, 85.8, None, None, None, 977.0, None, None, None, None, None, 123.7, None, None, -7.41, None, None, None, None, 4.26, None, None, None, None, None,2020-01-06 19:00:00, None,1
None, None, None, None, 0.0, 86.4, None, None, None, 977.0, None, None, None, None, None, 123.3, None, None, -7.22, None, None, None, None, 2.123, None, None, None, None, None,2020-01-06 20:00:00, None,1
None, None, None, None, 0.0, 88.0, None, None, None, 977.0, None, None, None, None, None, 123.2, None, None, -7.45, None, None, None, None, 6.614, None, None, None, None, None,2020-01-06 21:00:00, None,1
None, None, None, None, 0.139, 78.5, None, None, None, 977.0, None, None, None, None, None, 122.8, None, None, -7.27, None, None, None, None, 13.97, None, None, None, None, None,2020-01-06 22:00:00, None,1
None, None, None, None, 0.26, 70.5, None, None, None, 977.0, None, None, None, None, None, 122.7, None, None, -7.01, None, None, None, None, 18.03, None, None, None, None, None,2020-01-06 23:00:00, None,1
None, None, None, None, 1.027, 76.1, None, None, None, 977.0, None, None, None, None, None, 122.3, None, None, -6.833, None, None, None, None, 22.3, None, None, None, None, None,2020-01-07 00:00:00, None,1
