wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
168.0, None, None, 0.0, None, 5.3, None, -1.6, None, None, None, 98.0,2020-01-22 00:00:00,4
157.0, None, None, 0.0, None, 8.8, None, -1.6, None, None, None, 98.0,2020-01-22 01:00:00,4
156.0, None, None, 0.0, None, 8.6, None, -1.8, None, None, None, 98.0,2020-01-22 02:00:00,4
168.0, None, None, 0.0, None, 6.6, None, -1.8, None, None, None, 98.0,2020-01-22 03:00:00,4
191.0, None, None, 0.0, None, 11.7, None, -1.8, None, None, None, 98.0,2020-01-22 04:00:00,4
171.0, None, None, 0.0, None, 12.4, None, -1.9, None, None, None, 98.0,2020-01-22 05:00:00,4
173.0, None, None, 0.0, None, 11.8, None, -1.9, None, None, None, 98.0,2020-01-22 06:00:00,4
180.0, None, None, 0.0, None, 8.9, None, -1.9, None, None, None, 98.0,2020-01-22 07:00:00,4
188.0, None, None, 0.0, None, 6.0, None, -1.7, None, None, None, 98.0,2020-01-22 08:00:00,4
178.0, None, None, 0.0, None, 3.8, None, -0.9, None, None, None, 97.0,2020-01-22 09:00:00,4
142.0, None, None, 0.0, None, 2.4, None, -0.2, None, None, None, 95.0,2020-01-22 10:00:00,4
143.0, None, None, 0.0, None, 2.9, None, -0.1, None, None, None, 94.0,2020-01-22 11:00:00,4
145.0, None, None, 0.0, None, 3.4, None, 0.4, None, None, None, 92.0,2020-01-22 12:00:00,4
167.0, None, None, 0.0, None, 4.2, None, 1.4, None, None, None, 91.0,2020-01-22 13:00:00,4
82.0, None, None, 0.0, None, 5.9, None, -0.3, None, None, None, 93.0,2020-01-22 14:00:00,4
10.0, None, None, 0.0, None, 5.0, None, -0.2, None, None, None, 95.0,2020-01-22 15:00:00,4
10.0, None, None, 0.0, None, 6.3, None, -0.5, None, None, None, 94.0,2020-01-22 16:00:00,4
27.0, None, None, 0.0, None, 7.6, None, -1.3, None, None, None, 95.0,2020-01-22 17:00:00,4
167.0, None, None, 0.0, None, 2.0, None, -1.4, None, None, None, 96.0,2020-01-22 18:00:00,4
133.0, None, None, 0.0, None, 2.9, None, -1.4, None, None, None, 97.0,2020-01-22 19:00:00,4
24.0, None, None, 0.0, None, 11.2, None, -1.1, None, None, None, 94.0,2020-01-22 20:00:00,4
