ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 379.0, 354.0, None, None,2016-02-26 00:00:00, 4.4, None, None,9
None, 379.0, 354.0, None, None,2016-02-26 01:00:00, 3.6, None, None,9
None, 379.0, 354.0, None, None,2016-02-26 02:00:00, 2.8, None, None,9
None, 379.0, 354.0, None, None,2016-02-26 03:00:00, 1.6, None, None,9
None, 380.0, 355.0, None, None,2016-02-26 04:00:00, 1.6, None, None,9
None, 380.0, 355.0, None, None,2016-02-26 05:00:00, 1.9, None, None,9
None, 380.0, 355.0, None, None,2016-02-26 06:00:00, 1.8, None, None,9
None, 380.0, 356.0, None, None,2016-02-26 07:00:00, 1.8, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 08:00:00, 1.3, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 09:00:00, 1.9, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 10:00:00, 1.5, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 11:00:00, 1.2, None, None,9
None, 380.0, 358.0, None, None,2016-02-26 12:00:00, -1.4, None, None,9
None, 381.0, 359.0, None, None,2016-02-26 13:00:00, -1.4, None, None,9
None, 381.0, 358.0, None, None,2016-02-26 14:00:00, -2.1, None, None,9
None, 381.0, 358.0, None, None,2016-02-26 15:00:00, -1.1, None, None,9
None, 380.0, 358.0, None, None,2016-02-26 16:00:00, 0.7, None, None,9
None, 380.0, 358.0, None, None,2016-02-26 17:00:00, 1.0, None, None,9
None, 380.0, 358.0, None, None,2016-02-26 18:00:00, 1.8, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 19:00:00, 1.6, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 20:00:00, 3.3, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 21:00:00, 3.4, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 22:00:00, 3.5, None, None,9
None, 380.0, 357.0, None, None,2016-02-26 23:00:00, 3.5, None, None,9
None, 380.0, 357.0, None, None,2016-02-27 00:00:00, 2.4, None, None,9
None, 380.0, 357.0, None, None,2016-02-27 01:00:00, 1.2, None, None,9
None, 380.0, 357.0, None, None,2016-02-27 02:00:00, 0.8, None, None,9
None, 381.0, 357.0, None, None,2016-02-27 03:00:00, -1.4, None, None,9
None, 381.0, 357.0, None, None,2016-02-27 04:00:00, -2.0, None, None,9
None, 381.0, 357.0, None, None,2016-02-27 05:00:00, -2.3, None, None,9
None, 381.0, 357.0, None, None,2016-02-27 06:00:00, -2.9, None, None,9
None, 381.0, 357.0, None, None,2016-02-27 07:00:00, -3.2, None, None,9
