ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 476.0, None, None, None,2019-10-02 20:00:00, 3.0, None, None,40
None, 476.0, None, None, None,2019-10-02 21:00:00, 2.8, None, None,40
None, 476.0, None, None, None,2019-10-02 22:00:00, 3.6, None, None,40
None, 476.0, None, None, None,2019-10-02 23:00:00, 4.2, None, None,40
None, 476.0, None, None, None,2019-10-03 00:00:00, 3.2, None, None,40
None, 476.0, None, None, None,2019-10-03 01:00:00, 2.4, None, None,40
None, 476.0, None, None, None,2019-10-03 02:00:00, 2.0, None, None,40
None, 476.0, None, None, None,2019-10-03 03:00:00, 1.9, None, None,40
None, 476.0, None, None, None,2019-10-03 04:00:00, 2.0, None, None,40
None, 476.0, None, None, None,2019-10-03 05:00:00, 1.4, None, None,40
None, 476.0, None, None, None,2019-10-03 06:00:00, 1.0, None, None,40
None, 476.0, None, None, None,2019-10-03 07:00:00, 0.6, None, None,40
None, 476.0, None, None, None,2019-10-03 08:00:00, 0.4, None, None,40
None, 476.0, None, None, None,2019-10-03 09:00:00, 0.1, None, None,40
None, 476.0, None, None, None,2019-10-03 10:00:00, -0.2, None, None,40
None, 476.0, None, None, None,2019-10-03 11:00:00, 0.0, None, None,40
None, 477.0, None, None, None,2019-10-03 12:00:00, -0.6, None, None,40
None, 478.0, None, None, None,2019-10-03 13:00:00, -0.8, None, None,40
None, 478.0, 0.0, None, None,2019-10-03 14:00:00, -0.8, None, None,40
None, 478.0, 0.0, None, None,2019-10-03 15:00:00, -0.7, None, None,40
None, 478.0, 0.0, 113.0, None,2019-10-03 16:00:00, -0.4, None, None,40
None, 478.0, 0.0, None, None,2019-10-03 17:00:00, -0.2, None, None,40
None, 478.0, 0.0, None, None,2019-10-03 18:00:00, 0.7, None, None,40
None, 478.0, 0.0, None, None,2019-10-03 19:00:00, 1.4, None, None,40
None, 478.0, None, None, None,2019-10-03 20:00:00, 3.4, None, None,40
None, 478.0, None, None, None,2019-10-03 21:00:00, 3.2, None, None,40
None, 478.0, None, None, None,2019-10-03 22:00:00, 3.6, None, None,40
None, 478.0, None, None, None,2019-10-03 23:00:00, 3.6, None, None,40
None, 478.0, None, None, None,2019-10-04 00:00:00, 3.1, None, None,40
None, 478.0, None, None, None,2019-10-04 01:00:00, 2.7, None, None,40
None, 479.0, None, None, None,2019-10-04 02:00:00, 2.1, None, None,40
None, 479.0, None, None, None,2019-10-04 03:00:00, 1.4, None, None,40
None, 481.0, None, None, None,2019-10-04 04:00:00, 0.4, None, None,40
None, 481.0, None, None, None,2019-10-04 05:00:00, -0.3, None, None,40
None, 481.0, None, None, None,2019-10-04 06:00:00, -0.6, None, None,40
None, 481.0, None, None, None,2019-10-04 07:00:00, -0.7, None, None,40
None, 481.0, None, None, None,2019-10-04 08:00:00, -0.9, None, None,40
None, 481.0, None, None, None,2019-10-04 09:00:00, -1.1, None, None,40
None, 481.0, None, None, None,2019-10-04 10:00:00, -1.3, None, None,40
None, 481.0, None, None, None,2019-10-04 11:00:00, -1.0, None, None,40
None, 481.0, None, None, None,2019-10-04 12:00:00, -1.3, None, None,40
None, 481.0, None, None, None,2019-10-04 13:00:00, -1.0, None, None,40
None, 481.0, None, None, None,2019-10-04 14:00:00, -1.2, None, None,40
None, 481.0, None, None, None,2019-10-04 15:00:00, -1.0, None, None,40
None, 481.0, None, 113.0, None,2019-10-04 16:00:00, -0.2, None, None,40
None, 481.0, None, None, None,2019-10-04 17:00:00, 0.9, None, None,40
None, 481.0, None, None, None,2019-10-04 18:00:00, 1.8, None, None,40
None, 481.0, None, None, None,2019-10-04 19:00:00, 2.8, None, None,40
None, 481.0, None, None, None,2019-10-04 20:00:00, 2.9, None, None,40
None, 481.0, None, None, None,2019-10-04 21:00:00, 4.3, None, None,40
None, 481.0, None, None, None,2019-10-04 22:00:00, 3.8, None, None,40
None, 482.0, None, None, None,2019-10-04 23:00:00, 2.1, None, None,40
None, 481.0, None, None, None,2019-10-05 00:00:00, 2.7, None, None,40
None, 482.0, None, None, None,2019-10-05 01:00:00, 2.2, None, None,40
None, 482.0, None, None, None,2019-10-05 02:00:00, 1.9, None, None,40
None, 482.0, None, None, None,2019-10-05 03:00:00, 1.4, None, None,40
None, 482.0, None, None, None,2019-10-05 04:00:00, 1.2, None, None,40
None, 482.0, None, None, None,2019-10-05 05:00:00, 1.7, None, None,40
None, 482.0, None, None, None,2019-10-05 06:00:00, 1.6, None, None,40
None, 482.0, None, None, None,2019-10-05 07:00:00, 1.9, None, None,40
None, 482.0, None, None, None,2019-10-05 08:00:00, 1.8, None, None,40
None, 482.0, None, None, None,2019-10-05 09:00:00, 1.4, None, None,40
None, 482.0, None, None, None,2019-10-05 10:00:00, 0.7, None, None,40
None, 482.0, None, None, None,2019-10-05 11:00:00, 0.5, None, None,40
None, 482.0, None, None, None,2019-10-05 12:00:00, 1.1, None, None,40
None, 482.0, None, None, None,2019-10-05 13:00:00, 0.9, None, None,40
None, 482.0, None, None, None,2019-10-05 14:00:00, 0.8, None, None,40
None, 482.0, None, None, None,2019-10-05 15:00:00, 0.8, None, None,40
None, 482.0, None, 113.0, None,2019-10-05 16:00:00, 1.3, None, None,40
None, 482.0, None, None, None,2019-10-05 17:00:00, 2.9, None, None,40
None, 482.0, None, None, None,2019-10-05 18:00:00, 3.9, None, None,40
None, 482.0, None, None, None,2019-10-05 19:00:00, 5.7, None, None,40
None, 482.0, None, None, None,2019-10-05 20:00:00, 6.4, None, None,40
None, 482.0, None, None, None,2019-10-05 21:00:00, 5.6, None, None,40
None, 481.0, None, None, None,2019-10-05 22:00:00, 6.7, None, None,40
None, 482.0, None, None, None,2019-10-05 23:00:00, 7.0, None, None,40
None, 482.0, None, None, None,2019-10-06 00:00:00, 6.1, None, None,40
None, 482.0, None, None, None,2019-10-06 01:00:00, 4.5, None, None,40
None, 481.0, None, None, None,2019-10-06 02:00:00, 2.9, None, None,40
None, 482.0, None, None, None,2019-10-06 03:00:00, 1.8, None, None,40
None, 482.0, None, None, None,2019-10-06 04:00:00, 0.9, None, None,40
None, 482.0, None, None, None,2019-10-06 05:00:00, 0.5, None, None,40
None, 482.0, None, None, None,2019-10-06 06:00:00, 0.8, None, None,40
None, 482.0, None, None, None,2019-10-06 07:00:00, 0.5, None, None,40
None, 482.0, None, None, None,2019-10-06 08:00:00, 0.4, None, None,40
None, 482.0, None, None, None,2019-10-06 09:00:00, 0.4, None, None,40
None, 482.0, None, None, None,2019-10-06 10:00:00, -0.2, None, None,40
None, 482.0, None, None, None,2019-10-06 11:00:00, -1.2, None, None,40
None, 482.0, None, None, None,2019-10-06 12:00:00, -1.5, None, None,40
None, 482.0, None, None, None,2019-10-06 13:00:00, -2.2, None, None,40
None, 482.0, None, None, None,2019-10-06 14:00:00, -2.1, None, None,40
None, 482.0, None, None, None,2019-10-06 15:00:00, -1.5, None, None,40
None, 482.0, None, 113.0, None,2019-10-06 16:00:00, 0.2, None, None,40
None, 482.0, None, None, None,2019-10-06 17:00:00, 2.3, None, None,40
None, 482.0, None, None, None,2019-10-06 18:00:00, 3.9, None, None,40
None, 482.0, None, None, None,2019-10-06 19:00:00, 5.0, None, None,40
None, 481.0, None, None, None,2019-10-06 20:00:00, 6.8, None, None,40
None, 482.0, None, None, None,2019-10-06 21:00:00, 6.8, None, None,40
None, 482.0, None, None, None,2019-10-06 22:00:00, 6.8, None, None,40
None, 481.0, None, None, None,2019-10-06 23:00:00, 6.2, None, None,40
None, 482.0, None, None, None,2019-10-07 00:00:00, 5.5, None, None,40
None, 482.0, None, None, None,2019-10-07 01:00:00, 4.2, None, None,40
None, 482.0, None, None, None,2019-10-07 02:00:00, 3.2, None, None,40
None, 482.0, None, None, None,2019-10-07 03:00:00, 3.3, None, None,40
None, 482.0, None, None, None,2019-10-07 04:00:00, 3.4, None, None,40
None, 482.0, None, None, None,2019-10-07 05:00:00, 3.2, None, None,40
None, 482.0, None, None, None,2019-10-07 06:00:00, 3.1, None, None,40
None, 482.0, None, None, None,2019-10-07 07:00:00, 2.9, None, None,40
None, 482.0, None, None, None,2019-10-07 08:00:00, 2.8, None, None,40
None, 482.0, None, None, None,2019-10-07 09:00:00, 2.9, None, None,40
None, 482.0, None, None, None,2019-10-07 10:00:00, 2.6, None, None,40
None, 482.0, None, None, None,2019-10-07 11:00:00, 2.5, None, None,40
None, 482.0, None, None, None,2019-10-07 12:00:00, 2.5, None, None,40
None, 482.0, None, None, None,2019-10-07 13:00:00, 2.5, None, None,40
None, 482.0, None, None, None,2019-10-07 14:00:00, 2.5, None, None,40
None, 482.0, None, None, None,2019-10-07 15:00:00, 2.7, None, None,40
None, 482.0, None, 113.0, None,2019-10-07 16:00:00, 3.3, None, None,40
None, 482.0, None, None, None,2019-10-07 17:00:00, 4.1, None, None,40
None, 482.0, None, None, None,2019-10-07 18:00:00, 3.8, None, None,40
None, 484.0, None, None, None,2019-10-07 19:00:00, 3.6, None, None,40
None, 485.0, None, None, None,2019-10-07 20:00:00, 3.3, None, None,40
None, 486.0, None, None, None,2019-10-07 21:00:00, 3.8, None, None,40
None, 486.0, None, None, None,2019-10-07 22:00:00, 6.2, None, None,40
None, 486.0, None, None, None,2019-10-07 23:00:00, 7.2, None, None,40
