wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
83.0, None, None,0.0, None,1.2, None,8.7, None, None, None,99.0,2019-08-13 00:00:00,33
81.0, None, None,0.0, None,2.2, None,8.1, None, None, None,100.0,2019-08-13 01:00:00,33
37.0, None, None,0.0, None,2.5, None,7.5, None, None, None,100.0,2019-08-13 02:00:00,33
186.0, None, None,0.0, None,2.2, None,7.8, None, None, None,100.0,2019-08-13 03:00:00,33
70.0, None, None,0.0, None,3.5, None,8.3, None, None, None,100.0,2019-08-13 04:00:00,33
242.0, None, None,0.0, None,1.1, None,8.4, None, None, None,100.0,2019-08-13 05:00:00,33
13.0, None, None,0.0, None,0.3, None,8.6, None, None, None,100.0,2019-08-13 06:00:00,33
2.0, None, None,0.2, None,0.9, None,9.2, None, None, None,100.0,2019-08-13 07:00:00,33
16.0, None, None,0.0, None,1.5, None,10.6, None, None, None,99.0,2019-08-13 08:00:00,33
351.0, None, None,0.0, None,6.0, None,12.3, None, None, None,86.0,2019-08-13 09:00:00,33
353.0, None, None,0.0, None,5.7, None,15.3, None, None, None,72.0,2019-08-13 10:00:00,33
310.0, None, None,0.0, None,5.8, None,18.2, None, None, None,65.0,2019-08-13 11:00:00,33
289.0, None, None,0.0, None,9.6, None,21.4, None, None, None,44.0,2019-08-13 12:00:00,33
232.0, None, None,0.0, None,11.5, None,21.2, None, None, None,40.0,2019-08-13 13:00:00,33
238.0, None, None,0.0, None,11.0, None,21.6, None, None, None,41.0,2019-08-13 18:00:00,33
238.0, None, None,0.0, None,3.8, None,18.5, None, None, None,53.0,2019-08-13 19:00:00,33
352.0, None, None,0.0, None,2.9, None,15.5, None, None, None,69.0,2019-08-13 20:00:00,33
166.0, None, None,0.0, None,2.4, None,15.1, None, None, None,69.0,2019-08-13 21:00:00,33
88.0, None, None,0.0, None,3.0, None,14.0, None, None, None,79.0,2019-08-13 22:00:00,33
94.0, None, None,0.0, None,5.2, None,13.3, None, None, None,76.0,2019-08-13 23:00:00,33
19.0, None, None,0.0, None,3.2, None,11.1, None, None, None,85.0,2019-08-14 00:00:00,33
99.0, None, None,0.0, None,5.8, None,10.9, None, None, None,86.0,2019-08-14 01:00:00,33
58.0, None, None,0.0, None,5.0, None,10.1, None, None, None,90.0,2019-08-14 02:00:00,33
19.0, None, None,0.0, None,1.1, None,9.6, None, None, None,92.0,2019-08-14 03:00:00,33
171.0, None, None,0.0, None,1.4, None,9.5, None, None, None,93.0,2019-08-14 04:00:00,33
147.0, None, None,0.0, None,0.4, None,8.1, None, None, None,96.0,2019-08-14 05:00:00,33
80.0, None, None,0.0, None,3.0, None,7.5, None, None, None,98.0,2019-08-14 06:00:00,33
127.0, None, None,0.0, None,0.4, None,8.0, None, None, None,97.0,2019-08-14 07:00:00,33
284.0, None, None,0.0, None,2.3, None,13.9, None, None, None,75.0,2019-08-14 08:00:00,33
288.0, None, None,0.0, None,2.3, None,15.3, None, None, None,67.0,2019-08-14 09:00:00,33
226.0, None, None,0.0, None,8.4, None,18.9, None, None, None,57.0,2019-08-14 10:00:00,33
239.0, None, None,0.0, None,13.5, None,22.5, None, None, None,41.0,2019-08-14 11:00:00,33
229.0, None, None,0.0, None,15.9, None,21.7, None, None, None,38.0,2019-08-14 12:00:00,33
239.0, None, None,0.0, None,15.4, None,22.3, None, None, None,35.0,2019-08-14 13:00:00,33
241.0, None, None,0.0, None,15.1, None,17.9, None, None, None,59.0,2019-08-14 14:00:00,33
200.0, None, None,0.0, None,14.0, None,21.6, None, None, None,29.0,2019-08-14 15:00:00,33
283.0, None, None,0.0, None,12.6, None,21.9, None, None, None,34.0,2019-08-14 16:00:00,33
313.0, None, None,0.0, None,8.9, None,20.6, None, None, None,41.0,2019-08-14 17:00:00,33
227.0, None, None,0.0, None,7.9, None,18.5, None, None, None,50.0,2019-08-14 18:00:00,33
322.0, None, None,0.2, None,6.7, None,15.7, None, None, None,80.0,2019-08-14 19:00:00,33
190.0, None, None,0.0, None,2.4, None,14.2, None, None, None,75.0,2019-08-14 20:00:00,33
198.0, None, None,0.0, None,3.9, None,13.0, None, None, None,72.0,2019-08-14 21:00:00,33
112.0, None, None,0.0, None,8.4, None,12.0, None, None, None,78.0,2019-08-14 22:00:00,33
49.0, None, None,0.0, None,1.1, None,9.5, None, None, None,89.0,2019-08-14 23:00:00,33
51.0, None, None,0.0, None,2.2, None,8.0, None, None, None,93.0,2019-08-15 00:00:00,33
151.0, None, None,0.0, None,2.2, None,7.1, None, None, None,95.0,2019-08-15 01:00:00,33
51.0, None, None,0.0, None,1.9, None,6.2, None, None, None,97.0,2019-08-15 02:00:00,33
79.0, None, None,0.0, None,0.9, None,5.3, None, None, None,98.0,2019-08-15 03:00:00,33
334.0, None, None,0.0, None,1.0, None,4.6, None, None, None,99.0,2019-08-15 04:00:00,33
107.0, None, None,0.0, None,1.9, None,4.1, None, None, None,99.0,2019-08-15 05:00:00,33
64.0, None, None,0.0, None,0.5, None,3.8, None, None, None,99.0,2019-08-15 06:00:00,33
22.0, None, None,0.0, None,3.7, None,4.3, None, None, None,98.0,2019-08-15 07:00:00,33
307.0, None, None,0.0, None,2.2, None,9.9, None, None, None,80.0,2019-08-15 08:00:00,33
324.0, None, None,0.0, None,4.7, None,12.7, None, None, None,70.0,2019-08-15 09:00:00,33
315.0, None, None,0.0, None,4.8, None,16.9, None, None, None,53.0,2019-08-15 10:00:00,33
236.0, None, None,0.0, None,12.4, None,21.5, None, None, None,38.0,2019-08-15 11:00:00,33
248.0, None, None,0.0, None,14.0, None,21.0, None, None, None,39.0,2019-08-15 12:00:00,33
246.0, None, None,0.0, None,16.4, None,22.3, None, None, None,36.0,2019-08-15 13:00:00,33
229.0, None, None,0.0, None,15.6, None,19.8, None, None, None,41.0,2019-08-15 14:00:00,33
235.0, None, None,0.0, None,16.0, None,20.2, None, None, None,44.0,2019-08-15 15:00:00,33
238.0, None, None,0.0, None,13.6, None,20.8, None, None, None,40.0,2019-08-15 16:00:00,33
243.0, None, None,0.0, None,17.2, None,19.8, None, None, None,44.0,2019-08-15 17:00:00,33
241.0, None, None,0.0, None,13.2, None,19.7, None, None, None,43.0,2019-08-15 18:00:00,33
268.0, None, None,0.0, None,3.9, None,18.4, None, None, None,50.0,2019-08-15 19:00:00,33
349.0, None, None,0.0, None,4.3, None,15.0, None, None, None,59.0,2019-08-15 20:00:00,33
357.0, None, None,0.0, None,4.2, None,13.0, None, None, None,70.0,2019-08-15 21:00:00,33
137.0, None, None,0.0, None,3.3, None,11.7, None, None, None,75.0,2019-08-15 22:00:00,33
141.0, None, None,0.0, None,3.1, None,10.3, None, None, None,82.0,2019-08-15 23:00:00,33
116.0, None, None,0.0, None,0.6, None,9.1, None, None, None,86.0,2019-08-16 00:00:00,33
69.0, None, None,0.0, None,5.6, None,8.4, None, None, None,88.0,2019-08-16 01:00:00,33
4.0, None, None,0.0, None,2.4, None,7.5, None, None, None,92.0,2019-08-16 02:00:00,33
341.0, None, None,0.0, None,1.1, None,7.7, None, None, None,95.0,2019-08-16 03:00:00,33
340.0, None, None,0.0, None,2.9, None,8.1, None, None, None,92.0,2019-08-16 04:00:00,33
149.0, None, None,0.0, None,2.7, None,8.2, None, None, None,95.0,2019-08-16 05:00:00,33
334.0, None, None,0.8, None,2.1, None,8.1, None, None, None,98.0,2019-08-16 06:00:00,33
218.0, None, None,0.2, None,0.3, None,8.5, None, None, None,99.0,2019-08-16 07:00:00,33
66.0, None, None,0.0, None,2.8, None,9.6, None, None, None,99.0,2019-08-16 08:00:00,33
352.0, None, None,0.2, None,3.3, None,10.7, None, None, None,95.0,2019-08-16 09:00:00,33
229.0, None, None,0.0, None,4.1, None,14.6, None, None, None,75.0,2019-08-16 10:00:00,33
10.0, None, None,0.0, None,6.9, None,15.7, None, None, None,73.0,2019-08-16 11:00:00,33
341.0, None, None,0.0, None,13.9, None,17.2, None, None, None,58.0,2019-08-16 12:00:00,33
244.0, None, None,0.0, None,17.4, None,21.2, None, None, None,46.0,2019-08-16 13:00:00,33
240.0, None, None,0.0, None,17.8, None,21.8, None, None, None,42.0,2019-08-16 14:00:00,33
13.0, None, None,0.0, None,8.7, None,14.3, None, None, None,74.0,2019-08-16 15:00:00,33
14.0, None, None,0.4, None,19.5, None,11.4, None, None, None,88.0,2019-08-16 16:00:00,33
33.0, None, None,3.0, None,7.6, None,10.6, None, None, None,90.0,2019-08-16 17:00:00,33
136.0, None, None,0.4, None,3.2, None,10.3, None, None, None,91.0,2019-08-16 18:00:00,33
191.0, None, None,3.2, None,1.5, None,9.6, None, None, None,98.0,2019-08-16 19:00:00,33
164.0, None, None,0.8, None,1.1, None,9.2, None, None, None,99.0,2019-08-16 20:00:00,33
161.0, None, None,0.8, None,4.8, None,8.9, None, None, None,92.0,2019-08-16 21:00:00,33
66.0, None, None,0.0, None,9.6, None,8.3, None, None, None,86.0,2019-08-16 22:00:00,33
115.0, None, None,0.0, None,6.2, None,7.9, None, None, None,88.0,2019-08-16 23:00:00,33
49.0, None, None,0.0, None,5.3, None,8.0, None, None, None,84.0,2019-08-17 00:00:00,33
62.0, None, None,0.8, None,9.2, None,7.5, None, None, None,88.0,2019-08-17 01:00:00,33
31.0, None, None,1.4, None,3.9, None,6.8, None, None, None,95.0,2019-08-17 02:00:00,33
16.0, None, None,2.6, None,5.4, None,5.9, None, None, None,94.0,2019-08-17 03:00:00,33
66.0, None, None,0.0, None,2.2, None,5.4, None, None, None,98.0,2019-08-17 04:00:00,33
105.0, None, None,0.0, None,1.0, None,5.3, None, None, None,98.0,2019-08-17 05:00:00,33
138.0, None, None,0.0, None,1.5, None,5.0, None, None, None,99.0,2019-08-17 06:00:00,33
30.0, None, None,0.0, None,3.7, None,5.2, None, None, None,99.0,2019-08-17 07:00:00,33
1.0, None, None,0.0, None,2.6, None,6.4, None, None, None,94.0,2019-08-17 08:00:00,33
327.0, None, None,0.0, None,3.6, None,9.8, None, None, None,85.0,2019-08-17 09:00:00,33
310.0, None, None,0.0, None,5.4, None,12.6, None, None, None,70.0,2019-08-17 10:00:00,33
237.0, None, None,0.0, None,7.1, None,15.2, None, None, None,46.0,2019-08-17 11:00:00,33
21.0, None, None,0.0, None,6.1, None,14.9, None, None, None,49.0,2019-08-17 12:00:00,33
269.0, None, None,0.0, None,7.2, None,16.9, None, None, None,48.0,2019-08-17 13:00:00,33
233.0, None, None,0.0, None,14.6, None,17.7, None, None, None,39.0,2019-08-17 14:00:00,33
223.0, None, None,0.0, None,16.5, None,16.6, None, None, None,44.0,2019-08-17 15:00:00,33
215.0, None, None,0.0, None,13.7, None,16.6, None, None, None,54.0,2019-08-17 16:00:00,33
209.0, None, None,0.0, None,11.5, None,15.8, None, None, None,47.0,2019-08-17 17:00:00,33
239.0, None, None,0.0, None,7.7, None,16.3, None, None, None,50.0,2019-08-17 18:00:00,33
207.0, None, None,0.0, None,6.2, None,14.8, None, None, None,52.0,2019-08-17 19:00:00,33
202.0, None, None,0.0, None,3.7, None,13.5, None, None, None,59.0,2019-08-17 20:00:00,33
339.0, None, None,0.0, None,4.2, None,10.6, None, None, None,78.0,2019-08-17 21:00:00,33
35.0, None, None,0.0, None,2.0, None,9.9, None, None, None,82.0,2019-08-17 22:00:00,33
78.0, None, None,0.0, None,5.1, None,10.0, None, None, None,76.0,2019-08-17 23:00:00,33
105.0, None, None,0.0, None,3.1, None,9.6, None, None, None,82.0,2019-08-18 00:00:00,33
50.0, None, None,0.0, None,5.4, None,9.2, None, None, None,85.0,2019-08-18 01:00:00,33
174.0, None, None,0.0, None,4.3, None,8.7, None, None, None,87.0,2019-08-18 02:00:00,33
29.0, None, None,0.0, None,5.4, None,8.5, None, None, None,90.0,2019-08-18 03:00:00,33
8.0, None, None,0.0, None,3.4, None,8.5, None, None, None,89.0,2019-08-18 04:00:00,33
179.0, None, None,0.0, None,3.5, None,8.6, None, None, None,91.0,2019-08-18 05:00:00,33
83.0, None, None,0.0, None,4.3, None,8.5, None, None, None,90.0,2019-08-18 06:00:00,33
29.0, None, None,0.0, None,3.0, None,8.8, None, None, None,87.0,2019-08-18 07:00:00,33
110.0, None, None,0.0, None,3.4, None,14.5, None, None, None,64.0,2019-08-18 08:00:00,33
222.0, None, None,0.0, None,11.7, None,18.8, None, None, None,43.0,2019-08-18 09:00:00,33
236.0, None, None,0.0, None,16.8, None,20.3, None, None, None,38.0,2019-08-18 10:00:00,33
229.0, None, None,0.0, None,14.7, None,21.5, None, None, None,35.0,2019-08-18 11:00:00,33
231.0, None, None,0.0, None,16.6, None,22.4, None, None, None,34.0,2019-08-18 12:00:00,33
259.0, None, None,0.0, None,13.1, None,24.3, None, None, None,29.0,2019-08-18 13:00:00,33
256.0, None, None,0.0, None,15.2, None,24.8, None, None, None,30.0,2019-08-18 14:00:00,33
262.0, None, None,0.0, None,10.9, None,25.4, None, None, None,34.0,2019-08-18 15:00:00,33
243.0, None, None,0.0, None,11.3, None,25.4, None, None, None,32.0,2019-08-18 16:00:00,33
268.0, None, None,0.0, None,13.5, None,23.3, None, None, None,34.0,2019-08-18 17:00:00,33
254.0, None, None,0.0, None,8.7, None,22.2, None, None, None,39.0,2019-08-18 18:00:00,33
247.0, None, None,0.0, None,8.3, None,20.1, None, None, None,41.0,2019-08-18 19:00:00,33
198.0, None, None,0.0, None,4.8, None,18.6, None, None, None,43.0,2019-08-18 20:00:00,33
192.0, None, None,0.0, None,6.0, None,18.2, None, None, None,43.0,2019-08-18 21:00:00,33
156.0, None, None,0.0, None,5.0, None,16.9, None, None, None,51.0,2019-08-18 22:00:00,33
127.0, None, None,0.0, None,2.0, None,13.9, None, None, None,65.0,2019-08-18 23:00:00,33
131.0, None, None,0.0, None,5.7, None,13.7, None, None, None,64.0,2019-08-19 00:00:00,33
90.0, None, None,0.0, None,6.6, None,12.3, None, None, None,68.0,2019-08-19 01:00:00,33
75.0, None, None,0.0, None,8.8, None,11.5, None, None, None,71.0,2019-08-19 02:00:00,33
51.0, None, None,0.0, None,7.0, None,10.1, None, None, None,79.0,2019-08-19 03:00:00,33
170.0, None, None,0.0, None,4.3, None,8.7, None, None, None,88.0,2019-08-19 04:00:00,33
17.0, None, None,0.0, None,3.0, None,7.5, None, None, None,91.0,2019-08-19 05:00:00,33
60.0, None, None,0.0, None,4.0, None,7.1, None, None, None,94.0,2019-08-19 06:00:00,33
8.0, None, None,0.0, None,2.5, None,7.0, None, None, None,94.0,2019-08-19 07:00:00,33
319.0, None, None,0.0, None,4.2, None,13.2, None, None, None,67.0,2019-08-19 08:00:00,33
326.0, None, None,0.0, None,4.3, None,17.3, None, None, None,57.0,2019-08-19 09:00:00,33
229.0, None, None,0.0, None,8.6, None,22.7, None, None, None,35.0,2019-08-19 10:00:00,33
258.0, None, None,0.0, None,14.0, None,24.1, None, None, None,33.0,2019-08-19 11:00:00,33
269.0, None, None,0.0, None,12.8, None,24.9, None, None, None,33.0,2019-08-19 12:00:00,33
263.0, None, None,0.0, None,17.6, None,26.0, None, None, None,26.0,2019-08-19 13:00:00,33
266.0, None, None,0.0, None,11.3, None,27.0, None, None, None,23.0,2019-08-19 14:00:00,33
280.0, None, None,0.0, None,12.7, None,25.4, None, None, None,25.0,2019-08-19 15:00:00,33
285.0, None, None,0.0, None,14.1, None,24.9, None, None, None,30.0,2019-08-19 16:00:00,33
256.0, None, None,0.0, None,14.5, None,25.4, None, None, None,25.0,2019-08-19 17:00:00,33
243.0, None, None,0.0, None,12.7, None,24.3, None, None, None,26.0,2019-08-19 18:00:00,33
277.0, None, None,0.0, None,6.2, None,20.8, None, None, None,37.0,2019-08-19 19:00:00,33
48.0, None, None,0.0, None,5.2, None,18.5, None, None, None,36.0,2019-08-19 20:00:00,33
104.0, None, None,0.0, None,9.1, None,16.1, None, None, None,50.0,2019-08-19 21:00:00,33
100.0, None, None,0.0, None,3.6, None,12.9, None, None, None,60.0,2019-08-19 22:00:00,33
54.0, None, None,0.0, None,3.2, None,11.2, None, None, None,70.0,2019-08-19 23:00:00,33
