wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
4.0,28.6,21.0,35.0,2018-08-06 12:00:00,0.0,32
9.0,29.7,5.0,34.0,2018-08-06 13:00:00,0.0,32
2.0,30.8,70.0,30.0,2018-08-06 14:00:00,0.0,32
3.6,32.9,2.0,33.0,2018-08-06 15:00:00,0.0,32
2.8,32.8,88.0,26.0,2018-08-06 16:00:00,0.0,32
7.4,31.9,150.0,36.0,2018-08-06 17:00:00,0.0,32
3.1,30.6,159.0,48.0,2018-08-06 18:00:00,0.0,32
5.6,30.3,281.0,26.0,2018-08-06 19:00:00,0.0,32
16.9,28.5,331.0,24.0,2018-08-06 20:00:00,0.0,32
16.6,28.3,328.0,28.0,2018-08-06 21:00:00,0.0,32
16.4,27.1,340.0,30.0,2018-08-06 22:00:00,0.0,32
28.7,27.2,325.0,28.0,2018-08-06 23:00:00,0.0,32
29.2,26.4,297.0,28.0,2018-08-07 00:00:00,0.0,32
26.6,25.1,297.0,29.0,2018-08-07 01:00:00,0.0,32
28.6,24.2,306.0,31.0,2018-08-07 02:00:00,0.0,32
28.3,23.1,299.0,32.0,2018-08-07 03:00:00,0.0,32
26.6,22.4,310.0,33.0,2018-08-07 04:00:00,0.0,32
29.0,21.5,313.0,35.0,2018-08-07 05:00:00,0.0,32
18.2,20.5,335.0,39.0,2018-08-07 06:00:00,0.0,32
27.8,22.9,323.0,32.0,2018-08-07 07:00:00,0.0,32
26.9,24.3,328.0,30.0,2018-08-07 08:00:00,0.0,32
13.6,26.1,9.0,32.0,2018-08-07 09:00:00,0.0,32
13.9,28.1,13.0,30.0,2018-08-07 10:00:00,0.0,32
10.4,31.1,324.0,25.0,2018-08-07 11:00:00,0.0,32
7.6,33.4,5.0,21.0,2018-08-07 12:00:00,0.0,32
11.0,34.9,138.0,19.0,2018-08-07 13:00:00,0.0,32
14.5,34.9,133.0,19.0,2018-08-07 14:00:00,0.0,32
17.2,35.5,142.0,16.0,2018-08-07 15:00:00,0.0,32
20.0,35.7,164.0,15.0,2018-08-07 16:00:00,0.0,32
13.6,32.1,154.0,27.0,2018-08-07 17:00:00,0.0,32
9.2,30.0,185.0,29.0,2018-08-07 18:00:00,0.0,32
4.9,29.3,294.0,29.0,2018-08-07 19:00:00,0.0,32
7.7,28.5,287.0,25.0,2018-08-07 20:00:00,0.0,32
5.9,25.9,307.0,33.0,2018-08-07 21:00:00,0.0,32
5.9,24.2,312.0,41.0,2018-08-07 22:00:00,0.0,32
7.7,24.6,303.0,33.0,2018-08-07 23:00:00,0.0,32
3.7,22.4,335.0,39.0,2018-08-08 00:00:00,0.0,32
5.3,22.5,344.0,39.0,2018-08-08 01:00:00,0.0,32
7.4,21.6,325.0,39.0,2018-08-08 02:00:00,0.0,32
4.9,20.8,322.0,41.0,2018-08-08 03:00:00,0.0,32
20.9,22.2,326.0,34.0,2018-08-08 04:00:00,0.0,32
11.3,19.9,335.0,38.0,2018-08-08 05:00:00,0.0,32
11.7,19.3,343.0,45.0,2018-08-08 06:00:00,0.0,32
16.3,21.5,359.0,47.0,2018-08-08 07:00:00,0.0,32
11.8,22.4,11.0,44.0,2018-08-08 08:00:00,0.0,32
16.1,24.3,354.0,38.0,2018-08-08 09:00:00,0.0,32
12.7,26.3,2.0,33.0,2018-08-08 10:00:00,0.0,32
9.8,27.4,348.0,37.0,2018-08-08 11:00:00,0.0,32
7.7,27.9,12.0,35.0,2018-08-08 12:00:00,0.0,32
3.6,30.4,92.0,29.0,2018-08-08 13:00:00,0.0,32
5.8,32.0,5.0,28.0,2018-08-08 14:00:00,0.0,32
3.6,32.3,92.0,42.0,2018-08-08 15:00:00,0.0,32
2.4,32.8,115.0,36.0,2018-08-08 16:00:00,0.0,32
3.9,32.8,202.0,35.0,2018-08-08 17:00:00,0.0,32
7.1,30.9,279.0,29.0,2018-08-08 18:00:00,0.0,32
3.0,30.2,246.0,36.0,2018-08-08 19:00:00,0.0,32
8.6,30.2,237.0,24.0,2018-08-08 20:00:00,0.0,32
8.9,26.2,302.0,44.0,2018-08-08 21:00:00,0.0,32
10.8,25.5,296.0,45.0,2018-08-08 22:00:00,0.0,32
7.8,25.3,305.0,40.0,2018-08-08 23:00:00,0.0,32
8.0,24.4,320.0,40.0,2018-08-09 00:00:00,0.0,32
7.4,23.6,307.0,37.0,2018-08-09 01:00:00,0.0,32
6.1,22.7,325.0,38.0,2018-08-09 02:00:00,0.0,32
6.7,21.9,327.0,41.0,2018-08-09 03:00:00,0.0,32
