wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
341.0, 100.0, 10.1, 2.0, 4.0, 9.6, 4.0, 3.4, 222.0, 3.8, None, 87.0,2022-11-05 00:00:00,45
299.0, 100.0, 4.6, 0.4, 3.9, 4.5, 3.9, 2.4, 161.0, 7.6, None, 89.0,2022-11-05 01:00:00,45
297.0, 87.0, 9.6, 0.2, 1.4, 7.7, 3.4, 2.9, 341.0, 2.0, None, 82.0,2022-11-05 02:00:00,45
208.0, 89.0, 4.5, 0.0, 0.8, 9.9, 2.4, 2.8, 299.0, 0.4, None, 88.0,2022-11-05 03:00:00,45
214.0, 82.0, 7.7, 0.0, 0.1, 9.7, 2.9, 2.0, 297.0, 0.2, None, 89.0,2022-11-05 04:00:00,45
217.0, 88.0, 9.9, 0.0, 1.0, 10.9, 2.8, 1.7, 208.0, 0.0, None, 95.0,2022-11-05 05:00:00,45
237.0, None, None, 0.4, None, 8.7, None, 1.5, None, None, None, 96.0,2022-11-05 06:00:00,45
271.0, None, None, 0.0, None, 3.9, None, 1.7, None, None, None, 94.0,2022-11-05 07:00:00,45
355.0, 96.0, 8.7, 0.0, 0.9, 4.0, 1.5, 2.6, 237.0, 0.4, None, 78.0,2022-11-05 08:00:00,45
16.0, 94.0, 3.9, 0.0, 0.8, 14.3, 1.7, 1.7, 271.0, 0.0, None, 90.0,2022-11-05 09:00:00,45
22.0, 78.0, None, 0.0, -0.8, 8.9, 2.6, 1.8, 355.0, 0.0, None, 90.0,2022-11-05 10:00:00,45
2.0, 90.0, 14.3, 0.0, 0.2, 7.3, 1.7, 2.3, 16.0, 0.0, None, 81.0,2022-11-05 11:00:00,45
46.0, 90.0, 8.9, 0.0, 0.3, 4.5, 1.8, 2.8, 22.0, 0.0, None, 77.0,2022-11-05 12:00:00,45
11.0, 81.0, 7.3, 0.0, -0.6, 7.4, 2.3, 3.0, 2.0, 0.0, None, 77.0,2022-11-05 13:00:00,45
19.0, 77.0, 4.5, 0.2, -0.8, 7.4, 2.8, 0.8, 46.0, 0.0, None, 95.0,2022-11-05 14:00:00,45
13.0, 77.0, 7.4, 0.0, -0.6, 12.2, 3.0, -0.3, 11.0, 0.0, None, 99.0,2022-11-05 15:00:00,45
31.0, 95.0, 7.4, 0.0, 0.1, 4.7, 0.8, -0.5, 19.0, 0.2, 34.2, 100.0,2022-11-05 16:00:00,45
18.0, 99.0, 12.2, 0.0, -0.4, 2.4, -0.3, -0.4, 13.0, 0.0, 34.0, 100.0,2022-11-05 17:00:00,45
312.0, None, None, 0.0, None, 2.3, None, -0.5, None, None, None, 100.0,2022-11-05 18:00:00,45
235.0, 100.0, 2.4, 0.0, -0.4, 3.3, -0.4, -0.4, 18.0, 0.0, 29.6, 100.0,2022-11-05 19:00:00,45
237.0, 100.0, 2.3, 0.0, -0.5, 3.1, -0.5, -1.4, 312.0, 0.0, 23.2, 100.0,2022-11-05 20:00:00,45
265.0, 100.0, 3.3, 0.0, -0.4, 4.1, -0.4, -1.2, 235.0, 0.0, 20.4, 100.0,2022-11-05 21:00:00,45
247.0, 100.0, 3.1, 0.0, -1.4, 3.3, -1.4, -1.7, 237.0, 0.0, 18.4, 100.0,2022-11-05 22:00:00,45
None, 100.0, 4.1, None, -1.2, None, -1.2, None, 265.0, 0.0, 14.6, None,2022-11-05 23:00:00,45
4.0, 100.0, 3.3, 0.0, -1.7, 4.7, -1.7, -1.8, 247.0, 0.0, 10.8, 100.0,2022-11-06 00:00:00,45
16.0, None, None, 0.0, None, 3.1, None, -1.5, None, None, None, 100.0,2022-11-06 01:00:00,45
11.0, 100.0, 3.1, 0.0, -1.5, 4.2, -1.5, -1.6, 16.0, 0.0, 0.8, 99.0,2022-11-06 02:00:00,45
2.0, 99.0, 4.2, 0.0, -1.7, 7.0, -1.6, -2.0, 11.0, 0.0, 0.6, 96.0,2022-11-06 03:00:00,45
357.0, 96.0, None, 0.0, -2.6, 6.5, -2.0, -2.0, 2.0, 0.0, 0.6, 96.0,2022-11-06 04:00:00,45
334.0, 96.0, 6.5, 0.0, -2.6, 4.5, -2.0, -2.7, 357.0, 0.0, 0.6, 94.0,2022-11-06 05:00:00,45
26.0, 94.0, 4.5, 0.0, -3.5, 4.4, -2.7, -2.3, 334.0, 0.0, 0.6, 96.0,2022-11-06 06:00:00,45
14.0, 96.0, 4.4, 0.0, -2.9, 6.9, -2.3, -1.8, 26.0, 0.0, 0.2, 97.0,2022-11-06 07:00:00,45
25.0, 97.0, 6.9, 0.0, -2.2, 6.5, -1.8, -1.7, 14.0, 0.0, 0.2, 95.0,2022-11-06 08:00:00,45
355.0, 95.0, 6.5, 0.0, -2.4, 6.5, -1.7, -1.3, 25.0, 0.0, 0.2, 88.0,2022-11-06 09:00:00,45
3.0, 88.0, 6.5, 0.0, -3.0, 7.8, -1.3, -0.4, 355.0, 0.0, 0.2, 82.0,2022-11-06 10:00:00,45
32.0, 82.0, 7.8, 0.0, -3.1, 8.0, -0.4, 0.0, 3.0, 0.0, 0.2, 78.0,2022-11-06 11:00:00,45
12.0, 78.0, None, 0.0, -3.4, 8.0, 0.0, 0.6, 32.0, 0.0, 0.2, 70.0,2022-11-06 12:00:00,45
359.0, 70.0, None, 0.0, -4.2, 7.1, 0.6, 0.9, 12.0, 0.0, 0.2, 68.0,2022-11-06 13:00:00,45
351.0, 68.0, 7.1, 0.0, -4.3, 7.4, 0.9, 1.0, 359.0, 0.0, 0.2, 67.0,2022-11-06 14:00:00,45
2.0, None, None, 0.0, None, 9.3, None, 0.8, None, None, None, 73.0,2022-11-06 15:00:00,45
26.0, 73.0, 9.3, 0.0, -3.5, 8.9, 0.8, 1.1, 2.0, 0.0, 0.0, 72.0,2022-11-06 16:00:00,45
26.0, 72.0, 8.9, 0.0, -3.4, 6.6, 1.1, 1.4, 26.0, 0.0, 0.0, 70.0,2022-11-06 17:00:00,45
325.0, 70.0, 6.6, 0.0, -3.5, 14.5, 1.4, 0.5, 26.0, 0.0, 0.0, 81.0,2022-11-06 18:00:00,45
329.0, 81.0, 14.5, 0.0, -2.4, 13.4, 0.5, 0.6, 325.0, 0.0, 0.0, 82.0,2022-11-06 19:00:00,45
353.0, 82.0, 13.4, 0.0, -2.1, 9.4, 0.6, 0.8, 329.0, 0.0, 0.0, 79.0,2022-11-06 20:00:00,45
348.0, 79.0, 9.4, 0.0, -2.4, 14.6, 0.8, 0.5, 353.0, 0.0, 0.0, 84.0,2022-11-06 21:00:00,45
2.0, 84.0, 14.6, 0.0, -1.9, 10.0, 0.5, 0.3, 348.0, 0.0, 0.0, 89.0,2022-11-06 22:00:00,45
None, 89.0, None, None, -1.3, None, 0.3, None, 2.0, 0.0, 0.0, None,2022-11-06 23:00:00,45
346.0, None, None, 0.0, None, 9.1, None, 0.5, None, None, None, 80.0,2022-11-07 00:00:00,45
0.0, 80.0, 9.1, 0.0, -2.5, 9.5, 0.5, -0.6, 346.0, 0.0, 0.0, 98.0,2022-11-07 01:00:00,45
4.0, 98.0, 9.5, 0.0, -0.9, 9.0, -0.6, -0.6, 0.0, 0.0, 0.0, 100.0,2022-11-07 02:00:00,45
3.0, 100.0, None, 0.0, -0.6, 10.2, -0.6, -0.7, 4.0, 0.0, 0.0, 100.0,2022-11-07 03:00:00,45
350.0, 100.0, 10.2, 0.0, -0.7, 12.2, -0.7, -1.5, 3.0, 0.0, 0.0, 98.0,2022-11-07 04:00:00,45
345.0, 98.0, 12.2, 0.0, -1.8, 9.4, -1.5, -1.8, 350.0, 0.0, 0.0, 96.0,2022-11-07 05:00:00,45
347.0, 96.0, 9.4, 0.0, -2.4, 10.6, -1.8, -2.3, 345.0, 0.0, 0.0, 95.0,2022-11-07 06:00:00,45
323.0, 95.0, 10.6, 0.0, -3.0, 12.5, -2.3, -4.0, 347.0, 0.0, 0.0, 93.0,2022-11-07 07:00:00,45
329.0, 93.0, 12.5, 0.0, -5.0, 18.1, -4.0, -5.2, 323.0, 0.0, 0.0, 90.0,2022-11-07 08:00:00,45
323.0, 90.0, 18.1, 0.0, -6.6, 14.7, -5.2, -6.2, 329.0, 0.0, 0.0, 87.0,2022-11-07 09:00:00,45
312.0, None, None, 0.0, None, 12.8, None, -6.6, None, None, None, 85.0,2022-11-07 10:00:00,45
294.0, 85.0, 12.8, 0.0, -8.7, 21.3, -6.6, -6.7, 312.0, 0.0, 0.0, 75.0,2022-11-07 11:00:00,45
302.0, 75.0, 21.3, 0.0, -10.4, 20.5, -6.7, -7.0, 294.0, 0.0, 0.0, 73.0,2022-11-07 12:00:00,45
301.0, 73.0, 20.5, 0.0, -11.0, 10.1, -7.0, -5.8, 302.0, 0.0, 0.0, 62.0,2022-11-07 13:00:00,45
307.0, 62.0, 10.1, 0.0, -11.9, 12.6, -5.8, -6.4, 301.0, 0.0, 0.0, 69.0,2022-11-07 14:00:00,45
315.0, 69.0, 12.6, 0.0, -11.1, 7.5, -6.4, -6.2, 307.0, 0.0, 0.0, 67.0,2022-11-07 15:00:00,45
314.0, 67.0, 7.5, 0.0, -11.3, 8.2, -6.2, -6.6, 315.0, 0.0, 0.0, 67.0,2022-11-07 16:00:00,45
325.0, 67.0, 8.2, 0.0, -11.7, 5.5, -6.6, -6.7, 314.0, 0.0, 0.0, 68.0,2022-11-07 17:00:00,45
1.0, 68.0, 5.5, 0.0, -11.6, 4.4, -6.7, -7.1, 325.0, 0.0, 0.0, 79.0,2022-11-07 18:00:00,45
