station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
2.0, 0.0, -3.0, 2.0, 2012-02-17 00:00:00, 0.0, 1.0
0.0, 0.0, -2.0, 0.0, 2012-02-18 00:00:00, 0.0, 6.0
0.0, 0.0, -3.0, 0.0, 2012-02-19 00:00:00, 0.0, 5.5
0.0, 0.0, -1.0, 0.0, 2012-02-20 00:00:00, 0.0, 6.0
0.0, 0.0, -1.0, 0.0, 2012-02-21 00:00:00, 0.0, 8.0
0.0, 0.0, -7.0, 0.0, 2012-02-23 00:00:00, 0.0, 7.0
13.0, 0.0, -7.5, 13.0, 2012-02-24 00:00:00, 0.0, 1.5
3.0, 0.0, -1.5, 3.0, 2012-02-25 00:00:00, 0.0, 2.0
0.0, 0.0, -2.0, 0.0, 2012-02-26 00:00:00, 0.0, 3.5
0.0, 0.0, -12.5, 0.0, 2012-02-27 00:00:00, 0.0, -1.0
0.0, 0.0, -15.0, 0.0, 2012-02-28 00:00:00, 0.0, -1.5
3.0, 0.0, -10.5, 3.0, 2012-02-29 00:00:00, 0.0, -1.0
0.0, 0.0, -6.0, 0.0, 2012-03-01 00:00:00, 0.0, 4.0
0.0, 0.0, -10.0, 0.0, 2012-03-02 00:00:00, 0.0, 3.5
0.0, 0.0, -4.0, 0.0, 2012-03-03 00:00:00, 0.0, 9.5
0.0, 0.0, 3.0, 0.0, 2012-03-04 00:00:00, 0.0, 11.5
0.0, 0.0, 4.0, 0.0, 2012-03-05 00:00:00, 0.0, 6.0
0.0, 0.0, -1.0, 0.0, 2012-03-06 00:00:00, 0.0, 4.0
0.0, 0.0, -8.5, 0.0, 2012-03-07 00:00:00, 0.0, 5.0
0.0, 0.0, -3.0, 0.0, 2012-03-19 00:00:00, 0.0, 7.5
3.0, 0.0, -2.0, 3.0, 2012-03-20 00:00:00, 0.0, 4.0
9.5, 0.0, -3.0, 9.5, 2012-03-21 00:00:00, 0.0, 7.5
0.2, 0.2, -1.0, 0.0, 2012-03-22 00:00:00, 0.0, 7.0
0.0, 0.0, -2.0, 0.0, 2012-03-23 00:00:00, 0.0, 5.5
0.0, 0.0, 0.0, 0.0, 2012-03-24 00:00:00, 0.0, 7.0
0.0, 0.0, -4.5, 0.0, 2012-03-25 00:00:00, 0.0, 12.5
1.0, 1.0, 1.0, 0.0, 2012-03-26 00:00:00, 0.0, 4.0
0.0, 0.0, 0.5, 0.0, 2012-03-27 00:00:00, 0.0, 12.5
1.0, 1.0, 2.5, 0.0, 2012-03-28 00:00:00, 0.0, 12.5
6.0, 6.0, 0.5, 0.0, 2012-03-29 00:00:00, 0.0, 9.5
0.3, 0.3, 3.5, 0.0, 2012-03-30 00:00:00, 0.0, 10.0
5.2, 5.2, 2.0, 0.0, 2012-03-31 00:00:00, 0.0, 7.5
0.8, 0.8, -0.5, 0.0, 2012-04-01 00:00:00, 0.0, 9.5
0.0, 0.0, -3.0, 0.0, 2012-04-02 00:00:00, 0.0, 11.5
0.0, 0.0, -4.5, 0.0, 2012-04-03 00:00:00, 0.0, 15.0
3.5, 3.5, -2.0, 0.0, 2012-04-04 00:00:00, 0.0, 6.5
0.0, 0.0, -5.0, 0.0, 2012-04-06 00:00:00, 0.0, 11.5
0.0, 0.0, -2.0, 0.0, 2012-04-07 00:00:00, 0.0, 11.0
0.0, 0.0, -6.0, 0.0, 2012-04-08 00:00:00, 0.0, 14.0
0.0, 0.0, -1.5, 0.0, 2012-04-10 00:00:00, 0.0, 20.0
2.2, 2.2, 0.5, 0.0, 2012-04-11 00:00:00, 0.0, 19.0
0.0, 0.0, 2.5, 0.0, 2012-04-12 00:00:00, 0.0, 12.0
0.0, 0.0, 4.0, 0.0, 2012-04-13 00:00:00, 0.0, 16.0
1.8, 1.8, -1.5, 0.0, 2012-04-14 00:00:00, 0.0, 14.0
0.2, 0.2, 2.0, 0.0, 2012-04-15 00:00:00, 0.0, 11.0
2.0, 2.0, 0.0, 0.0, 2012-04-16 00:00:00, 0.0, 10.5
2.0, 2.0, 6.0, 0.0, 2012-04-17 00:00:00, 0.0, 14.0
0.0, 0.0, 5.0, 0.0, 2012-04-18 00:00:00, 0.0, 15.0
2.2, 2.2, -2.0, 0.0, 2012-04-19 00:00:00, 0.0, 14.5
0.8, 0.8, 4.5, 0.0, 2012-04-20 00:00:00, 0.0, 18.0
0.0, 0.0, -1.5, 0.0, 2012-04-21 00:00:00, 0.0, 19.0
0.0, 0.0, -0.5, 0.0, 2012-04-22 00:00:00, 0.0, 26.0
3.0, 3.0, 7.0, 0.0, 2012-04-30 00:00:00, 0.0, 11.0
0.0, 0.0, 4.5, 0.0, 2012-05-01 00:00:00, 0.0, 12.0
0.0, 0.0, 1.0, 0.0, 2012-05-02 00:00:00, 0.0, 12.5
0.0, 0.0, -0.5, 0.0, 2012-05-03 00:00:00, 0.0, 12.0
1.5, 1.5, 5.0, 0.0, 2012-05-05 00:00:00, 0.0, 9.0
0.0, 0.0, -1.5, 0.0, 2012-05-06 00:00:00, 0.0, 17.5
0.0, 0.0, -1.5, 0.0, 2012-05-07 00:00:00, 0.0, 21.5
0.0, 0.0, -0.5, 0.0, 2012-05-08 00:00:00, 0.0, 25.0
0.0, 0.0, -5.0, 0.0, 2012-05-11 00:00:00, 0.0, 18.0
0.0, 0.0, 7.0, 0.0, 2012-05-12 00:00:00, 0.0, 23.0
0.0, 0.0, -0.5, 0.0, 2012-05-13 00:00:00, 0.0, 27.0
0.0, 0.0, 2.0, 0.0, 2012-05-14 00:00:00, 0.0, 30.5
0.0, 0.0, 5.5, 0.0, 2012-05-18 00:00:00, 0.0, 16.5
0.0, 0.0, 0.0, 0.0, 2012-05-19 00:00:00, 0.0, 18.0
0.0, 0.0, -1.0, 0.0, 2012-05-20 00:00:00, 0.0, 20.0
1.6, 1.6, 8.5, 0.0, 2012-05-21 00:00:00, 0.0, 18.0
0.6, 0.6, 11.0, 0.0, 2012-05-22 00:00:00, 0.0, 17.0
1.8, 1.8, 4.0, 0.0, 2012-05-23 00:00:00, 0.0, 17.0
1.6, 1.6, 2.5, 0.0, 2012-05-24 00:00:00, 0.0, 14.5
0.0, 0.0, 3.5, 0.0, 2012-05-25 00:00:00, 0.0, 17.0
0.0, 0.0, 3.5, 0.0, 2012-05-26 00:00:00, 0.0, 19.0
1.8, 1.8, 5.0, 0.0, 2012-05-30 00:00:00, 0.0, 20.0
3.5, 3.5, 7.0, 0.0, 2012-06-01 00:00:00, 0.0, 16.5
8.0, 8.0, 9.0, 0.0, 2012-06-02 00:00:00, 0.0, 21.0
0.0, 0.0, 7.0, 0.0, 2012-06-03 00:00:00, 0.0, 19.5
4.2, 4.2, 9.5, 0.0, 2012-06-04 00:00:00, 0.0, 23.0
18.8, 18.8, 12.5, 0.0, 2012-06-05 00:00:00, 0.0, 16.0
25.6, 25.6, 3.5, 0.0, 2012-06-06 00:00:00, 0.0, 8.0
4.5, 4.5, 4.0, 0.0, 2012-06-07 00:00:00, 0.0, 18.5
5.2, 5.2, 4.0, 0.0, 2012-06-08 00:00:00, 0.0, 16.0
11.1, 11.1, 4.5, 0.0, 2012-06-09 00:00:00, 0.0, 9.0
2.5, 2.5, 6.0, 0.0, 2012-06-10 00:00:00, 0.0, 19.0
0.2, 0.2, 8.5, 0.0, 2012-06-11 00:00:00, 0.0, 22.0
0.0, 0.0, 5.5, 0.0, 2012-06-12 00:00:00, 0.0, 25.0
2.3, 2.3, 12.0, 0.0, 2012-06-13 00:00:00, 0.0, 26.0
1.0, 1.0, 5.0, 0.0, 2012-06-14 00:00:00, 0.0, 20.5
0.0, 0.0, 3.5, 0.0, 2012-06-15 00:00:00, 0.0, 28.0
10.0, 10.0, 6.0, 0.0, 2012-06-16 00:00:00, 0.0, 23.0
2.6, 2.6, 7.0, 0.0, 2012-06-19 00:00:00, 0.0, 19.5
0.0, 0.0, 7.0, 0.0, 2012-06-20 00:00:00, 0.0, 21.0
0.0, 0.0, 7.0, 0.0, 2012-06-21 00:00:00, 0.0, 27.5
3.6, 3.6, 9.0, 0.0, 2012-06-22 00:00:00, 0.0, 24.0
6.2, 6.2, 12.0, 0.0, 2012-06-23 00:00:00, 0.0, 24.0
1.4, 1.4, 13.0, 0.0, 2012-06-24 00:00:00, 0.0, 19.0
0.0, 0.0, 9.0, 0.0, 2012-06-25 00:00:00, 0.0, 23.5
21.0, 21.0, 9.0, 0.0, 2012-06-26 00:00:00, 0.0, 13.0
0.0, 0.0, 8.0, 0.0, 2012-06-27 00:00:00, 0.0, 18.0
0.0, 0.0, 4.0, 0.0, 2012-06-28 00:00:00, 0.0, 27.0
0.0, 0.0, 12.0, 0.0, 2012-06-29 00:00:00, 0.0, 27.0
3.6, 3.6, 10.0, 0.0, 2012-06-30 00:00:00, 0.0, 25.0
0.0, 0.0, 14.0, 0.0, 2012-07-01 00:00:00, 0.0, 23.0
1.0, 1.0, 9.0, 0.0, 2012-07-02 00:00:00, 0.0, 26.5
1.2, 1.2, 13.0, 0.0, 2012-07-03 00:00:00, 0.0, 21.5
0.0, 0.0, 5.5, 0.0, 2012-07-04 00:00:00, 0.0, 24.0
0.0, 0.0, 10.0, 0.0, 2012-07-11 00:00:00, 0.0, 33.5
0.0, 0.0, 12.0, 0.0, 2012-07-12 00:00:00, 0.0, 34.0
2.5, 2.5, 16.0, 0.0, 2012-07-13 00:00:00, 0.0, 33.5
2.0, 2.0, 14.0, 0.0, 2012-07-14 00:00:00, 0.0, 24.0
5.0, 5.0, 16.0, 0.0, 2012-07-15 00:00:00, 0.0, 22.0
0.0, 0.0, 15.0, 0.0, 2012-07-16 00:00:00, 0.0, 29.0
4.0, 4.0, 14.0, 0.0, 2012-07-17 00:00:00, 0.0, 28.0
0.0, 0.0, 14.5, 0.0, 2012-07-18 00:00:00, 0.0, 31.0
1.0, 1.0, 12.5, 0.0, 2012-07-19 00:00:00, 0.0, 33.5
3.0, 3.0, 14.5, 0.0, 2012-07-20 00:00:00, 0.0, 28.0
0.0, 0.0, 13.0, 0.0, 2012-07-21 00:00:00, 0.0, 27.5
3.0, 3.0, 9.0, 0.0, 2012-07-22 00:00:00, 0.0, 30.5
0.0, 0.0, 9.0, 0.0, 2012-07-23 00:00:00, 0.0, 22.0
0.0, 0.0, 11.0, 0.0, 2012-07-24 00:00:00, 0.0, 26.5
0.0, 0.0, 10.0, 0.0, 2012-07-26 00:00:00, 0.0, 29.0
0.0, 0.0, 10.5, 0.0, 2012-07-27 00:00:00, 0.0, 30.0
0.0, 0.0, 11.0, 0.0, 2012-07-28 00:00:00, 0.0, 31.0
0.0, 0.0, 9.0, 0.0, 2012-07-29 00:00:00, 0.0, 29.5
0.0, 0.0, 9.0, 0.0, 2012-07-30 00:00:00, 0.0, 31.0
0.0, 0.0, 10.0, 0.0, 2012-07-31 00:00:00, 0.0, 30.5
0.0, 0.0, 9.0, 0.0, 2012-08-01 00:00:00, 0.0, 30.0
5.0, 5.0, 14.0, 0.0, 2012-08-02 00:00:00, 0.0, 24.0
0.0, 0.0, 5.0, 0.0, 2012-08-03 00:00:00, 0.0, 26.0
0.0, 0.0, 8.0, 0.0, 2012-08-04 00:00:00, 0.0, 29.0
0.0, 0.0, 9.5, 0.0, 2012-08-05 00:00:00, 0.0, 32.5
12.6, 12.6, 11.5, 0.0, 2012-08-06 00:00:00, 0.0, 32.0
0.0, 0.0, 12.0, 0.0, 2012-08-07 00:00:00, 0.0, 33.0
0.0, 0.0, 11.5, 0.0, 2012-08-08 00:00:00, 0.0, 29.0
0.0, 0.0, 10.5, 0.0, 2012-08-09 00:00:00, 0.0, 31.0
0.0, 0.0, 7.5, 0.0, 2012-08-10 00:00:00, 0.0, 32.0
0.0, 0.0, 8.5, 0.0, 2012-08-11 00:00:00, 0.0, 31.0
0.0, 0.0, 9.0, 0.0, 2012-08-12 00:00:00, 0.0, 31.0
0.0, 0.0, 8.0, 0.0, 2012-08-13 00:00:00, 0.0, 33.5
0.0, 0.0, 10.0, 0.0, 2012-08-14 00:00:00, 0.0, 32.0
0.0, 0.0, 10.0, 0.0, 2012-08-15 00:00:00, 0.0, 24.5
0.0, 0.0, 4.5, 0.0, 2012-08-16 00:00:00, 0.0, 28.0
0.0, 0.0, 4.5, 0.0, 2012-08-17 00:00:00, 0.0, 31.5
0.0, 0.0, 4.5, 0.0, 2012-08-18 00:00:00, 0.0, 34.0
0.0, 0.0, 4.5, 0.0, 2012-08-19 00:00:00, 0.0, 33.5
0.0, 0.0, 4.5, 0.0, 2012-08-20 00:00:00, 0.0, 34.0
4.6, 4.6, 9.5, 0.0, 2012-08-21 00:00:00, 0.0, 23.5
0.0, 0.0, 9.5, 0.0, 2012-08-22 00:00:00, 0.0, 27.5
1.6, 1.6, 7.5, 0.0, 2012-08-23 00:00:00, 0.0, 26.5
0.0, 0.0, 7.5, 0.0, 2012-08-24 00:00:00, 0.0, 22.0
0.0, 0.0, 1.5, 0.0, 2012-08-25 00:00:00, 0.0, 24.0
0.0, 0.0, 3.5, 0.0, 2012-08-26 00:00:00, 0.0, 29.5
0.0, 0.0, 8.0, 0.0, 2012-08-27 00:00:00, 0.0, 32.0
1.0, 1.0, 6.5, 0.0, 2012-08-28 00:00:00, 0.0, 31.5
0.0, 0.0, 11.5, 0.0, 2012-08-29 00:00:00, 0.0, 23.0
0.0, 0.0, 4.6, 0.0, 2012-08-30 00:00:00, 0.0, 25.5
0.0, 0.0, 3.5, 0.0, 2012-08-31 00:00:00, 0.0, 29.0
0.0, 0.0, 6.5, 0.0, 2012-09-01 00:00:00, 0.0, 24.5
0.0, 0.0, 5.0, 0.0, 2012-09-02 00:00:00, 0.0, 24.5
0.0, 0.0, 2.5, 0.0, 2012-09-03 00:00:00, 0.0, 23.0
0.0, 0.0, 5.0, 0.0, 2012-09-04 00:00:00, 0.0, 25.5
18.0, 18.0, 3.5, 0.0, 2012-09-05 00:00:00, 0.0, 21.5
0.0, 0.0, 9.0, 0.0, 2012-09-06 00:00:00, 0.0, 22.5
0.0, 0.0, 5.0, 0.0, 2012-09-08 00:00:00, 0.0, 27.0
0.0, 0.0, 8.0, 0.0, 2012-09-09 00:00:00, 0.0, 25.0
0.0, 0.0, 6.0, 0.0, 2012-09-10 00:00:00, 0.0, 25.0
0.0, 0.0, 1.5, 0.0, 2012-09-11 00:00:00, 0.0, 17.0
0.0, 0.0, -2.5, 0.0, 2012-09-12 00:00:00, 0.0, 19.5
0.0, 0.0, -0.5, 0.0, 2012-09-13 00:00:00, 0.0, 23.0
0.0, 0.0, 1.5, 0.0, 2012-09-14 00:00:00, 0.0, 29.0
0.0, 0.0, 5.5, 0.0, 2012-09-15 00:00:00, 0.0, 23.5
0.0, 0.0, 3.0, 0.0, 2012-09-16 00:00:00, 0.0, 24.0
0.0, 0.0, 2.0, 0.0, 2012-09-17 00:00:00, 0.0, 25.0
0.0, 0.0, 1.5, 0.0, 2012-09-18 00:00:00, 0.0, 26.5
0.0, 0.0, 1.5, 0.0, 2012-09-19 00:00:00, 0.0, 27.0
0.0, 0.0, 1.5, 0.0, 2012-09-20 00:00:00, 0.0, 27.0
0.0, 0.0, 4.0, 0.0, 2012-09-21 00:00:00, 0.0, 28.5
0.0, 0.0, 5.0, 0.0, 2012-09-22 00:00:00, 0.0, 23.5
0.0, 0.0, 4.0, 0.0, 2012-09-23 00:00:00, 0.0, 24.0
0.0, 0.0, 4.5, 0.0, 2012-09-24 00:00:00, 0.0, 24.5
0.1, 0.1, 3.5, 0.0, 2012-09-25 00:00:00, 0.0, 24.0
0.0, 0.0, 6.5, 0.0, 2012-09-26 00:00:00, 0.0, 21.0
0.0, 0.0, 2.0, 0.0, 2012-09-27 00:00:00, 0.0, 24.0
0.0, 0.0, 2.0, 0.0, 2012-09-28 00:00:00, 0.0, 25.5
0.0, 0.0, 7.5, 0.0, 2012-09-29 00:00:00, 0.0, 26.0
0.0, 0.0, 4.0, 0.0, 2012-09-30 00:00:00, 0.0, 24.0
0.0, 0.0, 2.0, 0.0, 2012-10-01 00:00:00, 0.0, 26.0
