wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
5.5,18.9,117.0,40.0,2017-07-19 10:00:00,0.0,29
11.7,20.5,6.0,31.0,2017-07-19 11:00:00,0.4,29
8.3,24.6,179.0,27.0,2017-07-19 14:00:00,0.0,29
7.4,23.9,326.0,26.0,2017-07-19 15:00:00,0.0,29
6.1,23.5,316.0,26.0,2017-07-19 16:00:00,0.0,29
12.7,22.9,79.0,28.0,2017-07-19 17:00:00,0.0,29
7.3,21.9,105.0,31.0,2017-07-19 18:00:00,0.0,29
5.2,20.4,146.0,36.0,2017-07-19 19:00:00,0.0,29
7.4,19.4,290.0,37.0,2017-07-19 20:00:00,0.0,29
5.6,19.1,316.0,37.0,2017-07-19 21:00:00,0.0,29
4.4,17.4,287.0,51.0,2017-07-19 22:00:00,0.0,29
9.3,16.4,299.0,55.0,2017-07-19 23:00:00,0.0,29
7.4,14.9,138.0,72.0,2017-07-20 00:00:00,0.4,29
9.3,12.4,300.0,88.0,2017-07-20 01:00:00,1.8,29
13.3,12.0,355.0,94.0,2017-07-20 02:00:00,0.2,29
4.9,11.4,270.0,98.0,2017-07-20 03:00:00,0.0,29
9.5,11.8,15.0,95.0,2017-07-20 04:00:00,0.0,29
4.7,11.2,243.0,98.0,2017-07-20 05:00:00,0.0,29
6.5,11.8,286.0,96.0,2017-07-20 06:00:00,0.0,29
6.8,12.9,269.0,91.0,2017-07-20 07:00:00,0.0,29
5.8,12.7,255.0,92.0,2017-07-20 08:00:00,0.0,29
8.4,11.6,266.0,96.0,2017-07-20 09:00:00,1.0,29
9.6,9.7,303.0,95.0,2017-07-20 10:00:00,2.4,29
4.6,11.1,171.0,91.0,2017-07-20 11:00:00,0.8,29
7.3,13.1,301.0,82.0,2017-07-20 12:00:00,0.2,29
8.9,15.4,322.0,67.0,2017-07-20 13:00:00,0.0,29
9.5,16.8,244.0,56.0,2017-07-20 14:00:00,0.0,29
13.9,14.0,298.0,69.0,2017-07-20 15:00:00,0.0,29
9.9,12.6,280.0,71.0,2017-07-20 16:00:00,0.0,29
6.4,13.1,269.0,67.0,2017-07-20 17:00:00,0.0,29
12.0,12.8,276.0,71.0,2017-07-20 18:00:00,0.0,29
