pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,470.0,817.0, None, None,2020-01-02 19:00:00,-9.3, None,190.0, None,1
2.0, None, 0.0,470.0,817.0, None, None,2020-01-02 20:00:00,-9.2, None,190.0, None,1
2.0, None, 0.0,471.0,817.0, None, None,2020-01-02 21:00:00,-9.2, None,191.0, None,1
2.0, None, 0.0,473.0,817.0, None, None,2020-01-02 22:00:00,-8.9, None,192.0, None,1
2.0, None, 0.0,473.0,817.0, None, None,2020-01-02 23:00:00,-8.8, None,194.0, None,1
2.0, None, 0.0,475.0,817.0, None, None,2020-01-03 00:00:00,-8.6, None,196.0, None,1
2.0, None, 0.0,477.0,817.0, None, None,2020-01-03 01:00:00,-8.1, None,197.0, None,1
2.0, None, 0.0,480.0,817.0, None, None,2020-01-03 02:00:00,-7.7, None,198.0, None,1
2.0, None, 0.0,482.0,817.0, None, None,2020-01-03 03:00:00,-7.0, None,199.0, None,1
1.0, None, 0.0,484.0,817.0, None, None,2020-01-03 04:00:00,-5.4, None,199.0, None,1
1.0, None, 0.0,485.0,817.0, None, None,2020-01-03 05:00:00,-5.3, None,198.0, None,1
1.0, None, 0.0,486.0,817.0, None, None,2020-01-03 06:00:00,-5.5, None,198.0, None,1
1.0, None, 0.0,486.0,817.0, None, None,2020-01-03 07:00:00,-5.8, None,197.0, None,1
1.0, None, 0.0,486.0,817.0, None, None,2020-01-03 08:00:00,-5.9, None,197.0, None,1
1.0, None, 0.0,487.0,817.0, None, None,2020-01-03 09:00:00,-5.6, None,197.0, None,1
1.0, None, 0.0,489.0,817.0, None, None,2020-01-03 10:00:00,-4.9, None,200.0, None,1
1.0, None, 0.0,491.0,817.0, None, None,2020-01-03 11:00:00,-3.8, None,202.0, None,1
1.0, None, 0.0,493.0,817.0, None, None,2020-01-03 12:00:00,-3.3, None,200.0, None,1
1.0, None, 0.0,493.0,817.0, None, None,2020-01-03 13:00:00,-2.3, None,199.0, None,1
0.0, None, None,493.0,816.0, None, None,2020-01-03 14:00:00,-1.4, None,199.0, None,1
0.0, None, 0.0,493.0,816.0, None, None,2020-01-03 15:00:00,-1.6, None,198.0, None,1
None, None, 0.0,494.0,816.0, None, None,2020-01-03 16:00:00,-1.7, None,198.0, None,1
None, None, 0.0,494.0,816.0, None, None,2020-01-03 17:00:00,-2.0, None,198.0, None,1
None, None, 0.0,495.0,816.0, None, None,2020-01-03 18:00:00,-1.7, None,198.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-03 19:00:00,-1.9, None,197.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-03 20:00:00,-1.4, None,197.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-03 21:00:00,-1.2, None,197.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-03 22:00:00,-1.2, None,197.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-03 23:00:00,-0.8, None,196.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 00:00:00,-1.1, None,195.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 01:00:00,-1.2, None,195.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 02:00:00,-1.3, None,195.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 03:00:00,-2.3, None,195.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 04:00:00,-2.7, None,194.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 05:00:00,-2.5, None,194.0, None,1
None, None, 0.0,497.0,816.0, None, None,2020-01-04 06:00:00,-2.8, None,194.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-04 07:00:00,-2.9, None,194.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-04 08:00:00,-2.9, None,194.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-04 09:00:00,-5.8, None,195.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-04 10:00:00,-5.1, None,195.0, None,1
None, None, 0.0,496.0,816.0, None, None,2020-01-04 11:00:00,-4.5, None,194.0, None,1
None, None, None,496.0,815.0, None, None,2020-01-04 12:00:00,-3.4, None,194.0, None,1
None, None, 0.0,496.0,815.0, None, None,2020-01-04 13:00:00,-3.8, None,194.0, None,1
0.0, None, 1.0,496.0,816.0, None, None,2020-01-04 14:00:00,-4.6, None,194.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 15:00:00,-5.0, None,194.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 16:00:00,-6.1, None,193.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 17:00:00,-7.1, None,193.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 18:00:00,-7.0, None,193.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 19:00:00,-7.1, None,193.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 20:00:00,-6.6, None,192.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 21:00:00,-6.5, None,192.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 22:00:00,-6.4, None,192.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-04 23:00:00,-6.6, None,192.0, None,1
0.0, None, 0.0,496.0,816.0, None, None,2020-01-05 00:00:00,-6.2, None,191.0, None,1
1.0, None, 1.0,496.0,817.0, None, None,2020-01-05 01:00:00,-6.3, None,191.0, None,1
1.0, None, 0.0,496.0,817.0, None, None,2020-01-05 02:00:00,-6.2, None,191.0, None,1
1.0, None, 0.0,496.0,817.0, None, None,2020-01-05 03:00:00,-6.2, None,191.0, None,1
1.0, None, 0.0,496.0,817.0, None, None,2020-01-05 04:00:00,-6.2, None,191.0, None,1
1.0, None, 0.0,497.0,817.0, None, None,2020-01-05 05:00:00,-6.3, None,191.0, None,1
1.0, None, 0.0,497.0,817.0, None, None,2020-01-05 06:00:00,-6.2, None,190.0, None,1
1.0, None, 0.0,498.0,817.0, None, None,2020-01-05 07:00:00,-6.0, None,189.0, None,1
1.0, None, 0.0,498.0,817.0, None, None,2020-01-05 08:00:00,-6.0, None,189.0, None,1
1.0, None, 0.0,498.0,817.0, None, None,2020-01-05 09:00:00,-5.6, None,189.0, None,1
1.0, None, 0.0,498.0,817.0, None, None,2020-01-05 10:00:00,-5.1, None,189.0, None,1
1.0, None, 0.0,498.0,817.0, None, None,2020-01-05 11:00:00,-5.0, None,189.0, None,1
2.0, None, 0.0,500.0,817.0, None, None,2020-01-05 12:00:00,-5.3, None,189.0, None,1
2.0, None, 0.0,501.0,817.0, None, None,2020-01-05 13:00:00,-5.5, None,189.0, None,1
1.0, None, 0.0,502.0,817.0, None, None,2020-01-05 14:00:00,-5.4, None,190.0, None,1
1.0, None, 0.0,502.0,817.0, None, None,2020-01-05 15:00:00,-5.4, None,192.0, None,1
1.0, None, 0.0,503.0,817.0, None, None,2020-01-05 16:00:00,-5.4, None,193.0, None,1
1.0, None, 0.0,503.0,817.0, None, None,2020-01-05 17:00:00,-5.5, None,195.0, None,1
1.0, None, 0.0,503.0,817.0, None, None,2020-01-05 18:00:00,-5.5, None,195.0, None,1
1.0, None, 0.0,505.0,817.0, None, None,2020-01-05 19:00:00,-5.6, None,198.0, None,1
1.0, None, 0.0,505.0,817.0, None, None,2020-01-05 20:00:00,-6.0, None,198.0, None,1
1.0, None, 0.0,505.0,817.0, None, None,2020-01-05 21:00:00,-6.7, None,198.0, None,1
1.0, None, 0.0,505.0,817.0, None, None,2020-01-05 22:00:00,-7.2, None,198.0, None,1
1.0, None, 0.0,504.0,817.0, None, None,2020-01-05 23:00:00,-7.5, None,197.0, None,1
1.0, None, 0.0,504.0,817.0, None, None,2020-01-06 00:00:00,-8.3, None,197.0, None,1
0.0, None, 0.0,504.0,817.0, None, None,2020-01-06 01:00:00,-7.5, None,197.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 02:00:00,-7.5, None,197.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 03:00:00,-7.7, None,196.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 04:00:00,-8.2, None,196.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 05:00:00,-10.0, None,196.0, None,1
1.0, None, 1.0,505.0,818.0, None, None,2020-01-06 06:00:00,-11.2, None,196.0, None,1
0.0, None, None,505.0,817.0, None, None,2020-01-06 07:00:00,-10.2, None,195.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 08:00:00,-9.2, None,195.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 09:00:00,-8.4, None,195.0, None,1
0.0, None, 0.0,505.0,817.0, None, None,2020-01-06 10:00:00,-7.7, None,194.0, None,1
0.0, None, 0.0,506.0,817.0, None, None,2020-01-06 11:00:00,-7.3, None,194.0, None,1
0.0, None, 0.0,507.0,817.0, None, None,2020-01-06 12:00:00,-6.7, None,194.0, None,1
0.0, None, 0.0,508.0,817.0, None, None,2020-01-06 13:00:00,-6.4, None,193.0, None,1
0.0, None, 0.0,508.0,817.0, None, None,2020-01-06 14:00:00,-6.2, None,192.0, None,1
0.0, None, 0.0,508.0,817.0, None, None,2020-01-06 15:00:00,-6.5, None,192.0, None,1
1.0, None, 1.0,508.0,818.0, None, None,2020-01-06 16:00:00,-6.8, None,192.0, None,1
1.0, None, 0.0,508.0,818.0, None, None,2020-01-06 17:00:00,-7.2, None,192.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 18:00:00,-7.2, None,192.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 19:00:00,-7.0, None,192.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 20:00:00,-6.9, None,192.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 21:00:00,-6.9, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 22:00:00,-6.7, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-06 23:00:00,-6.6, None,192.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-07 00:00:00,-6.5, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-07 01:00:00,-6.2, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-07 02:00:00,-6.3, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-07 03:00:00,-6.1, None,191.0, None,1
1.0, None, 0.0,507.0,818.0, None, None,2020-01-07 04:00:00,-6.1, None,191.0, None,1
1.0, None, 0.0,508.0,818.0, None, None,2020-01-07 05:00:00,-5.7, None,190.0, None,1
0.0, None, 0.0,508.0,818.0, None, None,2020-01-07 06:00:00,-5.4, None,191.0, None,1
1.0, None, 0.0,509.0,818.0, None, None,2020-01-07 07:00:00,-5.2, None,191.0, None,1
1.0, None, 0.0,510.0,818.0, None, None,2020-01-07 08:00:00,-4.9, None,192.0, None,1
0.0, None, None,512.0,817.0, None, None,2020-01-07 09:00:00,-4.5, None,193.0, None,1
0.0, None, 0.0,516.0,817.0, None, None,2020-01-07 10:00:00,-4.3, None,196.0, None,1
0.0, None, 0.0,519.0,817.0, None, None,2020-01-07 11:00:00,-3.9, None,199.0, None,1
0.0, None, 0.0,522.0,817.0, None, None,2020-01-07 12:00:00,-3.8, None,200.0, None,1
0.0, None, 0.0,523.0,817.0, None, None,2020-01-07 13:00:00,-3.4, None,199.0, None,1
0.0, None, 0.0,523.0,817.0, None, None,2020-01-07 14:00:00,-3.2, None,199.0, None,1
0.0, None, 0.0,524.0,817.0, None, None,2020-01-07 15:00:00,-3.0, None,201.0, None,1
None, None, 0.0,524.0,817.0, None, None,2020-01-07 16:00:00,-2.8, None,201.0, None,1
None, None, 0.0,525.0,817.0, None, None,2020-01-07 17:00:00,-2.2, None,201.0, None,1
None, None, 0.0,526.0,817.0, None, None,2020-01-07 18:00:00,-1.9, None,201.0, None,1
None, None, 0.0,526.0,817.0, None, None,2020-01-07 19:00:00,-2.2, None,200.0, None,1
None, None, 0.0,527.0,817.0, None, None,2020-01-07 20:00:00,-2.3, None,201.0, None,1
None, None, 0.0,528.0,817.0, None, None,2020-01-07 21:00:00,-2.3, None,201.0, None,1
None, None, 0.0,529.0,817.0, None, None,2020-01-07 22:00:00,-2.3, None,201.0, None,1
None, None, 0.0,532.0,817.0, None, None,2020-01-07 23:00:00,-2.6, None,202.0, None,1
