WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
166.8, 10.4, 2.18268, 88.0, 88.0246,2020-01-01 00:00:00, 10.4334,1
154.9, 9.5, None, 90.0, None,2020-01-01 01:00:00, None,1
176.9, 9.3, None, 90.8, None,2020-01-01 02:00:00, None,1
153.4, 10.1, None, 87.4, None,2020-01-01 03:00:00, None,1
122.7, 10.0, None, 85.4, None,2020-01-01 04:00:00, None,1
140.6, 10.0, None, 83.3, None,2020-01-01 05:00:00, None,1
158.1, 9.5, None, 82.5, None,2020-01-01 06:00:00, None,1
204.7, 9.9, None, 76.5, None,2020-01-01 08:00:00, None,1
204.0, 10.0, None, 73.3, None,2020-01-01 09:00:00, None,1
184.9, 10.3, None, 72.2, None,2020-01-01 10:00:00, None,1
178.2, 11.2, None, 68.0, None,2020-01-01 11:00:00, None,1
216.6, 11.9, None, 61.8, None,2020-01-01 12:00:00, None,1
192.3, 12.0, None, 65.0, None,2020-01-01 13:00:00, None,1
204.0, 12.3, None, 63.9, None,2020-01-01 14:00:00, None,1
184.2, 12.4, None, 63.1, None,2020-01-01 15:00:00, None,1
187.2, 11.1, None, 68.9, None,2020-01-01 16:00:00, None,1
202.0, 9.8, None, 70.3, None,2020-01-01 17:00:00, None,1
192.0, 9.3, None, 70.0, None,2020-01-01 18:00:00, None,1
275.3, 7.8, None, 75.4, None,2020-01-01 19:00:00, None,1
225.2, 6.8, None, 79.9, None,2020-01-01 20:00:00, None,1
166.8, 6.2, None, 80.1, None,2020-01-01 21:00:00, None,1
243.8, 5.8, None, 82.8, None,2020-01-01 22:00:00, None,1
206.4, 4.8, None, 85.8, None,2020-01-01 23:00:00, None,1
192.6, 4.8, None, 84.0, None,2020-01-02 00:00:00, None,1
188.4, 3.5, None, 86.6, None,2020-01-02 01:00:00, None,1
180.2, 3.2, None, 86.1, None,2020-01-02 02:00:00, None,1
176.7, 3.0, None, 86.7, None,2020-01-02 03:00:00, None,1
184.6, 2.8, None, 88.4, None,2020-01-02 04:00:00, None,1
182.2, 3.7, None, 83.1, None,2020-01-02 05:00:00, None,1
201.7, 3.6, None, 82.6, None,2020-01-02 06:00:00, None,1
187.7, 3.7, None, 82.3, None,2020-01-02 07:00:00, None,1
176.6, 3.9, None, 79.6, None,2020-01-02 08:00:00, None,1
181.5, 3.8, None, 80.0, None,2020-01-02 09:00:00, None,1
177.9, 4.4, None, 76.8, None,2020-01-02 10:00:00, None,1
189.8, 4.8, None, 76.2, None,2020-01-02 11:00:00, None,1
195.0, 4.6, None, 79.6, None,2020-01-02 12:00:00, None,1
197.2, 3.2, None, 87.6, None,2020-01-02 13:00:00, None,1
209.1, 2.7, None, 90.6, None,2020-01-02 14:00:00, None,1
209.6, 2.8, None, 91.5, None,2020-01-02 15:00:00, None,1
217.4, 2.6, None, 92.1, None,2020-01-02 16:00:00, None,1
185.7, 2.7, None, 93.3, None,2020-01-02 17:00:00, None,1
172.8, 3.0, None, 94.0, None,2020-01-02 18:00:00, None,1
186.4, 3.2, None, 94.0, None,2020-01-02 19:00:00, None,1
182.7, 3.3, None, 94.0, None,2020-01-02 20:00:00, None,1
172.5, 3.6, None, 94.6, None,2020-01-02 21:00:00, None,1
142.6, 4.0, None, 95.0, None,2020-01-02 22:00:00, None,1
171.6, 4.7, None, 95.0, None,2020-01-02 23:00:00, None,1
147.9, 5.3, None, 94.2, None,2020-01-03 00:00:00, None,1
148.1, 6.1, None, 94.0, None,2020-01-03 01:00:00, None,1
163.6, 7.1, None, 93.9, None,2020-01-03 02:00:00, None,1
208.7, 7.6, None, 93.2, None,2020-01-03 03:00:00, None,1
171.4, 7.7, None, 94.6, None,2020-01-03 04:00:00, None,1
173.3, 8.1, None, 95.0, None,2020-01-03 05:00:00, None,1
187.0, 8.5, None, 94.8, None,2020-01-03 06:00:00, None,1
194.1, 9.1, None, 93.5, None,2020-01-03 07:00:00, None,1
237.8, 8.6, None, 93.2, None,2020-01-03 08:00:00, None,1
168.1, 8.0, None, 94.7, None,2020-01-03 09:00:00, None,1
174.8, 8.9, None, 92.8, None,2020-01-03 10:00:00, None,1
189.1, 9.1, None, 92.9, None,2020-01-03 11:00:00, None,1
179.0, 10.0, None, 87.1, None,2020-01-03 12:00:00, None,1
190.8, 10.0, None, 84.3, None,2020-01-03 13:00:00, None,1
204.4, 9.7, None, 86.3, None,2020-01-03 14:00:00, None,1
180.6, 9.4, None, 88.2, None,2020-01-03 15:00:00, None,1
213.8, 9.1, None, 88.9, None,2020-01-03 16:00:00, None,1
195.6, 9.7, None, 86.9, None,2020-01-03 17:00:00, None,1
202.5, 9.7, None, 84.0, None,2020-01-03 18:00:00, None,1
194.6, 9.2, None, 89.7, None,2020-01-03 19:00:00, None,1
181.5, 8.9, None, 90.6, None,2020-01-03 20:00:00, None,1
184.0, 7.9, None, 89.1, None,2020-01-03 21:00:00, None,1
