RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
61.01, None, None, None,25.88,56.63, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.44, None, None, None, None,11.39, None, None, None, None,2018-01-04 15:00:00, None,1
59.91, None, None, None,25.41,55.36, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.56, None, None, None, None,14.25, None, None, None, None,2018-01-04 16:00:00, None,1
59.0, None, None, None,25.03,56.75, None, None, -14.0, None, None, None, None, None, None, None, None, None, -7.78, None, None, None, None,11.76, None, None, None, None,2018-01-04 17:00:00, None,1
59.63, None, None, None,26.99,55.51, None, None, -14.0, None, None, None, None, None, None, None, None, None, -7.84, None, None, None, None,9.94, None, None, None, None,2018-01-04 18:00:00, None,1
60.07, None, None, None,27.38,56.8, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.79, None, None, None, None,10.6, None, None, None, None,2018-01-04 19:00:00, None,1
60.49, None, None, None,26.02,57.09, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.72, None, None, None, None,12.35, None, None, None, None,2018-01-04 20:00:00, None,1
61.08, None, None, None,24.98,56.02, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.61, None, None, None, None,9.49, None, None, None, None,2018-01-04 21:00:00, None,1
61.04, None, None, None,23.6,56.27, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.49, None, None, None, None,9.72, None, None, None, None,2018-01-04 22:00:00, None,1
60.1, None, None, None,23.08,55.68, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.55, None, None, None, None,9.5, None, None, None, None,2018-01-04 23:00:00, None,1
61.37, None, None, None,19.7,57.08, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.49, None, None, None, None,9.8, None, None, None, None,2018-01-05 00:00:00, None,1
60.39, None, None, None,19.18,54.49, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.4, None, None, None, None,10.33, None, None, None, None,2018-01-05 01:00:00, None,1
61.5, None, None, None,19.75,54.71, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.4, None, None, None, None,10.3, None, None, None, None,2018-01-05 02:00:00, None,1
64.13, None, None, None,19.68,53.92, None, None, -12.0, None, None, None, None, None, None, None, None, None, -7.16, None, None, None, None,10.05, None, None, None, None,2018-01-05 03:00:00, None,1
62.16, None, None, None,18.39,53.29, None, None, -12.0, None, None, None, None, None, None, None, None, None, -7.02, None, None, None, None,13.13, None, None, None, None,2018-01-05 04:00:00, None,1
60.89, None, None, None,19.71,56.3, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.17, None, None, None, None,12.3, None, None, None, None,2018-01-05 05:00:00, None,1
62.42, None, None, None,21.93,58.99, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.33, None, None, None, None,12.0, None, None, None, None,2018-01-05 06:00:00, None,1
61.23, None, None, None,23.47,57.0, None, None, -13.0, None, None, None, None, None, None, None, None, None, -7.26, None, None, None, None,12.79, None, None, None, None,2018-01-05 07:00:00, None,1
62.91, None, None, None,23.37,55.49, None, None, -12.0, None, None, None, None, None, None, None, None, None, -7.18, None, None, None, None,10.92, None, None, None, None,2018-01-05 08:00:00, None,1
64.52, None, None, None,21.17,54.51, None, None, -12.0, None, None, None, None, None, None, None, None, None, -6.713, None, None, None, None,14.37, None, None, None, None,2018-01-05 09:00:00, None,1
64.9, None, None, None,17.43,50.17, None, None, -11.0, None, None, None, None, None, None, None, None, None, -6.525, None, None, None, None,16.61, None, None, None, None,2018-01-05 10:00:00, None,1
68.4, None, None, None,22.41,53.09, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.784, None, None, None, None,12.61, None, None, None, None,2018-01-05 11:00:00, None,1
65.86, None, None, None,20.59,56.13, None, None, -11.0, None, None, None, None, None, None, None, None, None, -5.784, None, None, None, None,12.62, None, None, None, None,2018-01-05 12:00:00, None,1
64.66, None, None, None,19.65,60.53, None, None, -11.0, None, None, None, None, None, None, None, None, None, -6.011, None, None, None, None,12.22, None, None, None, None,2018-01-05 13:00:00, None,1
64.94, None, None, None,21.19,60.37, None, None, -11.0, None, None, None, None, None, None, None, None, None, -6.1, None, None, None, None,10.61, None, None, None, None,2018-01-05 14:00:00, None,1
67.52, None, None, None,20.4,58.41, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.95, None, None, None, None,10.39, None, None, None, None,2018-01-05 15:00:00, None,1
68.17, None, None, None,19.75,56.12, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.538, None, None, None, None,10.77, None, None, None, None,2018-01-05 16:00:00, None,1
66.67, None, None, None,16.54,60.25, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.715, None, None, None, None,13.4, None, None, None, None,2018-01-05 17:00:00, None,1
66.8, None, None, None,17.89,58.13, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.823, None, None, None, None,10.25, None, None, None, None,2018-01-05 18:00:00, None,1
67.09, None, None, None,17.95,59.25, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.783, None, None, None, None,9.83, None, None, None, None,2018-01-05 19:00:00, None,1
67.63, None, None, None,12.64,60.04, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.685, None, None, None, None,13.63, None, None, None, None,2018-01-05 20:00:00, None,1
68.68, None, None, None,8.86,58.75, None, None, -10.0, None, None, None, None, None, None, None, None, None, -5.45, None, None, None, None,17.39, None, None, None, None,2018-01-05 21:00:00, None,1
70.4, None, None, None,10.11,62.11, None, None, -9.0, None, None, None, None, None, None, None, None, None, -4.99, None, None, None, None,13.82, None, None, None, None,2018-01-05 22:00:00, None,1
71.2, None, None, None,9.25,62.69, None, None, -8.0, None, None, None, None, None, None, None, None, None, -4.481, None, None, None, None,11.5, None, None, None, None,2018-01-05 23:00:00, None,1
71.3, None, None, None,7.02,63.98, None, None, -8.0, None, None, None, None, None, None, None, None, None, -4.219, None, None, None, None,17.36, None, None, None, None,2018-01-06 00:00:00, None,1
71.9, None, None, None,3.988,60.32, None, None, -8.0, None, None, None, None, None, None, None, None, None, -3.9, None, None, None, None,14.6, None, None, None, None,2018-01-06 01:00:00, None,1
72.7, None, None, None,2.044,61.99, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.3, None, None, None, None,15.68, None, None, None, None,2018-01-06 02:00:00, None,1
73.2, None, None, None,0.191,107.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.82, None, None, None, None,62.59, None, None, None, None,2018-01-06 03:00:00, None,1
73.6, None, None, None,0.165,242.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.491, None, None, None, None,43.41, None, None, None, None,2018-01-06 04:00:00, None,1
73.8, None, None, None,5.13,193.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.309, None, None, None, None,22.53, None, None, None, None,2018-01-06 05:00:00, None,1
74.1, None, None, None,2.516,196.0, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.213, None, None, None, None,34.98, None, None, None, None,2018-01-06 06:00:00, None,1
74.3, None, None, None,3.499,221.7, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.145, None, None, None, None,25.87, None, None, None, None,2018-01-06 07:00:00, None,1
74.4, None, None, None,4.969,238.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.125, None, None, None, None,22.47, None, None, None, None,2018-01-06 08:00:00, None,1
74.6, None, None, None,4.948,230.9, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.066, None, None, None, None,21.95, None, None, None, None,2018-01-06 09:00:00, None,1
74.7, None, None, None,5.426,234.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.069, None, None, None, None,21.34, None, None, None, None,2018-01-06 10:00:00, None,1
75.4, None, None, None,5.06,220.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.712, None, None, None, None,15.3, None, None, None, None,2018-01-06 11:00:00, None,1
76.4, None, None, None,3.835,235.2, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.268, None, None, None, None,19.37, None, None, None, None,2018-01-06 12:00:00, None,1
77.5, None, None, None,3.984,234.5, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.02, None, None, None, None,19.95, None, None, None, None,2018-01-06 13:00:00, None,1
77.6, None, None, None,4.753,229.2, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.258, None, None, None, None,22.66, None, None, None, None,2018-01-06 14:00:00, None,1
77.6, None, None, None,4.299,231.5, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.355, None, None, None, None,17.11, None, None, None, None,2018-01-06 15:00:00, None,1
77.0, None, None, None,4.435,235.7, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.662, None, None, None, None,18.86, None, None, None, None,2018-01-06 16:00:00, None,1
75.9, None, None, None,5.713,226.0, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.942, None, None, None, None,14.27, None, None, None, None,2018-01-06 17:00:00, None,1
75.8, None, None, None,6.33,189.4, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.941, None, None, None, None,15.71, None, None, None, None,2018-01-06 18:00:00, None,1
75.7, None, None, None,6.129,192.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.96, None, None, None, None,13.83, None, None, None, None,2018-01-06 19:00:00, None,1
75.4, None, None, None,6.42,201.4, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.038, None, None, None, None,13.27, None, None, None, None,2018-01-06 20:00:00, None,1
75.1, None, None, None,7.13,196.1, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.133, None, None, None, None,15.76, None, None, None, None,2018-01-06 21:00:00, None,1
75.1, None, None, None,4.566,206.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.162, None, None, None, None,22.32, None, None, None, None,2018-01-06 22:00:00, None,1
74.9, None, None, None,4.706,198.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.193, None, None, None, None,25.0, None, None, None, None,2018-01-06 23:00:00, None,1
75.0, None, None, None,3.115,196.8, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.155, None, None, None, None,41.59, None, None, None, None,2018-01-07 00:00:00, None,1
75.1, None, None, None,2.974,198.9, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.135, None, None, None, None,37.06, None, None, None, None,2018-01-07 01:00:00, None,1
75.1, None, None, None,2.507,201.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.154, None, None, None, None,40.13, None, None, None, None,2018-01-07 02:00:00, None,1
75.1, None, None, None,1.785,200.7, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.087, None, None, None, None,45.06, None, None, None, None,2018-01-07 03:00:00, None,1
75.2, None, None, None,1.76,191.1, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.066, None, None, None, None,44.71, None, None, None, None,2018-01-07 04:00:00, None,1
75.2, None, None, None,0.166,174.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.059, None, None, None, None,50.81, None, None, None, None,2018-01-07 05:00:00, None,1
75.2, None, None, None,0.099,120.1, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.057, None, None, None, None,59.77, None, None, None, None,2018-01-07 06:00:00, None,1
75.2, None, None, None,0.178,157.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.085, None, None, None, None,70.0, None, None, None, None,2018-01-07 07:00:00, None,1
75.0, None, None, None,0.214,147.4, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.153, None, None, None, None,65.74, None, None, None, None,2018-01-07 08:00:00, None,1
75.1, None, None, None,0.054,114.0, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.095, None, None, None, None,76.0, None, None, None, None,2018-01-07 09:00:00, None,1
75.7, None, None, None,0.327,74.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.837, None, None, None, None,64.91, None, None, None, None,2018-01-07 10:00:00, None,1
75.9, None, None, None,0.001,43.62, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.749, None, None, None, None,62.32, None, None, None, None,2018-01-07 11:00:00, None,1
76.4, None, None, None,0.0,34.77, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.565, None, None, None, None,0.275, None, None, None, None,2018-01-07 12:00:00, None,1
76.6, None, None, None,6.578,48.55, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.498, None, None, None, None,15.83, None, None, None, None,2018-01-07 13:00:00, None,1
75.6, None, None, None,5.73,53.72, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.806, None, None, None, None,15.93, None, None, None, None,2018-01-07 14:00:00, None,1
75.5, None, None, None,5.104,48.17, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.873, None, None, None, None,16.52, None, None, None, None,2018-01-07 15:00:00, None,1
74.9, None, None, None,6.108,56.01, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.144, None, None, None, None,14.65, None, None, None, None,2018-01-07 16:00:00, None,1
74.8, None, None, None,6.203,53.22, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.26, None, None, None, None,13.95, None, None, None, None,2018-01-07 17:00:00, None,1
74.6, None, None, None,2.112,59.83, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.316, None, None, None, None,21.0, None, None, None, None,2018-01-07 18:00:00, None,1
74.7, None, None, None,2.513,43.53, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.317, None, None, None, None,12.35, None, None, None, None,2018-01-07 19:00:00, None,1
74.6, None, None, None,4.097,52.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.279, None, None, None, None,13.52, None, None, None, None,2018-01-07 20:00:00, None,1
74.6, None, None, None,5.014,53.71, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.28, None, None, None, None,21.3, None, None, None, None,2018-01-07 21:00:00, None,1
74.4, None, None, None,8.85,49.13, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.384, None, None, None, None,13.02, None, None, None, None,2018-01-07 22:00:00, None,1
74.4, None, None, None,8.45,60.21, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.394, None, None, None, None,16.93, None, None, None, None,2018-01-07 23:00:00, None,1
