pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 11.5, 0.0, None, None, 322.0, None, None,2020-07-22 18:00:00, None,30
None, None, None, None, None, 11.6, 0.0, None, None, 322.0, None, None,2020-07-22 19:00:00, None,30
None, None, None, None, None, 11.6, 0.0, None, None, 322.0, None, None,2020-07-22 20:00:00, None,30
None, None, None, None, None, 14.1, 0.0, None, None, 322.0, None, None,2020-07-22 21:00:00, None,30
None, None, None, None, None, 12.8, None, None, None, 322.0, None, None,2020-07-22 22:00:00, None,30
None, None, None, None, None, 12.5, 1.0, None, None, 322.0, None, None,2020-07-22 23:00:00, None,30
None, None, None, None, None, 13.5, 0.0, None, None, 323.0, None, None,2020-07-23 00:00:00, None,30
None, None, None, None, None, 13.2, 0.0, None, None, 323.0, None, None,2020-07-23 01:00:00, None,30
None, None, None, None, None, 11.4, 0.0, None, None, 323.0, None, None,2020-07-23 02:00:00, None,30
None, None, None, None, None, 11.2, 1.0, None, None, 324.0, None, None,2020-07-23 03:00:00, None,30
None, None, None, None, None, 10.1, 0.0, None, None, 324.0, None, None,2020-07-23 04:00:00, None,30
None, None, None, None, None, 9.6, 0.0, None, None, 324.0, None, None,2020-07-23 05:00:00, None,30
None, None, None, None, None, 8.8, 0.0, None, None, 324.0, None, None,2020-07-23 06:00:00, None,30
None, None, None, None, None, 8.3, 0.0, None, None, 325.0, None, None,2020-07-23 07:00:00, None,30
None, None, None, None, None, 7.9, 0.0, None, None, 325.0, None, None,2020-07-23 08:00:00, None,30
None, None, None, None, None, 7.6, 0.0, None, None, 325.0, None, None,2020-07-23 09:00:00, None,30
None, None, None, None, None, 7.7, 0.0, None, None, 325.0, None, None,2020-07-23 10:00:00, None,30
None, None, None, None, None, 8.1, 0.0, None, None, 325.0, None, None,2020-07-23 11:00:00, None,30
None, None, None, None, None, 8.3, 0.0, None, None, 325.0, None, None,2020-07-23 12:00:00, None,30
None, None, None, None, None, 8.3, 0.0, None, None, 325.0, None, None,2020-07-23 13:00:00, None,30
None, None, None, None, None, 8.7, 0.0, None, None, 325.0, None, None,2020-07-23 14:00:00, None,30
None, None, None, None, None, 8.9, 0.0, None, None, 325.0, None, None,2020-07-23 15:00:00, None,30
None, 0.0, None, None, None, 10.1, 1.0, None, None, 325.0, None, None,2020-07-23 16:00:00, None,30
None, None, None, None, None, 11.0, None, None, None, 325.0, None, None,2020-07-23 17:00:00, None,30
None, None, None, None, None, 10.3, 0.0, None, None, 325.0, None, None,2020-07-23 18:00:00, None,30
None, None, None, None, None, 13.4, None, None, None, 325.0, None, None,2020-07-23 19:00:00, None,30
None, None, None, None, None, 10.1, None, None, None, 325.0, None, None,2020-07-23 20:00:00, None,30
None, None, None, None, None, 9.3, 0.0, None, None, 325.0, None, None,2020-07-23 21:00:00, None,30
None, None, None, None, None, 12.3, 0.0, None, None, 325.0, None, None,2020-07-23 22:00:00, None,30
None, None, None, None, None, 13.5, None, None, None, 325.0, None, None,2020-07-23 23:00:00, None,30
None, None, None, None, None, 11.6, None, None, None, 324.0, None, None,2020-07-24 00:00:00, None,30
None, None, None, None, None, 11.3, None, None, None, 325.0, None, None,2020-07-24 01:00:00, None,30
None, None, None, None, None, 9.4, 0.0, None, None, 326.0, None, None,2020-07-24 02:00:00, None,30
None, None, None, None, None, 8.4, 0.0, None, None, 326.0, None, None,2020-07-24 03:00:00, None,30
None, None, None, None, None, 7.6, 0.0, None, None, 326.0, None, None,2020-07-24 04:00:00, None,30
None, None, None, None, None, 7.4, 0.0, None, None, 326.0, None, None,2020-07-24 05:00:00, None,30
None, None, None, None, None, 6.9, 0.0, None, None, 326.0, None, None,2020-07-24 06:00:00, None,30
None, None, None, None, None, 6.8, 0.0, None, None, 327.0, None, None,2020-07-24 07:00:00, None,30
None, None, None, None, None, 6.4, 0.0, None, None, 327.0, None, None,2020-07-24 08:00:00, None,30
None, None, None, None, None, 6.3, 0.0, None, None, 327.0, None, None,2020-07-24 09:00:00, None,30
None, None, None, None, None, 5.9, 0.0, None, None, 327.0, None, None,2020-07-24 10:00:00, None,30
None, None, None, None, None, 5.6, 0.0, None, None, 327.0, None, None,2020-07-24 11:00:00, None,30
None, None, None, None, None, 5.5, 0.0, None, None, 327.0, None, None,2020-07-24 12:00:00, None,30
None, None, None, None, None, 5.3, 0.0, None, None, 327.0, None, None,2020-07-24 13:00:00, None,30
None, None, None, None, None, 5.7, 0.0, None, None, 327.0, None, None,2020-07-24 14:00:00, None,30
None, None, None, None, None, 6.9, None, None, None, 327.0, None, None,2020-07-24 15:00:00, None,30
None, 0.0, None, None, None, 5.9, 0.0, None, None, 327.0, None, None,2020-07-24 16:00:00, None,30
None, None, None, None, None, 6.7, 1.0, None, None, 327.0, None, None,2020-07-24 17:00:00, None,30
None, None, None, None, None, 7.4, 0.0, None, None, 327.0, None, None,2020-07-24 18:00:00, None,30
None, None, None, None, None, 6.4, 0.0, None, None, 327.0, None, None,2020-07-24 19:00:00, None,30
None, None, None, None, None, 6.2, None, None, None, 327.0, None, None,2020-07-24 20:00:00, None,30
None, None, None, None, None, 7.5, 0.0, None, None, 327.0, None, None,2020-07-24 21:00:00, None,30
None, None, None, None, None, 8.2, 0.0, None, None, 327.0, None, None,2020-07-24 22:00:00, None,30
None, None, None, None, None, 8.0, 1.0, None, None, 327.0, None, None,2020-07-24 23:00:00, None,30
None, None, None, None, None, 7.1, 0.0, None, None, 327.0, None, None,2020-07-25 00:00:00, None,30
None, None, None, None, None, 7.0, 0.0, None, None, 327.0, None, None,2020-07-25 01:00:00, None,30
None, None, None, None, None, 6.7, 0.0, None, None, 327.0, None, None,2020-07-25 02:00:00, None,30
None, None, None, None, None, 6.3, 0.0, None, None, 328.0, None, None,2020-07-25 03:00:00, None,30
None, None, None, None, None, 5.7, 0.0, None, None, 328.0, None, None,2020-07-25 04:00:00, None,30
None, None, None, None, None, 5.3, 0.0, None, None, 328.0, None, None,2020-07-25 05:00:00, None,30
None, None, None, None, None, 4.6, 0.0, None, None, 328.0, None, None,2020-07-25 06:00:00, None,30
None, None, None, None, None, 4.7, 0.0, None, None, 328.0, None, None,2020-07-25 07:00:00, None,30
None, None, None, None, None, 4.6, 0.0, None, None, 328.0, None, None,2020-07-25 08:00:00, None,30
None, None, None, None, None, 4.3, 0.0, None, None, 328.0, None, None,2020-07-25 09:00:00, None,30
None, None, None, None, None, 4.5, None, None, None, 328.0, None, None,2020-07-25 10:00:00, None,30
None, None, None, None, None, 4.2, None, None, None, 328.0, None, None,2020-07-25 11:00:00, None,30
None, None, None, None, None, 4.0, None, None, None, 328.0, None, None,2020-07-25 12:00:00, None,30
None, None, None, None, None, 4.4, None, None, None, 328.0, None, None,2020-07-25 13:00:00, None,30
None, None, None, None, None, 5.4, None, None, None, 328.0, None, None,2020-07-25 14:00:00, None,30
None, None, None, None, None, 7.9, None, None, None, 328.0, None, None,2020-07-25 15:00:00, None,30
None, 0.0, None, None, None, 10.1, None, None, None, 328.0, None, None,2020-07-25 16:00:00, None,30
None, None, None, None, None, 11.5, None, None, None, 327.0, None, None,2020-07-25 17:00:00, None,30
None, None, None, None, None, 12.8, None, None, None, 327.0, None, None,2020-07-25 18:00:00, None,30
None, None, None, None, None, 14.0, 0.0, None, None, 327.0, None, None,2020-07-25 19:00:00, None,30
None, None, None, None, None, 13.7, 0.0, None, None, 326.0, None, None,2020-07-25 20:00:00, None,30
None, None, None, None, None, 13.9, 0.0, None, None, 326.0, None, None,2020-07-25 21:00:00, None,30
None, None, None, None, None, 15.0, None, None, None, 326.0, None, None,2020-07-25 22:00:00, None,30
None, None, None, None, None, 14.7, None, None, None, 326.0, None, None,2020-07-25 23:00:00, None,30
None, None, None, None, None, 15.9, 1.0, None, None, 326.0, None, None,2020-07-26 00:00:00, None,30
None, None, None, None, None, 14.4, 0.0, None, None, 326.0, None, None,2020-07-26 01:00:00, None,30
None, None, None, None, None, 14.6, None, None, None, 326.0, None, None,2020-07-26 02:00:00, None,30
None, None, None, None, None, 13.8, None, None, None, 326.0, None, None,2020-07-26 03:00:00, None,30
None, None, None, None, None, 10.4, 1.0, None, None, 327.0, None, None,2020-07-26 04:00:00, None,30
None, None, None, None, None, 11.1, 0.0, None, None, 327.0, None, None,2020-07-26 05:00:00, None,30
None, None, None, None, None, 10.7, 0.0, None, None, 327.0, None, None,2020-07-26 06:00:00, None,30
None, None, None, None, None, 10.2, 1.0, None, None, 327.0, None, None,2020-07-26 07:00:00, None,30
None, None, None, None, None, 11.6, None, None, None, 327.0, None, None,2020-07-26 08:00:00, None,30
None, None, None, None, None, 11.8, 0.0, None, None, 327.0, None, None,2020-07-26 09:00:00, None,30
None, None, None, None, None, 12.0, 0.0, None, None, 327.0, None, None,2020-07-26 10:00:00, None,30
None, None, None, None, None, 12.6, None, None, None, 327.0, None, None,2020-07-26 11:00:00, None,30
None, None, None, None, None, 12.7, None, None, None, 327.0, None, None,2020-07-26 12:00:00, None,30
None, None, None, None, None, 13.6, None, None, None, 327.0, None, None,2020-07-26 13:00:00, None,30
None, None, None, None, None, 15.0, None, None, None, 326.0, None, None,2020-07-26 14:00:00, None,30
None, None, None, None, None, 17.3, None, None, None, 326.0, None, None,2020-07-26 15:00:00, None,30
None, 0.0, None, None, None, 19.5, None, None, None, 326.0, None, None,2020-07-26 16:00:00, None,30
None, None, None, None, None, 20.0, None, None, None, 325.0, None, None,2020-07-26 17:00:00, None,30
None, None, None, None, None, 20.8, None, None, None, 324.0, None, None,2020-07-26 18:00:00, None,30
None, None, None, None, None, 21.1, None, None, None, 324.0, None, None,2020-07-26 19:00:00, None,30
None, None, None, None, None, 21.9, 0.0, None, None, 324.0, None, None,2020-07-26 20:00:00, None,30
None, None, None, None, None, 23.6, 0.0, None, None, 323.0, None, None,2020-07-26 21:00:00, None,30
None, None, None, None, None, 23.6, 0.0, None, None, 323.0, None, None,2020-07-26 22:00:00, None,30
None, None, None, None, None, 23.6, None, None, None, 322.0, None, None,2020-07-26 23:00:00, None,30
None, None, None, None, None, 23.6, None, None, None, 322.0, None, None,2020-07-27 00:00:00, None,30
None, None, None, None, None, 22.9, None, None, None, 321.0, None, None,2020-07-27 01:00:00, None,30
None, None, None, None, None, 23.3, None, None, None, 321.0, None, None,2020-07-27 02:00:00, None,30
None, None, None, None, None, 22.0, None, None, None, 321.0, None, None,2020-07-27 03:00:00, None,30
None, None, None, None, None, 18.9, 0.0, None, None, 321.0, None, None,2020-07-27 04:00:00, None,30
None, None, None, None, None, 19.0, 1.0, None, None, 322.0, None, None,2020-07-27 05:00:00, None,30
None, None, None, None, None, 18.8, 0.0, None, None, 322.0, None, None,2020-07-27 06:00:00, None,30
None, None, None, None, None, 18.9, 0.0, None, None, 322.0, None, None,2020-07-27 07:00:00, None,30
None, None, None, None, None, 19.5, None, None, None, 321.0, None, None,2020-07-27 08:00:00, None,30
None, None, None, None, None, 19.7, 0.0, None, None, 321.0, None, None,2020-07-27 09:00:00, None,30
None, None, None, None, None, 19.2, 0.0, None, None, 321.0, None, None,2020-07-27 10:00:00, None,30
None, None, None, None, None, 19.0, 0.0, None, None, 321.0, None, None,2020-07-27 11:00:00, None,30
None, None, None, None, None, 19.1, 0.0, None, None, 321.0, None, None,2020-07-27 12:00:00, None,30
None, None, None, None, None, 18.5, 0.0, None, None, 321.0, None, None,2020-07-27 13:00:00, None,30
None, None, None, None, None, 18.6, 0.0, None, None, 321.0, None, None,2020-07-27 14:00:00, None,30
None, None, None, None, None, 20.6, None, None, None, 321.0, None, None,2020-07-27 15:00:00, None,30
None, 0.0, None, None, None, 22.4, None, None, None, 320.0, None, None,2020-07-27 16:00:00, None,30
None, None, None, None, None, 22.8, None, None, None, 320.0, None, None,2020-07-27 17:00:00, None,30
None, None, None, None, None, 23.0, 0.0, None, None, 319.0, None, None,2020-07-27 18:00:00, None,30
None, None, None, None, None, 23.7, 0.0, None, None, 319.0, None, None,2020-07-27 19:00:00, None,30
None, None, None, None, None, 23.8, 0.0, None, None, 319.0, None, None,2020-07-27 20:00:00, None,30
None, None, None, None, None, 24.3, None, None, None, 319.0, None, None,2020-07-27 21:00:00, None,30
None, None, None, None, None, 23.9, 0.0, None, None, 319.0, None, None,2020-07-27 22:00:00, None,30
None, None, None, None, None, 23.6, None, None, None, 318.0, 0.0, None,2020-07-27 23:00:00, None,30
None, None, None, None, None, 23.6, 0.0, None, None, 318.0, 0.0, None,2020-07-28 00:00:00, None,30
None, None, None, None, None, 23.6, None, None, None, 318.0, 0.0, None,2020-07-28 01:00:00, None,30
None, None, None, None, None, 22.1, None, None, None, 318.0, 0.0, None,2020-07-28 02:00:00, None,30
None, None, None, None, None, 20.3, None, None, None, 318.0, 0.0, None,2020-07-28 03:00:00, None,30
None, None, None, None, None, 18.1, 0.0, None, None, 318.0, None, None,2020-07-28 04:00:00, None,30
None, None, None, None, None, 18.3, 0.0, None, None, 319.0, None, None,2020-07-28 05:00:00, None,30
None, None, None, None, None, 17.9, None, None, None, 319.0, None, None,2020-07-28 06:00:00, None,30
None, None, None, None, None, 17.5, 0.0, None, None, 319.0, None, None,2020-07-28 07:00:00, None,30
None, None, None, None, None, 17.1, 0.0, None, None, 319.0, None, None,2020-07-28 08:00:00, None,30
None, None, None, None, None, 16.5, 0.0, None, None, 319.0, None, None,2020-07-28 09:00:00, None,30
None, None, None, None, None, 15.7, None, None, None, 319.0, None, None,2020-07-28 10:00:00, None,30
None, None, None, None, None, 15.8, 0.0, None, None, 320.0, None, None,2020-07-28 11:00:00, None,30
None, None, None, None, None, 15.5, None, None, None, 319.0, None, None,2020-07-28 12:00:00, None,30
None, None, None, None, None, 15.2, 0.0, None, None, 319.0, None, None,2020-07-28 13:00:00, None,30
None, None, None, None, None, 15.1, 0.0, None, None, 319.0, None, None,2020-07-28 14:00:00, None,30
None, None, None, None, None, 15.6, 0.0, None, None, 319.0, None, None,2020-07-28 15:00:00, None,30
None, 0.0, None, None, None, 16.9, None, None, None, 319.0, None, None,2020-07-28 16:00:00, None,30
None, None, None, None, None, 17.6, 0.0, None, None, 318.0, None, None,2020-07-28 17:00:00, None,30
None, None, None, None, None, 18.1, 1.0, None, None, 318.0, None, None,2020-07-28 18:00:00, None,30
None, None, None, None, None, 19.5, None, None, None, 318.0, None, None,2020-07-28 19:00:00, None,30
None, None, None, None, None, 18.5, None, None, None, 318.0, None, None,2020-07-28 20:00:00, None,30
None, None, None, None, None, 18.7, None, None, None, 318.0, None, None,2020-07-28 21:00:00, None,30
None, None, None, None, None, 20.4, None, None, None, 318.0, None, None,2020-07-28 22:00:00, None,30
None, None, None, None, None, 18.8, 0.0, None, None, 318.0, None, None,2020-07-28 23:00:00, None,30
