RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
82.8, None, None, None,3.581,108.0, None, None,-16.0,939.0, None, None, None, None, None, 9.36, None, None,-13.72, None, None, None, None,46.08, None, None, None, None, None, None,2016-01-01 00:00:00, None,1
83.7, None, None, None,2.776,170.1, None, None,-16.0,939.0, None, None, None, None, None, 9.36, None, None,-13.72, None, None, None, None,22.15, None, None, None, None, None, None,2016-01-01 01:00:00, None,1
82.2, None, None, None,2.864,79.67, None, None,-16.0,939.0, None, None, None, None, None, 9.31, None, None,-14.21, None, None, None, None,28.1, None, None, None, None, None, None,2016-01-01 02:00:00, None,1
82.3, None, None, None,2.906,98.5, None, None,-16.0,939.0, None, None, None, None, None, 9.23, None, None,-14.34, None, None, None, None,37.74, None, None, None, None, None, None,2016-01-01 03:00:00, None,1
81.8, None, None, None,4.255,81.6, None, None,-17.0,939.0, None, None, None, None, None, 9.25, None, None,-14.6, None, None, None, None,20.13, None, None, None, None, None, None,2016-01-01 04:00:00, None,1
81.0, None, None, None,3.396,75.38, None, None,-17.0,939.0, None, None, None, None, None, 9.3, None, None,-14.77, None, None, None, None,24.19, None, None, None, None, None, None,2016-01-01 05:00:00, None,1
79.31, None, None, None,4.677,78.72, None, None,-18.0,939.0, None, None, None, None, None, 9.26, None, None,-15.1, None, None, None, None,20.1, None, None, None, None, None, None,2016-01-01 06:00:00, None,1
80.9, None, None, None,1.546,68.28, None, None,-17.0,938.0, None, None, None, None, None, 9.31, None, None,-15.0, None, None, None, None,34.24, None, None, None, None, None, None,2016-01-01 07:00:00, None,1
81.2, None, None, None,2.444,71.58, None, None,-17.0,938.0, None, None, None, None, None, 9.29, None, None,-14.98, None, None, None, None,41.24, None, None, None, None, None, None,2016-01-01 08:00:00, None,1
78.9, None, None, None,4.325,71.34, None, None,-18.0,939.0, None, None, None, None, None, 9.26, None, None,-14.97, None, None, None, None,20.34, None, None, None, None, None, None,2016-01-01 09:00:00, None,1
79.21, None, None, None,3.457,58.44, None, None,-17.0,939.0, None, None, None, None, None, 9.25, None, None,-14.46, None, None, None, None,26.77, None, None, None, None, None, None,2016-01-01 10:00:00, None,1
81.4, None, None, None,3.141,45.79, None, None,-17.0,938.0, None, None, None, None, None, 9.25, None, None,-14.39, None, None, None, None,31.43, None, None, None, None, None, None,2016-01-01 11:00:00, None,1
78.72, None, None, None,2.095,310.6, None, None,-16.0,938.0, None, None, None, None, None, 9.17, None, None,-13.92, None, None, None, None,76.23, None, None, None, None, None, None,2016-01-01 12:00:00, None,1
78.09, None, None, None,2.692,282.4, None, None,-16.0,937.0, None, None, None, None, None, 9.22, None, None,-13.69, None, None, None, None,61.97, None, None, None, None, None, None,2016-01-01 13:00:00, None,1
77.88, None, None, None,3.137,204.6, None, None,-16.0,937.0, None, None, None, None, None, 9.24, None, None,-13.62, None, None, None, None,78.13, None, None, None, None, None, None,2016-01-01 14:00:00, None,1
78.35, None, None, None,2.719,219.8, None, None,-17.0,936.0, None, None, None, None, None, 9.19, None, None,-14.0, None, None, None, None,51.25, None, None, None, None, None, None,2016-01-01 15:00:00, None,1
80.1, None, None, None,2.104,340.1, None, None,-17.0,936.0, None, None, None, None, None, 9.25, None, None,-14.48, None, None, None, None,47.97, None, None, None, None, None, None,2016-01-01 16:00:00, None,1
81.1, None, None, None,3.094,357.8, None, None,-17.0,936.0, None, None, None, None, None, 9.23, None, None,-14.6, None, None, None, None,19.65, None, None, None, None, None, None,2016-01-01 17:00:00, None,1
82.0, None, None, None,2.148,79.64, None, None,-17.0,936.0, None, None, None, None, None, 9.21, None, None,-14.73, None, None, None, None,62.74, None, None, None, None, None, None,2016-01-01 18:00:00, None,1
80.5, None, None, None,1.954,192.3, None, None,-18.0,935.0, None, None, None, None, None, 9.15, None, None,-15.28, None, None, None, None,76.79, None, None, None, None, None, None,2016-01-01 19:00:00, None,1
