RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
74.42, None, None, None,1.26,204.5, None, None, None, None, None, None, None, None, None, 67.0, None, None,0.408, None, None, None, None,47.91, None, None, None, None,2016-01-01 12:00:00,1
76.65, None, None, None,2.933,243.5, None, None, None, None, None, None, None, None, None, 67.09, None, None,1.12, None, None, None, None,23.42, None, None, None, None,2016-01-01 13:00:00,1
72.82, None, None, None,1.722,241.1, None, None, None, None, None, None, None, None, None, 66.33, None, None,1.922, None, None, None, None,19.62, None, None, None, None,2016-01-01 14:00:00,1
68.86, None, None, None,1.293,291.3, None, None, None, None, None, None, None, None, None, 66.92, None, None,-0.641, None, None, None, None,57.24, None, None, None, None,2016-01-01 15:00:00,1
52.29, None, None, None,0.299,30.27, None, None, None, None, None, None, None, None, None, 66.75, None, None,-1.174, None, None, None, None,12.16, None, None, None, None,2016-01-01 16:00:00,1
39.79, None, None, None,0.639,19.19, None, None, None, None, None, None, None, None, None, 66.71, None, None,-1.402, None, None, None, None,1.602, None, None, None, None,2016-01-01 17:00:00,1
41.6, None, None, None,0.916,12.7, None, None, None, None, None, None, None, None, None, 66.6, None, None,-1.592, None, None, None, None,12.9, None, None, None, None,2016-01-01 18:00:00,1
36.56, None, None, None,0.908,18.81, None, None, None, None, None, None, None, None, None, 66.54, None, None,-1.467, None, None, None, None,4.44, None, None, None, None,2016-01-01 19:00:00,1
33.17, None, None, None,0.96,20.78, None, None, None, None, None, None, None, None, None, 66.45, None, None,-0.939, None, None, None, None,7.074, None, None, None, None,2016-01-01 20:00:00,1
38.29, None, None, None,0.624,4.95, None, None, None, None, None, None, None, None, None, 66.32, None, None,-1.812, None, None, None, None,19.31, None, None, None, None,2016-01-01 21:00:00,1
34.81, None, None, None,0.783,17.35, None, None, None, None, None, None, None, None, None, 66.31, None, None,-1.597, None, None, None, None,3.561, None, None, None, None,2016-01-01 22:00:00,1
31.47, None, None, None,0.777,18.9, None, None, None, None, None, None, None, None, None, 66.33, None, None,-1.534, None, None, None, None,2.697, None, None, None, None,2016-01-01 23:00:00,1
39.21, None, None, None,0.467,32.13, None, None, None, None, None, None, None, None, None, 66.24, None, None,-2.694, None, None, None, None,28.3, None, None, None, None,2016-01-02 00:00:00,1
38.5, None, None, None,0.855,8.33, None, None, None, None, None, None, None, None, None, 66.2, None, None,-2.263, None, None, None, None,11.92, None, None, None, None,2016-01-02 01:00:00,1
38.52, None, None, None,0.531,19.86, None, None, None, None, None, None, None, None, None, 66.19, None, None,-2.594, None, None, None, None,1.274, None, None, None, None,2016-01-02 02:00:00,1
31.51, None, None, None,0.515,13.59, None, None, None, None, None, None, None, None, None, 66.23, None, None,-2.281, None, None, None, None,3.548, None, None, None, None,2016-01-02 03:00:00,1
36.72, None, None, None,0.52,17.88, None, None, None, None, None, None, None, None, None, 66.2, None, None,-2.691, None, None, None, None,8.4, None, None, None, None,2016-01-02 04:00:00,1
36.68, None, None, None,0.662,14.33, None, None, None, None, None, None, None, None, None, 66.08, None, None,-2.465, None, None, None, None,3.405, None, None, None, None,2016-01-02 05:00:00,1
33.41, None, None, None,0.386,9.97, None, None, None, None, None, None, None, None, None, 66.06, None, None,-2.668, None, None, None, None,4.244, None, None, None, None,2016-01-02 06:00:00,1
39.17, None, None, None,0.529,7.195, None, None, None, None, None, None, None, None, None, 66.05, None, None,-3.675, None, None, None, None,46.46, None, None, None, None,2016-01-02 07:00:00,1
34.83, None, None, None,0.591,23.6, None, None, None, None, None, None, None, None, None, 66.19, None, None,-3.2, None, None, None, None,28.67, None, None, None, None,2016-01-02 08:00:00,1
40.12, None, None, None,2.594,90.5, None, None, None, None, None, None, None, None, None, 65.84, None, None,-2.92, None, None, None, None,39.51, None, None, None, None,2016-01-02 09:00:00,1
37.52, None, None, None,3.092,110.1, None, None, None, None, None, None, None, None, None, 65.97, None, None,-1.385, None, None, None, None,40.62, None, None, None, None,2016-01-02 10:00:00,1
39.28, None, None, None,3.79,137.6, None, None, None, None, None, None, None, None, None, 66.11, None, None,-1.012, None, None, None, None,43.52, None, None, None, None,2016-01-02 11:00:00,1
52.64, None, None, None,2.325,197.2, None, None, None, None, None, None, None, None, None, 65.93, None, None,-1.918, None, None, None, None,47.1, None, None, None, None,2016-01-02 12:00:00,1
54.07, None, None, None,1.973,195.7, None, None, None, None, None, None, None, None, None, 65.93, None, None,-1.656, None, None, None, None,37.81, None, None, None, None,2016-01-02 13:00:00,1
51.04, None, None, None,2.661,209.0, None, None, None, None, None, None, None, None, None, 65.86, None, None,-2.529, None, None, None, None,34.75, None, None, None, None,2016-01-02 14:00:00,1
45.83, None, None, None,0.918,248.5, None, None, None, None, None, None, None, None, None, 65.67, None, None,-3.346, None, None, None, None,69.49, None, None, None, None,2016-01-02 15:00:00,1
48.41, None, None, None,1.205,77.4, None, None, None, None, None, None, None, None, None, 65.53, None, None,-3.919, None, None, None, None,25.98, None, None, None, None,2016-01-02 16:00:00,1
44.27, None, None, None,2.28,95.9, None, None, None, None, None, None, None, None, None, 65.55, None, None,-4.445, None, None, None, None,23.21, None, None, None, None,2016-01-02 17:00:00,1
46.98, None, None, None,4.846,97.0, None, None, None, None, None, None, None, None, None, 65.59, None, None,-5.824, None, None, None, None,30.69, None, None, None, None,2016-01-02 18:00:00,1
50.15, None, None, None,5.031,93.2, None, None, None, None, None, None, None, None, None, 65.38, None, None,-6.697, None, None, None, None,28.49, None, None, None, None,2016-01-02 19:00:00,1
63.38, None, None, None,4.167,122.0, None, None, None, None, None, None, None, None, None, 65.42, None, None,-7.988, None, None, None, None,45.55, None, None, None, None,2016-01-02 20:00:00,1
62.49, None, None, None,4.525,125.5, None, None, None, None, None, None, None, None, None, 65.39, None, None,-8.34, None, None, None, None,39.43, None, None, None, None,2016-01-02 21:00:00,1
59.22, None, None, None,5.934,99.4, None, None, None, None, None, None, None, None, None, 65.34, None, None,-8.06, None, None, None, None,32.96, None, None, None, None,2016-01-02 22:00:00,1
58.93, None, None, None,1.101,340.2, None, None, None, None, None, None, None, None, None, 65.28, None, None,-8.84, None, None, None, None,52.39, None, None, None, None,2016-01-02 23:00:00,1
57.97, None, None, None,1.096,303.8, None, None, None, None, None, None, None, None, None, 65.32, None, None,-8.67, None, None, None, None,46.18, None, None, None, None,2016-01-03 00:00:00,1
65.93, None, None, None,2.214,280.4, None, None, None, None, None, None, None, None, None, 65.12, None, None,-9.27, None, None, None, None,39.69, None, None, None, None,2016-01-03 01:00:00,1
61.11, None, None, None,0.297,11.93, None, None, None, None, None, None, None, None, None, 65.2, None, None,-8.88, None, None, None, None,49.46, None, None, None, None,2016-01-03 02:00:00,1
60.65, None, None, None,0.367,9.45, None, None, None, None, None, None, None, None, None, 65.17, None, None,-8.87, None, None, None, None,52.91, None, None, None, None,2016-01-03 03:00:00,1
60.03, None, None, None,0.852,67.64, None, None, None, None, None, None, None, None, None, 65.05, None, None,-8.77, None, None, None, None,40.72, None, None, None, None,2016-01-03 04:00:00,1
65.29, None, None, None,0.316,189.5, None, None, None, None, None, None, None, None, None, 65.08, None, None,-9.54, None, None, None, None,60.46, None, None, None, None,2016-01-03 05:00:00,1
53.13, None, None, None,1.941,103.4, None, None, None, None, None, None, None, None, None, 65.3, None, None,-7.747, None, None, None, None,57.03, None, None, None, None,2016-01-03 06:00:00,1
58.95, None, None, None,2.919,105.4, None, None, None, None, None, None, None, None, None, 65.07, None, None,-8.6, None, None, None, None,44.68, None, None, None, None,2016-01-03 07:00:00,1
61.27, None, None, None,5.721,87.9, None, None, None, None, None, None, None, None, None, 65.08, None, None,-8.33, None, None, None, None,32.73, None, None, None, None,2016-01-03 08:00:00,1
63.68, None, None, None,4.357,124.8, None, None, None, None, None, None, None, None, None, 65.04, None, None,-8.01, None, None, None, None,56.56, None, None, None, None,2016-01-03 09:00:00,1
62.11, None, None, None,6.161,111.9, None, None, None, None, None, None, None, None, None, 64.99, None, None,-7.289, None, None, None, None,47.8, None, None, None, None,2016-01-03 10:00:00,1
63.06, None, None, None,8.05,124.3, None, None, None, None, None, None, None, None, None, 64.93, None, None,-6.867, None, None, None, None,40.57, None, None, None, None,2016-01-03 11:00:00,1
63.24, None, None, None,8.92,140.9, None, None, None, None, None, None, None, None, None, 64.88, None, None,-6.06, None, None, None, None,40.06, None, None, None, None,2016-01-03 12:00:00,1
68.96, None, None, None,8.47,139.0, None, None, None, None, None, None, None, None, None, 64.89, None, None,-7.308, None, None, None, None,42.59, None, None, None, None,2016-01-03 13:00:00,1
73.29, None, None, None,6.323,165.1, None, None, None, None, None, None, None, None, None, 64.9, None, None,-7.261, None, None, None, None,46.0, None, None, None, None,2016-01-03 14:00:00,1
76.65, None, None, None,4.583,122.0, None, None, None, None, None, None, None, None, None, 64.89, None, None,-6.853, None, None, None, None,54.49, None, None, None, None,2016-01-03 15:00:00,1
85.1, None, None, None,7.691,121.7, None, None, None, None, None, None, None, None, None, 64.79, None, None,-8.31, None, None, None, None,38.98, None, None, None, None,2016-01-03 16:00:00,1
90.1, None, None, None,5.954,161.6, None, None, None, None, None, None, None, None, None, 65.0, None, None,-7.945, None, None, None, None,52.42, None, None, None, None,2016-01-03 17:00:00,1
90.8, None, None, None,5.352,163.4, None, None, None, None, None, None, None, None, None, 64.96, None, None,-8.09, None, None, None, None,49.04, None, None, None, None,2016-01-03 18:00:00,1
90.6, None, None, None,5.921,147.7, None, None, None, None, None, None, None, None, None, 64.98, None, None,-7.773, None, None, None, None,48.28, None, None, None, None,2016-01-03 19:00:00,1
91.1, None, None, None,7.067,154.0, None, None, None, None, None, None, None, None, None, 65.02, None, None,-7.733, None, None, None, None,49.34, None, None, None, None,2016-01-03 20:00:00,1
91.3, None, None, None,6.601,144.2, None, None, None, None, None, None, None, None, None, 65.03, None, None,-7.606, None, None, None, None,40.45, None, None, None, None,2016-01-03 21:00:00,1
90.5, None, None, None,5.548,139.0, None, None, None, None, None, None, None, None, None, 65.03, None, None,-7.662, None, None, None, None,38.47, None, None, None, None,2016-01-03 22:00:00,1
90.2, None, None, None,2.867,94.9, None, None, None, None, None, None, None, None, None, 64.34, None, None,-7.547, None, None, None, None,52.08, None, None, None, None,2016-01-03 23:00:00,1
90.6, None, None, None,2.914,130.6, None, None, None, None, None, None, None, None, None, 65.31, None, None,-7.19, None, None, None, None,47.66, None, None, None, None,2016-01-04 00:00:00,1
90.5, None, None, None,4.239,140.6, None, None, None, None, None, None, None, None, None, 67.0, None, None,-7.258, None, None, None, None,47.47, None, None, None, None,2016-01-04 01:00:00,1
90.8, None, None, None,4.961,143.5, None, None, None, None, None, None, None, None, None, 66.83, None, None,-6.894, None, None, None, None,52.88, None, None, None, None,2016-01-04 02:00:00,1
91.1, None, None, None,6.477,118.8, None, None, None, None, None, None, None, None, None, 66.62, None, None,-6.925, None, None, None, None,28.81, None, None, None, None,2016-01-04 03:00:00,1
91.2, None, None, None,6.696,129.0, None, None, None, None, None, None, None, None, None, 66.75, None, None,-6.903, None, None, None, None,36.19, None, None, None, None,2016-01-04 04:00:00,1
91.1, None, None, None,7.631,123.4, None, None, None, None, None, None, None, None, None, 66.84, None, None,-6.856, None, None, None, None,34.99, None, None, None, None,2016-01-04 05:00:00,1
91.3, None, None, None,6.148,123.4, None, None, None, None, None, None, None, None, None, 66.21, None, None,-6.95, None, None, None, None,30.68, None, None, None, None,2016-01-04 06:00:00,1
91.5, None, None, None,5.056,142.6, None, None, None, None, None, None, None, None, None, 65.23, None, None,-6.988, None, None, None, None,42.91, None, None, None, None,2016-01-04 07:00:00,1
91.1, None, None, None,4.524,141.2, None, None, None, None, None, None, None, None, None, 64.48, None, None,-6.658, None, None, None, None,51.66, None, None, None, None,2016-01-04 08:00:00,1
91.2, None, None, None,4.738,119.9, None, None, None, None, None, None, None, None, None, 65.5, None, None,-6.218, None, None, None, None,44.47, None, None, None, None,2016-01-04 09:00:00,1
91.4, None, None, None,6.732,122.8, None, None, None, None, None, None, None, None, None, 66.58, None, None,-6.115, None, None, None, None,34.69, None, None, None, None,2016-01-04 10:00:00,1
91.0, None, None, None,6.805,126.0, None, None, None, None, None, None, None, None, None, 66.88, None, None,-6.07, None, None, None, None,38.68, None, None, None, None,2016-01-04 11:00:00,1
90.7, None, None, None,7.108,126.5, None, None, None, None, None, None, None, None, None, 66.8, None, None,-6.11, None, None, None, None,35.49, None, None, None, None,2016-01-04 12:00:00,1
91.1, None, None, None,6.761,125.7, None, None, None, None, None, None, None, None, None, 66.77, None, None,-6.206, None, None, None, None,37.95, None, None, None, None,2016-01-04 13:00:00,1
91.3, None, None, None,6.412,127.9, None, None, None, None, None, None, None, None, None, 66.97, None, None,-5.974, None, None, None, None,39.79, None, None, None, None,2016-01-04 14:00:00,1
91.9, None, None, None,8.91,130.5, None, None, None, None, None, None, None, None, None, 67.57, None, None,-6.09, None, None, None, None,37.37, None, None, None, None,2016-01-04 15:00:00,1
92.5, None, None, None,8.39,127.0, None, None, None, None, None, None, None, None, None, 67.57, None, None,-6.05, None, None, None, None,37.24, None, None, None, None,2016-01-04 16:00:00,1
92.6, None, None, None,9.23,115.3, None, None, None, None, None, None, None, None, None, 67.53, None, None,-5.931, None, None, None, None,32.02, None, None, None, None,2016-01-04 17:00:00,1
92.4, None, None, None,8.96,125.6, None, None, None, None, None, None, None, None, None, 67.41, None, None,-5.711, None, None, None, None,31.32, None, None, None, None,2016-01-04 18:00:00,1
92.4, None, None, None,8.96,118.8, None, None, None, None, None, None, None, None, None, 67.4, None, None,-5.714, None, None, None, None,30.53, None, None, None, None,2016-01-04 19:00:00,1
92.7, None, None, None,7.57,125.6, None, None, None, None, None, None, None, None, None, 67.48, None, None,-5.417, None, None, None, None,41.18, None, None, None, None,2016-01-04 20:00:00,1
92.4, None, None, None,6.207,144.6, None, None, None, None, None, None, None, None, None, 67.57, None, None,-5.471, None, None, None, None,47.24, None, None, None, None,2016-01-04 21:00:00,1
92.6, None, None, None,5.756,182.8, None, None, None, None, None, None, None, None, None, 67.56, None, None,-5.437, None, None, None, None,52.11, None, None, None, None,2016-01-04 22:00:00,1
92.6, None, None, None,5.885,147.7, None, None, None, None, None, None, None, None, None, 67.63, None, None,-5.239, None, None, None, None,47.69, None, None, None, None,2016-01-04 23:00:00,1
92.6, None, None, None,5.532,131.0, None, None, None, None, None, None, None, None, None, 67.72, None, None,-5.225, None, None, None, None,34.98, None, None, None, None,2016-01-05 00:00:00,1
92.8, None, None, None,4.724,137.6, None, None, None, None, None, None, None, None, None, 67.75, None, None,-4.837, None, None, None, None,40.59, None, None, None, None,2016-01-05 01:00:00,1
93.2, None, None, None,4.173,175.1, None, None, None, None, None, None, None, None, None, 67.35, None, None,-4.441, None, None, None, None,52.85, None, None, None, None,2016-01-05 02:00:00,1
93.3, None, None, None,4.998,159.8, None, None, None, None, None, None, None, None, None, 67.99, None, None,-4.283, None, None, None, None,53.3, None, None, None, None,2016-01-05 03:00:00,1
93.4, None, None, None,5.741,130.8, None, None, None, None, None, None, None, None, None, 67.94, None, None,-4.267, None, None, None, None,39.09, None, None, None, None,2016-01-05 04:00:00,1
93.4, None, None, None,6.569,135.9, None, None, None, None, None, None, None, None, None, 68.25, None, None,-4.237, None, None, None, None,47.31, None, None, None, None,2016-01-05 05:00:00,1
93.2, None, None, None,6.4,183.8, None, None, None, None, None, None, None, None, None, 68.16, None, None,-4.521, None, None, None, None,50.06, None, None, None, None,2016-01-05 06:00:00,1
93.4, None, None, None,7.628,155.5, None, None, None, None, None, None, None, None, None, 68.17, None, None,-4.343, None, None, None, None,47.2, None, None, None, None,2016-01-05 07:00:00,1
93.2, None, None, None,6.748,132.0, None, None, None, None, None, None, None, None, None, 68.09, None, None,-4.433, None, None, None, None,41.32, None, None, None, None,2016-01-05 08:00:00,1
93.4, None, None, None,6.07,121.4, None, None, None, None, None, None, None, None, None, 68.07, None, None,-4.39, None, None, None, None,39.35, None, None, None, None,2016-01-05 09:00:00,1
93.5, None, None, None,5.037,137.3, None, None, None, None, None, None, None, None, None, 68.12, None, None,-4.086, None, None, None, None,52.67, None, None, None, None,2016-01-05 10:00:00,1
93.6, None, None, None,5.344,147.1, None, None, None, None, None, None, None, None, None, 68.09, None, None,-3.979, None, None, None, None,51.84, None, None, None, None,2016-01-05 11:00:00,1
93.5, None, None, None,5.807,148.9, None, None, None, None, None, None, None, None, None, 68.03, None, None,-4.1, None, None, None, None,51.13, None, None, None, None,2016-01-05 12:00:00,1
93.8, None, None, None,5.273,129.3, None, None, None, None, None, None, None, None, None, 68.06, None, None,-3.902, None, None, None, None,43.0, None, None, None, None,2016-01-05 13:00:00,1
94.0, None, None, None,5.957,106.2, None, None, None, None, None, None, None, None, None, 68.03, None, None,-3.466, None, None, None, None,34.13, None, None, None, None,2016-01-05 14:00:00,1
94.0, None, None, None,3.918,148.0, None, None, None, None, None, None, None, None, None, 67.94, None, None,-3.412, None, None, None, None,51.05, None, None, None, None,2016-01-05 15:00:00,1
94.4, None, None, None,4.686,130.9, None, None, None, None, None, None, None, None, None, 67.91, None, None,-3.195, None, None, None, None,42.42, None, None, None, None,2016-01-05 16:00:00,1
94.5, None, None, None,4.147,119.3, None, None, None, None, None, None, None, None, None, 67.95, None, None,-2.824, None, None, None, None,34.51, None, None, None, None,2016-01-05 17:00:00,1
94.5, None, None, None,3.922,101.7, None, None, None, None, None, None, None, None, None, 67.9, None, None,-2.765, None, None, None, None,44.28, None, None, None, None,2016-01-05 18:00:00,1
94.6, None, None, None,5.455,112.4, None, None, None, None, None, None, None, None, None, 67.75, None, None,-2.717, None, None, None, None,36.02, None, None, None, None,2016-01-05 19:00:00,1
94.6, None, None, None,5.406,113.2, None, None, None, None, None, None, None, None, None, 68.01, None, None,-2.635, None, None, None, None,35.17, None, None, None, None,2016-01-05 20:00:00,1
94.6, None, None, None,5.702,109.7, None, None, None, None, None, None, None, None, None, 67.94, None, None,-2.624, None, None, None, None,35.53, None, None, None, None,2016-01-05 21:00:00,1
94.6, None, None, None,6.486,109.5, None, None, None, None, None, None, None, None, None, 67.92, None, None,-2.703, None, None, None, None,33.28, None, None, None, None,2016-01-05 22:00:00,1
94.6, None, None, None,5.958,114.5, None, None, None, None, None, None, None, None, None, 68.0, None, None,-2.641, None, None, None, None,33.87, None, None, None, None,2016-01-05 23:00:00,1
94.6, None, None, None,6.229,111.4, None, None, None, None, None, None, None, None, None, 67.86, None, None,-2.553, None, None, None, None,31.27, None, None, None, None,2016-01-06 00:00:00,1
94.6, None, None, None,4.479,119.4, None, None, None, None, None, None, None, None, None, 67.78, None, None,-2.508, None, None, None, None,37.29, None, None, None, None,2016-01-06 01:00:00,1
94.8, None, None, None,4.14,120.6, None, None, None, None, None, None, None, None, None, 67.67, None, None,-2.299, None, None, None, None,41.61, None, None, None, None,2016-01-06 02:00:00,1
94.8, None, None, None,4.406,114.1, None, None, None, None, None, None, None, None, None, 67.65, None, None,-2.395, None, None, None, None,36.32, None, None, None, None,2016-01-06 03:00:00,1
94.7, None, None, None,4.415,119.5, None, None, None, None, None, None, None, None, None, 67.75, None, None,-2.386, None, None, None, None,49.65, None, None, None, None,2016-01-06 04:00:00,1
94.8, None, None, None,3.55,131.4, None, None, None, None, None, None, None, None, None, 67.75, None, None,-2.381, None, None, None, None,42.7, None, None, None, None,2016-01-06 05:00:00,1
94.8, None, None, None,3.37,118.4, None, None, None, None, None, None, None, None, None, 67.73, None, None,-2.219, None, None, None, None,30.64, None, None, None, None,2016-01-06 06:00:00,1
94.8, None, None, None,2.446,101.5, None, None, None, None, None, None, None, None, None, 67.69, None, None,-2.228, None, None, None, None,36.02, None, None, None, None,2016-01-06 07:00:00,1
94.7, None, None, None,2.443,129.2, None, None, None, None, None, None, None, None, None, 67.48, None, None,-2.146, None, None, None, None,32.96, None, None, None, None,2016-01-06 08:00:00,1
94.8, None, None, None,2.09,125.2, None, None, None, None, None, None, None, None, None, 67.56, None, None,-2.443, None, None, None, None,43.34, None, None, None, None,2016-01-06 09:00:00,1
94.8, None, None, None,1.547,143.6, None, None, None, None, None, None, None, None, None, 67.35, None, None,-2.027, None, None, None, None,35.92, None, None, None, None,2016-01-06 10:00:00,1
94.6, None, None, None,1.474,185.3, None, None, None, None, None, None, None, None, None, 67.4, None, None,-2.256, None, None, None, None,56.61, None, None, None, None,2016-01-06 11:00:00,1
94.9, None, None, None,1.556,241.4, None, None, None, None, None, None, None, None, None, 67.32, None, None,-1.784, None, None, None, None,20.88, None, None, None, None,2016-01-06 12:00:00,1
95.0, None, None, None,1.094,124.3, None, None, None, None, None, None, None, None, None, 67.3, None, None,-1.622, None, None, None, None,44.71, None, None, None, None,2016-01-06 13:00:00,1
95.0, None, None, None,0.363,198.7, None, None, None, None, None, None, None, None, None, 67.17, None, None,-1.447, None, None, None, None,49.94, None, None, None, None,2016-01-06 14:00:00,1
94.6, None, None, None,0.893,209.2, None, None, None, None, None, None, None, None, None, 67.18, None, None,-2.145, None, None, None, None,33.98, None, None, None, None,2016-01-06 15:00:00,1
94.6, None, None, None,0.508,215.0, None, None, None, None, None, None, None, None, None, 67.09, None, None,-2.093, None, None, None, None,39.85, None, None, None, None,2016-01-06 16:00:00,1
94.4, None, None, None,0.268,154.1, None, None, None, None, None, None, None, None, None, 67.04, None, None,-2.293, None, None, None, None,23.89, None, None, None, None,2016-01-06 17:00:00,1
94.6, None, None, None,2.111,126.1, None, None, None, None, None, None, None, None, None, 67.12, None, None,-2.262, None, None, None, None,44.7, None, None, None, None,2016-01-06 18:00:00,1
94.8, None, None, None,1.047,135.9, None, None, None, None, None, None, None, None, None, 67.04, None, None,-1.945, None, None, None, None,74.83, None, None, None, None,2016-01-06 19:00:00,1
95.0, None, None, None,0.536,179.3, None, None, None, None, None, None, None, None, None, 67.01, None, None,-1.736, None, None, None, None,66.94, None, None, None, None,2016-01-06 20:00:00,1
94.9, None, None, None,0.653,117.4, None, None, None, None, None, None, None, None, None, 66.87, None, None,-1.71, None, None, None, None,48.19, None, None, None, None,2016-01-06 21:00:00,1
94.6, None, None, None,0.053,229.9, None, None, None, None, None, None, None, None, None, 66.77, None, None,-2.024, None, None, None, None,41.3, None, None, None, None,2016-01-06 22:00:00,1
94.7, None, None, None,0.0,315.2, None, None, None, None, None, None, None, None, None, 66.77, None, None,-2.092, None, None, None, None,41.84, None, None, None, None,2016-01-06 23:00:00,1
94.5, None, None, None,0.0,323.4, None, None, None, None, None, None, None, None, None, 66.64, None, None,-1.971, None, None, None, None,59.51, None, None, None, None,2016-01-07 00:00:00,1
94.5, None, None, None,0.0,290.6, None, None, None, None, None, None, None, None, None, 66.62, None, None,-1.886, None, None, None, None,42.65, None, None, None, None,2016-01-07 01:00:00,1
94.6, None, None, None,0.0,340.9, None, None, None, None, None, None, None, None, None, 66.57, None, None,-2.041, None, None, None, None,27.37, None, None, None, None,2016-01-07 02:00:00,1
94.5, None, None, None,0.0,259.9, None, None, None, None, None, None, None, None, None, 66.57, None, None,-2.188, None, None, None, None,53.07, None, None, None, None,2016-01-07 03:00:00,1
94.3, None, None, None,0.0,328.5, None, None, None, None, None, None, None, None, None, 66.5, None, None,-2.217, None, None, None, None,35.35, None, None, None, None,2016-01-07 04:00:00,1
94.2, None, None, None,0.001,347.9, None, None, None, None, None, None, None, None, None, 66.62, None, None,-2.683, None, None, None, None,27.2, None, None, None, None,2016-01-07 05:00:00,1
93.9, None, None, None,0.14,328.9, None, None, None, None, None, None, None, None, None, 66.46, None, None,-2.836, None, None, None, None,33.52, None, None, None, None,2016-01-07 06:00:00,1
93.7, None, None, None,0.154,303.6, None, None, None, None, None, None, None, None, None, 66.35, None, None,-3.175, None, None, None, None,32.97, None, None, None, None,2016-01-07 07:00:00,1
93.7, None, None, None,0.602,311.7, None, None, None, None, None, None, None, None, None, 66.4, None, None,-3.373, None, None, None, None,36.47, None, None, None, None,2016-01-07 08:00:00,1
93.8, None, None, None,0.9,325.4, None, None, None, None, None, None, None, None, None, 66.35, None, None,-3.099, None, None, None, None,36.25, None, None, None, None,2016-01-07 09:00:00,1
