RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
88.4, None, None, None,0.0,171.9, None, None,-16.0,917.0, None, None, None, None, None, 81.6, None, None,-14.63, None, None, None, None,6.685, None, None, None, None, None, None,2016-01-01 00:00:00, None,1
88.8, None, None, None,0.0,167.0, None, None,-16.0,917.0, None, None, None, None, None, 81.6, None, None,-14.9, None, None, None, None,8.33, None, None, None, None, None, None,2016-01-01 01:00:00, None,1
88.6, None, None, None,0.0,167.2, None, None,-16.0,917.0, None, None, None, None, None, 81.5, None, None,-15.02, None, None, None, None,6.783, None, None, None, None, None, None,2016-01-01 02:00:00, None,1
89.2, None, None, None,0.0,168.2, None, None,-16.0,917.0, None, None, None, None, None, 81.5, None, None,-15.23, None, None, None, None,5.945, None, None, None, None, None, None,2016-01-01 03:00:00, None,1
89.3, None, None, None,0.0,166.7, None, None,-17.0,917.0, None, None, None, None, None, 81.3, None, None,-15.44, None, None, None, None,7.429, None, None, None, None, None, None,2016-01-01 04:00:00, None,1
89.1, None, None, None,0.0,166.6, None, None,-17.0,916.0, None, None, None, None, None, 81.2, None, None,-15.56, None, None, None, None,6.941, None, None, None, None, None, None,2016-01-01 05:00:00, None,1
89.0, None, None, None,0.0,168.3, None, None,-17.0,916.0, None, None, None, None, None, 81.2, None, None,-15.63, None, None, None, None,4.82, None, None, None, None, None, None,2016-01-01 06:00:00, None,1
88.5, None, None, None,0.0,168.7, None, None,-17.0,916.0, None, None, None, None, None, 81.1, None, None,-15.95, None, None, None, None,6.935, None, None, None, None, None, None,2016-01-01 07:00:00, None,1
88.3, None, None, None,0.0,168.2, None, None,-17.0,916.0, None, None, None, None, None, 80.5, None, None,-15.98, None, None, None, None,6.239, None, None, None, None, None, None,2016-01-01 08:00:00, None,1
87.8, None, None, None,0.0,167.2, None, None,-17.0,916.0, None, None, None, None, None, 80.7, None, None,-16.09, None, None, None, None,8.32, None, None, None, None, None, None,2016-01-01 09:00:00, None,1
85.9, None, None, None,0.0,171.2, None, None,-18.0,917.0, None, None, None, None, None, 80.6, None, None,-16.0, None, None, None, None,17.54, None, None, None, None, None, None,2016-01-01 10:00:00, None,1
83.9, None, None, None,0.0,165.0, None, None,-17.0,916.0, None, None, None, None, None, 80.6, None, None,-15.06, None, None, None, None,10.87, None, None, None, None, None, None,2016-01-01 11:00:00, None,1
81.8, None, None, None,0.0,166.0, None, None,-17.0,915.0, None, None, None, None, None, 80.7, None, None,-14.77, None, None, None, None,9.52, None, None, None, None, None, None,2016-01-01 12:00:00, None,1
84.7, None, None, None,0.0,166.4, None, None,-17.0,915.0, None, None, None, None, None, 81.5, None, None,-15.08, None, None, None, None,20.1, None, None, None, None, None, None,2016-01-01 13:00:00, None,1
83.9, None, None, None,0.0,173.2, None, None,-17.0,914.0, None, None, None, None, None, 81.8, None, None,-15.06, None, None, None, None,21.82, None, None, None, None, None, None,2016-01-01 14:00:00, None,1
84.5, None, None, None,0.0,170.4, None, None,-18.0,914.0, None, None, None, None, None, 81.7, None, None,-16.24, None, None, None, None,4.762, None, None, None, None, None, None,2016-01-01 15:00:00, None,1
86.1, None, None, None,0.0,171.1, None, None,-19.0,914.0, None, None, None, None, None, 81.7, None, None,-17.72, None, None, None, None,0.708, None, None, None, None, None, None,2016-01-01 16:00:00, None,1
87.0, None, None, None,0.0,171.9, None, None,-20.0,913.0, None, None, None, None, None, 81.8, None, None,-19.01, None, None, None, None,2.656, None, None, None, None, None, None,2016-01-01 17:00:00, None,1
87.2, None, None, None,0.0,175.3, None, None,-20.0,913.0, None, None, None, None, None, 81.8, None, None,-18.41, None, None, None, None,2.213, None, None, None, None, None, None,2016-01-01 18:00:00, None,1
86.9, None, None, None,0.0,175.6, None, None,-21.0,913.0, None, None, None, None, None, 81.9, None, None,-19.33, None, None, None, None,2.016, None, None, None, None, None, None,2016-01-01 19:00:00, None,1
86.9, None, None, None,0.0,172.0, None, None,-21.0,913.0, None, None, None, None, None, 82.0, None, None,-19.81, None, None, None, None,2.242, None, None, None, None, None, None,2016-01-01 20:00:00, None,1
86.1, None, None, None,0.0,170.9, None, None,-22.0,913.0, None, None, None, None, None, 81.8, None, None,-20.16, None, None, None, None,2.864, None, None, None, None, None, None,2016-01-01 21:00:00, None,1
87.1, None, None, None,0.0,172.7, None, None,-21.0,912.0, None, None, None, None, None, 82.0, None, None,-19.5, None, None, None, None,2.074, None, None, None, None, None, None,2016-01-01 22:00:00, None,1
86.1, None, None, None,0.0,175.4, None, None,-22.0,912.0, None, None, None, None, None, 81.9, None, None,-20.06, None, None, None, None,3.026, None, None, None, None, None, None,2016-01-01 23:00:00, None,1
