RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
83.5, None, None, None, 1.388, 32.84, None, None,-23.0, 927.0, None, None, None, None, None, 35.47, None, None,-21.14, None, None, None, None, 27.83, None, None, None, None, None, None,2016-01-01 00:00:00, None,1
83.5, None, None, None, 1.576, 29.25, None, None,-23.0, 927.0, None, None, None, None, None, 35.49, None, None,-21.35, None, None, None, None, 30.45, None, None, None, None, None, None,2016-01-01 01:00:00, None,1
82.6, None, None, None, 3.451, 56.5, None, None,-24.0, 927.0, None, None, None, None, None, 35.52, None, None,-22.13, None, None, None, None, 24.79, None, None, None, None, None, None,2016-01-01 02:00:00, None,1
82.4, None, None, None, 1.927, 42.64, None, None,-24.0, 927.0, None, None, None, None, None, 35.44, None, None,-22.55, None, None, None, None, 27.43, None, None, None, None, None, None,2016-01-01 03:00:00, None,1
82.3, None, None, None, 1.668, 29.09, None, None,-25.0, 927.0, None, None, None, None, None, 35.51, None, None,-22.67, None, None, None, None, 33.54, None, None, None, None, None, None,2016-01-01 04:00:00, None,1
82.1, None, None, None, 2.701, 43.09, None, None,-25.0, 926.0, None, None, None, None, None, 35.43, None, None,-23.25, None, None, None, None, 32.35, None, None, None, None, None, None,2016-01-01 05:00:00, None,1
81.9, None, None, None, 3.936, 58.9, None, None,-25.0, 926.0, None, None, None, None, None, 35.42, None, None,-23.52, None, None, None, None, 29.74, None, None, None, None, None, None,2016-01-01 06:00:00, None,1
81.1, None, None, None, 5.849, 73.7, None, None,-26.0, 926.0, None, None, None, None, None, 35.7, None, None,-23.88, None, None, None, None, 20.5, None, None, None, None, None, None,2016-01-01 07:00:00, None,1
81.7, None, None, None, 4.602, 67.98, None, None,-25.0, 926.0, None, None, None, None, None, 35.83, None, None,-23.42, None, None, None, None, 25.08, None, None, None, None, None, None,2016-01-01 08:00:00, None,1
80.0, None, None, None, 6.341, 84.7, None, None,-24.0, 926.0, None, None, None, None, None, 35.44, None, None,-21.8, None, None, None, None, 17.92, None, None, None, None, None, None,2016-01-01 09:00:00, None,1
