CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-8.65, 49.3, None, None, None, None,0.0,0.0,126.3, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-01 10:00:00, None, None, None, None,1
None,-6.977, 41.89, None, None, None, None,0.253,0.001,119.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-01 11:00:00, None, None, None, None,1
None,-6.311, 40.85, None, None, None, None,1.734,0.01,183.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-01 12:00:00, None, None, None, None,1
None,-5.684, 36.32, None, None, None, None,2.658,0.09,177.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-01 13:00:00, None, None, None, None,1
None,-5.109, 35.03, None, None, None, None,3.265,0.028,179.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-01 14:00:00, None, None, None, None,1
None,-5.204, 32.69, None, None, None, None,0.0,0.004,181.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-01 15:00:00, None, None, None, None,1
None,-7.59, 35.77, None, None, None, None,4.266,0.0,356.4, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-01 16:00:00, None, None, None, None,1
None,-9.55, 50.04, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-01 17:00:00, None, None, None, None,1
None,-9.08, 45.77, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-01 18:00:00, None, None, None, None,1
None,-8.81, 45.34, None, None, None, None,0.0,0.0,100.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-01 19:00:00, None, None, None, None,1
None,-9.05, 45.48, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-01 20:00:00, None, None, None, None,1
None,-9.16, 44.59, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-01 21:00:00, None, None, None, None,1
None,-8.71, 44.58, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-01 22:00:00, None, None, None, None,1
None,-7.87, 32.38, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-01 23:00:00, None, None, None, None,1
None,-8.59, 34.72, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-02 00:00:00, None, None, None, None,1
None,-8.73, 32.21, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 01:00:00, None, None, None, None,1
None,-8.41, 32.82, None, None, None, None,0.476,0.0,119.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-02 02:00:00, None, None, None, None,1
None,-7.93, 29.79, None, None, None, None,0.0,0.001,95.4, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 03:00:00, None, None, None, None,1
None,-7.89, 29.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 04:00:00, None, None, None, None,1
None,-7.95, 28.6, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 05:00:00, None, None, None, None,1
None,-7.35, 25.36, None, None, None, None,0.023,0.005,104.9, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 06:00:00, None, None, None, None,1
None,-6.859, 24.86, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 07:00:00, None, None, None, None,1
None,-6.937, 24.65, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 08:00:00, None, None, None, None,1
None,-4.485, 24.56, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-02 09:00:00, None, None, None, None,1
None,-2.186, 26.06, None, None, None, None,0.882,0.039,125.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-02 10:00:00, None, None, None, None,1
None,-1.008, 24.54, None, None, None, None,0.0,0.0,187.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-02 11:00:00, None, None, None, None,1
None,-0.264, 26.77, None, None, None, None,3.741,0.003,214.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-02 12:00:00, None, None, None, None,1
None,0.12, 25.8, None, None, None, None,8.68,0.067,168.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-02 13:00:00, None, None, None, None,1
None,0.588, 26.46, None, None, None, None,5.125,0.021,164.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-02 14:00:00, None, None, None, None,1
None,-0.103, 22.89, None, None, None, None,5.518,0.767,116.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-02 15:00:00, None, None, None, None,1
None,-2.781, 23.35, None, None, None, None,4.073,0.308,122.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-02 16:00:00, None, None, None, None,1
None,-4.708, 24.1, None, None, None, None,0.846,0.083,110.6, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-02 17:00:00, None, None, None, None,1
None,-5.041, 23.31, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 18:00:00, None, None, None, None,1
None,-5.156, 23.22, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-02 19:00:00, None, None, None, None,1
None,-5.923, 23.93, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 20:00:00, None, None, None, None,1
None,-6.58, 24.72, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 21:00:00, None, None, None, None,1
None,-6.987, 24.49, None, None, None, None,2.075,0.002,111.2, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 22:00:00, None, None, None, None,1
None,-7.21, 24.5, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-02 23:00:00, None, None, None, None,1
None,-7.8, 25.26, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2016-01-03 00:00:00, None, None, None, None,1
None,-8.59, 34.28, None, None, None, None,1.68,0.006,79.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-03 01:00:00, None, None, None, None,1
None,-8.32, 31.75, None, None, None, None,8.57,1.088,109.4, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2016-01-03 02:00:00, None, None, None, None,1
None,-9.16, 31.37, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2016-01-03 03:00:00, None, None, None, None,1
None,-9.42, 36.4, None, None, None, None,4.125,0.094,121.1, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2016-01-03 04:00:00, None, None, None, None,1
None,-9.71, 50.51, None, None, None, None,15.83,3.536,113.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-03 05:00:00, None, None, None, None,1
None,-10.77, 53.17, None, None, None, None,8.18,0.751,115.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-03 06:00:00, None, None, None, None,1
None,-11.68, 55.18, None, None, None, None,4.955,0.279,122.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-03 07:00:00, None, None, None, None,1
None,-10.91, 62.86, None, None, None, None,19.13,5.194,107.2, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-03 08:00:00, None, None, None, None,1
None,-9.79, 53.58, None, None, None, None,16.39,1.606,135.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-03 09:00:00, None, None, None, None,1
None,-8.8, 52.33, None, None, None, None,17.27,1.258,141.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-03 10:00:00, None, None, None, None,1
None,-9.02, 52.8, None, None, None, None,22.98,1.784,120.3, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-03 11:00:00, None, None, None, None,1
None,-8.07, 52.7, None, None, None, None,26.51,4.546,119.7, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-03 12:00:00, None, None, None, None,1
None,-7.92, 51.44, None, None, None, None,20.8,3.764,138.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-03 13:00:00, None, None, None, None,1
None,-8.18, 52.12, None, None, None, None,16.86,1.456,155.3, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-03 14:00:00, None, None, None, None,1
None,-7.5, 50.86, None, None, None, None,21.7,0.532,144.7, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-03 15:00:00, None, None, None, None,1
None,-9.91, 53.04, None, None, None, None,5.038,0.004,134.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-03 16:00:00, None, None, None, None,1
None,-11.99, 53.29, None, None, None, None,3.475,0.196,112.6, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-03 17:00:00, None, None, None, None,1
None,-11.8, 53.79, None, None, None, None,6.667,0.115,112.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-03 18:00:00, None, None, None, None,1
None,-13.24, 57.93, None, None, None, None,0.002,0.0,336.8, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-03 19:00:00, None, None, None, None,1
None,-12.25, 65.97, None, None, None, None,6.621,0.335,29.53, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-03 20:00:00, None, None, None, None,1
None,-12.41, 53.69, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-03 21:00:00, None, None, None, None,1
None,-12.8, 56.02, None, None, None, None,1.47,0.078,110.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2016-01-03 22:00:00, None, None, None, None,1
None,-10.66, 52.99, None, None, None, None,11.95,3.852,113.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-03 23:00:00, None, None, None, None,1
None,-11.24, 53.49, None, None, None, None,7.55,0.722,116.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-04 00:00:00, None, None, None, None,1
None,-11.45, 53.17, None, None, None, None,16.06,1.929,106.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-04 01:00:00, None, None, None, None,1
None,-10.27, 53.36, None, None, None, None,13.71,3.857,112.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-04 02:00:00, None, None, None, None,1
None,-10.82, 53.37, None, None, None, None,14.7,0.565,107.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-04 03:00:00, None, None, None, None,1
None,-10.81, 53.36, None, None, None, None,12.98,1.04,110.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2016-01-04 04:00:00, None, None, None, None,1
None,-10.34, 53.21, None, None, None, None,17.69,3.018,114.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-04 05:00:00, None, None, None, None,1
None,-10.17, 52.85, None, None, None, None,6.223,0.593,110.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-04 06:00:00, None, None, None, None,1
None,-9.42, 52.68, None, None, None, None,19.04,1.453,127.3, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2016-01-04 07:00:00, None, None, None, None,1
None,-9.87, 52.73, None, None, None, None,15.74,2.899,120.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2016-01-04 08:00:00, None, None, None, None,1
None,-9.16, 62.45, None, None, None, None,22.08,6.683,118.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2016-01-04 09:00:00, None, None, None, None,1
None,-8.0, 52.08, None, None, None, None,15.69,4.835,122.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-04 10:00:00, None, None, None, None,1
None,-7.6, 53.67, None, None, None, None,16.16,9.42,137.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-04 11:00:00, None, None, None, None,1
None,-8.9, 58.06, None, None, None, None,23.89,6.774,139.4, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2016-01-04 12:00:00, None, None, None, None,1
None,-6.86, 59.28, None, None, None, None,32.76,7.87,110.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2016-01-04 13:00:00, None, None, None, None,1
None,-8.4, 65.54, None, None, None, None,27.08,1.761,119.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2016-01-04 14:00:00, None, None, None, None,1
None,-8.31, 71.8, None, None, None, None,36.25,1.79,135.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-04 15:00:00, None, None, None, None,1
None,-8.01, 76.9, None, None, None, None,34.54,1.413,126.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-04 16:00:00, None, None, None, None,1
None,-7.3, 85.1, None, None, None, None,47.76,2.771,117.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-04 17:00:00, None, None, None, None,1
None,-6.687, 77.9, None, None, None, None,19.21,16.26,91.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-01-04 18:00:00, None, None, None, None,1
None,-7.84, 72.5, None, None, None, None,34.55,3.436,89.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-04 19:00:00, None, None, None, None,1
None,-6.667, 72.5, None, None, None, None,30.3,4.071,91.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-01-04 20:00:00, None, None, None, None,1
None,-7.21, 73.7, None, None, None, None,50.4,2.462,121.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-04 21:00:00, None, None, None, None,1
None,-7.03, 86.5, None, None, None, None,31.63,1.19,136.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-04 22:00:00, None, None, None, None,1
None,-4.515, 86.4, None, None, None, None,27.0,10.98,87.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-04 23:00:00, None, None, None, None,1
None,-5.086, 85.7, None, None, None, None,24.18,5.811,86.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 00:00:00, None, None, None, None,1
None,-5.553, 89.0, None, None, None, None,14.59,17.82,82.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 01:00:00, None, None, None, None,1
None,-5.754, 79.6, None, None, None, None,15.55,17.49,82.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-05 02:00:00, None, None, None, None,1
None,-6.389, 91.8, None, None, None, None,14.72,3.855,79.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 03:00:00, None, None, None, None,1
None,-5.171, 95.2, None, None, None, None,19.86,12.05,79.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 04:00:00, None, None, None, None,1
None,-4.099, 87.5, None, None, None, None,24.18,9.68,78.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 05:00:00, None, None, None, None,1
None,-3.722, 74.0, None, None, None, None,27.27,15.86,73.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 06:00:00, None, None, None, None,1
None,-3.806, 74.3, None, None, None, None,29.95,10.44,80.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 07:00:00, None, None, None, None,1
None,-4.118, 76.3, None, None, None, None,38.44,8.75,89.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 08:00:00, None, None, None, None,1
None,-2.799, 72.2, None, None, None, None,33.22,13.71,82.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 09:00:00, None, None, None, None,1
None,-3.071, 73.5, None, None, None, None,37.63,8.35,90.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 10:00:00, None, None, None, None,1
None,-4.638, 82.6, None, None, None, None,22.93,7.95,107.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 11:00:00, None, None, None, None,1
None,-3.343, 76.7, None, None, None, None,17.15,11.0,101.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 12:00:00, None, None, None, None,1
None,-2.422, 73.7, None, None, None, None,23.23,5.252,91.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 13:00:00, None, None, None, None,1
None,-3.201, 77.4, None, None, None, None,15.34,3.275,95.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 14:00:00, None, None, None, None,1
None,-4.04, 80.0, None, None, None, None,9.95,0.061,85.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-05 15:00:00, None, None, None, None,1
None,-4.826, 90.4, None, None, None, None,3.829,0.381,79.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-05 16:00:00, None, None, None, None,1
None,-4.979, 96.0, None, None, None, None,10.23,0.0,115.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-05 17:00:00, None, None, None, None,1
None,-4.951, 98.9, None, None, None, None,5.857,0.12,77.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-05 18:00:00, None, None, None, None,1
None,-4.866, 100.4, None, None, None, None,3.847,0.269,71.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-05 19:00:00, None, None, None, None,1
None,-4.421, 101.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-05 20:00:00, None, None, None, None,1
None,-4.506, 101.1, None, None, None, None,0.57,0.017,90.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-05 21:00:00, None, None, None, None,1
None,-4.184, 101.9, None, None, None, None,0.459,0.026,77.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-05 22:00:00, None, None, None, None,1
None,-4.269, 101.7, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-05 23:00:00, None, None, None, None,1
None,-3.674, 102.9, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 00:00:00, None, None, None, None,1
None,-4.013, 102.5, None, None, None, None,0.599,0.007,103.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 01:00:00, None, None, None, None,1
None,-3.759, None, None, None, None, None,6.29,1.001,85.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 02:00:00, None, None, None, None,1
None,-3.825, None, None, None, None, None,3.364,0.088,90.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 03:00:00, None, None, None, None,1
None,-4.052, None, None, None, None, None,7.7,0.463,103.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 04:00:00, None, None, None, None,1
None,-3.58, None, None, None, None, None,7.71,0.476,94.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 05:00:00, None, None, None, None,1
None,-3.636, None, None, None, None, None,6.084,0.126,89.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 06:00:00, None, None, None, None,1
None,-3.693, None, None, None, None, None,1.374,0.031,77.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 07:00:00, None, None, None, None,1
None,-3.721, None, None, None, None, None,2.507,0.043,78.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 08:00:00, None, None, None, None,1
None,-3.495, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 09:00:00, None, None, None, None,1
None,-3.043, None, None, None, None, None,1.164,0.028,77.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 10:00:00, None, None, None, None,1
None,-2.911, None, None, None, None, None,6.805,1.207,84.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 11:00:00, None, None, None, None,1
None,-2.094, None, None, None, None, None,0.335,0.002,89.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-01-06 12:00:00, None, None, None, None,1
None,-2.27, 102.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-01-06 13:00:00, None, None, None, None,1
None,-2.343, 101.5, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-01-06 14:00:00, None, None, None, None,1
None,-1.847, 100.2, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-01-06 15:00:00, None, None, None, None,1
None,-3.292, 99.1, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 16:00:00, None, None, None, None,1
None,-3.546, 102.1, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 17:00:00, None, None, None, None,1
None,-3.491, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 18:00:00, None, None, None, None,1
None,-3.321, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 19:00:00, None, None, None, None,1
None,-3.257, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 20:00:00, None, None, None, None,1
None,-3.474, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-01-06 21:00:00, None, None, None, None,1
None,-3.73, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 22:00:00, None, None, None, None,1
None,-3.636, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-06 23:00:00, None, None, None, None,1
None,-3.674, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 00:00:00, None, None, None, None,1
None,-3.655, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 01:00:00, None, None, None, None,1
None,-3.551, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 02:00:00, None, None, None, None,1
None,-3.655, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 03:00:00, None, None, None, None,1
None,-3.852, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 04:00:00, None, None, None, None,1
None,-3.976, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 05:00:00, None, None, None, None,1
None,-4.071, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 06:00:00, None, None, None, None,1
None,-4.686, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-07 07:00:00, None, None, None, None,1
None,-5.371, 102.8, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-07 08:00:00, None, None, None, None,1
None,-4.838, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-07 09:00:00, None, None, None, None,1
None,-4.402, None, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 10:00:00, None, None, None, None,1
None,-4.288, 102.5, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-01-07 11:00:00, None, None, None, None,1
None,-4.685, 100.1, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-01-07 12:00:00, None, None, None, None,1
