pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,18.7,17.9, 1019.3, 0.0, 0.0,27.5,43.0,2021-08-14 02:00:00,6.0,939.0,33
0.0,17.7,17.7, 1019.3, 0.0, 0.0,27.5,48.0,2021-08-14 03:00:00,7.0,939.0,33
0.0,17.5,17.1, 1018.2, 0.0, 0.0,27.5,45.0,2021-08-14 04:00:00,6.0,938.0,33
0.0,16.9,15.8, 1019.3, 0.0, 0.0,27.5,48.0,2021-08-14 05:00:00,6.0,939.0,33
0.0,15.9,15.8, 1019.5, 0.0, 0.0,27.5,51.0,2021-08-14 06:00:00,6.0,939.0,33
0.0,15.3,15.0, 1019.7, 0.0, 0.0,16.2,57.0,2021-08-14 07:00:00,7.0,939.0,33
0.0,16.8,15.0, 1019.7, 0.0, 0.0,16.8,64.0,2021-08-14 08:00:00,10.0,939.0,33
0.0,19.2,15.0, 1019.6, 0.0, 0.0,19.1,52.0,2021-08-14 09:00:00,10.0,939.0,33
0.0,18.2,15.0, 1019.7, 0.0, 0.0,19.5,60.0,2021-08-14 10:00:00,10.0,939.0,33
0.0,19.9,15.0, 1018.7, 0.0, 0.0,19.9,55.0,2021-08-14 11:00:00,11.0,938.0,33
0.0,21.8,15.0, 1018.6, 0.0, 0.0,21.8,47.0,2021-08-14 12:00:00,10.0,938.0,33
0.0,23.2,15.0, 1018.6, 0.0, 0.0,23.0,43.0,2021-08-14 13:00:00,10.0,938.0,33
0.0,24.2,15.0, 1017.4, 0.0, 0.0,24.9,41.0,2021-08-14 14:00:00,10.0,937.0,33
0.0,25.3,15.0, 1017.4, 0.0, 0.0,25.4,40.0,2021-08-14 15:00:00,11.0,937.0,33
0.0,26.5,15.0, 1016.2, 0.0, 0.0,26.9,38.0,2021-08-14 16:00:00,11.0,936.0,33
0.0,25.7,15.0, 1016.3, 0.0, 0.0,26.9,40.0,2021-08-14 17:00:00,11.0,936.0,33
0.0,25.3,15.0, 1015.4, 0.0, 0.0,26.9,44.0,2021-08-14 18:00:00,13.0,935.0,33
0.0,22.7,22.8, 1015.6, 0.0, 0.0,25.4,51.0,2021-08-14 19:00:00,12.0,935.0,33
0.0,21.4,21.3, 1015.6, 0.0, 0.0,25.4,55.0,2021-08-14 20:00:00,12.0,935.0,33
0.0,20.5,20.5, 1015.5, 0.0, 0.0,25.4,56.0,2021-08-14 21:00:00,11.0,935.0,33
0.0,19.6,19.7, 1015.6, 0.0, 0.0,25.4,57.0,2021-08-14 22:00:00,11.0,935.0,33
0.0,18.7,18.6, 1015.6, 0.0, 0.0,25.4,58.0,2021-08-14 23:00:00,10.0,935.0,33
0.0,18.2,18.1, 1016.6, 0.0, 0.0,25.4,59.0,2021-08-15 00:00:00,10.0,936.0,33
0.0,18.1,17.8, 1016.4, 0.0, 0.0,25.4,58.0,2021-08-15 01:00:00,10.0,936.0,33
0.0,18.0,17.4, 1016.4, 0.0, 0.0,25.4,57.0,2021-08-15 02:00:00,10.0,936.0,33
0.0,16.7,16.7, 1016.4, 0.0, 0.0,25.4,65.0,2021-08-15 03:00:00,10.0,936.0,33
0.0,16.8,16.4, 1016.3, 0.0, 0.0,25.4,65.0,2021-08-15 04:00:00,10.0,936.0,33
0.0,15.6,15.7, 1016.5, 0.0, 0.0,25.4,67.0,2021-08-15 05:00:00,9.0,936.0,33
0.0,16.7,15.5, 1016.4, 0.0, 0.0,25.4,60.0,2021-08-15 06:00:00,9.0,936.0,33
0.0,15.1,15.2, 1016.7, 0.0, 0.0,17.2,72.0,2021-08-15 07:00:00,10.0,936.0,33
0.0,16.2,15.1, 1016.7, 0.0, 0.0,17.2,71.0,2021-08-15 08:00:00,11.0,936.0,33
0.0,17.9,15.1, 1016.7, 0.0, 0.0,18.4,67.0,2021-08-15 09:00:00,12.0,936.0,33
0.0,20.2,15.1, 1016.6, 0.0, 0.0,20.3,60.0,2021-08-15 10:00:00,12.0,936.0,33
0.0,20.7,15.1, 1015.5, 0.0, 0.0,22.4,60.0,2021-08-15 11:00:00,13.0,935.0,33
0.0,22.0,15.1, 1014.4, 0.0, 0.0,22.5,54.0,2021-08-15 12:00:00,12.0,934.0,33
0.0,23.6,15.1, 1013.2, 0.0, 0.0,23.6,45.0,2021-08-15 13:00:00,11.0,933.0,33
0.0,26.0,15.1, 1013.0, 0.0, 0.0,26.1,32.0,2021-08-15 14:00:00,8.0,933.0,33
0.0,27.5,15.1, 1010.8, 0.0, 0.0,27.6,31.0,2021-08-15 15:00:00,9.0,931.0,33
0.0,29.6,15.1, 1009.5, 0.0, 0.0,30.5,23.0,2021-08-15 16:00:00,7.0,930.0,33
0.0,28.7,15.1, 1009.7, 0.0, 0.0,30.7,23.0,2021-08-15 17:00:00,6.0,930.0,33
0.0,25.3,15.1, 1009.9, 0.0, 0.0,30.7,36.0,2021-08-15 18:00:00,9.0,930.0,33
0.0,24.5,23.7, 1010.1, 0.0, 0.0,25.3,39.0,2021-08-15 19:00:00,10.0,930.0,33
0.0,23.6,23.5, 1010.0, 0.0, 0.0,25.3,42.0,2021-08-15 20:00:00,10.0,930.0,33
0.0,23.0,22.8, 1011.0, 0.0, 0.0,25.3,45.0,2021-08-15 21:00:00,10.0,931.0,33
0.0,22.2,22.2, 1010.9, 0.0, 0.0,25.3,48.0,2021-08-15 22:00:00,11.0,931.0,33
0.0,19.9,19.9, 1011.1, 0.0, 0.0,25.3,62.0,2021-08-15 23:00:00,12.0,931.0,33
0.0,18.9,18.8, 1011.1, 0.0, 0.0,25.3,69.0,2021-08-16 00:00:00,13.0,931.0,33
0.0,18.6,18.4, 1009.9, 0.0, 0.0,25.3,70.0,2021-08-16 01:00:00,13.0,930.0,33
0.0,18.8,18.3, 1009.7, 0.0, 0.0,25.3,67.0,2021-08-16 02:00:00,13.0,930.0,33
0.0,17.8,17.8, 1009.6, 0.0, 0.0,25.3,75.0,2021-08-16 03:00:00,13.0,930.0,33
0.0,17.7,17.2, 1009.5, 0.0, 0.0,25.3,76.0,2021-08-16 04:00:00,13.0,930.0,33
0.0,17.1,17.0, 1008.5, 0.0, 0.0,25.3,78.0,2021-08-16 05:00:00,13.0,929.0,33
0.0,16.9,16.7, 1009.9, 0.0, 0.0,25.3,78.0,2021-08-16 06:00:00,13.0,930.0,33
0.0,16.2,16.2, 1010.0, 0.0, 0.0,16.9,82.0,2021-08-16 07:00:00,13.0,930.0,33
0.0,17.2,16.1, 1010.0, 0.0, 0.0,17.1,79.0,2021-08-16 08:00:00,13.0,930.0,33
0.0,17.5,16.1, 1008.9, 0.0, 0.0,17.5,81.0,2021-08-16 09:00:00,14.0,929.0,33
0.0,17.3,16.1, 1009.0, 0.0, 0.0,17.5,81.0,2021-08-16 10:00:00,14.0,929.0,33
0.0,17.7,16.1, 1010.2, 0.0, 0.0,17.7,82.0,2021-08-16 11:00:00,14.0,930.0,33
0.0,19.0,16.1, 1009.1, 0.0, 0.0,19.3,72.0,2021-08-16 12:00:00,14.0,929.0,33
0.0,18.5,16.1, 1009.2, 0.0, 0.0,19.3,75.0,2021-08-16 13:00:00,14.0,929.0,33
0.0,18.9,16.1, 1009.1, 0.0, 0.0,20.4,77.0,2021-08-16 14:00:00,15.0,929.0,33
0.7,17.0,16.1, 1009.4, 0.7, 0.0,20.4,89.0,2021-08-16 15:00:00,15.0,929.0,33
1.1,16.6,16.1, 1009.4, 0.4, 0.0,20.4,95.0,2021-08-16 16:00:00,16.0,929.0,33
1.1,15.9,15.7, 1009.5, 0.0, 0.0,20.4,85.0,2021-08-16 17:00:00,13.0,929.0,33
1.8,13.5,13.6, 1011.9, 0.7, 0.0,20.4,95.0,2021-08-16 18:00:00,13.0,931.0,33
3.2,12.5,12.4, 1012.1, 1.4, 0.0,13.6,98.0,2021-08-16 19:00:00,12.0,931.0,33
3.6,12.4,12.4, 1012.0, 0.4, 0.0,13.6,97.0,2021-08-16 20:00:00,12.0,931.0,33
3.8,12.4,12.3, 1011.9, 0.2, 0.0,13.6,93.0,2021-08-16 21:00:00,11.0,931.0,33
3.8,12.1,12.2, 1010.9, 0.0, 0.0,13.6,96.0,2021-08-16 22:00:00,11.0,930.0,33
3.8,11.9,11.8, 1010.9, 0.0, 0.0,13.6,98.0,2021-08-16 23:00:00,11.0,930.0,33
3.8,12.0,11.7, 1009.7, 0.0, 0.0,13.6,97.0,2021-08-17 00:00:00,11.0,929.0,33
3.8,11.9,11.7, 1009.7, 0.0, 0.0,13.6,98.0,2021-08-17 01:00:00,11.0,929.0,33
3.8,11.8,11.7, 1009.7, 0.0, 0.0,13.6,99.0,2021-08-17 02:00:00,11.0,929.0,33
None,14.1,11.7, 1011.2, 0.0, 0.0,14.2,74.0,2021-08-17 13:00:00,10.0,930.0,33
None,15.9,11.7, 1013.2, 0.0, 0.0,15.9,68.0,2021-08-17 14:00:00,10.0,932.0,33
None,17.1,11.7, None, 0.0, 0.0,17.1,61.0,2021-08-17 15:00:00,10.0,932.0,33
None,17.6,11.7, None, 0.0, 0.0,18.1,64.0,2021-08-17 16:00:00,11.0,933.0,33
None,17.6,11.7, None, 0.0, 0.0,18.1,64.0,2021-08-17 17:00:00,11.0,933.0,33
None,18.0,11.7, None, 0.0, 0.0,18.2,61.0,2021-08-17 18:00:00,10.0,934.0,33
None,15.9,15.9, None, 0.0, 0.0,18.1,80.0,2021-08-17 19:00:00,13.0,935.0,33
None,14.8,14.8, None, 0.0, 0.0,18.1,81.0,2021-08-17 20:00:00,12.0,935.0,33
None,13.8,13.8, None, 0.0, 0.0,18.1,87.0,2021-08-17 21:00:00,11.0,936.0,33
None,12.6,12.6, None, 0.0, 0.0,18.1,90.0,2021-08-17 22:00:00,11.0,937.0,33
None,11.3,11.2, None, 0.0, 0.0,18.1,93.0,2021-08-17 23:00:00,10.0,937.0,33
None,10.6,10.6, None, 0.0, 0.0,18.1,94.0,2021-08-18 00:00:00,10.0,937.0,33
None,9.9,9.9, 1020.1, 0.0, 0.0,18.1,96.0,2021-08-18 01:00:00,9.0,938.0,33
None,9.4,9.4, 1020.0, 0.0, 0.0,18.1,97.0,2021-08-18 02:00:00,9.0,938.0,33
None,9.0,9.0, 1019.9, 0.0, 0.0,18.1,97.0,2021-08-18 03:00:00,9.0,938.0,33
None,8.5,8.5, 1021.0, 0.0, 0.0,18.1,98.0,2021-08-18 04:00:00,8.0,939.0,33
None,8.0,8.0, 1021.0, 0.0, 0.0,18.1,98.0,2021-08-18 05:00:00,8.0,939.0,33
None,7.8,7.7, 1021.0, 0.0, 0.0,18.1,98.0,2021-08-18 06:00:00,7.0,939.0,33
None,8.7,7.7, 1021.1, 0.0, 0.0,8.6,97.0,2021-08-18 07:00:00,8.0,939.0,33
None,12.3,7.7, 1022.0, 0.0, 0.0,12.2,82.0,2021-08-18 08:00:00,10.0,940.0,33
None,12.9,7.7, 1022.0, 0.0, 0.0,13.2,77.0,2021-08-18 09:00:00,9.0,940.0,33
None,14.1,7.7, 1020.9, 0.0, 0.0,14.2,73.0,2021-08-18 10:00:00,9.0,939.0,33
None,15.6,7.7, 1020.9, 0.0, 0.0,16.0,68.0,2021-08-18 11:00:00,10.0,939.0,33
0.0,18.0,7.7, 1019.7, 0.0, 0.0,18.0,55.0,2021-08-18 12:00:00,9.0,938.0,33
0.0,19.0,7.7, 1018.6, 0.0, 0.0,19.1,54.0,2021-08-18 13:00:00,10.0,937.0,33
0.0,20.9,7.7, 1018.4, 0.0, 0.0,20.9,46.0,2021-08-18 14:00:00,8.0,937.0,33
0.0,22.3,7.7, 1017.3, 0.0, 0.0,22.3,36.0,2021-08-18 15:00:00,7.0,936.0,33
0.0,22.9,7.7, 1016.2, 0.0, 0.0,23.2,36.0,2021-08-18 16:00:00,7.0,935.0,33
0.0,23.1,7.7, 1015.1, 0.0, 0.0,23.4,37.0,2021-08-18 17:00:00,8.0,934.0,33
0.0,22.0,7.7, 1015.2, 0.0, 0.0,23.4,44.0,2021-08-18 18:00:00,9.0,934.0,33
0.0,19.1,19.2, 1015.4, 0.0, 0.0,22.2,55.0,2021-08-18 19:00:00,9.0,934.0,33
0.0,18.9,18.4, 1015.1, 0.0, 0.0,22.2,50.0,2021-08-18 20:00:00,8.0,934.0,33
0.0,18.1,18.1, 1016.2, 0.0, 0.0,22.2,53.0,2021-08-18 21:00:00,8.0,935.0,33
0.0,18.6,17.6, 1016.1, 0.0, 0.0,22.2,52.0,2021-08-18 22:00:00,9.0,935.0,33
0.0,16.8,16.9, 1016.1, 0.0, 0.0,22.2,67.0,2021-08-18 23:00:00,11.0,935.0,33
0.0,17.6,16.3, 1015.8, 0.0, 0.0,22.2,59.0,2021-08-19 00:00:00,10.0,935.0,33
0.0,17.1,16.3, 1015.8, 0.0, 0.0,22.2,59.0,2021-08-19 01:00:00,10.0,935.0,33
0.0,16.9,16.3, 1015.6, 0.0, 0.0,22.2,59.0,2021-08-19 02:00:00,9.0,935.0,33
0.0,16.4,16.2, 1015.6, 0.0, 0.0,22.2,61.0,2021-08-19 03:00:00,9.0,935.0,33
0.0,16.2,16.2, 1015.5, 0.0, 0.0,22.2,64.0,2021-08-19 04:00:00,9.0,935.0,33
0.0,13.7,13.4, 1015.7, 0.0, 0.0,22.2,78.0,2021-08-19 05:00:00,10.0,935.0,33
0.0,14.2,13.4, 1015.8, 0.0, 0.0,22.2,73.0,2021-08-19 06:00:00,10.0,935.0,33
0.0,14.2,14.0, 1016.0, 0.0, 0.0,14.3,78.0,2021-08-19 07:00:00,10.0,935.0,33
0.0,15.1,14.0, 1016.0, 0.0, 0.0,15.1,76.0,2021-08-19 08:00:00,11.0,935.0,33
0.0,17.1,14.0, 1016.9, 0.0, 0.0,16.9,64.0,2021-08-19 09:00:00,10.0,936.0,33
0.0,19.0,14.0, 1015.7, 0.0, 0.0,19.0,59.0,2021-08-19 10:00:00,11.0,935.0,33
0.0,20.6,14.0, 1015.7, 0.0, 0.0,20.5,51.0,2021-08-19 11:00:00,9.0,935.0,33
0.0,20.3,14.0, 1015.6, 0.0, 0.0,21.0,51.0,2021-08-19 12:00:00,10.0,935.0,33
0.0,21.5,14.0, 1014.5, 0.0, 0.0,21.6,46.0,2021-08-19 13:00:00,10.0,934.0,33
0.0,23.0,14.0, 1014.4, 0.0, 0.0,23.0,43.0,2021-08-19 14:00:00,9.0,934.0,33
0.0,22.8,14.0, 1013.4, 0.0, 0.0,23.0,44.0,2021-08-19 15:00:00,10.0,933.0,33
0.0,24.8,14.0, 1013.2, 0.0, 0.0,24.7,32.0,2021-08-19 16:00:00,7.0,933.0,33
0.0,24.8,14.0, 1013.4, 0.0, 0.0,25.2,30.0,2021-08-19 17:00:00,6.0,933.0,33
0.0,22.3,14.0, 1013.6, 0.0, 0.0,25.2,39.0,2021-08-19 18:00:00,8.0,933.0,33
0.0,22.6,22.3, 1013.5, 0.0, 0.0,22.7,39.0,2021-08-19 19:00:00,8.0,933.0,33
0.0,18.6,18.7, 1014.9, 0.0, 0.0,22.7,52.0,2021-08-19 20:00:00,8.0,934.0,33
0.2,15.6,14.8, 1016.1, 0.2, 0.0,22.7,74.0,2021-08-19 21:00:00,11.0,935.0,33
0.2,14.7,14.3, 1016.0, 0.1, 0.0,22.7,82.0,2021-08-19 22:00:00,12.0,935.0,33
0.2,13.2,13.1, 1016.0, 0.0, 0.0,22.7,90.0,2021-08-19 23:00:00,12.0,935.0,33
