wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
330.0, 84.0, 2.3, 0.0, -3.2, 1.9, -0.8, -1.8, 294.0, 0.0, 0.0, 88.0,2021-12-03 00:00:00, None,49
236.0, None, None, 0.0, None, 4.0, None, -2.6, None, None, None, 92.0,2021-12-03 01:00:00, None,49
275.0, None, None, 0.0, None, 2.0, None, -2.7, None, None, None, 93.0,2021-12-03 02:00:00, None,49
293.0, 93.0, 2.0, 0.0, -3.7, 3.5, -2.7, -2.2, 275.0, 0.0, 0.0, 93.0,2021-12-03 03:00:00, None,49
319.0, 93.0, 3.5, 0.0, -3.2, 3.5, -2.2, -2.4, 293.0, 0.0, 0.0, 94.0,2021-12-03 04:00:00, None,49
318.0, 94.0, 3.5, 0.0, -3.2, 2.3, -2.4, -2.8, 319.0, 0.0, 0.0, 95.0,2021-12-03 05:00:00, None,49
339.0, None, None, 0.0, None, 3.5, None, -2.8, None, None, None, 95.0,2021-12-03 06:00:00, None,49
322.0, None, None, 0.0, None, 1.9, None, -2.8, None, None, None, 94.0,2021-12-03 07:00:00, None,49
351.0, None, None, 0.0, None, 4.4, None, -0.2, None, None, None, 81.0,2021-12-03 08:00:00, None,49
349.0, None, None, 0.0, None, 6.8, None, -0.4, None, None, None, 81.0,2021-12-03 09:00:00, None,49
350.0, None, None, 0.0, None, 4.7, None, -0.3, None, None, None, 83.0,2021-12-03 10:00:00, None,49
345.0, 83.0, 4.7, 0.0, -2.8, 5.4, -0.3, -0.1, 350.0, 0.0, 0.0, 82.0,2021-12-03 11:00:00, None,49
345.0, None, None, 0.0, None, 3.8, None, 0.2, None, None, None, 82.0,2021-12-03 12:00:00, None,49
3.0, 82.0, 3.8, 0.0, -2.5, 6.0, 0.2, 0.8, 345.0, 0.0, 0.0, 78.0,2021-12-03 13:00:00, None,49
240.0, 78.0, 6.0, 0.0, -2.6, 2.7, 0.8, 0.2, 3.0, 0.0, 0.0, 80.0,2021-12-03 14:00:00, None,49
292.0, 80.0, 2.7, 0.0, -2.8, 3.5, 0.2, -1.3, 240.0, 0.0, 0.0, 88.0,2021-12-03 15:00:00, None,49
278.0, 88.0, 3.5, 0.0, -3.0, 3.5, -1.3, -2.2, 292.0, 0.0, 0.0, 91.0,2021-12-03 16:00:00, None,49
250.0, 91.0, 3.5, 0.0, -3.5, 1.9, -2.2, -3.3, 278.0, 0.0, 0.0, 96.0,2021-12-03 17:00:00, None,49
267.0, 96.0, 1.9, 0.0, -3.8, 4.0, -3.3, -3.2, 250.0, 0.0, 0.0, 98.0,2021-12-03 18:00:00, None,49
293.0, 98.0, 4.0, 0.0, -3.5, 1.9, -3.2, -3.3, 267.0, 0.0, 0.0, 98.0,2021-12-03 19:00:00, None,49
257.0, 98.0, 1.9, 0.0, -3.6, 2.3, -3.3, -3.3, 293.0, 0.0, 0.0, 98.0,2021-12-03 20:00:00, None,49
231.0, None, None, 0.0, None, 2.1, None, -3.2, None, None, None, 98.0,2021-12-03 21:00:00, None,49
188.0, None, None, 0.0, None, 2.3, None, -3.3, None, None, None, 98.0,2021-12-03 22:00:00, None,49
