wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
24.0, 89.0, 3.6, 0.0, -7.3, 3.4, -5.8, -5.6, 7.0, 0.0, 0.0, 87.0,2021-12-03 00:00:00,49
11.0, 87.0, 3.4, 0.0, -7.4, 4.2, -5.6, -5.7, 24.0, 0.0, 0.0, 86.0,2021-12-03 01:00:00,49
352.0, 86.0, 4.2, 0.0, -7.7, 5.4, -5.7, -4.3, 11.0, 0.0, 0.0, 79.0,2021-12-03 02:00:00,49
2.0, 79.0, 5.4, 0.0, -7.4, 3.4, -4.3, -6.2, 352.0, 0.0, 0.0, 92.0,2021-12-03 03:00:00,49
37.0, 92.0, 3.4, 0.0, -7.3, 1.9, -6.2, -6.6, 2.0, 0.0, 0.0, 95.0,2021-12-03 04:00:00,49
357.0, 95.0, 1.9, 0.0, -7.3, 2.4, -6.6, -7.6, 37.0, 0.0, 0.0, 98.0,2021-12-03 05:00:00,49
14.0, 98.0, 2.4, 0.0, -7.9, 2.8, -7.6, -7.3, 357.0, 0.0, 0.0, 99.0,2021-12-03 06:00:00,49
64.0, 99.0, 2.8, 0.0, -7.4, 1.8, -7.3, -7.4, 14.0, 0.0, 0.0, 97.0,2021-12-03 07:00:00,49
91.0, 97.0, 1.8, 0.0, -7.8, 3.0, -7.4, -7.3, 64.0, 0.0, 0.0, 98.0,2021-12-03 08:00:00,49
352.0, 98.0, 3.0, 0.0, -7.6, 2.0, -7.3, -5.4, 91.0, 0.0, 0.0, 94.0,2021-12-03 09:00:00,49
187.0, 94.0, 2.0, 0.0, -6.2, 2.5, -5.4, -3.2, 352.0, 0.0, 0.0, 88.0,2021-12-03 10:00:00,49
316.0, 88.0, 2.5, 0.0, -4.9, 4.3, -3.2, -2.5, 187.0, 0.0, 0.0, 82.0,2021-12-03 11:00:00,49
321.0, None, None, 0.0, None, 3.0, None, -2.0, None, None, None, 69.0,2021-12-03 12:00:00,49
308.0, 69.0, 3.0, 0.0, -6.9, 4.5, -2.0, -2.1, 321.0, 0.0, 0.0, 70.0,2021-12-03 13:00:00,49
351.0, 70.0, 4.5, 0.0, -6.8, 4.8, -2.1, -2.7, 308.0, 0.0, 0.0, 69.0,2021-12-03 14:00:00,49
0.0, 69.0, 4.8, 0.0, -7.6, 2.7, -2.7, -4.0, 351.0, 0.0, 0.0, 77.0,2021-12-03 15:00:00,49
21.0, 77.0, 2.7, 0.0, -7.4, 3.4, -4.0, -5.6, 0.0, 0.0, 0.0, 86.0,2021-12-03 16:00:00,49
251.0, 86.0, 3.4, 0.0, -7.6, 1.6, -5.6, -6.6, 21.0, 0.0, 0.0, 93.0,2021-12-03 17:00:00,49
227.0, 93.0, 1.6, 0.0, -7.5, 2.1, -6.6, -6.6, 251.0, 0.0, 0.0, 95.0,2021-12-03 18:00:00,49
307.0, 95.0, 2.1, 0.0, -7.3, 2.2, -6.6, -6.5, 227.0, 0.0, 0.0, 96.0,2021-12-03 19:00:00,49
55.0, 96.0, 2.2, 0.0, -7.0, 1.9, -6.5, -6.3, 307.0, 0.0, 0.0, 95.0,2021-12-03 20:00:00,49
317.0, 95.0, 1.9, 0.0, -7.0, 3.0, -6.3, -6.2, 55.0, 0.0, 0.0, 96.0,2021-12-03 21:00:00,49
75.0, 96.0, 3.0, 0.0, -6.7, 0.0, -6.2, -6.2, 317.0, 0.0, 0.0, 96.0,2021-12-03 22:00:00,49
157.0, 96.0, 0.0, 0.0, -6.7, 1.8, -6.2, -6.2, 75.0, 0.0, 0.0, 90.0,2021-12-03 23:00:00,49
121.0, 90.0, 1.8, 0.0, -7.6, 3.1, -6.2, -5.9, 157.0, 0.0, 0.0, 92.0,2021-12-04 00:00:00,49
115.0, 92.0, 3.1, 0.0, -7.0, 2.9, -5.9, -5.4, 121.0, 0.0, 0.0, 86.0,2021-12-04 01:00:00,49
3.0, 86.0, 2.9, 0.0, -7.4, 2.2, -5.4, -5.1, 115.0, 0.0, 0.0, 77.0,2021-12-04 02:00:00,49
169.0, 77.0, 2.2, 0.0, -8.5, 7.0, -5.1, -5.3, 3.0, 0.0, 0.0, 89.0,2021-12-04 03:00:00,49
142.0, 89.0, 7.0, 0.0, -6.8, 2.6, -5.3, -5.9, 169.0, 0.0, 0.0, 97.0,2021-12-04 04:00:00,49
143.0, 97.0, 2.6, 0.0, -6.3, 1.9, -5.9, -5.8, 142.0, 0.0, 0.0, 97.0,2021-12-04 05:00:00,49
160.0, 97.0, 1.9, 0.0, -6.2, 2.5, -5.8, -5.6, 143.0, 0.0, 0.0, 98.0,2021-12-04 06:00:00,49
232.0, 98.0, 2.5, 0.0, -5.9, 2.9, -5.6, -5.5, 160.0, 0.0, 0.0, 99.0,2021-12-04 07:00:00,49
150.0, 99.0, 2.9, 0.0, -5.6, 2.7, -5.5, -5.2, 232.0, 0.0, 0.0, 98.0,2021-12-04 08:00:00,49
220.0, 98.0, 2.7, 0.0, -5.5, 3.6, -5.2, -4.5, 150.0, 0.0, 0.0, 96.0,2021-12-04 09:00:00,49
178.0, 96.0, 3.6, 0.0, -5.0, 3.1, -4.5, -3.6, 220.0, 0.0, 0.0, 92.0,2021-12-04 10:00:00,49
219.0, 92.0, 3.1, 0.0, -4.7, 3.9, -3.6, -2.5, 178.0, 0.0, 0.0, 87.0,2021-12-04 11:00:00,49
169.0, 87.0, 3.9, 0.0, -4.4, 4.2, -2.5, -3.0, 219.0, 0.0, 0.0, 90.0,2021-12-04 12:00:00,49
325.0, 90.0, 4.2, 0.0, -4.4, 4.6, -3.0, -2.3, 169.0, 0.0, 0.0, 92.0,2021-12-04 13:00:00,49
346.0, 92.0, 4.6, 0.0, -3.4, 6.9, -2.3, -3.5, 325.0, 0.0, 0.0, 93.0,2021-12-04 14:00:00,49
314.0, 93.0, 6.9, 0.0, -4.5, 3.4, -3.5, -4.1, 346.0, 0.0, 0.0, 96.0,2021-12-04 15:00:00,49
355.0, 96.0, 3.4, 0.0, -4.6, 3.6, -4.1, -4.3, 314.0, 0.0, 0.0, 97.0,2021-12-04 16:00:00,49
8.0, 97.0, 3.6, 0.0, -4.7, 2.5, -4.3, -4.7, 355.0, 0.0, 0.0, 95.0,2021-12-04 17:00:00,49
1.0, 95.0, 2.5, 0.0, -5.4, 2.1, -4.7, -5.1, 8.0, 0.0, 0.0, 98.0,2021-12-04 18:00:00,49
285.0, 98.0, 2.1, 0.0, -5.4, 2.9, -5.1, -5.2, 1.0, 0.0, 0.0, 96.0,2021-12-04 19:00:00,49
227.0, 96.0, 2.9, 0.0, -5.7, 2.0, -5.2, -5.6, 285.0, 0.0, 0.0, 97.0,2021-12-04 20:00:00,49
21.0, 97.0, 2.0, 0.0, -6.0, 2.9, -5.6, -6.8, 227.0, 0.0, 0.0, 98.0,2021-12-04 21:00:00,49
