TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-7.155,0.6,96.4,8.97,755.45,0.0,10.91,2020-01-01 00:00:00,164.3,-7.6,1
-7.348,0.6,96.4,8.77,755.15,0.0,10.91,2020-01-01 01:00:00,154.4,-7.8,1
-7.445,0.6,96.2,8.58,755.25,0.0,10.52,2020-01-01 02:00:00,151.6,-8.0,1
-7.155,0.6,96.4,7.6,755.65,0.0,9.16,2020-01-01 03:00:00,157.2,-7.6,1
-6.994,0.6,96.5,7.6,755.75,0.0,9.16,2020-01-01 04:00:00,158.6,-7.5,1
-6.77,0.6,96.6,7.41,755.75,0.0,9.74,2020-01-01 05:00:00,161.5,-7.2,1
-6.515,0.6,96.7,6.43,756.05,0.0,7.99,2020-01-01 06:00:00,154.4,-7.0,1
-6.42,0.6,96.9,5.65,756.55,0.0,7.6,2020-01-01 07:00:00,148.8,-6.8,1
-6.168,6.9,97.1,5.26,757.15,0.0,7.21,2020-01-01 08:00:00,161.5,-6.6,1
-6.262,51.9,97.1,5.85,757.75,0.0,7.8,2020-01-01 09:00:00,155.8,-6.7,1
-6.042,70.6,97.1,6.82,758.25,0.0,7.99,2020-01-01 10:00:00,160.0,-6.4,1
-6.042,138.1,97.0,7.21,758.75,0.0,10.33,2020-01-01 11:00:00,161.5,-6.5,1
-5.979,113.1,97.0,7.6,758.95,0.0,9.94,2020-01-01 12:00:00,162.9,-6.4,1
-5.667,124.4,97.2,7.8,759.25,0.0,10.33,2020-01-01 13:00:00,165.7,-6.1,1
-5.605,95.6,97.2,8.19,759.65,0.0,10.33,2020-01-01 14:00:00,160.0,-6.0,1
-6.01,10.6,97.2,7.99,759.95,0.0,10.72,2020-01-01 15:00:00,168.5,-6.4,1
-5.916,0.6,97.3,7.8,760.45,0.0,10.52,2020-01-01 16:00:00,174.1,-6.3,1
-6.168,0.6,97.2,7.8,760.45,0.0,12.08,2020-01-01 17:00:00,183.9,-6.6,1
-6.674,0.6,97.0,6.82,760.35,0.0,12.28,2020-01-01 18:00:00,189.5,-7.1,1
-6.738,0.6,96.8,7.6,759.95,0.0,11.5,2020-01-01 19:00:00,186.7,-7.2,1
-6.42,0.6,97.0,9.74,759.05,0.0,13.06,2020-01-01 20:00:00,172.7,-6.8,1
-8.63,0.6,96.0,7.41,759.95,0.0,13.25,2020-01-01 21:00:00,320.1,-9.2,1
-9.405,0.6,95.3,5.26,761.25,0.0,9.94,2020-01-01 22:00:00,331.3,-10.0,1
-10.686,0.6,94.7,3.51,762.15,0.0,8.38,2020-01-01 23:00:00,334.1,-11.4,1
-11.505,0.6,94.3,3.12,762.45,0.0,6.82,2020-01-02 00:00:00,341.2,-12.3,1
-11.577,0.6,93.9,2.34,762.65,0.0,5.85,2020-01-02 01:00:00,311.7,-12.4,1
-12.528,0.6,93.6,2.14,763.25,0.0,4.68,2020-01-02 02:00:00,249.9,-13.4,1
-13.277,0.6,93.0,2.92,763.85,0.0,5.46,2020-01-02 03:00:00,241.5,-14.2,1
-13.734,0.6,92.7,3.31,763.95,0.0,6.04,2020-01-02 04:00:00,217.6,-14.7,1
-14.236,0.6,92.3,3.31,764.35,0.0,6.04,2020-01-02 05:00:00,223.2,-15.2,1
-14.667,0.6,92.0,2.92,765.15,0.0,5.65,2020-01-02 06:00:00,219.0,-15.7,1
-15.547,0.6,91.5,3.12,765.75,0.0,5.65,2020-01-02 07:00:00,189.5,-16.6,1
-16.037,10.6,91.1,3.31,766.45,0.0,5.46,2020-01-02 08:00:00,183.9,-17.2,1
-15.669,31.9,90.9,2.92,767.35,0.0,5.07,2020-01-02 09:00:00,192.3,-16.8,1
