AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
1.4, None, 123.0,2021-05-18 18:45:00, None, None,20
1.1, None, 123.0,2021-05-18 19:00:00, None, None,20
0.6, None, 123.0,2021-05-18 19:15:00, None, None,20
0.1, None, 123.0,2021-05-18 19:30:00, None, None,20
-0.4, None, 123.0,2021-05-18 19:45:00, None, None,20
-1.6, None, 123.0,2021-05-18 20:00:00, None, None,20
-2.1, None, 123.0,2021-05-18 20:15:00, None, None,20
-1.7, None, 123.0,2021-05-18 20:30:00, None, None,20
-1.8, None, 123.0,2021-05-18 20:45:00, None, None,20
-2.6, None, 123.0,2021-05-18 21:00:00, None, None,20
-2.8, None, 123.0,2021-05-18 21:15:00, None, None,20
-3.0, None, 123.0,2021-05-18 21:30:00, None, None,20
-3.5, None, 124.0,2021-05-18 21:45:00, None, None,20
-3.6, None, 124.0,2021-05-18 22:00:00, None, None,20
-3.8, None, 124.0,2021-05-18 22:15:00, None, None,20
-3.9, None, 125.0,2021-05-18 22:30:00, None, None,20
-3.9, None, 125.0,2021-05-18 22:45:00, None, None,20
-4.2, None, 125.0,2021-05-18 23:00:00, None, None,20
-4.4, None, 126.0,2021-05-18 23:15:00, None, None,20
-4.7, None, 126.0,2021-05-18 23:30:00, None, None,20
-4.9, None, 127.0,2021-05-18 23:45:00, None, None,20
-4.9, 0.1, 127.0,2021-05-19 00:00:00, -6.8, 6.9,20
-5.1, None, 127.0,2021-05-19 00:15:00, None, None,20
-5.0, None, 127.0,2021-05-19 00:30:00, None, None,20
-5.2, None, 127.0,2021-05-19 00:45:00, None, None,20
-5.2, None, 127.0,2021-05-19 01:00:00, None, None,20
-5.6, None, 128.0,2021-05-19 01:15:00, None, None,20
-5.8, None, 128.0,2021-05-19 01:30:00, None, None,20
-5.9, None, 128.0,2021-05-19 01:45:00, None, None,20
-6.1, None, 129.0,2021-05-19 02:00:00, None, None,20
-6.6, None, 129.0,2021-05-19 02:15:00, None, None,20
-6.6, None, 130.0,2021-05-19 02:30:00, None, None,20
-6.7, None, 130.0,2021-05-19 02:45:00, None, None,20
-6.5, None, 130.0,2021-05-19 03:00:00, None, None,20
-6.4, None, 130.0,2021-05-19 03:15:00, None, None,20
-6.6, None, 130.0,2021-05-19 03:30:00, None, None,20
-6.8, None, 130.0,2021-05-19 03:45:00, None, None,20
-6.6, None, 131.0,2021-05-19 04:00:00, None, None,20
-6.6, None, 132.0,2021-05-19 04:15:00, None, None,20
-6.6, None, 132.0,2021-05-19 04:30:00, None, None,20
-6.5, None, 133.0,2021-05-19 04:45:00, None, None,20
-6.4, None, 133.0,2021-05-19 05:00:00, None, None,20
-6.4, None, 133.0,2021-05-19 05:15:00, None, None,20
-6.1, None, 133.0,2021-05-19 05:30:00, None, None,20
-5.0, None, 133.0,2021-05-19 05:45:00, None, None,20
-4.6, None, 133.0,2021-05-19 06:00:00, None, None,20
-4.0, None, 133.0,2021-05-19 06:15:00, None, None,20
-2.8, None, 133.0,2021-05-19 06:30:00, None, None,20
-2.3, None, 133.0,2021-05-19 06:45:00, None, None,20
-0.8, None, 133.0,2021-05-19 07:00:00, None, None,20
-0.3, None, 133.0,2021-05-19 07:15:00, None, None,20
0.4, None, 133.0,2021-05-19 07:30:00, None, None,20
1.2, None, 133.0,2021-05-19 07:45:00, None, None,20
1.6, None, 133.0,2021-05-19 08:00:00, None, None,20
1.8, None, 132.0,2021-05-19 08:15:00, None, None,20
1.9, None, 130.0,2021-05-19 08:30:00, None, None,20
2.1, None, 129.0,2021-05-19 08:45:00, None, None,20
2.3, None, 127.0,2021-05-19 09:00:00, None, None,20
2.2, None, 127.0,2021-05-19 09:15:00, None, None,20
2.3, None, 127.0,2021-05-19 09:30:00, None, None,20
2.4, None, 126.0,2021-05-19 09:45:00, None, None,20
2.7, None, 125.0,2021-05-19 10:00:00, None, None,20
None, None, 133.2,2021-05-19 10:06:00, None, None,20
None, None, 133.2,2021-05-19 10:08:00, None, None,20
3.6, None, 125.0,2021-05-19 10:15:00, None, None,20
4.7, None, 125.0,2021-05-19 10:30:00, None, None,20
3.7, None, 125.0,2021-05-19 10:45:00, None, None,20
3.7, None, 125.0,2021-05-19 11:00:00, None, None,20
3.7, None, 125.0,2021-05-19 11:15:00, None, None,20
4.4, None, 125.0,2021-05-19 11:30:00, None, None,20
4.9, None, 125.0,2021-05-19 11:45:00, None, None,20
4.9, None, 125.0,2021-05-19 12:00:00, None, None,20
4.5, None, 125.0,2021-05-19 12:15:00, None, None,20
6.2, None, 126.0,2021-05-19 12:30:00, None, None,20
6.0, None, 126.0,2021-05-19 12:45:00, None, None,20
6.8, None, 126.0,2021-05-19 13:00:00, None, None,20
5.3, None, 126.0,2021-05-19 13:15:00, None, None,20
5.9, None, 126.0,2021-05-19 13:30:00, None, None,20
6.0, None, 126.0,2021-05-19 13:45:00, None, None,20
5.6, None, 126.0,2021-05-19 14:00:00, None, None,20
6.3, None, 126.0,2021-05-19 14:15:00, None, None,20
6.9, None, 126.0,2021-05-19 14:30:00, None, None,20
6.1, None, 126.0,2021-05-19 14:45:00, None, None,20
5.8, None, 126.0,2021-05-19 15:00:00, None, None,20
5.2, None, 125.0,2021-05-19 15:15:00, None, None,20
5.2, None, 125.0,2021-05-19 15:30:00, None, None,20
4.7, None, 125.0,2021-05-19 15:45:00, None, None,20
3.7, None, 125.0,2021-05-19 16:00:00, None, None,20
3.4, None, 124.0,2021-05-19 16:15:00, None, None,20
3.2, None, 124.0,2021-05-19 16:30:00, None, None,20
3.0, None, 123.0,2021-05-19 16:45:00, None, None,20
3.1, None, 123.0,2021-05-19 17:00:00, None, None,20
2.9, None, 123.0,2021-05-19 17:15:00, None, None,20
3.0, None, 123.0,2021-05-19 17:30:00, None, None,20
2.5, None, 122.0,2021-05-19 17:45:00, None, None,20
2.3, None, 122.0,2021-05-19 18:00:00, None, None,20
1.9, None, 122.0,2021-05-19 18:15:00, None, None,20
1.4, None, 122.0,2021-05-19 18:30:00, None, None,20
1.0, None, 122.0,2021-05-19 18:45:00, None, None,20
0.2, None, 122.0,2021-05-19 19:00:00, None, None,20
-0.4, None, 122.0,2021-05-19 19:15:00, None, None,20
-0.6, None, 122.0,2021-05-19 19:30:00, None, None,20
-0.3, None, 122.0,2021-05-19 19:45:00, None, None,20
-0.7, None, 122.0,2021-05-19 20:00:00, None, None,20
-1.1, None, 122.0,2021-05-19 20:15:00, None, None,20
-1.5, None, 122.0,2021-05-19 20:30:00, None, None,20
-1.7, None, 122.0,2021-05-19 20:45:00, None, None,20
-1.7, None, 122.0,2021-05-19 21:00:00, None, None,20
-1.7, None, 122.0,2021-05-19 21:15:00, None, None,20
-1.4, None, 123.0,2021-05-19 21:30:00, None, None,20
-1.9, None, 123.0,2021-05-19 21:45:00, None, None,20
-2.2, None, 124.0,2021-05-19 22:00:00, None, None,20
-2.7, None, 124.0,2021-05-19 22:15:00, None, None,20
-2.7, None, 125.0,2021-05-19 22:30:00, None, None,20
-2.8, None, 125.0,2021-05-19 22:45:00, None, None,20
-2.8, None, 126.0,2021-05-19 23:00:00, None, None,20
-3.2, None, 133.2,2021-05-19 23:15:00, None, None,20
-3.4, None, 134.2,2021-05-19 23:30:00, None, None,20
-3.4, None, 134.2,2021-05-19 23:45:00, None, None,20
-3.4, 0.0, 134.2,2021-05-20 00:00:00, -4.3, 6.5,20
-3.5, None, 127.0,2021-05-20 00:15:00, None, None,20
-3.6, None, 127.0,2021-05-20 00:30:00, None, None,20
-3.9, None, 128.0,2021-05-20 00:45:00, None, None,20
-3.8, None, 128.0,2021-05-20 01:00:00, None, None,20
-4.0, None, 128.0,2021-05-20 01:15:00, None, None,20
-3.8, None, 128.0,2021-05-20 01:30:00, None, None,20
-3.6, None, 128.0,2021-05-20 01:45:00, None, None,20
-3.5, None, 128.0,2021-05-20 02:00:00, None, None,20
-3.3, None, 128.0,2021-05-20 02:15:00, None, None,20
-3.4, None, 128.0,2021-05-20 02:30:00, None, None,20
-3.6, None, 128.0,2021-05-20 02:45:00, None, None,20
-3.7, None, 128.0,2021-05-20 03:00:00, None, None,20
-3.9, None, 128.0,2021-05-20 03:15:00, None, None,20
-4.1, None, 129.0,2021-05-20 03:30:00, None, None,20
-4.1, None, 129.0,2021-05-20 03:45:00, None, None,20
-4.3, None, 129.0,2021-05-20 04:00:00, None, None,20
-4.0, None, 129.0,2021-05-20 04:15:00, None, None,20
-3.6, None, 129.0,2021-05-20 04:30:00, None, None,20
-3.2, None, 129.0,2021-05-20 04:45:00, None, None,20
-2.7, None, 129.0,2021-05-20 05:00:00, None, None,20
-2.3, None, 129.0,2021-05-20 05:15:00, None, None,20
-2.2, None, 129.0,2021-05-20 05:30:00, None, None,20
-1.8, None, 128.0,2021-05-20 05:45:00, None, None,20
-1.2, None, 128.0,2021-05-20 06:00:00, None, None,20
-0.7, None, 127.0,2021-05-20 06:15:00, None, None,20
-0.2, None, 127.0,2021-05-20 06:30:00, None, None,20
0.6, None, 126.0,2021-05-20 06:45:00, None, None,20
1.4, None, 125.0,2021-05-20 07:00:00, None, None,20
2.2, None, 123.0,2021-05-20 07:15:00, None, None,20
2.6, None, 122.0,2021-05-20 07:30:00, None, None,20
2.5, None, 122.0,2021-05-20 07:45:00, None, None,20
2.1, None, 121.0,2021-05-20 08:00:00, None, None,20
2.2, None, 121.0,2021-05-20 08:15:00, None, None,20
2.8, None, 121.0,2021-05-20 08:30:00, None, None,20
3.1, None, 121.0,2021-05-20 08:45:00, None, None,20
3.0, None, 121.0,2021-05-20 09:00:00, None, None,20
3.3, None, 121.0,2021-05-20 09:15:00, None, None,20
3.4, None, 121.0,2021-05-20 09:30:00, None, None,20
3.4, None, 121.0,2021-05-20 09:45:00, None, None,20
3.2, None, 121.0,2021-05-20 10:00:00, None, None,20
3.9, None, 121.0,2021-05-20 10:15:00, None, None,20
4.4, None, 121.0,2021-05-20 10:30:00, None, None,20
4.3, None, 121.0,2021-05-20 10:45:00, None, None,20
4.3, None, 121.0,2021-05-20 11:00:00, None, None,20
4.6, None, 121.0,2021-05-20 11:15:00, None, None,20
4.7, None, 121.0,2021-05-20 11:30:00, None, None,20
5.0, None, 121.0,2021-05-20 11:45:00, None, None,20
5.7, None, 121.0,2021-05-20 12:00:00, None, None,20
4.8, None, 121.0,2021-05-20 12:15:00, None, None,20
5.5, None, 121.0,2021-05-20 12:30:00, None, None,20
4.4, None, 120.0,2021-05-20 12:45:00, None, None,20
5.0, None, 119.0,2021-05-20 13:00:00, None, None,20
5.0, None, 119.0,2021-05-20 13:15:00, None, None,20
5.2, None, 118.0,2021-05-20 13:30:00, None, None,20
5.2, None, 118.0,2021-05-20 13:45:00, None, None,20
5.1, None, 117.0,2021-05-20 14:00:00, None, None,20
6.1, None, 117.0,2021-05-20 14:15:00, None, None,20
5.7, None, 116.0,2021-05-20 14:30:00, None, None,20
6.0, None, 115.0,2021-05-20 14:45:00, None, None,20
6.5, None, 114.0,2021-05-20 15:00:00, None, None,20
5.5, None, 113.0,2021-05-20 15:15:00, None, None,20
5.9, None, 113.0,2021-05-20 15:30:00, None, None,20
5.6, None, 112.0,2021-05-20 15:45:00, None, None,20
6.2, None, 111.0,2021-05-20 16:00:00, None, None,20
6.1, None, 110.0,2021-05-20 16:15:00, None, None,20
5.9, None, 109.0,2021-05-20 16:30:00, None, None,20
5.5, None, 108.0,2021-05-20 16:45:00, None, None,20
5.5, None, 107.0,2021-05-20 17:00:00, None, None,20
4.9, None, 107.0,2021-05-20 17:15:00, None, None,20
4.2, None, 106.0,2021-05-20 17:30:00, None, None,20
4.1, None, 106.0,2021-05-20 17:45:00, None, None,20
3.9, None, 105.0,2021-05-20 18:00:00, None, None,20
3.7, None, 105.0,2021-05-20 18:15:00, None, None,20
3.3, None, 105.0,2021-05-20 18:30:00, None, None,20
2.9, None, 105.0,2021-05-20 18:45:00, None, None,20
2.4, None, 104.0,2021-05-20 19:00:00, None, None,20
2.0, None, 104.0,2021-05-20 19:15:00, None, None,20
1.5, None, 104.0,2021-05-20 19:30:00, None, None,20
1.2, None, 104.0,2021-05-20 19:45:00, None, None,20
0.8, None, 104.0,2021-05-20 20:00:00, None, None,20
0.4, None, 103.0,2021-05-20 20:15:00, None, None,20
0.1, None, 103.0,2021-05-20 20:30:00, None, None,20
-0.1, None, 103.0,2021-05-20 20:45:00, None, None,20
-0.3, None, 103.0,2021-05-20 21:00:00, None, None,20
-0.4, None, 103.0,2021-05-20 21:15:00, None, None,20
-0.5, None, 103.0,2021-05-20 21:30:00, None, None,20
-0.7, None, 103.0,2021-05-20 21:45:00, None, None,20
-1.1, None, 103.0,2021-05-20 22:00:00, None, None,20
-1.6, None, 103.0,2021-05-20 22:15:00, None, None,20
-1.8, None, 103.0,2021-05-20 22:30:00, None, None,20
-2.1, None, 103.0,2021-05-20 22:45:00, None, None,20
-2.0, None, 103.0,2021-05-20 23:00:00, None, None,20
-1.9, None, 103.0,2021-05-20 23:15:00, None, None,20
-1.9, None, 103.0,2021-05-20 23:30:00, None, None,20
-1.9, None, 103.0,2021-05-20 23:45:00, None, None,20
