wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
344.0, None, None, 0.0, None, 5.4, None, 1.6, None, None, None, 99.0,2022-09-17 00:00:00,38
1.0, 98.0, 5.3, 0.0, 1.5, 8.3, 1.8, 2.2, 344.0, 0.0, None, 99.0,2022-09-17 01:00:00,38
8.0, None, None, 0.0, None, 7.6, None, 2.2, None, None, None, 98.0,2022-09-17 02:00:00,38
358.0, 99.0, 8.3, 0.0, 2.1, 6.1, 2.2, 1.4, 1.0, 0.0, 2.8, 98.0,2022-09-17 03:00:00,38
347.0, 98.0, 7.6, 0.0, 1.9, 5.4, 2.2, 0.9, 8.0, 0.0, 2.8, 99.0,2022-09-17 04:00:00,38
348.0, None, None, 0.0, None, 5.0, None, 1.1, None, None, None, 99.0,2022-09-17 05:00:00,38
345.0, None, None, 0.0, None, 2.5, None, 2.3, None, None, None, 99.0,2022-09-17 06:00:00,38
166.0, None, None, 0.2, None, 3.4, None, 4.9, None, None, None, 98.0,2022-09-17 07:00:00,38
167.0, None, None, 0.0, None, 4.8, None, 5.7, None, None, None, 97.0,2022-09-17 08:00:00,38
187.0, None, None, 0.0, None, 5.2, None, 6.7, None, None, None, 93.0,2022-09-17 09:00:00,38
167.0, None, None, 0.0, None, 7.4, None, 9.4, None, None, None, 80.0,2022-09-17 10:00:00,38
197.0, 93.0, 5.2, 0.0, 5.6, 8.1, 6.7, 11.2, 187.0, 0.0, 3.0, 72.0,2022-09-17 11:00:00,38
168.0, 80.0, 7.4, 0.0, 6.1, 7.6, 9.4, 12.9, 167.0, 0.0, 3.0, 60.0,2022-09-17 12:00:00,38
319.0, 72.0, 8.1, 0.0, 6.3, 4.9, 11.2, 13.6, 197.0, 0.0, 3.0, 47.0,2022-09-17 13:00:00,38
170.0, 60.0, 7.6, 0.0, 5.3, 5.2, 12.9, 12.1, 168.0, 0.0, 3.0, 59.0,2022-09-17 14:00:00,38
128.0, 47.0, 4.9, 0.0, 2.5, 4.0, 13.6, 11.8, 319.0, 0.0, 1.2, 60.0,2022-09-17 15:00:00,38
180.0, 59.0, 5.2, 0.0, 4.3, 1.6, 12.1, 10.2, 170.0, 0.0, 1.0, 75.0,2022-09-17 16:00:00,38
356.0, 60.0, None, 0.0, 4.3, 4.7, 11.8, 7.1, 128.0, 0.0, 0.4, 83.0,2022-09-17 17:00:00,38
347.0, None, None, 0.0, None, 4.8, None, 5.9, None, None, None, 81.0,2022-09-17 18:00:00,38
329.0, 83.0, 4.7, 0.0, 4.4, 4.6, 7.1, 5.3, 356.0, 0.0, 0.2, 86.0,2022-09-17 19:00:00,38
5.0, 81.0, 4.8, 0.0, 2.9, 5.4, 5.9, 4.2, 347.0, 0.0, 0.2, 87.0,2022-09-17 20:00:00,38
343.0, None, None, 0.0, None, 4.7, None, 4.0, None, None, None, 91.0,2022-09-17 21:00:00,38
2.0, 87.0, 5.4, 0.0, 2.2, 5.4, 4.2, 3.7, 5.0, 0.0, 0.2, 91.0,2022-09-17 22:00:00,38
None, 91.0, 4.7, None, 2.7, None, 4.0, None, 343.0, 0.0, 0.2, None,2022-09-17 23:00:00,38
356.0, 91.0, 5.4, 0.0, 2.4, 5.2, 3.7, 3.3, 2.0, 0.0, 0.2, 94.0,2022-09-18 00:00:00,38
348.0, 93.0, 5.6, 0.0, 2.4, 5.9, 3.4, 2.5, 346.0, 0.0, 0.2, 94.0,2022-09-18 01:00:00,38
329.0, 94.0, 5.2, 0.0, 2.4, 4.6, 3.3, 2.1, 356.0, 0.0, 0.2, 95.0,2022-09-18 02:00:00,38
358.0, 94.0, 5.9, 0.0, 1.6, 5.6, 2.5, 1.9, 348.0, 0.0, 0.2, 96.0,2022-09-18 03:00:00,38
5.0, 95.0, 4.6, 0.0, 1.4, 4.5, 2.1, 2.0, 329.0, 0.0, 0.2, 97.0,2022-09-18 04:00:00,38
345.0, 96.0, 5.6, 0.0, 1.3, 5.4, 1.9, 2.0, 358.0, 0.0, 0.2, 97.0,2022-09-18 05:00:00,38
296.0, None, None, 0.0, None, 0.0, None, 3.4, None, None, None, 98.0,2022-09-18 06:00:00,38
149.0, None, None, 0.0, None, 3.9, None, 6.3, None, None, None, 91.0,2022-09-18 07:00:00,38
164.0, 98.0, None, 0.0, 3.1, 4.9, 3.4, 8.4, 296.0, 0.0, 0.2, 76.0,2022-09-18 08:00:00,38
192.0, 91.0, 3.9, 0.0, 4.9, 6.5, 6.3, 9.3, 149.0, 0.0, 0.0, 78.0,2022-09-18 09:00:00,38
165.0, 76.0, 4.9, 0.0, 4.4, 8.9, 8.4, 11.1, 164.0, 0.0, 0.0, 70.0,2022-09-18 10:00:00,38
190.0, 78.0, 6.5, 0.0, 5.7, 7.2, 9.3, 12.4, 192.0, 0.0, 0.0, 65.0,2022-09-18 11:00:00,38
183.0, 70.0, 8.9, 0.0, 5.8, 7.3, 11.1, 13.8, 165.0, 0.0, 0.0, 57.0,2022-09-18 12:00:00,38
178.0, 65.0, 7.2, 0.0, 6.0, 7.8, 12.4, 14.6, 190.0, 0.0, 0.0, 49.0,2022-09-18 13:00:00,38
151.0, 57.0, 7.3, 0.0, 5.4, 6.6, 13.8, 15.8, 183.0, 0.0, 0.0, 52.0,2022-09-18 14:00:00,38
192.0, 49.0, 7.8, 0.0, 4.0, 4.4, 14.6, 16.0, 178.0, 0.0, 0.0, 47.0,2022-09-18 15:00:00,38
335.0, 52.0, 6.6, 0.0, 6.0, 2.3, 15.8, 11.4, 151.0, 0.0, 0.0, 78.0,2022-09-18 16:00:00,38
348.0, 47.0, 4.4, 0.0, 4.7, 5.6, 16.0, 8.5, 192.0, 0.0, 0.0, 81.0,2022-09-18 17:00:00,38
347.0, 78.0, 2.3, 0.0, 7.7, 6.3, 11.4, 7.0, 335.0, 0.0, 0.0, 83.0,2022-09-18 18:00:00,38
357.0, 81.0, 5.6, 0.0, 5.4, 6.8, 8.5, 6.1, 348.0, 0.0, 0.0, 83.0,2022-09-18 19:00:00,38
352.0, 83.0, 6.3, 0.0, 4.3, 6.7, 7.0, 5.7, 347.0, 0.0, 0.0, 84.0,2022-09-18 20:00:00,38
355.0, 83.0, 6.8, 0.0, 3.4, 6.5, 6.1, 5.3, 357.0, 0.0, 0.0, 86.0,2022-09-18 21:00:00,38
354.0, 84.0, 6.7, 0.0, 3.2, 6.5, 5.7, 5.0, 352.0, 0.0, 0.0, 86.0,2022-09-18 22:00:00,38
None, 86.0, 6.5, None, 3.2, None, 5.3, None, 355.0, 0.0, 0.0, None,2022-09-18 23:00:00,38
355.0, 86.0, 6.5, 0.0, 2.9, 6.4, 5.0, 4.2, 354.0, 0.0, 0.0, 88.0,2022-09-19 00:00:00,38
356.0, 87.0, 6.3, 0.0, 2.7, 6.2, 4.7, 4.1, 347.0, 0.0, 0.0, 87.0,2022-09-19 01:00:00,38
353.0, 88.0, 6.4, 0.0, 2.4, 6.5, 4.2, 3.8, 355.0, 0.0, 0.0, 90.0,2022-09-19 02:00:00,38
339.0, 87.0, 6.2, 0.0, 2.1, 5.4, 4.1, 3.7, 356.0, 0.0, 0.0, 93.0,2022-09-19 03:00:00,38
352.0, 90.0, 6.5, 0.0, 2.3, 5.9, 3.8, 4.7, 353.0, 0.0, 0.0, 92.0,2022-09-19 04:00:00,38
350.0, 93.0, 5.4, 0.0, 2.7, 4.2, 3.7, 5.1, 339.0, 0.0, 0.0, 88.0,2022-09-19 05:00:00,38
8.0, 92.0, 5.9, 0.0, 3.5, 4.0, 4.7, 5.5, 352.0, 0.0, 0.0, 89.0,2022-09-19 06:00:00,38
162.0, 88.0, 4.2, 0.0, 3.3, 4.3, 5.1, 8.1, 350.0, 0.0, 0.0, 81.0,2022-09-19 07:00:00,38
