wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
19.5,13.9,300.0,39.0,2018-05-01 15:00:00,0.0,18
23.5,11.7,301.0,44.0,2018-05-01 16:00:00,0.0,18
15.2,11.1,315.0,45.0,2018-05-01 17:00:00,0.0,18
12.3,11.1,323.0,44.0,2018-05-01 18:00:00,0.0,18
8.3,7.3,29.0,62.0,2018-05-01 19:00:00,0.0,18
9.5,5.7,38.0,69.0,2018-05-01 20:00:00,0.0,18
9.6,5.1,39.0,72.0,2018-05-01 21:00:00,0.0,18
10.8,4.5,45.0,74.0,2018-05-01 22:00:00,0.0,18
8.9,4.1,41.0,75.0,2018-05-01 23:00:00,0.0,18
9.0,3.9,48.0,75.0,2018-05-02 00:00:00,0.0,18
9.0,3.3,45.0,76.0,2018-05-02 01:00:00,0.0,18
6.4,3.2,51.0,80.0,2018-05-02 02:00:00,0.0,18
5.6,3.2,40.0,81.0,2018-05-02 03:00:00,0.0,18
5.6,3.3,46.0,81.0,2018-05-02 04:00:00,0.0,18
4.7,3.1,41.0,81.0,2018-05-02 05:00:00,0.0,18
0.0,3.9,45.0,79.0,2018-05-02 06:00:00,0.0,18
0.0,4.8,253.0,79.0,2018-05-02 07:00:00,0.0,18
4.9,6.0,243.0,71.0,2018-05-02 08:00:00,0.0,18
3.6,7.0,257.0,73.0,2018-05-02 09:00:00,0.0,18
5.3,8.6,262.0,64.0,2018-05-02 10:00:00,0.0,18
8.3,10.2,308.0,59.0,2018-05-02 11:00:00,0.0,18
18.4,12.5,300.0,44.0,2018-05-02 12:00:00,0.0,18
11.7,15.6,295.0,40.0,2018-05-02 13:00:00,0.0,18
12.9,17.6,284.0,32.0,2018-05-02 14:00:00,0.0,18
19.8,14.8,302.0,36.0,2018-05-02 15:00:00,0.0,18
12.1,15.9,280.0,31.0,2018-05-02 16:00:00,0.0,18
5.6,16.5,306.0,36.0,2018-05-02 17:00:00,0.0,18
11.1,10.9,41.0,55.0,2018-05-02 18:00:00,0.0,18
12.6,8.5,38.0,62.0,2018-05-02 19:00:00,0.0,18
12.7,7.1,41.0,66.0,2018-05-02 20:00:00,0.0,18
12.0,6.3,41.0,68.0,2018-05-02 21:00:00,0.0,18
11.4,5.8,39.0,70.0,2018-05-02 22:00:00,0.0,18
10.4,5.6,37.0,72.0,2018-05-02 23:00:00,0.0,18
10.5,5.3,40.0,72.0,2018-05-03 00:00:00,0.0,18
9.6,4.9,41.0,75.0,2018-05-03 01:00:00,0.0,18
10.1,4.7,43.0,75.0,2018-05-03 02:00:00,0.0,18
7.4,4.4,40.0,77.0,2018-05-03 03:00:00,0.0,18
8.1,4.0,42.0,79.0,2018-05-03 04:00:00,0.0,18
8.3,4.0,46.0,79.0,2018-05-03 05:00:00,0.0,18
4.3,4.8,43.0,80.0,2018-05-03 06:00:00,0.0,18
7.6,5.1,37.0,81.0,2018-05-03 07:00:00,0.0,18
4.1,7.3,18.0,71.0,2018-05-03 08:00:00,0.0,18
3.6,11.1,268.0,57.0,2018-05-03 09:00:00,0.0,18
6.7,12.9,256.0,53.0,2018-05-03 10:00:00,0.0,18
8.3,15.5,231.0,42.0,2018-05-03 11:00:00,0.0,18
8.1,17.7,242.0,37.0,2018-05-03 12:00:00,0.0,18
9.3,19.3,288.0,31.0,2018-05-03 13:00:00,0.0,18
11.5,21.3,265.0,25.0,2018-05-03 14:00:00,0.0,18
8.7,20.3,260.0,27.0,2018-05-03 15:00:00,0.0,18
8.1,18.9,308.0,31.0,2018-05-03 16:00:00,0.0,18
9.5,15.4,31.0,44.0,2018-05-03 17:00:00,0.0,18
9.5,14.5,32.0,50.0,2018-05-03 18:00:00,0.0,18
12.9,10.1,37.0,63.0,2018-05-03 19:00:00,0.0,18
11.1,9.9,37.0,64.0,2018-05-03 20:00:00,0.0,18
9.3,9.3,25.0,65.0,2018-05-03 21:00:00,0.0,18
