station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, 3.5, 0.0, 2017-01-23 00:00:00, 0.0, 7.5
0.0, 0.0, 2.5, 0.0, 2017-01-24 00:00:00, 0.0, 7.5
0.0, 0.0, 4.0, 0.0, 2017-01-25 00:00:00, 0.0, 8.0
1.2, 1.2, 5.5, 0.0, 2017-01-26 00:00:00, 0.0, 8.5
0.0, 0.0, 7.0, 0.0, 2017-01-27 00:00:00, 0.0, 10.0
21.4, 21.4, 8.0, 0.0, 2017-01-28 00:00:00, 0.0, 10.0
15.4, 15.4, 6.5, 0.0, 2017-01-29 00:00:00, 0.0, 9.5
0.0, 0.0, 2.5, 0.0, 2017-01-30 00:00:00, 0.0, 6.5
0.0, 0.0, 0.5, 0.0, 2017-01-31 00:00:00, 0.0, 5.5
0.0, 0.0, 1.0, 0.0, 2017-02-01 00:00:00, 0.0, 7.5
0.0, 0.0, 3.0, 0.0, 2017-02-02 00:00:00, 0.0, 8.5
7.2, 5.8, 1.5, 1.4, 2017-02-03 00:00:00, 0.0, 3.0
19.6, 11.0, 0.5, 8.6, 2017-02-04 00:00:00, 0.0, 3.5
0.6, 0.4, 0.0, 0.2, 2017-02-05 00:00:00, 3.0, 3.0
10.6, 0.0, -1.5, 10.6, 2017-02-06 00:00:00, 1.0, 2.0
0.0, 0.0, -0.5, 0.0, 2017-02-07 00:00:00, 22.0, 3.0
18.2, 16.6, 1.5, 1.6, 2017-02-08 00:00:00, 9.0, 4.5
36.8, 36.8, 1.5, 0.0, 2017-02-09 00:00:00, 0.0, 7.5
0.0, 0.0, 4.0, 0.0, 2017-02-13 00:00:00, 0.0, 12.5
59.2, 59.2, 6.0, 0.0, 2017-02-14 00:00:00, 0.0, 13.0
41.8, 41.8, 8.5, 0.0, 2017-02-15 00:00:00, 0.0, 11.5
17.4, 17.4, 6.5, 0.0, 2017-02-16 00:00:00, 0.0, 9.0
0.4, 0.4, 4.0, 0.0, 2017-02-17 00:00:00, 0.0, 8.0
1.0, 1.0, 3.0, 0.0, 2017-02-18 00:00:00, 0.0, 8.0
1.8, 1.8, 3.5, 0.0, 2017-02-19 00:00:00, 0.0, 7.5
0.0, 0.0, 3.0, 0.0, 2017-02-20 00:00:00, 0.0, 8.0
0.4, 0.4, 0.5, 0.0, 2017-02-21 00:00:00, 0.0, 7.5
0.0, 0.0, 0.0, 0.0, 2017-02-22 00:00:00, 0.0, 7.5
7.6, 5.6, 0.5, 2.0, 2017-02-25 00:00:00, 0.0, 6.5
0.0, 0.0, 0.5, 0.0, 2017-02-26 00:00:00, 0.0, 8.5
0.0, 0.0, 1.5, 0.0, 2017-02-27 00:00:00, 0.0, 6.5
24.2, 18.2, 0.0, 6.0, 2017-02-28 00:00:00, 0.0, 6.0
6.0, 6.0, 1.0, 0.0, 2017-03-01 00:00:00, 0.0, 6.5
44.4, 44.4, 4.0, 0.0, 2017-03-02 00:00:00, 0.0, 7.0
13.6, 9.4, 1.5, 4.2, 2017-03-03 00:00:00, 0.0, 6.0
1.8, 0.0, 0.0, 1.8, 2017-03-04 00:00:00, 4.0, 6.0
2.2, 0.8, 0.5, 1.4, 2017-03-05 00:00:00, 0.0, 3.5
10.8, 2.0, -1.0, 8.8, 2017-03-06 00:00:00, 0.0, 5.0
6.2, 5.2, 0.5, 1.0, 2017-03-07 00:00:00, 1.0, 4.0
5.0, 0.0, 0.0, 5.0, 2017-03-08 00:00:00, 0.0, 3.5
6.8, 6.4, -0.5, 0.4, 2017-03-09 00:00:00, 0.0, 4.5
0.0, 0.0, 1.5, 0.0, 2017-03-10 00:00:00, 0.0, 7.5
24.0, 24.0, 4.5, 0.0, 2017-03-11 00:00:00, 0.0, 8.5
61.8, 61.8, 7.0, 0.0, 2017-03-12 00:00:00, 0.0, 10.0
20.4, 20.4, 7.0, 0.0, 2017-03-13 00:00:00, 0.0, 9.5
11.2, 11.2, 6.5, 0.0, 2017-03-14 00:00:00, 0.0, 9.5
8.8, 8.8, 4.0, 0.0, 2017-03-15 00:00:00, 0.0, 6.5
18.4, 18.4, 3.5, 0.0, 2017-03-16 00:00:00, 0.0, 8.5
12.4, 12.4, 4.5, 0.0, 2017-03-17 00:00:00, 0.0, 7.5
5.2, 5.2, 1.5, 0.0, 2017-03-18 00:00:00, 0.0, 7.5
23.0, 23.0, 6.0, 0.0, 2017-03-21 00:00:00, 0.0, 10.5
11.2, 11.2, 4.5, 0.0, 2017-03-22 00:00:00, 0.0, 9.5
28.2, 28.2, 3.5, 0.0, 2017-03-23 00:00:00, 0.0, 8.5
17.4, 17.4, 5.5, 0.0, 2017-03-24 00:00:00, 0.0, 9.0
3.0, 3.0, 3.5, 0.0, 2017-03-25 00:00:00, 0.0, 8.5
16.4, 16.4, 4.5, 0.0, 2017-03-26 00:00:00, 0.0, 9.5
64.0, 64.0, 5.5, 0.0, 2017-03-27 00:00:00, 0.0, 8.5
14.0, 14.0, 6.0, 0.0, 2017-03-28 00:00:00, 0.0, 9.5
7.0, 7.0, 6.5, 0.0, 2017-03-29 00:00:00, 0.0, 9.5
0.2, 0.2, 4.0, 0.0, 2017-03-30 00:00:00, 0.0, 12.0
21.8, 21.8, 6.0, 0.0, 2017-03-31 00:00:00, 0.0, 8.0
3.4, 3.4, 6.5, 0.0, 2017-04-01 00:00:00, 0.0, 10.5
0.2, 0.2, 4.0, 0.0, 2017-04-02 00:00:00, 0.0, 10.5
2.0, 2.0, 3.0, 0.0, 2017-04-03 00:00:00, 0.0, 12.5
32.2, 32.2, 6.0, 0.0, 2017-04-04 00:00:00, 0.0, 9.5
4.0, 4.0, 7.0, 0.0, 2017-04-05 00:00:00, 0.0, 13.0
31.2, 31.2, 5.0, 0.0, 2017-04-06 00:00:00, 0.0, 8.5
24.8, 24.8, 6.0, 0.0, 2017-04-07 00:00:00, 0.0, 11.5
14.6, 14.6, 4.5, 0.0, 2017-04-08 00:00:00, 0.0, 8.0
12.4, 12.4, 4.5, 0.0, 2017-04-09 00:00:00, 0.0, 10.5
5.8, 5.8, 4.5, 0.0, 2017-04-10 00:00:00, 0.0, 8.0
0.0, 0.0, 5.0, 0.0, 2017-04-11 00:00:00, 0.0, 12.0
16.0, 16.0, 6.5, 0.0, 2017-04-12 00:00:00, 0.0, 10.5
15.0, 15.0, 6.5, 0.0, 2017-04-13 00:00:00, 0.0, 10.5
23.0, 23.0, 5.0, 0.0, 2017-04-14 00:00:00, 0.0, 11.0
0.8, 0.8, 4.0, 0.0, 2017-04-15 00:00:00, 0.0, 12.5
0.2, 0.2, 5.0, 0.0, 2017-04-16 00:00:00, 0.0, 15.0
34.6, 34.6, 7.5, 0.0, 2017-04-17 00:00:00, 0.0, 10.5
12.4, 12.4, 7.0, 0.0, 2017-04-18 00:00:00, 0.0, 12.0
19.8, 19.8, 6.5, 0.0, 2017-04-19 00:00:00, 0.0, 12.5
2.0, 2.0, 7.0, 0.0, 2017-04-20 00:00:00, 0.0, 13.5
6.4, 6.4, 7.5, 0.0, 2017-04-23 00:00:00, 0.0, 13.0
0.4, 0.4, 6.5, 0.0, 2017-04-24 00:00:00, 0.0, 14.0
7.8, 7.8, 8.0, 0.0, 2017-04-25 00:00:00, 0.0, 11.0
2.2, 2.2, 7.0, 0.0, 2017-04-26 00:00:00, 0.0, 11.5
0.0, 0.0, 6.0, 0.0, 2017-04-27 00:00:00, 0.0, 12.5
1.6, 1.6, 5.5, 0.0, 2017-04-28 00:00:00, 0.0, 13.0
22.2, 22.2, 6.0, 0.0, 2017-04-29 00:00:00, 0.0, 8.5
8.0, 8.0, 5.5, 0.0, 2017-04-30 00:00:00, 0.0, 10.5
3.2, 3.2, 6.0, 0.0, 2017-05-01 00:00:00, 0.0, 12.5
47.6, 47.6, 6.5, 0.0, 2017-05-02 00:00:00, 0.0, 12.5
27.6, 27.6, 10.5, 0.0, 2017-05-03 00:00:00, 0.0, 12.5
19.4, 19.4, 11.0, 0.0, 2017-05-04 00:00:00, 0.0, 14.5
9.8, 9.8, 7.0, 0.0, 2017-05-05 00:00:00, 0.0, 11.0
0.0, 0.0, 5.5, 0.0, 2017-05-06 00:00:00, 0.0, 11.5
1.0, 1.0, 5.5, 0.0, 2017-05-07 00:00:00, 0.0, 12.5
0.0, 0.0, 8.0, 0.0, 2017-05-08 00:00:00, 0.0, 13.5
0.0, 0.0, 7.0, 0.0, 2017-05-09 00:00:00, 0.0, 14.5
13.2, 13.2, 9.0, 0.0, 2017-05-10 00:00:00, 0.0, 13.5
17.0, 17.0, 8.0, 0.0, 2017-05-11 00:00:00, 0.0, 12.0
1.4, 1.4, 6.0, 0.0, 2017-05-12 00:00:00, 0.0, 13.5
0.0, 0.0, 6.5, 0.0, 2017-05-13 00:00:00, 0.0, 12.5
3.8, 3.8, 7.5, 0.0, 2017-05-14 00:00:00, 0.0, 13.5
5.8, 5.8, 7.5, 0.0, 2017-05-15 00:00:00, 0.0, 11.0
0.0, 0.0, 6.0, 0.0, 2017-05-16 00:00:00, 0.0, 15.5
0.0, 0.0, 9.0, 0.0, 2017-05-17 00:00:00, 0.0, 14.5
0.0, 0.0, 10.0, 0.0, 2017-05-18 00:00:00, 0.0, 15.0
0.0, 0.0, 10.0, 0.0, 2017-05-19 00:00:00, 0.0, 15.0
0.0, 0.0, 9.5, 0.0, 2017-05-20 00:00:00, 0.0, 17.0
0.0, 0.0, 9.0, 0.0, 2017-05-21 00:00:00, 0.0, 19.5
0.0, 0.0, 12.5, 0.0, 2017-05-22 00:00:00, 0.0, 21.5
0.0, 0.0, 11.0, 0.0, 2017-05-23 00:00:00, 0.0, 13.5
0.0, 0.0, 8.5, 0.0, 2017-05-24 00:00:00, 0.0, 18.0
0.0, 0.0, 11.0, 0.0, 2017-05-25 00:00:00, 0.0, 17.0
0.0, 0.0, 11.0, 0.0, 2017-05-26 00:00:00, 0.0, 18.5
0.0, 0.0, 11.5, 0.0, 2017-05-27 00:00:00, 0.0, 17.0
0.0, 0.0, 8.5, 0.0, 2017-05-28 00:00:00, 0.0, 15.5
0.0, 0.0, 9.5, 0.0, 2017-05-29 00:00:00, 0.0, 14.5
11.2, 11.2, 10.0, 0.0, 2017-06-01 00:00:00, 0.0, 15.0
6.0, 6.0, 11.0, 0.0, 2017-06-02 00:00:00, 0.0, 15.0
0.6, 0.6, 8.5, 0.0, 2017-06-03 00:00:00, 0.0, 15.0
0.0, 0.0, 7.0, 0.0, 2017-06-04 00:00:00, 0.0, 15.5
0.0, 0.0, 9.0, 0.0, 2017-06-05 00:00:00, 0.0, 15.0
0.0, 0.0, 10.0, 0.0, 2017-06-06 00:00:00, 0.0, 17.5
11.2, 11.2, 11.0, 0.0, 2017-06-07 00:00:00, 0.0, 18.5
33.2, 33.2, 9.5, 0.0, 2017-06-08 00:00:00, 0.0, 13.5
2.0, 2.0, 9.0, 0.0, 2017-06-09 00:00:00, 0.0, 15.0
0.0, 0.0, 9.0, 0.0, 2017-06-10 00:00:00, 0.0, 18.0
0.0, 0.0, 10.5, 0.0, 2017-06-11 00:00:00, 0.0, 18.5
0.0, 0.0, 11.0, 0.0, 2017-06-12 00:00:00, 0.0, 16.0
3.2, 3.2, 10.5, 0.0, 2017-06-13 00:00:00, 0.0, 15.0
17.0, 17.0, 9.5, 0.0, 2017-06-14 00:00:00, 0.0, 12.5
20.8, 20.8, 10.5, 0.0, 2017-06-15 00:00:00, 0.0, 14.0
0.0, 0.0, 10.0, 0.0, 2017-06-16 00:00:00, 0.0, 15.0
2.6, 2.6, 10.5, 0.0, 2017-06-17 00:00:00, 0.0, 15.0
19.6, 19.6, 10.5, 0.0, 2017-06-18 00:00:00, 0.0, 15.0
21.2, 21.2, 13.0, 0.0, 2017-06-19 00:00:00, 0.0, 16.5
0.0, 0.0, 11.5, 0.0, 2017-06-20 00:00:00, 0.0, 15.5
0.0, 0.0, 9.5, 0.0, 2017-06-21 00:00:00, 0.0, 18.5
0.0, 0.0, 12.0, 0.0, 2017-06-22 00:00:00, 0.0, 20.0
0.0, 0.0, 15.0, 0.0, 2017-06-24 00:00:00, 0.0, 24.5
0.0, 0.0, 15.0, 0.0, 2017-06-25 00:00:00, 0.0, 21.5
0.0, 0.0, 10.5, 0.0, 2017-06-26 00:00:00, 0.0, 22.0
0.0, 0.0, 14.0, 0.0, 2017-06-27 00:00:00, 0.0, 18.0
0.0, 0.0, 12.0, 0.0, 2017-06-28 00:00:00, 0.0, 21.5
0.0, 0.0, 10.5, 0.0, 2017-06-29 00:00:00, 0.0, 17.0
0.0, 0.0, 11.5, 0.0, 2017-06-30 00:00:00, 0.0, 19.0
0.0, 0.0, 10.0, 0.0, 2017-07-01 00:00:00, 0.0, 18.0
0.0, 0.0, 13.0, 0.0, 2017-07-02 00:00:00, 0.0, 17.0
0.0, 0.0, 11.0, 0.0, 2017-07-03 00:00:00, 0.0, 19.5
0.0, 0.0, 11.0, 0.0, 2017-07-04 00:00:00, 0.0, 17.5
0.0, 0.0, 11.0, 0.0, 2017-07-05 00:00:00, 0.0, 17.0
0.0, 0.0, 11.0, 0.0, 2017-07-06 00:00:00, 0.0, 18.0
0.0, 0.0, 11.0, 0.0, 2017-07-07 00:00:00, 0.0, 18.5
9.0, 9.0, 12.0, 0.0, 2017-07-08 00:00:00, 0.0, 17.5
0.0, 0.0, 13.0, 0.0, 2017-07-09 00:00:00, 0.0, 21.5
0.0, 0.0, 11.0, 0.0, 2017-07-11 00:00:00, 0.0, 18.5
0.0, 0.0, 12.5, 0.0, 2017-07-12 00:00:00, 0.0, 17.5
0.0, 0.0, 12.0, 0.0, 2017-07-13 00:00:00, 0.0, 17.5
1.8, 1.8, 11.0, 0.0, 2017-07-14 00:00:00, 0.0, 17.5
11.4, 11.4, 12.0, 0.0, 2017-07-15 00:00:00, 0.0, 19.0
0.0, 0.0, 11.5, 0.0, 2017-07-16 00:00:00, 0.0, 18.0
0.0, 0.0, 11.5, 0.0, 2017-07-17 00:00:00, 0.0, 19.5
0.0, 0.0, 12.5, 0.0, 2017-07-18 00:00:00, 0.0, 18.0
3.2, 3.2, 13.5, 0.0, 2017-07-19 00:00:00, 0.0, 19.5
1.4, 1.4, 13.5, 0.0, 2017-07-20 00:00:00, 0.0, 18.5
16.8, 16.8, 13.5, 0.0, 2017-07-21 00:00:00, 0.0, 16.0
1.6, 1.6, 14.0, 0.0, 2017-07-22 00:00:00, 0.0, 16.5
0.0, 0.0, 12.5, 0.0, 2017-07-23 00:00:00, 0.0, 22.5
0.0, 0.0, 14.5, 0.0, 2017-07-24 00:00:00, 0.0, 24.0
0.0, 0.0, 14.5, 0.0, 2017-07-25 00:00:00, 0.0, 22.5
0.0, 0.0, 13.0, 0.0, 2017-07-26 00:00:00, 0.0, 18.5
0.0, 0.0, 13.5, 0.0, 2017-07-27 00:00:00, 0.0, 18.5
0.0, 0.0, 12.0, 0.0, 2017-07-28 00:00:00, 0.0, 18.0
3.8, 3.8, 12.0, 0.0, 2017-07-29 00:00:00, 0.0, 16.5
0.0, 0.0, 12.0, 0.0, 2017-07-30 00:00:00, 0.0, 19.5
0.0, 0.0, 13.0, 0.0, 2017-07-31 00:00:00, 0.0, 26.5
0.0, 0.0, 17.0, 0.0, 2017-08-01 00:00:00, 0.0, 24.5
0.0, 0.0, 18.5, 0.0, 2017-08-02 00:00:00, 0.0, 26.5
0.0, 0.0, 20.0, 0.0, 2017-08-03 00:00:00, 0.0, 27.5
0.0, 0.0, 17.0, 0.0, 2017-08-04 00:00:00, 0.0, 22.0
0.0, 0.0, 13.5, 0.0, 2017-08-05 00:00:00, 0.0, 17.0
0.0, 0.0, 13.5, 0.0, 2017-08-06 00:00:00, 0.0, 16.5
0.0, 0.0, 11.0, 0.0, 2017-08-07 00:00:00, 0.0, 17.5
0.0, 0.0, 12.5, 0.0, 2017-08-08 00:00:00, 0.0, 15.0
0.0, 0.0, 12.0, 0.0, 2017-08-09 00:00:00, 0.0, 15.0
0.0, 0.0, 12.0, 0.0, 2017-08-10 00:00:00, 0.0, 15.0
0.0, 0.0, 12.0, 0.0, 2017-08-11 00:00:00, 0.0, 15.5
24.4, 24.4, 12.0, 0.0, 2017-08-12 00:00:00, 0.0, 18.0
0.0, 0.0, 12.0, 0.0, 2017-08-13 00:00:00, 0.0, 18.5
0.0, 0.0, 12.0, 0.0, 2017-08-14 00:00:00, 0.0, 17.5
1.4, 1.4, 12.5, 0.0, 2017-08-15 00:00:00, 0.0, 19.5
9.0, 9.0, 14.5, 0.0, 2017-08-17 00:00:00, 0.0, 19.0
0.0, 0.0, 14.0, 0.0, 2017-08-18 00:00:00, 0.0, 18.5
0.0, 0.0, 12.0, 0.0, 2017-08-19 00:00:00, 0.0, 20.0
0.0, 0.0, 14.0, 0.0, 2017-08-20 00:00:00, 0.0, 20.0
0.0, 0.0, 14.0, 0.0, 2017-08-21 00:00:00, 0.0, 22.0
0.0, 0.0, 14.0, 0.0, 2017-08-22 00:00:00, 0.0, 19.0
2.6, 2.6, 13.5, 0.0, 2017-08-23 00:00:00, 0.0, 18.0
0.0, 0.0, 12.0, 0.0, 2017-08-24 00:00:00, 0.0, 17.5
0.0, 0.0, 12.0, 0.0, 2017-08-25 00:00:00, 0.0, 18.5
0.0, 0.0, 13.0, 0.0, 2017-08-26 00:00:00, 0.0, 20.5
0.0, 0.0, 15.0, 0.0, 2017-08-27 00:00:00, 0.0, 24.5
0.0, 0.0, 16.0, 0.0, 2017-08-28 00:00:00, 0.0, 24.5
3.4, 3.4, 15.0, 0.0, 2017-08-29 00:00:00, 0.0, 18.5
3.4, 3.4, 15.0, 0.0, 2017-08-30 00:00:00, 0.0, 17.5
0.0, 0.0, 13.0, 0.0, 2017-08-31 00:00:00, 0.0, 18.5
0.0, 0.0, 12.5, 0.0, 2017-09-01 00:00:00, 0.0, 19.0
0.0, 0.0, 16.5, 0.0, 2017-09-02 00:00:00, 0.0, 23.5
0.0, 0.0, 16.0, 0.0, 2017-09-03 00:00:00, 0.0, 24.5
0.0, 0.0, 17.5, 0.0, 2017-09-04 00:00:00, 0.0, 27.0
0.0, 0.0, 18.0, 0.0, 2017-09-05 00:00:00, 0.0, 27.5
0.0, 0.0, 15.5, 0.0, 2017-09-06 00:00:00, 0.0, 19.0
0.0, 0.0, 15.0, 0.0, 2017-09-07 00:00:00, 0.0, 20.5
4.0, 4.0, 14.0, 0.0, 2017-09-08 00:00:00, 0.0, 19.0
10.4, 10.4, 12.5, 0.0, 2017-09-09 00:00:00, 0.0, 18.5
6.8, 6.8, 12.5, 0.0, 2017-09-10 00:00:00, 0.0, 16.0
13.7, 13.7, 14.0, 0.0, 2017-09-11 00:00:00, 0.0, 16.5
0.0, 0.0, 13.5, 0.0, 2017-09-12 00:00:00, 0.0, 21.0
0.0, 0.0, 11.5, 0.0, 2017-09-13 00:00:00, 0.0, 18.5
0.0, 0.0, 12.5, 0.0, 2017-09-14 00:00:00, 0.0, 21.0
0.0, 0.0, 12.0, 0.0, 2017-09-15 00:00:00, 0.0, 18.0
1.0, 1.0, 12.0, 0.0, 2017-09-16 00:00:00, 0.0, 16.0
12.2, 12.2, 12.0, 0.0, 2017-09-17 00:00:00, 0.0, 15.5
8.6, 8.6, 8.5, 0.0, 2017-09-18 00:00:00, 0.0, 12.5
0.0, 0.0, 9.5, 0.0, 2017-09-19 00:00:00, 0.0, 15.5
0.0, 0.0, 8.0, 0.0, 2017-09-20 00:00:00, 0.0, 17.5
0.0, 0.0, 10.5, 0.0, 2017-09-21 00:00:00, 0.0, 16.0
0.0, 0.0, 10.5, 0.0, 2017-09-22 00:00:00, 0.0, 16.0
0.0, 0.0, 11.5, 0.0, 2017-09-23 00:00:00, 0.0, 17.0
15.2, 15.2, 12.5, 0.0, 2017-09-24 00:00:00, 0.0, 16.0
2.4, 2.4, 13.5, 0.0, 2017-09-25 00:00:00, 0.0, 17.5
0.2, 0.2, 14.0, 0.0, 2017-09-26 00:00:00, 0.0, 18.5
0.0, 0.0, 13.0, 0.0, 2017-09-27 00:00:00, 0.0, 19.5
26.8, 26.8, 14.0, 0.0, 2017-09-28 00:00:00, 0.0, 21.0
4.2, 4.2, 12.0, 0.0, 2017-09-29 00:00:00, 0.0, 15.5
5.8, 5.8, 10.5, 0.0, 2017-09-30 00:00:00, 0.0, 15.5
0.0, 0.0, 8.5, 0.0, 2017-10-01 00:00:00, 0.0, 18.5
0.0, 0.0, 10.0, 0.0, 2017-10-02 00:00:00, 0.0, 20.0
0.0, 0.0, 9.5, 0.0, 2017-10-03 00:00:00, 0.0, 17.0
0.0, 0.0, 9.5, 0.0, 2017-10-04 00:00:00, 0.0, 16.0
3.0, 3.0, 9.5, 0.0, 2017-10-05 00:00:00, 0.0, 15.5
17.8, 17.8, 10.0, 0.0, 2017-10-06 00:00:00, 0.0, 13.5
0.4, 0.4, 8.5, 0.0, 2017-10-07 00:00:00, 0.0, 14.5
0.0, 0.0, 8.5, 0.0, 2017-10-08 00:00:00, 0.0, 16.0
7.2, 7.2, 4.0, 0.0, 2017-10-09 00:00:00, 0.0, 12.0
0.0, 0.0, 6.5, 0.0, 2017-10-10 00:00:00, 0.0, 13.5
0.4, 0.4, 6.0, 0.0, 2017-10-11 00:00:00, 0.0, 14.0
0.0, 0.0, 7.5, 0.0, 2017-10-12 00:00:00, 0.0, 12.5
3.0, 3.0, 5.0, 0.0, 2017-10-13 00:00:00, 0.0, 13.0
20.0, 20.0, 7.0, 0.0, 2017-10-14 00:00:00, 0.0, 10.5
42.8, 42.8, 9.5, 0.0, 2017-10-15 00:00:00, 0.0, 12.5
104.8, 104.8, 10.5, 0.0, 2017-10-16 00:00:00, 0.0, 13.5
14.0, 14.0, 9.0, 0.0, 2017-10-17 00:00:00, 0.0, 13.0
29.4, 29.4, 7.0, 0.0, 2017-10-18 00:00:00, 0.0, 12.5
37.4, 37.4, 8.0, 0.0, 2017-10-19 00:00:00, 0.0, 12.0
4.0, 4.0, 7.5, 0.0, 2017-10-20 00:00:00, 0.0, 11.0
11.6, 11.6, 9.5, 0.0, 2017-10-23 00:00:00, 0.0, 12.5
22.2, 22.2, 11.0, 0.0, 2017-10-24 00:00:00, 0.0, 14.0
0.2, 0.2, 10.5, 0.0, 2017-10-25 00:00:00, 0.0, 14.5
0.0, 0.0, 7.5, 0.0, 2017-10-26 00:00:00, 0.0, 13.5
0.0, 0.0, 8.5, 0.0, 2017-10-27 00:00:00, 0.0, 13.5
0.2, 0.2, 9.0, 0.0, 2017-10-28 00:00:00, 0.0, 16.0
0.0, 0.0, 8.5, 0.0, 2017-10-29 00:00:00, 0.0, 12.5
0.0, 0.0, 7.0, 0.0, 2017-10-30 00:00:00, 0.0, 12.0
0.0, 0.0, 7.5, 0.0, 2017-10-31 00:00:00, 0.0, 16.0
1.0, 1.0, 8.0, 0.0, 2017-11-01 00:00:00, 0.0, 12.5
0.0, 0.0, 5.0, 0.0, 2017-11-02 00:00:00, 0.0, 7.5
0.0, 0.0, 1.5, 0.0, 2017-11-03 00:00:00, 0.0, 6.0
7.4, 7.4, 1.5, 0.0, 2017-11-04 00:00:00, 0.0, 4.0
0.0, 0.0, 2.0, 0.0, 2017-11-05 00:00:00, 0.0, 6.5
0.6, 0.6, 1.5, 0.0, 2017-11-06 00:00:00, 0.0, 8.0
0.0, 0.0, 5.5, 0.0, 2017-11-07 00:00:00, 0.0, 11.5
7.0, 7.0, 9.0, 0.0, 2017-11-08 00:00:00, 0.0, 12.5
10.6, 10.6, 8.0, 0.0, 2017-11-09 00:00:00, 0.0, 10.5
6.6, 6.6, 7.5, 0.0, 2017-11-10 00:00:00, 0.0, 11.0
15.2, 15.2, 8.0, 0.0, 2017-11-11 00:00:00, 0.0, 10.5
8.8, 8.8, 7.5, 0.0, 2017-11-12 00:00:00, 0.0, 10.0
38.6, 38.6, 5.5, 0.0, 2017-11-13 00:00:00, 0.0, 10.0
16.0, 16.0, 6.0, 0.0, 2017-11-14 00:00:00, 0.0, 9.0
24.6, 24.6, 5.5, 0.0, 2017-11-15 00:00:00, 0.0, 9.5
2.8, 2.8, 4.0, 0.0, 2017-11-16 00:00:00, 0.0, 6.5
15.0, 15.0, 3.0, 0.0, 2017-11-17 00:00:00, 0.0, 8.5
74.2, 74.2, 5.0, 0.0, 2017-11-18 00:00:00, 0.0, 11.0
17.6, 17.6, 8.0, 0.0, 2017-11-19 00:00:00, 0.0, 10.0
0.8, 0.8, 3.5, 0.0, 2017-11-20 00:00:00, 0.0, 7.5
53.4, 53.4, 4.5, 0.0, 2017-11-21 00:00:00, 0.0, 13.0
29.4, 29.4, 7.0, 0.0, 2017-11-24 00:00:00, 0.0, 10.5
35.2, 35.2, 7.5, 0.0, 2017-11-25 00:00:00, 0.0, 12.0
4.8, 4.8, 6.5, 0.0, 2017-11-26 00:00:00, 0.0, 10.0
24.8, 24.8, 4.5, 0.0, 2017-11-27 00:00:00, 0.0, 10.0
11.2, 11.2, 6.0, 0.0, 2017-11-28 00:00:00, 0.0, 9.5
15.2, 15.2, 4.5, 0.0, 2017-12-01 00:00:00, 0.0, 6.5
1.4, 1.4, 4.0, 0.0, 2017-12-02 00:00:00, 0.0, 6.0
0.0, 0.0, 2.0, 0.0, 2017-12-03 00:00:00, 0.0, 6.0
2.0, 2.0, 2.0, 0.0, 2017-12-04 00:00:00, 0.0, 5.0
0.0, 0.0, 2.0, 0.0, 2017-12-05 00:00:00, 0.0, 6.5
0.0, 0.0, 4.0, 0.0, 2017-12-06 00:00:00, 0.0, 9.0
0.0, 0.0, 5.0, 0.0, 2017-12-07 00:00:00, 0.0, 10.5
