wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
37.0, None, None, 0.0, None, 1.6, None, 5.5, None, None, None, 98.0,2020-10-07 00:00:00,41
347.0, None, None, 0.0, None, 2.6, None, 5.9, None, None, None, 98.0,2020-10-07 01:00:00,41
None, 98.0, 1.6, None, 5.2, None, 5.5, None, 37.0, 0.0, None, None,2020-10-07 02:00:00,41
338.0, 98.0, 2.6, 0.0, 5.6, 3.4, 5.9, 6.8, 347.0, 0.0, None, 95.0,2020-10-07 03:00:00,41
339.0, None, None, 0.0, None, 1.6, None, 4.9, None, None, None, 97.0,2020-10-07 04:00:00,41
16.0, 95.0, 3.4, 0.0, 6.1, 1.8, 6.8, 4.5, 338.0, 0.0, None, 98.0,2020-10-07 05:00:00,41
209.0, 97.0, 1.6, 0.0, 4.5, 1.8, 4.9, 4.1, 339.0, 0.0, None, 98.0,2020-10-07 06:00:00,41
244.0, 98.0, 1.8, 0.0, 4.2, 2.2, 4.5, 7.3, 16.0, 0.0, None, 99.0,2020-10-07 07:00:00,41
None, 98.0, 1.8, None, 3.8, None, 4.1, None, 209.0, 0.0, None, None,2020-10-07 08:00:00,41
211.0, 99.0, 2.2, 0.0, 7.2, 4.4, 7.3, 16.4, 244.0, 0.0, None, 62.0,2020-10-07 09:00:00,41
191.0, None, None, 0.0, None, 5.7, None, 19.0, None, None, None, 51.0,2020-10-07 10:00:00,41
186.0, 62.0, 4.4, 0.0, 9.1, 5.4, 16.4, 21.7, 211.0, 0.0, None, 43.0,2020-10-07 11:00:00,41
164.0, 51.0, 5.7, 0.0, 8.6, 4.8, 19.0, 22.7, 191.0, 0.0, None, 40.0,2020-10-07 12:00:00,41
1.0, 43.0, 5.4, 0.0, 8.6, 4.4, 21.7, 21.2, 186.0, 0.0, None, 43.0,2020-10-07 13:00:00,41
268.0, 40.0, 4.8, 0.0, 8.4, 3.7, 22.7, 20.2, 164.0, 0.0, None, 45.0,2020-10-07 14:00:00,41
110.0, 43.0, 4.4, 0.0, 8.1, 1.9, 21.2, 18.5, 1.0, 0.0, None, 60.0,2020-10-07 15:00:00,41
144.0, 45.0, 3.7, 0.0, 7.9, 2.0, 20.2, 17.4, 268.0, 0.0, None, 59.0,2020-10-07 16:00:00,41
13.0, 60.0, 1.9, 0.0, 10.6, 2.5, 18.5, 13.0, 110.0, 0.0, None, 78.0,2020-10-07 17:00:00,41
281.0, 59.0, 2.0, 0.0, 9.3, 0.0, 17.4, 10.6, 144.0, 0.0, None, 81.0,2020-10-07 18:00:00,41
246.0, 78.0, 2.5, 0.0, 9.3, 2.0, 13.0, 9.8, 13.0, 0.0, None, 83.0,2020-10-07 19:00:00,41
69.0, 81.0, 0.0, 0.0, 7.5, 0.0, 10.6, 9.2, 281.0, 0.0, None, 87.0,2020-10-07 20:00:00,41
43.0, 83.0, 2.0, 0.0, 7.1, 1.7, 9.8, 7.9, 246.0, 0.0, None, 90.0,2020-10-07 21:00:00,41
300.0, 87.0, 0.0, 0.0, 7.2, 1.8, 9.2, 8.4, 69.0, 0.0, None, 87.0,2020-10-07 22:00:00,41
344.0, None, None, 0.0, None, 2.9, None, 7.3, None, None, None, 93.0,2020-10-07 23:00:00,41
94.0, 87.0, 1.8, 0.0, 6.4, 1.6, 8.4, 6.4, 300.0, 0.0, None, 94.0,2020-10-08 00:00:00,41
18.0, 93.0, 2.9, 0.0, 6.2, 3.3, 7.3, 5.9, 344.0, 0.0, None, 95.0,2020-10-08 01:00:00,41
322.0, 94.0, 1.6, 0.0, 5.5, 4.5, 6.4, 6.3, 94.0, 0.0, None, 93.0,2020-10-08 02:00:00,41
337.0, 95.0, 3.3, 0.0, 5.2, 2.7, 5.9, 6.4, 18.0, 0.0, None, 93.0,2020-10-08 03:00:00,41
36.0, 93.0, 4.5, 0.0, 5.3, 3.5, 6.3, 6.6, 322.0, 0.0, None, 94.0,2020-10-08 04:00:00,41
297.0, 93.0, 2.7, 0.0, 5.4, 4.6, 6.4, 7.0, 337.0, 0.0, None, 94.0,2020-10-08 05:00:00,41
351.0, 94.0, 3.5, 0.0, 5.7, 5.5, 6.6, 6.8, 36.0, 0.0, None, 97.0,2020-10-08 06:00:00,41
83.0, 94.0, 4.6, 0.0, 6.1, 2.9, 7.0, 12.5, 297.0, 0.0, None, 80.0,2020-10-08 07:00:00,41
80.0, 97.0, 5.5, 0.0, 6.4, 2.2, 6.8, 12.8, 351.0, 0.0, None, 71.0,2020-10-08 08:00:00,41
40.0, 80.0, 2.9, 0.0, 9.1, 1.6, 12.5, 12.9, 83.0, 0.0, None, 83.0,2020-10-08 09:00:00,41
353.0, 71.0, 2.2, 0.4, 7.7, 3.2, 12.8, 11.7, 80.0, 0.0, 0.0, 93.0,2020-10-08 10:00:00,41
115.0, 83.0, 1.6, 1.4, 10.1, 1.7, 12.9, 11.5, 40.0, 0.0, 0.0, 97.0,2020-10-08 11:00:00,41
125.0, 93.0, 3.2, 0.6, 10.6, 2.1, 11.7, 11.5, 353.0, 0.4, 0.4, 97.0,2020-10-08 12:00:00,41
157.0, 97.0, 1.7, 0.2, 11.0, 2.2, 11.5, 11.9, 115.0, 1.4, 1.8, 97.0,2020-10-08 13:00:00,41
342.0, 97.0, 2.1, 0.0, 11.0, 4.3, 11.5, 12.5, 125.0, 0.6, 2.4, 91.0,2020-10-08 14:00:00,41
344.0, 97.0, 2.2, 0.2, 11.4, 2.0, 11.9, 13.3, 157.0, 0.2, 2.6, 89.0,2020-10-08 15:00:00,41
7.0, 91.0, 4.3, 0.0, 11.1, 2.4, 12.5, 11.6, 342.0, 0.0, 2.6, 91.0,2020-10-08 16:00:00,41
348.0, 89.0, 2.0, 0.0, 11.5, 5.1, 13.3, 9.5, 344.0, 0.2, 2.8, 95.0,2020-10-08 17:00:00,41
329.0, 91.0, 2.4, 0.0, 10.2, 4.0, 11.6, 7.6, 7.0, 0.0, 2.8, 98.0,2020-10-08 18:00:00,41
3.0, 95.0, 5.1, 0.0, 8.7, 2.8, 9.5, 6.2, 348.0, 0.0, 2.8, 98.0,2020-10-08 19:00:00,41
319.0, 98.0, 4.0, 0.0, 7.3, 3.5, 7.6, 5.2, 329.0, 0.0, 2.8, 98.0,2020-10-08 20:00:00,41
26.0, 98.0, 2.8, 0.0, 5.9, 5.0, 6.2, 4.9, 3.0, 0.0, 2.8, 98.0,2020-10-08 21:00:00,41
297.0, 98.0, 3.5, 0.0, 4.9, 3.1, 5.2, 4.0, 319.0, 0.0, 2.8, 98.0,2020-10-08 22:00:00,41
295.0, 98.0, 5.0, 0.0, 4.6, 3.4, 4.9, 4.3, 26.0, 0.0, 2.8, 99.0,2020-10-08 23:00:00,41
346.0, 98.0, 3.1, 0.0, 3.7, 5.1, 4.0, 4.7, 297.0, 0.0, 2.8, 99.0,2020-10-09 00:00:00,41
337.0, 99.0, 3.4, 0.0, 4.2, 5.2, 4.3, 5.1, 295.0, 0.0, 2.8, 97.0,2020-10-09 01:00:00,41
312.0, 99.0, 5.1, 0.0, 4.6, 2.9, 4.7, 4.3, 346.0, 0.0, 2.8, 96.0,2020-10-09 02:00:00,41
43.0, 97.0, 5.2, 0.0, 4.7, 3.7, 5.1, 5.1, 337.0, 0.0, 2.8, 97.0,2020-10-09 03:00:00,41
47.0, 96.0, 2.9, 0.0, 3.7, 2.0, 4.3, 5.2, 312.0, 0.0, 2.8, 97.0,2020-10-09 04:00:00,41
None, 97.0, 3.7, None, 4.7, None, 5.1, None, 43.0, 0.0, 2.8, None,2020-10-09 05:00:00,41
221.0, 97.0, 2.0, 0.0, 4.8, 3.5, 5.2, 5.0, 47.0, 0.0, 2.8, 98.0,2020-10-09 06:00:00,41
297.0, None, None, 0.0, None, 1.6, None, 6.3, None, None, None, 99.0,2020-10-09 07:00:00,41
135.0, 98.0, 3.5, 0.2, 4.7, 3.7, 5.0, 7.2, 221.0, 0.0, None, 98.0,2020-10-09 08:00:00,41
249.0, 99.0, 1.6, 0.0, 6.2, 2.9, 6.3, 7.6, 297.0, 0.0, None, 95.0,2020-10-09 09:00:00,41
102.0, 98.0, 3.7, 0.6, 6.9, 2.0, 7.2, 8.4, 135.0, 0.2, None, 96.0,2020-10-09 10:00:00,41
142.0, 95.0, 2.9, 0.4, 6.9, 3.8, 7.6, 8.9, 249.0, 0.0, None, 95.0,2020-10-09 11:00:00,41
148.0, 96.0, 2.0, 0.2, 7.8, 4.4, 8.4, 9.4, 102.0, 0.6, None, 96.0,2020-10-09 12:00:00,41
169.0, 95.0, 3.8, 0.0, 8.1, 2.5, 8.9, 9.7, 142.0, 0.4, None, 95.0,2020-10-09 13:00:00,41
145.0, 96.0, 4.4, 0.4, 8.8, 3.1, 9.4, 10.0, 148.0, 0.2, None, 96.0,2020-10-09 14:00:00,41
194.0, 95.0, 2.5, 0.0, 8.9, 3.4, 9.7, 10.4, 169.0, 0.0, None, 92.0,2020-10-09 15:00:00,41
161.0, 96.0, 3.1, 0.0, 9.4, 3.6, 10.0, 9.5, 145.0, 0.4, None, 93.0,2020-10-09 16:00:00,41
152.0, 92.0, 3.4, 0.0, 9.2, 8.8, 10.4, 9.5, 194.0, 0.0, None, 89.0,2020-10-09 17:00:00,41
152.0, 93.0, 3.6, 0.0, 8.4, 7.1, 9.5, 9.7, 161.0, 0.0, None, 84.0,2020-10-09 18:00:00,41
154.0, 89.0, 8.8, 0.0, 7.8, 7.7, 9.5, 9.6, 152.0, 0.0, None, 79.0,2020-10-09 19:00:00,41
159.0, 84.0, 7.1, 0.0, 7.1, 9.7, 9.7, 10.4, 152.0, 0.0, None, 75.0,2020-10-09 20:00:00,41
146.0, 79.0, 7.7, 0.0, 6.1, 6.1, 9.6, 10.3, 154.0, 0.0, None, 73.0,2020-10-09 21:00:00,41
150.0, 75.0, 9.7, 0.0, 6.2, 8.8, 10.4, 10.4, 159.0, 0.0, None, 71.0,2020-10-09 22:00:00,41
146.0, 73.0, 6.1, 0.0, 5.7, 6.7, 10.3, 9.8, 146.0, 0.0, None, 76.0,2020-10-09 23:00:00,41
215.0, 71.0, 8.8, 0.0, 5.4, 3.6, 10.4, 9.6, 150.0, 0.0, None, 75.0,2020-10-10 00:00:00,41
134.0, 76.0, 6.7, 0.0, 5.8, 3.5, 9.8, 9.3, 146.0, 0.0, None, 78.0,2020-10-10 01:00:00,41
143.0, 75.0, 3.6, 0.0, 5.4, 6.8, 9.6, 9.9, 215.0, 0.0, None, 75.0,2020-10-10 02:00:00,41
149.0, 78.0, 3.5, 0.0, 5.7, 7.1, 9.3, 10.1, 134.0, 0.0, None, 71.0,2020-10-10 03:00:00,41
143.0, 75.0, 6.8, 0.0, 5.7, 6.0, 9.9, 9.7, 143.0, 0.0, None, 74.0,2020-10-10 04:00:00,41
168.0, 71.0, 7.1, 0.0, 5.1, 7.4, 10.1, 9.8, 149.0, 0.0, None, 77.0,2020-10-10 05:00:00,41
178.0, 74.0, 6.0, 0.0, 5.3, 4.2, 9.7, 8.7, 143.0, 0.0, None, 85.0,2020-10-10 06:00:00,41
162.0, 77.0, 7.4, 0.0, 6.0, 7.7, 9.8, 8.9, 168.0, 0.0, 1.8, 85.0,2020-10-10 07:00:00,41
166.0, 85.0, 4.2, 0.0, 6.3, 7.5, 8.7, 9.6, 178.0, 0.0, 1.8, 86.0,2020-10-10 08:00:00,41
194.0, 85.0, 7.7, 0.4, 6.5, 6.3, 8.9, 8.6, 162.0, 0.0, 1.8, 93.0,2020-10-10 09:00:00,41
225.0, 86.0, 7.5, 0.2, 7.4, 4.2, 9.6, 8.9, 166.0, 0.0, 1.6, 92.0,2020-10-10 10:00:00,41
304.0, 93.0, 6.3, 2.4, 7.5, 9.5, 8.6, 7.1, 194.0, 0.4, 2.0, 88.0,2020-10-10 11:00:00,41
259.0, 92.0, 4.2, 0.2, 7.7, 5.2, 8.9, 7.1, 225.0, 0.2, 1.6, 91.0,2020-10-10 12:00:00,41
300.0, 88.0, 9.5, 0.0, 5.2, 8.1, 7.1, 8.6, 304.0, 2.4, 3.6, 66.0,2020-10-10 13:00:00,41
280.0, 91.0, 5.2, 0.0, 5.7, 10.3, 7.1, 8.1, 259.0, 0.2, 3.6, 59.0,2020-10-10 14:00:00,41
302.0, 66.0, 8.1, 0.0, 2.6, 8.3, 8.6, 7.6, 300.0, 0.0, 3.6, 58.0,2020-10-10 15:00:00,41
310.0, 59.0, 10.3, 0.0, 0.6, 11.1, 8.1, 6.8, 280.0, 0.0, 3.2, 56.0,2020-10-10 16:00:00,41
343.0, 58.0, 8.3, 0.0, -0.1, 8.7, 7.6, 5.3, 302.0, 0.0, 3.2, 58.0,2020-10-10 17:00:00,41
334.0, 56.0, 11.1, 0.0, -1.4, 6.7, 6.8, 4.9, 310.0, 0.0, 3.2, 64.0,2020-10-10 18:00:00,41
319.0, 58.0, 8.7, 0.0, -2.3, 7.1, 5.3, 4.6, 343.0, 0.0, 3.2, 66.0,2020-10-10 19:00:00,41
319.0, 64.0, 6.7, 0.0, -1.3, 5.5, 4.9, 4.2, 334.0, 0.0, 3.2, 70.0,2020-10-10 20:00:00,41
326.0, 66.0, 7.1, 0.0, -1.2, 4.6, 4.6, 3.5, 319.0, 0.0, 3.2, 78.0,2020-10-10 21:00:00,41
348.0, 70.0, 5.5, 0.0, -0.8, 6.4, 4.2, 2.9, 319.0, 0.0, 3.2, 81.0,2020-10-10 22:00:00,41
352.0, 78.0, 4.6, 0.0, 0.0, 5.5, 3.5, 3.2, 326.0, 0.0, 3.2, 77.0,2020-10-10 23:00:00,41
41.0, 81.0, 6.4, 0.0, 0.0, 3.2, 2.9, 2.1, 348.0, 0.0, 3.2, 87.0,2020-10-11 00:00:00,41
295.0, 77.0, 5.5, 0.0, -0.4, 4.9, 3.2, 1.8, 352.0, 0.0, 3.2, 79.0,2020-10-11 01:00:00,41
68.0, 87.0, 3.2, 0.0, 0.2, 2.2, 2.1, 1.6, 41.0, 0.0, 3.2, 86.0,2020-10-11 02:00:00,41
254.0, 79.0, 4.9, 0.0, -1.4, 4.1, 1.8, 1.2, 295.0, 0.0, 3.2, 86.0,2020-10-11 03:00:00,41
