wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
347.0, 79.0, 6.0, 0.0, 6.7, 6.3, 10.2, 9.3, 340.0, 0.0, None, 84.0,2021-08-20 00:00:00,34
7.0, None, None, 0.0, None, 7.0, None, 9.4, None, None, None, 85.0,2021-08-20 01:00:00,34
352.0, 84.0, 6.3, 0.0, 6.7, 6.7, 9.3, 9.2, 347.0, 0.0, None, 86.0,2021-08-20 02:00:00,34
352.0, 85.0, 7.0, 0.0, 7.0, 5.9, 9.4, 9.6, 7.0, 0.0, None, 83.0,2021-08-20 03:00:00,34
19.0, None, None, 0.0, None, 4.8, None, 9.7, None, None, None, 84.0,2021-08-20 04:00:00,34
2.0, 83.0, 5.9, 0.0, 6.9, 5.2, 9.6, 9.2, 352.0, 0.0, None, 85.0,2021-08-20 05:00:00,34
358.0, 84.0, 4.8, 0.0, 7.1, 2.1, 9.7, 10.6, 19.0, 0.0, None, 84.0,2021-08-20 06:00:00,34
161.0, 85.0, 5.2, 0.0, 6.8, 4.4, 9.2, 14.8, 2.0, 0.0, 0.4, 67.0,2021-08-20 07:00:00,34
170.0, 84.0, 2.1, 0.0, 8.0, 6.0, 10.6, 15.5, 358.0, 0.0, 0.4, 68.0,2021-08-20 08:00:00,34
181.0, 67.0, 4.4, 0.0, 8.7, 5.4, 14.8, 16.1, 161.0, 0.0, 0.4, 64.0,2021-08-20 09:00:00,34
201.0, 68.0, 6.0, 0.0, 9.6, 7.5, 15.5, 17.0, 170.0, 0.0, 0.4, 58.0,2021-08-20 10:00:00,34
217.0, 64.0, 5.4, 0.0, 9.3, 7.4, 16.1, 19.6, 181.0, 0.0, 0.4, 49.0,2021-08-20 11:00:00,34
210.0, 58.0, 7.5, 0.0, 8.7, 7.1, 17.0, 19.5, 201.0, 0.0, 0.4, 50.0,2021-08-20 12:00:00,34
169.0, None, None, 0.0, None, 7.8, None, 21.8, None, None, None, 38.0,2021-08-20 13:00:00,34
180.0, None, None, 0.0, None, 7.7, None, 21.8, None, None, None, 38.0,2021-08-20 14:00:00,34
176.0, None, None, 0.0, None, 9.3, None, 22.0, None, None, None, 39.0,2021-08-20 15:00:00,34
176.0, 38.0, 7.7, 0.0, 6.9, 5.9, 21.8, 21.6, 180.0, 0.0, None, 39.0,2021-08-20 16:00:00,34
53.0, 39.0, 9.3, 0.0, 7.4, 3.4, 22.0, 20.1, 176.0, 0.0, None, 41.0,2021-08-20 17:00:00,34
352.0, None, None, 0.0, None, 6.6, None, 16.3, None, None, None, 55.0,2021-08-20 18:00:00,34
358.0, None, None, 0.0, None, 8.5, None, 14.9, None, None, None, 60.0,2021-08-20 19:00:00,34
358.0, None, None, 0.0, None, 8.6, None, 13.8, None, None, None, 65.0,2021-08-20 20:00:00,34
353.0, 60.0, 8.5, 0.0, 7.2, 5.6, 14.9, 13.0, 358.0, 0.0, None, 65.0,2021-08-20 21:00:00,34
8.0, None, None, 0.0, None, 6.0, None, 12.3, None, None, None, 66.0,2021-08-20 22:00:00,34
14.0, 65.0, 5.6, 0.0, 6.6, 5.4, 13.0, 12.0, 353.0, 0.0, 0.0, 65.0,2021-08-20 23:00:00,34
352.0, 66.0, 6.0, 0.0, 6.1, 5.3, 12.3, 11.2, 8.0, 0.0, 0.0, 67.0,2021-08-21 00:00:00,34
15.0, None, None, 0.0, None, 5.4, None, 10.6, None, None, None, 72.0,2021-08-21 01:00:00,34
13.0, 67.0, 5.3, 0.0, 5.3, 5.6, 11.2, 10.8, 352.0, 0.0, 0.0, 70.0,2021-08-21 02:00:00,34
347.0, 72.0, 5.4, 0.0, 5.8, 4.9, 10.6, 10.9, 15.0, 0.0, 0.0, 72.0,2021-08-21 03:00:00,34
358.0, None, None, 0.0, None, 4.9, None, 10.5, None, None, None, 72.0,2021-08-21 04:00:00,34
3.0, 72.0, 4.9, 0.0, 6.1, 4.8, 10.9, 10.8, 347.0, 0.0, 0.0, 72.0,2021-08-21 05:00:00,34
3.0, 72.0, 4.9, 0.0, 5.7, 3.4, 10.5, 11.5, 358.0, 0.0, 0.0, 73.0,2021-08-21 06:00:00,34
