wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
350.0, 97.0, 3.1, 0.0, 8.5, 4.8, 9.0, 7.3, 17.0, 0.0, 0.0, 100.0,2021-09-10 00:00:00,37
6.0, 99.0, 4.2, 0.0, 7.8, 4.4, 7.9, 7.1, 351.0, 0.0, 0.0, 100.0,2021-09-10 01:00:00,37
5.0, 100.0, 4.8, 0.0, 7.3, 4.5, 7.3, 6.5, 350.0, 0.0, 0.0, 100.0,2021-09-10 02:00:00,37
358.0, 100.0, 4.4, 0.0, 7.1, 3.7, 7.1, 6.4, 6.0, 0.0, 0.0, 100.0,2021-09-10 03:00:00,37
50.0, 100.0, 4.5, 0.0, 6.5, 2.7, 6.5, 6.2, 5.0, 0.0, 0.0, 100.0,2021-09-10 04:00:00,37
11.0, 100.0, 3.7, 0.0, 6.4, 4.3, 6.4, 6.2, 358.0, 0.0, 0.0, 100.0,2021-09-10 05:00:00,37
277.0, 100.0, 2.7, 0.0, 6.2, 0.5, 6.2, 7.9, 50.0, 0.0, 0.0, 100.0,2021-09-10 06:00:00,37
182.0, 100.0, 4.3, 0.0, 6.2, 0.9, 6.2, 13.4, 11.0, 0.0, 0.0, 79.0,2021-09-10 07:00:00,37
160.0, 100.0, 0.5, 0.0, 7.9, 4.9, 7.9, 15.7, 277.0, 0.0, 0.0, 65.0,2021-09-10 08:00:00,37
200.0, 79.0, 0.9, 0.0, 9.8, 4.8, 13.4, 17.1, 182.0, 0.0, 0.0, 59.0,2021-09-10 09:00:00,37
189.0, 65.0, 4.9, 0.0, 9.1, 6.8, 15.7, 17.8, 160.0, 0.0, 0.0, 54.0,2021-09-10 10:00:00,37
186.0, None, None, 0.0, None, 7.2, None, 17.7, None, None, None, 50.0,2021-09-10 11:00:00,37
187.0, 54.0, 6.8, 0.0, 8.4, 3.0, 17.8, 17.5, 189.0, 0.0, 0.0, 51.0,2021-09-10 12:00:00,37
251.0, None, None, 0.0, None, 4.3, None, 17.2, None, None, None, 53.0,2021-09-10 13:00:00,37
281.0, None, None, 0.0, None, 2.5, None, 16.1, None, None, None, 67.0,2021-09-10 14:00:00,37
None, 53.0, 4.3, None, 7.5, None, 17.2, None, 251.0, 0.0, 0.0, None,2021-09-10 15:00:00,37
None, 67.0, 2.5, None, 10.0, None, 16.1, None, 281.0, 0.0, 0.0, None,2021-09-10 16:00:00,37
81.0, None, None, 0.0, None, 3.2, None, 14.5, None, None, None, 76.0,2021-09-10 17:00:00,37
53.0, None, None, 0.0, None, 2.5, None, 11.8, None, None, None, 86.0,2021-09-10 18:00:00,37
20.0, None, None, 0.0, None, 3.1, None, 9.9, None, None, None, 92.0,2021-09-10 19:00:00,37
354.0, None, None, 0.0, None, 1.9, None, 8.7, None, None, None, 96.0,2021-09-10 20:00:00,37
323.0, None, None, 0.0, None, 3.7, None, 8.5, None, None, None, 95.0,2021-09-10 21:00:00,37
321.0, None, None, 0.0, None, 2.0, None, 8.9, None, None, None, 89.0,2021-09-10 22:00:00,37
286.0, None, None, 0.0, None, 3.3, None, 8.7, None, None, None, 91.0,2021-09-10 23:00:00,37
5.0, None, None, 0.0, None, 3.2, None, 6.9, None, None, None, 100.0,2021-09-11 00:00:00,37
1.0, None, None, 0.0, None, 3.2, None, 6.4, None, None, None, 100.0,2021-09-11 01:00:00,37
9.0, None, None, 0.0, None, 2.4, None, 6.3, None, None, None, 100.0,2021-09-11 02:00:00,37
2.0, None, None, 0.0, None, 3.6, None, 6.5, None, None, None, 100.0,2021-09-11 03:00:00,37
15.0, None, None, 0.0, None, 2.7, None, 6.5, None, None, None, 100.0,2021-09-11 04:00:00,37
38.0, 100.0, 3.6, 0.0, 6.5, 2.3, 6.5, 7.4, 2.0, 0.0, 0.0, 100.0,2021-09-11 05:00:00,37
272.0, 100.0, 2.7, 0.0, 6.5, 3.4, 6.5, 8.9, 15.0, 0.0, 0.0, 98.0,2021-09-11 06:00:00,37
246.0, 100.0, 2.3, 0.0, 7.4, 3.2, 7.4, 12.0, 38.0, 0.0, 0.0, 80.0,2021-09-11 07:00:00,37
266.0, 98.0, 3.4, 0.0, 8.6, 3.6, 8.9, 12.0, 272.0, 0.0, 0.0, 79.0,2021-09-11 08:00:00,37
219.0, 80.0, 3.2, 0.0, 8.7, 3.8, 12.0, 13.6, 246.0, 0.0, 0.0, 70.0,2021-09-11 09:00:00,37
159.0, 79.0, 3.6, 0.0, 8.5, 5.8, 12.0, 14.8, 266.0, 0.0, 0.0, 67.0,2021-09-11 10:00:00,37
76.0, 70.0, 3.8, 0.0, 8.2, 4.8, 13.6, 14.1, 219.0, 0.0, 0.0, 70.0,2021-09-11 11:00:00,37
181.0, None, None, 0.0, None, 4.7, None, 14.0, None, None, None, 70.0,2021-09-11 12:00:00,37
188.0, None, None, 0.0, None, 4.0, None, 15.0, None, None, None, 63.0,2021-09-11 13:00:00,37
183.0, 70.0, 4.7, 0.0, 8.6, 6.3, 14.0, 16.3, 181.0, 0.0, 0.0, 58.0,2021-09-11 14:00:00,37
152.0, None, None, 0.0, None, 5.3, None, 14.9, None, None, None, 66.0,2021-09-11 15:00:00,37
117.0, 58.0, 6.3, 0.0, 8.0, 2.5, 16.3, 13.2, 183.0, 0.0, 0.0, 77.0,2021-09-11 16:00:00,37
106.0, None, None, 0.0, None, 2.2, None, 11.7, None, None, None, 87.0,2021-09-11 17:00:00,37
152.0, None, None, 0.0, None, 3.4, None, 10.0, None, None, None, 86.0,2021-09-11 18:00:00,37
169.0, 87.0, 2.2, 0.0, 9.6, 6.0, 11.7, 10.7, 106.0, 0.0, 0.0, 78.0,2021-09-11 19:00:00,37
71.0, 86.0, 3.4, 0.0, 7.8, 1.5, 10.0, 9.2, 152.0, 0.0, 0.0, 89.0,2021-09-11 20:00:00,37
195.0, 78.0, 6.0, 0.0, 7.0, 4.1, 10.7, 9.0, 169.0, 0.0, 0.0, 83.0,2021-09-11 21:00:00,37
184.0, 89.0, 1.5, 0.0, 7.5, 4.8, 9.2, 8.8, 71.0, 0.0, 0.0, 84.0,2021-09-11 22:00:00,37
341.0, 83.0, 4.1, 0.0, 6.3, 0.9, 9.0, 8.5, 195.0, 0.0, 0.0, 89.0,2021-09-11 23:00:00,37
326.0, 84.0, 4.8, 0.0, 6.2, 4.3, 8.8, 7.1, 184.0, 0.0, 0.0, 96.0,2021-09-12 00:00:00,37
327.0, None, None, 0.0, None, 3.6, None, 7.5, None, None, None, 95.0,2021-09-12 01:00:00,37
311.0, 96.0, 4.3, 0.0, 6.5, 4.7, 7.1, 7.6, 326.0, 0.0, 0.0, 98.0,2021-09-12 02:00:00,37
293.0, 95.0, 3.6, 0.0, 6.8, 3.5, 7.5, 7.2, 327.0, 0.0, 0.0, 100.0,2021-09-12 03:00:00,37
326.0, 98.0, 4.7, 0.0, 7.3, 4.5, 7.6, 5.9, 311.0, 0.0, 0.0, 100.0,2021-09-12 04:00:00,37
307.0, 100.0, 3.5, 0.0, 7.2, 5.1, 7.2, 5.4, 293.0, 0.0, 0.0, 100.0,2021-09-12 05:00:00,37
326.0, 100.0, 4.5, 0.0, 5.9, 2.6, 5.9, 7.5, 326.0, 0.0, 0.0, 96.0,2021-09-12 06:00:00,37
317.0, 100.0, 5.1, 0.0, 5.4, 4.0, 5.4, 9.7, 307.0, 0.0, 0.0, 86.0,2021-09-12 07:00:00,37
258.0, 96.0, 2.6, 0.0, 6.9, 3.2, 7.5, 11.5, 326.0, 0.0, 0.0, 77.0,2021-09-12 08:00:00,37
283.0, 86.0, 4.0, 0.0, 7.5, 5.7, 9.7, 12.4, 317.0, 0.0, 0.0, 69.0,2021-09-12 09:00:00,37
249.0, 77.0, 3.2, 0.2, 7.6, 5.9, 11.5, 13.1, 258.0, 0.0, 0.0, 76.0,2021-09-12 10:00:00,37
222.0, 69.0, 5.7, 0.0, 6.9, 7.6, 12.4, 15.9, 283.0, 0.0, 0.0, 55.0,2021-09-12 11:00:00,37
239.0, 76.0, 5.9, 0.0, 9.0, 8.3, 13.1, 16.0, 249.0, 0.2, 0.2, 48.0,2021-09-12 12:00:00,37
262.0, 55.0, 7.6, 0.0, 6.9, 8.1, 15.9, 15.0, 222.0, 0.0, 0.2, 51.0,2021-09-12 13:00:00,37
271.0, 48.0, 8.3, 0.0, 5.0, 6.3, 16.0, 13.4, 239.0, 0.0, 0.2, 59.0,2021-09-12 14:00:00,37
310.0, 51.0, 8.1, 0.0, 5.0, 10.9, 15.0, 14.4, 262.0, 0.0, 0.2, 53.0,2021-09-12 15:00:00,37
314.0, None, None, 0.0, None, 11.5, None, 12.2, None, None, None, 60.0,2021-09-12 16:00:00,37
317.0, None, None, 0.0, None, 9.3, None, 9.0, None, None, None, 73.0,2021-09-12 17:00:00,37
324.0, None, None, 0.0, None, 9.4, None, 8.3, None, None, None, 74.0,2021-09-12 18:00:00,37
324.0, 73.0, 9.3, 0.0, 4.4, 8.3, 9.0, 7.4, 317.0, 0.0, 0.2, 75.0,2021-09-12 19:00:00,37
282.0, 74.0, 9.4, 0.0, 3.9, 4.9, 8.3, 6.8, 324.0, 0.0, 0.2, 77.0,2021-09-12 20:00:00,37
284.0, 75.0, 8.3, 0.0, 3.3, 7.0, 7.4, 7.1, 324.0, 0.0, 0.2, 74.0,2021-09-12 21:00:00,37
320.0, 77.0, 4.9, 0.0, 3.1, 7.6, 6.8, 6.5, 282.0, 0.0, 0.2, 74.0,2021-09-12 22:00:00,37
301.0, 74.0, 7.0, 0.0, 2.8, 6.9, 7.1, 5.0, 284.0, 0.0, 0.2, 72.0,2021-09-12 23:00:00,37
145.0, 74.0, 7.6, 0.0, 2.2, 2.7, 6.5, 6.5, 320.0, 0.0, 0.2, 71.0,2021-09-13 00:00:00,37
313.0, 72.0, 6.9, 0.0, 0.4, 4.5, 5.0, 6.5, 301.0, 0.0, 0.2, 70.0,2021-09-13 01:00:00,37
339.0, 71.0, 2.7, 0.0, 1.6, 4.4, 6.5, 4.9, 145.0, 0.0, 0.2, 79.0,2021-09-13 02:00:00,37
345.0, 70.0, 4.5, 0.0, 1.4, 4.3, 6.5, 3.8, 313.0, 0.0, 0.2, 87.0,2021-09-13 03:00:00,37
348.0, 79.0, 4.4, 0.0, 1.6, 3.1, 4.9, 3.9, 339.0, 0.0, 0.2, 86.0,2021-09-13 04:00:00,37
351.0, 87.0, 4.3, 0.0, 1.8, 5.1, 3.8, 3.9, 345.0, 0.0, 0.2, 85.0,2021-09-13 05:00:00,37
330.0, 86.0, 3.1, 0.0, 1.8, 5.8, 3.9, 5.4, 348.0, 0.0, 0.2, 76.0,2021-09-13 06:00:00,37
322.0, None, None, 0.0, None, 8.9, None, 10.3, None, None, None, 53.0,2021-09-13 07:00:00,37
306.0, 76.0, 5.8, 0.0, 1.5, 5.7, 5.4, 11.6, 330.0, 0.0, 0.2, 54.0,2021-09-13 08:00:00,37
206.0, None, None, 0.0, None, 4.8, None, 12.3, None, None, None, 50.0,2021-09-13 09:00:00,37
259.0, None, None, 0.0, None, 5.5, None, 12.2, None, None, None, 46.0,2021-09-13 10:00:00,37
61.0, None, None, 0.0, None, 4.5, None, 12.2, None, None, None, 53.0,2021-09-13 11:00:00,37
265.0, None, None, 0.0, None, 3.9, None, 14.7, None, None, None, 41.0,2021-09-13 12:00:00,37
223.0, None, None, 0.0, None, 6.8, None, 16.5, None, None, None, 34.0,2021-09-13 13:00:00,37
161.0, 41.0, 3.9, 0.0, 1.6, 4.0, 14.7, 12.9, 265.0, 0.0, 0.0, 48.0,2021-09-13 14:00:00,37
148.0, None, None, 0.0, None, 3.8, None, 13.5, None, None, None, 48.0,2021-09-13 15:00:00,37
51.0, 48.0, 4.0, 0.0, 2.2, 1.3, 12.9, 11.5, 161.0, 0.0, 0.0, 67.0,2021-09-13 16:00:00,37
92.0, None, None, 0.0, None, 1.1, None, 9.6, None, None, None, 66.0,2021-09-13 17:00:00,37
13.0, None, None, 0.0, None, 3.9, None, 6.3, None, None, None, 78.0,2021-09-13 18:00:00,37
5.0, None, None, 0.0, None, 5.4, None, 5.0, None, None, None, 82.0,2021-09-13 19:00:00,37
2.0, 78.0, 3.9, 0.0, 2.8, 5.1, 6.3, 4.5, 13.0, 0.0, 0.0, 83.0,2021-09-13 20:00:00,37
343.0, 82.0, 5.4, 0.0, 2.2, 3.5, 5.0, 4.4, 5.0, 0.0, 0.0, 85.0,2021-09-13 21:00:00,37
320.0, 83.0, 5.1, 0.0, 1.9, 2.9, 4.5, 4.7, 2.0, 0.0, 0.0, 79.0,2021-09-13 22:00:00,37
339.0, 85.0, 3.5, 0.0, 2.1, 3.3, 4.4, 3.9, 343.0, 0.0, 0.0, 86.0,2021-09-13 23:00:00,37
344.0, 79.0, 2.9, 0.0, 1.4, 4.1, 4.7, 3.7, 320.0, 0.0, 0.0, 88.0,2021-09-14 00:00:00,37
74.0, 86.0, 3.3, 0.0, 1.8, 2.3, 3.9, 3.3, 339.0, 0.0, 0.0, 93.0,2021-09-14 01:00:00,37
46.0, 88.0, 4.1, 0.0, 1.9, 3.2, 3.7, 2.9, 344.0, 0.0, 0.0, 96.0,2021-09-14 02:00:00,37
359.0, 93.0, 2.3, 0.0, 2.3, 3.5, 3.3, 2.8, 74.0, 0.0, 0.0, 97.0,2021-09-14 03:00:00,37
19.0, None, None, 0.0, None, 2.9, None, 3.8, None, None, None, 97.0,2021-09-14 04:00:00,37
61.0, 97.0, 3.5, 0.0, 2.4, 0.5, 2.8, 4.7, 359.0, 0.0, 0.0, 95.0,2021-09-14 05:00:00,37
53.0, 97.0, 2.9, 0.0, 3.4, 1.9, 3.8, 5.6, 19.0, 0.0, 0.0, 97.0,2021-09-14 06:00:00,37
45.0, 95.0, 0.5, 0.0, 4.0, 2.9, 4.7, 8.0, 61.0, 0.0, 0.0, 80.0,2021-09-14 07:00:00,37
122.0, 97.0, 1.9, 0.0, 5.2, 3.5, 5.6, 8.9, 53.0, 0.0, 0.0, 76.0,2021-09-14 08:00:00,37
171.0, 80.0, 2.9, 0.0, 4.8, 5.9, 8.0, 10.3, 45.0, 0.0, 0.0, 66.0,2021-09-14 09:00:00,37
187.0, 76.0, 3.5, 0.2, 4.9, 2.5, 8.9, 8.9, 122.0, 0.0, 0.0, 81.0,2021-09-14 10:00:00,37
194.0, None, None, 0.6, None, 4.4, None, 8.1, None, None, None, 86.0,2021-09-14 11:00:00,37
207.0, 81.0, 2.5, 1.8, 5.8, 3.5, 8.9, 6.9, 187.0, 0.2, 0.2, 96.0,2021-09-14 12:00:00,37
160.0, 86.0, 4.4, 1.2, 5.9, 4.7, 8.1, 6.7, 194.0, 0.6, 0.8, 100.0,2021-09-14 13:00:00,37
197.0, 96.0, 3.5, 0.4, 6.3, 3.6, 6.9, 6.6, 207.0, 1.8, 2.6, 100.0,2021-09-14 14:00:00,37
231.0, 100.0, 4.7, 0.0, 6.7, 4.6, 6.7, 6.9, 160.0, 1.2, 3.8, 100.0,2021-09-14 15:00:00,37
262.0, 100.0, 3.6, 0.0, 6.6, 4.0, 6.6, 7.3, 197.0, 0.4, 4.2, 100.0,2021-09-14 16:00:00,37
222.0, None, None, 0.0, None, 5.0, None, 7.4, None, None, None, 100.0,2021-09-14 17:00:00,37
244.0, 100.0, 4.0, 0.0, 7.3, 4.1, 7.3, 7.3, 262.0, 0.0, 4.2, 100.0,2021-09-14 18:00:00,37
223.0, 100.0, 5.0, 0.0, 7.4, 4.4, 7.4, 6.7, 222.0, 0.0, 4.2, 100.0,2021-09-14 19:00:00,37
261.0, 100.0, 4.1, 0.0, 7.3, 7.2, 7.3, 6.4, 244.0, 0.0, 4.2, 100.0,2021-09-14 20:00:00,37
278.0, 100.0, 4.4, 0.0, 6.7, 6.8, 6.7, 5.0, 223.0, 0.0, 4.2, 100.0,2021-09-14 21:00:00,37
277.0, 100.0, 7.2, 0.0, 6.4, 5.6, 6.4, 4.4, 261.0, 0.0, 4.2, 100.0,2021-09-14 22:00:00,37
281.0, 100.0, 6.8, 0.0, 5.0, 7.8, 5.0, 5.1, 278.0, 0.0, 4.2, 100.0,2021-09-14 23:00:00,37
324.0, 100.0, 5.6, 0.4, 4.4, 11.7, 4.4, 4.4, 277.0, 0.0, 4.2, 100.0,2021-09-15 00:00:00,37
320.0, 100.0, 7.8, 6.2, 5.1, 21.2, 5.1, 1.7, 281.0, 0.0, 4.2, 98.0,2021-09-15 01:00:00,37
321.0, 100.0, 11.7, 0.6, 4.4, 13.9, 4.4, 1.7, 324.0, 0.4, 4.6, 96.0,2021-09-15 02:00:00,37
345.0, 98.0, 21.2, 0.0, 1.4, 8.9, 1.7, 1.4, 320.0, 6.2, 10.8, 95.0,2021-09-15 03:00:00,37
322.0, 96.0, 13.9, 0.0, 1.1, 3.5, 1.7, 0.9, 321.0, 0.6, 11.4, 100.0,2021-09-15 04:00:00,37
295.0, 95.0, 8.9, 0.0, 0.7, 3.0, 1.4, 0.8, 345.0, 0.0, 11.4, 100.0,2021-09-15 05:00:00,37
297.0, 100.0, 3.5, 0.0, 0.9, 4.1, 0.9, 1.3, 322.0, 0.0, 11.4, 100.0,2021-09-15 06:00:00,37
297.0, 100.0, 3.0, 0.0, 0.8, 5.7, 0.8, 2.2, 295.0, 0.0, 11.4, 91.0,2021-09-15 07:00:00,37
303.0, 100.0, 4.1, 0.0, 1.3, 4.1, 1.3, 4.1, 297.0, 0.0, 11.4, 79.0,2021-09-15 08:00:00,37
287.0, 91.0, 5.7, 0.0, 0.9, 6.1, 2.2, 3.6, 297.0, 0.0, 11.4, 86.0,2021-09-15 09:00:00,37
312.0, None, None, 0.0, None, 8.8, None, 5.7, None, None, None, 65.0,2021-09-15 10:00:00,37
303.0, None, None, 0.0, None, 7.6, None, 4.9, None, None, None, 67.0,2021-09-15 11:00:00,37
290.0, None, None, 0.0, None, 8.5, None, 5.6, None, None, None, 66.0,2021-09-15 12:00:00,37
242.0, 67.0, 7.6, 0.0, -0.7, 7.4, 4.9, 7.7, 303.0, 0.0, 10.6, 59.0,2021-09-15 13:00:00,37
319.0, None, None, 0.0, None, 10.6, None, 5.2, None, None, None, 68.0,2021-09-15 14:00:00,37
322.0, 59.0, 7.4, 0.0, 0.2, 7.8, 7.7, 5.2, 242.0, 0.0, 7.6, 62.0,2021-09-15 15:00:00,37
311.0, None, None, 0.0, None, 5.5, None, 4.4, None, None, None, 61.0,2021-09-15 16:00:00,37
316.0, None, None, 0.0, None, 5.3, None, 1.6, None, None, None, 85.0,2021-09-15 17:00:00,37
350.0, None, None, 0.0, None, 5.2, None, -1.6, None, None, None, 96.0,2021-09-15 18:00:00,37
344.0, 85.0, 5.3, 0.0, -0.6, 4.9, 1.6, -2.2, 316.0, 0.0, 7.2, 97.0,2021-09-15 19:00:00,37
358.0, 96.0, 5.2, 0.0, -2.2, 5.1, -1.6, -2.3, 350.0, 0.0, 7.2, 97.0,2021-09-15 20:00:00,37
344.0, 97.0, 4.9, 0.0, -2.6, 5.4, -2.2, -2.3, 344.0, 0.0, 7.2, 97.0,2021-09-15 21:00:00,37
316.0, None, None, 0.0, None, 6.3, None, -2.2, None, None, None, 98.0,2021-09-15 22:00:00,37
313.0, 97.0, 5.4, 0.0, -2.7, 6.5, -2.3, -1.4, 344.0, 0.0, None, 94.0,2021-09-15 23:00:00,37
307.0, None, None, 0.0, None, 10.9, None, -0.8, None, None, None, 93.0,2021-09-16 00:00:00,37
309.0, 94.0, 6.5, 0.0, -2.2, 6.5, -1.4, -1.1, 313.0, 0.0, 7.2, 93.0,2021-09-16 01:00:00,37
310.0, None, None, 0.0, None, 3.8, None, -1.7, None, None, None, 97.0,2021-09-16 02:00:00,37
344.0, 93.0, 6.5, 0.0, -2.1, 2.3, -1.1, -2.5, 309.0, 0.0, 0.6, 100.0,2021-09-16 03:00:00,37
328.0, 97.0, 3.8, 0.0, -2.1, 3.5, -1.7, -2.1, 310.0, 0.0, 0.0, 98.0,2021-09-16 04:00:00,37
342.0, 100.0, 2.3, 0.0, -2.5, 3.8, -2.5, -2.7, 344.0, 0.0, 0.0, 100.0,2021-09-16 05:00:00,37
311.0, 98.0, 3.5, 0.0, -2.4, 5.6, -2.1, -0.9, 328.0, 0.0, 0.0, 93.0,2021-09-16 06:00:00,37
307.0, 100.0, 3.8, 0.2, -2.7, 8.9, -2.7, 2.8, 342.0, 0.0, 0.0, 76.0,2021-09-16 07:00:00,37
