wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
330.0, None, None,0.0, None,8.2, None,11.7, None, None, None,55.0,2017-06-25 00:00:00,26
317.0, None, None,0.0, None,9.4, None,10.8, None, None, None,60.0,2017-06-25 01:00:00,26
326.0, None, None,0.0, None,8.6, None,10.1, None, None, None,62.0,2017-06-25 02:00:00,26
323.0, None, None,0.0, None,8.2, None,9.4, None, None, None,64.0,2017-06-25 03:00:00,26
323.0, None, None,0.0, None,8.7, None,8.9, None, None, None,66.0,2017-06-25 04:00:00,26
28.0, None, None,0.0, None,4.1, None,12.3, None, None, None,66.0,2017-06-25 05:00:00,26
105.0, None, None,0.0, None,4.2, None,16.2, None, None, None,49.0,2017-06-25 06:00:00,26
206.0, None, None,0.0, None,4.1, None,17.9, None, None, None,44.0,2017-06-25 07:00:00,26
241.0, None, None,0.0, None,3.8, None,20.3, None, None, None,44.0,2017-06-25 08:00:00,26
81.0, None, None,0.0, None,5.1, None,22.5, None, None, None,34.0,2017-06-25 09:00:00,26
181.0, None, None,0.0, None,7.2, None,23.9, None, None, None,33.0,2017-06-25 10:00:00,26
164.0, None, None,0.0, None,5.4, None,25.7, None, None, None,31.0,2017-06-25 11:00:00,26
194.0, None, None,0.0, None,7.4, None,27.1, None, None, None,27.0,2017-06-25 12:00:00,26
159.0, None, None,0.0, None,8.1, None,29.0, None, None, None,28.0,2017-06-25 13:00:00,26
218.0, None, None,0.0, None,9.1, None,29.9, None, None, None,28.0,2017-06-25 14:00:00,26
156.0, None, None,0.0, None,12.6, None,29.2, None, None, None,23.0,2017-06-25 15:00:00,26
171.0, None, None,0.0, None,11.2, None,29.6, None, None, None,28.0,2017-06-25 16:00:00,26
169.0, None, None,0.0, None,12.9, None,29.3, None, None, None,26.0,2017-06-25 17:00:00,26
160.0, None, None,0.0, None,9.8, None,28.8, None, None, None,26.0,2017-06-25 18:00:00,26
169.0, None, None,0.0, None,11.5, None,25.9, None, None, None,31.0,2017-06-25 19:00:00,26
266.0, None, None,0.0, None,6.7, None,22.4, None, None, None,42.0,2017-06-25 20:00:00,26
310.0, None, None,0.0, None,7.4, None,18.0, None, None, None,56.0,2017-06-25 21:00:00,26
281.0, None, None,0.0, None,6.8, None,16.8, None, None, None,60.0,2017-06-25 22:00:00,26
299.0, None, None,0.0, None,7.5, None,15.7, None, None, None,59.0,2017-06-25 23:00:00,26
278.0, None, None,0.0, None,6.8, None,15.7, None, None, None,58.0,2017-06-26 00:00:00,26
290.0, None, None,0.0, None,7.8, None,15.4, None, None, None,56.0,2017-06-26 01:00:00,26
302.0, None, None,0.0, None,7.7, None,15.4, None, None, None,54.0,2017-06-26 02:00:00,26
309.0, None, None,0.0, None,4.7, None,14.8, None, None, None,57.0,2017-06-26 03:00:00,26
307.0, None, None,0.0, None,5.2, None,12.7, None, None, None,65.0,2017-06-26 04:00:00,26
291.0, None, None,0.0, None,7.2, None,13.2, None, None, None,67.0,2017-06-26 05:00:00,26
299.0, None, None,0.0, None,6.0, None,16.5, None, None, None,60.0,2017-06-26 06:00:00,26
233.0, None, None,0.0, None,9.7, None,20.3, None, None, None,46.0,2017-06-26 07:00:00,26
188.0, None, None,0.0, None,4.0, None,23.1, None, None, None,40.0,2017-06-26 08:00:00,26
216.0, None, None,0.0, None,6.1, None,25.8, None, None, None,39.0,2017-06-26 09:00:00,26
163.0, None, None,0.0, None,6.2, None,27.6, None, None, None,39.0,2017-06-26 10:00:00,26
159.0, None, None,0.0, None,9.5, None,28.9, None, None, None,30.0,2017-06-26 11:00:00,26
160.0, None, None,0.0, None,7.6, None,30.2, None, None, None,28.0,2017-06-26 12:00:00,26
171.0, None, None,0.0, None,7.5, None,29.3, None, None, None,33.0,2017-06-26 13:00:00,26
21.0, None, None,0.0, None,9.9, None,25.6, None, None, None,38.0,2017-06-26 14:00:00,26
106.0, None, None,0.0, None,11.5, None,26.2, None, None, None,40.0,2017-06-26 15:00:00,26
164.0, None, None,0.0, None,13.4, None,28.4, None, None, None,31.0,2017-06-26 16:00:00,26
315.0, None, None,0.0, None,17.5, None,26.7, None, None, None,26.0,2017-06-26 17:00:00,26
301.0, None, None,0.0, None,10.1, None,25.2, None, None, None,32.0,2017-06-26 18:00:00,26
323.0, None, None,0.0, None,5.5, None,23.5, None, None, None,38.0,2017-06-26 19:00:00,26
77.0, None, None,0.0, None,9.8, None,21.0, None, None, None,46.0,2017-06-26 20:00:00,26
95.0, None, None,0.0, None,6.4, None,19.0, None, None, None,52.0,2017-06-26 21:00:00,26
30.0, None, None,0.0, None,4.1, None,16.8, None, None, None,62.0,2017-06-26 22:00:00,26
50.0, None, None,0.0, None,6.4, None,16.9, None, None, None,62.0,2017-06-26 23:00:00,26
74.0, None, None,0.0, None,5.3, None,15.7, None, None, None,69.0,2017-06-27 00:00:00,26
182.0, None, None,0.0, None,10.9, None,16.3, None, None, None,70.0,2017-06-27 01:00:00,26
24.0, None, None,0.0, None,6.5, None,13.7, None, None, None,81.0,2017-06-27 02:00:00,26
355.0, None, None,0.0, None,4.0, None,11.7, None, None, None,89.0,2017-06-27 03:00:00,26
11.0, None, None,0.0, None,4.6, None,10.8, None, None, None,93.0,2017-06-27 04:00:00,26
29.0, None, None,0.0, None,2.6, None,14.8, None, None, None,79.0,2017-06-27 05:00:00,26
158.0, None, None,0.0, None,6.9, None,18.9, None, None, None,62.0,2017-06-27 06:00:00,26
279.0, None, None,0.0, None,3.5, None,21.2, None, None, None,49.0,2017-06-27 07:00:00,26
287.0, None, None,0.0, None,13.6, None,22.9, None, None, None,23.0,2017-06-27 08:00:00,26
281.0, None, None,0.0, None,12.6, None,24.4, None, None, None,22.0,2017-06-27 09:00:00,26
289.0, None, None,0.0, None,13.9, None,25.1, None, None, None,19.0,2017-06-27 10:00:00,26
280.0, None, None,0.0, None,14.2, None,25.9, None, None, None,17.0,2017-06-27 11:00:00,26
274.0, None, None,0.0, None,18.1, None,26.1, None, None, None,13.0,2017-06-27 12:00:00,26
277.0, None, None,0.0, None,18.8, None,26.5, None, None, None,13.0,2017-06-27 13:00:00,26
269.0, None, None,0.0, None,16.9, None,26.7, None, None, None,17.0,2017-06-27 14:00:00,26
278.0, None, None,0.0, None,14.7, None,25.9, None, None, None,15.0,2017-06-27 15:00:00,26
280.0, None, None,0.0, None,15.8, None,25.7, None, None, None,14.0,2017-06-27 16:00:00,26
282.0, None, None,0.0, None,11.5, None,25.6, None, None, None,14.0,2017-06-27 17:00:00,26
285.0, None, None,0.0, None,12.6, None,24.6, None, None, None,16.0,2017-06-27 18:00:00,26
291.0, None, None,0.0, None,9.0, None,20.8, None, None, None,19.0,2017-06-27 19:00:00,26
308.0, None, None,0.0, None,10.7, None,18.2, None, None, None,19.0,2017-06-27 20:00:00,26
300.0, None, None,0.0, None,8.3, None,16.4, None, None, None,22.0,2017-06-27 21:00:00,26
303.0, None, None,0.0, None,7.1, None,13.8, None, None, None,29.0,2017-06-27 22:00:00,26
113.0, None, None,0.0, None,2.2, None,13.9, None, None, None,27.0,2017-06-27 23:00:00,26
349.0, None, None,0.0, None,6.4, None,13.7, None, None, None,32.0,2017-06-28 00:00:00,26
223.0, None, None,0.0, None,3.4, None,11.9, None, None, None,37.0,2017-06-28 01:00:00,26
267.0, None, None,0.0, None,5.1, None,8.8, None, None, None,47.0,2017-06-28 02:00:00,26
318.0, None, None,0.0, None,8.9, None,7.8, None, None, None,52.0,2017-06-28 03:00:00,26
319.0, None, None,0.0, None,7.6, None,7.6, None, None, None,51.0,2017-06-28 04:00:00,26
319.0, None, None,0.0, None,7.3, None,11.2, None, None, None,49.0,2017-06-28 05:00:00,26
64.0, None, None,0.0, None,7.1, None,15.2, None, None, None,41.0,2017-06-28 06:00:00,26
86.0, None, None,0.0, None,8.5, None,17.0, None, None, None,39.0,2017-06-28 07:00:00,26
60.0, None, None,0.0, None,5.3, None,19.0, None, None, None,36.0,2017-06-28 08:00:00,26
74.0, None, None,0.0, None,5.6, None,22.0, None, None, None,34.0,2017-06-28 09:00:00,26
287.0, None, None,0.0, None,8.6, None,24.6, None, None, None,21.0,2017-06-28 10:00:00,26
285.0, None, None,0.0, None,12.9, None,25.1, None, None, None,20.0,2017-06-28 11:00:00,26
347.0, None, None,0.0, None,11.6, None,23.5, None, None, None,23.0,2017-06-28 12:00:00,26
1.0, None, None,0.0, None,9.2, None,22.7, None, None, None,26.0,2017-06-28 13:00:00,26
68.0, None, None,0.0, None,23.1, None,19.4, None, None, None,31.0,2017-06-28 14:00:00,26
65.0, None, None,0.0, None,20.0, None,18.6, None, None, None,36.0,2017-06-28 15:00:00,26
70.0, None, None,0.0, None,14.0, None,18.7, None, None, None,38.0,2017-06-28 16:00:00,26
41.0, None, None,0.0, None,10.9, None,18.7, None, None, None,38.0,2017-06-28 17:00:00,26
44.0, None, None,0.0, None,13.3, None,18.5, None, None, None,37.0,2017-06-28 18:00:00,26
42.0, None, None,0.0, None,15.1, None,17.5, None, None, None,40.0,2017-06-28 19:00:00,26
47.0, None, None,0.0, None,16.4, None,16.1, None, None, None,45.0,2017-06-28 20:00:00,26
25.0, None, None,0.0, None,11.1, None,15.1, None, None, None,48.0,2017-06-28 21:00:00,26
10.0, None, None,0.0, None,9.9, None,14.5, None, None, None,50.0,2017-06-28 22:00:00,26
356.0, None, None,0.0, None,9.2, None,13.9, None, None, None,54.0,2017-06-28 23:00:00,26
34.0, None, None,0.0, None,7.8, None,12.7, None, None, None,58.0,2017-06-29 00:00:00,26
209.0, None, None,0.0, None,2.2, None,10.3, None, None, None,69.0,2017-06-29 01:00:00,26
258.0, None, None,0.0, None,6.8, None,8.9, None, None, None,72.0,2017-06-29 02:00:00,26
291.0, None, None,0.0, None,3.9, None,8.0, None, None, None,72.0,2017-06-29 03:00:00,26
292.0, None, None,0.0, None,2.0, None,6.3, None, None, None,82.0,2017-06-29 04:00:00,26
250.0, None, None,0.0, None,4.9, None,10.4, None, None, None,70.0,2017-06-29 05:00:00,26
165.0, None, None,0.0, None,3.4, None,14.7, None, None, None,60.0,2017-06-29 06:00:00,26
193.0, None, None,0.0, None,4.3, None,16.4, None, None, None,50.0,2017-06-29 07:00:00,26
294.0, None, None,0.0, None,3.6, None,19.0, None, None, None,44.0,2017-06-29 08:00:00,26
72.0, None, None,0.0, None,8.0, None,20.0, None, None, None,47.0,2017-06-29 09:00:00,26
338.0, None, None,0.0, None,7.1, None,21.9, None, None, None,40.0,2017-06-29 10:00:00,26
306.0, None, None,0.0, None,5.4, None,23.4, None, None, None,32.0,2017-06-29 11:00:00,26
253.0, None, None,0.0, None,7.9, None,23.9, None, None, None,30.0,2017-06-29 12:00:00,26
286.0, None, None,0.0, None,8.0, None,25.0, None, None, None,30.0,2017-06-29 13:00:00,26
204.0, None, None,0.0, None,9.7, None,25.5, None, None, None,24.0,2017-06-29 14:00:00,26
9.0, None, None,0.0, None,5.8, None,26.2, None, None, None,28.0,2017-06-29 15:00:00,26
171.0, None, None,0.0, None,8.2, None,25.3, None, None, None,26.0,2017-06-29 16:00:00,26
219.0, None, None,0.0, None,9.5, None,25.1, None, None, None,27.0,2017-06-29 17:00:00,26
215.0, None, None,0.0, None,10.7, None,24.0, None, None, None,31.0,2017-06-29 18:00:00,26
240.0, None, None,0.0, None,9.4, None,21.4, None, None, None,33.0,2017-06-29 19:00:00,26
301.0, None, None,0.0, None,4.3, None,17.4, None, None, None,46.0,2017-06-29 20:00:00,26
9.0, None, None,0.0, None,1.7, None,16.2, None, None, None,46.0,2017-06-29 21:00:00,26
314.0, None, None,0.0, None,6.7, None,15.0, None, None, None,46.0,2017-06-29 22:00:00,26
264.0, None, None,0.0, None,7.1, None,12.5, None, None, None,57.0,2017-06-29 23:00:00,26
347.0, None, None,0.0, None,5.9, None,12.5, None, None, None,58.0,2017-06-30 00:00:00,26
262.0, None, None,0.0, None,2.3, None,10.8, None, None, None,64.0,2017-06-30 01:00:00,26
283.0, None, None,0.0, None,5.4, None,11.2, None, None, None,63.0,2017-06-30 02:00:00,26
299.0, None, None,0.0, None,6.9, None,8.5, None, None, None,75.0,2017-06-30 03:00:00,26
314.0, None, None,0.0, None,7.5, None,9.0, None, None, None,75.0,2017-06-30 04:00:00,26
320.0, None, None,0.0, None,2.9, None,12.8, None, None, None,67.0,2017-06-30 05:00:00,26
108.0, None, None,0.0, None,0.0, None,17.4, None, None, None,52.0,2017-06-30 06:00:00,26
169.0, None, None,0.0, None,5.4, None,18.8, None, None, None,48.0,2017-06-30 07:00:00,26
192.0, None, None,0.0, None,8.3, None,20.2, None, None, None,44.0,2017-06-30 08:00:00,26
211.0, None, None,0.0, None,7.4, None,22.6, None, None, None,41.0,2017-06-30 09:00:00,26
117.0, None, None,0.0, None,7.7, None,24.5, None, None, None,38.0,2017-06-30 10:00:00,26
221.0, None, None,0.0, None,6.7, None,26.2, None, None, None,36.0,2017-06-30 11:00:00,26
75.0, None, None,0.0, None,9.8, None,27.0, None, None, None,31.0,2017-06-30 12:00:00,26
145.0, None, None,0.0, None,5.2, None,28.7, None, None, None,27.0,2017-06-30 13:00:00,26
195.0, None, None,0.0, None,11.3, None,29.7, None, None, None,29.0,2017-06-30 14:00:00,26
301.0, None, None,0.0, None,6.9, None,29.2, None, None, None,25.0,2017-06-30 15:00:00,26
207.0, None, None,0.0, None,11.2, None,29.2, None, None, None,30.0,2017-06-30 16:00:00,26
233.0, None, None,0.0, None,9.3, None,29.1, None, None, None,28.0,2017-06-30 17:00:00,26
246.0, None, None,0.0, None,7.1, None,28.8, None, None, None,28.0,2017-06-30 18:00:00,26
261.0, None, None,0.0, None,7.3, None,25.9, None, None, None,33.0,2017-06-30 19:00:00,26
302.0, None, None,0.0, None,6.7, None,22.0, None, None, None,41.0,2017-06-30 20:00:00,26
304.0, None, None,0.0, None,5.5, None,18.9, None, None, None,49.0,2017-06-30 21:00:00,26
246.0, None, None,0.0, None,9.1, None,17.2, None, None, None,57.0,2017-06-30 22:00:00,26
322.0, None, None,0.0, None,7.8, None,18.1, None, None, None,51.0,2017-06-30 23:00:00,26
272.0, None, None,0.0, None,4.7, None,16.7, None, None, None,56.0,2017-07-01 00:00:00,26
299.0, None, None,0.0, None,5.6, None,17.8, None, None, None,54.0,2017-07-01 01:00:00,26
298.0, None, None,0.0, None,8.2, None,18.1, None, None, None,50.0,2017-07-01 02:00:00,26
74.0, None, None,0.0, None,5.2, None,16.2, None, None, None,58.0,2017-07-01 03:00:00,26
316.0, None, None,0.0, None,5.8, None,13.8, None, None, None,69.0,2017-07-01 04:00:00,26
320.0, None, None,0.0, None,6.2, None,17.4, None, None, None,59.0,2017-07-01 05:00:00,26
331.0, None, None,0.0, None,2.0, None,20.3, None, None, None,53.0,2017-07-01 06:00:00,26
129.0, None, None,0.0, None,1.7, None,20.9, None, None, None,52.0,2017-07-01 07:00:00,26
192.0, None, None,0.0, None,5.2, None,21.7, None, None, None,46.0,2017-07-01 08:00:00,26
163.0, None, None,0.0, None,7.3, None,25.3, None, None, None,41.0,2017-07-01 09:00:00,26
238.0, None, None,0.0, None,4.7, None,26.6, None, None, None,36.0,2017-07-01 10:00:00,26
165.0, None, None,0.0, None,7.6, None,28.2, None, None, None,35.0,2017-07-01 11:00:00,26
229.0, None, None,0.0, None,9.5, None,24.2, None, None, None,56.0,2017-07-01 12:00:00,26
157.0, None, None,0.0, None,10.9, None,25.7, None, None, None,40.0,2017-07-01 13:00:00,26
164.0, None, None,0.0, None,5.5, None,25.7, None, None, None,49.0,2017-07-01 14:00:00,26
192.0, None, None,0.2, None,8.7, None,25.2, None, None, None,46.0,2017-07-01 15:00:00,26
162.0, None, None,0.0, None,10.8, None,28.0, None, None, None,40.0,2017-07-01 16:00:00,26
166.0, None, None,0.0, None,7.8, None,28.6, None, None, None,28.0,2017-07-01 17:00:00,26
270.0, None, None,0.0, None,9.5, None,28.0, None, None, None,28.0,2017-07-01 18:00:00,26
318.0, None, None,0.0, None,6.3, None,25.1, None, None, None,33.0,2017-07-01 19:00:00,26
19.0, None, None,0.0, None,8.4, None,21.8, None, None, None,41.0,2017-07-01 20:00:00,26
329.0, None, None,0.0, None,6.5, None,18.1, None, None, None,53.0,2017-07-01 21:00:00,26
310.0, None, None,0.0, None,9.4, None,19.1, None, None, None,47.0,2017-07-01 22:00:00,26
62.0, None, None,0.0, None,7.7, None,16.9, None, None, None,63.0,2017-07-01 23:00:00,26
