wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
203.0, 77.0, 7.3, 0.0, -4.2, 6.1, -0.7, -0.7, 220.0, 0.0, 2.0, 78.0,2022-10-29 00:00:00,44
191.0, 78.0, 7.5, 0.0, -4.3, 6.5, -1.0, 0.0, 242.0, 0.0, 2.0, 75.0,2022-10-29 01:00:00,44
256.0, 78.0, 6.1, 0.0, -4.1, 4.8, -0.7, -0.6, 203.0, 0.0, 2.0, 81.0,2022-10-29 02:00:00,44
314.0, 75.0, 6.5, 0.0, -3.9, 3.2, 0.0, -0.3, 191.0, 0.0, 2.0, 80.0,2022-10-29 03:00:00,44
202.0, 81.0, 4.8, 0.0, -3.5, 5.8, -0.6, -0.1, 256.0, 0.0, 2.0, 80.0,2022-10-29 04:00:00,44
223.0, 80.0, 3.2, 0.0, -3.3, 3.3, -0.3, 0.0, 314.0, 0.0, 2.0, 81.0,2022-10-29 05:00:00,44
250.0, 80.0, 5.8, 0.0, -3.1, 4.9, -0.1, 0.1, 202.0, 0.0, 2.0, 81.0,2022-10-29 06:00:00,44
233.0, 81.0, 3.3, 0.0, -2.9, 5.1, 0.0, 0.3, 223.0, 0.0, 2.0, 81.0,2022-10-29 07:00:00,44
None, 81.0, 4.9, None, -2.8, None, 0.1, None, 250.0, 0.0, 2.0, None,2022-10-29 08:00:00,44
221.0, 81.0, 5.1, 0.0, -2.6, 10.1, 0.3, 3.9, 233.0, 0.0, 2.0, 64.0,2022-10-29 09:00:00,44
215.0, None, None, 0.0, None, 6.9, None, 4.5, None, None, None, 61.0,2022-10-29 10:00:00,44
211.0, 64.0, 10.1, 0.0, -2.3, 9.3, 3.9, 3.9, 221.0, 0.0, None, 64.0,2022-10-29 11:00:00,44
211.0, 61.0, 6.9, 0.0, -2.4, 6.2, 4.5, 2.7, 215.0, 0.0, None, 70.0,2022-10-29 12:00:00,44
None, 64.0, 9.3, None, -2.3, None, 3.9, None, 211.0, 0.0, None, None,2022-10-29 13:00:00,44
199.0, 70.0, 6.2, 0.0, -2.2, 8.6, 2.7, 3.4, 211.0, 0.0, None, 67.0,2022-10-29 14:00:00,44
201.0, None, None, 0.0, None, 6.2, None, 2.5, None, None, None, 72.0,2022-10-29 15:00:00,44
201.0, 67.0, 8.6, 0.0, -2.1, 4.5, 3.4, 1.9, 199.0, 0.0, None, 74.0,2022-10-29 16:00:00,44
201.0, 72.0, 6.2, 0.0, -2.0, 4.1, 2.5, 1.7, 201.0, 0.0, None, 75.0,2022-10-29 17:00:00,44
209.0, 74.0, 4.5, 0.0, -2.2, 6.8, 1.9, 1.6, 201.0, 0.0, None, 76.0,2022-10-29 18:00:00,44
183.0, 75.0, 4.1, 0.0, -2.3, 5.3, 1.7, 1.7, 201.0, 0.0, None, 75.0,2022-10-29 19:00:00,44
192.0, 76.0, 6.8, 0.0, -2.2, 4.7, 1.6, 1.7, 209.0, 0.0, None, 75.0,2022-10-29 20:00:00,44
191.0, 75.0, 5.3, 0.0, -2.3, 6.6, 1.7, 1.4, 183.0, 0.0, None, 75.0,2022-10-29 21:00:00,44
189.0, 75.0, 4.7, 0.0, -2.3, 6.2, 1.7, 1.4, 192.0, 0.0, None, 74.0,2022-10-29 22:00:00,44
None, 75.0, 6.6, None, -2.5, None, 1.4, None, 191.0, 0.0, None, None,2022-10-29 23:00:00,44
212.0, 74.0, 6.2, 0.0, -2.7, 5.8, 1.4, 1.3, 189.0, 0.0, None, 72.0,2022-10-30 00:00:00,44
211.0, 73.0, 4.6, 0.0, -3.2, 7.9, 1.1, 1.7, 185.0, 0.0, None, 71.0,2022-10-30 01:00:00,44
235.0, 72.0, 5.8, 0.0, -3.2, 7.3, 1.3, 1.5, 212.0, 0.0, None, 76.0,2022-10-30 02:00:00,44
229.0, 71.0, 7.9, 0.0, -3.0, 5.4, 1.7, 1.3, 211.0, 0.0, None, 78.0,2022-10-30 03:00:00,44
213.0, 76.0, 7.3, 0.0, -2.3, 9.6, 1.5, 0.9, 235.0, 0.0, None, 81.0,2022-10-30 04:00:00,44
223.0, 78.0, 5.4, 0.0, -2.1, 7.7, 1.3, 0.6, 229.0, 0.0, None, 84.0,2022-10-30 05:00:00,44
214.0, 81.0, 9.6, 0.0, -2.0, 8.4, 0.9, 1.1, 213.0, 0.0, None, 84.0,2022-10-30 06:00:00,44
184.0, 84.0, 7.7, 0.0, -1.8, 8.5, 0.6, 1.6, 223.0, 0.0, None, 84.0,2022-10-30 07:00:00,44
182.0, 84.0, 8.4, 0.0, -1.3, 8.4, 1.1, 1.6, 214.0, 0.0, None, 87.0,2022-10-30 08:00:00,44
193.0, 84.0, 8.5, 0.0, -0.8, 6.8, 1.6, 2.0, 184.0, 0.0, None, 88.0,2022-10-30 09:00:00,44
198.0, 87.0, 8.4, 0.0, -0.3, 9.9, 1.6, 2.8, 182.0, 0.0, None, 87.0,2022-10-30 10:00:00,44
209.0, 88.0, 6.8, 0.0, 0.2, 6.4, 2.0, 2.8, 193.0, 0.0, None, 90.0,2022-10-30 11:00:00,44
204.0, 87.0, 9.9, 0.0, 0.9, 9.0, 2.8, 4.9, 198.0, 0.0, None, 77.0,2022-10-30 12:00:00,44
225.0, 90.0, 6.4, 0.0, 1.3, 8.5, 2.8, 5.1, 209.0, 0.0, None, 71.0,2022-10-30 13:00:00,44
243.0, 77.0, None, 0.0, 1.2, 7.7, 4.9, 4.9, 204.0, 0.0, None, 69.0,2022-10-30 14:00:00,44
228.0, 71.0, 8.5, 0.0, 0.3, 8.6, 5.1, 4.1, 225.0, 0.0, 0.0, 70.0,2022-10-30 15:00:00,44
223.0, 69.0, 7.7, 0.0, -0.3, 5.8, 4.9, 3.4, 243.0, 0.0, 0.0, 73.0,2022-10-30 16:00:00,44
207.0, 70.0, 8.6, 0.0, -0.9, 7.0, 4.1, 2.8, 228.0, 0.0, 0.0, 75.0,2022-10-30 17:00:00,44
235.0, 73.0, 5.8, 0.0, -1.0, 5.1, 3.4, 2.2, 223.0, 0.0, 0.0, 79.0,2022-10-30 18:00:00,44
240.0, 75.0, None, 0.0, -1.2, 5.7, 2.8, 1.7, 207.0, 0.0, 0.0, 82.0,2022-10-30 19:00:00,44
