wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
359.0, 90.0, 5.3, 0.0, -8.1, 6.2, -6.7, -7.3, 12.0, 0.0, 3.8, 90.0,2020-12-02 00:00:00,49
10.0, 90.0, 6.2, 0.0, -8.7, 8.0, -7.3, -7.0, 359.0, 0.0, 3.8, 89.0,2020-12-02 01:00:00,49
2.0, 89.0, 8.0, 0.0, -8.5, 5.4, -7.0, -7.6, 10.0, 0.0, 3.8, 90.0,2020-12-02 02:00:00,49
7.0, 90.0, 5.4, 0.0, -9.0, 5.4, -7.6, -7.6, 2.0, 0.0, 3.8, 90.0,2020-12-02 03:00:00,49
3.0, 90.0, 5.4, 0.0, -9.0, 5.4, -7.6, -7.9, 7.0, 0.0, 3.8, 90.0,2020-12-02 04:00:00,49
9.0, 90.0, 5.4, 0.0, -9.3, 6.3, -7.9, -7.7, 3.0, 0.0, 3.8, 90.0,2020-12-02 05:00:00,49
4.0, 90.0, 6.3, 0.0, -9.1, 5.9, -7.7, -7.5, 9.0, 0.0, 3.8, 90.0,2020-12-02 06:00:00,49
354.0, 90.0, 5.9, 0.0, -8.9, 5.0, -7.5, -7.6, 4.0, 0.0, 3.8, 91.0,2020-12-02 07:00:00,49
21.0, 91.0, 5.0, 0.0, -8.8, 2.6, -7.6, -6.3, 354.0, 0.0, 3.8, 89.0,2020-12-02 08:00:00,49
69.0, 89.0, 2.6, 0.0, -7.8, 6.7, -6.3, -1.8, 21.0, 0.0, 3.8, 71.0,2020-12-02 09:00:00,49
141.0, 71.0, 6.7, 0.2, -6.4, 4.4, -1.8, 1.0, 69.0, 0.0, 3.8, 66.0,2020-12-02 10:00:00,49
189.0, 66.0, 4.4, 0.2, -4.6, 6.0, 1.0, 0.8, 141.0, 0.2, 3.6, 70.0,2020-12-02 11:00:00,49
