wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
1.0, None, None,0.0, None,6.6, None,4.2, None, None, None,66.0,2017-09-17 00:00:00,38
359.0, None, None,0.0, None,7.6, None,3.6, None, None, None,69.0,2017-09-17 01:00:00,38
358.0, None, None,0.0, None,7.3, None,3.3, None, None, None,68.0,2017-09-17 02:00:00,38
347.0, None, None,0.0, None,6.5, None,2.5, None, None, None,70.0,2017-09-17 03:00:00,38
355.0, None, None,0.0, None,5.5, None,1.7, None, None, None,72.0,2017-09-17 04:00:00,38
358.0, None, None,0.0, None,8.3, None,2.5, None, None, None,71.0,2017-09-17 05:00:00,38
3.0, None, None,0.0, None,8.6, None,3.6, None, None, None,66.0,2017-09-17 06:00:00,38
15.0, None, None,0.0, None,4.5, None,4.9, None, None, None,54.0,2017-09-17 07:00:00,38
127.0, None, None,0.0, None,4.2, None,6.5, None, None, None,52.0,2017-09-17 08:00:00,38
126.0, None, None,0.0, None,10.9, None,8.1, None, None, None,48.0,2017-09-17 09:00:00,38
127.0, None, None,0.0, None,10.4, None,10.0, None, None, None,41.0,2017-09-17 10:00:00,38
157.0, None, None,0.0, None,11.6, None,11.6, None, None, None,37.0,2017-09-17 11:00:00,38
124.0, None, None,0.0, None,12.1, None,11.8, None, None, None,39.0,2017-09-17 12:00:00,38
130.0, None, None,0.0, None,11.2, None,10.3, None, None, None,42.0,2017-09-17 13:00:00,38
135.0, None, None,0.0, None,10.6, None,10.3, None, None, None,41.0,2017-09-17 14:00:00,38
142.0, None, None,0.0, None,9.6, None,10.8, None, None, None,40.0,2017-09-17 15:00:00,38
170.0, None, None,0.0, None,10.6, None,10.0, None, None, None,42.0,2017-09-17 16:00:00,38
188.0, None, None,0.6, None,15.8, None,6.7, None, None, None,76.0,2017-09-17 17:00:00,38
203.0, None, None,0.0, None,12.7, None,6.6, None, None, None,72.0,2017-09-17 18:00:00,38
174.0, None, None,0.0, None,5.6, None,6.5, None, None, None,75.0,2017-09-17 19:00:00,38
108.0, None, None,0.2, None,3.6, None,5.4, None, None, None,83.0,2017-09-17 20:00:00,38
105.0, None, None,0.0, None,4.5, None,6.2, None, None, None,73.0,2017-09-17 21:00:00,38
153.0, None, None,0.0, None,5.7, None,5.9, None, None, None,75.0,2017-09-17 22:00:00,38
308.0, None, None,0.0, None,8.0, None,5.3, None, None, None,82.0,2017-09-17 23:00:00,38
259.0, None, None,1.2, None,9.2, None,3.4, None, None, None,91.0,2017-09-18 00:00:00,38
302.0, None, None,1.2, None,14.8, None,2.1, None, None, None,80.0,2017-09-18 01:00:00,38
88.0, None, None,0.0, None,6.3, None,0.9, None, None, None,86.0,2017-09-18 02:00:00,38
297.0, None, None,0.0, None,16.0, None,1.5, None, None, None,78.0,2017-09-18 03:00:00,38
304.0, None, None,0.0, None,11.0, None,1.3, None, None, None,73.0,2017-09-18 04:00:00,38
274.0, None, None,0.0, None,10.1, None,0.8, None, None, None,74.0,2017-09-18 05:00:00,38
299.0, None, None,0.0, None,10.1, None,0.8, None, None, None,73.0,2017-09-18 06:00:00,38
304.0, None, None,0.0, None,12.8, None,2.1, None, None, None,70.0,2017-09-18 07:00:00,38
236.0, None, None,0.0, None,9.1, None,4.3, None, None, None,66.0,2017-09-18 08:00:00,38
220.0, None, None,0.0, None,11.9, None,6.3, None, None, None,59.0,2017-09-18 09:00:00,38
188.0, None, None,0.0, None,12.2, None,6.9, None, None, None,56.0,2017-09-18 10:00:00,38
243.0, None, None,0.0, None,13.8, None,5.9, None, None, None,58.0,2017-09-18 11:00:00,38
273.0, None, None,0.0, None,13.2, None,6.9, None, None, None,53.0,2017-09-18 12:00:00,38
263.0, None, None,0.0, None,11.1, None,9.2, None, None, None,44.0,2017-09-18 13:00:00,38
224.0, None, None,0.0, None,9.8, None,9.0, None, None, None,40.0,2017-09-18 14:00:00,38
264.0, None, None,0.0, None,10.1, None,6.9, None, None, None,50.0,2017-09-18 15:00:00,38
211.0, None, None,0.0, None,14.0, None,7.1, None, None, None,51.0,2017-09-18 16:00:00,38
248.0, None, None,0.0, None,9.3, None,5.2, None, None, None,64.0,2017-09-18 17:00:00,38
269.0, None, None,0.0, None,7.4, None,3.1, None, None, None,73.0,2017-09-18 18:00:00,38
170.0, None, None,0.0, None,5.1, None,1.3, None, None, None,82.0,2017-09-18 19:00:00,38
261.0, None, None,0.0, None,3.4, None,-0.6, None, None, None,90.0,2017-09-18 20:00:00,38
281.0, None, None,0.0, None,3.0, None,-1.2, None, None, None,92.0,2017-09-18 21:00:00,38
146.0, None, None,0.0, None,4.2, None,-1.1, None, None, None,87.0,2017-09-18 22:00:00,38
338.0, None, None,0.0, None,5.8, None,-0.9, None, None, None,87.0,2017-09-18 23:00:00,38
2.0, None, None,0.0, None,5.2, None,-1.6, None, None, None,89.0,2017-09-19 00:00:00,38
235.0, None, None,0.0, None,4.0, None,-1.2, None, None, None,87.0,2017-09-19 01:00:00,38
340.0, None, None,0.0, None,4.8, None,-1.9, None, None, None,89.0,2017-09-19 02:00:00,38
351.0, None, None,0.0, None,6.9, None,-0.7, None, None, None,82.0,2017-09-19 03:00:00,38
356.0, None, None,0.0, None,2.5, None,-1.6, None, None, None,90.0,2017-09-19 04:00:00,38
327.0, None, None,0.0, None,3.0, None,-1.8, None, None, None,90.0,2017-09-19 05:00:00,38
164.0, None, None,0.0, None,2.3, None,-1.7, None, None, None,92.0,2017-09-19 06:00:00,38
211.0, None, None,0.0, None,2.2, None,-0.1, None, None, None,89.0,2017-09-19 07:00:00,38
165.0, None, None,0.0, None,3.6, None,2.9, None, None, None,70.0,2017-09-19 08:00:00,38
161.0, None, None,0.0, None,6.6, None,4.9, None, None, None,64.0,2017-09-19 09:00:00,38
163.0, None, None,0.0, None,8.5, None,7.1, None, None, None,53.0,2017-09-19 10:00:00,38
185.0, None, None,0.0, None,9.4, None,8.0, None, None, None,45.0,2017-09-19 11:00:00,38
319.0, None, None,0.0, None,8.3, None,6.0, None, None, None,57.0,2017-09-19 12:00:00,38
354.0, None, None,0.0, None,10.3, None,6.9, None, None, None,52.0,2017-09-19 13:00:00,38
351.0, None, None,0.0, None,9.5, None,6.7, None, None, None,48.0,2017-09-19 14:00:00,38
349.0, None, None,0.0, None,6.8, None,6.7, None, None, None,48.0,2017-09-19 15:00:00,38
157.0, None, None,0.0, None,5.7, None,5.6, None, None, None,65.0,2017-09-19 16:00:00,38
125.0, None, None,0.0, None,4.8, None,4.6, None, None, None,74.0,2017-09-19 17:00:00,38
136.0, None, None,0.0, None,5.2, None,3.8, None, None, None,79.0,2017-09-19 18:00:00,38
204.0, None, None,0.0, None,3.0, None,2.5, None, None, None,83.0,2017-09-19 19:00:00,38
261.0, None, None,0.0, None,5.4, None,1.9, None, None, None,81.0,2017-09-19 20:00:00,38
193.0, None, None,0.0, None,2.5, None,0.1, None, None, None,90.0,2017-09-19 21:00:00,38
185.0, None, None,0.0, None,4.8, None,-0.6, None, None, None,92.0,2017-09-19 22:00:00,38
247.0, None, None,0.0, None,8.5, None,1.0, None, None, None,83.0,2017-09-19 23:00:00,38
195.0, None, None,0.0, None,6.4, None,0.7, None, None, None,83.0,2017-09-20 00:00:00,38
50.0, None, None,0.0, None,3.6, None,0.1, None, None, None,86.0,2017-09-20 01:00:00,38
251.0, None, None,0.0, None,7.2, None,-0.8, None, None, None,90.0,2017-09-20 02:00:00,38
320.0, None, None,0.0, None,5.4, None,-1.2, None, None, None,91.0,2017-09-20 03:00:00,38
166.0, None, None,0.0, None,4.1, None,-1.4, None, None, None,92.0,2017-09-20 04:00:00,38
328.0, None, None,0.0, None,10.7, None,1.4, None, None, None,80.0,2017-09-20 05:00:00,38
209.0, None, None,0.0, None,4.9, None,-0.5, None, None, None,89.0,2017-09-20 06:00:00,38
165.0, None, None,0.0, None,4.3, None,0.5, None, None, None,86.0,2017-09-20 07:00:00,38
162.0, None, None,0.0, None,2.1, None,1.9, None, None, None,84.0,2017-09-20 08:00:00,38
161.0, None, None,0.0, None,6.1, None,7.0, None, None, None,60.0,2017-09-20 09:00:00,38
345.0, None, None,0.0, None,13.9, None,4.6, None, None, None,61.0,2017-09-20 10:00:00,38
355.0, None, None,0.0, None,14.5, None,5.3, None, None, None,56.0,2017-09-20 11:00:00,38
310.0, None, None,0.0, None,11.6, None,6.5, None, None, None,47.0,2017-09-20 12:00:00,38
348.0, None, None,0.0, None,15.1, None,6.2, None, None, None,53.0,2017-09-20 13:00:00,38
330.0, None, None,0.0, None,17.8, None,6.9, None, None, None,42.0,2017-09-20 14:00:00,38
353.0, None, None,0.0, None,18.1, None,5.9, None, None, None,57.0,2017-09-20 15:00:00,38
332.0, None, None,0.2, None,13.3, None,3.0, None, None, None,83.0,2017-09-20 16:00:00,38
325.0, None, None,0.6, None,14.3, None,2.0, None, None, None,90.0,2017-09-20 17:00:00,38
341.0, None, None,0.4, None,18.3, None,1.5, None, None, None,88.0,2017-09-20 18:00:00,38
319.0, None, None,0.2, None,13.5, None,1.2, None, None, None,91.0,2017-09-20 19:00:00,38
